year,state_zone,count,days,name,state,pop_share
2017,AZ530,6,24.19,Parker Valley,AZ,3351.0
2017,AZ531,3,17.96,Kofa,AZ,56322.0
2017,AZ532,6,23.78,Yuma,AZ,28873.0
2017,AZ533,6,24.19,Central La Paz,AZ,16565.0
2017,AZ534,5,21.92,Aguila Valley,AZ,359223.0
2017,AZ535,3,17.35,Southeast Yuma County,AZ,63006.0
2017,AZ536,6,23.78,Gila River Valley,AZ,68467.0
2017,AZ537,5,21.92,Northwest Valley,AZ,228048.0
2017,AZ538,5,21.92,Tonopah Desert,AZ,901220.0
2017,AZ539,4,21.42,Gila Bend,AZ,567185.0
2017,AZ540,6,24.15,Buckeye/Avondale,AZ,285100.0
2017,AZ541,4,20.810000000000002,Cave Creek/New River,AZ,211650.0
2017,AZ542,5,21.92,Deer Valley,AZ,65024.0
2017,AZ543,6,24.150000000000002,Central Phoenix,AZ,34892.0
2017,AZ544,6,24.150000000000002,North Phoenix/Glendale,AZ,120819.0
2017,AZ545,3,17.35,New River Mesa,AZ,122700.0
2017,AZ546,6,24.15,Scottsdale/Paradise Valley,AZ,64186.0
2017,AZ547,3,17.35,Rio Verde/Salt River,AZ,246584.0
2017,AZ548,6,24.150000000000002,East Valley,AZ,110385.0
2017,AZ549,4,20.810000000000002,Fountain Hills/East Mesa,AZ,92219.0
2017,AZ550,6,24.15,South Mountain/Ahwatukee,AZ,51840.0
2017,AZ551,6,24.15,Southeast Valley/Queen Creek,AZ,71071.0
2017,AZ552,3,17.35,Superior,AZ,15007.0
2017,AZ553,4,21.42,Northwest Pinal County,AZ,106075.0
2017,AZ554,4,21.42,West Pinal County,AZ,19085.0
2017,AZ555,3,17.35,Apache Junction/Gold Canyon,AZ,28753.0
2017,AZ556,4,18.46,Tonto Basin,AZ,3966.0
2017,AZ557,1,2.0,Mazatzal Mountains,AZ,91185.0
2017,AZ558,1,2.0,Pinal/Superstition Mountains,AZ,72457.0
2017,AZ559,4,21.42,Sonoran Desert Natl Monument,AZ,805232.0
2017,AZ560,3,17.35,San Carlos,AZ,2720.0
2017,AZ561,3,17.35,Dripping Springs,AZ,1142.0
2017,AZ562,3,17.35,Globe/Miami,AZ,1113.0
2017,AZ563,1,2.0,Southeast Gila County,AZ,12241.0
2017,CA006,1,1.37,San Francisco,CA,871536.0
2017,CA013,5,13.52,Shasta Lake Area / Northern Shasta County,CA,67269.0
2017,CA014,2,5.73,Burney Basin / Eastern Shasta County,CA,27958.0
2017,CA015,9,27.82,Northern Sacramento Valley,CA,54428.0
2017,CA016,7,23.94,Central Sacramento Valley,CA,260599.0
2017,CA017,6,19.88,Southern Sacramento Valley,CA,1896388.0
2017,CA018,5,17.51,Carquinez Strait and Delta,CA,613013.0
2017,CA019,6,19.43,Northern San Joaquin Valley,CA,1186116.0
2017,CA038,4,13.01,Cuyama Valley,CA,31107.0
2017,CA043,1,1.01,San Diego County Coastal Areas,CA,448938.0
2017,CA048,5,12.56,San Bernardino and Riverside County Valleys-The Inland Empire,CA,503253.0
2017,CA050,3,9.27,San Diego County Inland Valleys,CA,1184691.0
2017,CA053,5,15.05,Ventura County Mountains,CA,433717.0
2017,CA054,6,19.61,Los Angeles County Mountains,CA,3120952.0
2017,CA055,3,2.0700000000000003,San Bernardino County Mountains,CA,134291.0
2017,CA056,3,2.0700000000000003,Riverside County Mountains,CA,250498.0
2017,CA057,3,9.27,Santa Ana Mountains and Foothills,CA,498510.0
2017,CA058,3,2.0700000000000003,San Diego County Mountains,CA,909789.0
2017,CA059,7,24.14,Antelope Valley,CA,2711188.0
2017,CA060,7,24.39,Apple and Lucerne Valleys,CA,238672.0
2017,CA061,6,24.8,Coachella Valley,CA,259834.0
2017,CA062,6,24.799999999999997,San Diego County Deserts,CA,743069.0
2017,CA063,5,13.52,Mountains Southwestern Shasta County to Western Colusa County,CA,45103.0
2017,CA065,6,24.8,San Gorgonio Pass Near Banning,CA,93344.0
2017,CA066,8,18.7,Northeast Foothills/Sacramento Valley,CA,83788.0
2017,CA067,5,12.46,Motherlode,CA,243388.0
2017,CA068,3,7.870000000000001,Western Plumas County/Lassen Park,CA,94895.0
2017,CA069,3,7.870000000000001,West Slope Northern Sierra Nevada,CA,374262.0
2017,CA070,1,1.59,Surprise Valley California,CA,1063.0
2017,CA071,1,1.59,Lassen-Eastern Plumas-Eastern Sierra Counties,CA,42463.0
2017,CA080,5,13.86,Western Siskiyou County,CA,19073.0
2017,CA081,4,11.44,Central Siskiyou County,CA,6590.0
2017,CA082,3,8.23,South Central Siskiyou County,CA,3116.0
2017,CA083,3,8.23,North Central and Southeast Siskiyou County,CA,11444.0
2017,CA084,2,6.22,Northeast Siskiyou and Northwest Modoc Counties,CA,5550.0
2017,CA085,2,6.22,Modoc County,CA,7785.0
2017,CA087,1,1.35,Catalina and Santa Barbara Islands,CA,186074.0
2017,CA088,5,14.42,Santa Clarita Valley,CA,475120.0
2017,CA102,4,11.2,Del Norte Interior,CA,23581.0
2017,CA104,2,5.76,Southwestern Humboldt,CA,20584.0
2017,CA105,4,11.2,Northern Humboldt Interior,CA,50174.0
2017,CA106,4,11.2,Southern Humboldt Interior,CA,48959.0
2017,CA107,4,11.2,Northern Trinity,CA,7524.0
2017,CA108,4,11.2,Southern Trinity,CA,6237.0
2017,CA110,4,11.2,Northwestern Mendocino Interior,CA,24684.0
2017,CA111,4,11.2,Northeastern Mendocino Interior,CA,18772.0
2017,CA112,2,5.76,Southwestern Mendocino Interior,CA,19983.0
2017,CA113,4,11.2,Southeastern Mendocino Interior,CA,12910.0
2017,CA505,1,1.37,Coastal North Bay Including Point Reyes National Seashore,CA,153204.0
2017,CA506,3,6.57,North Bay Interior Valleys,CA,348933.0
2017,CA508,3,5.78,San Francisco Bay Shoreline,CA,1001208.0
2017,CA509,1,1.37,San Fransisco Peninsula Coast,CA,256178.0
2017,CA510,5,12.04,East Bay Interior Valleys,CA,1142990.0
2017,CA512,5,12.51,Santa Cruz Mountains,CA,720186.0
2017,CA513,3,6.57,Santa Clara Valley Including San Jose,CA,539031.0
2017,CA516,4,10.34,Southern Salinas Valley/Arroyo Seco and Lake San Antonio,CA,53914.0
2017,CA517,5,11.76,Santa Lucia Mountains and Los Padres National Forest,CA,179874.0
2017,CA518,4,10.11,Mountains Of San Benito County And Interior Monterey County Including Pinnacles National Monument,CA,174124.0
2017,CA522,5,21.85,Death Valley National Park,CA,12894.0
2017,CA523,5,21.11,Western Mojave Desert,CA,535599.0
2017,CA524,5,21.85,"Eastern Mojave Desert, Including the Mojave National Preserve",CA,665578.0
2017,CA525,5,21.85,Morongo Basin,CA,186916.0
2017,CA526,5,21.85,Cadiz Basin,CA,283473.0
2017,CA527,6,22.37,San Bernardino County-Upper Colorado River Valley,CA,100492.0
2017,CA528,3,5.78,Northern Salinas Valley/Hollister Valley and Carmel Valley,CA,50476.0
2017,CA529,1,1.37,Northern Monterey Bay,CA,106032.0
2017,CA530,1,1.37,Southern Monterey Bay and Big Sur Coast,CA,35234.0
2017,CA547,5,14.42,Los Angeles County San Fernando Valley,CA,883420.0
2017,CA548,4,14.07,Los Angeles County San Gabriel Valley,CA,1042608.0
2017,CA552,1,1.01,Orange County Coastal,CA,575972.0
2017,CA554,2,8.73,Orange County Inland,CA,2236284.0
2017,CA560,1,11.21,Joshua Tree NP West,CA,161966.0
2017,CA561,5,21.55,Joshua Tree NP East,CA,136132.0
2017,CA562,3,15.82,Imperial County Southwest,CA,8022.0
2017,CA563,3,16.97,Salton Sea,CA,37897.0
2017,CA564,3,16.43,Chuckwalla Mountains,CA,228090.0
2017,CA565,5,21.55,Imperial County Southeast,CA,39535.0
2017,CA566,6,22.25,Imperial County West,CA,28901.0
2017,CA567,6,22.25,Imperial Valley,CA,35718.0
2017,CA568,5,21.55,Chiriaco Summit,CA,153781.0
2017,CA569,6,24.19,Palo Verde Valley,CA,155054.0
2017,CA570,6,24.19,Chuckwalla Valley,CA,537138.0
2017,CO006,1,1.0,Grand Valley,CO,44512.0
2017,DE001,3,4.41,New Castle,DE,569031.0
2017,IA033,1,1.0,Sac,IA,9877.0
2017,IA034,1,1.0,Calhoun,IA,9929.0
2017,IA043,1,1.01,Monona,IA,8791.0
2017,IA044,1,1.0,Crawford,IA,17265.0
2017,IA045,1,1.0,Carroll,IA,20774.0
2017,IA046,1,1.0,Greene,IA,9116.0
2017,IA047,1,1.0,Boone,IA,26485.0
2017,IA048,1,1.0,Story,IA,101594.0
2017,IA049,1,1.0,Marshall,IA,40543.0
2017,IA050,1,1.0,Tama,IA,16971.0
2017,IA055,2,4.18,Harrison,IA,14848.0
2017,IA056,2,2.69,Shelby,IA,11862.0
2017,IA057,2,2.99,Audubon,IA,5746.0
2017,IA058,2,2.99,Guthrie,IA,11255.0
2017,IA059,2,3.66,Dallas,IA,98523.0
2017,IA060,2,3.66,Polk,IA,503599.0
2017,IA061,2,3.66,Jasper,IA,37736.0
2017,IA062,2,3.66,Poweshiek,IA,19649.0
2017,IA063,2,4.84,Iowa,IA,16565.0
2017,IA064,2,4.84,Johnson,IA,156409.0
2017,IA065,2,3.8600000000000003,Cedar,IA,19282.0
2017,IA067,2,3.8600000000000003,Muscatine,IA,43135.0
2017,IA068,2,3.8600000000000003,Scott,IA,173649.0
2017,IA069,2,4.18,Pottawattamie,IA,95509.0
2017,IA070,2,4.54,Cass,IA,13540.0
2017,IA071,2,5.21,Adair,IA,7539.0
2017,IA072,2,5.21,Madison,IA,17764.0
2017,IA073,2,5.21,Warren,IA,54378.0
2017,IA074,2,5.21,Marion,IA,34454.0
2017,IA075,2,5.21,Mahaska,IA,22294.0
2017,IA076,2,5.18,Keokuk,IA,10436.0
2017,IA077,2,5.18,Washington,IA,22711.0
2017,IA078,2,5.18,Louisa,IA,11425.0
2017,IA079,2,4.18,Mills,IA,15600.0
2017,IA080,2,5.14,Montgomery,IA,10365.0
2017,IA081,2,5.21,Adams,IA,3745.0
2017,IA082,2,5.21,Union,IA,12514.0
2017,IA083,2,5.21,Clarke,IA,9959.0
2017,IA084,2,5.21,Lucas,IA,8946.0
2017,IA085,2,5.21,Monroe,IA,7851.0
2017,IA086,2,5.21,Wapello,IA,35437.0
2017,IA087,2,5.18,Jefferson,IA,17573.0
2017,IA088,2,5.18,Henry,IA,20326.0
2017,IA089,2,5.18,Des Moines,IA,39322.0
2017,IA090,2,5.14,Fremont,IA,7456.0
2017,IA091,2,5.14,Page,IA,15587.0
2017,IA092,2,5.21,Taylor,IA,6221.0
2017,IA093,2,5.21,Ringgold,IA,5067.0
2017,IA094,2,5.21,Decatur,IA,7958.0
2017,IA095,2,5.21,Wayne,IA,6436.0
2017,IA096,2,5.21,Appanoose,IA,12515.0
2017,IA097,2,5.21,Davis,IA,9121.0
2017,IA098,2,5.18,Van Buren,IA,7390.0
2017,IA099,2,5.18,Lee,IA,34210.0
2017,IL015,2,3.8600000000000003,Rock Island,IL,144191.0
2017,IL016,2,3.8600000000000003,Henry,IL,49516.0
2017,IL017,1,0.53,Bureau,IL,34036.0
2017,IL018,1,0.53,Putnam,IL,6196.0
2017,IL024,2,5.18,Mercer,IL,15672.0
2017,IL025,2,5.18,Henderson,IL,7529.0
2017,IL026,2,5.18,Warren,IL,16960.0
2017,IL027,2,4.33,Knox,IL,50839.0
2017,IL028,2,4.33,Stark,IL,5922.0
2017,IL029,2,4.33,Peoria,IL,180325.0
2017,IL030,1,1.0,Marshall,IL,12616.0
2017,IL031,1,1.0,Woodford,IL,38845.0
2017,IL034,2,5.18,Hancock,IL,18217.0
2017,IL035,2,5.18,McDonough,IL,30410.0
2017,IL036,2,5.2,Fulton,IL,36260.0
2017,IL037,2,4.33,Tazewell,IL,133222.0
2017,IL038,1,1.0,McLean,IL,171264.0
2017,IL040,2,5.2,Schuyler,IL,7296.0
2017,IL041,2,5.2,Mason,IL,13878.0
2017,IL042,2,5.2,Logan,IL,29568.0
2017,IL043,1,1.0,De Witt,IL,16023.0
2017,IL044,1,1.0,Piatt,IL,17180.0
2017,IL045,1,1.0,Champaign,IL,213860.0
2017,IL046,1,1.0,Vermilion,IL,77588.0
2017,IL047,2,5.2,Cass,IL,12907.0
2017,IL048,2,5.2,Menard,IL,12692.0
2017,IL049,2,5.2,Scott,IL,5166.0
2017,IL050,2,5.2,Morgan,IL,34104.0
2017,IL051,2,5.2,Sangamon,IL,196061.0
2017,IL052,2,5.2,Christian,IL,33499.0
2017,IL053,2,5.2,Macon,IL,105978.0
2017,IL054,2,5.2,Moultrie,IL,15008.0
2017,IL055,1,1.0,Douglas,IL,19676.0
2017,IL056,1,1.0,Coles,IL,50702.0
2017,IL057,1,1.0,Edgar,IL,17829.0
2017,IL058,2,6.19,Greene,IL,13044.0
2017,IL059,2,6.19,Macoupin,IL,46802.0
2017,IL060,2,6.19,Montgomery,IL,28826.0
2017,IL061,2,5.2,Shelby,IL,22688.0
2017,IL062,2,5.2,Cumberland,IL,11073.0
2017,IL063,1,1.0,Clark,IL,15776.0
2017,IL064,2,6.87,Bond,IL,17246.0
2017,IL065,2,6.19,Fayette,IL,21878.0
2017,IL066,2,5.2,Effingham,IL,34751.0
2017,IL067,2,5.2,Jasper,IL,9576.0
2017,IL068,2,5.2,Crawford,IL,19023.0
2017,IL069,2,6.87,Clinton,IL,38554.0
2017,IL070,2,6.87,Marion,IL,38022.0
2017,IL071,2,5.2,Clay,IL,13497.0
2017,IL072,2,5.2,Richland,IL,15938.0
2017,IL073,2,5.2,Lawrence,IL,16028.0
2017,IL074,2,6.87,Washington,IL,14276.0
2017,IL075,2,2.98,Jefferson,IL,38022.0
2017,IL076,2,2.98,Wayne,IL,16877.0
2017,IL077,2,2.87,Edwards,IL,6367.0
2017,IL078,2,2.87,Wabash,IL,11737.0
2017,IL079,2,2.89,Randolph,IL,32518.0
2017,IL080,2,2.98,Perry,IL,21403.0
2017,IL081,2,2.98,Franklin,IL,38946.0
2017,IL082,2,2.98,Hamilton,IL,8485.0
2017,IL083,2,2.98,White,IL,13813.0
2017,IL084,2,2.98,Jackson,IL,57355.0
2017,IL085,2,2.98,Williamson,IL,68405.0
2017,IL086,2,2.98,Saline,IL,23791.0
2017,IL087,2,2.98,Gallatin,IL,5511.0
2017,IL088,2,2.98,Union,IL,17190.0
2017,IL089,2,2.98,Johnson,IL,12381.0
2017,IL090,2,2.98,Pope,IL,4311.0
2017,IL091,2,2.98,Hardin,IL,3965.0
2017,IL092,2,2.98,Alexander,IL,6860.0
2017,IL093,2,2.98,Pulaski,IL,5891.0
2017,IL094,2,2.98,Massac,IL,14415.0
2017,IL095,2,5.69,Adams,IL,66089.0
2017,IL096,2,5.69,Brown,IL,6924.0
2017,IL097,2,6.19,Pike,IL,16005.0
2017,IL098,2,6.87,Calhoun,IL,5022.0
2017,IL099,2,6.87,Jersey,IL,22470.0
2017,IL100,2,8.23,Madison,IL,269139.0
2017,IL101,2,8.23,St. Clair,IL,264488.0
2017,IL102,2,8.23,Monroe,IL,35469.0
2017,IN081,2,2.25,Gibson,IN,34206.0
2017,IN082,2,2.25,Pike,IN,12719.0
2017,IN085,2,2.3600000000000003,Posey,IN,26128.0
2017,IN086,2,2.25,Vanderburgh,IN,179689.0
2017,IN087,2,2.25,Warrick,IN,65094.0
2017,IN088,2,2.25,Spencer,IN,21011.0
2017,KS005,1,1.01,Phillips,KS,5334.0
2017,KS006,2,4.19,Smith,KS,3670.0
2017,KS007,2,5.109999999999999,Jewell,KS,2872.0
2017,KS008,2,7.2,Republic,KS,4810.0
2017,KS009,2,7.2,Washington,KS,5538.0
2017,KS010,2,7.2,Marshall,KS,9878.0
2017,KS011,2,7.2,Nemaha,KS,10396.0
2017,KS012,2,7.2,Brown,KS,9586.0
2017,KS017,1,1.01,Rooks,KS,4859.0
2017,KS018,2,5.109999999999999,Osborne,KS,3408.0
2017,KS019,2,5.109999999999999,Mitchell,KS,5989.0
2017,KS020,2,7.2,Cloud,KS,9020.0
2017,KS021,2,7.2,Clay,KS,8246.0
2017,KS022,2,7.2,Riley,KS,75527.0
2017,KS023,2,7.2,Pottawatomie,KS,25768.0
2017,KS024,2,7.2,Jackson,KS,13633.0
2017,KS025,2,7.22,Atchison,KS,16495.0
2017,KS026,2,7.2,Jefferson,KS,19771.0
2017,KS032,1,3.19,Russell,KS,6813.0
2017,KS033,1,3.19,Lincoln,KS,2968.0
2017,KS034,2,7.2,Ottawa,KS,5892.0
2017,KS035,2,7.2,Dickinson,KS,19267.0
2017,KS036,2,7.2,Geary,KS,32889.0
2017,KS037,2,7.2,Morris,KS,5621.0
2017,KS038,2,7.2,Wabaunsee,KS,7215.0
2017,KS039,2,7.2,Shawnee,KS,177531.0
2017,KS040,2,7.2,Douglas,KS,122309.0
2017,KS047,1,3.19,Barton,KS,26346.0
2017,KS048,1,3.19,Ellsworth,KS,6382.0
2017,KS049,1,5.18,Saline,KS,54460.0
2017,KS050,1,3.19,Rice,KS,9795.0
2017,KS051,1,3.19,McPherson,KS,29712.0
2017,KS052,1,3.19,Marion,KS,12332.0
2017,KS053,1,3.19,Chase,KS,2776.0
2017,KS054,2,7.2,Lyon,KS,33430.0
2017,KS055,2,7.2,Osage,KS,16417.0
2017,KS056,2,7.2,Franklin,KS,26423.0
2017,KS057,3,7.77,Miami,KS,35441.0
2017,KS058,2,7.2,Coffey,KS,8487.0
2017,KS059,2,7.2,Anderson,KS,8058.0
2017,KS060,3,7.77,Linn,KS,10258.0
2017,KS067,1,3.19,Reno,KS,62408.0
2017,KS068,1,3.19,Harvey,KS,34802.0
2017,KS069,1,3.19,Butler,KS,68244.0
2017,KS070,1,3.19,Greenwood,KS,6028.0
2017,KS071,1,3.19,Woodson,KS,3172.0
2017,KS072,1,3.19,Allen,KS,12788.0
2017,KS073,2,4.66,Bourbon,KS,14715.0
2017,KS082,1,3.19,Kingman,KS,7335.0
2017,KS083,1,3.19,Sedgwick,KS,524985.0
2017,KS091,1,3.19,Harper,KS,5549.0
2017,KS092,2,3.7,Sumner,KS,23289.0
2017,KS093,2,3.7,Cowley,KS,35283.0
2017,KS094,1,3.19,Elk,KS,2868.0
2017,KS095,2,4.01,Wilson,KS,8935.0
2017,KS096,2,4.01,Neosho,KS,16038.0
2017,KS097,2,4.66,Crawford,KS,39406.0
2017,KS098,3,4.52,Chautauqua,KS,3503.0
2017,KS099,3,4.52,Montgomery,KS,32782.0
2017,KS100,3,4.52,Labette,KS,20188.0
2017,KS101,2,4.66,Cherokee,KS,20729.0
2017,KS102,2,7.22,Doniphan,KS,7996.0
2017,KS103,3,7.77,Leavenworth,KS,83393.0
2017,KS104,3,7.77,Wyandotte,KS,163982.0
2017,KS105,3,7.77,Johnson,KS,609583.0
2017,KY001,2,3.27,Fulton,KY,6318.0
2017,KY002,2,3.27,Hickman,KY,4756.0
2017,KY003,2,3.27,Carlisle,KY,4913.0
2017,KY004,2,2.98,Ballard,KY,8136.0
2017,KY005,2,2.98,McCracken,KY,66819.0
2017,KY006,2,2.65,Graves,KY,36827.0
2017,KY007,2,2.3600000000000003,Livingston,KY,9590.0
2017,KY008,2,2.65,Marshall,KY,32367.0
2017,KY009,2,2.65,Calloway,KY,38643.0
2017,KY010,2,2.3600000000000003,Crittenden,KY,9004.0
2017,KY011,2,2.3600000000000003,Lyon,KY,8721.0
2017,KY012,2,2.65,Trigg,KY,15164.0
2017,KY013,2,2.3600000000000003,Caldwell,KY,12828.0
2017,KY014,2,2.3600000000000003,Union,KY,14529.0
2017,KY015,2,2.3600000000000003,Webster,KY,13637.0
2017,KY016,2,2.3600000000000003,Hopkins,KY,46107.0
2017,KY017,2,2.65,Christian,KY,74382.0
2017,KY018,2,2.3600000000000003,Henderson,KY,46494.0
2017,KY019,2,2.25,Daviess,KY,102195.0
2017,KY020,2,2.3600000000000003,McLean,KY,9812.0
2017,KY021,2,2.3600000000000003,Muhlenberg,KY,30735.0
2017,KY022,2,2.65,Todd,KY,12859.0
2017,MO001,2,5.680000000000001,Atchison,MO,5374.0
2017,MO002,2,5.680000000000001,Nodaway,MO,23871.0
2017,MO003,2,5.680000000000001,Worth,MO,2132.0
2017,MO004,2,5.680000000000001,Gentry,MO,6698.0
2017,MO005,2,5.680000000000001,Harrison,MO,8539.0
2017,MO006,2,5.680000000000001,Mercer,MO,3741.0
2017,MO007,2,5.680000000000001,Putnam,MO,4732.0
2017,MO008,2,5.680000000000001,Schuyler,MO,4629.0
2017,MO009,2,5.18,Scotland,MO,4825.0
2017,MO010,2,5.18,Clark,MO,7130.0
2017,MO011,2,5.68,Holt,MO,4776.0
2017,MO012,2,5.68,Andrew,MO,18307.0
2017,MO013,2,5.68,De Kalb,MO,13078.0
2017,MO014,2,5.68,Daviess,MO,8441.0
2017,MO015,2,5.68,Grundy,MO,9820.0
2017,MO016,2,5.680000000000001,Sullivan,MO,6414.0
2017,MO017,2,5.680000000000001,Adair,MO,26535.0
2017,MO018,2,5.69,Knox,MO,4105.0
2017,MO019,2,5.69,Lewis,MO,9920.0
2017,MO020,2,7.22,Buchanan,MO,88066.0
2017,MO021,2,7.22,Clinton,MO,21316.0
2017,MO022,2,6.23,Caldwell,MO,9334.0
2017,MO023,2,6.23,Livingston,MO,15645.0
2017,MO024,2,6.23,Linn,MO,12489.0
2017,MO025,2,6.23,Macon,MO,15238.0
2017,MO026,2,6.199999999999999,Shelby,MO,6184.0
2017,MO027,2,6.199999999999999,Marion,MO,28773.0
2017,MO028,3,7.77,Platte,MO,107033.0
2017,MO029,3,7.77,Clay,MO,252180.0
2017,MO030,2,6.23,Ray,MO,24064.0
2017,MO031,2,6.23,Carroll,MO,8862.0
2017,MO032,2,6.23,Chariton,MO,7544.0
2017,MO033,2,6.23,Randolph,MO,25127.0
2017,MO034,2,6.199999999999999,Monroe,MO,8602.0
2017,MO035,2,6.199999999999999,Ralls,MO,10336.0
2017,MO036,2,6.199999999999999,Pike,MO,18832.0
2017,MO037,3,7.77,Jackson,MO,713953.0
2017,MO038,2,6.23,Lafayette,MO,33488.0
2017,MO039,2,6.23,Saline,MO,23031.0
2017,MO040,2,6.23,Howard,MO,10179.0
2017,MO041,2,7.199999999999999,Boone,MO,182978.0
2017,MO042,2,6.199999999999999,Audrain,MO,25366.0
2017,MO043,3,7.77,Cass,MO,110212.0
2017,MO044,2,6.23,Johnson,MO,54268.0
2017,MO045,2,6.23,Pettis,MO,43399.0
2017,MO046,2,6.23,Cooper,MO,17824.0
2017,MO047,2,7.199999999999999,Moniteau,MO,16563.0
2017,MO048,2,7.199999999999999,Cole,MO,78473.0
2017,MO049,2,7.199999999999999,Osage,MO,14875.0
2017,MO050,2,7.199999999999999,Callaway,MO,45108.0
2017,MO051,2,7.199999999999999,Montgomery,MO,11939.0
2017,MO052,2,7.199999999999999,Lincoln,MO,59281.0
2017,MO053,3,7.77,Bates,MO,16876.0
2017,MO054,3,6.779999999999999,Henry,MO,22473.0
2017,MO055,2,7.15,Benton,MO,20038.0
2017,MO056,2,7.15,Morgan,MO,21435.0
2017,MO057,2,7.15,Miller,MO,25533.0
2017,MO058,2,7.15,Maries,MO,8920.0
2017,MO059,2,7.199999999999999,Gasconade,MO,15177.0
2017,MO060,2,7.199999999999999,Warren,MO,36511.0
2017,MO061,2,8.23,St. Charles,MO,414236.0
2017,MO062,2,7.199999999999999,Franklin,MO,108084.0
2017,MO063,2,8.23,St. Louis,MO,1002737.0
2017,MO064,2,8.23,St. Louis City,MO,313180.0
2017,MO065,2,8.23,Jefferson,MO,228057.0
2017,MO066,2,4.66,Vernon,MO,21213.0
2017,MO067,2,4.66,St. Clair,MO,9895.0
2017,MO068,1,4.17,Hickory,MO,9734.0
2017,MO069,1,4.17,Camden,MO,46948.0
2017,MO070,1,1.63,Pulaski,MO,52536.0
2017,MO071,1,1.63,Phelps,MO,46214.0
2017,MO072,2,3.21,Crawford,MO,24858.0
2017,MO073,2,3.21,Washington,MO,26041.0
2017,MO074,2,3.21,St. Francois,MO,67863.0
2017,MO075,2,3.21,Ste. Genevieve,MO,18304.0
2017,MO076,2,2.98,Perry,MO,19651.0
2017,MO077,2,4.66,Barton,MO,12336.0
2017,MO078,2,4.66,Cedar,MO,14519.0
2017,MO079,1,1.63,Polk,MO,33060.0
2017,MO080,1,1.63,Dallas,MO,17193.0
2017,MO081,1,1.63,Laclede,MO,35942.0
2017,MO083,1,1.63,Dent,MO,15520.0
2017,MO084,2,3.21,Iron,MO,12254.0
2017,MO085,2,3.21,Madison,MO,12342.0
2017,MO086,2,2.98,Bollinger,MO,12217.0
2017,MO087,2,2.98,Cape Girardeau,MO,79589.0
2017,MO088,2,4.66,Jasper,MO,124401.0
2017,MO089,2,2.12,Dade,MO,7958.0
2017,MO093,1,4.17,Newton,MO,59703.0
2017,MO099,2,3.21,Reynolds,MO,6914.0
2017,MO100,2,3.27,Wayne,MO,13609.0
2017,MO107,2,3.27,Carter,MO,6611.0
2017,MO108,2,3.27,Ripley,MO,14069.0
2017,MO109,2,3.27,Butler,MO,42755.0
2017,MO110,2,3.27,Stoddard,MO,29838.0
2017,MO111,2,3.27,Scott,MO,39166.0
2017,MO112,2,3.27,Mississippi,MO,13445.0
2017,MO113,5,2.64,Dunklin,MO,30941.0
2017,MO114,2,3.27,New Madrid,MO,18574.0
2017,MO115,3,2.25,Pemiscot,MO,17053.0
2017,MS001,2,1.62,DeSoto,MS,189565.0
2017,NC010,1,1.16,Warren,NC,20783.0
2017,NC011,1,1.16,Halifax,NC,52886.0
2017,NC026,1,1.16,Franklin,NC,71187.0
2017,NC027,1,1.16,Nash,NC,98079.0
2017,NC028,1,1.16,Edgecombe,NC,56039.0
2017,NC041,2,2.65,Wake,NC,1131562.0
2017,NC042,1,1.16,Johnston,NC,213679.0
2017,NC043,1,1.16,Wilson,NC,84517.0
2017,NC077,1,1.16,Harnett,NC,136099.0
2017,NC078,1,1.16,Wayne,NC,124551.0
2017,NC085,1,1.16,Scotland,NC,35951.0
2017,NC086,1,1.16,Hoke,NC,55788.0
2017,NC088,2,2.65,Cumberland,NC,334372.0
2017,NC089,1,1.16,Sampson,NC,64947.0
2017,NE015,1,1.01,Thurston,NE,7457.0
2017,NE033,1,1.01,Cuming,NE,8999.0
2017,NE034,2,4.18,Burt,NE,6783.0
2017,NE039,1,1.01,Valley,NE,4198.0
2017,NE040,1,1.01,Greeley,NE,2395.0
2017,NE041,1,1.01,Nance,NE,3769.0
2017,NE042,1,1.01,Platte,NE,34062.0
2017,NE043,1,1.01,Colfax,NE,10733.0
2017,NE044,2,4.18,Dodge,NE,37785.0
2017,NE045,2,4.18,Washington,NE,22309.0
2017,NE046,1,1.01,Sherman,NE,3241.0
2017,NE047,1,1.01,Howard,NE,6650.0
2017,NE048,1,1.01,Merrick,NE,7866.0
2017,NE049,1,1.01,Polk,NE,5431.0
2017,NE050,2,4.18,Butler,NE,8388.0
2017,NE051,2,4.18,Saunders,NE,22703.0
2017,NE052,2,4.18,Douglas,NE,579067.0
2017,NE053,2,4.18,Sarpy,NE,189563.0
2017,NE060,1,1.01,Dawson,NE,24243.0
2017,NE061,1,1.01,Buffalo,NE,50657.0
2017,NE062,1,1.01,Hall,NE,62574.0
2017,NE063,1,1.01,Hamilton,NE,9638.0
2017,NE064,2,4.19,York,NE,13556.0
2017,NE065,2,4.18,Seward,NE,17586.0
2017,NE066,2,4.18,Lancaster,NE,325657.0
2017,NE067,2,4.18,Cass,NE,27858.0
2017,NE068,2,4.18,Otoe,NE,16515.0
2017,NE072,1,1.01,Gosper,NE,2087.0
2017,NE073,1,1.01,Phelps,NE,9011.0
2017,NE074,1,1.01,Kearney,NE,6631.0
2017,NE075,1,1.01,Adams,NE,31885.0
2017,NE076,2,4.19,Clay,NE,6486.0
2017,NE077,2,4.19,Fillmore,NE,5897.0
