year,geo_level,state,state_fips,county,county_fips,data_item,value
2017,County,Iowa,19,Jackson,097,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Johnson,103,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Jones,105,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Linn,113,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Scott,163,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Butler,023,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Cerro Gordo,033,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Floyd,067,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Hancock,081,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Mitchell,131,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Winnebago,189,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Allamakee,005,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Black Hawk,013,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Bremer,017,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Clayton,043,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Dubuque,061,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Winneshiek,191,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Cherokee,035,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Dickinson,059,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Lyon,119,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Sioux,167,Lettuce - Acres Harvested,3
2017,County,Iowa,19,Madison,121,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Marion,125,Lettuce - Acres Harvested,2
2017,County,Iowa,19,Warren,181,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Davis,051,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Des Moines,057,Lettuce - Acres Harvested,2
2017,County,Iowa,19,Henry,087,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Jefferson,101,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Keokuk,107,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Lee,111,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Van Buren,177,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Wapello,179,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Washington,183,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Adair,001,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Mills,129,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Pottawattamie,155,Lettuce - Acres Harvested,1
2017,County,Iowa,19,Harrison,085,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Monona,133,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Sac,161,Lettuce - Acres Harvested,0
2017,County,Iowa,19,Shelby,165,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Dickinson,041,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Mcpherson,113,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Anderson,003,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Douglas,045,Lettuce - Acres Harvested,2
2017,County,Kansas,20,Franklin,059,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Geary,061,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Johnson,091,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Lyon,111,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Miami,121,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Osage,139,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Shawnee,177,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Wabaunsee,197,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Phillips,147,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Jefferson,087,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Leavenworth,103,Lettuce - Acres Harvested,2
2017,County,Kansas,20,Nemaha,131,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Riley,161,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Sherman,181,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Harvey,079,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Pawnee,145,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Reno,155,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Sedgwick,173,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Stafford,185,Lettuce - Acres Harvested,1
2017,County,Kansas,20,Allen,001,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Bourbon,011,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Butler,015,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Cherokee,021,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Cowley,035,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Greenwood,073,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Wilson,205,Lettuce - Acres Harvested,0
2017,County,Kansas,20,Meade,119,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Anderson,005,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Bourbon,017,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Boyle,021,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Fayette,067,Lettuce - Acres Harvested,3
2017,County,Kentucky,21,Fleming,069,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Franklin,073,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Harrison,097,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Jessamine,113,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Lincoln,137,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Madison,151,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Mercer,167,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Nicholas,181,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Scott,209,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Shelby,211,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Washington,229,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Woodford,239,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Adair,001,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Allen,003,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Barren,009,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Breckinridge,027,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Bullitt,029,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Casey,045,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Edmonson,061,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Grayson,085,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Hardin,093,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Hart,099,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Jefferson,111,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Larue,123,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Meade,163,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Metcalfe,169,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Nelson,179,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Russell,207,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Warren,227,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Bell,013,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Boyd,019,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Breathitt,025,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Carter,043,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Clay,051,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Floyd,071,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Greenup,089,Lettuce - Acres Harvested,3
2017,County,Kentucky,21,Johnson,115,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Laurel,125,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Lawrence,127,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Lee,129,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Leslie,131,Lettuce - Acres Harvested,6
2017,County,Kentucky,21,Letcher,133,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Lewis,135,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Magoffin,153,Lettuce - Acres Harvested,4
2017,County,Kentucky,21,Mccreary,147,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Owsley,189,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Perry,193,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Pike,195,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Powell,197,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Rockcastle,203,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Rowan,205,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Whitley,235,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Wolfe,237,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Christian,047,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Daviess,059,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Henderson,101,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Hopkins,107,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Ohio,183,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Simpson,213,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Webster,233,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Boone,015,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Bracken,023,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Campbell,037,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Gallatin,077,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Henry,103,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Kenton,117,Lettuce - Acres Harvested,1
2017,County,Kentucky,21,Oldham,185,Lettuce - Acres Harvested,3
2017,County,Kentucky,21,Owen,187,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Pendleton,191,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Calloway,035,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Lyon,143,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Marshall,157,Lettuce - Acres Harvested,0
2017,County,Kentucky,21,Mccracken,145,Lettuce - Acres Harvested,2
2017,County,Kentucky,21,Trigg,221,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Pointe Coupee,077,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Rapides,079,Lettuce - Acres Harvested,5
2017,County,Louisiana,22,East Baton Rouge,033,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Saint Tammany,103,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Tangipahoa,105,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Washington,117,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,West Feliciana,125,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Bienville,013,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Claiborne,027,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Ouachita,073,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Franklin,041,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Bossier,015,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Iberia,045,Lettuce - Acres Harvested,1
2017,County,Louisiana,22,Saint Mary,101,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Lafourche,057,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Orleans,071,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Saint Charles,089,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,St. John The Baptist,095,Lettuce - Acres Harvested,1
2017,County,Louisiana,22,Terrebonne,109,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Acadia,001,Lettuce - Acres Harvested,4
2017,County,Louisiana,22,Beauregard,011,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Calcasieu,019,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Cameron,023,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Jefferson Davis,053,Lettuce - Acres Harvested,0
2017,County,Louisiana,22,Vernon,115,Lettuce - Acres Harvested,1
2017,County,Maine,23,Hancock,009,Lettuce - Acres Harvested,13
2017,County,Maine,23,Penobscot,019,Lettuce - Acres Harvested,2
2017,County,Maine,23,Piscataquis,021,Lettuce - Acres Harvested,6
2017,County,Maine,23,Somerset,025,Lettuce - Acres Harvested,4
2017,County,Maine,23,Waldo,027,Lettuce - Acres Harvested,17
2017,County,Maine,23,Washington,029,Lettuce - Acres Harvested,4
2017,County,Maine,23,Aroostook,003,Lettuce - Acres Harvested,18
2017,County,Maine,23,Androscoggin,001,Lettuce - Acres Harvested,11
2017,County,Maine,23,Cumberland,005,Lettuce - Acres Harvested,17
2017,County,Maine,23,Franklin,007,Lettuce - Acres Harvested,3
2017,County,Maine,23,Kennebec,011,Lettuce - Acres Harvested,8
2017,County,Maine,23,Knox,013,Lettuce - Acres Harvested,12
2017,County,Maine,23,Lincoln,015,Lettuce - Acres Harvested,11
2017,County,Maine,23,Oxford,017,Lettuce - Acres Harvested,2
2017,County,Maine,23,Sagadahoc,023,Lettuce - Acres Harvested,12
2017,County,Maine,23,York,031,Lettuce - Acres Harvested,11
2017,County,Maryland,24,Somerset,039,Lettuce - Acres Harvested,8
2017,County,Maryland,24,Wicomico,045,Lettuce - Acres Harvested,25
2017,County,Maryland,24,Baltimore,005,Lettuce - Acres Harvested,9
2017,County,Maryland,24,Carroll,013,Lettuce - Acres Harvested,4
2017,County,Maryland,24,Frederick,021,Lettuce - Acres Harvested,9
2017,County,Maryland,24,Harford,025,Lettuce - Acres Harvested,1
2017,County,Maryland,24,Howard,027,Lettuce - Acres Harvested,2
2017,County,Maryland,24,Montgomery,031,Lettuce - Acres Harvested,15
2017,County,Maryland,24,Washington,043,Lettuce - Acres Harvested,4
2017,County,Maryland,24,Anne Arundel,003,Lettuce - Acres Harvested,2
2017,County,Maryland,24,Calvert,009,Lettuce - Acres Harvested,0
2017,County,Maryland,24,Charles,017,Lettuce - Acres Harvested,0
2017,County,Maryland,24,Prince Georges,033,Lettuce - Acres Harvested,3
2017,County,Maryland,24,St Marys,037,Lettuce - Acres Harvested,4
2017,County,Maryland,24,Caroline,011,Lettuce - Acres Harvested,2
2017,County,Maryland,24,Cecil,015,Lettuce - Acres Harvested,2
2017,County,Maryland,24,Kent,029,Lettuce - Acres Harvested,1
2017,County,Maryland,24,Queen Annes,035,Lettuce - Acres Harvested,0
2017,County,Maryland,24,Allegany,001,Lettuce - Acres Harvested,1
2017,County,Maryland,24,Garrett,023,Lettuce - Acres Harvested,0
2017,County,Massachusetts,25,Barnstable,001,Lettuce - Acres Harvested,6
2017,County,Massachusetts,25,Berkshire,003,Lettuce - Acres Harvested,5
2017,County,Massachusetts,25,Bristol,005,Lettuce - Acres Harvested,45
2017,County,Massachusetts,25,Dukes,007,Lettuce - Acres Harvested,12
2017,County,Massachusetts,25,Essex,009,Lettuce - Acres Harvested,68
2017,County,Massachusetts,25,Franklin,011,Lettuce - Acres Harvested,76
2017,County,Massachusetts,25,Hampden,013,Lettuce - Acres Harvested,6
2017,County,Massachusetts,25,Hampshire,015,Lettuce - Acres Harvested,33
2017,County,Massachusetts,25,Middlesex,017,Lettuce - Acres Harvested,37
2017,County,Massachusetts,25,Nantucket,019,Lettuce - Acres Harvested,9
2017,County,Massachusetts,25,Norfolk,021,Lettuce - Acres Harvested,8
2017,County,Massachusetts,25,Plymouth,023,Lettuce - Acres Harvested,5
2017,County,Massachusetts,25,Suffolk,025,Lettuce - Acres Harvested,3
2017,County,Massachusetts,25,Worcester,027,Lettuce - Acres Harvested,38
2017,County,Michigan,26,Clare,035,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Gladwin,051,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Gratiot,057,Lettuce - Acres Harvested,5
2017,County,Michigan,26,Isabella,073,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Mecosta,107,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Midland,111,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Montcalm,117,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Osceola,133,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Arenac,011,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Bay,017,Lettuce - Acres Harvested,7
2017,County,Michigan,26,Huron,063,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Saginaw,145,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Sanilac,151,Lettuce - Acres Harvested,2
2017,County,Michigan,26,Tuscola,157,Lettuce - Acres Harvested,7
2017,County,Michigan,26,Alcona,001,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Cheboygan,031,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Iosco,069,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Montmorency,119,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Otsego,137,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Presque Isle,141,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Roscommon,143,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Antrim,009,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Benzie,019,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Charlevoix,029,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Emmet,047,Lettuce - Acres Harvested,12
2017,County,Michigan,26,Grand Traverse,055,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Kalkaska,079,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Leelanau,089,Lettuce - Acres Harvested,3
2017,County,Michigan,26,Manistee,101,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Missaukee,113,Lettuce - Acres Harvested,2
2017,County,Michigan,26,Barry,015,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Calhoun,025,Lettuce - Acres Harvested,6
2017,County,Michigan,26,Clinton,037,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Eaton,045,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Hillsdale,059,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Ingham,065,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Ionia,067,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Jackson,075,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Shiawassee,155,Lettuce - Acres Harvested,0
2017,County,Michigan,26,St Joseph,149,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Genesee,049,Lettuce - Acres Harvested,2
2017,County,Michigan,26,Lapeer,087,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Lenawee,091,Lettuce - Acres Harvested,2
2017,County,Michigan,26,Livingston,093,Lettuce - Acres Harvested,2
2017,County,Michigan,26,Macomb,099,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Monroe,115,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Oakland,125,Lettuce - Acres Harvested,3
2017,County,Michigan,26,St Clair,147,Lettuce - Acres Harvested,8
2017,County,Michigan,26,Washtenaw,161,Lettuce - Acres Harvested,13
2017,County,Michigan,26,Wayne,163,Lettuce - Acres Harvested,5
2017,County,Michigan,26,Allegan,005,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Berrien,021,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Cass,027,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Kalamazoo,077,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Kent,081,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Ottawa,139,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Van Buren,159,Lettuce - Acres Harvested,3
2017,County,Michigan,26,Alger,003,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Chippewa,033,Lettuce - Acres Harvested,3
2017,County,Michigan,26,Delta,041,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Dickinson,043,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Gogebic,053,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Houghton,061,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Iron,071,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Mackinac,097,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Marquette,103,Lettuce - Acres Harvested,3
2017,County,Michigan,26,Menominee,109,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Ontonagon,131,Lettuce - Acres Harvested,0
2017,County,Michigan,26,Mason,105,Lettuce - Acres Harvested,4
2017,County,Michigan,26,Muskegon,121,Lettuce - Acres Harvested,3
2017,County,Michigan,26,Newaygo,123,Lettuce - Acres Harvested,1
2017,County,Michigan,26,Oceana,127,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Carver,019,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Mcleod,085,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Meeker,093,Lettuce - Acres Harvested,3
2017,County,Minnesota,27,Morrison,097,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Scott,139,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Sherburne,141,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Stearns,145,Lettuce - Acres Harvested,3
2017,County,Minnesota,27,Todd,153,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Wright,171,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Aitkin,001,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Anoka,003,Lettuce - Acres Harvested,5
2017,County,Minnesota,27,Carlton,017,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Chisago,025,Lettuce - Acres Harvested,3
2017,County,Minnesota,27,Crow Wing,035,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Hennepin,053,Lettuce - Acres Harvested,4
2017,County,Minnesota,27,Isanti,059,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Kanabec,065,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Mille Lacs,095,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Ramsey,123,Lettuce - Acres Harvested,3
2017,County,Minnesota,27,Washington,163,Lettuce - Acres Harvested,6
2017,County,Minnesota,27,Beltrami,007,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Cass,021,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Hubbard,057,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Itasca,061,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Cook,031,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Lake,075,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,St. Louis,137,Lettuce - Acres Harvested,4
2017,County,Minnesota,27,Clay,027,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Marshall,089,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Pennington,113,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Polk,119,Lettuce - Acres Harvested,3
2017,County,Minnesota,27,Red Lake,125,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Freeborn,047,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Nicollet,103,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Rice,131,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Steele,147,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Waseca,161,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Dakota,037,Lettuce - Acres Harvested,8
2017,County,Minnesota,27,Dodge,039,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Fillmore,045,Lettuce - Acres Harvested,13
2017,County,Minnesota,27,Goodhue,049,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Mower,099,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Olmsted,109,Lettuce - Acres Harvested,2
2017,County,Minnesota,27,Wabasha,157,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Winona,169,Lettuce - Acres Harvested,4
2017,County,Minnesota,27,Cottonwood,033,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Lincoln,081,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Chippewa,023,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Douglas,041,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Grant,051,Lettuce - Acres Harvested,0
2017,County,Minnesota,27,Lac Qui Parle,073,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Otter Tail,111,Lettuce - Acres Harvested,1
2017,County,Minnesota,27,Swift,151,Lettuce - Acres Harvested,1
2017,County,Mississippi,28,Attala,007,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Choctaw,019,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Madison,089,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Neshoba,099,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Noxubee,103,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Winston,159,Lettuce - Acres Harvested,1
2017,County,Mississippi,28,Benton,009,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,De Soto,033,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Marshall,093,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Itawamba,057,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Pontotoc,115,Lettuce - Acres Harvested,1
2017,County,Mississippi,28,Lamar,073,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,George,039,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Greene,041,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Harrison,047,Lettuce - Acres Harvested,1
2017,County,Mississippi,28,Pearl River,109,Lettuce - Acres Harvested,13
2017,County,Mississippi,28,Perry,111,Lettuce - Acres Harvested,3
2017,County,Mississippi,28,Stone,131,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Wayne,153,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Hinds,049,Lettuce - Acres Harvested,1
2017,County,Mississippi,28,Warren,149,Lettuce - Acres Harvested,0
2017,County,Mississippi,28,Wilkinson,157,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Boone,019,Lettuce - Acres Harvested,2
2017,County,Missouri,29,Callaway,027,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Camden,029,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Cole,051,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Cooper,053,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Dallas,059,Lettuce - Acres Harvested,4
2017,County,Missouri,29,Hickory,085,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Laclede,105,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Maries,125,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Moniteau,135,Lettuce - Acres Harvested,3
2017,County,Missouri,29,Morgan,141,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Pettis,159,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Phelps,161,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Pulaski,169,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Saline,195,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Crawford,055,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Franklin,071,Lettuce - Acres Harvested,8
2017,County,Missouri,29,Gasconade,073,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Jefferson,099,Lettuce - Acres Harvested,1
