County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,Latitude,Longitude,Count
30 - Orange,13077,Placentia Linda Hospital,Placentia,BLD-03742,GI Building Expansion,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=10HIS&capID2=00000&capID3=00400&agencyCode=OSHPD,21,1,2001 California Building Code (CBC),2001,2010,33.8867477,-117.8420873,1
30 - Orange,13077,Placentia Linda Hospital,Placentia,BLD-03743,GI Building Expansion Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=10HIS&capID2=00000&capID3=00401&agencyCode=OSHPD,16.79,1,2001 California Building Code (CBC),2001,2010,33.8867477,-117.8420873,1
30 - Orange,13077,Placentia Linda Hospital,Placentia,BLD-05701,Main Entry and Ambulance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=00CNL&agencyCode=OSHPD,16.4,1,2001 California Building Code (CBC),2001,2010,33.8867477,-117.8420873,1
30 - Orange,13077,Placentia Linda Hospital,Placentia,BLD-05718,Free-Standing Mechanical Platform,Under Construction,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=000PS&agencyCode=OSHPD,,1,2010 California Building Code (CBC),2010,,33.8867477,-117.8420873,1
30 - Orange,13066,Saddleback Memorial Medical Center - San Clemente,San Clemente,BLD-01001,Original Hospital,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,14,1,1967 Uniform Building Code (UBC),1967,1971,33.4569206,-117.6500092,1
30 - Orange,13066,Saddleback Memorial Medical Center - San Clemente,San Clemente,BLD-01002,ER Expansion,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00050&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,2000,33.4569206,-117.6500092,1
30 - Orange,13059,South Coast Global Medical Center,Santa Ana,BLD-00994,Main Hospital and Additions,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,13.5,1,1970 Uniform Building Code (UBC),1970,1971,33.7102623,-117.8848877,1
30 - Orange,13059,South Coast Global Medical Center,Santa Ana,BLD-00995,Nursing Wing Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1976,33.7102623,-117.8848877,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02414,Main Building (A),In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,39,3,1958 Uniform Building Code (UBC),1958,1961,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02415,Central Plant,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,53,4,1958 Uniform Building Code (UBC),1958,1961,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02416,East/West Wing,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,74,6,1958 Uniform Building Code (UBC),1958,1961,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02417,South Tower,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,49.5,4,1958 Uniform Building Code (UBC),1958,1961,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02418,North Wing / Lobby,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00042&agencyCode=OSHPD,,4,1973 California Building Code (CBC),1973,1974,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02419,Main Hospital Building (B),In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00043&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1974,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02420,Main Hospital Building (C),In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=74HIS&capID2=00000&capID3=00044&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1974,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02421,Regional Cancer Center,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00053&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,1988,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02422,Emergency Department Expansion,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=97HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1997,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-02784,Generator Enclosure,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00069&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1994,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03013,ICU/CCU Addition,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00071&agencyCode=OSHPD,,1,1995 California Building Code (CBC),1995,1999,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03352,Patient Care Center/Plaza Tower,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=07HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,63.17,4,2001 California Building Code (CBC),2001,2007,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03353,Facilities Services Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=07HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,21.25,1,2001 California Building Code (CBC),2001,2007,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03354,PCC Lobby / Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00332&agencyCode=OSHPD,19.33,1,2001 California Building Code (CBC),2001,2007,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03355,Underground Tunnel,Tunnels,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00333&agencyCode=OSHPD,11,1,2001 California Building Code (CBC),2001,2005,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-03357,South Entry Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00335&agencyCode=OSHPD,10.33,1,2001 California Building Code (CBC),2001,2005,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-06061,PCC West Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=004XH&agencyCode=OSHPD,10.58,1,2001 California Building Code (CBC),2001,2007,33.7822931,-117.864992,1
30 - Orange,10457,St. Joseph Hospital,Orange,BLD-06435,Emergency Entrance Canopy,In Service,3s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=00AM1&agencyCode=OSHPD,15.58,1,1992 California Building Code (CBC),1992,1997,33.7822931,-117.864992,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02424,Main Building / Canopies / Boiler Room,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=56HIS&capID2=00000&capID3=00021&agencyCode=OSHPD,57.75,4,1955 Uniform Building Code (UBC),1955,1956,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02425,West Building,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,46.67,4,1958 Uniform Building Code (UBC),1958,1961,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02426,North Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=71HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,70,6,1967 Uniform Building Code (UBC),1967,1971,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02427,CT Scan Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1985,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02428,Outpatient/Admitting Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00045&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1986,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02429,Linear Accelerator,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00060&agencyCode=OSHPD,,1,1982 California Building Code (CBC),1982,1992,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02431,Emergency Generator Enclosure,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=00HIS&capID2=00000&capID3=00060&agencyCode=OSHPD,,1,1998 California Building Code (CBC),1998,2000,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02432,MRI and Surgery Building,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=94HIS&capID2=00000&capID3=00060&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1994,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02832,E.R. Waiting/Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00063&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1991,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02833,Basement Expansion,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,12,0,1958 Uniform Building Code (UBC),1958,1961,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-02834,Boiler Room Expansion / Chiller Rm,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00036&agencyCode=OSHPD,22,1,1958 Uniform Building Code (UBC),1958,1961,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-03190,Southwest Acute Care Bed Tower,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=09HIS&capID2=00000&capID3=00246&agencyCode=OSHPD,63.75,5,2001 California Building Code (CBC),2001,2009,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-03191,Central Utility Plant,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00222&agencyCode=OSHPD,18.82,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-03192,East Link,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00223&agencyCode=OSHPD,12,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-03193,West Link North,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00224&agencyCode=OSHPD,12,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-03194,Northwest Acute Care Bed Tower,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00225&agencyCode=OSHPD,69.25,4,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-05775,West Link South,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005YL&agencyCode=OSHPD,12.25,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-05776,Trash Enclosure,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005YN&agencyCode=OSHPD,11.5,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-05777,Medical Gas Enclosure,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005YO&agencyCode=OSHPD,10.88,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-05778,Main Entrance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005YP&agencyCode=OSHPD,20.74,1,2007 California Building Code (CBC),2007,2014,33.8946686,-117.9271851,1
30 - Orange,10458,St. Jude Medical Center,Fullerton,BLD-06581,Utility Tunnel,Tunnels,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00BNZ&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1971,33.8946686,-117.9271851,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-02400,Medical Center Tower Building 1A,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,68,5,1976 California Building Code (CBC),1976,1979,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-02401,Neuropsychiatric Center - West Wing,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,46,3,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-02402,Steam Plant Building 31,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,29,1,1958 Uniform Building Code (UBC),1958,1959,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-02403,Primary Electrical Facility Building 32,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00040&agencyCode=OSHPD,18,1,1976 California Building Code (CBC),1976,1979,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-02404,Utility Tunnel,Tunnels,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00036&agencyCode=OSHPD,7,1,1958 Uniform Building Code (UBC),1958,1959,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-03017,Neuropsychiatric Center - East Wing (Acute Center East),In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=88HIS&capID2=00000&capID3=00057&agencyCode=OSHPD,44.15,3,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-03412,Douglas Hospital,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=08HIS&capID2=00000&capID3=00130&agencyCode=OSHPD,111,7,1998 California Building Code (CBC),1998,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-03416,Link Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00385&agencyCode=OSHPD,92,6,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05584,Medical Gas / Oxygen Tank Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=002KS&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05585,Packaged Chilled Water Generator,Not a Building Structure,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=002KT&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05586,Cooling Tower Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=002KV&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05587,Generator Switchgear,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=002KW&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05588,Emergency Generator Housing,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=002KX&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,2008,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05683,Neuropsychiatric Center - East Wing (Acute Center South),In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=00BFP&agencyCode=OSHPD,29.54,2,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05769,Neuropsychiatric Center - East Wing (Acute Center North),In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005DL&agencyCode=OSHPD,29.6,2,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05770,Neuropsychiatric Center - East Wing (Acute Center Walkway North),In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005DM&agencyCode=OSHPD,9.5,1,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-05771,Neuropsychiatric Center - East Wing (Acute Center Walkway South),In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=14CAP&capID2=00000&capID3=005DN&agencyCode=OSHPD,9.5,1,1985 California Building Code (CBC),1985,1994,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-06008,Ambulance Canopy,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=001V4&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,2019,33.7872532,-117.8906936,1
30 - Orange,10446,University of California Irvine Medical Center,Orange,BLD-06239,Chiller Plant,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=0036O&agencyCode=OSHPD,,1,2016 California Building Code (CBC),2016,2019,33.7872532,-117.8906936,1
30 - Orange,10475,West Anaheim Medical Center,Anaheim,BLD-02441,Main Hospital,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=63HIS&capID2=00000&capID3=00032&agencyCode=OSHPD,24,2,1958 Uniform Building Code (UBC),1958,1965,33.8255768,-117.9949188,1
30 - Orange,10475,West Anaheim Medical Center,Anaheim,BLD-02675,Phase I - Tower Addition,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00046&agencyCode=OSHPD,,3,1976 California Building Code (CBC),1976,1981,33.8255768,-117.9949188,1
30 - Orange,10475,West Anaheim Medical Center,Anaheim,BLD-02886,Phase I - 1 Story Addition,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00050&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1981,33.8255768,-117.9949188,1
30 - Orange,10475,West Anaheim Medical Center,Anaheim,BLD-03118,Entry Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=79HIS&capID2=00000&capID3=00056&agencyCode=OSHPD,,1,1976 California Building Code (CBC),1976,1981,33.8255768,-117.9949188,1
30 - Orange,10475,West Anaheim Medical Center,Anaheim,BLD-03559,Oxygen Tank Yard,Equipment Yard,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00457&agencyCode=OSHPD,,,1958 Uniform Building Code (UBC),1958,1963,33.8255768,-117.9949188,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00260,"Hospital, Building 1",In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00004&agencyCode=OSHPD,32,2,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00261,"Hospital, Building 2",In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,32,2,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00262,"Hospital, Building 3",In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00006&agencyCode=OSHPD,32,2,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00263,Hospital Tower,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00007&agencyCode=OSHPD,48,3,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00264,Hospital Tower North,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00008&agencyCode=OSHPD,48,3,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
31 - Placer,14214,Kaiser Foundation Hospital - Roseville,Roseville,BLD-00265,Hospital Tower South,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00009&agencyCode=OSHPD,48,3,1989 California Building Code (CBC),1989,1995,38.7462654,-121.250061,1
