state_fips,county_fips,year,county_name,state_name,ap_name,population
06,057,2010,Nevada County,California,Calif.,98764
06,071,2010,San Bernardino County,California,Calif.,2035210
06,067,2010,Sacramento County,California,Calif.,1418788
06,069,2010,San Benito County,California,Calif.,55269
06,061,2010,Placer County,California,Calif.,348432
06,063,2010,Plumas County,California,Calif.,20007
06,065,2010,Riverside County,California,Calif.,2189641
01,001,2010,Autauga County,Alabama,Ala.,54571
01,007,2010,Bibb County,Alabama,Ala.,22915
01,017,2010,Chambers County,Alabama,Ala.,34215
01,019,2010,Cherokee County,Alabama,Ala.,25989
01,025,2010,Clarke County,Alabama,Ala.,25833
01,013,2010,Butler County,Alabama,Ala.,20947
01,009,2010,Blount County,Alabama,Ala.,57322
01,011,2010,Bullock County,Alabama,Ala.,10914
01,021,2010,Chilton County,Alabama,Ala.,43643
01,023,2010,Choctaw County,Alabama,Ala.,13859
01,037,2010,Coosa County,Alabama,Ala.,11539
01,027,2010,Clay County,Alabama,Ala.,13932
01,029,2010,Cleburne County,Alabama,Ala.,14972
01,031,2010,Coffee County,Alabama,Ala.,49948
01,035,2010,Conecuh County,Alabama,Ala.,13228
01,033,2010,Colbert County,Alabama,Ala.,54428
01,053,2010,Escambia County,Alabama,Ala.,38319
01,039,2010,Covington County,Alabama,Ala.,37765
01,041,2010,Crenshaw County,Alabama,Ala.,13906
01,043,2010,Cullman County,Alabama,Ala.,80406
01,045,2010,Dale County,Alabama,Ala.,50251
01,047,2010,Dallas County,Alabama,Ala.,43820
01,049,2010,DeKalb County,Alabama,Ala.,71109
01,051,2010,Elmore County,Alabama,Ala.,79303
01,065,2010,Hale County,Alabama,Ala.,15760
01,055,2010,Etowah County,Alabama,Ala.,104430
01,057,2010,Fayette County,Alabama,Ala.,17241
01,059,2010,Franklin County,Alabama,Ala.,31704
01,061,2010,Geneva County,Alabama,Ala.,26790
01,063,2010,Greene County,Alabama,Ala.,9045
01,081,2010,Lee County,Alabama,Ala.,140247
01,067,2010,Henry County,Alabama,Ala.,17302
01,069,2010,Houston County,Alabama,Ala.,101547
01,071,2010,Jackson County,Alabama,Ala.,53227
01,073,2010,Jefferson County,Alabama,Ala.,658466
01,075,2010,Lamar County,Alabama,Ala.,14564
01,077,2010,Lauderdale County,Alabama,Ala.,92709
01,079,2010,Lawrence County,Alabama,Ala.,34339
01,099,2010,Monroe County,Alabama,Ala.,23068
01,083,2010,Limestone County,Alabama,Ala.,82782
01,085,2010,Lowndes County,Alabama,Ala.,11299
01,087,2010,Macon County,Alabama,Ala.,21452
01,089,2010,Madison County,Alabama,Ala.,334811
01,091,2010,Marengo County,Alabama,Ala.,21027
01,093,2010,Marion County,Alabama,Ala.,30776
01,097,2010,Mobile County,Alabama,Ala.,412992
01,095,2010,Marshall County,Alabama,Ala.,93019
01,115,2010,St. Clair County,Alabama,Ala.,83593
01,101,2010,Montgomery County,Alabama,Ala.,229363
01,103,2010,Morgan County,Alabama,Ala.,119490
01,105,2010,Perry County,Alabama,Ala.,10591
01,107,2010,Pickens County,Alabama,Ala.,19746
01,109,2010,Pike County,Alabama,Ala.,32899
01,111,2010,Randolph County,Alabama,Ala.,22913
01,113,2010,Russell County,Alabama,Ala.,52947
01,127,2010,Walker County,Alabama,Ala.,67023
01,117,2010,Shelby County,Alabama,Ala.,195085
01,119,2010,Sumter County,Alabama,Ala.,13763
01,121,2010,Talladega County,Alabama,Ala.,82291
01,123,2010,Tallapoosa County,Alabama,Ala.,41616
01,125,2010,Tuscaloosa County,Alabama,Ala.,194656
02,090,2010,Fairbanks North Star Borough,Alaska,Alaska,97581
01,129,2010,Washington County,Alabama,Ala.,17581
01,131,2010,Wilcox County,Alabama,Ala.,11670
01,133,2010,Winston County,Alabama,Ala.,24484
02,013,2010,Aleutians East Borough,Alaska,Alaska,3141
02,016,2010,Aleutians West Census Area,Alaska,Alaska,5561
02,068,2010,Denali Borough,Alaska,Alaska,1826
02,070,2010,Dillingham Census Area,Alaska,Alaska,4847
02,060,2010,Bristol Bay Borough,Alaska,Alaska,997
08,023,2010,Costilla County,Colorado,Colo.,3524
08,025,2010,Crowley County,Colorado,Colo.,5823
08,027,2010,Custer County,Colorado,Colo.,4255
08,029,2010,Delta County,Colorado,Colo.,30952
08,031,2010,Denver County,Colorado,Colo.,600158
08,035,2010,Douglas County,Colorado,Colo.,285465
08,033,2010,Dolores County,Colorado,Colo.,2064
08,049,2010,Grand County,Colorado,Colo.,14843
08,039,2010,Elbert County,Colorado,Colo.,23086
08,041,2010,El Paso County,Colorado,Colo.,622263
08,043,2010,Fremont County,Colorado,Colo.,46824
08,045,2010,Garfield County,Colorado,Colo.,56389
08,047,2010,Gilpin County,Colorado,Colo.,5441
08,069,2010,Larimer County,Colorado,Colo.,299630
08,051,2010,Gunnison County,Colorado,Colo.,15324
08,053,2010,Hinsdale County,Colorado,Colo.,843
08,055,2010,Huerfano County,Colorado,Colo.,6711
08,057,2010,Jackson County,Colorado,Colo.,1394
08,059,2010,Jefferson County,Colorado,Colo.,534543
08,061,2010,Kiowa County,Colorado,Colo.,1398
08,063,2010,Kit Carson County,Colorado,Colo.,8270
08,065,2010,Lake County,Colorado,Colo.,7310
08,071,2010,Las Animas County,Colorado,Colo.,15507
08,067,2010,La Plata County,Colorado,Colo.,51334
08,087,2010,Morgan County,Colorado,Colo.,28159
08,073,2010,Lincoln County,Colorado,Colo.,5467
08,075,2010,Logan County,Colorado,Colo.,22709
08,077,2010,Mesa County,Colorado,Colo.,146723
08,079,2010,Mineral County,Colorado,Colo.,712
08,081,2010,Moffat County,Colorado,Colo.,13795
08,083,2010,Montezuma County,Colorado,Colo.,25535
08,085,2010,Montrose County,Colorado,Colo.,41276
08,099,2010,Prowers County,Colorado,Colo.,12551
08,089,2010,Otero County,Colorado,Colo.,18831
08,091,2010,Ouray County,Colorado,Colo.,4436
08,093,2010,Park County,Colorado,Colo.,16206
08,095,2010,Phillips County,Colorado,Colo.,4442
08,097,2010,Pitkin County,Colorado,Colo.,17148
08,111,2010,San Juan County,Colorado,Colo.,699
08,107,2010,Routt County,Colorado,Colo.,23509
08,109,2010,Saguache County,Colorado,Colo.,6108
08,101,2010,Pueblo County,Colorado,Colo.,159063
08,103,2010,Rio Blanco County,Colorado,Colo.,6666
08,105,2010,Rio Grande County,Colorado,Colo.,11982
09,001,2010,Fairfield County,Connecticut,Conn.,916829
08,113,2010,San Miguel County,Colorado,Colo.,7359
08,115,2010,Sedgwick County,Colorado,Colo.,2379
08,117,2010,Summit County,Colorado,Colo.,27994
08,119,2010,Teller County,Colorado,Colo.,23350
08,121,2010,Washington County,Colorado,Colo.,4814
08,123,2010,Weld County,Colorado,Colo.,252825
08,125,2010,Yuma County,Colorado,Colo.,10043
09,005,2010,Litchfield County,Connecticut,Conn.,189927
09,003,2010,Hartford County,Connecticut,Conn.,894014
09,007,2010,Middlesex County,Connecticut,Conn.,165676
09,015,2010,Windham County,Connecticut,Conn.,118428
10,001,2010,Kent County,Delaware,Del.,162310
09,009,2010,New Haven County,Connecticut,Conn.,862477
09,011,2010,New London County,Connecticut,Conn.,274055
09,013,2010,Tolland County,Connecticut,Conn.,152691
10,005,2010,Sussex County,Delaware,Del.,197145
11,001,2010,District of Columbia,District of Columbia,D.C.,601723
10,003,2010,New Castle County,Delaware,Del.,538479
12,009,2010,Brevard County,Florida,Fla.,543376
12,015,2010,Charlotte County,Florida,Fla.,159978
12,001,2010,Alachua County,Florida,Fla.,247336
12,005,2010,Bay County,Florida,Fla.,168852
12,007,2010,Bradford County,Florida,Fla.,28520
12,011,2010,Broward County,Florida,Fla.,1748066
12,027,2010,DeSoto County,Florida,Fla.,34862
12,003,2010,Baker County,Florida,Fla.,27115
12,013,2010,Calhoun County,Florida,Fla.,14625
12,017,2010,Citrus County,Florida,Fla.,141236
12,019,2010,Clay County,Florida,Fla.,190865
12,021,2010,Collier County,Florida,Fla.,321520
12,029,2010,Dixie County,Florida,Fla.,16422
12,023,2010,Columbia County,Florida,Fla.,67531
12,041,2010,Gilchrist County,Florida,Fla.,16939
12,031,2010,Duval County,Florida,Fla.,864263
12,033,2010,Escambia County,Florida,Fla.,297619
12,035,2010,Flagler County,Florida,Fla.,95696
12,037,2010,Franklin County,Florida,Fla.,11549
12,039,2010,Gadsden County,Florida,Fla.,46389
12,057,2010,Hillsborough County,Florida,Fla.,1229226
12,043,2010,Glades County,Florida,Fla.,12884
12,045,2010,Gulf County,Florida,Fla.,15863
12,047,2010,Hamilton County,Florida,Fla.,14799
12,049,2010,Hardee County,Florida,Fla.,27731
12,051,2010,Hendry County,Florida,Fla.,39140
12,053,2010,Hernando County,Florida,Fla.,172778
12,055,2010,Highlands County,Florida,Fla.,98786
12,069,2010,Lake County,Florida,Fla.,297052
12,065,2010,Jefferson County,Florida,Fla.,14761
12,067,2010,Lafayette County,Florida,Fla.,8870
12,059,2010,Holmes County,Florida,Fla.,19927
12,061,2010,Indian River County,Florida,Fla.,138028
12,063,2010,Jackson County,Florida,Fla.,49746
12,085,2010,Martin County,Florida,Fla.,146318
12,071,2010,Lee County,Florida,Fla.,618754
12,073,2010,Leon County,Florida,Fla.,275487
12,075,2010,Levy County,Florida,Fla.,40801
12,077,2010,Liberty County,Florida,Fla.,8365
12,079,2010,Madison County,Florida,Fla.,19224
12,081,2010,Manatee County,Florida,Fla.,322833
12,083,2010,Marion County,Florida,Fla.,331298
12,101,2010,Pasco County,Florida,Fla.,464697
12,086,2010,Miami-Dade County,Florida,Fla.,2496435
12,087,2010,Monroe County,Florida,Fla.,73090
12,089,2010,Nassau County,Florida,Fla.,73314
12,097,2010,Osceola County,Florida,Fla.,268685
12,099,2010,Palm Beach County,Florida,Fla.,1320134
12,091,2010,Okaloosa County,Florida,Fla.,180822
12,093,2010,Okeechobee County,Florida,Fla.,39996
12,095,2010,Orange County,Florida,Fla.,1145956
12,117,2010,Seminole County,Florida,Fla.,422718
12,103,2010,Pinellas County,Florida,Fla.,916542
12,105,2010,Polk County,Florida,Fla.,602095
12,107,2010,Putnam County,Florida,Fla.,74364
12,109,2010,St. Johns County,Florida,Fla.,190039
12,111,2010,St. Lucie County,Florida,Fla.,277789
12,113,2010,Santa Rosa County,Florida,Fla.,151372
12,115,2010,Sarasota County,Florida,Fla.,379448
12,129,2010,Wakulla County,Florida,Fla.,30776
12,119,2010,Sumter County,Florida,Fla.,93420
12,121,2010,Suwannee County,Florida,Fla.,41551
02,020,2010,Anchorage Municipality,Alaska,Alaska,291826
02,050,2010,Bethel Census Area,Alaska,Alaska,17013
02,150,2010,Kodiak Island Borough,Alaska,Alaska,13592
02,100,2010,Haines Borough,Alaska,Alaska,2508
02,105,2010,Hoonah-Angoon Census Area,Alaska,Alaska,2150
02,110,2010,Juneau City and Borough,Alaska,Alaska,31275
02,122,2010,Kenai Peninsula Borough,Alaska,Alaska,55400
02,130,2010,Ketchikan Gateway Borough,Alaska,Alaska,13477
02,220,2010,Sitka City and Borough,Alaska,Alaska,8881
02,164,2010,Lake and Peninsula Borough,Alaska,Alaska,1631
02,170,2010,Matanuska-Susitna Borough,Alaska,Alaska,88995
02,180,2010,Nome Census Area,Alaska,Alaska,9492
02,185,2010,North Slope Borough,Alaska,Alaska,9430
02,188,2010,Northwest Arctic Borough,Alaska,Alaska,7523
02,195,2010,Petersburg Census Area,Alaska,Alaska,3815
02,198,2010,Prince of Wales-Hyder Census Area,Alaska,Alaska,5559
02,275,2010,Wrangell City and Borough,Alaska,Alaska,2369
02,230,2010,Skagway Municipality,Alaska,Alaska,968
02,240,2010,Southeast Fairbanks Census Area,Alaska,Alaska,7029
02,261,2010,Valdez-Cordova Census Area,Alaska,Alaska,9636
02,282,2010,Yakutat City and Borough,Alaska,Alaska,662
02,270,2010,Wade Hampton Census Area,Alaska,Alaska,7459
04,009,2010,Graham County,Arizona,Ariz.,37220
02,290,2010,Yukon-Koyukuk Census Area,Alaska,Alaska,5588
04,001,2010,Apache County,Arizona,Ariz.,71518
04,003,2010,Cochise County,Arizona,Ariz.,131346
04,007,2010,Gila County,Arizona,Ariz.,53597
04,005,2010,Coconino County,Arizona,Ariz.,134421
04,023,2010,Santa Cruz County,Arizona,Ariz.,47420
04,011,2010,Greenlee County,Arizona,Ariz.,8437
04,012,2010,La Paz County,Arizona,Ariz.,20489
04,013,2010,Maricopa County,Arizona,Ariz.,3817117
04,015,2010,Mohave County,Arizona,Ariz.,200186
04,017,2010,Navajo County,Arizona,Ariz.,107449
04,019,2010,Pima County,Arizona,Ariz.,980263
04,021,2010,Pinal County,Arizona,Ariz.,375770
05,015,2010,Carroll County,Arkansas,Ark.,27446
04,025,2010,Yavapai County,Arizona,Ariz.,211033
04,027,2010,Yuma County,Arizona,Ariz.,195751
05,001,2010,Arkansas County,Arkansas,Ark.,19019
05,011,2010,Bradley County,Arkansas,Ark.,11508
05,009,2010,Boone County,Arkansas,Ark.,36903
05,003,2010,Ashley County,Arkansas,Ark.,21853
05,005,2010,Baxter County,Arkansas,Ark.,41513
05,007,2010,Benton County,Arkansas,Ark.,221339
05,013,2010,Calhoun County,Arkansas,Ark.,5368
05,017,2010,Chicot County,Arkansas,Ark.,11800
05,029,2010,Conway County,Arkansas,Ark.,21273
05,019,2010,Clark County,Arkansas,Ark.,22995
05,021,2010,Clay County,Arkansas,Ark.,16083
05,023,2010,Cleburne County,Arkansas,Ark.,25970
05,025,2010,Cleveland County,Arkansas,Ark.,8689
05,027,2010,Columbia County,Arkansas,Ark.,24552
05,041,2010,Desha County,Arkansas,Ark.,13008
05,031,2010,Craighead County,Arkansas,Ark.,96443
05,033,2010,Crawford County,Arkansas,Ark.,61948
05,035,2010,Crittenden County,Arkansas,Ark.,50902
05,037,2010,Cross County,Arkansas,Ark.,17870
05,039,2010,Dallas County,Arkansas,Ark.,8116
05,057,2010,Hempstead County,Arkansas,Ark.,22609
05,043,2010,Drew County,Arkansas,Ark.,18509
05,045,2010,Faulkner County,Arkansas,Ark.,113237
05,051,2010,Garland County,Arkansas,Ark.,96024
05,047,2010,Franklin County,Arkansas,Ark.,18125
05,049,2010,Fulton County,Arkansas,Ark.,12245
05,053,2010,Grant County,Arkansas,Ark.,17853
05,055,2010,Greene County,Arkansas,Ark.,42090
05,069,2010,Jefferson County,Arkansas,Ark.,77435
05,059,2010,Hot Spring County,Arkansas,Ark.,32923
05,061,2010,Howard County,Arkansas,Ark.,13789
05,063,2010,Independence County,Arkansas,Ark.,36647
05,065,2010,Izard County,Arkansas,Ark.,13696
05,067,2010,Jackson County,Arkansas,Ark.,17997
05,091,2010,Miller County,Arkansas,Ark.,43462
05,071,2010,Johnson County,Arkansas,Ark.,25540
05,073,2010,Lafayette County,Arkansas,Ark.,7645
05,075,2010,Lawrence County,Arkansas,Ark.,17415
05,077,2010,Lee County,Arkansas,Ark.,10424
05,079,2010,Lincoln County,Arkansas,Ark.,14134
05,087,2010,Madison County,Arkansas,Ark.,15717
05,089,2010,Marion County,Arkansas,Ark.,16653
05,081,2010,Little River County,Arkansas,Ark.,13171
05,083,2010,Logan County,Arkansas,Ark.,22353
05,085,2010,Lonoke County,Arkansas,Ark.,68356
05,103,2010,Ouachita County,Arkansas,Ark.,26120
05,093,2010,Mississippi County,Arkansas,Ark.,46480
05,095,2010,Monroe County,Arkansas,Ark.,8149
05,097,2010,Montgomery County,Arkansas,Ark.,9487
05,099,2010,Nevada County,Arkansas,Ark.,8997
05,101,2010,Newton County,Arkansas,Ark.,8330
05,109,2010,Pike County,Arkansas,Ark.,11291
05,105,2010,Perry County,Arkansas,Ark.,10445
05,107,2010,Phillips County,Arkansas,Ark.,21757
13,011,2010,Banks County,Georgia,Ga.,18395
13,013,2010,Barrow County,Georgia,Ga.,69367
13,017,2010,Ben Hill County,Georgia,Ga.,17634
13,039,2010,Camden County,Georgia,Ga.,50513
13,023,2010,Bleckley County,Georgia,Ga.,13063
13,009,2010,Baldwin County,Georgia,Ga.,45720
13,005,2010,Bacon County,Georgia,Ga.,11096
13,007,2010,Baker County,Georgia,Ga.,3451
13,021,2010,Bibb County,Georgia,Ga.,155547
13,015,2010,Bartow County,Georgia,Ga.,100157
13,019,2010,Berrien County,Georgia,Ga.,19286
13,027,2010,Brooks County,Georgia,Ga.,16243
13,029,2010,Bryan County,Georgia,Ga.,30233
13,031,2010,Bulloch County,Georgia,Ga.,70217
13,033,2010,Burke County,Georgia,Ga.,23316
13,035,2010,Butts County,Georgia,Ga.,23655
13,037,2010,Calhoun County,Georgia,Ga.,6694
13,053,2010,Chattahoochee County,Georgia,Ga.,11267
13,043,2010,Candler County,Georgia,Ga.,10998
13,045,2010,Carroll County,Georgia,Ga.,110527
13,047,2010,Catoosa County,Georgia,Ga.,63942
13,049,2010,Charlton County,Georgia,Ga.,12171
13,051,2010,Chatham County,Georgia,Ga.,265128
13,069,2010,Coffee County,Georgia,Ga.,42356
13,055,2010,Chattooga County,Georgia,Ga.,26015
13,057,2010,Cherokee County,Georgia,Ga.,214346
13,059,2010,Clarke County,Georgia,Ga.,116714
13,061,2010,Clay County,Georgia,Ga.,3183
13,063,2010,Clayton County,Georgia,Ga.,259424
13,065,2010,Clinch County,Georgia,Ga.,6798
13,067,2010,Cobb County,Georgia,Ga.,688078
13,081,2010,Crisp County,Georgia,Ga.,23439
13,077,2010,Coweta County,Georgia,Ga.,127317
13,079,2010,Crawford County,Georgia,Ga.,12630
13,071,2010,Colquitt County,Georgia,Ga.,45498
13,073,2010,Columbia County,Georgia,Ga.,124053
13,075,2010,Cook County,Georgia,Ga.,17212
13,093,2010,Dooly County,Georgia,Ga.,14918
13,083,2010,Dade County,Georgia,Ga.,16633
13,085,2010,Dawson County,Georgia,Ga.,22330
13,087,2010,Decatur County,Georgia,Ga.,27842
13,089,2010,DeKalb County,Georgia,Ga.,691893
13,091,2010,Dodge County,Georgia,Ga.,21796
13,109,2010,Evans County,Georgia,Ga.,11000
13,095,2010,Dougherty County,Georgia,Ga.,94565
13,097,2010,Douglas County,Georgia,Ga.,132403
13,099,2010,Early County,Georgia,Ga.,11008
13,101,2010,Echols County,Georgia,Ga.,4034
13,103,2010,Effingham County,Georgia,Ga.,52250
13,105,2010,Elbert County,Georgia,Ga.,20166
13,107,2010,Emanuel County,Georgia,Ga.,22598
06,077,2010,San Joaquin County,California,Calif.,685306
13,111,2010,Fannin County,Georgia,Ga.,23682
13,113,2010,Fayette County,Georgia,Ga.,106567
13,115,2010,Floyd County,Georgia,Ga.,96317
13,117,2010,Forsyth County,Georgia,Ga.,175511
13,119,2010,Franklin County,Georgia,Ga.,22084
06,073,2010,San Diego County,California,Calif.,3095313
06,075,2010,San Francisco County,California,Calif.,805235
06,093,2010,Siskiyou County,California,Calif.,44900
06,079,2010,San Luis Obispo County,California,Calif.,269637
06,081,2010,San Mateo County,California,Calif.,718451
06,083,2010,Santa Barbara County,California,Calif.,423895
06,085,2010,Santa Clara County,California,Calif.,1781642
06,087,2010,Santa Cruz County,California,Calif.,262382
06,089,2010,Shasta County,California,Calif.,177223
06,091,2010,Sierra County,California,Calif.,3240
06,115,2010,Yuba County,California,Calif.,72155
06,095,2010,Solano County,California,Calif.,413344
06,097,2010,Sonoma County,California,Calif.,483878
06,099,2010,Stanislaus County,California,Calif.,514453
06,101,2010,Sutter County,California,Calif.,94737
06,103,2010,Tehama County,California,Calif.,63463
06,105,2010,Trinity County,California,Calif.,13786
06,111,2010,Ventura County,California,Calif.,823318
06,113,2010,Yolo County,California,Calif.,200849
06,107,2010,Tulare County,California,Calif.,442179
06,109,2010,Tuolumne County,California,Calif.,55365
08,011,2010,Bent County,Colorado,Colo.,6499
08,001,2010,Adams County,Colorado,Colo.,441603
08,005,2010,Arapahoe County,Colorado,Colo.,572003
08,007,2010,Archuleta County,Colorado,Colo.,12084
08,009,2010,Baca County,Colorado,Colo.,3788
08,003,2010,Alamosa County,Colorado,Colo.,15445
08,021,2010,Conejos County,Colorado,Colo.,8256
08,013,2010,Boulder County,Colorado,Colo.,294567
08,014,2010,Broomfield County,Colorado,Colo.,55889
08,015,2010,Chaffee County,Colorado,Colo.,17809
08,017,2010,Cheyenne County,Colorado,Colo.,1836
08,019,2010,Clear Creek County,Colorado,Colo.,9088
08,037,2010,Eagle County,Colorado,Colo.,52197
05,123,2010,St. Francis County,Arkansas,Ark.,28258
05,147,2010,Woodruff County,Arkansas,Ark.,7260
05,115,2010,Pope County,Arkansas,Ark.,61754
05,119,2010,Pulaski County,Arkansas,Ark.,382748
01,003,2010,Baldwin County,Alabama,Ala.,182265
01,005,2010,Barbour County,Alabama,Ala.,27457
01,015,2010,Calhoun County,Alabama,Ala.,118572
05,111,2010,Poinsett County,Arkansas,Ark.,24583
05,113,2010,Polk County,Arkansas,Ark.,20662
05,117,2010,Prairie County,Arkansas,Ark.,8715
05,121,2010,Randolph County,Arkansas,Ark.,17969
05,125,2010,Saline County,Arkansas,Ark.,107118
05,127,2010,Scott County,Arkansas,Ark.,11233
05,129,2010,Searcy County,Arkansas,Ark.,8195
29,181,2010,Ripley County,Missouri,Mo.,14100
29,183,2010,St. Charles County,Missouri,Mo.,360485
29,203,2010,Shannon County,Missouri,Mo.,8441
29,186,2010,Ste. Genevieve County,Missouri,Mo.,18145
29,187,2010,St. Francois County,Missouri,Mo.,65359
29,189,2010,St. Louis County,Missouri,Mo.,998954
29,195,2010,Saline County,Missouri,Mo.,23370
29,197,2010,Schuyler County,Missouri,Mo.,4431
29,199,2010,Scotland County,Missouri,Mo.,4843
29,201,2010,Scott County,Missouri,Mo.,39191
29,215,2010,Texas County,Missouri,Mo.,26008
29,205,2010,Shelby County,Missouri,Mo.,6373
29,207,2010,Stoddard County,Missouri,Mo.,29968
29,209,2010,Stone County,Missouri,Mo.,32202
29,211,2010,Sullivan County,Missouri,Mo.,6714
29,213,2010,Taney County,Missouri,Mo.,51675
29,217,2010,Vernon County,Missouri,Mo.,21159
29,219,2010,Warren County,Missouri,Mo.,32513
29,221,2010,Washington County,Missouri,Mo.,25195
29,223,2010,Wayne County,Missouri,Mo.,13521
29,225,2010,Webster County,Missouri,Mo.,36202
29,227,2010,Worth County,Missouri,Mo.,2171
29,229,2010,Wright County,Missouri,Mo.,18815
29,510,2010,St. Louis city,Missouri,Mo.,319294
30,005,2010,Blaine County,Montana,Mont.,6491
30,003,2010,Big Horn County,Montana,Mont.,12865
30,001,2010,Beaverhead County,Montana,Mont.,9246
30,007,2010,Broadwater County,Montana,Mont.,5612
30,021,2010,Dawson County,Montana,Mont.,8966
30,011,2010,Carter County,Montana,Mont.,1160
30,009,2010,Carbon County,Montana,Mont.,10078
30,013,2010,Cascade County,Montana,Mont.,81327
30,015,2010,Chouteau County,Montana,Mont.,5813
30,023,2010,Deer Lodge County,Montana,Mont.,9298
30,025,2010,Fallon County,Montana,Mont.,2890
30,027,2010,Fergus County,Montana,Mont.,11586
30,017,2010,Custer County,Montana,Mont.,11699
30,019,2010,Daniels County,Montana,Mont.,1751
30,039,2010,Granite County,Montana,Mont.,3079
30,029,2010,Flathead County,Montana,Mont.,90928
30,031,2010,Gallatin County,Montana,Mont.,89513
30,033,2010,Garfield County,Montana,Mont.,1206
30,035,2010,Glacier County,Montana,Mont.,13399
30,037,2010,Golden Valley County,Montana,Mont.,884
36,037,2010,Genesee County,New York,N.Y.,60079
36,039,2010,Greene County,New York,N.Y.,49221
36,051,2010,Livingston County,New York,N.Y.,65393
30,041,2010,Hill County,Montana,Mont.,16096
30,043,2010,Jefferson County,Montana,Mont.,11406
30,045,2010,Judith Basin County,Montana,Mont.,2072
30,047,2010,Lake County,Montana,Mont.,28746
36,043,2010,Herkimer County,New York,N.Y.,64519
36,041,2010,Hamilton County,New York,N.Y.,4836
36,045,2010,Jefferson County,New York,N.Y.,116229
36,047,2010,Kings County,New York,N.Y.,2504700
36,049,2010,Lewis County,New York,N.Y.,27087
36,063,2010,Niagara County,New York,N.Y.,216469
36,053,2010,Madison County,New York,N.Y.,73442
36,055,2010,Monroe County,New York,N.Y.,744344
36,057,2010,Montgomery County,New York,N.Y.,50219
36,059,2010,Nassau County,New York,N.Y.,1339532
36,061,2010,New York County,New York,N.Y.,1585873
36,079,2010,Putnam County,New York,N.Y.,99710
36,065,2010,Oneida County,New York,N.Y.,234878
36,067,2010,Onondaga County,New York,N.Y.,467026
36,069,2010,Ontario County,New York,N.Y.,107931
36,071,2010,Orange County,New York,N.Y.,372813
36,073,2010,Orleans County,New York,N.Y.,42883
36,077,2010,Otsego County,New York,N.Y.,62259
36,075,2010,Oswego County,New York,N.Y.,122109
36,091,2010,Saratoga County,New York,N.Y.,219607
36,081,2010,Queens County,New York,N.Y.,2230722
36,083,2010,Rensselaer County,New York,N.Y.,159429
36,085,2010,Richmond County,New York,N.Y.,468730
36,087,2010,Rockland County,New York,N.Y.,311687
36,089,2010,St. Lawrence County,New York,N.Y.,111944
36,107,2010,Tioga County,New York,N.Y.,51125
36,093,2010,Schenectady County,New York,N.Y.,154727
36,095,2010,Schoharie County,New York,N.Y.,32749
36,097,2010,Schuyler County,New York,N.Y.,18343
36,099,2010,Seneca County,New York,N.Y.,35251
36,101,2010,Steuben County,New York,N.Y.,98990
36,103,2010,Suffolk County,New York,N.Y.,1493350
36,105,2010,Sullivan County,New York,N.Y.,77547
36,115,2010,Washington County,New York,N.Y.,63216
36,109,2010,Tompkins County,New York,N.Y.,101564
36,111,2010,Ulster County,New York,N.Y.,182493
36,113,2010,Warren County,New York,N.Y.,65707
36,117,2010,Wayne County,New York,N.Y.,93772
36,119,2010,Westchester County,New York,N.Y.,949113
36,121,2010,Wyoming County,New York,N.Y.,42155
36,123,2010,Yates County,New York,N.Y.,25348
37,007,2010,Anson County,North Carolina,N.C.,26948
37,011,2010,Avery County,North Carolina,N.C.,17797
37,003,2010,Alexander County,North Carolina,N.C.,37198
37,015,2010,Bertie County,North Carolina,N.C.,21282
37,013,2010,Beaufort County,North Carolina,N.C.,47759
37,005,2010,Alleghany County,North Carolina,N.C.,11155
37,001,2010,Alamance County,North Carolina,N.C.,151131
37,009,2010,Ashe County,North Carolina,N.C.,27281
37,017,2010,Bladen County,North Carolina,N.C.,35190
18,061,2010,Harrison County,Indiana,Ind.,39364
18,073,2010,Jasper County,Indiana,Ind.,33478
18,059,2010,Hancock County,Indiana,Ind.,70002
37,019,2010,Brunswick County,North Carolina,N.C.,107431
37,021,2010,Buncombe County,North Carolina,N.C.,238318
37,023,2010,Burke County,North Carolina,N.C.,90912
18,063,2010,Hendricks County,Indiana,Ind.,145448
18,065,2010,Henry County,Indiana,Ind.,49462
18,067,2010,Howard County,Indiana,Ind.,82752
18,069,2010,Huntington County,Indiana,Ind.,37124
18,071,2010,Jackson County,Indiana,Ind.,42376
18,089,2010,Lake County,Indiana,Ind.,496005
18,075,2010,Jay County,Indiana,Ind.,21253
18,077,2010,Jefferson County,Indiana,Ind.,32428
18,079,2010,Jennings County,Indiana,Ind.,28525
18,087,2010,LaGrange County,Indiana,Ind.,37128
18,085,2010,Kosciusko County,Indiana,Ind.,77358
18,081,2010,Johnson County,Indiana,Ind.,139654
18,083,2010,Knox County,Indiana,Ind.,38440
12,123,2010,Taylor County,Florida,Fla.,22570
12,125,2010,Union County,Florida,Fla.,15535
12,127,2010,Volusia County,Florida,Fla.,494593
13,001,2010,Appling County,Georgia,Ga.,18236
13,025,2010,Brantley County,Georgia,Ga.,18411
13,003,2010,Atkinson County,Georgia,Ga.,8375
12,131,2010,Walton County,Florida,Fla.,55043
12,133,2010,Washington County,Florida,Fla.,24896
29,071,2010,Franklin County,Missouri,Mo.,101492
29,077,2010,Greene County,Missouri,Mo.,275174
29,061,2010,Daviess County,Missouri,Mo.,8433
29,057,2010,Dade County,Missouri,Mo.,7883
