zip,donation_amount_sum,donation_amount_count,city,state,x,y
85216,15.0,1,Mesa,AZ,-111.72,33.39
85223,150.0,2,Arizona City,AZ,-111.68,32.74
85224,915.0,16,Chandler,AZ,-111.87,33.32
85225,470.0,13,Chandler,AZ,-111.82,33.32
85226,554.0,11,Chandler,AZ,-111.94,33.27
85233,955.0,12,Gilbert,AZ,-111.81,33.34
85234,1455.0,19,Gilbert,AZ,-111.75,33.36
85236,100.0,1,Higley,AZ,-111.71,33.33
85243,20.0,1,Queen Creek,AZ,-111.54,33.15
85248,717.0,12,Chandler,AZ,-111.96,33.24
85249,640.0,10,Chandler,AZ,-111.78,33.24
85250,525.0,6,Scottsdale,AZ,-111.89,33.53
85251,375.0,9,Scottsdale,AZ,-111.92,33.49
85253,1195.0,12,Paradise Valley,AZ,-111.96,33.54
85254,1153.0,23,Scottsdale,AZ,-111.94,33.61
85255,3162.0,27,Scottsdale,AZ,-111.87,33.66
85257,290.0,7,Scottsdale,AZ,-111.92,33.46
85258,2605.0,15,Scottsdale,AZ,-111.9,33.56
85259,1366.0,14,Scottsdale,AZ,-111.73,33.68
85260,809.0,16,Scottsdale,AZ,-111.89,33.61
85261,50.0,1,Scottsdale,AZ,-111.92,33.49
85262,1280.0,14,Scottsdale,AZ,-111.78,33.85
85263,100.0,1,Rio Verde,AZ,-111.68,33.73
85266,450.0,9,Scottsdale,AZ,-111.92,33.48
85268,710.0,13,Fountain Hills,AZ,-111.74,33.6
85281,622.0,7,Tempe,AZ,-111.91,33.43
85282,825.0,11,Tempe,AZ,-111.92,33.4
85283,550.0,9,Tempe,AZ,-111.93,33.36
85284,1660.0,6,Tempe,AZ,-111.93,33.33
85285,15.0,1,Tempe,AZ,-111.93,33.39
85286,758.0,16,Chandler,AZ,-111.82,33.27
85295,720.0,15,Gilbert,AZ,-111.74,33.3
85296,1129.0,19,Gilbert,AZ,-111.76,33.3
85297,595.0,10,Gilbert,AZ,-111.71,33.26
85298,820.0,12,Gilbert,AZ,-111.7,33.24
85301,325.0,5,Glendale,AZ,-112.18,33.53
85302,175.0,6,Glendale,AZ,-112.18,33.57
85304,240.0,4,Glendale,AZ,-112.17,33.59
85305,130.0,4,Glendale,AZ,-112.26,33.53
85306,338.0,8,Glendale,AZ,-112.17,33.62
85308,952.0,14,Glendale,AZ,-112.18,33.66
85310,141.0,4,Glendale,AZ,-112.17,33.71
85318,35.0,1,Glendale,AZ,-112.18,33.66
85323,10.0,1,Avondale,AZ,-112.31,33.44
85324,25.0,1,Black Canyon City,AZ,-112.13,34.13
85326,363.0,9,Buckeye,AZ,-112.55,33.38
85331,1642.0,23,Cave Creek,AZ,-111.93,33.8
85333,100.0,1,Dateland,AZ,-113.34,32.94
85335,170.0,3,El Mirage,AZ,-112.33,33.59
85338,645.0,13,Goodyear,AZ,-112.38,33.37
85339,160.0,4,Laveen,AZ,-112.2,33.3
85340,345.0,12,Litchfield Park,AZ,-112.36,33.51
85342,100.0,1,Morristown,AZ,-112.44,33.98
85344,50.0,1,Parker,AZ,-114.23,33.99
85345,345.0,7,Peoria,AZ,-112.25,33.57
85351,468.0,9,Sun City,AZ,-112.28,33.6
85352,15.0,1,Tacna,AZ,-113.97,32.68
85353,100.0,1,Tolleson,AZ,-112.27,33.42
85354,35.0,2,Tonopah,AZ,-113.02,33.57
85355,740.0,6,Waddell,AZ,-112.43,33.55
85356,75.0,2,Wellton,AZ,-114.17,32.7
85361,345.0,6,Wittmann,AZ,-112.65,33.72
85363,42.0,1,Youngtown,AZ,-112.3,33.58
85364,345.0,5,Yuma,AZ,-114.66,32.68
85365,505.0,8,Yuma,AZ,-114.51,32.72
85367,195.0,6,Yuma,AZ,-114.38,32.68
85373,200.0,7,Sun City,AZ,-112.31,33.68
85374,230.0,7,Surprise,AZ,-112.38,33.64
85375,440.0,8,Sun City West,AZ,-112.36,33.67
85377,1125.0,3,Carefree,AZ,-111.9,33.82
85378,30.0,2,Surprise,AZ,-112.34,33.63
85379,984.0,14,Surprise,AZ,-112.37,33.6
85381,295.0,5,Peoria,AZ,-112.23,33.61
85382,365.0,8,Peoria,AZ,-112.24,33.65
85383,820.0,13,Peoria,AZ,-112.24,33.76
85387,125.0,2,Surprise,AZ,-112.4,33.71
85388,220.0,3,Surprise,AZ,-112.46,33.61
85390,340.0,5,Wickenburg,AZ,-112.9,33.9
85392,50.0,1,Avondale,AZ,-112.29,33.47
85395,315.0,9,Goodyear,AZ,-112.39,33.47
85396,1047.0,10,Buckeye,AZ,-112.57,33.56
85501,60.0,2,Globe,AZ,-110.7,33.62
85533,125.0,2,Clifton,AZ,-109.27,33.27
85539,100.0,1,Miami,AZ,-110.97,33.4
85541,176.0,4,Payson,AZ,-111.17,34.19
85543,150.0,2,Pima,AZ,-109.88,33.0
85544,75.0,2,Pine,AZ,-111.54,34.32
85546,315.0,3,Safford,AZ,-109.65,32.7
85547,125.0,2,Payson,AZ,-111.28,34.25
85602,105.0,3,Benson,AZ,-110.38,32.19
85603,120.0,3,Bisbee,AZ,-109.87,31.44
85611,100.0,1,Elgin,AZ,-110.54,31.57
85614,280.0,7,Green Valley,AZ,-111.06,31.84
85615,65.0,2,Hereford,AZ,-110.23,31.44
85616,110.0,3,Huachuca City,AZ,-110.31,31.73
85617,300.0,2,Mc Neal,AZ,-109.69,31.55
85621,50.0,1,Nogales,AZ,-110.83,31.45
85622,375.0,4,Green Valley,AZ,-110.85,31.76
85623,40.0,2,Oracle,AZ,-110.84,32.64
85629,255.0,6,Sahuarita,AZ,-110.9,31.91
85630,40.0,2,Saint David,AZ,-110.18,31.88
85631,50.0,1,San Manuel,AZ,-110.59,32.62
85635,175.0,3,Sierra Vista,AZ,-110.17,31.59
85637,30.0,2,Sonoita,AZ,-110.66,31.75
85638,20.0,1,Tombstone,AZ,-110.04,31.71
85641,475.0,7,Vail,AZ,-110.69,31.95
85648,25.0,1,Rio Rico,AZ,-111.06,31.5
85650,570.0,11,Sierra Vista,AZ,-110.21,31.5
85652,100.0,1,Cortaro,AZ,-111.11,32.38
85653,768.0,7,Marana,AZ,-111.29,32.45
85654,100.0,1,Rillito,AZ,-111.16,32.41
85658,92.0,3,Marana,AZ,-111.16,32.51
85701,210.0,3,Tucson,AZ,-110.96,32.21
85704,642.0,13,Tucson,AZ,-110.98,32.33
85705,235.0,6,Tucson,AZ,-111.0,32.26
85710,222.0,7,Tucson,AZ,-110.82,32.22
85711,342.0,7,Tucson,AZ,-110.88,32.21
85712,20.0,1,Tucson,AZ,-110.87,32.25
85713,265.0,7,Tucson,AZ,-110.98,32.19
85715,50.0,3,Tucson,AZ,-110.82,32.25
85716,590.0,7,Tucson,AZ,-110.92,32.24
85718,811.0,13,Tucson,AZ,-110.92,32.31
85719,135.0,6,Tucson,AZ,-110.95,32.24
85726,200.0,1,Tucson,AZ,-110.94,32.2
85728,100.0,1,Tucson,AZ,-110.91,32.31
85730,150.0,4,Tucson,AZ,-110.79,32.17
85735,60.0,2,Tucson,AZ,-111.42,32.06
85737,590.0,8,Tucson,AZ,-110.95,32.43
85739,645.0,8,Tucson,AZ,-110.95,32.54
85740,100.0,1,Tucson,AZ,-111.07,32.36
85741,467.0,4,Tucson,AZ,-111.05,32.33
85742,1353.0,10,Tucson,AZ,-111.03,32.43
85743,650.0,12,Tucson,AZ,-111.16,32.3
85745,170.0,4,Tucson,AZ,-111.08,32.25
85746,117.0,4,Tucson,AZ,-111.08,32.09
85747,280.0,5,Tucson,AZ,-110.68,32.1
85748,180.0,7,Tucson,AZ,-110.75,32.21
85749,5836.0,17,Tucson,AZ,-110.73,32.28
85750,685.0,8,Tucson,AZ,-110.83,32.29
85754,100.0,1,Tucson,AZ,-111.0,32.23
85755,605.0,8,Tucson,AZ,-110.97,32.46
85756,150.0,2,Tucson,AZ,-110.92,32.07
85901,695.0,12,Show Low,AZ,-110.07,34.23
85924,127.0,2,Concho,AZ,-109.69,34.51
85928,250.0,2,Heber,AZ,-110.44,34.53
85929,280.0,5,Lakeside,AZ,-110.08,34.1
85933,20.0,1,Overgaard,AZ,-110.48,34.37
85936,20.0,1,Saint Johns,AZ,-109.33,34.56
85937,393.0,6,Snowflake,AZ,-110.11,34.64
85939,45.0,2,Taylor,AZ,-110.06,34.43
86001,315.0,5,Flagstaff,AZ,-111.72,35.23
86004,678.0,11,Flagstaff,AZ,-111.32,35.29
86017,26.0,1,Munds Park,AZ,-111.62,34.92
86018,70.0,2,Parks,AZ,-111.89,35.22
86025,50.0,1,Holbrook,AZ,-110.09,34.94
86040,50.0,1,Page,AZ,-111.41,36.68
86046,360.0,3,Williams,AZ,-112.26,35.37
86301,710.0,16,Prescott,AZ,-112.42,34.62
86303,388.0,11,Prescott,AZ,-112.44,34.49
86305,1713.0,23,Prescott,AZ,-112.88,34.76
86312,200.0,1,Prescott Valley,AZ,-112.32,34.61
86314,560.0,9,Prescott Valley,AZ,-112.29,34.66
86315,170.0,6,Prescott Valley,AZ,-112.3,34.69
86322,25.0,1,Camp Verde,AZ,-111.78,34.48
86323,595.0,9,Chino Valley,AZ,-112.45,34.77
86324,20.0,1,Clarkdale,AZ,-112.1,34.79
86325,385.0,4,Cornville,AZ,-111.91,34.73
86326,205.0,5,Cottonwood,AZ,-112.01,34.75
86327,625.0,5,Dewey,AZ,-112.12,34.56
86329,50.0,1,Humboldt,AZ,-112.22,34.5
86332,50.0,1,Kirkland,AZ,-112.66,34.29
86333,135.0,3,Mayer,AZ,-112.03,34.34
86334,200.0,6,Paulden,AZ,-112.43,34.9
86335,110.0,2,Rimrock,AZ,-111.7,34.68
86336,4199.0,10,Sedona,AZ,-111.94,34.94
86339,150.0,2,Sedona,AZ,-111.76,34.86
86341,25.0,1,Sedona,AZ,-111.76,34.77
86351,300.0,3,Sedona,AZ,-111.77,34.75
86401,320.0,9,Kingman,AZ,-113.76,35.24
86403,75.0,3,Lake Havasu City,AZ,-114.32,34.48
86404,325.0,4,Lake Havasu City,AZ,-114.3,34.61
86406,385.0,6,Lake Havasu City,AZ,-114.24,34.44
86409,164.0,6,Kingman,AZ,-114.01,35.24
86413,170.0,4,Golden Valley,AZ,-114.25,35.13
86429,100.0,1,Bullhead City,AZ,-114.49,35.14
86436,25.0,2,Topock,AZ,-114.44,34.72
86440,5.0,1,Mohave Valley,AZ,-114.51,34.86
86442,95.0,3,Bullhead City,AZ,-114.57,35.09
86444,70.0,2,Meadview,AZ,-114.06,35.98
86445,20.0,1,Willow Beach,AZ,-114.59,35.9
86512,10.0,1,Sanders,AZ,-109.29,35.13
87002,50.0,1,Belen,NM,-106.77,34.65
87004,75.0,2,Bernalillo,NM,-106.55,35.31
87008,105.0,3,Cedar Crest,NM,-106.37,35.1
87010,25.0,1,Cerrillos,NM,-106.14,35.37
87015,680.0,8,Edgewood,NM,-106.17,35.08
87020,50.0,1,Grants,NM,-107.83,35.15
87025,435.0,3,Jemez Springs,NM,-106.68,35.77
87031,385.0,5,Los Lunas,NM,-106.73,34.81
87043,325.0,4,Placitas,NM,-106.46,35.32
87047,420.0,4,Sandia Park,NM,-106.36,35.16
87048,190.0,3,Corrales,NM,-106.62,35.23
87059,325.0,3,Tijeras,NM,-106.37,35.08
87062,5.0,1,Veguita,NM,-106.76,34.51
87068,20.0,1,Bosque Farms,NM,-106.7,34.85
87083,10.0,1,Cochiti Lake,NM,-106.33,35.64
87102,10.0,1,Albuquerque,NM,-106.62,35.11
87105,125.0,2,Albuquerque,NM,-106.62,35.11
87106,183.0,3,Albuquerque,NM,-106.62,35.11
87107,280.0,4,Albuquerque,NM,-106.62,35.11
87108,70.0,2,Albuquerque,NM,-106.62,35.11
87109,265.0,6,Albuquerque,NM,-106.62,35.11
87110,471.0,9,Albuquerque,NM,-106.62,35.11
87111,885.0,15,Albuquerque,NM,-106.62,35.11
87112,300.0,7,Albuquerque,NM,-106.62,35.11
87113,240.0,4,Albuquerque,NM,-106.62,35.11
87114,797.0,12,Albuquerque,NM,-106.62,35.11
87115,50.0,1,Albuquerque,NM,-106.62,35.11
87116,50.0,1,Albuquerque,NM,-106.62,35.11
87120,485.0,10,Albuquerque,NM,-106.62,35.11
87121,125.0,5,Albuquerque,NM,-106.62,35.11
87122,704.0,13,Albuquerque,NM,-106.62,35.11
87123,1336.0,11,Albuquerque,NM,-106.62,35.11
87124,683.0,16,Rio Rancho,NM,-106.66,35.27
87144,518.0,10,Rio Rancho,NM,-106.71,35.32
87196,100.0,1,Albuquerque,NM,-106.62,35.11
87198,25.0,1,Albuquerque,NM,-106.62,35.11
87199,25.0,1,Albuquerque,NM,-106.62,35.11
87321,25.0,1,Ramah,NM,-108.49,35.13
87401,110.0,3,Farmington,NM,-108.18,36.75
87402,250.0,1,Farmington,NM,-108.18,36.75
87410,60.0,3,Aztec,NM,-108.0,36.82
87413,150.0,2,Bloomfield,NM,-107.97,36.71
87415,20.0,1,Flora Vista,NM,-108.08,36.8
87418,50.0,1,La Plata,NM,-108.19,36.92
87499,10.0,1,Farmington,NM,-108.18,36.75
87501,473.0,8,Santa Fe,NM,-105.95,35.67
87502,100.0,1,Santa Fe,NM,-105.95,35.67
87505,375.0,7,Santa Fe,NM,-105.95,35.67
87506,200.0,2,Santa Fe,NM,-105.95,35.67
87507,480.0,10,Santa Fe,NM,-105.95,35.67
87508,2010.0,14,Santa Fe,NM,-106.11,35.57
87510,25.0,1,Abiquiu,NM,-106.31,36.2
87529,75.0,1,El Prado,NM,-105.65,36.43
87532,100.0,1,Espanola,NM,-106.06,36.0
87537,10.0,1,Hernandez,NM,-106.11,36.06
87540,100.0,1,Lamy,NM,-105.87,35.48
87544,195.0,4,Los Alamos,NM,-106.28,35.89
87557,47.0,2,Ranchos De Taos,NM,-105.6,36.36
87560,25.0,1,Ribera,NM,-105.44,35.37
87567,120.0,2,Santa Cruz,NM,-106.01,35.98
87571,200.0,2,Taos,NM,-105.57,36.38
87577,20.0,1,Tres Piedras,NM,-105.96,36.64
87701,525.0,4,Las Vegas,NM,-105.22,35.59
87710,50.0,1,Angel Fire,NM,-105.27,36.39
87740,25.0,1,Raton,NM,-104.44,36.88
87743,75.0,1,Roy,NM,-104.19,35.94
87820,50.0,1,Aragon,NM,-108.53,33.88
87821,50.0,1,Datil,NM,-107.84,34.14
87825,95.0,3,Magdalena,NM,-107.23,34.11
87901,25.0,1,Truth Or Consequences,NM,-107.24,33.13
87937,50.0,1,Hatch,NM,-107.15,32.66
87942,50.0,1,Williamsburg,NM,-107.29,33.11
88001,160.0,3,Las Cruces,NM,-106.75,32.33
88004,10.0,1,Las Cruces,NM,-106.75,32.33
88005,50.0,1,Las Cruces,NM,-106.75,32.33
88007,25.0,1,Las Cruces,NM,-106.75,32.33
88008,20.0,1,Santa Teresa,NM,-106.64,31.87
88011,482.0,9,Las Cruces,NM,-106.75,32.33
88012,645.0,6,Las Cruces,NM,-106.75,32.33
88020,50.0,1,Animas,NM,-108.83,31.94
88030,124.0,3,Deming,NM,-107.75,32.26
88033,110.0,2,Fairacres,NM,-107.06,32.31
88039,100.0,1,Glenwood,NM,-108.88,33.31
88040,100.0,1,Hachita,NM,-108.32,31.91
88044,10.0,1,La Mesa,NM,-106.7,32.12
88046,525.0,2,Mesilla,NM,-106.8,32.27
88061,440.0,3,Silver City,NM,-108.26,32.78
88062,50.0,1,Silver City,NM,-108.26,32.78
88101,425.0,7,Clovis,NM,-103.2,34.41
88130,370.0,6,Portales,NM,-103.34,34.18
88201,310.0,3,Roswell,NM,-104.52,33.37
88203,100.0,1,Roswell,NM,-104.52,33.33
88211,40.0,1,Artesia,NM,-104.43,32.84
88240,75.0,2,Hobbs,NM,-103.16,32.73
88254,100.0,1,Lakewood,NM,-104.35,32.61
88301,100.0,1,Carrizozo,NM,-105.88,33.64
88310,300.0,5,Alamogordo,NM,-105.95,32.88
88312,50.0,2,Alto,NM,-105.68,33.39
88339,250.0,1,Mayhill,NM,-105.47,32.88
88341,100.0,1,Nogal,NM,-105.7,33.55
88352,20.0,1,Tularosa,NM,-106.02,33.07
89001,25.0,1,Alamo,NV,-115.2,37.27
89002,762.0,14,Henderson,NV,-114.96,36.0
89005,670.0,7,Boulder City,NV,-114.8,35.91
89010,500.0,1,Dyer,NV,-117.93,37.68
89011,2125.0,18,Henderson,NV,-114.9,36.09
89012,6294.0,16,Henderson,NV,-115.04,36.0
89013,100.0,1,Goldfield,NV,-117.51,37.53
89014,355.0,7,Henderson,NV,-115.05,36.05
89015,620.0,12,Henderson,NV,-114.95,36.01
89017,100.0,1,Hiko,NV,-115.33,37.72
89018,50.0,1,Indian Springs,NV,-115.64,36.51
89019,200.0,2,Jean,NV,-115.53,35.75
89020,50.0,1,Amargosa Valley,NV,-116.47,36.53
89021,225.0,2,Logandale,NV,-114.46,36.64
89025,40.0,1,Moapa,NV,-114.62,36.63
89027,1080.0,4,Mesquite,NV,-114.14,36.78
89029,70.0,3,Laughlin,NV,-114.71,35.1
89031,465.0,11,North Las Vegas,NV,-115.13,36.27
89032,140.0,4,North Las Vegas,NV,-115.16,36.22
89034,20.0,1,Mesquite,NV,-114.07,36.81
89041,575.0,3,Pahrump,NV,-116.01,36.25
89044,635.0,8,Henderson,NV,-115.04,35.88
89048,590.0,9,Pahrump,NV,-116.15,36.36
89049,20.0,1,Tonopah,NV,-116.61,38.35
89052,1860.0,23,Henderson,NV,-115.11,35.98
89053,150.0,1,Henderson,NV,-115.06,35.98
89060,250.0,5,Pahrump,NV,-116.09,36.29
89061,310.0,7,Pahrump,NV,-115.92,36.08
89074,970.0,14,Henderson,NV,-115.07,36.03
89077,100.0,1,Henderson,NV,-115.11,36.0
89081,125.0,4,North Las Vegas,NV,-115.08,36.25
89084,290.0,5,North Las Vegas,NV,-115.15,36.3
89085,10.0,1,North Las Vegas,NV,-115.2,36.31
89101,250.0,1,Las Vegas,NV,-115.12,36.17
89102,90.0,2,Las Vegas,NV,-115.18,36.14
89103,105.0,4,Las Vegas,NV,-115.21,36.11
89107,680.0,7,Las Vegas,NV,-115.2,36.17
89108,290.0,5,Las Vegas,NV,-115.21,36.21
89109,125.0,2,Las Vegas,NV,-115.12,36.11
89110,455.0,8,Las Vegas,NV,-115.05,36.17
89113,510.0,7,Las Vegas,NV,-115.27,36.06
89114,50.0,1,Las Vegas,NV,-115.15,36.15
89115,22.0,1,Las Vegas,NV,-115.05,36.23
89117,2065.0,22,Las Vegas,NV,-115.27,36.14
89118,160.0,3,Las Vegas,NV,-115.21,36.07
89119,160.0,5,Las Vegas,NV,-115.14,36.08
89120,120.0,2,Las Vegas,NV,-115.08,36.07
89121,255.0,5,Las Vegas,NV,-115.08,36.12
89122,34.0,2,Las Vegas,NV,-115.02,36.1
89123,1639.0,17,Las Vegas,NV,-115.14,36.0
89124,50.0,1,Las Vegas,NV,-115.43,36.16
89128,528.0,11,Las Vegas,NV,-115.26,36.19
89129,1105.0,16,Las Vegas,NV,-115.29,36.23
89130,310.0,6,Las Vegas,NV,-115.23,36.24
89131,760.0,11,Las Vegas,NV,-115.24,36.3
89134,545.0,9,Las Vegas,NV,-115.31,36.19
89135,1490.0,17,Las Vegas,NV,-115.38,36.09
89138,1405.0,17,Las Vegas,NV,-115.38,36.18
89139,272.0,5,Las Vegas,NV,-115.21,36.03
89141,1255.0,9,Las Vegas,NV,-115.21,35.97
89142,100.0,1,Las Vegas,NV,-115.03,36.14
89143,170.0,3,Las Vegas,NV,-115.29,36.31
89144,100.0,3,Las Vegas,NV,-115.31,36.17
89145,110.0,2,Las Vegas,NV,-115.28,36.16
89146,265.0,7,Las Vegas,NV,-115.22,36.14
89147,1018.0,10,Las Vegas,NV,-115.27,36.11
89148,1005.0,15,Las Vegas,NV,-115.31,36.06
89149,465.0,11,Las Vegas,NV,-115.28,36.28
89156,90.0,3,Las Vegas,NV,-115.03,36.22
89158,140.0,3,Las Vegas,NV,-115.22,36.2
89161,100.0,1,Las Vegas,NV,-115.4,35.99
89166,755.0,5,Las Vegas,NV,-115.35,36.32
89169,40.0,1,Las Vegas,NV,-115.13,36.12
89178,1035.0,3,Las Vegas,NV,-115.33,35.9
89179,165.0,4,Las Vegas,NV,-115.25,35.99
89183,370.0,10,Las Vegas,NV,-115.15,35.99
89193,24.0,1,Las Vegas,NV,-115.14,36.08
89301,10.0,1,Ely,NV,-115.0,39.42
89310,55.0,2,Austin,NV,-117.19,39.54
89316,50.0,1,Eureka,NV,-116.19,39.82
89318,20.0,1,Mc Gill,NV,-114.75,39.49
89403,715.0,7,Dayton,NV,-119.48,39.26
89406,195.0,7,Fallon,NV,-118.29,39.5
89408,350.0,2,Fernley,NV,-119.06,39.66
89410,1169.0,5,Gardnerville,NV,-119.61,38.75
89413,100.0,1,Glenbrook,NV,-119.92,39.05
89419,75.0,2,Lovelock,NV,-118.2,40.32
89423,735.0,12,Minden,NV,-119.75,39.01
89430,100.0,1,Smith,NV,-119.32,38.8
89431,175.0,3,Sparks,NV,-119.73,39.53
89432,50.0,1,Sparks,NV,-119.74,39.54
89433,145.0,3,Sun Valley,NV,-119.77,39.59
89434,79.0,3,Sparks,NV,-119.41,39.53
89436,960.0,15,Sparks,NV,-119.69,39.64
89441,695.0,10,Sparks,NV,-119.68,39.68
89445,403.0,5,Winnemucca,NV,-118.05,41.12
89448,350.0,2,Zephyr Cove,NV,-119.92,38.99
89449,3500.0,4,Stateline,NV,-119.9,38.96
89450,140.0,2,Incline Village,NV,-119.95,39.25
89451,520.0,6,Incline Village,NV,-119.92,39.24
89460,685.0,6,Gardnerville,NV,-119.79,38.91
89501,47.0,1,Reno,NV,-119.81,39.52
89502,280.0,5,Reno,NV,-119.74,39.48
89503,542.0,5,Reno,NV,-119.84,39.54
89506,155.0,3,Reno,NV,-119.86,39.76
89508,5.0,1,Reno,NV,-119.81,39.52
89509,1516.0,20,Reno,NV,-119.84,39.49
89510,110.0,2,Reno,NV,-119.68,39.91
89511,1865.0,15,Reno,NV,-119.87,39.38
89512,85.0,2,Reno,NV,-119.8,39.55
89519,270.0,3,Reno,NV,-119.81,39.52
89521,1660.0,22,Reno,NV,-119.67,39.38
89523,975.0,17,Reno,NV,-119.9,39.49
89701,310.0,6,Carson City,NV,-119.71,39.14
89703,760.0,13,Carson City,NV,-119.86,39.16
89704,292.0,4,Washoe Valley,NV,-119.79,39.26
89706,723.0,7,Carson City,NV,-119.71,39.21
89801,435.0,7,Elko,NV,-115.79,40.95
89815,270.0,4,Spring Creek,NV,-115.61,40.55
89820,100.0,1,Battle Mountain,NV,-117.03,40.47
89821,25.0,1,Crescent Valley,NV,-116.36,40.52
89828,50.0,1,Lamoille,NV,-115.41,40.76
89830,20.0,1,Montello,NV,-114.23,41.22
89835,30.0,1,Wells,NV,-114.8,41.35
90001,160.0,4,Los Angeles,CA,-118.24,33.97
90003,10.0,1,Los Angeles,CA,-118.27,33.96
90004,675.0,7,Los Angeles,CA,-118.31,34.07
90005,350.0,4,Los Angeles,CA,-118.31,34.05
90006,75.0,2,Los Angeles,CA,-118.29,34.04
90010,10.0,1,Los Angeles,CA,-118.31,34.06
90012,205.0,3,Los Angeles,CA,-118.24,34.06
90013,95.0,1,Los Angeles,CA,-118.24,34.04
90014,450.0,5,Los Angeles,CA,-118.25,34.04
90015,375.0,4,Los Angeles,CA,-118.26,34.03
90016,80.0,2,Los Angeles,CA,-118.35,34.02
90017,200.0,1,Los Angeles,CA,-118.26,34.05
90019,355.0,5,Los Angeles,CA,-118.34,34.04
90020,70.0,2,Los Angeles,CA,-118.31,34.06
90021,80.0,2,Los Angeles,CA,-118.24,34.03
90022,50.0,1,Los Angeles,CA,-118.15,34.02
90024,6710.0,11,Los Angeles,CA,-118.43,34.06
90025,385.0,8,Los Angeles,CA,-118.44,34.04
90026,413.0,7,Los Angeles,CA,-118.26,34.07
90027,280.0,5,Los Angeles,CA,-118.28,34.12
90028,170.0,7,Los Angeles,CA,-118.32,34.1
90029,100.0,2,Los Angeles,CA,-118.29,34.09
90031,100.0,1,Los Angeles,CA,-118.2,34.08
90032,50.0,1,Los Angeles,CA,-118.17,34.08
90033,10.0,1,Los Angeles,CA,-118.21,34.04
90034,920.0,6,Los Angeles,CA,-118.39,34.02
90035,236.0,5,Los Angeles,CA,-118.38,34.05
90036,55.0,2,Los Angeles,CA,-118.35,34.06
90038,25.0,1,Los Angeles,CA,-118.32,34.08
90039,185.0,5,Los Angeles,CA,-118.26,34.11
90040,40.0,1,Los Angeles,CA,-118.14,33.99
90041,125.0,2,Los Angeles,CA,-118.2,34.13
90042,75.0,3,Los Angeles,CA,-118.19,34.11
90043,100.0,1,Los Angeles,CA,-118.33,33.98
90044,8.0,1,Los Angeles,CA,-118.29,33.95
90045,350.0,8,Los Angeles,CA,-118.4,33.95
90046,981.0,8,Los Angeles,CA,-118.37,34.1
90048,485.0,8,Los Angeles,CA,-118.37,34.07
90049,1500.0,13,Los Angeles,CA,-118.49,34.08
90056,100.0,1,Los Angeles,CA,-118.37,33.98
90057,50.0,1,Los Angeles,CA,-118.27,34.06
90061,20.0,1,Los Angeles,CA,-118.27,33.92
90063,25.0,1,Los Angeles,CA,-118.18,34.04
90064,1060.0,4,Los Angeles,CA,-118.43,34.03
90065,10.0,1,Los Angeles,CA,-118.22,34.1
90066,1147.0,14,Los Angeles,CA,-118.43,34.0
90067,200.0,2,Los Angeles,CA,-118.41,34.05
90068,20.0,1,Los Angeles,CA,-118.33,34.13
90069,208.0,4,West Hollywood,CA,-118.38,34.09
90077,655.0,5,Los Angeles,CA,-118.45,34.1
90078,50.0,1,Los Angeles,CA,-118.32,34.1
90094,40.0,3,Playa Vista,CA,-118.43,33.97
90201,10.0,1,Bell Gardens,CA,-118.15,33.97
90210,2609.0,36,Beverly Hills,CA,-118.41,34.09
90211,205.0,5,Beverly Hills,CA,-118.38,34.06
90212,135.0,5,Beverly Hills,CA,-118.4,34.06
90220,130.0,3,Compton,CA,-118.24,33.87
90230,920.0,7,Culver City,CA,-118.39,33.99
90231,100.0,1,Culver City,CA,-118.39,33.99
90232,175.0,3,Culver City,CA,-118.39,34.02
90240,25.0,1,Downey,CA,-118.12,33.95
90241,80.0,3,Downey,CA,-118.13,33.94
90245,310.0,3,El Segundo,CA,-118.4,33.91
90247,165.0,4,Gardena,CA,-118.29,33.89
90248,75.0,2,Gardena,CA,-118.27,33.88
90249,25.0,1,Gardena,CA,-118.31,33.89
90250,136.0,3,Hawthorne,CA,-118.34,33.91
90254,625.0,11,Hermosa Beach,CA,-118.39,33.86
90260,705.0,9,Lawndale,CA,-118.35,33.88
90262,50.0,1,Lynwood,CA,-118.2,33.92
90265,633.0,10,Malibu,CA,-118.81,34.06
90266,714.0,12,Manhattan Beach,CA,-118.4,33.88
90272,280.0,4,Pacific Palisades,CA,-118.54,34.07
90274,1250.0,6,Palos Verdes Peninsula,CA,-118.34,33.77
90275,287.0,9,Rancho Palos Verdes,CA,-118.31,33.75
90277,1309.0,19,Redondo Beach,CA,-118.38,33.83
90278,948.0,11,Redondo Beach,CA,-118.37,33.87
90280,125.0,2,South Gate,CA,-118.2,33.94
90290,220.0,3,Topanga,CA,-118.6,34.1
90291,415.0,9,Venice,CA,-118.46,33.99
90292,441.0,9,Marina Del Rey,CA,-118.43,33.97
90293,210.0,2,Playa Del Rey,CA,-118.44,33.94
90301,100.0,1,Inglewood,CA,-118.36,33.95
90302,10.0,1,Inglewood,CA,-118.35,33.97
90305,30.0,1,Inglewood,CA,-118.33,33.95
90401,50.0,1,Santa Monica,CA,-118.49,34.01
90402,145.0,3,Santa Monica,CA,-118.5,34.03
90403,1305.0,14,Santa Monica,CA,-118.49,34.03
90404,150.0,2,Santa Monica,CA,-118.47,34.02
90405,585.0,6,Santa Monica,CA,-118.46,34.01
90501,211.0,4,Torrance,CA,-118.31,33.83
