,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday,year
24482,716928257,11234042,N835AN,B789,AAL72,AA72,SYD,LAX,LAX,,2022-02-07,2,7,Monday,2022
24483,716928284,4223722,GVWOO,B789,VIR8F,VS8,LAX,LHR,LHR,,2022-02-07,2,7,Monday,2022
24484,716928313,3244794,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24485,716928314,3246704,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24486,716928312,3245704,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24487,716928315,3247911,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24488,716928311,3244337,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24489,716928253,11172221,N774SK,CRJ7,SKW3282,AA3282,OMA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24490,716928321,10652617,N263SY,E75L,SKW3785,DL3785,LAS,LAX,LAX,,2022-02-07,2,7,Monday,2022
24491,716928320,3244903,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24492,716928364,11235456,N836VA,A320,ASA258,AS258,LAX,LTO,LTO,,2022-02-07,2,7,Monday,2022
24493,716928359,10771801,N380XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24494,716928460,11105881,N709DS,GLF6,N709DS,,LAX,,,,2022-02-07,2,7,Monday,2022
24495,716928674,3244172,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24496,716928701,10617491,N229BK,LJ45,N229BK,,LAX,TUL,TUL,,2022-02-07,2,7,Monday,2022
24497,716928726,10830051,N438AN,A21N,AAL297,AA297,LAX,HNL,HNL,,2022-02-07,2,7,Monday,2022
24498,716928851,11160638,N76265,B738,UAL1775,UA1775,RSW,LAX,LAX,,2022-02-07,2,7,Monday,2022
24499,716928897,11172659,N7747C,B737,SWA713,WN713,LAX,DAL,DAL,,2022-02-07,2,7,Monday,2022
24500,716928903,10563200,N17529,B39M,UAL706,UA706,OGG,LAX,LAX,,2022-02-07,2,7,Monday,2022
24501,716928912,3247447,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24502,716929018,11379239,N978JB,A321,JBU101,B6101,FLL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24503,716929033,10518671,N131SY,E75L,SKW5338,UA5338,HDN,LAX,LAX,,2022-02-07,2,7,Monday,2022
24504,716929097,11245567,N846VA,A320,ASA216,AS216,SFO,LAX,LAX,,2022-02-07,2,7,Monday,2022
24505,716929183,3244928,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24506,716929292,794894,HP9913CMP,B39M,CMP302,CM302,PTY,LAX,LAX,,2022-02-07,2,7,Monday,2022
24507,716929530,3247668,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24508,716929531,10859871,N467UA,A320,UAL2611,UA2611,LAX,SFO,SFO,,2022-02-07,2,7,Monday,2022
24509,716929582,11292369,N892XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24510,716929651,10773264,N382DN,A321,DAL961,DL961,LAX,MSP,MSP,,2022-02-07,2,7,Monday,2022
24511,716929712,11221162,N822DX,B752,DAL995,DL995,MSP,LAX,LAX,,2022-02-07,2,7,Monday,2022
24512,716929744,3246959,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24513,716929743,3246252,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24514,716929746,3246525,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24515,716929747,3246528,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24516,716929729,11044894,N649QX,E75L,QXE2080,AS2080,SJC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24517,716929836,11072453,N676UA,B763,UAL1928,UA1928,LAX,EWR,EWR,,2022-02-07,2,7,Monday,2022
24518,716929865,10797816,N406AN,A21N,AAL1041,AA1041,PHL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24519,716929988,11023876,N628XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24520,716930005,3246737,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24521,716930011,3245539,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24522,716930006,3246361,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24523,716930016,10682537,N293AK,B739,ASA350,AS350,LAX,,,,2022-02-07,2,7,Monday,2022
24524,716930107,3246566,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24525,716930064,11327734,N927JC,PC12,WSN20,AN20,MCE,LAX,LAX,,2022-02-07,2,7,Monday,2022
24526,716930051,11315638,N915EV,CRJ2,SKW5035,UA5035,PRC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24527,716930226,853198,XAUKF,LJ35,XAUKF,,LAX,GDL,GDL,,2022-02-07,2,7,Monday,2022
24528,716930291,10766581,N37513,B39M,UAL1205,UA1205,KOA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24529,716930284,10933167,N539US,B752,DAL370,DL370,LAX,KOA,KOA,,2022-02-07,2,7,Monday,2022
24530,716930234,10499941,N113AN,A321,AAL1379,AA1379,BOS,LAX,LAX,,2022-02-07,2,7,Monday,2022
24531,716930372,10520573,N133SY,E75L,SKW5225,UA5225,LAX,EUG,EUG,,2022-02-07,2,7,Monday,2022
24532,716930427,10675692,N286SY,E75L,SKW3556,DL3556,PDX,LAX,LAX,,2022-02-07,2,7,Monday,2022
24533,716930428,11169045,N771DM,G280,N771DM,,LAX,RIL,RIL,,2022-02-07,2,7,Monday,2022
24534,716930382,11188639,N790SK,CRJ7,SKW4645,UA4645,LAX,BIH,BIH,,2022-02-07,2,7,Monday,2022
24535,716930430,11371742,N970NN,B738,AAL739,AA739,LAX,LAS,LAS,,2022-02-07,2,7,Monday,2022
24536,716930520,10585748,N198HB,LJ60,N198HB,CYO198,LAX,LAS,LAS,,2022-02-07,2,7,Monday,2022
24537,716930461,10782412,N391DA,B738,DAL1002,DL1002,SLC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24538,716930650,854393,XAMBS,LJ75,LET7215,LET7215,TLC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24539,716930755,11235001,N836AW,A319,AAL803,AA803,LAX,STL,STL,,2022-02-07,2,7,Monday,2022
24540,716930748,3245443,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24541,716930747,3245670,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24542,716930749,3247548,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24543,716930750,3245272,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24544,716930820,3247803,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24545,716930757,3245137,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24546,716930846,3246740,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24547,716930851,3246647,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24548,716930815,3246214,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24549,716930817,3244731,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24550,716930784,10558164,N170SY,E75L,SKW3446,AS3446,LAX,SFO,SFO,,2022-02-07,2,7,Monday,2022
24551,716930845,3246393,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24552,716930947,3247485,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24553,716930933,3247012,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24554,716930943,3246771,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24555,716930931,3244153,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24556,716930932,3244838,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24557,716930951,3247101,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24558,716931025,3246634,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24559,716931052,3247247,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24560,716931022,3244158,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24561,716931068,3244204,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24562,716931023,3244106,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24563,716931058,3247330,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24564,716931021,3246221,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24565,716931024,3244397,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24566,716931064,3247370,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24567,716931070,3246711,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24568,716931041,3245195,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24569,716931056,3245460,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24570,716931086,3245433,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24571,716931129,3247674,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24572,716931120,7454209,HL7601,B744,KAL207,KE207,LAX,,,,2022-02-07,2,7,Monday,2022
24573,716931130,3244730,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24574,716931207,11230508,N831MH,B764,DAL353,DL353,JFK,LAX,LAX,,2022-02-07,2,7,Monday,2022
24575,716931334,10563870,N176SY,E75L,SKW3333,AS3333,EUG,LAX,LAX,,2022-02-07,2,7,Monday,2022
24576,716931349,3815048,FONUI,B789,THT7,TN7,LAX,PPT,PPT,,2022-02-07,2,7,Monday,2022
24577,716931376,3244558,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24578,716931332,11332899,N932AM,A321,AAL2139,AA2139,TPA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24579,716931440,11399572,N998NN,B738,AAL1384,AA1384,ORD,LAX,LAX,,2022-02-07,2,7,Monday,2022
24580,716931570,3247558,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24581,716931581,3248113,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24582,716931571,3245949,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24583,716931576,3245231,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24584,716931569,3245984,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24585,716931575,3247735,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24586,716931580,3244276,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24587,716931577,3245324,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24588,716931668,3245429,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24589,716931667,3247786,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24590,716931673,3245082,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24591,716931684,11051139,N655NK,A320,MX56C,NK2446,LAX,,,,2022-02-07,2,7,Monday,2022
24592,716931669,3246682,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24593,716931675,3244906,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24594,716931802,10563414,N1759C,GLF5,N1759C,,NAS,LAX,LAX,,2022-02-07,2,7,Monday,2022
24595,716931769,3244890,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24596,716931713,3247341,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24597,716931772,3246957,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24598,716931771,3247307,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24599,716931891,3245477,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24600,716931861,11130341,N73276,B738,UAL2014,UA2014,SFO,LAX,LAX,,2022-02-07,2,7,Monday,2022
24601,716931881,3245871,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24602,716931886,10888277,N495TA,A320,TAI520,AV520,SAL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24603,716931843,3246950,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24604,716931842,3246449,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24605,716931877,3244387,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24606,716931892,3245643,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24607,716932034,3248069,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24608,716932130,10600864,N212HA,A21N,HAL64,HA64,LIH,LAX,LAX,,2022-02-07,2,7,Monday,2022
24609,716932030,3248020,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24610,716932032,3247048,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24611,716932031,3246980,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24612,716932029,3245831,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24613,716932231,3244774,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24614,716932233,3247892,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24615,716932232,3246474,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24616,716932177,11017219,N621XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24617,716932237,3244556,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24618,716932230,3245595,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24619,716932245,3246717,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24620,716932332,10647261,N258SY,E75L,SKW3931,DL3931,LAX,ABQ,ABQ,,2022-02-07,2,7,Monday,2022
24621,716932244,3246144,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24622,716932413,3244748,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24623,716932346,11294783,N895DN,B739,DAL1098,DL1098,MCO,LAX,LAX,,2022-02-07,2,7,Monday,2022
24624,716932421,3247804,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24625,716932415,3244491,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24626,716932416,3245835,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24627,716932425,3247581,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24628,716932414,3246844,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24629,716932417,3246760,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24630,716932515,3244396,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24631,716932507,3245183,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24632,716932508,3247645,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24633,716932477,11029858,N634JB,A320,JBU535,B6535,SFO,LAX,LAX,,2022-02-07,2,7,Monday,2022
24634,716932514,3247308,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24635,716932553,3244633,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24636,716932696,11023876,N628XB,,O05,,LAX,,,,2022-02-07,2,7,Monday,2022
24637,716932724,7455557,HL8345,B789,KAL9014,KE9014,LAX,ICN,ICN,,2022-02-07,2,7,Monday,2022
24638,716932671,10783463,N392HA,A332,HAL33,HA33,LAX,OGG,OGG,,2022-02-07,2,7,Monday,2022
24639,716932796,10807476,N415WN,B737,SWA1580,WN1580,LAX,AUS,AUS,,2022-02-07,2,7,Monday,2022
24640,716932803,10979922,N585UW,A321,AAL1209,AA1209,PHX,LAX,LAX,,2022-02-07,2,7,Monday,2022
24641,716932921,10905838,N512AS,B738,ASA290,AS290,GDL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24642,716932888,11048427,N652UA,B763,UAL717,UA717,EWR,LAX,LAX,,2022-02-07,2,7,Monday,2022
24643,716933114,10988813,N594JB,A320,,,LAX,,,,2022-02-07,2,7,Monday,2022
24644,716933099,10670076,N280WN,B737,SWA1453,WN1453,BWI,LAX,LAX,,2022-02-07,2,7,Monday,2022
24645,716933183,10942394,N548XJ,CL30,XOJ548,XOJ548,LAX,SJC,SJC,,2022-02-07,2,7,Monday,2022
24646,716933086,10987862,N593JB,A320,JBU2532,B62532,LAX,SLC,SLC,,2022-02-07,2,7,Monday,2022
24647,716933226,11042992,N647QX,E75L,QXE2126,AS2126,MFR,LAX,LAX,,2022-02-07,2,7,Monday,2022
24648,716933290,11222113,N823DX,B752,DAL1151,DL1151,ATL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24649,716933240,10556288,N169DZ,B763,DAL436,DL436,LAX,JFK,JFK,,2022-02-07,2,7,Monday,2022
24650,716933370,11009508,N614CZ,E75S,SKW3954,DL3954,TUS,LAX,LAX,,2022-02-07,2,7,Monday,2022
24651,716933394,10766545,N37502,B39M,UAL440,UA440,DEN,LAX,LAX,,2022-02-07,2,7,Monday,2022
24652,716933547,10733429,N34222,B738,UAL1461,UA1461,IAH,LAX,LAX,,2022-02-07,2,7,Monday,2022
24653,716933553,10931016,N537JT,A320,JBU817,B6817,LAX,,,,2022-02-07,2,7,Monday,2022
24654,716933573,11172964,N775JB,A320,JBU1069,B61069,CUN,LAX,LAX,,2022-02-07,2,7,Monday,2022
24655,716933532,10643256,N254JX,E135,JSX323,XE323,LAX,LAS,LAS,,2022-02-07,2,7,Monday,2022
24656,716933634,3248026,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24657,716933635,3244140,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24658,716933636,3247286,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24659,716933632,3246887,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24660,716933633,3244330,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24661,716933788,11156194,N75851,B753,UAL1170,UA1170,LAX,HNL,HNL,,2022-02-07,2,7,Monday,2022
24662,716933899,3958541,DAIXM,A359,DLH453,LH453,LAX,MUC,MUC,,2022-02-07,2,7,Monday,2022
24663,716933987,10973615,N579UW,A321,AAL650,AA650,LAX,PHX,PHX,,2022-02-07,2,7,Monday,2022
24664,716933969,10654519,N265SY,E75L,SKW160Y,DL3805,LAX,LAS,LAS,,2022-02-07,2,7,Monday,2022
24665,716933983,10543592,N156QS,GLEX,EJA156,1I156,LAX,LAS,SFO,,2022-02-07,2,7,Monday,2022
24666,716934096,11016113,N620QX,E75L,QXE2062,AS2062,BOI,LAX,LAX,,2022-02-07,2,7,Monday,2022
24667,716934095,10883522,N490TA,A320,TAI528,AV528,SAL,LAX,LAX,,2022-02-07,2,7,Monday,2022
24668,716934431,11155513,N758EV,CRJ7,SKW3004,AA3004,LAX,IAH,IAH,,2022-02-07,2,7,Monday,2022
24669,716934498,3244048,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24670,716934499,3247205,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24671,716934539,10779058,N388HA,A332,HAL9,HA9,LAX,HNL,HNL,,2022-02-07,2,7,Monday,2022
24672,716934493,3247531,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24673,716934489,3244699,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24674,716934497,3245021,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24675,716934500,3246231,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24676,716934496,3247612,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24677,716934724,3245323,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24678,716934684,11231627,N832UA,A319,UAL783,UA783,LAX,IAD,IAD,,2022-02-07,2,7,Monday,2022
24679,716934721,11310857,N910DU,B739,DAL1193,DL1193,MSY,LAX,LAX,,2022-02-07,2,7,Monday,2022
24680,716934701,10977870,N583NW,B753,DAL443,DL443,LAX,HNL,HNL,,2022-02-07,2,7,Monday,2022
24681,716934690,4342945,VQBWT,B744,LGT7705,6T7705,ANC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24682,716934683,11351533,N950PA,C208,FDY806,9X806,LAX,IPL,IPL,,2022-02-07,2,7,Monday,2022
24683,716934739,8841148,JA873A,B789,ANA9641,NH9641,LAX,LAX,LAX,,2022-02-07,2,7,Monday,2022
24684,716934844,11186362,N7881A,B737,SWA2508,WN2508,AUS,LAX,LAX,,2022-02-07,2,7,Monday,2022
24685,716934916,10896099,N502RP,G280,N502RP,,LAX,SVH,SVH,,2022-02-07,2,7,Monday,2022
24686,716934883,11108804,N711WM,GLEX,N711WM,,LAX,LAS,LAS,,2022-02-07,2,7,Monday,2022
24687,716934977,10665581,N276SY,E75L,SKW3562,DL3562,LAX,PHX,PHX,,2022-02-07,2,7,Monday,2022
24688,716935184,11267040,N8675A,B738,SWA922,WN922,LAX,BWI,BWI,,2022-02-07,2,7,Monday,2022
24689,716935151,10797101,N405KZ,B744,GTI7108,KZ7108,NRT,LAX,LAX,,2022-02-07,2,7,Monday,2022
24690,716935223,10836872,N444XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24691,716935199,10834956,N442WN,B737,SWA2382,WN2382,PHX,LAX,LAX,,2022-02-07,2,7,Monday,2022
24692,716935312,10906244,N512SY,E75L,SKW6263,AA6263,SFO,LAX,LAX,,2022-02-07,2,7,Monday,2022
24693,716935305,10765816,N3747D,B738,DAL697,DL697,MEM,LAX,LAX,,2022-02-07,2,7,Monday,2022
24694,716935339,11104898,N708CK,B744,CKS825,K4825,ANC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24695,716935495,11226772,N828AA,B789,AAL2697,AA2697,DFW,LAX,LAX,,2022-02-07,2,7,Monday,2022
24696,716935490,11326890,N926NK,A20N,NKS1048,NK1048,LAX,FLL,FLL,,2022-02-07,2,7,Monday,2022
24697,716935748,11390317,N989JT,A321,JBU2885,B62885,LAX,MIA,MIA,,2022-02-07,2,7,Monday,2022
24698,716935757,10918144,N524NK,A319,NKS1072,NK1072,BNA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24699,716935838,10597657,N209SY,E75L,SKW5826,UA5826,BZN,LAX,LAX,,2022-02-07,2,7,Monday,2022
24700,716935996,10645359,N256SY,E75L,SKW4171,DL4171,DEN,LAX,LAX,,2022-02-07,2,7,Monday,2022
24701,716936052,3245073,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24702,716936049,3246333,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24703,716936050,3247172,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24704,716936055,3245188,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24705,716936051,3246315,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24706,716936173,3247318,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24707,716936171,3247283,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24708,716936228,11047172,N651FX,GLF6,LXJ651,LXJ651,MDW,LAX,LAX,,2022-02-07,2,7,Monday,2022
24709,716936172,3247785,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24710,716936218,9015460,B18772,B77L,CAL5138,CI5138,TPE,LAX,LAX,,2022-02-07,2,7,Monday,2022
24711,716936174,3245673,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24712,716936268,10764898,N3738B,B738,DAL1101,DL1101,LAX,MSY,MSY,,2022-02-07,2,7,Monday,2022
24713,716936359,10881822,N489MC,B744,GTI8766,5Y8766,LAX,ICN,ICN,,2022-02-07,2,7,Monday,2022
24714,716936413,10798052,N406KZ,B744,GTI8027,5Y8027,LAX,GRU,GRU,,2022-02-07,2,7,Monday,2022
24715,716936420,7867318,B2095,B77L,CAO1059,CAO1059,LAX,,,,2022-02-07,2,7,Monday,2022
24716,716936433,12595181,CFSDW,B38M,ACA557,AC557,LAX,YVR,YVR,,2022-02-07,2,7,Monday,2022
24717,716936456,3245858,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24718,716936457,3244965,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24719,716936599,3247776,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24720,716936652,11331461,N930VA,A21N,ASA29,AS29,LAX,SEA,SEA,,2022-02-07,2,7,Monday,2022
24721,716936690,11264048,N8641B,B738,SWA1086,WN1086,LAX,PHX,PHX,,2022-02-07,2,7,Monday,2022
24722,716936601,3245338,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24723,716936600,3248082,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24724,716936645,10898986,N505SY,E75L,SKW6261,AA6261,SEA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24725,716936598,3247852,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24726,716936642,10517391,N130DU,BCS1,DAL773,DL773,LAX,IAH,IAH,,2022-02-07,2,7,Monday,2022
24727,716936769,11001355,N606FE,MD11,FDX349,FX349,MEM,LAX,LAX,,2022-02-07,2,7,Monday,2022
24728,716936723,11368288,N967NN,B738,AAL1029,AA1029,LAX,ORD,ORD,,2022-02-07,2,7,Monday,2022
24729,716936779,10656421,N267SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,,2022-02-07,2,7,Monday,2022
24730,716936873,10492758,N106DN,A321,DAL335,DL335,LAX,,,,2022-02-07,2,7,Monday,2022
24731,716936818,10790006,N399CM,B763,NAC8201,NC8201,LAX,HNL,HNL,,2022-02-07,2,7,Monday,2022
24732,716936804,3246885,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24733,716936894,3246002,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24734,716936903,3245327,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24735,716936892,3247397,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24736,716936905,3244481,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24737,716936902,3245207,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24738,716936895,3247273,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24739,716936904,3245155,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24740,716936896,3244229,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24741,716936872,11165971,N768US,A319,AAL539,AA539,LAX,,,,2022-02-07,2,7,Monday,2022
24742,716936897,3246993,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24743,716936974,3244629,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24744,716937069,3244452,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24745,716937091,10970762,N576UW,A321,AAL788,AA788,LAX,DFW,DFW,,2022-02-07,2,7,Monday,2022
24746,716937075,3246986,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24747,716937110,11051139,N655NK,A320,NKS953,NK953,LAX,DTW,DTW,,2022-02-07,2,7,Monday,2022
24748,716937121,10800232,N408XB,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24749,716937065,3244068,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24750,716937167,3245399,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24751,716937174,3244846,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24752,716937289,10786417,N395MB,B350,WSN4,AN4,HHR,LAX,LAX,,2022-02-07,2,7,Monday,2022
24753,716937245,3246319,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24754,716937276,10686341,N297AK,B739,ASA182,AS182,EWR,LAX,LAX,,2022-02-07,2,7,Monday,2022
24755,716937249,3247678,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24756,716937246,3246496,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24757,716937303,11347112,N946NK,A20N,NKS631,NK631,LAX,ATL,ATL,,2022-02-07,2,7,Monday,2022
24758,716937252,3247897,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24759,716937248,3246848,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24760,716937247,3246557,,,,,LAX,,,,2022-02-07,2,7,Monday,2022
24761,716937364,10886462,N493WN,B737,SWA961,WN961,SJC,LAX,LAX,,2022-02-07,2,7,Monday,2022
24762,716937504,11205686,N807DN,B739,DAL680,DL680,LAX,SEA,SEA,,2022-02-07,2,7,Monday,2022
24763,716937515,11269806,N870DN,B739,DAL910,DL910,TPA,LAX,LAX,,2022-02-07,2,7,Monday,2022
24764,716937591,10677594,N288SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,,2022-02-07,2,7,Monday,2022
