,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
6945,06111001002,001002,06,111,Ventura County,California,6420,4429,68.988,0,0.0,61,0.95,1745,27.181
6946,06059001403,001403,06,059,Orange County,California,3195,1622,50.767,61,1.909,290,9.077,1105,34.585
6947,06001441926,441926,06,001,Alameda County,California,4456,422,9.47,173,3.882,2278,51.122,1378,30.925
6948,06065043900,043900,06,065,Riverside County,California,6580,2708,41.155,199,3.024,80,1.216,3449,52.416
6949,06037403703,403703,06,037,Los Angeles County,California,4686,1821,38.86,110,2.347,768,16.389,1914,40.845
6950,06037125320,125320,06,037,Los Angeles County,California,5432,2705,49.797,408,7.511,457,8.413,1591,29.289
6951,06037404802,404802,06,037,Los Angeles County,California,4681,84,1.794,328,7.007,1006,21.491,2847,60.82
6952,06037603301,603301,06,037,Los Angeles County,California,3696,292,7.9,248,6.71,2036,55.087,903,24.432
6953,06015000105,000105,06,015,Del Norte County,California,6343,4946,77.976,4,0.063,200,3.153,633,9.98
6954,06113010605,010605,06,113,Yolo County,California,3366,1636,48.604,30,0.891,925,27.481,540,16.043
6955,06097151305,151305,06,097,Sonoma County,California,6164,3072,49.838,68,1.103,308,4.997,2634,42.732
6956,06001405301,405301,06,001,Alameda County,California,3019,1415,46.87,757,25.075,267,8.844,378,12.521
6957,06111005910,005910,06,111,Ventura County,California,1766,1458,82.559,0,0.0,84,4.757,110,6.229
6958,06047001902,001902,06,047,Merced County,California,2251,558,24.789,25,1.111,13,0.578,1654,73.478
6959,06047002000,002000,06,047,Merced County,California,8241,3261,39.57,24,0.291,21,0.255,4879,59.204
6960,06073013204,013204,06,073,San Diego County,California,3805,283,7.438,23,0.604,156,4.1,3343,87.858
6961,06037572400,572400,06,037,Los Angeles County,California,1240,95,7.661,178,14.355,330,26.613,452,36.452
6962,06029001300,001300,06,029,Kern County,California,7823,365,4.666,607,7.759,84,1.074,6627,84.712
6963,06037552002,552002,06,037,Los Angeles County,California,3630,316,8.705,368,10.138,523,14.408,2389,65.813
6964,06059088104,088104,06,059,Orange County,California,4967,1221,24.582,38,0.765,1504,30.28,2128,42.843
6965,06089012301,012301,06,089,Shasta County,California,2772,1672,60.317,24,0.866,0,0.0,998,36.003
6966,06055200301,200301,06,055,Napa County,California,5165,2176,42.13,17,0.329,103,1.994,2728,52.817
6967,06037920119,920119,06,037,Los Angeles County,California,2008,1097,54.631,47,2.341,251,12.5,528,26.295
6968,06079011701,011701,06,079,San Luis Obispo County,California,4301,3755,87.305,100,2.325,134,3.116,232,5.394
6969,06073018603,018603,06,073,San Diego County,California,6698,1802,26.904,409,6.106,510,7.614,3881,57.943
6970,06103000900,000900,06,103,Tehama County,California,3606,2476,68.663,0,0.0,39,1.082,948,26.29
6971,06037574602,574602,06,037,Los Angeles County,California,1214,780,64.25,31,2.554,164,13.509,167,13.756
6972,06077004302,004302,06,077,San Joaquin County,California,5923,3154,53.25,83,1.401,782,13.203,1835,30.981
6973,06037134904,134904,06,037,Los Angeles County,California,4456,1251,28.075,164,3.68,442,9.919,2304,51.706
6974,06037218110,218110,06,037,Los Angeles County,California,3380,154,4.556,672,19.882,738,21.834,1801,53.284
6975,06037216300,216300,06,037,Los Angeles County,California,4942,3028,61.271,487,9.854,562,11.372,433,8.762
6976,06095252911,252911,06,095,Solano County,California,4953,4063,82.031,130,2.625,245,4.946,404,8.157
6977,06075017000,017000,06,075,San Francisco County,California,4113,3145,76.465,29,0.705,513,12.473,269,6.54
6978,06037128210,128210,06,037,Los Angeles County,California,5209,443,8.505,224,4.3,155,2.976,4365,83.797
6979,06037403408,403408,06,037,Los Angeles County,California,6515,531,8.15,237,3.638,4495,68.995,1043,16.009
6980,06037555002,555002,06,037,Los Angeles County,California,3226,925,28.673,221,6.851,457,14.166,1548,47.985
6981,06001441522,441522,06,001,Alameda County,California,5147,544,10.569,278,5.401,3133,60.87,925,17.972
6982,06083002906,002906,06,083,Santa Barbara County,California,4025,2566,63.752,117,2.907,259,6.435,931,23.13
6983,06037241201,241201,06,037,Los Angeles County,California,2869,8,0.279,1101,38.376,13,0.453,1699,59.219
6984,06077004307,004307,06,077,San Joaquin County,California,4001,2302,57.536,93,2.324,313,7.823,1163,29.068
6985,06019003400,003400,06,019,Fresno County,California,5458,807,14.786,253,4.635,778,14.254,3431,62.862
6986,06037800202,800202,06,037,Los Angeles County,California,6067,4809,79.265,45,0.742,476,7.846,550,9.065
6987,06081608800,608800,06,081,San Mateo County,California,6143,3809,62.006,47,0.765,1492,24.288,521,8.481
6988,06041990100,990100,06,041,Marin County,California,0,0,,0,,0,,0,
6989,06077004105,004105,06,077,San Joaquin County,California,4847,3006,62.018,112,2.311,233,4.807,1244,25.665
6990,06081609700,609700,06,081,San Mateo County,California,4656,3768,80.928,56,1.203,203,4.36,364,7.818
6991,06059063301,063301,06,059,Orange County,California,2886,2333,80.839,18,0.624,84,2.911,337,11.677
6992,06065046403,046403,06,065,Riverside County,California,7402,2794,37.747,113,1.527,272,3.675,4084,55.174
6993,06065043313,043313,06,065,Riverside County,California,3729,1197,32.1,231,6.195,65,1.743,1969,52.802
6994,06059075809,075809,06,059,Orange County,California,2866,2052,71.598,11,0.384,312,10.886,394,13.747
6995,06059011102,011102,06,059,Orange County,California,4467,1225,27.423,207,4.634,605,13.544,2253,50.437
6996,06037232800,232800,06,037,Los Angeles County,California,4016,20,0.498,422,10.508,0,0.0,3538,88.098
6997,06073003107,003107,06,073,San Diego County,California,6187,1092,17.65,966,15.613,1751,28.301,2090,33.781
6998,06037600902,600902,06,037,Los Angeles County,California,6870,231,3.362,2772,40.349,53,0.771,3747,54.541
6999,06109003100,003100,06,109,Tuolumne County,California,6889,5880,85.353,0,0.0,119,1.727,646,9.377
7000,06075015100,015100,06,075,San Francisco County,California,2425,1352,55.753,4,0.165,714,29.443,233,9.608
7001,06077005106,005106,06,077,San Joaquin County,California,6512,2902,44.564,404,6.204,1020,15.663,1820,27.948
7002,06065051400,051400,06,065,Riverside County,California,6949,6324,91.006,242,3.483,21,0.302,218,3.137
7003,06037401312,401312,06,037,Los Angeles County,California,5409,2605,48.16,136,2.514,485,8.967,2040,37.715
7004,06037195300,195300,06,037,Los Angeles County,California,3431,1685,49.111,39,1.137,526,15.331,1131,32.964
7005,06037239202,239202,06,037,Los Angeles County,California,5589,14,0.25,1046,18.715,0,0.0,4487,80.283
7006,06071003605,003605,06,071,San Bernardino County,California,4545,781,17.184,322,7.085,125,2.75,3272,71.991
7007,06033000100,000100,06,033,Lake County,California,3407,2467,72.41,121,3.552,0,0.0,414,12.151
7008,06075022600,022600,06,075,San Francisco County,California,2361,1449,61.372,161,6.819,437,18.509,184,7.793
7009,06013307204,307204,06,013,Contra Costa County,California,4237,1408,33.231,520,12.273,227,5.358,1983,46.802
7010,06037533603,533603,06,037,Los Angeles County,California,7036,519,7.376,46,0.654,0,0.0,6453,91.714
7011,06067008144,008144,06,067,Sacramento County,California,2724,2067,75.881,46,1.689,127,4.662,312,11.454
7012,06059062614,062614,06,059,Orange County,California,17232,6465,37.517,303,1.758,5835,33.861,3808,22.098
7013,06037229410,229410,06,037,Los Angeles County,California,3469,40,1.153,335,9.657,0,0.0,3094,89.19
7014,06061021902,021902,06,061,Placer County,California,4774,4381,91.768,28,0.587,44,0.922,296,6.2
7015,06033000802,000802,06,033,Lake County,California,4455,2637,59.192,129,2.896,9,0.202,1416,31.785
7016,06037211420,211420,06,037,Los Angeles County,California,3563,360,10.104,226,6.343,1211,33.988,1729,48.527
7017,06107001703,001703,06,107,Tulare County,California,7246,3783,52.208,132,1.822,121,1.67,2817,38.877
7018,06081610500,610500,06,081,San Mateo County,California,5302,719,13.561,32,0.604,373,7.035,3842,72.463
7019,06075045200,045200,06,075,San Francisco County,California,7113,2938,41.305,264,3.712,2671,37.551,578,8.126
7020,06085505009,505009,06,085,Santa Clara County,California,9596,2336,24.343,483,5.033,3397,35.4,2999,31.253
7021,06029005801,005801,06,029,Kern County,California,6307,3225,51.134,757,12.003,200,3.171,1751,27.763
7022,06111006000,006000,06,111,Ventura County,California,4873,3387,69.505,9,0.185,234,4.802,1020,20.932
7023,06037700101,700101,06,037,Los Angeles County,California,5191,4277,82.393,160,3.082,196,3.776,433,8.341
7024,06075016801,016801,06,075,San Francisco County,California,3424,2337,68.254,147,4.293,341,9.959,453,13.23
7025,06019007400,007400,06,019,Fresno County,California,3379,944,27.937,0,0.0,0,0.0,2403,71.116
7026,06107000900,000900,06,107,Tulare County,California,9073,1802,19.861,210,2.315,419,4.618,6196,68.291
7027,06083002914,002914,06,083,Santa Barbara County,California,3386,2096,61.902,4,0.118,435,12.847,741,21.884
7028,06071009912,009912,06,071,San Bernardino County,California,4896,1292,26.389,1594,32.557,68,1.389,1837,37.52
7029,06059042315,042315,06,059,Orange County,California,5613,3880,69.125,11,0.196,365,6.503,1143,20.363
7030,06061021129,021129,06,061,Placer County,California,3327,2298,69.071,24,0.721,148,4.448,574,17.253
7031,06037900805,900805,06,037,Los Angeles County,California,4781,1863,38.967,786,16.44,86,1.799,1877,39.26
7032,06083002932,002932,06,083,Santa Barbara County,California,2249,1186,52.735,20,0.889,271,12.05,690,30.68
7033,06111001507,001507,06,111,Ventura County,California,4268,1901,44.541,141,3.304,254,5.951,1693,39.667
7034,06059110401,110401,06,059,Orange County,California,5660,1251,22.102,25,0.442,1567,27.686,2714,47.951
7035,06037533105,533105,06,037,Los Angeles County,California,2622,34,1.297,0,0.0,0,0.0,2571,98.055
7036,06001407500,407500,06,001,Alameda County,California,4362,272,6.236,1384,31.729,218,4.998,2251,51.605
7037,06065031601,031601,06,065,Riverside County,California,5282,1408,26.657,145,2.745,274,5.187,3321,62.874
7038,06081610100,610100,06,081,San Mateo County,California,2448,1067,43.587,58,2.369,107,4.371,1142,46.65
7039,06085509700,509700,06,085,Santa Clara County,California,3120,1668,53.462,52,1.667,788,25.256,449,14.391
7040,06013334004,334004,06,013,Contra Costa County,California,7875,4800,60.952,489,6.21,812,10.311,1349,17.13
7041,06041103100,103100,06,041,Marin County,California,7798,6454,82.765,118,1.513,376,4.822,383,4.912
7042,06075012601,012601,06,075,San Francisco County,California,2592,2029,78.279,55,2.122,206,7.948,302,11.651
7043,06077002000,002000,06,077,San Joaquin County,California,3504,177,5.051,507,14.469,179,5.108,2571,73.373
7044,06067008009,008009,06,067,Sacramento County,California,4486,3427,76.393,153,3.411,139,3.099,526,11.725
7045,06001421300,421300,06,001,Alameda County,California,3924,3158,80.479,41,1.045,364,9.276,82,2.09
7046,06037203710,203710,06,037,Los Angeles County,California,3646,45,1.234,13,0.357,29,0.795,3559,97.614
7047,06081607400,607400,06,081,San Mateo County,California,4895,2111,43.126,84,1.716,1243,25.393,1167,23.841
7048,06037575801,575801,06,037,Los Angeles County,California,2395,189,7.891,175,7.307,96,4.008,1933,80.71
7049,06029003807,003807,06,029,Kern County,California,3634,2923,80.435,14,0.385,13,0.358,571,15.713
7050,06001408100,408100,06,001,Alameda County,California,6346,2344,36.937,1326,20.895,1447,22.802,707,11.141
7051,06095252604,252604,06,095,Solano County,California,3424,934,27.278,743,21.7,454,13.259,1027,29.994
7052,06037911001,911001,06,037,Los Angeles County,California,4188,2035,48.591,246,5.874,10,0.239,1692,40.401
7053,06071009800,009800,06,071,San Bernardino County,California,4974,809,16.265,563,11.319,29,0.583,3469,69.743
7054,06037651302,651302,06,037,Los Angeles County,California,6271,4269,68.075,2,0.032,669,10.668,754,12.024
7055,06065040808,040808,06,065,Riverside County,California,8315,2163,26.013,692,8.322,619,7.444,4639,55.791
7056,06037400800,400800,06,037,Los Angeles County,California,6796,3523,51.839,316,4.65,1217,17.908,1349,19.85
7057,06013306003,306003,06,013,Contra Costa County,California,5221,1923,36.832,773,14.806,119,2.279,2115,40.509
7058,06001404600,404600,06,001,Alameda County,California,4544,3230,71.083,243,5.348,597,13.138,122,2.685
7059,06037115403,115403,06,037,Los Angeles County,California,3706,860,23.206,328,8.851,433,11.684,2068,55.801
7060,06037980028,980028,06,037,Los Angeles County,California,0,0,,0,,0,,0,
7061,06059052505,052505,06,059,Orange County,California,5319,1956,36.774,50,0.94,2227,41.869,849,15.962
7062,06037535604,535604,06,037,Los Angeles County,California,4352,26,0.597,0,0.0,0,0.0,4326,99.403
7063,06065042617,042617,06,065,Riverside County,California,11053,653,5.908,995,9.002,304,2.75,9014,81.553
7064,06053014104,014104,06,053,Monterey County,California,1917,890,46.427,85,4.434,173,9.025,643,33.542
7065,06111008305,008305,06,111,Ventura County,California,3968,2302,58.014,13,0.328,811,20.439,675,17.011
7066,06001402200,402200,06,001,Alameda County,California,2557,684,26.75,800,31.287,354,13.844,628,24.56
7067,06085512032,512032,06,085,Santa Clara County,California,3680,1531,41.603,98,2.663,729,19.81,1190,32.337
7068,06013336202,336202,06,013,Contra Costa County,California,5959,929,15.59,114,1.913,338,5.672,4429,74.325
7069,06111003010,003010,06,111,Ventura County,California,3208,541,16.864,96,2.993,226,7.045,2317,72.226
7070,06017030706,030706,06,017,El Dorado County,California,6043,4005,66.275,215,3.558,411,6.801,849,14.049
7071,06037194500,194500,06,037,Los Angeles County,California,1942,1515,78.012,88,4.531,118,6.076,135,6.952
7072,06037530102,530102,06,037,Los Angeles County,California,5208,410,7.873,53,1.018,374,7.181,4302,82.604
7073,06037408627,408627,06,037,Los Angeles County,California,3169,479,15.115,48,1.515,1923,60.682,675,21.3
7074,06037208401,208401,06,037,Los Angeles County,California,4322,156,3.609,89,2.059,779,18.024,3284,75.983
7075,06059099604,099604,06,059,Orange County,California,4101,2445,59.62,26,0.634,560,13.655,857,20.897
7076,06073002710,002710,06,073,San Diego County,California,4653,392,8.425,895,19.235,1519,32.646,1743,37.46
7077,06077001400,001400,06,077,San Joaquin County,California,4751,1363,28.689,396,8.335,822,17.302,1948,41.002
7078,06073013309,013309,06,073,San Diego County,California,6886,1571,22.814,186,2.701,1043,15.147,3859,56.041
7079,06037573401,573401,06,037,Los Angeles County,California,1329,269,20.241,109,8.202,362,27.239,495,37.246
7080,06099001700,001700,06,099,Stanislaus County,California,2753,649,23.574,47,1.707,179,6.502,1853,67.308
7081,06061020602,020602,06,061,Placer County,California,8254,6690,81.052,137,1.66,436,5.282,654,7.923
7082,06031000500,000500,06,031,Kings County,California,5150,1438,27.922,243,4.718,214,4.155,3057,59.359
7083,06059110607,110607,06,059,Orange County,California,4415,969,21.948,48,1.087,1840,41.676,1403,31.778
7084,06037601303,601303,06,037,Los Angeles County,California,4944,285,5.765,2659,53.782,145,2.933,1567,31.695
7085,06037195202,195202,06,037,Los Angeles County,California,3323,2415,72.675,33,0.993,344,10.352,322,9.69
7086,06111008700,008700,06,111,Ventura County,California,6333,1144,18.064,78,1.232,152,2.4,4920,77.688
7087,06059086802,086802,06,059,Orange County,California,5850,938,16.034,197,3.368,1255,21.453,3418,58.427
7088,06037235202,235202,06,037,Los Angeles County,California,4349,69,1.587,2644,60.796,8,0.184,1454,33.433
7089,06037120107,120107,06,037,Los Angeles County,California,3707,103,2.779,88,2.374,178,4.802,3314,89.398
7090,06077003409,003409,06,077,San Joaquin County,California,4512,699,15.492,216,4.787,1797,39.827,1680,37.234
7091,06057000104,000104,06,057,Nevada County,California,3130,2809,89.744,0,0.0,41,1.31,156,4.984
7092,06029003103,003103,06,029,Kern County,California,3814,627,16.439,24,0.629,0,0.0,3089,80.991
7093,06001444301,444301,06,001,Alameda County,California,4164,1368,32.853,217,5.211,1076,25.841,1263,30.331
7094,06019008000,008000,06,019,Fresno County,California,5243,2248,42.876,109,2.079,48,0.916,2729,52.05
7095,06071001103,001103,06,071,San Bernardino County,California,4792,1551,32.366,86,1.795,41,0.856,2978,62.145
7096,06007001600,001600,06,007,Butte County,California,4820,4064,84.315,34,0.705,31,0.643,441,9.149
7097,06037127220,127220,06,037,Los Angeles County,California,4684,725,15.478,141,3.01,362,7.728,3361,71.755
7098,06059011717,011717,06,059,Orange County,California,3399,1844,54.251,55,1.618,682,20.065,694,20.418
7099,06073018513,018513,06,073,San Diego County,California,9422,5366,56.952,712,7.557,784,8.321,2029,21.535
7100,06073021800,021800,06,073,San Diego County,California,2330,2074,89.013,11,0.472,41,1.76,152,6.524
7101,06065040502,040502,06,065,Riverside County,California,6503,989,15.208,369,5.674,95,1.461,4912,75.534
7102,06073014300,014300,06,073,San Diego County,California,4080,1338,32.794,308,7.549,215,5.27,2175,53.309
7103,06073017036,017036,06,073,San Diego County,California,3556,1645,46.26,254,7.143,911,25.619,310,8.718
7104,06081610700,610700,06,081,San Mateo County,California,5787,2848,49.214,88,1.521,828,14.308,1813,31.329
7105,06059011502,011502,06,059,Orange County,California,3982,1194,29.985,73,1.833,758,19.036,1834,46.057
7106,06073013205,013205,06,073,San Diego County,California,2370,94,3.966,14,0.591,12,0.506,2216,93.502
7107,06013366002,366002,06,013,Contra Costa County,California,6224,366,5.88,655,10.524,1000,16.067,4044,64.974
7108,06019001410,001410,06,019,Fresno County,California,11333,1095,9.662,384,3.388,3479,30.698,6168,54.425
7109,06099002006,002006,06,099,Stanislaus County,California,4783,1967,41.125,186,3.889,459,9.596,1828,38.219
7110,06067007429,007429,06,067,Sacramento County,California,5197,2340,45.026,834,16.048,428,8.236,1330,25.592
7111,06037910002,910002,06,037,Los Angeles County,California,7884,1881,23.858,420,5.327,37,0.469,5179,65.69
7112,06053014000,014000,06,053,Monterey County,California,2605,845,32.438,109,4.184,222,8.522,1274,48.906
7113,06013319000,319000,06,013,Contra Costa County,California,8258,5630,68.176,172,2.083,367,4.444,1794,21.724
7114,06059032059,032059,06,059,Orange County,California,10929,7300,66.795,143,1.308,1285,11.758,1914,17.513
7115,06059074300,074300,06,059,Orange County,California,4163,133,3.195,29,0.697,69,1.657,3922,94.211
7116,06065042729,042729,06,065,Riverside County,California,10369,5527,53.303,929,8.959,1024,9.876,2531,24.409
7117,06113010402,010402,06,113,Yolo County,California,4377,2265,51.748,274,6.26,783,17.889,607,13.868
7118,06037128102,128102,06,037,Los Angeles County,California,5012,850,16.959,234,4.669,375,7.482,3476,69.354
7119,06037461901,461901,06,037,Los Angeles County,California,5088,868,17.06,635,12.48,448,8.805,3066,60.259
7120,06099000602,000602,06,099,Stanislaus County,California,2854,1257,44.043,64,2.242,162,5.676,1305,45.725
7121,06083002702,002702,06,083,Santa Barbara County,California,7979,1496,18.749,237,2.97,144,1.805,5879,73.681
7122,06067008137,008137,06,067,Sacramento County,California,2425,2132,87.918,12,0.495,20,0.825,240,9.897
7123,06073013906,013906,06,073,San Diego County,California,5247,1673,31.885,650,12.388,450,8.576,2115,40.309
7124,06061990000,990000,06,061,Placer County,California,0,0,,0,,0,,0,
7125,06071002204,002204,06,071,San Bernardino County,California,6810,647,9.501,545,8.003,499,7.327,5107,74.993
7126,06079012800,012800,06,079,San Luis Obispo County,California,200,62,31.0,75,37.5,3,1.5,57,28.5
7127,06065044702,044702,06,065,Riverside County,California,1737,178,10.248,60,3.454,20,1.151,1459,83.995
7128,06059086404,086404,06,059,Orange County,California,6815,652,9.567,14,0.205,740,10.858,5281,77.491
7129,06075021500,021500,06,075,San Francisco County,California,5155,3262,63.278,193,3.744,500,9.699,906,17.575
7130,06073017303,017303,06,073,San Diego County,California,3009,2562,85.145,19,0.631,91,3.024,266,8.84
7131,06037219902,219902,06,037,Los Angeles County,California,3682,282,7.659,728,19.772,91,2.471,2431,66.024
7132,06001402400,402400,06,001,Alameda County,California,2820,595,21.099,1441,51.099,315,11.17,336,11.915
7133,06071011900,011900,06,071,San Bernardino County,California,3138,1497,47.706,32,1.02,61,1.944,1365,43.499
7134,06059042328,042328,06,059,Orange County,California,2416,2075,85.886,2,0.083,136,5.629,151,6.25
7135,06037189903,189903,06,037,Los Angeles County,California,2148,1401,65.223,165,7.682,234,10.894,202,9.404
7136,06037229200,229200,06,037,Los Angeles County,California,4656,20,0.43,737,15.829,48,1.031,3851,82.71
7137,06073020027,020027,06,073,San Diego County,California,16449,10901,66.272,596,3.623,1813,11.022,2363,14.366
7138,06059099243,099243,06,059,Orange County,California,4273,3144,73.578,50,1.17,430,10.063,506,11.842
7139,06037134421,134421,06,037,Los Angeles County,California,3943,3029,76.82,55,1.395,426,10.804,262,6.645
7140,06037195500,195500,06,037,Los Angeles County,California,5104,2290,44.867,56,1.097,1014,19.867,1577,30.897
7141,06059099249,099249,06,059,Orange County,California,4690,13,0.277,24,0.512,751,16.013,3863,82.367
7142,06013345103,345103,06,013,Contra Costa County,California,4898,2881,58.82,191,3.9,988,20.171,541,11.045
7143,06075020900,020900,06,075,San Francisco County,California,4816,1586,32.932,85,1.765,681,14.14,2330,48.38
7144,06111006500,006500,06,111,Ventura County,California,3563,1989,55.824,0,0.0,133,3.733,1324,37.16
7145,06065046401,046401,06,065,Riverside County,California,3717,2135,57.439,159,4.278,136,3.659,1277,34.356
7146,06037601212,601212,06,037,Los Angeles County,California,7036,182,2.587,2169,30.827,0,0.0,4611,65.534
7147,06111000303,000303,06,111,Ventura County,California,4924,1142,23.193,20,0.406,60,1.219,3659,74.31
7148,06059086702,086702,06,059,Orange County,California,7471,1016,13.599,190,2.543,891,11.926,5116,68.478
7149,06065042518,042518,06,065,Riverside County,California,3579,489,13.663,813,22.716,119,3.325,2115,59.095
7150,06025011202,011202,06,025,Imperial County,California,5637,285,5.056,18,0.319,84,1.49,5154,91.432
7151,06037267502,267502,06,037,Los Angeles County,California,3524,1895,53.774,60,1.703,615,17.452,700,19.864
7152,06037403406,403406,06,037,Los Angeles County,California,3025,511,16.893,10,0.331,1668,55.14,768,25.388
7153,06029003806,003806,06,029,Kern County,California,5017,2596,51.744,348,6.936,646,12.876,1145,22.822
7154,06065941000,941000,06,065,Riverside County,California,3723,2979,80.016,112,3.008,43,1.155,459,12.329
7155,06073008901,008901,06,073,San Diego County,California,5402,2463,45.594,207,3.832,859,15.902,1715,31.748
7156,06081603802,603802,06,081,San Mateo County,California,5026,2421,48.17,36,0.716,1216,24.194,1057,21.031
7157,06001441521,441521,06,001,Alameda County,California,6282,1077,17.144,82,1.305,4395,69.962,417,6.638
7158,06037531201,531201,06,037,Los Angeles County,California,5718,9,0.157,86,1.504,0,0.0,5623,98.339
7159,06065044510,044510,06,065,Riverside County,California,6091,1283,21.064,751,12.33,223,3.661,3486,57.232
7160,06037119341,119341,06,037,Los Angeles County,California,2900,250,8.621,100,3.448,733,25.276,1712,59.034
7161,06037127804,127804,06,037,Los Angeles County,California,4368,1217,27.862,220,5.037,467,10.691,2341,53.594
7162,06095252608,252608,06,095,Solano County,California,4311,822,19.068,1026,23.8,561,13.013,1723,39.968
7163,06075013500,013500,06,075,San Francisco County,California,2617,1708,65.266,71,2.713,633,24.188,103,3.936
7164,06085503111,503111,06,085,Santa Clara County,California,5572,190,3.41,240,4.307,2591,46.5,2446,43.898
7165,06085510300,510300,06,085,Santa Clara County,California,4293,2836,66.061,13,0.303,1153,26.858,149,3.471
7166,06081606100,606100,06,081,San Mateo County,California,4824,1283,26.596,120,2.488,801,16.604,2079,43.097
7167,06019004406,004406,06,019,Fresno County,California,5200,2988,57.462,284,5.462,438,8.423,1387,26.673
7168,06037533402,533402,06,037,Los Angeles County,California,4048,39,0.963,0,0.0,0,0.0,4009,99.037
7169,06085508704,508704,06,085,Santa Clara County,California,6856,1797,26.211,190,2.771,3143,45.843,1570,22.9
7170,06019003102,003102,06,019,Fresno County,California,7059,2624,37.172,854,12.098,931,13.189,2584,36.606
7171,06001450741,450741,06,001,Alameda County,California,5350,3049,56.991,96,1.794,1078,20.15,950,17.757
7172,06065043601,043601,06,065,Riverside County,California,4434,893,20.14,244,5.503,20,0.451,3215,72.508
7173,06099000601,000601,06,099,Stanislaus County,California,4751,2258,47.527,138,2.905,307,6.462,1971,41.486
7174,06087990100,990100,06,087,Santa Cruz County,California,0,0,,0,,0,,0,
7175,06037536200,536200,06,037,Los Angeles County,California,7159,462,6.453,206,2.877,267,3.73,6181,86.339
7176,06099002702,002702,06,099,Stanislaus County,California,7629,1346,17.643,260,3.408,515,6.751,5392,70.678
7177,06037481103,481103,06,037,Los Angeles County,California,4803,291,6.059,7,0.146,2836,59.046,1669,34.749
7178,06085509404,509404,06,085,Santa Clara County,California,6989,2223,31.807,101,1.445,2480,35.484,2071,29.632
7179,06029003124,003124,06,029,Kern County,California,5932,2206,37.188,151,2.546,691,11.649,2728,45.988
7180,06089011900,011900,06,089,Shasta County,California,4363,3839,87.99,15,0.344,23,0.527,215,4.928
7181,06037980025,980025,06,037,Los Angeles County,California,0,0,,0,,0,,0,
7182,06089010702,010702,06,089,Shasta County,California,3654,3169,86.727,10,0.274,46,1.259,242,6.623
7183,06037460401,460401,06,037,Los Angeles County,California,875,224,25.6,232,26.514,51,5.829,307,35.086
7184,06059021814,021814,06,059,Orange County,California,7349,3506,47.707,88,1.197,1642,22.343,1788,24.33
7185,06071980100,980100,06,071,San Bernardino County,California,0,0,,0,,0,,0,
7186,06067009324,009324,06,067,Sacramento County,California,2942,1611,54.759,123,4.181,535,18.185,449,15.262
7187,06037403600,403600,06,037,Los Angeles County,California,6739,2402,35.643,90,1.336,1665,24.707,2370,35.168
7188,06037190401,190401,06,037,Los Angeles County,California,3052,2018,66.121,60,1.966,365,11.959,507,16.612
7189,06085506503,506503,06,085,Santa Clara County,California,6438,2990,46.443,125,1.942,1124,17.459,1909,29.652
7190,06037293306,293306,06,037,Los Angeles County,California,2532,825,32.583,247,9.755,276,10.9,1117,44.115
7191,06071007109,007109,06,071,San Bernardino County,California,6686,2410,36.045,711,10.634,426,6.372,2893,43.27
7192,06071010804,010804,06,071,San Bernardino County,California,2720,1789,65.772,31,1.14,79,2.904,686,25.221
7193,06029005700,005700,06,029,Kern County,California,2651,1807,68.163,219,8.261,52,1.962,339,12.788
7194,06081604500,604500,06,081,San Mateo County,California,3770,1569,41.618,26,0.69,1610,42.706,357,9.469
7195,06077004001,004001,06,077,San Joaquin County,California,2040,868,42.549,6,0.294,130,6.373,996,48.824
7196,06085512023,512023,06,085,Santa Clara County,California,6012,1502,24.983,623,10.363,988,16.434,2650,44.079
7197,06037407101,407101,06,037,Los Angeles County,California,4827,225,4.661,46,0.953,377,7.81,4179,86.576
7198,06037209300,209300,06,037,Los Angeles County,California,4683,571,12.193,303,6.47,442,9.438,3278,69.998
7199,06001440331,440331,06,001,Alameda County,California,3373,522,15.476,125,3.706,1770,52.476,685,20.308
7200,06085503402,503402,06,085,Santa Clara County,California,6120,68,1.111,66,1.078,1854,30.294,4054,66.242
7201,06075033000,033000,06,075,San Francisco County,California,8390,2633,31.383,59,0.703,4723,56.293,646,7.7
7202,06073013701,013701,06,073,San Diego County,California,2391,1734,72.522,96,4.015,68,2.844,403,16.855
7203,06037480002,480002,06,037,Los Angeles County,California,3458,824,23.829,53,1.533,1794,51.88,639,18.479
7204,06065040821,040821,06,065,Riverside County,California,5892,1962,33.299,445,7.553,1015,17.227,2152,36.524
7205,06073016806,016806,06,073,San Diego County,California,4449,3141,70.6,120,2.697,49,1.101,1025,23.039
7206,06037910713,910713,06,037,Los Angeles County,California,5724,803,14.029,697,12.177,80,1.398,4055,70.842
7207,06001451201,451201,06,001,Alameda County,California,7335,4429,60.382,49,0.668,995,13.565,1492,20.341
7208,06037980003,980003,06,037,Los Angeles County,California,0,0,,0,,0,,0,
7209,06065043247,043247,06,065,Riverside County,California,11413,5290,46.351,927,8.122,1319,11.557,3370,29.528
7210,06037920016,920016,06,037,Los Angeles County,California,4560,2731,59.89,157,3.443,476,10.439,954,20.921
7211,06037603703,603703,06,037,Los Angeles County,California,2654,666,25.094,76,2.864,414,15.599,1279,48.191
