,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
7485,06037271100,271100,06,037,Los Angeles County,California,2456,1182,48.127,52,2.117,628,25.57,475,19.34
7498,06037532800,532800,06,037,Los Angeles County,California,4311,23,0.534,276,6.402,23,0.534,3989,92.531
7500,06037536104,536104,06,037,Los Angeles County,California,4122,79,1.917,131,3.178,18,0.437,3818,92.625
7507,06037406300,406300,06,037,Los Angeles County,California,5522,988,17.892,134,2.427,2181,39.497,1916,34.698
7509,06037576904,576904,06,037,Los Angeles County,California,3192,1046,32.769,350,10.965,217,6.798,1441,45.144
7514,06037504001,504001,06,037,Los Angeles County,California,5962,2690,45.119,51,0.855,856,14.358,2033,34.099
7516,06037502005,502005,06,037,Los Angeles County,California,5070,828,16.331,70,1.381,266,5.247,3719,73.353
7520,06037194102,194102,06,037,Los Angeles County,California,3456,2699,78.096,145,4.196,316,9.144,221,6.395
7521,06037294900,294900,06,037,Los Angeles County,California,3748,136,3.629,38,1.014,47,1.254,3417,91.169
7527,06037602104,602104,06,037,Los Angeles County,California,5831,384,6.585,1185,20.322,154,2.641,3956,67.844
7529,06037620904,620904,06,037,Los Angeles County,California,2822,2418,85.684,0,0.0,162,5.741,86,3.047
7531,06037264103,264103,06,037,Los Angeles County,California,2743,2205,80.386,10,0.365,306,11.156,106,3.864
7540,06037461501,461501,06,037,Los Angeles County,California,4223,1086,25.716,634,15.013,358,8.477,2045,48.425
7541,06037554514,554514,06,037,Los Angeles County,California,4892,701,14.33,562,11.488,2869,58.647,630,12.878
7542,06037536102,536102,06,037,Los Angeles County,California,3419,730,21.351,17,0.497,14,0.409,2641,77.245
7545,06037575002,575002,06,037,Los Angeles County,California,4799,2084,43.426,461,9.606,696,14.503,1330,27.714
7548,06037540501,540501,06,037,Los Angeles County,California,6858,524,7.641,694,10.12,105,1.531,5443,79.367
7550,06037480012,480012,06,037,Los Angeles County,California,5058,966,19.098,23,0.455,3080,60.894,958,18.94
7560,06037500201,500201,06,037,Los Angeles County,California,6682,3401,50.898,17,0.254,775,11.598,2237,33.478
7568,06037190510,190510,06,037,Los Angeles County,California,4568,1477,32.334,214,4.685,1000,21.891,1795,39.295
7569,06037400404,400404,06,037,Los Angeles County,California,4561,3127,68.56,22,0.482,453,9.932,718,15.742
7572,06037237720,237720,06,037,Los Angeles County,California,3368,10,0.297,777,23.07,0,0.0,2561,76.039
7574,06037550400,550400,06,037,Los Angeles County,California,1372,218,15.889,0,0.0,121,8.819,1021,74.417
7576,06037532603,532603,06,037,Los Angeles County,California,3281,14,0.427,27,0.823,0,0.0,3240,98.75
7579,06037543603,543603,06,037,Los Angeles County,California,4250,1076,25.318,1137,26.753,978,23.012,962,22.635
7581,06037670500,670500,06,037,Los Angeles County,California,1684,1224,72.684,11,0.653,276,16.39,106,6.295
7585,06037297300,297300,06,037,Los Angeles County,California,2263,1165,51.48,87,3.844,82,3.624,723,31.949
7586,06037570204,570204,06,037,Los Angeles County,California,4214,452,10.726,791,18.771,419,9.943,2476,58.757
7587,06037550202,550202,06,037,Los Angeles County,California,6201,685,11.047,252,4.064,392,6.322,4657,75.101
7588,06037132501,132501,06,037,Los Angeles County,California,4449,1635,36.75,140,3.147,510,11.463,2097,47.134
7589,06037571200,571200,06,037,Los Angeles County,California,7774,3263,41.973,884,11.371,909,11.693,2385,30.679
7592,06037407900,407900,06,037,Los Angeles County,California,6882,389,5.652,123,1.787,1825,26.518,4395,63.862
7594,06037402402,402402,06,037,Los Angeles County,California,6484,1016,15.669,332,5.12,687,10.595,4260,65.7
7596,06037530302,530302,06,037,Los Angeles County,California,6893,246,3.569,23,0.334,274,3.975,6340,91.977
7600,06037601001,601001,06,037,Los Angeles County,California,2219,154,6.94,1502,67.688,9,0.406,460,20.73
7602,06037910505,910505,06,037,Los Angeles County,California,3169,668,21.079,96,3.029,36,1.136,2235,70.527
7604,06037115104,115104,06,037,Los Angeles County,California,4650,1552,33.376,614,13.204,844,18.151,1500,32.258
7608,06037297000,297000,06,037,Los Angeles County,California,5241,2674,51.021,146,2.786,329,6.277,1830,34.917
7609,06037460000,460000,06,037,Los Angeles County,California,4605,2990,64.929,166,3.605,708,15.375,608,13.203
7610,06037224420,224420,06,037,Los Angeles County,California,2461,140,5.689,138,5.607,129,5.242,2026,82.324
7611,06037570002,570002,06,037,Los Angeles County,California,3110,1267,40.74,193,6.206,316,10.161,1168,37.556
7612,06037301701,301701,06,037,Los Angeles County,California,3056,1451,47.48,110,3.599,345,11.289,1062,34.751
7617,06037296402,296402,06,037,Los Angeles County,California,3182,1150,36.141,164,5.154,292,9.177,1518,47.706
7621,06037535804,535804,06,037,Los Angeles County,California,5631,139,2.468,34,0.604,0,0.0,5458,96.928
7622,06037199800,199800,06,037,Los Angeles County,California,5404,36,0.666,1,0.019,2112,39.082,3255,60.233
7623,06037990200,990200,06,037,Los Angeles County,California,0,0,,0,,0,,0,
7624,06037123410,123410,06,037,Los Angeles County,California,4294,1555,36.213,89,2.073,104,2.422,2486,57.895
7631,06037199700,199700,06,037,Los Angeles County,California,3185,474,14.882,40,1.256,414,12.998,2230,70.016
7632,06037480703,480703,06,037,Los Angeles County,California,3633,1554,42.775,56,1.541,1213,33.388,656,18.057
7633,06037703200,703200,06,037,Los Angeles County,California,5574,332,5.956,4573,82.042,97,1.74,432,7.75
7638,06037237402,237402,06,037,Los Angeles County,California,3011,38,1.262,1208,40.12,0,0.0,1753,58.22
7642,06037205120,205120,06,037,Los Angeles County,California,3428,36,1.05,106,3.092,49,1.429,3237,94.428
7645,06037236000,236000,06,037,Los Angeles County,California,4561,968,21.223,2488,54.549,227,4.977,548,12.015
7647,06037402304,402304,06,037,Los Angeles County,California,4381,194,4.428,170,3.88,78,1.78,3911,89.272
7656,06037532700,532700,06,037,Los Angeles County,California,3225,56,1.736,110,3.411,7,0.217,3052,94.636
7659,06037541700,541700,06,037,Los Angeles County,California,6643,17,0.256,770,11.591,37,0.557,5787,87.114
7663,06037901210,901210,06,037,Los Angeles County,California,1719,1191,69.284,0,0.0,4,0.233,455,26.469
7669,06037320000,320000,06,037,Los Angeles County,California,0,0,,0,,0,,0,
7671,06037920040,920040,06,037,Los Angeles County,California,3478,1457,41.892,269,7.734,420,12.076,1039,29.873
7675,06037531504,531504,06,037,Los Angeles County,California,4196,47,1.12,0,0.0,0,0.0,4149,98.88
7678,06037551101,551101,06,037,Los Angeles County,California,3944,238,6.034,258,6.542,501,12.703,2937,74.468
7679,06037121801,121801,06,037,Los Angeles County,California,2907,534,18.369,202,6.949,238,8.187,1865,64.155
7681,06037216700,216700,06,037,Los Angeles County,California,3777,1287,34.075,1020,27.006,310,8.208,916,24.252
7684,06037187200,187200,06,037,Los Angeles County,California,2858,324,11.337,29,1.015,299,10.462,2170,75.927
7685,06037575300,575300,06,037,Los Angeles County,California,5051,118,2.336,433,8.573,1070,21.184,3401,67.333
7695,06037121020,121020,06,037,Los Angeles County,California,3656,1032,28.228,17,0.465,381,10.421,2175,59.491
7696,06037462002,462002,06,037,Los Angeles County,California,4227,266,6.293,476,11.261,110,2.602,3307,78.235
7697,06037408629,408629,06,037,Los Angeles County,California,2716,481,17.71,55,2.025,1519,55.928,567,20.876
7700,06037650003,650003,06,037,Los Angeles County,California,3056,663,21.695,173,5.661,1000,32.723,1018,33.312
7701,06037552301,552301,06,037,Los Angeles County,California,4585,374,8.157,170,3.708,800,17.448,3090,67.394
7707,06037194401,194401,06,037,Los Angeles County,California,2454,1727,70.375,140,5.705,114,4.645,378,15.403
7710,06037297110,297110,06,037,Los Angeles County,California,4946,790,15.973,754,15.245,361,7.299,2835,57.319
7711,06037236400,236400,06,037,Los Angeles County,California,4500,359,7.978,3557,79.044,27,0.6,410,9.111
7718,06037127805,127805,06,037,Los Angeles County,California,3875,658,16.981,129,3.329,503,12.981,2546,65.703
7719,06037181600,181600,06,037,Los Angeles County,California,4691,1427,30.42,125,2.665,1229,26.199,1655,35.28
7722,06037403500,403500,06,037,Los Angeles County,California,1909,385,20.168,51,2.672,751,39.34,648,33.944
7724,06037133100,133100,06,037,Los Angeles County,California,5696,2769,48.613,260,4.565,441,7.742,2093,36.745
7726,06037408141,408141,06,037,Los Angeles County,California,5209,57,1.094,60,1.152,832,15.972,4233,81.263
7727,06037408004,408004,06,037,Los Angeles County,California,2369,222,9.371,171,7.218,863,36.429,1076,45.42
7728,06037700802,700802,06,037,Los Angeles County,California,3947,2890,73.22,140,3.547,432,10.945,378,9.577
7729,06037463602,463602,06,037,Los Angeles County,California,5586,2514,45.005,415,7.429,1603,28.697,886,15.861
7730,06037237900,237900,06,037,Los Angeles County,California,4379,128,2.923,3091,70.587,57,1.302,1029,23.499
7731,06037920313,920313,06,037,Los Angeles County,California,5456,2865,52.511,64,1.173,481,8.816,1957,35.869
7733,06037555103,555103,06,037,Los Angeles County,California,5012,943,18.815,460,9.178,1966,39.226,1490,29.729
7734,06037190802,190802,06,037,Los Angeles County,California,2844,835,29.36,147,5.169,151,5.309,1545,54.325
7737,06037189400,189400,06,037,Los Angeles County,California,3497,2761,78.953,125,3.574,210,6.005,235,6.72
7739,06037101210,101210,06,037,Los Angeles County,California,6043,2488,41.172,172,2.846,149,2.466,3187,52.739
7745,06037463200,463200,06,037,Los Angeles County,California,3360,1552,46.19,236,7.024,717,21.339,766,22.798
7747,06037571600,571600,06,037,Los Angeles County,California,2199,123,5.593,1289,58.618,19,0.864,701,31.878
7750,06037574700,574700,06,037,Los Angeles County,California,143,55,38.462,18,12.587,18,12.587,14,9.79
7751,06037262706,262706,06,037,Los Angeles County,California,3794,3190,84.08,10,0.264,35,0.923,264,6.958
7754,06037431100,431100,06,037,Los Angeles County,California,7558,1215,16.076,538,7.118,889,11.762,4821,63.787
7755,06037408136,408136,06,037,Los Angeles County,California,3864,271,7.013,146,3.778,1506,38.975,1867,48.318
7767,06037203900,203900,06,037,Los Angeles County,California,3128,48,1.535,24,0.767,0,0.0,3056,97.698
7770,06037189701,189701,06,037,Los Angeles County,California,3727,2652,71.156,53,1.422,353,9.471,443,11.886
7771,06037265420,265420,06,037,Los Angeles County,California,1934,1511,78.128,124,6.412,238,12.306,22,1.138
7772,06037701902,701902,06,037,Los Angeles County,California,4623,3079,66.602,427,9.236,413,8.934,494,10.686
7774,06037402803,402803,06,037,Los Angeles County,California,3054,67,2.194,64,2.096,168,5.501,2750,90.046
7781,06037122120,122120,06,037,Los Angeles County,California,4703,431,9.164,118,2.509,117,2.488,3965,84.308
7782,06037571300,571300,06,037,Los Angeles County,California,4194,1869,44.564,296,7.058,788,18.789,1045,24.917
7784,06037224310,224310,06,037,Los Angeles County,California,2208,55,2.491,28,1.268,104,4.71,1986,89.946
7785,06037430301,430301,06,037,Los Angeles County,California,4494,2943,65.487,118,2.626,496,11.037,791,17.601
7786,06037500300,500300,06,037,Los Angeles County,California,3142,597,19.001,16,0.509,508,16.168,1929,61.394
7791,06037701201,701201,06,037,Los Angeles County,California,3826,3123,81.626,24,0.627,347,9.07,208,5.436
7794,06037310300,310300,06,037,Los Angeles County,California,2668,1808,67.766,0,0.0,450,16.867,293,10.982
7797,06037602509,602509,06,037,Los Angeles County,California,4259,151,3.545,719,16.882,519,12.186,2750,64.569
7798,06037216200,216200,06,037,Los Angeles County,California,5631,2101,37.311,1200,21.311,762,13.532,1008,17.901
7803,06037480702,480702,06,037,Los Angeles County,California,4347,1555,35.772,160,3.681,1692,38.923,859,19.761
7805,06037405302,405302,06,037,Los Angeles County,California,6044,741,12.26,60,0.993,1048,17.34,4118,68.134
7806,06037575001,575001,06,037,Los Angeles County,California,3737,1385,37.062,483,12.925,654,17.501,1032,27.616
7809,06037576502,576502,06,037,Los Angeles County,California,4668,1374,29.434,1048,22.451,302,6.47,1705,36.525
7814,06037433700,433700,06,037,Los Angeles County,California,3951,146,3.695,0,0.0,623,15.768,3175,80.359
7817,06037542104,542104,06,037,Los Angeles County,California,3445,79,2.293,533,15.472,16,0.464,2759,80.087
7822,06037701802,701802,06,037,Los Angeles County,California,4420,1800,40.724,566,12.805,419,9.48,1320,29.864
7824,06037503000,503000,06,037,Los Angeles County,California,5757,191,3.318,0,0.0,226,3.926,5304,92.131
7827,06037920330,920330,06,037,Los Angeles County,California,5179,2887,55.744,44,0.85,691,13.342,1312,25.333
7829,06037551800,551800,06,037,Los Angeles County,California,7919,837,10.57,333,4.205,1048,13.234,5605,70.779
7830,06037209520,209520,06,037,Los Angeles County,California,2671,47,1.76,52,1.947,311,11.644,2261,84.65
7831,06037551201,551201,06,037,Los Angeles County,California,3574,441,12.339,131,3.665,267,7.471,2730,76.385
7832,06037600501,600501,06,037,Los Angeles County,California,2602,36,1.384,1680,64.566,75,2.882,745,28.632
7834,06037603005,603005,06,037,Los Angeles County,California,5706,358,6.274,1979,34.683,843,14.774,2436,42.692
7835,06037620602,620602,06,037,Los Angeles County,California,5407,3082,57.0,0,0.0,976,18.051,1161,21.472
7836,06037531901,531901,06,037,Los Angeles County,California,6394,24,0.375,42,0.657,71,1.11,6257,97.857
7845,06037134302,134302,06,037,Los Angeles County,California,3725,1948,52.295,66,1.772,527,14.148,1058,28.403
7846,06037218702,218702,06,037,Los Angeles County,California,2218,96,4.328,686,30.929,68,3.066,1287,58.025
7847,06037407802,407802,06,037,Los Angeles County,California,3679,224,6.089,42,1.142,491,13.346,2865,77.874
7850,06037602505,602505,06,037,Los Angeles County,California,4439,325,7.321,1477,33.273,134,3.019,2362,53.21
7851,06037700700,700700,06,037,Los Angeles County,California,3514,3082,87.706,35,0.996,163,4.639,101,2.874
7853,06037108101,108101,06,037,Los Angeles County,California,2461,1415,57.497,54,2.194,592,24.055,321,13.043
7854,06037480302,480302,06,037,Los Angeles County,California,4533,741,16.347,186,4.103,1879,41.452,1559,34.392
7856,06037117302,117302,06,037,Los Angeles County,California,5363,2295,42.793,461,8.596,905,16.875,1285,23.96
7860,06037575402,575402,06,037,Los Angeles County,California,4256,179,4.206,254,5.968,200,4.699,3555,83.529
7864,06037406602,406602,06,037,Los Angeles County,California,5939,564,9.497,70,1.179,1257,21.165,4023,67.739
7868,06037222200,222200,06,037,Los Angeles County,California,3614,197,5.451,876,24.239,139,3.846,2311,63.946
7872,06037540901,540901,06,037,Los Angeles County,California,4775,114,2.387,1345,28.168,28,0.586,3258,68.23
7873,06037107010,107010,06,037,Los Angeles County,California,3112,96,3.085,0,0.0,0,0.0,2991,96.112
7874,06037540400,540400,06,037,Los Angeles County,California,2588,0,0.0,471,18.199,0,0.0,2117,81.801
7879,06037481712,481712,06,037,Los Angeles County,California,5589,14,0.25,0,0.0,4490,80.336,997,17.839
7887,06037503702,503702,06,037,Los Angeles County,California,5263,1956,37.165,27,0.513,380,7.22,2865,54.437
7895,06037302201,302201,06,037,Los Angeles County,California,3787,2664,70.346,160,4.225,381,10.061,471,12.437
7896,06037573601,573601,06,037,Los Angeles County,California,6074,2742,45.143,685,11.278,547,9.006,1900,31.281
7897,06037277400,277400,06,037,Los Angeles County,California,1573,59,3.751,682,43.357,236,15.003,489,31.087
7903,06037574201,574201,06,037,Los Angeles County,California,3079,1690,54.888,100,3.248,337,10.945,864,28.061
7905,06037407702,407702,06,037,Los Angeles County,California,6890,455,6.604,38,0.552,1124,16.313,5224,75.82
7906,06037138000,138000,06,037,Los Angeles County,California,4501,3396,75.45,211,4.688,281,6.243,494,10.975
7907,06037211120,211120,06,037,Los Angeles County,California,5872,337,5.739,289,4.922,3293,56.08,1757,29.922
7910,06037502301,502301,06,037,Los Angeles County,California,5877,159,2.705,37,0.63,115,1.957,5474,93.143
7918,06037240800,240800,06,037,Los Angeles County,California,4591,79,1.721,1387,30.211,14,0.305,3013,65.628
7920,06037533601,533601,06,037,Los Angeles County,California,4679,49,1.047,0,0.0,71,1.517,4473,95.597
7923,06037901209,901209,06,037,Los Angeles County,California,1383,882,63.774,76,5.495,51,3.688,344,24.873
7925,06037533702,533702,06,037,Los Angeles County,California,3654,4,0.109,7,0.192,15,0.411,3625,99.206
7931,06037402705,402705,06,037,Los Angeles County,California,3202,537,16.771,92,2.873,172,5.372,2366,73.891
7932,06037554201,554201,06,037,Los Angeles County,California,4583,702,15.317,427,9.317,700,15.274,2702,58.957
7934,06037275603,275603,06,037,Los Angeles County,California,2793,1215,43.502,47,1.683,729,26.101,757,27.103
7940,06037297602,297602,06,037,Los Angeles County,California,4048,1779,43.948,234,5.781,390,9.634,1523,37.624
7945,06037262301,262301,06,037,Los Angeles County,California,2966,2209,74.477,55,1.854,312,10.519,292,9.845
7946,06037599100,599100,06,037,Los Angeles County,California,393,231,58.779,0,0.0,2,0.509,108,27.481
7954,06037408302,408302,06,037,Los Angeles County,California,4182,242,5.787,0,0.0,584,13.965,3333,79.699
7955,06037408139,408139,06,037,Los Angeles County,California,4245,79,1.861,8,0.188,153,3.604,4005,94.346
7958,06037481711,481711,06,037,Los Angeles County,California,4249,135,3.177,7,0.165,3576,84.161,381,8.967
7959,06037500402,500402,06,037,Los Angeles County,California,4700,215,4.574,0,0.0,0,0.0,4470,95.106
7961,06037462201,462201,06,037,Los Angeles County,California,3744,1556,41.56,392,10.47,583,15.572,1044,27.885
7964,06037482001,482001,06,037,Los Angeles County,California,2794,218,7.802,0,0.0,2090,74.803,429,15.354
7965,06037603200,603200,06,037,Los Angeles County,California,3232,341,10.551,406,12.562,1488,46.04,911,28.187
7967,06037503703,503703,06,037,Los Angeles County,California,7951,2176,27.368,78,0.981,3683,46.321,1644,20.677
7970,06037503402,503402,06,037,Los Angeles County,California,4232,1468,34.688,20,0.473,156,3.686,2560,60.491
7971,06037555104,555104,06,037,Los Angeles County,California,4117,681,16.541,410,9.959,993,24.12,1923,46.709
7974,06037204420,204420,06,037,Los Angeles County,California,3273,86,2.628,115,3.514,77,2.353,2978,90.987
7978,06037461100,461100,06,037,Los Angeles County,California,5204,1506,28.939,1128,21.676,191,3.67,2221,42.679
7980,06037207900,207900,06,037,Los Angeles County,California,4997,1458,29.178,307,6.144,1742,34.861,1351,27.036
7994,06037551900,551900,06,037,Los Angeles County,California,5095,529,10.383,261,5.123,912,17.9,3363,66.006
7998,06037296901,296901,06,037,Los Angeles County,California,4041,693,17.149,194,4.801,135,3.341,2608,64.538
8002,06037400603,400603,06,037,Los Angeles County,California,5111,1189,23.264,255,4.989,772,15.105,2794,54.666
8004,06037109200,109200,06,037,Los Angeles County,California,2955,1274,43.113,0,0.0,536,18.139,1048,35.465
8006,06037404100,404100,06,037,Los Angeles County,California,7006,366,5.224,165,2.355,478,6.823,5958,85.041
8007,06037106643,106643,06,037,Los Angeles County,California,4699,2644,56.267,76,1.617,841,17.897,939,19.983
8011,06037408003,408003,06,037,Los Angeles County,California,4288,424,9.888,270,6.297,1229,28.661,2309,53.848
8018,06037209401,209401,06,037,Los Angeles County,California,4152,266,6.407,325,7.828,475,11.44,2991,72.038
8019,06037531902,531902,06,037,Los Angeles County,California,4317,211,4.888,0,0.0,0,0.0,4106,95.112
8027,06037543306,543306,06,037,Los Angeles County,California,7753,626,8.074,1238,15.968,2839,36.618,2516,32.452
8034,06037123203,123203,06,037,Los Angeles County,California,3834,414,10.798,344,8.972,25,0.652,3044,79.395
8039,06037275400,275400,06,037,Los Angeles County,California,3696,2107,57.008,141,3.815,604,16.342,563,15.233
8044,06037530601,530601,06,037,Los Angeles County,California,3171,91,2.87,0,0.0,42,1.325,3033,95.648
8047,06037701000,701000,06,037,Los Angeles County,California,5596,4433,79.217,79,1.412,469,8.381,344,6.147
8049,06037270300,270300,06,037,Los Angeles County,California,2522,413,16.376,816,32.355,201,7.97,910,36.082
8051,06037531604,531604,06,037,Los Angeles County,California,3781,76,2.01,0,0.0,0,0.0,3705,97.99
8058,06037197300,197300,06,037,Los Angeles County,California,3874,1637,42.256,72,1.859,653,16.856,1402,36.19
8062,06037433307,433307,06,037,Los Angeles County,California,3118,56,1.796,36,1.155,887,28.448,2074,66.517
8067,06037620101,620101,06,037,Los Angeles County,California,5442,3623,66.575,86,1.58,662,12.165,796,14.627
8074,06037404301,404301,06,037,Los Angeles County,California,5544,502,9.055,19,0.343,399,7.197,4583,82.666
8077,06037533803,533803,06,037,Los Angeles County,California,6127,730,11.914,126,2.056,41,0.669,5211,85.05
8079,06037554518,554518,06,037,Los Angeles County,California,5417,821,15.156,372,6.867,3375,62.304,736,13.587
8085,06037185320,185320,06,037,Los Angeles County,California,3110,128,4.116,9,0.289,212,6.817,2761,88.778
8089,06037407501,407501,06,037,Los Angeles County,California,4522,151,3.339,102,2.256,629,13.91,3616,79.965
8090,06037980001,980001,06,037,Los Angeles County,California,0,0,,0,,0,,0,
8096,06037482101,482101,06,037,Los Angeles County,California,4691,248,5.287,12,0.256,3178,67.747,1086,23.151
8100,06037276601,276601,06,037,Los Angeles County,California,4076,2387,58.562,234,5.741,737,18.081,409,10.034
8102,06037273600,273600,06,037,Los Angeles County,California,2333,1809,77.54,94,4.029,71,3.043,297,12.73
8108,06037402502,402502,06,037,Los Angeles County,California,6942,426,6.137,304,4.379,694,9.997,5469,78.781
8109,06037480901,480901,06,037,Los Angeles County,California,5316,331,6.226,138,2.596,2757,51.862,2062,38.789
8111,06037122200,122200,06,037,Los Angeles County,California,3957,442,11.17,10,0.253,280,7.076,3128,79.05
8112,06037231300,231300,06,037,Los Angeles County,California,5144,122,2.372,1101,21.404,137,2.663,3577,69.537
8114,06037400402,400402,06,037,Los Angeles County,California,4355,2455,56.372,65,1.493,432,9.92,1256,28.84
8115,06037574202,574202,06,037,Los Angeles County,California,2159,1073,49.699,108,5.002,109,5.049,754,34.924
8116,06037186202,186202,06,037,Los Angeles County,California,2056,427,20.768,12,0.584,601,29.232,936,45.525
8122,06037531800,531800,06,037,Los Angeles County,California,5225,135,2.584,0,0.0,0,0.0,5026,96.191
8123,06037800101,800101,06,037,Los Angeles County,California,5795,4680,80.759,18,0.311,355,6.126,216,3.727
8125,06037113211,113211,06,037,Los Angeles County,California,3740,2640,70.588,104,2.781,523,13.984,473,12.647
8127,06037275101,275101,06,037,Los Angeles County,California,1254,519,41.388,13,1.037,354,28.23,324,25.837
8128,06037269800,269800,06,037,Los Angeles County,California,3217,1562,48.555,176,5.471,726,22.568,600,18.651
8130,06037405800,405800,06,037,Los Angeles County,California,5768,1037,17.979,22,0.381,405,7.021,4192,72.677
8137,06037104105,104105,06,037,Los Angeles County,California,5887,429,7.287,258,4.383,496,8.425,4519,76.762
8142,06037401311,401311,06,037,Los Angeles County,California,6145,2544,41.4,335,5.452,486,7.909,2573,41.871
8143,06037403404,403404,06,037,Los Angeles County,California,2595,268,10.328,91,3.507,1862,71.753,319,12.293
8148,06037124201,124201,06,037,Los Angeles County,California,3056,918,30.039,97,3.174,201,6.577,1794,58.704
8149,06037534502,534502,06,037,Los Angeles County,California,4875,71,1.456,12,0.246,23,0.472,4769,97.826
8159,06037211803,211803,06,037,Los Angeles County,California,3766,213,5.656,59,1.567,2756,73.181,640,16.994
8165,06037572600,572600,06,037,Los Angeles County,California,5479,107,1.953,711,12.977,1906,34.787,2204,40.226
8166,06037407001,407001,06,037,Los Angeles County,California,6425,173,2.693,9,0.14,414,6.444,5764,89.712
8168,06037601202,601202,06,037,Los Angeles County,California,3956,199,5.03,236,5.966,74,1.871,3447,87.133
8177,06037575102,575102,06,037,Los Angeles County,California,4142,356,8.595,325,7.846,892,21.535,2495,60.237
8180,06037109500,109500,06,037,Los Angeles County,California,4895,161,3.289,57,1.164,62,1.267,4615,94.28
8181,06037269601,269601,06,037,Los Angeles County,California,3444,570,16.551,644,18.699,115,3.339,2095,60.83
8183,06037141700,141700,06,037,Los Angeles County,California,3003,2393,79.687,88,2.93,220,7.326,184,6.127
8184,06037199201,199201,06,037,Los Angeles County,California,4170,45,1.079,0,0.0,1297,31.103,2771,66.451
8186,06037603900,603900,06,037,Los Angeles County,California,7739,979,12.65,694,8.968,809,10.454,5112,66.055
8188,06037650605,650605,06,037,Los Angeles County,California,2959,1142,38.594,89,3.008,1329,44.914,232,7.84
8191,06037541801,541801,06,037,Los Angeles County,California,6086,22,0.361,818,13.441,0,0.0,5218,85.738
8199,06037190901,190901,06,037,Los Angeles County,California,4629,629,13.588,377,8.144,205,4.429,3283,70.922
8207,06037113233,113233,06,037,Los Angeles County,California,8229,1635,19.869,608,7.389,1125,13.671,4840,58.816
8210,06037504101,504101,06,037,Los Angeles County,California,5091,1070,21.017,183,3.595,358,7.032,3285,64.526
8211,06037570402,570402,06,037,Los Angeles County,California,3599,119,3.306,1383,38.427,207,5.752,1710,47.513
8216,06037111205,111205,06,037,Los Angeles County,California,4084,1418,34.721,368,9.011,1463,35.823,748,18.315
8218,06037267300,267300,06,037,Los Angeles County,California,4751,2362,49.716,209,4.399,1084,22.816,865,18.207
8220,06037125502,125502,06,037,Los Angeles County,California,3371,2361,70.039,179,5.31,307,9.107,418,12.4
8223,06037125401,125401,06,037,Los Angeles County,California,4422,2441,55.201,826,18.679,381,8.616,698,15.785
8224,06037980005,980005,06,037,Los Angeles County,California,0,0,,0,,0,,0,
8227,06037600911,600911,06,037,Los Angeles County,California,3345,277,8.281,948,28.341,33,0.987,2000,59.791
8228,06037535503,535503,06,037,Los Angeles County,California,2393,26,1.087,0,0.0,0,0.0,2339,97.743
8232,06037216800,216800,06,037,Los Angeles County,California,3070,2097,68.306,195,6.352,108,3.518,455,14.821
8233,06037900806,900806,06,037,Los Angeles County,California,4769,1005,21.074,1955,40.994,221,4.634,1554,32.585
8240,06037407102,407102,06,037,Los Angeles County,California,5664,103,1.819,45,0.794,827,14.601,4633,81.797
8244,06037294610,294610,06,037,Los Angeles County,California,4404,70,1.589,80,1.817,182,4.133,4064,92.28
8245,06037460700,460700,06,037,Los Angeles County,California,4987,3088,61.921,36,0.722,1304,26.148,408,8.181
8259,06037401304,401304,06,037,Los Angeles County,California,5826,2587,44.404,4,0.069,1387,23.807,1761,30.227
8260,06037190201,190201,06,037,Los Angeles County,California,2445,1248,51.043,141,5.767,116,4.744,839,34.315
8263,06037208302,208302,06,037,Los Angeles County,California,4504,169,3.752,247,5.484,446,9.902,3584,79.574
8264,06037311000,311000,06,037,Los Angeles County,California,3845,1835,47.724,78,2.029,352,9.155,1447,37.633
8267,06037535101,535101,06,037,Los Angeles County,California,7920,36,0.455,869,10.972,3,0.038,6911,87.26
8268,06037183401,183401,06,037,Los Angeles County,California,2366,503,21.26,26,1.099,463,19.569,1332,56.298
8273,06037134710,134710,06,037,Los Angeles County,California,5862,788,13.443,127,2.166,735,12.538,4062,69.294
8280,06037195100,195100,06,037,Los Angeles County,California,5028,3135,62.351,96,1.909,720,14.32,813,16.169
8284,06037461200,461200,06,037,Los Angeles County,California,4705,3050,64.825,519,11.031,260,5.526,702,14.92
8290,06037701501,701501,06,037,Los Angeles County,California,5046,3935,77.983,79,1.566,389,7.709,370,7.333
8291,06037311802,311802,06,037,Los Angeles County,California,3924,1076,27.421,138,3.517,537,13.685,2035,51.86
8292,06037920338,920338,06,037,Los Angeles County,California,6150,3240,52.683,189,3.073,1475,23.984,1011,16.439
8293,06037403318,403318,06,037,Los Angeles County,California,6322,1479,23.394,542,8.573,1901,30.07,1957,30.955
8294,06037432801,432801,06,037,Los Angeles County,California,2631,85,3.231,4,0.152,1080,41.049,1462,55.568
8302,06037403403,403403,06,037,Los Angeles County,California,4866,298,6.124,160,3.288,3478,71.476,839,17.242
8310,06037134901,134901,06,037,Los Angeles County,California,2844,1960,68.917,111,3.903,236,8.298,406,14.276
8314,06037104310,104310,06,037,Los Angeles County,California,5416,54,0.997,203,3.748,9,0.166,5120,94.535
8316,06037650603,650603,06,037,Los Angeles County,California,3620,1831,50.58,34,0.939,1434,39.613,199,5.497
