,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct,white_alone_moe,black_alone_moe,asian_alone_moe,latino_alone_moe
8527,06061020713,020713,06,061,Placer County,California,3270,2551,78.012,14,0.428,35,1.07,625,19.113,347.0,24.0,36.0,360.0
8528,06071006204,006204,06,071,San Bernardino County,California,4857,825,16.986,759,15.627,0,0.0,3263,67.181,293.0,358.0,132.0,709.0
8529,06015000202,000202,06,015,Del Norte County,California,3539,2600,73.467,51,1.441,15,0.424,469,13.252,356.0,62.0,20.0,250.0
8530,06017030200,030200,06,017,El Dorado County,California,5298,2725,51.435,67,1.265,199,3.756,2223,41.959,473.0,52.0,142.0,578.0
8531,06037240402,240402,06,037,Los Angeles County,California,4220,0,0.0,1634,38.72,0,0.0,2546,60.332,132.0,307.0,132.0,497.0
8532,06073017046,017046,06,073,San Diego County,California,3933,2448,62.243,78,1.983,928,23.595,338,8.594,197.0,101.0,157.0,122.0
8533,06001408900,408900,06,001,Alameda County,California,3283,77,2.345,1505,45.842,64,1.949,1521,46.33,55.0,414.0,56.0,396.0
8534,06019004701,004701,06,019,Fresno County,California,6500,1727,26.569,752,11.569,378,5.815,3328,51.2,573.0,329.0,223.0,653.0
8535,06037555202,555202,06,037,Los Angeles County,California,3530,1809,51.246,136,3.853,490,13.881,775,21.955,284.0,114.0,303.0,329.0
8536,06059088202,088202,06,059,Orange County,California,2956,938,31.732,37,1.252,930,31.461,1040,35.183,255.0,58.0,392.0,361.0
8537,06037206300,206300,06,037,Los Angeles County,California,5988,934,15.598,3507,58.567,178,2.973,1184,19.773,328.0,1014.0,157.0,251.0
8538,06073013103,013103,06,073,San Diego County,California,2334,345,14.781,73,3.128,24,1.028,1879,80.506,145.0,79.0,27.0,261.0
8539,06013352102,352102,06,013,Contra Costa County,California,4806,3857,80.254,0,0.0,611,12.713,267,5.556,247.0,132.0,173.0,115.0
8540,06037191720,191720,06,037,Los Angeles County,California,4350,399,9.172,214,4.92,433,9.954,3286,75.54,138.0,128.0,185.0,462.0
8541,06037600303,600303,06,037,Los Angeles County,California,3819,71,1.859,1292,33.831,0,0.0,2211,57.895,66.0,342.0,132.0,564.0
8542,06111004901,004901,06,111,Ventura County,California,6964,1091,15.666,186,2.671,1405,20.175,3905,56.074,296.0,139.0,394.0,642.0
8543,06037554002,554002,06,037,Los Angeles County,California,5573,1141,20.474,388,6.962,1020,18.303,3013,54.064,227.0,201.0,276.0,443.0
8544,06065040904,040904,06,065,Riverside County,California,3625,896,24.717,82,2.262,29,0.8,2581,71.2,268.0,115.0,33.0,796.0
8545,06037401703,401703,06,037,Los Angeles County,California,3791,1357,35.795,459,12.108,407,10.736,1356,35.769,276.0,184.0,117.0,396.0
8546,06037291130,291130,06,037,Los Angeles County,California,3389,120,3.541,867,25.583,474,13.986,1928,56.89,74.0,292.0,208.0,356.0
8547,06111001401,001401,06,111,Ventura County,California,3559,2314,65.018,54,1.517,20,0.562,1069,30.037,279.0,60.0,22.0,364.0
8548,06027000100,000100,06,027,Inyo County,California,2820,2113,74.929,0,0.0,0,0.0,593,21.028,191.0,132.0,132.0,214.0
8549,06037269903,269903,06,037,Los Angeles County,California,3788,1319,34.82,468,12.355,914,24.129,940,24.815,318.0,241.0,279.0,218.0
8550,06073019701,019701,06,073,San Diego County,California,7081,3897,55.035,320,4.519,695,9.815,1852,26.154,585.0,178.0,308.0,462.0
8551,06019008200,008200,06,019,Fresno County,California,6566,415,6.32,0,0.0,120,1.828,5849,89.08,229.0,132.0,94.0,520.0
8552,06037534405,534405,06,037,Los Angeles County,California,4108,166,4.041,0,0.0,164,3.992,3778,91.967,172.0,132.0,167.0,570.0
8553,06045011800,011800,06,045,Mendocino County,California,2128,1129,53.055,0,0.0,27,1.269,635,29.84,316.0,132.0,33.0,341.0
8554,06073020304,020304,06,073,San Diego County,California,5755,4308,74.857,0,0.0,449,7.802,775,13.467,457.0,132.0,158.0,254.0
8555,06029006007,006007,06,029,Kern County,California,4987,3483,69.842,18,0.361,204,4.091,990,19.852,517.0,25.0,320.0,496.0
8556,06037408137,408137,06,037,Los Angeles County,California,4428,510,11.518,218,4.923,1743,39.363,1928,43.541,297.0,136.0,250.0,423.0
8557,06071000819,000819,06,071,San Bernardino County,California,4686,2521,53.799,270,5.762,774,16.517,1006,21.468,483.0,219.0,260.0,319.0
8558,06097153600,153600,06,097,Sonoma County,California,5570,4538,81.472,21,0.377,27,0.485,745,13.375,519.0,27.0,31.0,447.0
8559,06031000404,000404,06,031,Kings County,California,9944,4504,45.294,917,9.222,697,7.009,3339,33.578,754.0,355.0,185.0,711.0
8560,06059021828,021828,06,059,Orange County,California,4397,3014,68.547,128,2.911,510,11.599,561,12.759,303.0,91.0,190.0,213.0
8561,06065044927,044927,06,065,Riverside County,California,3598,2973,82.629,13,0.361,196,5.447,416,11.562,549.0,22.0,236.0,266.0
8562,06073018509,018509,06,073,San Diego County,California,5347,1187,22.199,243,4.545,176,3.292,3362,62.876,234.0,154.0,109.0,669.0
8563,06029003113,003113,06,029,Kern County,California,4757,1369,28.779,308,6.475,232,4.877,2614,54.951,381.0,190.0,156.0,457.0
8564,06059052513,052513,06,059,Orange County,California,5996,3668,61.174,46,0.767,1659,27.668,513,8.556,351.0,69.0,345.0,182.0
8565,06021010300,010300,06,021,Glenn County,California,1831,1461,79.792,0,0.0,19,1.038,200,10.923,171.0,132.0,27.0,169.0
8566,06037272301,272301,06,037,Los Angeles County,California,3233,1918,59.326,187,5.784,352,10.888,776,24.002,360.0,182.0,157.0,242.0
8567,06085502500,502500,06,085,Santa Clara County,California,5876,4011,68.261,27,0.459,333,5.667,1263,21.494,284.0,33.0,188.0,343.0
8568,06013303202,303202,06,013,Contra Costa County,California,7083,3975,56.12,382,5.393,391,5.52,2070,29.225,529.0,101.0,329.0,477.0
8569,06037269905,269905,06,037,Los Angeles County,California,2676,698,26.084,633,23.655,502,18.759,768,28.7,192.0,290.0,198.0,367.0
8570,06065042213,042213,06,065,Riverside County,California,4828,1938,40.141,649,13.442,1042,21.582,1062,21.997,331.0,446.0,378.0,313.0
8571,06075012501,012501,06,075,San Francisco County,California,3283,1109,33.78,516,15.717,960,29.242,538,16.387,257.0,262.0,268.0,198.0
8572,06075031000,031000,06,075,San Francisco County,California,3240,1710,52.778,86,2.654,964,29.753,351,10.833,258.0,66.0,341.0,162.0
8573,06037670413,670413,06,037,Los Angeles County,California,4818,2573,53.404,99,2.055,1763,36.592,149,3.093,259.0,125.0,253.0,90.0
8574,06067009322,009322,06,067,Sacramento County,California,12667,2746,21.678,1430,11.289,4953,39.102,2238,17.668,484.0,484.0,721.0,713.0
8575,06077005303,005303,06,077,San Joaquin County,California,4770,1795,37.631,176,3.69,24,0.503,2653,55.618,294.0,128.0,30.0,456.0
8576,06085506804,506804,06,085,Santa Clara County,California,3542,2789,78.741,0,0.0,551,15.556,155,4.376,218.0,132.0,94.0,83.0
8577,06037431900,431900,06,037,Los Angeles County,California,3869,903,23.339,0,0.0,2093,54.097,810,20.936,207.0,132.0,273.0,264.0
8578,06037218400,218400,06,037,Los Angeles County,California,5129,121,2.359,1425,27.783,40,0.78,3364,65.588,80.0,277.0,66.0,583.0
8579,06037132001,132001,06,037,Los Angeles County,California,3220,1804,56.025,79,2.453,297,9.224,919,28.54,273.0,102.0,139.0,224.0
8580,06065040404,040404,06,065,Riverside County,California,3081,920,29.86,32,1.039,322,10.451,1610,52.256,255.0,42.0,125.0,564.0
8581,06099000908,000908,06,099,Stanislaus County,California,5413,3033,56.032,215,3.972,215,3.972,1777,32.828,428.0,165.0,124.0,507.0
8582,06111004400,004400,06,111,Ventura County,California,7069,2233,31.589,384,5.432,426,6.026,3887,54.987,467.0,211.0,233.0,739.0
8583,06001406602,406602,06,001,Alameda County,California,2434,585,24.035,686,28.184,662,27.198,407,16.721,319.0,468.0,468.0,318.0
8584,06065044701,044701,06,065,Riverside County,California,3067,1515,49.397,248,8.086,351,11.444,905,29.508,231.0,219.0,256.0,410.0
8585,06077003216,003216,06,077,San Joaquin County,California,3007,970,32.258,419,13.934,614,20.419,900,29.93,311.0,200.0,215.0,210.0
8586,06073013909,013909,06,073,San Diego County,California,5125,1193,23.278,538,10.498,376,7.337,2792,54.478,594.0,176.0,216.0,442.0
8587,06013353002,353002,06,013,Contra Costa County,California,3990,3117,78.12,32,0.802,448,11.228,89,2.231,275.0,35.0,132.0,80.0
8588,06029005507,005507,06,029,Kern County,California,7197,4230,58.774,1008,14.006,222,3.085,1374,19.091,577.0,389.0,133.0,399.0
8589,06037408212,408212,06,037,Los Angeles County,California,4817,704,14.615,0,0.0,2549,52.917,1381,28.669,210.0,132.0,371.0,264.0
8590,06099000504,000504,06,099,Stanislaus County,California,8966,5165,57.607,190,2.119,1319,14.711,1974,22.017,588.0,93.0,382.0,489.0
8591,06065043227,043227,06,065,Riverside County,California,6009,2901,48.278,62,1.032,1296,21.568,1590,26.46,458.0,57.0,619.0,373.0
8592,06103001100,001100,06,103,Tehama County,California,7330,5080,69.304,0,0.0,28,0.382,2038,27.804,664.0,132.0,34.0,345.0
8593,06037108201,108201,06,037,Los Angeles County,California,5450,2430,44.587,273,5.009,2095,38.44,328,6.018,401.0,162.0,311.0,133.0
8594,06037980026,980026,06,037,Los Angeles County,California,36,36,100.0,0,0.0,0,0.0,0,0.0,33.0,132.0,132.0,132.0
8595,06097151203,151203,06,097,Sonoma County,California,5250,3842,73.181,75,1.429,190,3.619,1013,19.295,316.0,74.0,93.0,258.0
8596,06107003601,003601,06,107,Tulare County,California,7320,3010,41.12,0,0.0,192,2.623,3889,53.128,526.0,132.0,85.0,694.0
8597,06019007004,007004,06,019,Fresno County,California,5325,1404,26.366,77,1.446,370,6.948,3396,63.775,258.0,68.0,148.0,419.0
8598,06007000700,000700,06,007,Butte County,California,4694,3713,79.101,75,1.598,424,9.033,261,5.56,446.0,63.0,264.0,134.0
8599,06001451503,451503,06,001,Alameda County,California,5470,3888,71.079,57,1.042,339,6.197,952,17.404,341.0,90.0,176.0,326.0
8600,06085511912,511912,06,085,Santa Clara County,California,5655,3122,55.208,0,0.0,2045,36.163,226,3.996,265.0,132.0,246.0,102.0
8601,06031000602,000602,06,031,Kings County,California,5970,3776,63.25,672,11.256,90,1.508,1273,21.323,529.0,463.0,99.0,437.0
8602,06037482701,482701,06,037,Los Angeles County,California,4195,235,5.602,21,0.501,1231,29.344,2460,58.641,99.0,25.0,239.0,382.0
8603,06037543304,543304,06,037,Los Angeles County,California,5790,96,1.658,4877,84.231,144,2.487,405,6.995,82.0,499.0,116.0,76.0
8604,06037670100,670100,06,037,Los Angeles County,California,6876,2422,35.224,385,5.599,963,14.005,2297,33.406,642.0,194.0,274.0,543.0
8605,06083002006,002006,06,083,Santa Barbara County,California,2512,1470,58.519,63,2.508,242,9.634,710,28.264,323.0,102.0,292.0,297.0
8606,06085512043,512043,06,085,Santa Clara County,California,6932,469,6.766,560,8.078,1486,21.437,4289,61.872,247.0,288.0,361.0,779.0
8607,06037242700,242700,06,037,Los Angeles County,California,4664,0,0.0,1138,24.4,0,0.0,3516,75.386,132.0,274.0,132.0,537.0
8608,06037274202,274202,06,037,Los Angeles County,California,4425,3053,68.994,338,7.638,226,5.107,663,14.983,362.0,354.0,140.0,477.0
8609,06059062612,062612,06,059,Orange County,California,7229,5040,69.719,0,0.0,1462,20.224,494,6.834,440.0,132.0,310.0,312.0
8610,06065044921,044921,06,065,Riverside County,California,1934,1620,83.764,0,0.0,32,1.655,259,13.392,369.0,132.0,59.0,185.0
8611,06013368001,368001,06,013,Contra Costa County,California,4582,195,4.256,314,6.853,195,4.256,3843,83.872,93.0,303.0,108.0,529.0
8612,06073007905,007905,06,073,San Diego County,California,2349,2081,88.591,127,5.407,39,1.66,45,1.916,378.0,118.0,37.0,43.0
8613,06075017102,017102,06,075,San Francisco County,California,4027,3186,79.116,191,4.743,212,5.264,314,7.797,384.0,114.0,110.0,163.0
8614,06013370000,370000,06,013,Contra Costa County,California,3431,1439,41.941,537,15.651,613,17.867,600,17.488,737.0,241.0,185.0,192.0
8615,06037243000,243000,06,037,Los Angeles County,California,5483,0,0.0,1160,21.156,58,1.058,4265,77.786,132.0,434.0,58.0,691.0
8616,06071000207,000207,06,071,San Bernardino County,California,5042,337,6.684,40,0.793,116,2.301,4408,87.426,163.0,61.0,144.0,652.0
8617,06081611600,611600,06,081,San Mateo County,California,2117,1509,71.28,0,0.0,255,12.045,274,12.943,213.0,132.0,149.0,133.0
8618,06059089106,089106,06,059,Orange County,California,3476,411,11.824,55,1.582,897,25.806,2094,60.242,164.0,71.0,235.0,364.0
8619,06085512311,512311,06,085,Santa Clara County,California,3235,1496,46.244,30,0.927,356,11.005,1290,39.876,297.0,52.0,157.0,564.0
8620,06019005805,005805,06,019,Fresno County,California,2438,1272,52.174,0,0.0,499,20.468,633,25.964,272.0,132.0,334.0,233.0
8621,06019008100,008100,06,019,Fresno County,California,3806,1738,45.665,187,4.913,97,2.549,1755,46.111,352.0,136.0,110.0,238.0
8622,06099001800,001800,06,099,Stanislaus County,California,1786,968,54.199,169,9.462,5,0.28,557,31.187,167.0,76.0,12.0,192.0
8623,06035040303,040303,06,035,Lassen County,California,4806,4159,86.538,93,1.935,4,0.083,412,8.573,466.0,74.0,8.0,208.0
8624,06073008359,008359,06,073,San Diego County,California,3603,1220,33.861,250,6.939,1161,32.223,631,17.513,209.0,243.0,245.0,268.0
8625,06019004303,004303,06,019,Fresno County,California,4380,3411,77.877,151,3.447,232,5.297,496,11.324,384.0,157.0,120.0,178.0
8626,06037920028,920028,06,037,Los Angeles County,California,4799,2440,50.844,155,3.23,421,8.773,1642,34.215,229.0,177.0,211.0,305.0
8627,06113010201,010201,06,113,Yolo County,California,2434,1847,75.883,0,0.0,37,1.52,539,22.145,347.0,132.0,59.0,150.0
8628,06037234000,234000,06,037,Los Angeles County,California,5462,134,2.453,3685,67.466,131,2.398,1258,23.032,78.0,470.0,101.0,333.0
8629,06013352201,352201,06,013,Contra Costa County,California,5552,4044,72.839,12,0.216,815,14.679,431,7.763,316.0,18.0,229.0,167.0
8630,06019003202,003202,06,019,Fresno County,California,5959,1185,19.886,523,8.777,817,13.71,3291,55.227,234.0,138.0,248.0,581.0
8631,06037221302,221302,06,037,Los Angeles County,California,3972,201,5.06,546,13.746,485,12.21,2563,64.527,158.0,167.0,312.0,474.0
8632,06067008131,008131,06,067,Sacramento County,California,5329,4094,76.825,304,5.705,121,2.271,582,10.921,502.0,104.0,135.0,238.0
8633,06105000300,000300,06,105,Trinity County,California,2689,2146,79.807,23,0.855,76,2.826,114,4.239,388.0,32.0,51.0,76.0
8634,06025011300,011300,06,025,Imperial County,California,9748,872,8.945,90,0.923,42,0.431,8630,88.531,271.0,63.0,48.0,696.0
8635,06073009509,009509,06,073,San Diego County,California,3616,2839,78.512,140,3.872,208,5.752,252,6.969,323.0,95.0,101.0,165.0
8636,06059089104,089104,06,059,Orange County,California,5550,426,7.676,15,0.27,1257,22.649,3708,66.811,201.0,24.0,298.0,460.0
8637,06073017020,017020,06,073,San Diego County,California,3595,3109,86.481,0,0.0,322,8.957,164,4.562,291.0,132.0,156.0,115.0
8638,06001406400,406400,06,001,Alameda County,California,2469,717,29.04,803,32.523,484,19.603,440,17.821,526.0,197.0,143.0,193.0
8639,06001440333,440333,06,001,Alameda County,California,2755,319,11.579,236,8.566,2069,75.1,61,2.214,186.0,168.0,442.0,59.0
8640,06037408006,408006,06,037,Los Angeles County,California,3912,159,4.064,309,7.899,1665,42.561,1729,44.197,105.0,288.0,302.0,390.0
8641,06059021830,021830,06,059,Orange County,California,5910,4294,72.657,52,0.88,802,13.57,660,11.168,250.0,59.0,187.0,177.0
8642,06059087403,087403,06,059,Orange County,California,3416,300,8.782,32,0.937,199,5.826,2850,83.431,230.0,50.0,131.0,550.0
8643,06075031201,031201,06,075,San Francisco County,California,5704,705,12.36,304,5.33,3012,52.805,1500,26.297,251.0,188.0,850.0,641.0
8644,06085503304,503304,06,085,Santa Clara County,California,6050,338,5.587,163,2.694,2912,48.132,2461,40.678,140.0,110.0,388.0,519.0
8645,06013338203,338203,06,013,Contra Costa County,California,4983,3252,65.262,208,4.174,821,16.476,436,8.75,363.0,211.0,278.0,135.0
8646,06037104203,104203,06,037,Los Angeles County,California,4513,26,0.576,565,12.519,21,0.465,3884,86.062,32.0,195.0,20.0,454.0
8647,06059052404,052404,06,059,Orange County,California,771,307,39.818,25,3.243,19,2.464,406,52.659,108.0,18.0,20.0,111.0
8648,06037433501,433501,06,037,Los Angeles County,California,2555,107,4.188,0,0.0,402,15.734,2046,80.078,75.0,132.0,347.0,585.0
8649,06037552302,552302,06,037,Los Angeles County,California,3569,710,19.894,305,8.546,369,10.339,2170,60.801,232.0,299.0,138.0,496.0
8650,06065044403,044403,06,065,Riverside County,California,4104,2643,64.401,0,0.0,0,0.0,1130,27.534,515.0,132.0,132.0,522.0
8651,06037201602,201602,06,037,Los Angeles County,California,2936,60,2.044,18,0.613,409,13.931,2437,83.004,59.0,33.0,168.0,309.0
8652,06067007428,007428,06,067,Sacramento County,California,2991,2154,72.016,148,4.948,197,6.586,394,13.173,393.0,167.0,83.0,130.0
8653,06047000702,000702,06,047,Merced County,California,4492,3124,69.546,7,0.156,408,9.083,800,17.809,396.0,14.0,258.0,287.0
8654,06073008346,008346,06,073,San Diego County,California,5126,2279,44.46,138,2.692,1800,35.115,370,7.218,289.0,80.0,227.0,136.0
8655,06081604102,604102,06,081,San Mateo County,California,2129,820,38.516,38,1.785,714,33.537,378,17.755,147.0,35.0,200.0,156.0
8656,06077005307,005307,06,077,San Joaquin County,California,3402,1202,35.332,173,5.085,729,21.429,935,27.484,424.0,155.0,568.0,320.0
8657,06085512312,512312,06,085,Santa Clara County,California,2721,1562,57.405,0,0.0,243,8.931,830,30.503,302.0,132.0,209.0,258.0
8658,06037482800,482800,06,037,Los Angeles County,California,4568,252,5.517,0,0.0,1716,37.566,2443,53.481,117.0,132.0,293.0,449.0
8659,06065042715,042715,06,065,Riverside County,California,11938,5048,42.285,904,7.572,1259,10.546,3867,32.392,685.0,405.0,326.0,710.0
8660,06037222100,222100,06,037,Los Angeles County,California,3626,52,1.434,937,25.841,79,2.179,2548,70.27,59.0,280.0,81.0,392.0
8661,06059042334,042334,06,059,Orange County,California,5604,3233,57.691,187,3.337,709,12.652,1273,22.716,523.0,197.0,229.0,631.0
8662,06075010400,010400,06,075,San Francisco County,California,4154,2590,62.35,0,0.0,1161,27.949,283,6.813,386.0,132.0,254.0,149.0
8663,06029006202,006202,06,029,Kern County,California,4304,254,5.901,0,0.0,0,0.0,4029,93.611,95.0,132.0,132.0,523.0
8664,06083001601,001601,06,083,Santa Barbara County,California,5038,2523,50.079,34,0.675,164,3.255,2159,42.854,267.0,43.0,141.0,388.0
8665,06059087504,087504,06,059,Orange County,California,7298,755,10.345,8,0.11,463,6.344,5891,80.721,230.0,15.0,188.0,819.0
8666,06071005100,005100,06,071,San Bernardino County,California,8629,3162,36.644,896,10.384,206,2.387,4152,48.117,488.0,288.0,135.0,865.0
8667,06037533806,533806,06,037,Los Angeles County,California,4152,296,7.129,24,0.578,1,0.024,3831,92.269,185.0,27.0,7.0,407.0
8668,06085512509,512509,06,085,Santa Clara County,California,3483,1361,39.076,0,0.0,244,7.005,1779,51.077,264.0,132.0,159.0,381.0
8669,06029002301,002301,06,029,Kern County,California,9321,1291,13.85,560,6.008,16,0.172,7318,78.511,321.0,485.0,24.0,916.0
8670,06037190301,190301,06,037,Los Angeles County,California,4629,2545,54.979,361,7.799,377,8.144,1145,24.735,420.0,180.0,234.0,353.0
8671,06065041410,041410,06,065,Riverside County,California,2503,92,3.676,0,0.0,0,0.0,2322,92.769,116.0,132.0,132.0,532.0
8672,06059062648,062648,06,059,Orange County,California,2940,2655,90.306,0,0.0,142,4.83,87,2.959,190.0,132.0,88.0,71.0
8673,06115040100,040100,06,115,Yuba County,California,4933,2232,45.246,303,6.142,564,11.433,1414,28.664,462.0,193.0,401.0,428.0
8674,06107000302,000302,06,107,Tulare County,California,3594,447,12.437,0,0.0,36,1.002,3083,85.782,156.0,132.0,49.0,432.0
8675,06027000300,000300,06,027,Inyo County,California,2608,2327,89.225,146,5.598,16,0.613,90,3.451,203.0,76.0,33.0,79.0
8676,06007003501,003501,06,007,Butte County,California,2795,1670,59.75,0,0.0,195,6.977,768,27.478,306.0,132.0,147.0,248.0
8677,06037272201,272201,06,037,Los Angeles County,California,2430,1336,54.979,0,0.0,225,9.259,800,32.922,254.0,132.0,160.0,367.0
8678,06089011500,011500,06,089,Shasta County,California,5863,4616,78.731,64,1.092,61,1.04,452,7.709,503.0,77.0,85.0,240.0
8679,06071006100,006100,06,071,San Bernardino County,California,8352,2297,27.502,788,9.435,121,1.449,4804,57.519,467.0,351.0,80.0,987.0
8680,06023010501,010501,06,023,Humboldt County,California,6996,5942,84.934,19,0.272,142,2.03,335,4.788,484.0,27.0,107.0,239.0
8681,06037214503,214503,06,037,Los Angeles County,California,3510,1743,49.658,107,3.048,1212,34.53,152,4.33,335.0,90.0,511.0,118.0
8682,06111007610,007610,06,111,Ventura County,California,5280,3965,75.095,17,0.322,258,4.886,974,18.447,310.0,27.0,170.0,278.0
8683,06067008133,008133,06,067,Sacramento County,California,2548,1668,65.463,327,12.834,139,5.455,208,8.163,253.0,403.0,114.0,124.0
8684,06065045606,045606,06,065,Riverside County,California,2112,953,45.123,59,2.794,112,5.303,976,46.212,191.0,57.0,97.0,316.0
8685,06037433504,433504,06,037,Los Angeles County,California,4987,216,4.331,51,1.023,975,19.551,3677,73.732,338.0,84.0,214.0,585.0
8686,06071000404,000404,06,071,San Bernardino County,California,4974,1551,31.182,159,3.197,353,7.097,2800,56.293,416.0,153.0,140.0,564.0
8687,06071001307,001307,06,071,San Bernardino County,California,3961,566,14.289,183,4.62,486,12.27,2582,65.186,259.0,172.0,396.0,530.0
8688,06073020708,020708,06,073,San Diego County,California,3142,2324,73.966,52,1.655,163,5.188,552,17.568,229.0,67.0,157.0,133.0
8689,06019001409,001409,06,019,Fresno County,California,1893,657,34.707,215,11.358,68,3.592,828,43.74,205.0,173.0,111.0,220.0
8690,06067001101,001101,06,067,Sacramento County,California,1605,1116,69.533,154,9.595,114,7.103,132,8.224,215.0,73.0,82.0,70.0
8691,06085512021,512021,06,085,Santa Clara County,California,6027,2600,43.139,429,7.118,1797,29.816,1074,17.82,388.0,326.0,294.0,362.0
8692,06065044104,044104,06,065,Riverside County,California,2726,1658,60.822,137,5.026,16,0.587,800,29.347,335.0,119.0,24.0,198.0
8693,06107002202,002202,06,107,Tulare County,California,5430,695,12.799,404,7.44,25,0.46,4208,77.495,231.0,317.0,45.0,580.0
8694,06097152801,152801,06,097,Sonoma County,California,5468,3424,62.619,65,1.189,433,7.919,1353,24.744,370.0,63.0,212.0,286.0
8695,06025010300,010300,06,025,Imperial County,California,1100,440,40.0,0,0.0,19,1.727,636,57.818,120.0,132.0,28.0,323.0
8696,06037503901,503901,06,037,Los Angeles County,California,2763,1224,44.3,102,3.692,181,6.551,1160,41.983,288.0,98.0,75.0,166.0
8697,06037573202,573202,06,037,Los Angeles County,California,5266,82,1.557,805,15.287,1055,20.034,3086,58.602,60.0,206.0,224.0,463.0
8698,06083002210,002210,06,083,Santa Barbara County,California,5512,1801,32.674,75,1.361,491,8.908,3123,56.658,305.0,77.0,167.0,419.0
8699,06013392000,392000,06,013,Contra Costa County,California,2319,1748,75.377,9,0.388,281,12.117,69,2.975,203.0,13.0,87.0,67.0
8700,06037215102,215102,06,037,Los Angeles County,California,3171,1959,61.779,343,10.817,448,14.128,246,7.758,237.0,239.0,271.0,127.0
8701,06055200602,200602,06,055,Napa County,California,4210,2730,64.846,0,0.0,91,2.162,1389,32.993,271.0,132.0,79.0,365.0
8702,06065041003,041003,06,065,Riverside County,California,2506,857,34.198,47,1.875,249,9.936,1319,52.634,274.0,58.0,210.0,359.0
8703,06073013411,013411,06,073,San Diego County,California,5137,2118,41.23,134,2.609,710,13.821,2030,39.517,370.0,128.0,275.0,586.0
8704,06019004207,004207,06,019,Fresno County,California,6435,1103,17.141,1019,15.835,1374,21.352,2847,44.242,363.0,296.0,518.0,418.0
8705,06075012201,012201,06,075,San Francisco County,California,4173,1261,30.218,225,5.392,1273,30.506,1335,31.991,227.0,130.0,291.0,389.0
8706,06013359103,359103,06,013,Contra Costa County,California,5152,2374,46.079,675,13.102,1183,22.962,466,9.045,507.0,362.0,291.0,155.0
8707,06071003403,003403,06,071,San Bernardino County,California,5130,933,18.187,38,0.741,50,0.975,4002,78.012,300.0,50.0,75.0,698.0
8708,06085511911,511911,06,085,Santa Clara County,California,4556,2911,63.894,165,3.622,848,18.613,423,9.284,288.0,116.0,193.0,159.0
8709,06085503708,503708,06,085,Santa Clara County,California,2632,139,5.281,80,3.04,1819,69.111,584,22.188,118.0,83.0,254.0,131.0
8710,06001433104,433104,06,001,Alameda County,California,3123,811,25.969,828,26.513,449,14.377,843,26.993,163.0,380.0,333.0,208.0
8711,06067009618,009618,06,067,Sacramento County,California,4526,1610,35.572,649,14.339,1201,26.536,683,15.091,292.0,158.0,337.0,245.0
8712,06037603006,603006,06,037,Los Angeles County,California,2186,239,10.933,140,6.404,1141,52.196,650,29.735,143.0,107.0,236.0,340.0
8713,06059099240,099240,06,059,Orange County,California,5406,3869,71.569,43,0.795,487,9.009,846,15.649,395.0,54.0,175.0,282.0
8714,06085501800,501800,06,085,Santa Clara County,California,4924,1823,37.023,34,0.69,390,7.92,2616,53.128,225.0,34.0,309.0,449.0
8715,06085504901,504901,06,085,Santa Clara County,California,8189,1663,20.308,411,5.019,5219,63.732,419,5.117,309.0,399.0,620.0,206.0
8716,06023000500,000500,06,023,Humboldt County,California,3913,3108,79.428,125,3.194,15,0.383,375,9.583,392.0,61.0,17.0,173.0
8717,06013359202,359202,06,013,Contra Costa County,California,6267,2356,37.594,130,2.074,1173,18.717,2355,37.578,415.0,121.0,212.0,513.0
8718,06053001200,001200,06,053,Monterey County,California,3164,1771,55.973,7,0.221,162,5.12,1188,37.547,273.0,12.0,119.0,328.0
8719,06037900300,900300,06,037,Los Angeles County,California,2939,1765,60.054,270,9.187,133,4.525,654,22.252,388.0,219.0,127.0,240.0
8720,06077003310,003310,06,077,San Joaquin County,California,4044,759,18.769,642,15.875,1047,25.89,1545,38.205,159.0,187.0,295.0,308.0
8721,06097151307,151307,06,097,Sonoma County,California,4824,3445,71.414,26,0.539,314,6.509,784,16.252,394.0,31.0,137.0,210.0
8722,06037542000,542000,06,037,Los Angeles County,California,5226,0,0.0,1420,27.172,57,1.091,3418,65.404,132.0,432.0,89.0,763.0
8723,06059032027,032027,06,059,Orange County,California,5890,3017,51.222,0,0.0,753,12.784,1850,31.409,322.0,132.0,295.0,424.0
8724,06067008705,008705,06,067,Sacramento County,California,3116,1540,49.422,343,11.008,746,23.941,293,9.403,533.0,274.0,249.0,154.0
8725,06001437900,437900,06,001,Alameda County,California,2416,146,6.043,593,24.545,179,7.409,1347,55.753,72.0,273.0,141.0,359.0
8726,06041104200,104200,06,041,Marin County,California,5480,3679,67.135,415,7.573,248,4.526,1042,19.015,392.0,301.0,95.0,414.0
8727,06077005406,005406,06,077,San Joaquin County,California,2740,743,27.117,311,11.35,226,8.248,1412,51.533,262.0,148.0,131.0,361.0
8728,06037554516,554516,06,037,Los Angeles County,California,4072,575,14.121,410,10.069,2367,58.129,567,13.924,169.0,231.0,257.0,170.0
8729,06025011700,011700,06,025,Imperial County,California,5011,699,13.949,175,3.492,53,1.058,4084,81.501,191.0,121.0,51.0,461.0
