geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,public use microdata area
00100,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties PUMA; Minnesota",148334.0,,-555555555.0,*****,27,00100
00200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties PUMA; Minnesota",118879.0,,-555555555.0,*****,27,00200
00600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA; Minnesota",164562.0,,-555555555.0,*****,27,00600
00700,"Crow Wing, Morrison, Todd & Wadena Counties PUMA; Minnesota",134890.0,,-555555555.0,*****,27,00700
00800,"West Central Minnesota PUMA, Minnesota",146004.0,,-555555555.0,*****,27,00800
00900,"Stearns County--St. Cloud City PUMA, Minnesota",156819.0,,-555555555.0,*****,27,00900
01000,"Sherburne & Benton Counties PUMA, Minnesota",133010.0,,-555555555.0,*****,27,01000
01800,"Wright County PUMA, Minnesota",132745.0,,-555555555.0,*****,27,01800
01900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA; Minnesota",131195.0,,-555555555.0,*****,27,01900
02000,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties PUMA; Minnesota",100739.0,,-555555555.0,*****,27,02000
02100,"Southwest Minnesota PUMA, Minnesota",115042.0,,-555555555.0,*****,27,02100
02200,"Blue Earth, Nicollet & Waseca Counties--Mankato City PUMA; Minnesota",118914.0,,-555555555.0,*****,27,02200
02300,"Rice, Goodhue & Le Sueur Counties PUMA; Minnesota",139965.0,,-555555555.0,*****,27,02300
02400,"Mower, Steele, Freeborn & Dodge Counties PUMA; Minnesota",127386.0,,-555555555.0,*****,27,02400
02500,"Olmsted County--Rochester City PUMA, Minnesota",153065.0,,-555555555.0,*****,27,02500
02600,"Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA; Minnesota",111898.0,,-555555555.0,*****,27,02600
00100,"North Delta Region--DeSoto County--Southaven City PUMA, Mississippi",176132.0,,-555555555.0,*****,28,00100
00200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA; Mississippi",148048.0,,-555555555.0,*****,28,00200
00300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA; Mississippi",118441.0,,-555555555.0,*****,28,00300
00400,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties PUMA; Mississippi",144629.0,,-555555555.0,*****,28,00400
00500,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City PUMA; Mississippi",144586.0,,-555555555.0,*****,28,00500
00600,"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA; Mississippi",176061.0,,-555555555.0,*****,28,00600
00700,"North Central Region PUMA, Mississippi",120486.0,,-555555555.0,*****,28,00700
00800,"South Delta Region PUMA, Mississippi",120588.0,,-555555555.0,*****,28,00800
01300,"Central Region--Rankin & Simpson Counties PUMA, Mississippi",178313.0,,-555555555.0,*****,28,01300
01400,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA; Mississippi",123360.0,,-555555555.0,*****,28,01400
01500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA; Mississippi",114775.0,,-555555555.0,*****,28,01500
01600,"Southwest Region PUMA, Mississippi",178628.0,,-555555555.0,*****,28,01600
01700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties PUMA; Mississippi",133176.0,,-555555555.0,*****,28,01700
01800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA; Mississippi",173970.0,,-555555555.0,*****,28,01800
01900,"South Region--Pearl River, Hancock, George & Stone Counties PUMA; Mississippi",143887.0,,-555555555.0,*****,28,01900
02000,"South Region--Harrison County--Gulfport & Biloxi Cities PUMA, Mississippi",202626.0,,-555555555.0,*****,28,02000
02100,"South Region--Jackson County PUMA, Mississippi",142014.0,,-555555555.0,*****,28,02100
00100,"Northwest Missouri PUMA, Missouri",109931.0,,-555555555.0,*****,29,00100
00200,"Buchanan, Andrew & DeKalb Counties PUMA; Missouri",119043.0,,-555555555.0,*****,29,00200
00300,"Northeast Missouri PUMA, Missouri",124361.0,,-555555555.0,*****,29,00300
00400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA; Missouri",145240.0,,-555555555.0,*****,29,00400
00500,"Cole, Callaway, Moniteau & Osage Counties PUMA; Missouri",151157.0,,-555555555.0,*****,29,00500
00600,"Boone County PUMA, Missouri",176515.0,,-555555555.0,*****,29,00600
00700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA; Missouri",134542.0,,-555555555.0,*****,29,00700
00800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA; Missouri",138627.0,,-555555555.0,*****,29,00800
01100,"Cass & Bates Counties PUMA, Missouri",119052.0,,-555555555.0,*****,29,01100
01200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA; Missouri",123350.0,,-555555555.0,*****,29,01200
01300,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA; Missouri",111912.0,,-555555555.0,*****,29,01300
01400,"Pulaski, Camden, Miller & Morgan Counties PUMA; Missouri",142873.0,,-555555555.0,*****,29,01400
01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties PUMA; Missouri",108203.0,,-555555555.0,*****,29,01500
01600,"Franklin County PUMA, Missouri",102781.0,,-555555555.0,*****,29,01600
02100,"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA; Missouri",128290.0,,-555555555.0,*****,29,02100
02200,"Cape Girardeau, Scott & Bollinger Counties PUMA; Missouri",129334.0,,-555555555.0,*****,29,02200
02300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA; Missouri",108530.0,,-555555555.0,*****,29,02300
02400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA; Missouri",104672.0,,-555555555.0,*****,29,02400
02500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA; Missouri",125621.0,,-555555555.0,*****,29,02500
02700,"Taney, Barry, Stone & McDonald Counties PUMA; Missouri",144567.0,,-555555555.0,*****,29,02700
02800,"Jasper & Newton Counties PUMA, Missouri",177440.0,,-555555555.0,*****,29,02800
00100,"Northwest Montana--Kalispell City PUMA, Montana",131139.0,,-555555555.0,*****,30,00100
00200,"West Montana--Missoula City PUMA, Montana",203391.0,,-555555555.0,*****,30,00200
00300,"Southwest Montana--Butte-Silver Bow & Helena City PUMA, Montana",156344.0,,-555555555.0,*****,30,00300
00500,"South Central Montana--Bozeman City PUMA, Montana",144584.0,,-555555555.0,*****,30,00500
00200,"Northeast Nebraska PUMA, Nebraska",182447.0,,-555555555.0,*****,31,00200
00500,"South Central Nebraska PUMA, Nebraska",116807.0,,-555555555.0,*****,31,00500
00600,"Southeast Nebraska PUMA, Nebraska",136773.0,,-555555555.0,*****,31,00600
00701,"Dodge, Cass, Saunders & Washington Counties PUMA; Nebraska",103628.0,,-555555555.0,*****,31,00701
00702,"Sarpy County--Bellevue City PUMA, Nebraska",178351.0,,-555555555.0,*****,31,00702
00200,"Carson City, Lyon, Douglas & Storey Counties PUMA; Nevada",159391.0,,-555555555.0,*****,32,00200
00300,"Rural Nevada PUMA, Nevada",171398.0,,-555555555.0,*****,32,00300
00100,"Northern New Hampshire--Grafton & Coos Counties PUMA, New Hampshire",121849.0,,-555555555.0,*****,33,00100
00500,"Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA, New Hampshire",119388.0,,-555555555.0,*****,33,00500
00800,"Hunterdon County PUMA, New Jersey",125051.0,,-555555555.0,*****,34,00800
01700,"Warren County PUMA, New Jersey",106293.0,,-555555555.0,*****,34,01700
00300,"North Central New Mexico PUMA, New Mexico",123148.0,,-555555555.0,*****,35,00300
00400,"Eastern Plains New Mexico PUMA, New Mexico",101118.0,,-555555555.0,*****,35,00400
00500,"Santa Fe County PUMA, New Mexico",148917.0,,-555555555.0,*****,35,00500
00600,"Sandoval County PUMA, New Mexico",140769.0,,-555555555.0,*****,35,00600
00900,"Southwest New Mexico PUMA, New Mexico",103965.0,,-555555555.0,*****,35,00900
01100,"Central Southeast New Mexico PUMA, New Mexico",150686.0,,-555555555.0,*****,35,01100
01200,"Far Southeast New Mexico PUMA, New Mexico",127563.0,,-555555555.0,*****,35,01200
00100,"St. Lawrence County PUMA, New York",109558.0,,-555555555.0,*****,36,00100
00200,"Clinton, Franklin, Essex & Hamilton Counties PUMA; New York",173812.0,,-555555555.0,*****,36,00200
00300,"Warren & Washington Counties PUMA, New York",126308.0,,-555555555.0,*****,36,00300
00500,"Jefferson & Lewis Counties PUMA, New York",141167.0,,-555555555.0,*****,36,00500
00600,"Oswego County PUMA, New York",119104.0,,-555555555.0,*****,36,00600
00800,"Wayne & Seneca Counties PUMA, New York",125468.0,,-555555555.0,*****,36,00800
01000,"Genesee & Orleans Counties PUMA, New York",99287.0,,-555555555.0,*****,36,01000
01300,"Livingston & Wyoming Counties PUMA, New York",104472.0,,-555555555.0,*****,36,01300
01400,"Ontario & Yates Counties PUMA, New York",134481.0,,-555555555.0,*****,36,01400
01500,"Madison & Cortland Counties PUMA, New York",119482.0,,-555555555.0,*****,36,01500
01600,"Fulton & Montgomery Counties PUMA, New York",103169.0,,-555555555.0,*****,36,01600
01700,"Schenectady County--Schenectady City PUMA, New York",154883.0,,-555555555.0,*****,36,01700
01900,"Rensselaer County--Troy City PUMA, New York",159431.0,,-555555555.0,*****,36,01900
02100,"Columbia & Greene Counties PUMA, New York",108536.0,,-555555555.0,*****,36,02100
02300,"Tompkins County PUMA, New York",102962.0,,-555555555.0,*****,36,02300
02500,"Cattaraugus & Allegany Counties PUMA, New York",124711.0,,-555555555.0,*****,36,02500
02600,"Chautauqua County PUMA, New York",129656.0,,-555555555.0,*****,36,02600
00300,"Rockingham & Stokes Counties PUMA, North Carolina",137175.0,,-555555555.0,*****,37,00300
00400,"Granville, Person & Caswell Counties PUMA; North Carolina",120925.0,,-555555555.0,*****,37,00400
00700,"Northeast Albemarle Sound Region PUMA, North Carolina",114949.0,,-555555555.0,*****,37,00700
00800,"South & West Albemarle Sound & Northern Outer Banks Regions PUMA, North Carolina",100107.0,,-555555555.0,*****,37,00800
00900,"Nash & Edgecombe Counties--Rocky Mount City PUMA, North Carolina",147335.0,,-555555555.0,*****,37,00900
01000,"Wilson & Greene Counties--Wilson City PUMA, North Carolina",102344.0,,-555555555.0,*****,37,01000
02000,"Caldwell & Alexander Counties PUMA, North Carolina",118898.0,,-555555555.0,*****,37,02000
03600,"Randolph County PUMA, North Carolina",142958.0,,-555555555.0,*****,37,03600
03700,"Moore & Montgomery Counties PUMA, North Carolina",122967.0,,-555555555.0,*****,37,03700
04200,"Pitt County--Greenville City PUMA, North Carolina",177372.0,,-555555555.0,*****,37,04200
04300,"Craven County PUMA, North Carolina",103082.0,,-555555555.0,*****,37,04300
04400,"Carteret, Beaufort & Pamlico Counties PUMA; North Carolina",128905.0,,-555555555.0,*****,37,04400
04800,"Brunswick County PUMA, North Carolina",126860.0,,-555555555.0,*****,37,04800
05200,"Hoke, Richmond & Scotland Counties PUMA; North Carolina",133690.0,,-555555555.0,*****,37,05200
00300,"South Central North Dakota--Bismarck City PUMA, North Dakota",134674.0,,-555555555.0,*****,38,00300
00400,"Northeast North Dakota--Grand Forks City PUMA, North Dakota",106483.0,,-555555555.0,*****,38,00400
00500,"Cass County--Fargo City PUMA, North Dakota",174202.0,,-555555555.0,*****,38,00500
00100,"Defiance, Williams, Henry & Paulding Counties PUMA; Ohio",121403.0,,-555555555.0,*****,39,00100
01300,"Ashtabula County PUMA, Ohio",98136.0,,-555555555.0,*****,39,01300
01700,"Portage County PUMA, Ohio",162644.0,,-555555555.0,*****,39,01700
01900,"Medina County PUMA, Ohio",177257.0,,-555555555.0,*****,39,01900
02000,"Wayne County PUMA, Ohio",116208.0,,-555555555.0,*****,39,02000
02100,"Huron & Ashland Counties PUMA, Ohio",111934.0,,-555555555.0,*****,39,02100
02200,"Richland County PUMA, Ohio",121324.0,,-555555555.0,*****,39,02200
02300,"Seneca, Crawford & Wyandot Counties PUMA; Ohio",119603.0,,-555555555.0,*****,39,02300
02400,"Hancock & Putnam Counties PUMA, Ohio",109659.0,,-555555555.0,*****,39,02400
02500,"Allen County PUMA, Ohio",103642.0,,-555555555.0,*****,39,02500
02600,"Auglaize, Mercer & Van Wert Counties PUMA; Ohio",114871.0,,-555555555.0,*****,39,02600
02700,"Logan, Champaign & Hardin Counties PUMA; Ohio",115713.0,,-555555555.0,*****,39,02700
02800,"Marion, Knox & Morrow Counties PUMA; Ohio",161535.0,,-555555555.0,*****,39,02800
02900,"Holmes, Guernsey & Coshocton Counties PUMA; Ohio",119707.0,,-555555555.0,*****,39,02900
03000,"Tuscarawas & Harrison Counties PUMA, Ohio",107833.0,,-555555555.0,*****,39,03000
03400,"Columbiana County PUMA, Ohio",104003.0,,-555555555.0,*****,39,03400
03500,"Belmont & Jefferson Counties PUMA, Ohio",135358.0,,-555555555.0,*****,39,03500
03600,"Washington, Morgan, Noble & Monroe Counties PUMA; Ohio",103906.0,,-555555555.0,*****,39,03600
03700,"Muskingum & Perry Counties PUMA, Ohio",122061.0,,-555555555.0,*****,39,03700
03800,"Licking County PUMA, Ohio",172293.0,,-555555555.0,*****,39,03800
03900,"Fairfield County PUMA, Ohio",152910.0,,-555555555.0,*****,39,03900
04000,"Delaware County PUMA, Ohio",197008.0,,-555555555.0,*****,39,04000
04200,"Pickaway, Union & Madison Counties PUMA; Ohio",157062.0,,-555555555.0,*****,39,04200
04300,"Clark County PUMA, Ohio",135198.0,,-555555555.0,*****,39,04300
04400,"Miami County PUMA, Ohio",104800.0,,-555555555.0,*****,39,04400
04500,"Darke, Shelby & Preble Counties PUMA; Ohio",141738.0,,-555555555.0,*****,39,04500
04700,"Greene County PUMA, Ohio",165811.0,,-555555555.0,*****,39,04700
04800,"Ross & Fayette Counties PUMA, Ohio",105696.0,,-555555555.0,*****,39,04800
04900,"Jackson, Hocking, Pike & Vinton Counties PUMA; Ohio",102344.0,,-555555555.0,*****,39,04900
05000,"Athens, Gallia & Meigs Counties PUMA; Ohio",119291.0,,-555555555.0,*****,39,05000
05100,"Scioto & Lawrence Counties PUMA, Ohio",136999.0,,-555555555.0,*****,39,05100
05200,"Highland, Clinton & Adams Counties PUMA; Ohio",112781.0,,-555555555.0,*****,39,05200
00200,"Cherokee, Sequoyah & Adair Counties PUMA; Oklahoma",112071.0,,-555555555.0,*****,40,00200
00300,"Southeast Oklahoma PUMA, Oklahoma",176461.0,,-555555555.0,*****,40,00300
00400,"Southwest Oklahoma PUMA, Oklahoma",110019.0,,-555555555.0,*****,40,00400
00500,"Panhandle & Northwest Oklahoma PUMA, Oklahoma",114901.0,,-555555555.0,*****,40,00500
00800,"Canadian County--Oklahoma City (West) PUMA, Oklahoma",136710.0,,-555555555.0,*****,40,00800
00900,"Cleveland County--Norman, Oklahoma City (South) & Moore Cities PUMA; Oklahoma",276733.0,,-555555555.0,*****,40,00900
01400,"Garfield, Kay & Noble Counties--Enid City PUMA; Oklahoma",118481.0,,-555555555.0,*****,40,01400
00100,"Umatilla, Union, Baker & Wallowa Counties PUMA; Oregon",125834.0,,-555555555.0,*****,41,00100
00200,"North Central Oregon--The Dalles City PUMA, Oregon",117813.0,,-555555555.0,*****,41,00200
00300,"Klamath, Malheur, Lake & Harney Counties PUMA; Oregon",111812.0,,-555555555.0,*****,41,00300
00400,"Deschutes County PUMA, Oregon",180640.0,,-555555555.0,*****,41,00400
00500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA; Oregon",163370.0,,-555555555.0,*****,41,00500
00600,"Linn & Benton Counties PUMA, Oregon",212650.0,,-555555555.0,*****,41,00600
00800,"Josephine, Coos & Curry Counties PUMA; Oregon",171296.0,,-555555555.0,*****,41,00800
01000,"Douglas County PUMA, Oregon",108323.0,,-555555555.0,*****,41,01000
01200,"Yamhill & Polk Counties PUMA, Oregon",185247.0,,-555555555.0,*****,41,01200
00200,"Crawford & Warren Counties PUMA, Pennsylvania",126199.0,,-555555555.0,*****,42,00200
00300,"Clearfield, McKean, Elk, Potter & Cameron Counties PUMA; Pennsylvania",174253.0,,-555555555.0,*****,42,00300
00400,"Bradford, Tioga & Sullivan Counties PUMA; Pennsylvania",108707.0,,-555555555.0,*****,42,00400
00500,"Pike, Wayne & Susquehanna Counties PUMA; Pennsylvania",148374.0,,-555555555.0,*****,42,00500
00600,"Monroe County PUMA, Pennsylvania",167586.0,,-555555555.0,*****,42,00600
00900,"Lycoming & Clinton Counties PUMA, Pennsylvania",153933.0,,-555555555.0,*****,42,00900
01000,"Northumberland & Montour Counties PUMA, Pennsylvania",110619.0,,-555555555.0,*****,42,01000
01100,"Mifflin, Union, Snyder & Juniata Counties PUMA; Pennsylvania",156504.0,,-555555555.0,*****,42,01100
01200,"Centre County PUMA, Pennsylvania",161443.0,,-555555555.0,*****,42,01200
01300,"Venango, Jefferson, Clarion & Forest Counties PUMA; Pennsylvania",142638.0,,-555555555.0,*****,42,01300
01400,"Mercer County PUMA, Pennsylvania",112630.0,,-555555555.0,*****,42,01400
01600,"Butler County PUMA, Pennsylvania",186566.0,,-555555555.0,*****,42,01600
01900,"Indiana & Armstrong Counties PUMA, Pennsylvania",152086.0,,-555555555.0,*****,42,01900
02100,"Cambria County PUMA, Pennsylvania",134550.0,,-555555555.0,*****,42,02100
02200,"Blair & Huntingdon Counties--Altoona City PUMA, Pennsylvania",169263.0,,-555555555.0,*****,42,02200
02500,"Lebanon County PUMA, Pennsylvania",138674.0,,-555555555.0,*****,42,02500
02600,"Schuylkill County PUMA, Pennsylvania",143555.0,,-555555555.0,*****,42,02600
03800,"Somerset, Bedford & Fulton Counties PUMA; Pennsylvania",138066.0,,-555555555.0,*****,42,03800
03900,"Fayette County PUMA, Pennsylvania",132289.0,,-555555555.0,*****,42,03900
00201,"Central Rhode Island--Kent County--Warwick City PUMA, Rhode Island",163861.0,,-555555555.0,*****,44,00201
00400,"South Rhode Island--Washington County PUMA, Rhode Island",126242.0,,-555555555.0,*****,44,00400
00400,"Cherokee, Newberry, Chester & Union Counties PUMA; South Carolina",154749.0,,-555555555.0,*****,45,00400
00700,"Lancaster, Chesterfield & Marlboro Counties PUMA; South Carolina",162701.0,,-555555555.0,*****,45,00700
00800,"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City PUMA; South Carolina",190412.0,,-555555555.0,*****,45,00800
00900,"Florence & Darlington Counties--Florence City PUMA, South Carolina",205814.0,,-555555555.0,*****,45,00900
01300,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA; South Carolina",191220.0,,-555555555.0,*****,45,01300
01400,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City PUMA; South Carolina",210558.0,,-555555555.0,*****,45,01400
01500,"Aiken & Edgefield Counties--Aiken & North Augusta Cities PUMA, South Carolina",193695.0,,-555555555.0,*****,45,01500
