geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,state legislative district (upper chamber)
41019,"State Senate District 19 (2018), Oregon",137243.0,,1299.0,,41,019
41020,"State Senate District 20 (2018), Oregon",137773.0,,1636.0,,41,020
41021,"State Senate District 21 (2018), Oregon",138359.0,,1966.0,,41,021
41022,"State Senate District 22 (2018), Oregon",141767.0,,1823.0,,41,022
41023,"State Senate District 23 (2018), Oregon",136869.0,,1606.0,,41,023
41024,"State Senate District 24 (2018), Oregon",133668.0,,2504.0,,41,024
41025,"State Senate District 25 (2018), Oregon",131544.0,,1229.0,,41,025
41026,"State Senate District 26 (2018), Oregon",140944.0,,1969.0,,41,026
41027,"State Senate District 27 (2018), Oregon",148770.0,,1220.0,,41,027
41028,"State Senate District 28 (2018), Oregon",130568.0,,1782.0,,41,028
41029,"State Senate District 29 (2018), Oregon",127086.0,,454.0,,41,029
41030,"State Senate District 30 (2018), Oregon",127852.0,,1053.0,,41,030
42001,"State Senate District 1 (2018), Pennsylvania",276061.0,,3606.0,,42,001
42002,"State Senate District 2 (2018), Pennsylvania",268354.0,,4131.0,,42,002
42003,"State Senate District 3 (2018), Pennsylvania",243592.0,,4421.0,,42,003
42004,"State Senate District 4 (2018), Pennsylvania",262291.0,,3254.0,,42,004
42005,"State Senate District 5 (2018), Pennsylvania",268567.0,,3638.0,,42,005
42006,"State Senate District 6 (2018), Pennsylvania",253303.0,,430.0,,42,006
42007,"State Senate District 7 (2018), Pennsylvania",253282.0,,3546.0,,42,007
42008,"State Senate District 8 (2018), Pennsylvania",246446.0,,4006.0,,42,008
42009,"State Senate District 9 (2018), Pennsylvania",261946.0,,333.0,,42,009
42010,"State Senate District 10 (2018), Pennsylvania",251853.0,,379.0,,42,010
42011,"State Senate District 11 (2018), Pennsylvania",257854.0,,470.0,,42,011
42012,"State Senate District 12 (2018), Pennsylvania",250930.0,,153.0,,42,012
42013,"State Senate District 13 (2018), Pennsylvania",268009.0,,260.0,,42,013
42014,"State Senate District 14 (2018), Pennsylvania",260416.0,,338.0,,42,014
42015,"State Senate District 15 (2018), Pennsylvania",257980.0,,276.0,,42,015
42016,"State Senate District 16 (2018), Pennsylvania",274138.0,,93.0,,42,016
42017,"State Senate District 17 (2018), Pennsylvania",264456.0,,126.0,,42,017
42018,"State Senate District 18 (2018), Pennsylvania",266058.0,,304.0,,42,018
42019,"State Senate District 19 (2018), Pennsylvania",273334.0,,285.0,,42,019
42020,"State Senate District 20 (2018), Pennsylvania",241678.0,,541.0,,42,020
42021,"State Senate District 21 (2018), Pennsylvania",258032.0,,480.0,,42,021
42022,"State Senate District 22 (2018), Pennsylvania",253047.0,,89.0,,42,022
42023,"State Senate District 23 (2018), Pennsylvania",241625.0,,384.0,,42,023
42024,"State Senate District 24 (2018), Pennsylvania",253827.0,,419.0,,42,024
42025,"State Senate District 25 (2018), Pennsylvania",240376.0,,266.0,,42,025
42026,"State Senate District 26 (2018), Pennsylvania",261518.0,,297.0,,42,026
42027,"State Senate District 27 (2018), Pennsylvania",245240.0,,343.0,,42,027
42028,"State Senate District 28 (2018), Pennsylvania",265703.0,,517.0,,42,028
42029,"State Senate District 29 (2018), Pennsylvania",247995.0,,522.0,,42,029
42030,"State Senate District 30 (2018), Pennsylvania",243316.0,,442.0,,42,030
42031,"State Senate District 31 (2018), Pennsylvania",268560.0,,456.0,,42,031
42032,"State Senate District 32 (2018), Pennsylvania",243777.0,,195.0,,42,032
42033,"State Senate District 33 (2018), Pennsylvania",270262.0,,305.0,,42,033
42034,"State Senate District 34 (2018), Pennsylvania",250521.0,,267.0,,42,034
42038,"State Senate District 38 (2018), Pennsylvania",258551.0,,931.0,,42,038
42035,"State Senate District 35 (2018), Pennsylvania",241422.0,,266.0,,42,035
42036,"State Senate District 36 (2018), Pennsylvania",270338.0,,260.0,,42,036
42037,"State Senate District 37 (2018), Pennsylvania",270730.0,,346.0,,42,037
42039,"State Senate District 39 (2018), Pennsylvania",237175.0,,384.0,,42,039
42040,"State Senate District 40 (2018), Pennsylvania",263765.0,,304.0,,42,040
42041,"State Senate District 41 (2018), Pennsylvania",236571.0,,575.0,,42,041
42042,"State Senate District 42 (2018), Pennsylvania",260066.0,,1660.0,,42,042
42043,"State Senate District 43 (2018), Pennsylvania",249275.0,,1656.0,,42,043
42044,"State Senate District 44 (2018), Pennsylvania",268464.0,,248.0,,42,044
42045,"State Senate District 45 (2018), Pennsylvania",253547.0,,522.0,,42,045
42046,"State Senate District 46 (2018), Pennsylvania",250928.0,,216.0,,42,046
42047,"State Senate District 47 (2018), Pennsylvania",241268.0,,446.0,,42,047
42048,"State Senate District 48 (2018), Pennsylvania",266128.0,,558.0,,42,048
42049,"State Senate District 49 (2018), Pennsylvania",240683.0,,304.0,,42,049
42050,"State Senate District 50 (2018), Pennsylvania",237923.0,,388.0,,42,050
44001,"State Senate District 1 (2018), Rhode Island",30016.0,,1472.0,,44,001
44002,"State Senate District 2 (2018), Rhode Island",29317.0,,1446.0,,44,002
44003,"State Senate District 3 (2018), Rhode Island",27704.0,,951.0,,44,003
44004,"State Senate District 4 (2018), Rhode Island",27510.0,,1278.0,,44,004
44005,"State Senate District 5 (2018), Rhode Island",28126.0,,1592.0,,44,005
44006,"State Senate District 6 (2018), Rhode Island",28733.0,,1551.0,,44,006
44007,"State Senate District 7 (2018), Rhode Island",26441.0,,1447.0,,44,007
44008,"State Senate District 8 (2018), Rhode Island",26112.0,,915.0,,44,008
44009,"State Senate District 9 (2018), Rhode Island",27308.0,,315.0,,44,009
44010,"State Senate District 10 (2018), Rhode Island",26324.0,,691.0,,44,010
44011,"State Senate District 11 (2018), Rhode Island",28099.0,,614.0,,44,011
44012,"State Senate District 12 (2018), Rhode Island",26506.0,,460.0,,44,012
44013,"State Senate District 13 (2018), Rhode Island",28524.0,,317.0,,44,013
44014,"State Senate District 14 (2018), Rhode Island",27373.0,,773.0,,44,014
44015,"State Senate District 15 (2018), Rhode Island",28040.0,,1370.0,,44,015
44016,"State Senate District 16 (2018), Rhode Island",27180.0,,849.0,,44,016
44017,"State Senate District 17 (2018), Rhode Island",27546.0,,863.0,,44,017
44018,"State Senate District 18 (2018), Rhode Island",28312.0,,1107.0,,44,018
44019,"State Senate District 19 (2018), Rhode Island",27992.0,,640.0,,44,019
44020,"State Senate District 20 (2018), Rhode Island",27740.0,,889.0,,44,020
44021,"State Senate District 21 (2018), Rhode Island",26776.0,,742.0,,44,021
44022,"State Senate District 22 (2018), Rhode Island",28806.0,,714.0,,44,022
44023,"State Senate District 23 (2018), Rhode Island",29472.0,,510.0,,44,023
44024,"State Senate District 24 (2018), Rhode Island",27314.0,,898.0,,44,024
44025,"State Senate District 25 (2018), Rhode Island",28506.0,,437.0,,44,025
44026,"State Senate District 26 (2018), Rhode Island",27317.0,,1251.0,,44,026
44027,"State Senate District 27 (2018), Rhode Island",28940.0,,1044.0,,44,027
44028,"State Senate District 28 (2018), Rhode Island",28170.0,,1165.0,,44,028
44029,"State Senate District 29 (2018), Rhode Island",26757.0,,870.0,,44,029
44030,"State Senate District 30 (2018), Rhode Island",25831.0,,721.0,,44,030
44031,"State Senate District 31 (2018), Rhode Island",28845.0,,746.0,,44,031
44032,"State Senate District 32 (2018), Rhode Island",26389.0,,700.0,,44,032
44033,"State Senate District 33 (2018), Rhode Island",28412.0,,757.0,,44,033
44034,"State Senate District 34 (2018), Rhode Island",28468.0,,511.0,,44,034
44038,"State Senate District 38 (2018), Rhode Island",28371.0,,461.0,,44,038
44035,"State Senate District 35 (2018), Rhode Island",28160.0,,774.0,,44,035
44036,"State Senate District 36 (2018), Rhode Island",27150.0,,772.0,,44,036
44037,"State Senate District 37 (2018), Rhode Island",28024.0,,436.0,,44,037
45001,"State Senate District 1 (2018), South Carolina",100882.0,,681.0,,45,001
45002,"State Senate District 2 (2018), South Carolina",98560.0,,681.0,,45,002
45003,"State Senate District 3 (2018), South Carolina",109296.0,,1561.0,,45,003
45004,"State Senate District 4 (2018), South Carolina",100429.0,,1659.0,,45,004
45005,"State Senate District 5 (2018), South Carolina",108873.0,,2142.0,,45,005
45006,"State Senate District 6 (2018), South Carolina",105118.0,,1940.0,,45,006
45007,"State Senate District 7 (2018), South Carolina",105497.0,,2243.0,,45,007
45008,"State Senate District 8 (2018), South Carolina",114279.0,,2092.0,,45,008
45009,"State Senate District 9 (2018), South Carolina",102139.0,,1459.0,,45,009
45010,"State Senate District 10 (2018), South Carolina",96663.0,,1061.0,,45,010
45011,"State Senate District 11 (2018), South Carolina",107710.0,,2050.0,,45,011
45012,"State Senate District 12 (2018), South Carolina",117715.0,,2300.0,,45,012
45013,"State Senate District 13 (2018), South Carolina",112215.0,,2161.0,,45,013
45014,"State Senate District 14 (2018), South Carolina",109143.0,,1558.0,,45,014
45015,"State Senate District 15 (2018), South Carolina",117926.0,,1833.0,,45,015
45016,"State Senate District 16 (2018), South Carolina",130884.0,,1539.0,,45,016
45017,"State Senate District 17 (2018), South Carolina",105419.0,,1491.0,,45,017
45018,"State Senate District 18 (2018), South Carolina",109512.0,,1239.0,,45,018
45019,"State Senate District 19 (2018), South Carolina",104284.0,,2948.0,,45,019
45020,"State Senate District 20 (2018), South Carolina",109390.0,,1809.0,,45,020
45021,"State Senate District 21 (2018), South Carolina",101973.0,,2082.0,,45,021
45022,"State Senate District 22 (2018), South Carolina",104833.0,,2745.0,,45,022
45023,"State Senate District 23 (2018), South Carolina",106891.0,,1652.0,,45,023
45024,"State Senate District 24 (2018), South Carolina",100741.0,,1677.0,,45,024
45025,"State Senate District 25 (2018), South Carolina",104049.0,,1867.0,,45,025
45026,"State Senate District 26 (2018), South Carolina",98041.0,,2052.0,,45,026
45027,"State Senate District 27 (2018), South Carolina",96300.0,,1524.0,,45,027
45028,"State Senate District 28 (2018), South Carolina",110529.0,,1860.0,,45,028
45029,"State Senate District 29 (2018), South Carolina",92051.0,,1267.0,,45,029
45030,"State Senate District 30 (2018), South Carolina",94324.0,,1680.0,,45,030
45031,"State Senate District 31 (2018), South Carolina",101684.0,,1836.0,,45,031
45032,"State Senate District 32 (2018), South Carolina",91739.0,,1419.0,,45,032
45033,"State Senate District 33 (2018), South Carolina",122082.0,,2063.0,,45,033
45034,"State Senate District 34 (2018), South Carolina",129795.0,,2182.0,,45,034
45035,"State Senate District 35 (2018), South Carolina",104020.0,,2099.0,,45,035
45036,"State Senate District 36 (2018), South Carolina",92186.0,,1402.0,,45,036
45037,"State Senate District 37 (2018), South Carolina",127701.0,,2364.0,,45,037
45038,"State Senate District 38 (2018), South Carolina",122429.0,,1980.0,,45,038
45039,"State Senate District 39 (2018), South Carolina",92881.0,,2137.0,,45,039
45040,"State Senate District 40 (2018), South Carolina",98476.0,,1800.0,,45,040
45041,"State Senate District 41 (2018), South Carolina",120289.0,,2413.0,,45,041
45042,"State Senate District 42 (2018), South Carolina",108976.0,,1834.0,,45,042
45043,"State Senate District 43 (2018), South Carolina",118803.0,,2357.0,,45,043
45044,"State Senate District 44 (2018), South Carolina",124237.0,,2139.0,,45,044
45045,"State Senate District 45 (2018), South Carolina",104826.0,,2298.0,,45,045
45046,"State Senate District 46 (2018), South Carolina",120135.0,,1759.0,,45,046
46004,"State Senate District 4 (2018), South Dakota",23675.0,,405.0,,46,004
46001,"State Senate District 1 (2018), South Dakota",24078.0,,332.0,,46,001
46002,"State Senate District 2 (2018), South Dakota",24648.0,,571.0,,46,002
46003,"State Senate District 3 (2018), South Dakota",26494.0,,510.0,,46,003
46005,"State Senate District 5 (2018), South Dakota",24084.0,,223.0,,46,005
46006,"State Senate District 6 (2018), South Dakota",29107.0,,614.0,,46,006
46007,"State Senate District 7 (2018), South Dakota",25996.0,,355.0,,46,007
46008,"State Senate District 8 (2018), South Dakota",23697.0,,-555555555.0,*****,46,008
46009,"State Senate District 9 (2018), South Dakota",28207.0,,978.0,,46,009
46010,"State Senate District 10 (2018), South Dakota",26250.0,,1043.0,,46,010
46011,"State Senate District 11 (2018), South Dakota",28437.0,,830.0,,46,011
46012,"State Senate District 12 (2018), South Dakota",24176.0,,1070.0,,46,012
46013,"State Senate District 13 (2018), South Dakota",23323.0,,1018.0,,46,013
46014,"State Senate District 14 (2018), South Dakota",25803.0,,1004.0,,46,014
46015,"State Senate District 15 (2018), South Dakota",21627.0,,1095.0,,46,015
46016,"State Senate District 16 (2018), South Dakota",24360.0,,392.0,,46,016
46017,"State Senate District 17 (2018), South Dakota",22189.0,,-555555555.0,*****,46,017
46018,"State Senate District 18 (2018), South Dakota",22717.0,,-555555555.0,*****,46,018
46019,"State Senate District 19 (2018), South Dakota",22712.0,,186.0,,46,019
46020,"State Senate District 20 (2018), South Dakota",24689.0,,-555555555.0,*****,46,020
46021,"State Senate District 21 (2018), South Dakota",22423.0,,186.0,,46,021
46022,"State Senate District 22 (2018), South Dakota",23341.0,,-555555555.0,*****,46,022
46023,"State Senate District 23 (2018), South Dakota",21720.0,,195.0,,46,023
46024,"State Senate District 24 (2018), South Dakota",23276.0,,166.0,,46,024
46025,"State Senate District 25 (2018), South Dakota",25550.0,,727.0,,46,025
46026,"State Senate District 26 (2018), South Dakota",24114.0,,96.0,,46,026
46027,"State Senate District 27 (2018), South Dakota",23690.0,,169.0,,46,027
46028,"State Senate District 28 (2018), South Dakota",24884.0,,320.0,,46,028
46029,"State Senate District 29 (2018), South Dakota",26323.0,,616.0,,46,029
46030,"State Senate District 30 (2018), South Dakota",25181.0,,370.0,,46,030
46031,"State Senate District 31 (2018), South Dakota",25234.0,,-555555555.0,*****,46,031
46032,"State Senate District 32 (2018), South Dakota",26227.0,,888.0,,46,032
46033,"State Senate District 33 (2018), South Dakota",24125.0,,985.0,,46,033
46034,"State Senate District 34 (2018), South Dakota",24852.0,,879.0,,46,034
46035,"State Senate District 35 (2018), South Dakota",27080.0,,929.0,,46,035
47001,"State Senate District 1 (2018), Tennessee",191702.0,,1189.0,,47,001
47002,"State Senate District 2 (2018), Tennessee",200773.0,,1189.0,,47,002
47003,"State Senate District 3 (2018), Tennessee",188774.0,,686.0,,47,003
47004,"State Senate District 4 (2018), Tennessee",186975.0,,686.0,,47,004
47005,"State Senate District 5 (2018), Tennessee",191636.0,,1881.0,,47,005
47006,"State Senate District 6 (2018), Tennessee",194092.0,,1741.0,,47,006
47007,"State Senate District 7 (2018), Tennessee",197842.0,,2131.0,,47,007
47008,"State Senate District 8 (2018), Tennessee",190153.0,,-555555555.0,*****,47,008
47009,"State Senate District 9 (2018), Tennessee",192090.0,,1298.0,,47,009
47010,"State Senate District 10 (2018), Tennessee",198474.0,,2458.0,,47,010
47011,"State Senate District 11 (2018), Tennessee",198932.0,,1945.0,,47,011
47012,"State Senate District 12 (2018), Tennessee",191844.0,,-555555555.0,*****,47,012
47013,"State Senate District 13 (2018), Tennessee",223518.0,,1817.0,,47,013
47014,"State Senate District 14 (2018), Tennessee",203470.0,,1817.0,,47,014
47015,"State Senate District 15 (2018), Tennessee",209875.0,,-555555555.0,*****,47,015
47016,"State Senate District 16 (2018), Tennessee",198679.0,,-555555555.0,*****,47,016
47020,"State Senate District 20 (2018), Tennessee",213602.0,,2657.0,,47,020
47017,"State Senate District 17 (2018), Tennessee",216871.0,,-555555555.0,*****,47,017
47018,"State Senate District 18 (2018), Tennessee",220675.0,,1351.0,,47,018
47019,"State Senate District 19 (2018), Tennessee",214571.0,,2841.0,,47,019
47021,"State Senate District 21 (2018), Tennessee",224215.0,,2665.0,,47,021
47022,"State Senate District 22 (2018), Tennessee",217864.0,,-555555555.0,*****,47,022
47023,"State Senate District 23 (2018), Tennessee",218648.0,,-555555555.0,*****,47,023
47024,"State Senate District 24 (2018), Tennessee",189730.0,,-555555555.0,*****,47,024
47025,"State Senate District 25 (2018), Tennessee",204257.0,,-555555555.0,*****,47,025
47026,"State Senate District 26 (2018), Tennessee",191399.0,,-555555555.0,*****,47,026
47027,"State Senate District 27 (2018), Tennessee",183580.0,,-555555555.0,*****,47,027
47028,"State Senate District 28 (2018), Tennessee",198397.0,,-555555555.0,*****,47,028
47029,"State Senate District 29 (2018), Tennessee",190798.0,,2824.0,,47,029
47030,"State Senate District 30 (2018), Tennessee",194492.0,,3424.0,,47,030
47031,"State Senate District 31 (2018), Tennessee",209620.0,,3448.0,,47,031
47032,"State Senate District 32 (2018), Tennessee",205143.0,,1070.0,,47,032
47033,"State Senate District 33 (2018), Tennessee",198398.0,,3199.0,,47,033
48001,"State Senate District 1 (2018), Texas",841254.0,,-555555555.0,*****,48,001
48002,"State Senate District 2 (2018), Texas",875650.0,,3912.0,,48,002
48003,"State Senate District 3 (2018), Texas",865362.0,,2270.0,,48,003
48004,"State Senate District 4 (2018), Texas",942938.0,,3705.0,,48,004
48005,"State Senate District 5 (2018), Texas",961423.0,,-555555555.0,*****,48,005
48006,"State Senate District 6 (2018), Texas",863488.0,,7520.0,,48,006
48007,"State Senate District 7 (2018), Texas",954933.0,,6083.0,,48,007
48008,"State Senate District 8 (2018), Texas",945219.0,,2628.0,,48,008
48009,"State Senate District 9 (2018), Texas",902387.0,,5530.0,,48,009
48010,"State Senate District 10 (2018), Texas",912860.0,,4245.0,,48,010
48011,"State Senate District 11 (2018), Texas",879520.0,,3968.0,,48,011
48012,"State Senate District 12 (2018), Texas",983996.0,,4515.0,,48,012
48013,"State Senate District 13 (2018), Texas",886226.0,,7376.0,,48,013
48014,"State Senate District 14 (2018), Texas",970392.0,,3428.0,,48,014
48015,"State Senate District 15 (2018), Texas",911767.0,,7888.0,,48,015
48016,"State Senate District 16 (2018), Texas",898224.0,,4087.0,,48,016
48017,"State Senate District 17 (2018), Texas",913271.0,,6625.0,,48,017
48018,"State Senate District 18 (2018), Texas",956463.0,,4370.0,,48,018
48019,"State Senate District 19 (2018), Texas",901953.0,,4276.0,,48,019
48020,"State Senate District 20 (2018), Texas",900121.0,,3915.0,,48,020
48021,"State Senate District 21 (2018), Texas",888624.0,,3969.0,,48,021
48022,"State Senate District 22 (2018), Texas",879234.0,,2358.0,,48,022
48023,"State Senate District 23 (2018), Texas",887311.0,,4064.0,,48,023
48024,"State Senate District 24 (2018), Texas",857714.0,,1897.0,,48,024
48025,"State Senate District 25 (2018), Texas",971127.0,,3974.0,,48,025
48026,"State Senate District 26 (2018), Texas",875275.0,,5239.0,,48,026
48027,"State Senate District 27 (2018), Texas",829476.0,,3956.0,,48,027
48028,"State Senate District 28 (2018), Texas",799687.0,,1166.0,,48,028
48029,"State Senate District 29 (2018), Texas",853350.0,,-555555555.0,*****,48,029
48030,"State Senate District 30 (2018), Texas",914739.0,,2569.0,,48,030
48031,"State Senate District 31 (2018), Texas",861211.0,,197.0,,48,031
49001,"State Senate District 1 (2018), Utah",98889.0,,2426.0,,49,001
49002,"State Senate District 2 (2018), Utah",101082.0,,1570.0,,49,002
49003,"State Senate District 3 (2018), Utah",99807.0,,1983.0,,49,003
49004,"State Senate District 4 (2018), Utah",100280.0,,1392.0,,49,004
49005,"State Senate District 5 (2018), Utah",99836.0,,1706.0,,49,005
49006,"State Senate District 6 (2018), Utah",97580.0,,1347.0,,49,006
49007,"State Senate District 7 (2018), Utah",108645.0,,1185.0,,49,007
49008,"State Senate District 8 (2018), Utah",101483.0,,1229.0,,49,008
49009,"State Senate District 9 (2018), Utah",98558.0,,1319.0,,49,009
49013,"State Senate District 13 (2018), Utah",130996.0,,1581.0,,49,013
49010,"State Senate District 10 (2018), Utah",128306.0,,2371.0,,49,010
49011,"State Senate District 11 (2018), Utah",111676.0,,957.0,,49,011
49012,"State Senate District 12 (2018), Utah",102465.0,,2200.0,,49,012
49014,"State Senate District 14 (2018), Utah",104523.0,,1058.0,,49,014
49015,"State Senate District 15 (2018), Utah",106900.0,,1325.0,,49,015
49016,"State Senate District 16 (2018), Utah",97084.0,,1333.0,,49,016
49017,"State Senate District 17 (2018), Utah",104602.0,,592.0,,49,017
49018,"State Senate District 18 (2018), Utah",100060.0,,1421.0,,49,018
49019,"State Senate District 19 (2018), Utah",103250.0,,1229.0,,49,019
49020,"State Senate District 20 (2018), Utah",103899.0,,956.0,,49,020
49021,"State Senate District 21 (2018), Utah",109932.0,,1462.0,,49,021
49022,"State Senate District 22 (2018), Utah",106216.0,,1598.0,,49,022
49023,"State Senate District 23 (2018), Utah",102273.0,,1185.0,,49,023
49024,"State Senate District 24 (2018), Utah",99256.0,,484.0,,49,024
49025,"State Senate District 25 (2018), Utah",102942.0,,435.0,,49,025
49026,"State Senate District 26 (2018), Utah",109323.0,,754.0,,49,026
49027,"State Senate District 27 (2018), Utah",98915.0,,793.0,,49,027
49028,"State Senate District 28 (2018), Utah",107294.0,,708.0,,49,028
49029,"State Senate District 29 (2018), Utah",109278.0,,693.0,,49,029
50ADD,"Addison State Senate District (2018), Vermont",38839.0,,114.0,,50,ADD
50BEN,"Bennington State Senate District (2018), Vermont",37437.0,,188.0,,50,BEN
50CAL,"Caledonia State Senate District (2018), Vermont",39210.0,,250.0,,50,CAL
50CGI,"Grand-Isle-Chittenden State Senate District (2018), Vermont",22615.0,,174.0,,50,CGI
50CHI,"Chittenden State Senate District (2018), Vermont",142795.0,,118.0,,50,CHI
50E-O,"Essex-Orleans State Senate District (2018), Vermont",38432.0,,306.0,,50,E-O
50FRA,"Franklin State Senate District (2018), Vermont",47241.0,,342.0,,50,FRA
50LAM,"Lamoille State Senate District (2018), Vermont",23446.0,,148.0,,50,LAM
50ORA,"Orange State Senate District (2018), Vermont",20152.0,,250.0,,50,ORA
50RUT,"Rutland State Senate District (2018), Vermont",58105.0,,177.0,,50,RUT
50WAS,"Washington State Senate District (2018), Vermont",58477.0,,-555555555.0,*****,50,WAS
50WDM,"Windham State Senate District (2018), Vermont",40033.0,,304.0,,50,WDM
50WSR,"Windsor State Senate District (2018), Vermont",58195.0,,263.0,,50,WSR
51001,"State Senate District 1 (2018), Virginia",203215.0,,2147.0,,51,001
51002,"State Senate District 2 (2018), Virginia",198766.0,,2181.0,,51,002
51003,"State Senate District 3 (2018), Virginia",215881.0,,1547.0,,51,003
51004,"State Senate District 4 (2018), Virginia",209853.0,,1377.0,,51,004
51005,"State Senate District 5 (2018), Virginia",206563.0,,2862.0,,51,005
51006,"State Senate District 6 (2018), Virginia",194686.0,,2238.0,,51,006
51007,"State Senate District 7 (2018), Virginia",206828.0,,1787.0,,51,007
51008,"State Senate District 8 (2018), Virginia",201643.0,,2251.0,,51,008
51009,"State Senate District 9 (2018), Virginia",207444.0,,2322.0,,51,009
51010,"State Senate District 10 (2018), Virginia",211463.0,,2545.0,,51,010
51011,"State Senate District 11 (2018), Virginia",218700.0,,2161.0,,51,011
51012,"State Senate District 12 (2018), Virginia",217896.0,,2008.0,,51,012
51013,"State Senate District 13 (2018), Virginia",256066.0,,2510.0,,51,013
51014,"State Senate District 14 (2018), Virginia",212099.0,,2995.0,,51,014
51015,"State Senate District 15 (2018), Virginia",191249.0,,1836.0,,51,015
51016,"State Senate District 16 (2018), Virginia",212850.0,,2435.0,,51,016
51017,"State Senate District 17 (2018), Virginia",221773.0,,1721.0,,51,017
51018,"State Senate District 18 (2018), Virginia",201475.0,,1844.0,,51,018
51019,"State Senate District 19 (2018), Virginia",199717.0,,1857.0,,51,019
51023,"State Senate District 23 (2018), Virginia",208796.0,,1752.0,,51,023
51020,"State Senate District 20 (2018), Virginia",194863.0,,1650.0,,51,020
51021,"State Senate District 21 (2018), Virginia",205568.0,,1288.0,,51,021
51022,"State Senate District 22 (2018), Virginia",198095.0,,1517.0,,51,022
51024,"State Senate District 24 (2018), Virginia",210571.0,,1014.0,,51,024
51025,"State Senate District 25 (2018), Virginia",204117.0,,1019.0,,51,025
51026,"State Senate District 26 (2018), Virginia",210501.0,,719.0,,51,026
51027,"State Senate District 27 (2018), Virginia",218022.0,,1220.0,,51,027
51028,"State Senate District 28 (2018), Virginia",222932.0,,2052.0,,51,028
51029,"State Senate District 29 (2018), Virginia",232495.0,,2501.0,,51,029
51030,"State Senate District 30 (2018), Virginia",220685.0,,2566.0,,51,030
51031,"State Senate District 31 (2018), Virginia",211968.0,,1934.0,,51,031
51032,"State Senate District 32 (2018), Virginia",209105.0,,1869.0,,51,032
51033,"State Senate District 33 (2018), Virginia",231941.0,,2254.0,,51,033
51034,"State Senate District 34 (2018), Virginia",207124.0,,2195.0,,51,034
51035,"State Senate District 35 (2018), Virginia",209298.0,,2687.0,,51,035
51036,"State Senate District 36 (2018), Virginia",219444.0,,3300.0,,51,036
51037,"State Senate District 37 (2018), Virginia",210181.0,,2791.0,,51,037
51038,"State Senate District 38 (2018), Virginia",194236.0,,757.0,,51,038
51039,"State Senate District 39 (2018), Virginia",214172.0,,2535.0,,51,039
51040,"State Senate District 40 (2018), Virginia",191493.0,,957.0,,51,040
53001,"State Senate District 1 (2018), Washington",158443.0,,1898.0,,53,001
53002,"State Senate District 2 (2018), Washington",151993.0,,2245.0,,53,002
53003,"State Senate District 3 (2018), Washington",135665.0,,1504.0,,53,003
53004,"State Senate District 4 (2018), Washington",150400.0,,1367.0,,53,004
53005,"State Senate District 5 (2018), Washington",155758.0,,1758.0,,53,005
53006,"State Senate District 6 (2018), Washington",150060.0,,1924.0,,53,006
53007,"State Senate District 7 (2018), Washington",139813.0,,1436.0,,53,007
53008,"State Senate District 8 (2018), Washington",153400.0,,769.0,,53,008
53009,"State Senate District 9 (2018), Washington",153419.0,,1279.0,,53,009
53010,"State Senate District 10 (2018), Washington",144020.0,,1596.0,,53,010
53011,"State Senate District 11 (2018), Washington",145643.0,,1942.0,,53,011
53012,"State Senate District 12 (2018), Washington",144309.0,,966.0,,53,012
53013,"State Senate District 13 (2018), Washington",146540.0,,762.0,,53,013
53017,"State Senate District 17 (2018), Washington",149046.0,,1625.0,,53,017
53014,"State Senate District 14 (2018), Washington",141152.0,,1745.0,,53,014
53015,"State Senate District 15 (2018), Washington",142284.0,,1623.0,,53,015
53016,"State Senate District 16 (2018), Washington",143121.0,,1588.0,,53,016
53018,"State Senate District 18 (2018), Washington",152952.0,,1798.0,,53,018
53019,"State Senate District 19 (2018), Washington",139508.0,,1488.0,,53,019
53020,"State Senate District 20 (2018), Washington",141921.0,,1819.0,,53,020
53021,"State Senate District 21 (2018), Washington",156051.0,,2594.0,,53,021
53022,"State Senate District 22 (2018), Washington",150206.0,,1328.0,,53,022
53023,"State Senate District 23 (2018), Washington",147053.0,,1600.0,,53,023
53024,"State Senate District 24 (2018), Washington",140310.0,,902.0,,53,024
53025,"State Senate District 25 (2018), Washington",147696.0,,1769.0,,53,025
53026,"State Senate District 26 (2018), Washington",142707.0,,2432.0,,53,026
53027,"State Senate District 27 (2018), Washington",145932.0,,1816.0,,53,027
53028,"State Senate District 28 (2018), Washington",147916.0,,1616.0,,53,028
53029,"State Senate District 29 (2018), Washington",146810.0,,2529.0,,53,029
53030,"State Senate District 30 (2018), Washington",147454.0,,1485.0,,53,030
53031,"State Senate District 31 (2018), Washington",151521.0,,1810.0,,53,031
53032,"State Senate District 32 (2018), Washington",146420.0,,1745.0,,53,032
53033,"State Senate District 33 (2018), Washington",148120.0,,1523.0,,53,033
53034,"State Senate District 34 (2018), Washington",152640.0,,2141.0,,53,034
53035,"State Senate District 35 (2018), Washington",142386.0,,1739.0,,53,035
53036,"State Senate District 36 (2018), Washington",166692.0,,2014.0,,53,036
53037,"State Senate District 37 (2018), Washington",158936.0,,2474.0,,53,037
53038,"State Senate District 38 (2018), Washington",143520.0,,1886.0,,53,038
53039,"State Senate District 39 (2018), Washington",147791.0,,2249.0,,53,039
53040,"State Senate District 40 (2018), Washington",145893.0,,1755.0,,53,040
53041,"State Senate District 41 (2018), Washington",152734.0,,1592.0,,53,041
53042,"State Senate District 42 (2018), Washington",148144.0,,1407.0,,53,042
