geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,state legislative district (lower chamber)
28120,"State House District 120 (2018), Mississippi",26617.0,,898.0,,28,120
28121,"State House District 121 (2018), Mississippi",27646.0,,1701.0,,28,121
28122,"State House District 122 (2018), Mississippi",26389.0,,775.0,,28,122
28001,"State House District 1 (2018), Mississippi",22794.0,,966.0,,28,001
28002,"State House District 2 (2018), Mississippi",22719.0,,1063.0,,28,002
28003,"State House District 3 (2018), Mississippi",24265.0,,715.0,,28,003
28004,"State House District 4 (2018), Mississippi",23250.0,,462.0,,28,004
28005,"State House District 5 (2018), Mississippi",23241.0,,1298.0,,28,005
28006,"State House District 6 (2018), Mississippi",27739.0,,1064.0,,28,006
28007,"State House District 7 (2018), Mississippi",26784.0,,1065.0,,28,007
28008,"State House District 8 (2018), Mississippi",22310.0,,901.0,,28,008
28009,"State House District 9 (2018), Mississippi",22228.0,,751.0,,28,009
28010,"State House District 10 (2018), Mississippi",24341.0,,1425.0,,28,010
29020,"State House District 20 (2018), Missouri",39176.0,,1048.0,,29,020
29021,"State House District 21 (2018), Missouri",36731.0,,1504.0,,29,021
29022,"State House District 22 (2018), Missouri",35494.0,,1684.0,,29,022
29023,"State House District 23 (2018), Missouri",33013.0,,1553.0,,29,023
29024,"State House District 24 (2018), Missouri",42335.0,,1069.0,,29,024
29025,"State House District 25 (2018), Missouri",39536.0,,1131.0,,29,025
29026,"State House District 26 (2018), Missouri",37002.0,,1275.0,,29,026
29027,"State House District 27 (2018), Missouri",36075.0,,1466.0,,29,027
29028,"State House District 28 (2018), Missouri",36734.0,,841.0,,29,028
29029,"State House District 29 (2018), Missouri",38643.0,,1286.0,,29,029
29030,"State House District 30 (2018), Missouri",36928.0,,1318.0,,29,030
29031,"State House District 31 (2018), Missouri",37923.0,,835.0,,29,031
29032,"State House District 32 (2018), Missouri",38200.0,,829.0,,29,032
29033,"State House District 33 (2018), Missouri",36886.0,,810.0,,29,033
29034,"State House District 34 (2018), Missouri",38360.0,,920.0,,29,034
29035,"State House District 35 (2018), Missouri",38666.0,,1089.0,,29,035
29036,"State House District 36 (2018), Missouri",41473.0,,1861.0,,29,036
29037,"State House District 37 (2018), Missouri",41156.0,,1010.0,,29,037
29038,"State House District 38 (2018), Missouri",39770.0,,937.0,,29,038
29039,"State House District 39 (2018), Missouri",34292.0,,517.0,,29,039
29043,"State House District 43 (2018), Missouri",35389.0,,596.0,,29,043
29040,"State House District 40 (2018), Missouri",35660.0,,409.0,,29,040
29041,"State House District 41 (2018), Missouri",39692.0,,1029.0,,29,041
29042,"State House District 42 (2018), Missouri",38264.0,,591.0,,29,042
29044,"State House District 44 (2018), Missouri",39239.0,,1292.0,,29,044
29045,"State House District 45 (2018), Missouri",37204.0,,1382.0,,29,045
29046,"State House District 46 (2018), Missouri",39136.0,,1405.0,,29,046
29047,"State House District 47 (2018), Missouri",36038.0,,1342.0,,29,047
29048,"State House District 48 (2018), Missouri",35631.0,,713.0,,29,048
29049,"State House District 49 (2018), Missouri",37121.0,,708.0,,29,049
29050,"State House District 50 (2018), Missouri",42393.0,,1550.0,,29,050
29051,"State House District 51 (2018), Missouri",34709.0,,834.0,,29,051
29052,"State House District 52 (2018), Missouri",38055.0,,690.0,,29,052
29053,"State House District 53 (2018), Missouri",34614.0,,357.0,,29,053
29054,"State House District 54 (2018), Missouri",36696.0,,914.0,,29,054
29055,"State House District 55 (2018), Missouri",37294.0,,740.0,,29,055
29056,"State House District 56 (2018), Missouri",35504.0,,502.0,,29,056
29057,"State House District 57 (2018), Missouri",35521.0,,598.0,,29,057
29058,"State House District 58 (2018), Missouri",35196.0,,482.0,,29,058
29059,"State House District 59 (2018), Missouri",36420.0,,699.0,,29,059
29060,"State House District 60 (2018), Missouri",37390.0,,527.0,,29,060
29061,"State House District 61 (2018), Missouri",35433.0,,957.0,,29,061
29062,"State House District 62 (2018), Missouri",35744.0,,838.0,,29,062
29063,"State House District 63 (2018), Missouri",48140.0,,1096.0,,29,063
29064,"State House District 64 (2018), Missouri",41131.0,,1544.0,,29,064
29065,"State House District 65 (2018), Missouri",40026.0,,1468.0,,29,065
29066,"State House District 66 (2018), Missouri",35594.0,,1807.0,,29,066
29067,"State House District 67 (2018), Missouri",36417.0,,1683.0,,29,067
29068,"State House District 68 (2018), Missouri",37091.0,,1448.0,,29,068
29069,"State House District 69 (2018), Missouri",36958.0,,1467.0,,29,069
29070,"State House District 70 (2018), Missouri",35051.0,,1069.0,,29,070
29071,"State House District 71 (2018), Missouri",36968.0,,1324.0,,29,071
29096,"State House District 96 (2018), Missouri",36934.0,,1077.0,,29,096
29072,"State House District 72 (2018), Missouri",36647.0,,1278.0,,29,072
29073,"State House District 73 (2018), Missouri",36289.0,,1193.0,,29,073
29074,"State House District 74 (2018), Missouri",36699.0,,1551.0,,29,074
29075,"State House District 75 (2018), Missouri",34345.0,,1685.0,,29,075
29076,"State House District 76 (2018), Missouri",30548.0,,1136.0,,29,076
29077,"State House District 77 (2018), Missouri",34088.0,,1246.0,,29,077
29078,"State House District 78 (2018), Missouri",40713.0,,1737.0,,29,078
29079,"State House District 79 (2018), Missouri",38029.0,,1593.0,,29,079
29080,"State House District 80 (2018), Missouri",37216.0,,1237.0,,29,080
29081,"State House District 81 (2018), Missouri",38606.0,,1706.0,,29,081
29082,"State House District 82 (2018), Missouri",35805.0,,1030.0,,29,082
29083,"State House District 83 (2018), Missouri",36407.0,,966.0,,29,083
29084,"State House District 84 (2018), Missouri",33324.0,,1076.0,,29,084
29085,"State House District 85 (2018), Missouri",36656.0,,1138.0,,29,085
29086,"State House District 86 (2018), Missouri",34647.0,,1057.0,,29,086
29087,"State House District 87 (2018), Missouri",39067.0,,1035.0,,29,087
29088,"State House District 88 (2018), Missouri",37580.0,,1043.0,,29,088
29089,"State House District 89 (2018), Missouri",39414.0,,1051.0,,29,089
29090,"State House District 90 (2018), Missouri",36986.0,,535.0,,29,090
29094,"State House District 94 (2018), Missouri",37356.0,,1199.0,,29,094
29091,"State House District 91 (2018), Missouri",35639.0,,719.0,,29,091
29092,"State House District 92 (2018), Missouri",39422.0,,1035.0,,29,092
29093,"State House District 93 (2018), Missouri",37571.0,,1401.0,,29,093
29095,"State House District 95 (2018), Missouri",36276.0,,870.0,,29,095
29097,"State House District 97 (2018), Missouri",36033.0,,1072.0,,29,097
29098,"State House District 98 (2018), Missouri",37171.0,,990.0,,29,098
29099,"State House District 99 (2018), Missouri",37812.0,,964.0,,29,099
29100,"State House District 100 (2018), Missouri",37645.0,,913.0,,29,100
29101,"State House District 101 (2018), Missouri",37976.0,,844.0,,29,101
29102,"State House District 102 (2018), Missouri",40559.0,,1192.0,,29,102
29106,"State House District 106 (2018), Missouri",37777.0,,1345.0,,29,106
29103,"State House District 103 (2018), Missouri",40559.0,,1153.0,,29,103
29104,"State House District 104 (2018), Missouri",37829.0,,1175.0,,29,104
29105,"State House District 105 (2018), Missouri",37648.0,,941.0,,29,105
29107,"State House District 107 (2018), Missouri",39589.0,,1119.0,,29,107
29108,"State House District 108 (2018), Missouri",42354.0,,1209.0,,29,108
29109,"State House District 109 (2018), Missouri",37924.0,,1162.0,,29,109
29110,"State House District 110 (2018), Missouri",36172.0,,846.0,,29,110
29111,"State House District 111 (2018), Missouri",36283.0,,1080.0,,29,111
29112,"State House District 112 (2018), Missouri",37485.0,,1133.0,,29,112
29113,"State House District 113 (2018), Missouri",36771.0,,891.0,,29,113
29114,"State House District 114 (2018), Missouri",36746.0,,1249.0,,29,114
29115,"State House District 115 (2018), Missouri",36140.0,,1268.0,,29,115
29116,"State House District 116 (2018), Missouri",38600.0,,909.0,,29,116
29117,"State House District 117 (2018), Missouri",36865.0,,973.0,,29,117
29118,"State House District 118 (2018), Missouri",37019.0,,1083.0,,29,118
29119,"State House District 119 (2018), Missouri",35085.0,,1044.0,,29,119
29120,"State House District 120 (2018), Missouri",34667.0,,731.0,,29,120
29121,"State House District 121 (2018), Missouri",36430.0,,1002.0,,29,121
29122,"State House District 122 (2018), Missouri",40006.0,,935.0,,29,122
29123,"State House District 123 (2018), Missouri",38806.0,,1122.0,,29,123
29124,"State House District 124 (2018), Missouri",35244.0,,987.0,,29,124
29125,"State House District 125 (2018), Missouri",36064.0,,837.0,,29,125
29126,"State House District 126 (2018), Missouri",35507.0,,268.0,,29,126
29127,"State House District 127 (2018), Missouri",35562.0,,960.0,,29,127
29128,"State House District 128 (2018), Missouri",37289.0,,504.0,,29,128
29129,"State House District 129 (2018), Missouri",37993.0,,913.0,,29,129
29130,"State House District 130 (2018), Missouri",37800.0,,963.0,,29,130
29131,"State House District 131 (2018), Missouri",38175.0,,1450.0,,29,131
29132,"State House District 132 (2018), Missouri",37842.0,,1336.0,,29,132
29133,"State House District 133 (2018), Missouri",40002.0,,1086.0,,29,133
29134,"State House District 134 (2018), Missouri",39601.0,,1323.0,,29,134
29135,"State House District 135 (2018), Missouri",36110.0,,1251.0,,29,135
29136,"State House District 136 (2018), Missouri",39887.0,,895.0,,29,136
29137,"State House District 137 (2018), Missouri",38375.0,,1155.0,,29,137
29138,"State House District 138 (2018), Missouri",36089.0,,482.0,,29,138
29139,"State House District 139 (2018), Missouri",40329.0,,845.0,,29,139
29140,"State House District 140 (2018), Missouri",39953.0,,791.0,,29,140
29141,"State House District 141 (2018), Missouri",37012.0,,586.0,,29,141
29142,"State House District 142 (2018), Missouri",34122.0,,689.0,,29,142
29143,"State House District 143 (2018), Missouri",35334.0,,158.0,,29,143
29144,"State House District 144 (2018), Missouri",34392.0,,730.0,,29,144
29145,"State House District 145 (2018), Missouri",36997.0,,512.0,,29,145
29146,"State House District 146 (2018), Missouri",39750.0,,402.0,,29,146
29147,"State House District 147 (2018), Missouri",38574.0,,402.0,,29,147
29148,"State House District 148 (2018), Missouri",35633.0,,675.0,,29,148
29149,"State House District 149 (2018), Missouri",33979.0,,568.0,,29,149
29150,"State House District 150 (2018), Missouri",34801.0,,367.0,,29,150
29151,"State House District 151 (2018), Missouri",35768.0,,374.0,,29,151
29152,"State House District 152 (2018), Missouri",35767.0,,761.0,,29,152
29153,"State House District 153 (2018), Missouri",36895.0,,888.0,,29,153
29154,"State House District 154 (2018), Missouri",36268.0,,247.0,,29,154
29158,"State House District 158 (2018), Missouri",36972.0,,377.0,,29,158
29155,"State House District 155 (2018), Missouri",35961.0,,710.0,,29,155
29156,"State House District 156 (2018), Missouri",40611.0,,731.0,,29,156
29157,"State House District 157 (2018), Missouri",36843.0,,352.0,,29,157
29159,"State House District 159 (2018), Missouri",34759.0,,721.0,,29,159
29160,"State House District 160 (2018), Missouri",38441.0,,852.0,,29,160
29161,"State House District 161 (2018), Missouri",34484.0,,956.0,,29,161
29162,"State House District 162 (2018), Missouri",40341.0,,1648.0,,29,162
29163,"State House District 163 (2018), Missouri",37359.0,,1189.0,,29,163
29001,"State House District 1 (2018), Missouri",34313.0,,-555555555.0,*****,29,001
29002,"State House District 2 (2018), Missouri",36085.0,,-555555555.0,*****,29,002
29003,"State House District 3 (2018), Missouri",35664.0,,237.0,,29,003
29004,"State House District 4 (2018), Missouri",34635.0,,237.0,,29,004
29005,"State House District 5 (2018), Missouri",37113.0,,223.0,,29,005
29006,"State House District 6 (2018), Missouri",36036.0,,464.0,,29,006
29007,"State House District 7 (2018), Missouri",34774.0,,189.0,,29,007
29008,"State House District 8 (2018), Missouri",36256.0,,599.0,,29,008
29009,"State House District 9 (2018), Missouri",37552.0,,765.0,,29,009
29010,"State House District 10 (2018), Missouri",36601.0,,991.0,,29,010
29011,"State House District 11 (2018), Missouri",37621.0,,978.0,,29,011
29012,"State House District 12 (2018), Missouri",43908.0,,1165.0,,29,012
29013,"State House District 13 (2018), Missouri",40859.0,,1160.0,,29,013
29014,"State House District 14 (2018), Missouri",43471.0,,993.0,,29,014
29015,"State House District 15 (2018), Missouri",38904.0,,747.0,,29,015
29016,"State House District 16 (2018), Missouri",43093.0,,1190.0,,29,016
29017,"State House District 17 (2018), Missouri",39644.0,,1156.0,,29,017
29018,"State House District 18 (2018), Missouri",39488.0,,1237.0,,29,018
29019,"State House District 19 (2018), Missouri",32833.0,,1478.0,,29,019
30011,"State House District 11 (2018), Montana",10086.0,,1066.0,,30,011
30013,"State House District 13 (2018), Montana",10118.0,,473.0,,30,013
30015,"State House District 15 (2018), Montana",9685.0,,570.0,,30,015
30018,"State House District 18 (2018), Montana",10018.0,,327.0,,30,018
30017,"State House District 17 (2018), Montana",9485.0,,285.0,,30,017
30016,"State House District 16 (2018), Montana",9857.0,,410.0,,30,016
30014,"State House District 14 (2018), Montana",9744.0,,364.0,,30,014
30012,"State House District 12 (2018), Montana",9851.0,,417.0,,30,012
30007,"State House District 7 (2018), Montana",10946.0,,705.0,,30,007
30001,"State House District 1 (2018), Montana",8693.0,,553.0,,30,001
30002,"State House District 2 (2018), Montana",10665.0,,553.0,,30,002
30003,"State House District 3 (2018), Montana",10694.0,,590.0,,30,003
30008,"State House District 8 (2018), Montana",12123.0,,952.0,,30,008
30004,"State House District 4 (2018), Montana",9689.0,,683.0,,30,004
30009,"State House District 9 (2018), Montana",10590.0,,921.0,,30,009
30005,"State House District 5 (2018), Montana",10926.0,,788.0,,30,005
30006,"State House District 6 (2018), Montana",10923.0,,1020.0,,30,006
30010,"State House District 10 (2018), Montana",10718.0,,510.0,,30,010
30024,"State House District 24 (2018), Montana",8798.0,,555.0,,30,024
30025,"State House District 25 (2018), Montana",9855.0,,746.0,,30,025
30023,"State House District 23 (2018), Montana",9665.0,,718.0,,30,023
30022,"State House District 22 (2018), Montana",9566.0,,542.0,,30,022
30026,"State House District 26 (2018), Montana",10409.0,,532.0,,30,026
30019,"State House District 19 (2018), Montana",10177.0,,540.0,,30,019
30020,"State House District 20 (2018), Montana",10824.0,,841.0,,30,020
30021,"State House District 21 (2018), Montana",10685.0,,584.0,,30,021
30030,"State House District 30 (2018), Montana",9687.0,,382.0,,30,030
30029,"State House District 29 (2018), Montana",9619.0,,273.0,,30,029
30027,"State House District 27 (2018), Montana",9668.0,,354.0,,30,027
30031,"State House District 31 (2018), Montana",10407.0,,247.0,,30,031
30032,"State House District 32 (2018), Montana",10406.0,,377.0,,30,032
30033,"State House District 33 (2018), Montana",9384.0,,413.0,,30,033
30028,"State House District 28 (2018), Montana",10187.0,,198.0,,30,028
30037,"State House District 37 (2018), Montana",10161.0,,207.0,,30,037
30034,"State House District 34 (2018), Montana",10352.0,,303.0,,30,034
30035,"State House District 35 (2018), Montana",11360.0,,-555555555.0,*****,30,035
30036,"State House District 36 (2018), Montana",10366.0,,145.0,,30,036
30039,"State House District 39 (2018), Montana",10351.0,,564.0,,30,039
30044,"State House District 44 (2018), Montana",9795.0,,861.0,,30,044
30040,"State House District 40 (2018), Montana",9883.0,,516.0,,30,040
30041,"State House District 41 (2018), Montana",9582.0,,443.0,,30,041
30038,"State House District 38 (2018), Montana",9975.0,,153.0,,30,038
30042,"State House District 42 (2018), Montana",10046.0,,364.0,,30,042
30043,"State House District 43 (2018), Montana",11206.0,,604.0,,30,043
30047,"State House District 47 (2018), Montana",9270.0,,452.0,,30,047
30049,"State House District 49 (2018), Montana",9456.0,,1032.0,,30,049
30051,"State House District 51 (2018), Montana",11301.0,,934.0,,30,051
30052,"State House District 52 (2018), Montana",9390.0,,761.0,,30,052
30050,"State House District 50 (2018), Montana",10699.0,,951.0,,30,050
30045,"State House District 45 (2018), Montana",10831.0,,722.0,,30,045
30046,"State House District 46 (2018), Montana",9908.0,,609.0,,30,046
30048,"State House District 48 (2018), Montana",10096.0,,644.0,,30,048
30053,"State House District 53 (2018), Montana",13786.0,,1004.0,,30,053
30085,"State House District 85 (2018), Montana",10341.0,,756.0,,30,085
30086,"State House District 86 (2018), Montana",10066.0,,533.0,,30,086
30087,"State House District 87 (2018), Montana",10407.0,,708.0,,30,087
30088,"State House District 88 (2018), Montana",11088.0,,574.0,,30,088
30089,"State House District 89 (2018), Montana",9501.0,,786.0,,30,089
30090,"State House District 90 (2018), Montana",10674.0,,731.0,,30,090
30091,"State House District 91 (2018), Montana",10457.0,,613.0,,30,091
30092,"State House District 92 (2018), Montana",10142.0,,841.0,,30,092
30093,"State House District 93 (2018), Montana",10650.0,,457.0,,30,093
30094,"State House District 94 (2018), Montana",9390.0,,817.0,,30,094
30095,"State House District 95 (2018), Montana",10064.0,,1050.0,,30,095
30096,"State House District 96 (2018), Montana",12330.0,,1046.0,,30,096
30097,"State House District 97 (2018), Montana",9969.0,,1050.0,,30,097
30098,"State House District 98 (2018), Montana",11363.0,,764.0,,30,098
30099,"State House District 99 (2018), Montana",10884.0,,783.0,,30,099
30100,"State House District 100 (2018), Montana",10623.0,,688.0,,30,100
30054,"State House District 54 (2018), Montana",11071.0,,722.0,,30,054
30060,"State House District 60 (2018), Montana",10358.0,,370.0,,30,060
30058,"State House District 58 (2018), Montana",10546.0,,-555555555.0,*****,30,058
30059,"State House District 59 (2018), Montana",9554.0,,393.0,,30,059
30055,"State House District 55 (2018), Montana",10486.0,,504.0,,30,055
30056,"State House District 56 (2018), Montana",10466.0,,614.0,,30,056
30057,"State House District 57 (2018), Montana",9864.0,,103.0,,30,057
30063,"State House District 63 (2018), Montana",12361.0,,750.0,,30,063
30065,"State House District 65 (2018), Montana",13548.0,,873.0,,30,065
30066,"State House District 66 (2018), Montana",10454.0,,731.0,,30,066
30068,"State House District 68 (2018), Montana",11261.0,,638.0,,30,068
30061,"State House District 61 (2018), Montana",11579.0,,604.0,,30,061
30062,"State House District 62 (2018), Montana",11242.0,,533.0,,30,062
30064,"State House District 64 (2018), Montana",11689.0,,554.0,,30,064
30067,"State House District 67 (2018), Montana",11104.0,,467.0,,30,067
30078,"State House District 78 (2018), Montana",9987.0,,519.0,,30,078
30079,"State House District 79 (2018), Montana",10839.0,,681.0,,30,079
30070,"State House District 70 (2018), Montana",10701.0,,499.0,,30,070
30071,"State House District 71 (2018), Montana",11063.0,,444.0,,30,071
30075,"State House District 75 (2018), Montana",10091.0,,308.0,,30,075
30074,"State House District 74 (2018), Montana",10478.0,,523.0,,30,074
30080,"State House District 80 (2018), Montana",10522.0,,673.0,,30,080
30072,"State House District 72 (2018), Montana",10165.0,,129.0,,30,072
30081,"State House District 81 (2018), Montana",10192.0,,692.0,,30,081
30073,"State House District 73 (2018), Montana",9629.0,,608.0,,30,073
30076,"State House District 76 (2018), Montana",10397.0,,662.0,,30,076
30082,"State House District 82 (2018), Montana",10878.0,,847.0,,30,082
30069,"State House District 69 (2018), Montana",11024.0,,473.0,,30,069
30077,"State House District 77 (2018), Montana",10145.0,,329.0,,30,077
30084,"State House District 84 (2018), Montana",9599.0,,722.0,,30,084
30083,"State House District 83 (2018), Montana",10528.0,,942.0,,30,083
32001,"Assembly District 1 (2018), Nevada",74015.0,,1756.0,,32,001
32002,"Assembly District 2 (2018), Nevada",71016.0,,1961.0,,32,002
32003,"Assembly District 3 (2018), Nevada",66196.0,,2246.0,,32,003
32004,"Assembly District 4 (2018), Nevada",77815.0,,1762.0,,32,004
32005,"Assembly District 5 (2018), Nevada",63616.0,,1881.0,,32,005
32006,"Assembly District 6 (2018), Nevada",59595.0,,1667.0,,32,006
32007,"Assembly District 7 (2018), Nevada",69352.0,,1998.0,,32,007
32008,"Assembly District 8 (2018), Nevada",74410.0,,2162.0,,32,008
32009,"Assembly District 9 (2018), Nevada",81040.0,,2293.0,,32,009
32010,"Assembly District 10 (2018), Nevada",67790.0,,2280.0,,32,010
32011,"Assembly District 11 (2018), Nevada",57853.0,,1801.0,,32,011
32012,"Assembly District 12 (2018), Nevada",72466.0,,1898.0,,32,012
32013,"Assembly District 13 (2018), Nevada",70890.0,,1406.0,,32,013
32014,"Assembly District 14 (2018), Nevada",63002.0,,2168.0,,32,014
32015,"Assembly District 15 (2018), Nevada",65496.0,,2138.0,,32,015
32016,"Assembly District 16 (2018), Nevada",63667.0,,1886.0,,32,016
32017,"Assembly District 17 (2018), Nevada",77852.0,,1728.0,,32,017
32018,"Assembly District 18 (2018), Nevada",69012.0,,1769.0,,32,018
32019,"Assembly District 19 (2018), Nevada",71602.0,,2008.0,,32,019
32020,"Assembly District 20 (2018), Nevada",68280.0,,2067.0,,32,020
32021,"Assembly District 21 (2018), Nevada",65457.0,,1858.0,,32,021
32022,"Assembly District 22 (2018), Nevada",74662.0,,1516.0,,32,022
32023,"Assembly District 23 (2018), Nevada",72503.0,,1692.0,,32,023
32024,"Assembly District 24 (2018), Nevada",67305.0,,1711.0,,32,024
32025,"Assembly District 25 (2018), Nevada",69062.0,,1419.0,,32,025
32026,"Assembly District 26 (2018), Nevada",69264.0,,1380.0,,32,026
32027,"Assembly District 27 (2018), Nevada",65209.0,,1884.0,,32,027
32028,"Assembly District 28 (2018), Nevada",64888.0,,2059.0,,32,028
32029,"Assembly District 29 (2018), Nevada",69776.0,,2220.0,,32,029
32030,"Assembly District 30 (2018), Nevada",68817.0,,1725.0,,32,030
32031,"Assembly District 31 (2018), Nevada",72254.0,,1707.0,,32,031
32032,"Assembly District 32 (2018), Nevada",66250.0,,1508.0,,32,032
32036,"Assembly District 36 (2018), Nevada",75936.0,,1814.0,,32,036
32033,"Assembly District 33 (2018), Nevada",67278.0,,395.0,,32,033
32034,"Assembly District 34 (2018), Nevada",65318.0,,1795.0,,32,034
32035,"Assembly District 35 (2018), Nevada",90855.0,,2274.0,,32,035
32037,"Assembly District 37 (2018), Nevada",70040.0,,1978.0,,32,037
32038,"Assembly District 38 (2018), Nevada",63562.0,,708.0,,32,038
32039,"Assembly District 39 (2018), Nevada",65372.0,,708.0,,32,039
32040,"Assembly District 40 (2018), Nevada",64269.0,,448.0,,32,040
32041,"Assembly District 41 (2018), Nevada",80461.0,,2705.0,,32,041
32042,"Assembly District 42 (2018), Nevada",69346.0,,2231.0,,32,042
33305,"State House District Coos County No. 5 (2018), New Hampshire",4328.0,,229.0,,33,305
33306,"State House District Coos County No. 6 (2018), New Hampshire",3104.0,,91.0,,33,306
33401,"State House District Grafton County No. 1 (2018), New Hampshire",8495.0,,40.0,,33,401
33402,"State House District Grafton County No. 2 (2018), New Hampshire",4916.0,,284.0,,33,402
33403,"State House District Grafton County No. 3 (2018), New Hampshire",5309.0,,466.0,,33,403
33404,"State House District Grafton County No. 4 (2018), New Hampshire",4616.0,,21.0,,33,404
33405,"State House District Grafton County No. 5 (2018), New Hampshire",2506.0,,295.0,,33,405
33406,"State House District Grafton County No. 6 (2018), New Hampshire",4836.0,,263.0,,33,406
33407,"State House District Grafton County No. 7 (2018), New Hampshire",3313.0,,14.0,,33,407
33408,"State House District Grafton County No. 8 (2018), New Hampshire",9647.0,,376.0,,33,408
33409,"State House District Grafton County No. 9 (2018), New Hampshire",9635.0,,438.0,,33,409
33410,"State House District Grafton County No. 10 (2018), New Hampshire",4570.0,,16.0,,33,410
33411,"State House District Grafton County No. 11 (2018), New Hampshire",5155.0,,144.0,,33,411
33412,"State House District Grafton County No. 12 (2018), New Hampshire",13194.0,,184.0,,33,412
33413,"State House District Grafton County No. 13 (2018), New Hampshire",13619.0,,22.0,,33,413
33501,"State House District Hillsborough County No. 1 (2018), New Hampshire",8949.0,,123.0,,33,501
33502,"State House District Hillsborough County No. 2 (2018), New Hampshire",10969.0,,222.0,,33,502
33503,"State House District Hillsborough County No. 3 (2018), New Hampshire",4952.0,,237.0,,33,503
33504,"State House District Hillsborough County No. 4 (2018), New Hampshire",9133.0,,314.0,,33,504
33505,"State House District Hillsborough County No. 5 (2018), New Hampshire",8149.0,,28.0,,33,505
33506,"State House District Hillsborough County No. 6 (2018), New Hampshire",18062.0,,23.0,,33,506
33507,"State House District Hillsborough County No. 7 (2018), New Hampshire",22388.0,,26.0,,33,507
33508,"State House District Hillsborough County No. 8 (2018), New Hampshire",8875.0,,466.0,,33,508
33509,"State House District Hillsborough County No. 9 (2018), New Hampshire",9463.0,,649.0,,33,509
33510,"State House District Hillsborough County No. 10 (2018), New Hampshire",9158.0,,597.0,,33,510
33511,"State House District Hillsborough County No. 11 (2018), New Hampshire",9215.0,,788.0,,33,511
33512,"State House District Hillsborough County No. 12 (2018), New Hampshire",9850.0,,862.0,,33,512
33513,"State House District Hillsborough County No. 13 (2018), New Hampshire",9155.0,,665.0,,33,513
33514,"State House District Hillsborough County No. 14 (2018), New Hampshire",9165.0,,602.0,,33,514
33515,"State House District Hillsborough County No. 15 (2018), New Hampshire",9308.0,,694.0,,33,515
33516,"State House District Hillsborough County No. 16 (2018), New Hampshire",9288.0,,788.0,,33,516
33517,"State House District Hillsborough County No. 17 (2018), New Hampshire",9222.0,,601.0,,33,517
33518,"State House District Hillsborough County No. 18 (2018), New Hampshire",8972.0,,689.0,,33,518
33519,"State House District Hillsborough County No. 19 (2018), New Hampshire",9986.0,,586.0,,33,519
33520,"State House District Hillsborough County No. 20 (2018), New Hampshire",8538.0,,29.0,,33,520
33524,"State House District Hillsborough County No. 24 (2018), New Hampshire",6524.0,,17.0,,33,524
33521,"State House District Hillsborough County No. 21 (2018), New Hampshire",25815.0,,22.0,,33,521
33522,"State House District Hillsborough County No. 22 (2018), New Hampshire",11310.0,,34.0,,33,522
33523,"State House District Hillsborough County No. 23 (2018), New Hampshire",15569.0,,30.0,,33,523
33525,"State House District Hillsborough County No. 25 (2018), New Hampshire",6967.0,,221.0,,33,525
33526,"State House District Hillsborough County No. 26 (2018), New Hampshire",6838.0,,94.0,,33,526
33527,"State House District Hillsborough County No. 27 (2018), New Hampshire",7880.0,,17.0,,33,527
33528,"State House District Hillsborough County No. 28 (2018), New Hampshire",9870.0,,487.0,,33,528
33529,"State House District Hillsborough County No. 29 (2018), New Hampshire",9827.0,,607.0,,33,529
33530,"State House District Hillsborough County No. 30 (2018), New Hampshire",9466.0,,637.0,,33,530
33531,"State House District Hillsborough County No. 31 (2018), New Hampshire",10178.0,,987.0,,33,531
33532,"State House District Hillsborough County No. 32 (2018), New Hampshire",9872.0,,479.0,,33,532
33533,"State House District Hillsborough County No. 33 (2018), New Hampshire",9721.0,,588.0,,33,533
33534,"State House District Hillsborough County No. 34 (2018), New Hampshire",9656.0,,720.0,,33,534
33535,"State House District Hillsborough County No. 35 (2018), New Hampshire",10736.0,,615.0,,33,535
33536,"State House District Hillsborough County No. 36 (2018), New Hampshire",9280.0,,546.0,,33,536
33537,"State House District Hillsborough County No. 37 (2018), New Hampshire",38781.0,,61.0,,33,537
33601,"State House District Merrimack County No. 1 (2018), New Hampshire",5238.0,,333.0,,33,601
33602,"State House District Merrimack County No. 2 (2018), New Hampshire",6351.0,,391.0,,33,602
33603,"State House District Merrimack County No. 3 (2018), New Hampshire",8032.0,,356.0,,33,603
33604,"State House District Merrimack County No. 4 (2018), New Hampshire",3743.0,,332.0,,33,604
33605,"State House District Merrimack County No. 5 (2018), New Hampshire",6390.0,,220.0,,33,605
33606,"State House District Merrimack County No. 6 (2018), New Hampshire",6583.0,,185.0,,33,606
33607,"State House District Merrimack County No. 7 (2018), New Hampshire",4702.0,,168.0,,33,607
33608,"State House District Merrimack County No. 8 (2018), New Hampshire",4029.0,,17.0,,33,608
33609,"State House District Merrimack County No. 9 (2018), New Hampshire",7823.0,,163.0,,33,609
33610,"State House District Merrimack County No. 10 (2018), New Hampshire",9443.0,,407.0,,33,610
33611,"State House District Merrimack County No. 11 (2018), New Hampshire",4182.0,,335.0,,33,611
33612,"State House District Merrimack County No. 12 (2018), New Hampshire",4748.0,,497.0,,33,612
33613,"State House District Merrimack County No. 13 (2018), New Hampshire",4686.0,,439.0,,33,613
33614,"State House District Merrimack County No. 14 (2018), New Hampshire",3914.0,,305.0,,33,614
33615,"State House District Merrimack County No. 15 (2018), New Hampshire",4081.0,,532.0,,33,615
