datetime,close,date
2014-07-02 13:30:00,15.295332908630371,2014-07-02
2014-07-03 13:30:00,15.283332824707031,2014-07-03
2014-07-07 13:30:00,14.843999862670898,2014-07-07
2014-07-08 13:30:00,14.604666709899902,2014-07-08
2014-07-09 13:30:00,14.870667457580566,2014-07-09
2014-07-10 13:30:00,14.630666732788086,2014-07-10
2014-07-11 13:30:00,14.541999816894531,2014-07-11
2014-07-14 13:30:00,15.113332748413086,2014-07-14
2014-07-15 13:30:00,14.638667106628418,2014-07-15
2014-07-16 13:30:00,14.477333068847656,2014-07-16
2014-07-17 13:30:00,14.359999656677246,2014-07-17
2014-07-18 13:30:00,14.668000221252441,2014-07-18
2014-07-21 13:30:00,14.702667236328125,2014-07-21
2014-07-22 13:30:00,14.638667106628418,2014-07-22
2014-07-23 13:30:00,14.832667350769043,2014-07-23
2014-07-24 13:30:00,14.902667045593262,2014-07-24
2014-07-25 13:30:00,14.904666900634766,2014-07-25
2014-07-28 13:30:00,14.98799991607666,2014-07-28
2014-07-29 13:30:00,15.000666618347168,2014-07-29
2014-07-30 13:30:00,15.261333465576172,2014-07-30
2014-07-31 13:30:00,14.886667251586914,2014-07-31
2014-08-01 13:30:00,15.5513334274292,2014-08-01
2014-08-04 13:30:00,15.90133285522461,2014-08-04
2014-08-05 13:30:00,15.899333000183105,2014-08-05
2014-08-06 13:30:00,16.595333099365234,2014-08-06
2014-08-07 13:30:00,16.826000213623047,2014-08-07
2014-08-08 13:30:00,16.54199981689453,2014-08-08
2014-08-11 13:30:00,17.288000106811523,2014-08-11
2014-08-12 13:30:00,17.33066749572754,2014-08-12
2014-08-13 13:30:00,17.354000091552734,2014-08-13
2014-08-14 13:30:00,17.42533302307129,2014-08-14
2014-08-15 13:30:00,17.46733283996582,2014-08-15
2014-08-18 13:30:00,17.32933235168457,2014-08-18
2014-08-19 13:30:00,17.117332458496094,2014-08-19
2014-08-20 13:30:00,17.047332763671875,2014-08-20
2014-08-21 13:30:00,16.95599937438965,2014-08-21
2014-08-22 13:30:00,17.118667602539062,2014-08-22
2014-08-25 13:30:00,17.503332138061523,2014-08-25
2014-08-26 13:30:00,17.44933319091797,2014-08-26
2014-08-27 13:30:00,17.549999237060547,2014-08-27
2014-08-28 13:30:00,17.590667724609375,2014-08-28
2014-08-29 13:30:00,17.979999542236328,2014-08-29
2014-09-02 13:30:00,18.941333770751953,2014-09-02
2014-09-03 13:30:00,18.746000289916992,2014-09-03
2014-09-04 13:30:00,19.069332122802734,2014-09-04
2014-09-05 13:30:00,18.492666244506836,2014-09-05
2014-09-08 13:30:00,18.80733299255371,2014-09-08
2014-09-09 13:30:00,18.565332412719727,2014-09-09
2014-09-10 13:30:00,18.739999771118164,2014-09-10
2014-09-11 13:30:00,18.687332153320312,2014-09-11
2014-09-12 13:30:00,18.613332748413086,2014-09-12
2014-09-15 13:30:00,16.923999786376953,2014-09-15
2014-09-16 13:30:00,17.382667541503906,2014-09-16
2014-09-17 13:30:00,17.42533302307129,2014-09-17
2014-09-18 13:30:00,17.58799934387207,2014-09-18
2014-09-19 13:30:00,17.288000106811523,2014-09-19
2014-09-22 13:30:00,16.66866683959961,2014-09-22
2014-09-23 13:30:00,16.694000244140625,2014-09-23
2014-09-24 13:30:00,16.80933380126953,2014-09-24
2014-09-25 13:30:00,16.463333129882812,2014-09-25
2014-09-26 13:30:00,16.440000534057617,2014-09-26
2014-09-29 13:30:00,16.35066795349121,2014-09-29
2014-09-30 13:30:00,16.178667068481445,2014-09-30
2014-10-01 13:30:00,16.016000747680664,2014-10-01
2014-10-02 13:30:00,16.761333465576172,2014-10-02
2014-10-03 13:30:00,17.013999938964844,2014-10-03
2014-10-06 13:30:00,17.374666213989258,2014-10-06
2014-10-07 13:30:00,17.30466651916504,2014-10-07
2014-10-08 13:30:00,17.28533363342285,2014-10-08
2014-10-09 13:30:00,17.134000778198242,2014-10-09
2014-10-10 13:30:00,15.793999671936035,2014-10-10
2014-10-13 13:30:00,14.97266674041748,2014-10-13
2014-10-14 13:30:00,15.137332916259766,2014-10-14
2014-10-15 13:30:00,15.313332557678223,2014-10-15
2014-10-16 13:30:00,15.09000015258789,2014-10-16
2014-10-17 13:30:00,15.165332794189453,2014-10-17
2014-10-20 13:30:00,15.364666938781738,2014-10-20
2014-10-21 13:30:00,15.689332962036133,2014-10-21
2014-10-22 13:30:00,15.40666675567627,2014-10-22
2014-10-23 13:30:00,15.685999870300293,2014-10-23
2014-10-24 13:30:00,15.682666778564453,2014-10-24
2014-10-27 13:30:00,14.777999877929688,2014-10-27
2014-10-28 13:30:00,16.184667587280273,2014-10-28
2014-10-29 13:30:00,15.873332977294922,2014-10-29
2014-10-30 13:30:00,15.910667419433594,2014-10-30
2014-10-31 13:30:00,16.113332748413086,2014-10-31
2014-11-03 14:30:00,16.172666549682617,2014-11-03
2014-11-04 14:30:00,15.928667068481445,2014-11-04
2014-11-05 14:30:00,15.39799976348877,2014-11-05
2014-11-06 14:30:00,16.08133316040039,2014-11-06
2014-11-07 14:30:00,16.01333236694336,2014-11-07
2014-11-10 14:30:00,16.1286678314209,2014-11-10
2014-11-11 14:30:00,16.738666534423828,2014-11-11
2014-11-12 14:30:00,16.606666564941406,2014-11-12
2014-11-13 14:30:00,16.780000686645508,2014-11-13
2014-11-14 14:30:00,17.245332717895508,2014-11-14
2014-11-17 14:30:00,16.93199920654297,2014-11-17
2014-11-18 14:30:00,17.18000030517578,2014-11-18
2014-11-19 14:30:00,16.516000747680664,2014-11-19
2014-11-20 14:30:00,16.58066749572754,2014-11-20
2014-11-21 14:30:00,16.185333251953125,2014-11-21
2014-11-24 14:30:00,16.447999954223633,2014-11-24
2014-11-25 14:30:00,16.53933334350586,2014-11-25
2014-11-26 14:30:00,16.562667846679688,2014-11-26
2014-11-28 14:30:00,16.301332473754883,2014-11-28
2014-12-01 14:30:00,15.442667007446289,2014-12-01
2014-12-02 14:30:00,15.428667068481445,2014-12-02
2014-12-03 14:30:00,15.286666870117188,2014-12-03
2014-12-04 14:30:00,15.218667030334473,2014-12-04
2014-12-05 14:30:00,14.913999557495117,2014-12-05
2014-12-08 14:30:00,14.290666580200195,2014-12-08
2014-12-09 14:30:00,14.459333419799805,2014-12-09
2014-12-10 14:30:00,13.989333152770996,2014-12-10
2014-12-11 14:30:00,13.925333023071289,2014-12-11
2014-12-12 14:30:00,13.800000190734863,2014-12-12
2014-12-15 14:30:00,13.602666854858398,2014-12-15
2014-12-16 14:30:00,13.187333106994629,2014-12-16
2014-12-17 14:30:00,13.721332550048828,2014-12-17
2014-12-18 14:30:00,14.550666809082031,2014-12-18
2014-12-19 14:30:00,14.619333267211914,2014-12-19
2014-12-22 14:30:00,14.84000015258789,2014-12-22
2014-12-23 14:30:00,14.731332778930664,2014-12-23
2014-12-24 14:30:00,14.817333221435547,2014-12-24
2014-12-26 14:30:00,15.187999725341797,2014-12-26
2014-12-29 14:30:00,15.047332763671875,2014-12-29
2014-12-30 14:30:00,14.815333366394043,2014-12-30
2014-12-31 14:30:00,14.827333450317383,2014-12-31
2015-01-02 14:30:00,14.620667457580566,2015-01-02
2015-01-05 14:30:00,14.005999565124512,2015-01-05
2015-01-06 14:30:00,14.085332870483398,2015-01-06
2015-01-07 14:30:00,14.063332557678223,2015-01-07
2015-01-08 14:30:00,14.041333198547363,2015-01-08
2015-01-09 14:30:00,13.77733325958252,2015-01-09
2015-01-12 14:30:00,13.480667114257812,2015-01-12
2015-01-13 14:30:00,13.616666793823242,2015-01-13
2015-01-14 14:30:00,12.845999717712402,2015-01-14
2015-01-15 14:30:00,12.791333198547363,2015-01-15
2015-01-16 14:30:00,12.871333122253418,2015-01-16
2015-01-20 14:30:00,12.795332908630371,2015-01-20
2015-01-21 14:30:00,13.104666709899902,2015-01-21
2015-01-22 14:30:00,13.441332817077637,2015-01-22
2015-01-23 14:30:00,13.419333457946777,2015-01-23
2015-01-26 14:30:00,13.770000457763672,2015-01-26
2015-01-27 14:30:00,13.732000350952148,2015-01-27
2015-01-28 14:30:00,13.291333198547363,2015-01-28
2015-01-29 14:30:00,13.680000305175781,2015-01-29
2015-01-30 14:30:00,13.573332786560059,2015-01-30
2015-02-02 14:30:00,14.062666893005371,2015-02-02
2015-02-03 14:30:00,14.557332992553711,2015-02-03
2015-02-04 14:30:00,14.569999694824219,2015-02-04
2015-02-05 14:30:00,14.732666969299316,2015-02-05
2015-02-06 14:30:00,14.490667343139648,2015-02-06
2015-02-09 14:30:00,14.498666763305664,2015-02-09
2015-02-10 14:30:00,14.419333457946777,2015-02-10
2015-02-11 14:30:00,14.186667442321777,2015-02-11
2015-02-12 14:30:00,13.525333404541016,2015-02-12
2015-02-13 14:30:00,13.584667205810547,2015-02-13
2015-02-17 14:30:00,13.623332977294922,2015-02-17
2015-02-18 14:30:00,13.630666732788086,2015-02-18
2015-02-19 14:30:00,14.11400032043457,2015-02-19
2015-02-20 14:30:00,14.473999977111816,2015-02-20
2015-02-23 14:30:00,13.822667121887207,2015-02-23
2015-02-24 14:30:00,13.607333183288574,2015-02-24
2015-02-25 14:30:00,13.583999633789062,2015-02-25
2015-02-26 14:30:00,13.812666893005371,2015-02-26
2015-02-27 14:30:00,13.555999755859375,2015-02-27
2015-03-02 14:30:00,13.155332565307617,2015-03-02
2015-03-03 14:30:00,13.303999900817871,2015-03-03
2015-03-04 14:30:00,13.496000289916992,2015-03-04
2015-03-05 14:30:00,13.375332832336426,2015-03-05
2015-03-06 14:30:00,12.925333023071289,2015-03-06
2015-03-09 13:30:00,12.725333213806152,2015-03-09
2015-03-10 13:30:00,12.687999725341797,2015-03-10
2015-03-11 13:30:00,12.916000366210938,2015-03-11
2015-03-12 13:30:00,12.73799991607666,2015-03-12
2015-03-13 13:30:00,12.578666687011719,2015-03-13
2015-03-16 13:30:00,13.046667098999023,2015-03-16
2015-03-17 13:30:00,12.982000350952148,2015-03-17
2015-03-18 13:30:00,13.380666732788086,2015-03-18
2015-03-19 13:30:00,13.043333053588867,2015-03-19
2015-03-20 13:30:00,13.20533275604248,2015-03-20
2015-03-23 13:30:00,13.308667182922363,2015-03-23
2015-03-24 13:30:00,13.447999954223633,2015-03-24
2015-03-25 13:30:00,12.953332901000977,2015-03-25
2015-03-26 13:30:00,12.694000244140625,2015-03-26
2015-03-27 13:30:00,12.333333015441895,2015-03-27
2015-03-30 13:30:00,12.704667091369629,2015-03-30
2015-03-31 13:30:00,12.584667205810547,2015-03-31
2015-04-01 13:30:00,12.505999565124512,2015-04-01
2015-04-02 13:30:00,12.733332633972168,2015-04-02
2015-04-06 13:30:00,13.539999961853027,2015-04-06
2015-04-07 13:30:00,13.550000190734863,2015-04-07
2015-04-08 13:30:00,13.844667434692383,2015-04-08
2015-04-09 13:30:00,14.005999565124512,2015-04-09
2015-04-10 13:30:00,14.0600004196167,2015-04-10
2015-04-13 13:30:00,13.985333442687988,2015-04-13
2015-04-14 13:30:00,13.830666542053223,2015-04-14
2015-04-15 13:30:00,13.85533332824707,2015-04-15
2015-04-16 13:30:00,13.779999732971191,2015-04-16
2015-04-17 13:30:00,13.78600025177002,2015-04-17
2015-04-20 13:30:00,13.684666633605957,2015-04-20
2015-04-21 13:30:00,13.96066665649414,2015-04-21
2015-04-22 13:30:00,14.629332542419434,2015-04-22
2015-04-23 13:30:00,14.573332786560059,2015-04-23
2015-04-24 13:30:00,14.562000274658203,2015-04-24
2015-04-27 13:30:00,15.436667442321777,2015-04-27
2015-04-28 13:30:00,15.36533260345459,2015-04-28
2015-04-29 13:30:00,15.49666690826416,2015-04-29
2015-04-30 13:30:00,15.069999694824219,2015-04-30
2015-05-01 13:30:00,15.0686674118042,2015-05-01
2015-05-04 13:30:00,15.36733341217041,2015-05-04
2015-05-05 13:30:00,15.529999732971191,2015-05-05
2015-05-06 13:30:00,15.362000465393066,2015-05-06
2015-05-07 13:30:00,15.786666870117188,2015-05-07
2015-05-08 13:30:00,15.77400016784668,2015-05-08
2015-05-11 13:30:00,15.965999603271484,2015-05-11
2015-05-12 13:30:00,16.31599998474121,2015-05-12
2015-05-13 13:30:00,16.211999893188477,2015-05-13
2015-05-14 13:30:00,16.273332595825195,2015-05-14
2015-05-15 13:30:00,16.589332580566406,2015-05-15
2015-05-18 13:30:00,16.583332061767578,2015-05-18
2015-05-19 13:30:00,16.47599983215332,2015-05-19
2015-05-20 13:30:00,16.290000915527344,2015-05-20
2015-05-21 13:30:00,16.374666213989258,2015-05-21
2015-05-22 13:30:00,16.51533317565918,2015-05-22
2015-05-26 13:30:00,16.497333526611328,2015-05-26
2015-05-27 13:30:00,16.495332717895508,2015-05-27
2015-05-28 13:30:00,16.76333236694336,2015-05-28
2015-05-29 13:30:00,16.719999313354492,2015-05-29
2015-06-01 13:30:00,16.6299991607666,2015-06-01
2015-06-02 13:30:00,16.55666732788086,2015-06-02
2015-06-03 13:30:00,16.599332809448242,2015-06-03
2015-06-04 13:30:00,16.39466667175293,2015-06-04
2015-06-05 13:30:00,16.609333038330078,2015-06-05
2015-06-08 13:30:00,17.086000442504883,2015-06-08
2015-06-09 13:30:00,17.066667556762695,2015-06-09
2015-06-10 13:30:00,16.713333129882812,2015-06-10
2015-06-11 13:30:00,16.76066780090332,2015-06-11
2015-06-12 13:30:00,16.71266746520996,2015-06-12
2015-06-15 13:30:00,16.691999435424805,2015-06-15
2015-06-16 13:30:00,16.874666213989258,2015-06-16
2015-06-17 13:30:00,17.360666275024414,2015-06-17
2015-06-18 13:30:00,17.459333419799805,2015-06-18
2015-06-19 13:30:00,17.500667572021484,2015-06-19
2015-06-22 13:30:00,17.319332122802734,2015-06-22
2015-06-23 13:30:00,17.844667434692383,2015-06-23
2015-06-24 13:30:00,17.67799949645996,2015-06-24
2015-06-25 13:30:00,17.91933250427246,2015-06-25
2015-06-26 13:30:00,17.805999755859375,2015-06-26
2015-06-29 13:30:00,17.468000411987305,2015-06-29
2015-06-30 13:30:00,17.884000778198242,2015-06-30
2015-07-01 13:30:00,17.94333267211914,2015-07-01
2015-07-02 13:30:00,18.667999267578125,2015-07-02
2015-07-06 13:30:00,18.648000717163086,2015-07-06
2015-07-07 13:30:00,17.858667373657227,2015-07-07
2015-07-08 13:30:00,16.997333526611328,2015-07-08
2015-07-09 13:30:00,17.19466781616211,2015-07-09
2015-07-10 13:30:00,17.27666664123535,2015-07-10
2015-07-13 13:30:00,17.477333068847656,2015-07-13
2015-07-14 13:30:00,17.709999084472656,2015-07-14
2015-07-15 13:30:00,17.542667388916016,2015-07-15
2015-07-16 13:30:00,17.778667449951172,2015-07-16
2015-07-17 13:30:00,18.310667037963867,2015-07-17
2015-07-20 13:30:00,18.817333221435547,2015-07-20
2015-07-21 13:30:00,17.784666061401367,2015-07-21
2015-07-22 13:30:00,17.857999801635742,2015-07-22
2015-07-23 13:30:00,17.81333351135254,2015-07-23
2015-07-24 13:30:00,17.694000244140625,2015-07-24
2015-07-27 13:30:00,16.867332458496094,2015-07-27
2015-07-28 13:30:00,17.654666900634766,2015-07-28
2015-07-29 13:30:00,17.58799934387207,2015-07-29
2015-07-30 13:30:00,17.785999298095703,2015-07-30
2015-07-31 13:30:00,17.74333381652832,2015-07-31
2015-08-03 13:30:00,17.332666397094727,2015-08-03
2015-08-04 13:30:00,17.75200080871582,2015-08-04
2015-08-05 13:30:00,18.0086669921875,2015-08-05
2015-08-06 13:30:00,16.408666610717773,2015-08-06
2015-08-07 13:30:00,16.167333602905273,2015-08-07
2015-08-10 13:30:00,16.076000213623047,2015-08-10
2015-08-11 13:30:00,15.824666976928711,2015-08-11
2015-08-12 13:30:00,15.878000259399414,2015-08-12
2015-08-13 13:30:00,16.167333602905273,2015-08-13
2015-08-14 13:30:00,16.209999084472656,2015-08-14
2015-08-17 13:30:00,16.999332427978516,2015-08-17
2015-08-18 13:30:00,17.381332397460938,2015-08-18
2015-08-19 13:30:00,17.016666412353516,2015-08-19
2015-08-20 13:30:00,16.14533233642578,2015-08-20
2015-08-21 13:30:00,15.38466739654541,2015-08-21
2015-08-24 13:30:00,14.591333389282227,2015-08-24
2015-08-25 13:30:00,14.66866683959961,2015-08-25
2015-08-26 13:30:00,14.989333152770996,2015-08-26
2015-08-27 13:30:00,16.19933319091797,2015-08-27
2015-08-28 13:30:00,16.565332412719727,2015-08-28
2015-08-31 13:30:00,16.604000091552734,2015-08-31
2015-09-01 13:30:00,15.908666610717773,2015-09-01
2015-09-02 13:30:00,16.512666702270508,2015-09-02
2015-09-03 13:30:00,16.3713321685791,2015-09-03
2015-09-04 13:30:00,16.1286678314209,2015-09-04
2015-09-08 13:30:00,16.544666290283203,2015-09-08
2015-09-09 13:30:00,16.5939998626709,2015-09-09
2015-09-10 13:30:00,16.565332412719727,2015-09-10
2015-09-11 13:30:00,16.682666778564453,2015-09-11
2015-09-14 13:30:00,16.87933349609375,2015-09-14
2015-09-15 13:30:00,16.904666900634766,2015-09-15
2015-09-16 13:30:00,17.483333587646484,2015-09-16
2015-09-17 13:30:00,17.471332550048828,2015-09-17
2015-09-18 13:30:00,17.374666213989258,2015-09-18
2015-09-21 13:30:00,17.613332748413086,2015-09-21
2015-09-22 13:30:00,17.395999908447266,2015-09-22
2015-09-23 13:30:00,17.40399932861328,2015-09-23
2015-09-24 13:30:00,17.541332244873047,2015-09-24
2015-09-25 13:30:00,17.12733268737793,2015-09-25
2015-09-28 13:30:00,16.562000274658203,2015-09-28
2015-09-29 13:30:00,16.44333267211914,2015-09-29
2015-09-30 13:30:00,16.559999465942383,2015-09-30
2015-10-01 13:30:00,15.991999626159668,2015-10-01
2015-10-02 13:30:00,16.504667282104492,2015-10-02
2015-10-05 13:30:00,16.40999984741211,2015-10-05
2015-10-06 13:30:00,16.097333908081055,2015-10-06
2015-10-07 13:30:00,15.46399974822998,2015-10-07
2015-10-08 13:30:00,15.114666938781738,2015-10-08
2015-10-09 13:30:00,14.712667465209961,2015-10-09
2015-10-12 13:30:00,14.371999740600586,2015-10-12
2015-10-13 13:30:00,14.616666793823242,2015-10-13
2015-10-14 13:30:00,14.458666801452637,2015-10-14
2015-10-15 13:30:00,14.753999710083008,2015-10-15
2015-10-16 13:30:00,15.133999824523926,2015-10-16
2015-10-19 13:30:00,15.206666946411133,2015-10-19
2015-10-20 13:30:00,14.20199966430664,2015-10-20
2015-10-21 13:30:00,14.005999565124512,2015-10-21
2015-10-22 13:30:00,14.114666938781738,2015-10-22
2015-10-23 13:30:00,13.939332962036133,2015-10-23
2015-10-26 13:30:00,14.350666999816895,2015-10-26
2015-10-27 13:30:00,14.023332595825195,2015-10-27
2015-10-28 13:30:00,14.197333335876465,2015-10-28
2015-10-29 13:30:00,14.108667373657227,2015-10-29
2015-10-30 13:30:00,13.795332908630371,2015-10-30
2015-11-02 14:30:00,14.252667427062988,2015-11-02
2015-11-03 14:30:00,13.890000343322754,2015-11-03
2015-11-04 14:30:00,15.442000389099121,2015-11-04
2015-11-05 14:30:00,15.451333045959473,2015-11-05
2015-11-06 14:30:00,15.490667343139648,2015-11-06
2015-11-09 14:30:00,15.022000312805176,2015-11-09
2015-11-10 14:30:00,14.433333396911621,2015-11-10
2015-11-11 14:30:00,14.60533332824707,2015-11-11
2015-11-12 14:30:00,14.196000099182129,2015-11-12
2015-11-13 14:30:00,13.812666893005371,2015-11-13
2015-11-16 14:30:00,14.287332534790039,2015-11-16
2015-11-17 14:30:00,14.266667366027832,2015-11-17
2015-11-18 14:30:00,14.73799991607666,2015-11-18
2015-11-19 14:30:00,14.786666870117188,2015-11-19
2015-11-20 14:30:00,14.667332649230957,2015-11-20
2015-11-23 14:30:00,14.516667366027832,2015-11-23
2015-11-24 14:30:00,14.550000190734863,2015-11-24
2015-11-25 14:30:00,15.309332847595215,2015-11-25
2015-11-27 14:30:00,15.440667152404785,2015-11-27
2015-11-30 14:30:00,15.350666999816895,2015-11-30
2015-12-01 14:30:00,15.812666893005371,2015-12-01
2015-12-02 14:30:00,15.465999603271484,2015-12-02
2015-12-03 14:30:00,15.513999938964844,2015-12-03
2015-12-04 14:30:00,15.358667373657227,2015-12-04
2015-12-07 14:30:00,15.408666610717773,2015-12-07
2015-12-08 14:30:00,15.114666938781738,2015-12-08
2015-12-09 14:30:00,14.968000411987305,2015-12-09
2015-12-10 14:30:00,15.137999534606934,2015-12-10
2015-12-11 14:30:00,14.468000411987305,2015-12-11
2015-12-14 14:30:00,14.571999549865723,2015-12-14
2015-12-15 14:30:00,14.739333152770996,2015-12-15
2015-12-16 14:30:00,15.633999824523926,2015-12-16
2015-12-17 14:30:00,15.559332847595215,2015-12-17
2015-12-18 14:30:00,15.36400032043457,2015-12-18
2015-12-21 14:30:00,15.503999710083008,2015-12-21
2015-12-22 14:30:00,15.329999923706055,2015-12-22
2015-12-23 14:30:00,15.313332557678223,2015-12-23
2015-12-24 14:30:00,15.371333122253418,2015-12-24
2015-12-28 14:30:00,15.263333320617676,2015-12-28
2015-12-29 14:30:00,15.812666893005371,2015-12-29
2015-12-30 14:30:00,15.87266731262207,2015-12-30
2015-12-31 14:30:00,16.000667572021484,2015-12-31
2016-01-04 14:30:00,14.894000053405762,2016-01-04
2016-01-05 14:30:00,14.895333290100098,2016-01-05
2016-01-06 14:30:00,14.602666854858398,2016-01-06
2016-01-07 14:30:00,14.376667022705078,2016-01-07
2016-01-08 14:30:00,14.066666603088379,2016-01-08
2016-01-11 14:30:00,13.856666564941406,2016-01-11
2016-01-12 14:30:00,13.998000144958496,2016-01-12
2016-01-13 14:30:00,13.354000091552734,2016-01-13
2016-01-14 14:30:00,13.745332717895508,2016-01-14
2016-01-15 14:30:00,13.666000366210938,2016-01-15
2016-01-19 14:30:00,13.64799976348877,2016-01-19
2016-01-20 14:30:00,13.24666690826416,2016-01-20
2016-01-21 14:30:00,13.33133316040039,2016-01-21
2016-01-22 14:30:00,13.50333309173584,2016-01-22
2016-01-25 14:30:00,13.092000007629395,2016-01-25
2016-01-26 14:30:00,12.904000282287598,2016-01-26
2016-01-27 14:30:00,12.538000106811523,2016-01-27
2016-01-28 14:30:00,12.646666526794434,2016-01-28
2016-01-29 14:30:00,12.74666690826416,2016-01-29
2016-02-01 14:30:00,13.129332542419434,2016-02-01
2016-02-02 14:30:00,12.185333251953125,2016-02-02
2016-02-03 14:30:00,11.565333366394043,2016-02-03
2016-02-04 14:30:00,11.688667297363281,2016-02-04
2016-02-05 14:30:00,10.84000015258789,2016-02-05
2016-02-08 14:30:00,9.866000175476074,2016-02-08
2016-02-09 14:30:00,9.883333206176758,2016-02-09
2016-02-10 14:30:00,9.57800006866455,2016-02-10
2016-02-11 14:30:00,10.031332969665527,2016-02-11
2016-02-12 14:30:00,10.06933307647705,2016-02-12
2016-02-16 14:30:00,10.344667434692383,2016-02-16
2016-02-17 14:30:00,11.245332717895508,2016-02-17
2016-02-18 14:30:00,11.118000030517578,2016-02-18
2016-02-19 14:30:00,11.10533332824707,2016-02-19
2016-02-22 14:30:00,11.849332809448242,2016-02-22
2016-02-23 14:30:00,11.814000129699707,2016-02-23
2016-02-24 14:30:00,11.933333396911621,2016-02-24
2016-02-25 14:30:00,12.495332717895508,2016-02-25
2016-02-26 14:30:00,12.689332962036133,2016-02-26
2016-02-29 14:30:00,12.795332908630371,2016-02-29
2016-03-01 14:30:00,12.423333168029785,2016-03-01
2016-03-02 14:30:00,12.555999755859375,2016-03-02
2016-03-03 14:30:00,13.049332618713379,2016-03-03
2016-03-04 14:30:00,13.402667045593262,2016-03-04
2016-03-07 14:30:00,13.685999870300293,2016-03-07
2016-03-08 14:30:00,13.506667137145996,2016-03-08
2016-03-09 14:30:00,13.914667129516602,2016-03-09
2016-03-10 14:30:00,13.678667068481445,2016-03-10
2016-03-11 14:30:00,13.833333015441895,2016-03-11
2016-03-14 13:30:00,14.34333324432373,2016-03-14
2016-03-15 13:30:00,14.555999755859375,2016-03-15
2016-03-16 13:30:00,14.795332908630371,2016-03-16
2016-03-17 13:30:00,15.092000007629395,2016-03-17
2016-03-18 13:30:00,15.515999794006348,2016-03-18
2016-03-21 13:30:00,15.887999534606934,2016-03-21
2016-03-22 13:30:00,15.616000175476074,2016-03-22
2016-03-23 13:30:00,14.838666915893555,2016-03-23
2016-03-24 13:30:00,15.183333396911621,2016-03-24
2016-03-28 13:30:00,15.350666999816895,2016-03-28
2016-03-29 13:30:00,15.342000007629395,2016-03-29
2016-03-30 13:30:00,15.12600040435791,2016-03-30
2016-03-31 13:30:00,15.317999839782715,2016-03-31
2016-04-01 13:30:00,15.839332580566406,2016-04-01
2016-04-04 13:30:00,16.465999603271484,2016-04-04
2016-04-05 13:30:00,17.031333923339844,2016-04-05
2016-04-06 13:30:00,17.69466781616211,2016-04-06
2016-04-07 13:30:00,17.14666748046875,2016-04-07
2016-04-08 13:30:00,16.67133331298828,2016-04-08
2016-04-11 13:30:00,16.661333084106445,2016-04-11
2016-04-12 13:30:00,16.521333694458008,2016-04-12
2016-04-13 13:30:00,16.968666076660156,2016-04-13
2016-04-14 13:30:00,16.790666580200195,2016-04-14
2016-04-15 13:30:00,16.96733283996582,2016-04-15
2016-04-18 13:30:00,16.92533302307129,2016-04-18
2016-04-19 13:30:00,16.4913330078125,2016-04-19
2016-04-20 13:30:00,16.6646671295166,2016-04-20
2016-04-21 13:30:00,16.55266761779785,2016-04-21
2016-04-22 13:30:00,16.916667938232422,2016-04-22
2016-04-25 13:30:00,16.788000106811523,2016-04-25
2016-04-26 13:30:00,16.916000366210938,2016-04-26
2016-04-27 13:30:00,16.764667510986328,2016-04-27
2016-04-28 13:30:00,16.513999938964844,2016-04-28
2016-04-29 13:30:00,16.05066680908203,2016-04-29
2016-05-02 13:30:00,16.1200008392334,2016-05-02
2016-05-03 13:30:00,15.48799991607666,2016-05-03
2016-05-04 13:30:00,14.837332725524902,2016-05-04
2016-05-05 13:30:00,14.10200023651123,2016-05-05
2016-05-06 13:30:00,14.328666687011719,2016-05-06
2016-05-09 13:30:00,13.928000450134277,2016-05-09
2016-05-10 13:30:00,13.912667274475098,2016-05-10
2016-05-11 13:30:00,13.93066692352295,2016-05-11
2016-05-12 13:30:00,13.8186674118042,2016-05-12
2016-05-13 13:30:00,13.840666770935059,2016-05-13
2016-05-16 13:30:00,13.88599967956543,2016-05-16
2016-05-17 13:30:00,13.644000053405762,2016-05-17
2016-05-18 13:30:00,14.07800006866455,2016-05-18
2016-05-19 13:30:00,14.347332954406738,2016-05-19
2016-05-20 13:30:00,14.685333251953125,2016-05-20
2016-05-23 13:30:00,14.414667129516602,2016-05-23
2016-05-24 13:30:00,14.52733325958252,2016-05-24
2016-05-25 13:30:00,14.638667106628418,2016-05-25
2016-05-26 13:30:00,15.008000373840332,2016-05-26
2016-05-27 13:30:00,14.869333267211914,2016-05-27
2016-05-31 13:30:00,14.881999969482422,2016-05-31
2016-06-01 13:30:00,14.637332916259766,2016-06-01
2016-06-02 13:30:00,14.597332954406738,2016-06-02
2016-06-03 13:30:00,14.599332809448242,2016-06-03
2016-06-06 13:30:00,14.711999893188477,2016-06-06
2016-06-07 13:30:00,15.489333152770996,2016-06-07
2016-06-08 13:30:00,15.701333045959473,2016-06-08
2016-06-09 13:30:00,15.290666580200195,2016-06-09
2016-06-10 13:30:00,14.586000442504883,2016-06-10
2016-06-13 13:30:00,14.524666786193848,2016-06-13
2016-06-14 13:30:00,14.330666542053223,2016-06-14
2016-06-15 13:30:00,14.513333320617676,2016-06-15
2016-06-16 13:30:00,14.528667449951172,2016-06-16
2016-06-17 13:30:00,14.364666938781738,2016-06-17
2016-06-20 13:30:00,14.646666526794434,2016-06-20
2016-06-21 13:30:00,14.640666961669922,2016-06-21
2016-06-22 13:30:00,13.11066722869873,2016-06-22
2016-06-23 13:30:00,13.09333324432373,2016-06-23
