,name,geometry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,unsheltered,unshelteredoutside,2010_rate,2011_rate,2012_rate,2013_rate,2014_rate,2015_rate,2016_rate,2017_rate,2018_rate,2019_rate
44,Sylmar,"MULTIPOLYGON (((-118.4362838207196 34.32989899914581, -118.419982999856 34.32987899915675, -118.4199849997647 34.32916399900802, -118.4194639997667 34.32916299908672, -118.4194619999368 34.32987999902711, -118.4190099998884 34.32988099928384, -118.4186370000701 34.32943299907969, -118.4182129998899 34.32948999898692, -118.419456000262 34.32792599930385, -118.420741000051 34.32772299928926, -118.4207510000988 34.32557299898474, -118.4190509997857 34.32565599912163, -118.4158940002311 34.32448699925774, -118.4143499999329 34.32444099931936, -118.4143489999015 34.32469199897632, -118.4135909998244 34.32468999910854, -118.4135909998017 34.32510299920556, -118.4122070000738 34.32590399903756, -118.4135850001079 34.32740799897797, -118.4135790001102 34.32988099930787, -118.405202 34.32981099912067, -118.404912 34.32207699912088, -118.40272 34.32129899912073, -118.400663 34.3195419991207, -118.39626 34.31985999912074, -118.3962780000001 34.31806999912072, -118.396524 34.31807099912086, -118.39653 34.31741899912073, -118.397279 34.31711499912065, -118.3975380000001 34.31828999912089, -118.39866 34.31810999912079, -118.399716 34.31759399912092, -118.40076 34.31757699912088, -118.4009040000001 34.31002699912082, -118.401079 34.30972199912073, -118.401836 34.30987699912085, -118.402446 34.30960799912091, -118.402479 34.30942899912088, -118.403016 34.30938899912098, -118.403324 34.31002399912094, -118.403881 34.31004999912093, -118.404114 34.30903799912095, -118.403566 34.30896999912078, -118.403751 34.30791699912087, -118.405469 34.30791199912088, -118.4056 34.30072599912096, -118.401052 34.30066999912094, -118.401205 34.29706499912086, -118.40346 34.29710599912108, -118.403508 34.29351299912106, -118.409072 34.29365899912113, -118.40896 34.29180799912098, -118.410217 34.29184299912106, -118.4103480000002 34.29196799912106, -118.410192690899 34.29083766506039, -118.4104230000001 34.29093699912096, -118.411615 34.29000099912098, -118.4158231972013 34.29381818342135, -118.415667 34.29393199912115, -118.4184370000001 34.29654099912097, -118.4214010000001 34.29437499912103, -118.429321 34.30183699912096, -118.4325690000001 34.30468699912098, -118.442473 34.29585599912107, -118.443473 34.29515599912099, -118.4435720000001 34.29487499912094, -118.444697 34.29387099912113, -118.4447810000001 34.29380299912093, -118.4455000000001 34.2944059991211, -118.44926 34.29106599912113, -118.4500020000001 34.29040399912106, -118.449441 34.28969899912104, -118.4563100000001 34.28466999912117, -118.455491 34.28441599912126, -118.4523293468914 34.28143687637829, -118.4544160000001 34.27990099912114, -118.4552160000001 34.27950099912121, -118.456964 34.28220699912114, -118.457826 34.28314799912123, -118.462966 34.2859019991212, -118.4642030000002 34.28694999912104, -118.4655420000002 34.28834499912107, -118.466989 34.29067399912097, -118.4681900000002 34.29214099912104, -118.472817 34.295800999121, -118.4814170000001 34.30479999912089, -118.4901560000002 34.31499299912082, -118.4923500000001 34.31552199912069, -118.4946760000001 34.31867699912072, -118.4974160000001 34.31978799912066, -118.503347 34.32378999912054, -118.5036960000001 34.32429999912059, -118.5037510000002 34.32471399912053, -118.5033300000001 34.32594699912065, -118.5034360000001 34.32671799912063, -118.50637 34.33303499912057, -118.5078401323249 34.33426630318251, -118.5038093779098 34.3373067180371, -118.492929251365 34.33077049923691, -118.4844021379935 34.33028188553313, -118.4362838207196 34.32989899914581)))",11,4,4,29,6,11,2,7,0,0,280.20581623618006,85.8383641687978,3.9256858218561432,1.4275221170385977,1.4275221170385977,10.349535348529832,2.1412831755578963,3.9256858218561432,0.7137610585192988,2.4981637048175456,0.0,0.0
45,Carthay,"MULTIPOLYGON (((-118.36841 34.06370999912389, -118.36151 34.0630099991238, -118.36381 34.05840999912383, -118.36691 34.05150999912393, -118.3762100000001 34.05330999912392, -118.37631 34.05945268405537, -118.376006 34.05961099912381, -118.376001 34.05996499912383, -118.372244 34.06219999912386, -118.372027 34.0638669991238, -118.3722312649008 34.06420125077948, -118.36841 34.06370999912389)))",0,1,1,1,0,0,0,2,0,0,14.146117453351259,14.145250163145304,0.0,7.0690774574552755,7.0690774574552755,7.0690774574552755,0.0,0.0,0.0,14.138154914910551,0.0,0.0
46,Toluca Lake,"MULTIPOLYGON (((-118.3571579224123 34.16480619022097, -118.3571510000001 34.16128699912271, -118.353103 34.16128899912271, -118.345949 34.14457299912282, -118.3456650000001 34.14236699912286, -118.347522 34.14217999912288, -118.3541600000001 34.1432109991228, -118.3579670000001 34.14334799912287, -118.3613397325352 34.14266944146496, -118.365011 34.14880599912272, -118.366612 34.15120599912267, -118.370237 34.15761299912263, -118.361601 34.15761299912263, -118.361612 34.16480599912259, -118.3571579224123 34.16480619022097)))",0,0,0,2,1,5,1,0,1,0,12.367068784481587,9.539124368195232,0.0,0.0,0.0,16.171980886122626,8.085990443061313,40.429952215306564,8.085990443061313,0.0,8.085990443061313,0.0
47,Tujunga,"MULTIPOLYGON (((-118.279608 34.27818999912135, -118.27368 34.27806699912136, -118.273537 34.28166099912115, -118.238789 34.28158899912125, -118.238903 34.26708399912142, -118.25669 34.26718999912136, -118.2565 34.25226599912151, -118.265264 34.2523799991216, -118.265297 34.25026499912153, -118.266672 34.25077899912161, -118.2666910000002 34.2477719991216, -118.266044 34.24776799912163, -118.265999 34.24389199912163, -118.266024 34.24035599912163, -118.266733 34.24079599912165, -118.2668073494729 34.23062818193326, -118.272018 34.23159299912171, -118.2706090000001 34.23280299912177, -118.271693 34.23347499912174, -118.271809 34.23380299912176, -118.278402 34.23331399912161, -118.280011 34.23333699912169, -118.2826490000002 34.23372299912167, -118.286987 34.23371899912168, -118.291206 34.23393999912167, -118.2948210000001 34.23336799912179, -118.3028380000001 34.2326339991218, -118.304638 34.23264999912175, -118.306801 34.23296299912164, -118.3085940000001 34.23353299912169, -118.309275 34.23390299912165, -118.311857 34.23647399912166, -118.313731 34.23783099912165, -118.314707 34.23830599912177, -118.3182360000001 34.23938399912177, -118.3204020000001 34.24030099912171, -118.322176 34.24141899912162, -118.322947 34.24218799912148, -118.323718 34.24348699912155, -118.324811 34.2501019991216, -118.3167110000001 34.24860199912146, -118.312311 34.24890199912149, -118.3069110000001 34.2482029991216, -118.306011 34.24860199912146, -118.305311 34.24850199912149, -118.3064110000002 34.24970199912165, -118.3064110000002 34.2514019991215, -118.305511 34.25100199912151, -118.306111 34.25210199912146, -118.304111 34.25240199912149, -118.302711 34.25240199912149, -118.3026110000002 34.26610199912149, -118.302911 34.2725019991212, -118.302311 34.2728009991212, -118.3032110000001 34.27330099912117, -118.303411 34.27390099912123, -118.302411 34.27420099912127, -118.3011110000001 34.27490099912131, -118.299811 34.27520099912113, -118.299511 34.27540099912129, -118.299011 34.27670099912115, -118.29731 34.27830099912115, -118.29581 34.2810009991211, -118.2932100000001 34.28320099912126, -118.2916100000001 34.28560099912108, -118.29011 34.28920099912104, -118.28741 34.29150099912099, -118.2863078188041 34.29205199819598, -118.286694 34.27833699912118, -118.279608 34.27818999912135)))",2,0,6,0,4,0,0,0,0,0,88.85408845820145,31.99055591757713,2.2508812309079462,0.0,6.752643692723838,0.0,4.5017624618158925,0.0,0.0,0.0,0.0,0.0
48,Broadway-Manchester,"MULTIPOLYGON (((-118.278207 33.96001399912514, -118.269506 33.96001399912504, -118.2694377868819 33.92310199417098, -118.2773319748785 33.92328100042939, -118.2772889860438 33.92285600238382, -118.2775339896086 33.92243300664812, -118.2782209887906 33.92250900026267, -118.278225981751 33.92321799797693, -118.2812652780672 33.92319900129804, -118.279848 33.93494499912537, -118.2798060000001 33.94291399912524, -118.2796060000001 33.94551399912521, -118.2793060000001 33.9472139991251, -118.2807070000002 33.95661399912518, -118.280807 33.95991399912499, -118.278207 33.96001399912514)))",0,0,0,3,0,20,3,0,0,0,130.38102479103094,77.75801142593356,0.0,0.0,0.0,2.3009483203620085,0.0,15.339655469080055,2.3009483203620085,0.0,0.0,0.0
49,Sunland,"MULTIPOLYGON (((-118.286307 34.29207499912098, -118.28741 34.29150099912099, -118.29011 34.28920099912104, -118.2916100000001 34.28560099912108, -118.2932100000001 34.28320099912126, -118.29581 34.2810009991211, -118.29731 34.27830099912115, -118.299011 34.27670099912115, -118.299511 34.27540099912129, -118.299811 34.27520099912113, -118.3011110000001 34.27490099912131, -118.302411 34.27420099912127, -118.303411 34.27390099912123, -118.3032110000001 34.27330099912117, -118.302311 34.2728009991212, -118.302911 34.2725019991212, -118.3026110000002 34.26610199912149, -118.302711 34.25240199912149, -118.304111 34.25240199912149, -118.306111 34.25210199912146, -118.305511 34.25100199912151, -118.3064110000002 34.2514019991215, -118.3064110000002 34.24970199912165, -118.305311 34.24850199912149, -118.306011 34.24860199912146, -118.3069110000001 34.2482029991216, -118.312311 34.24890199912149, -118.3167110000001 34.24860199912146, -118.324811 34.2501019991216, -118.325206 34.25149099912147, -118.3261590000001 34.25338499912147, -118.329352 34.25807399912148, -118.3343120000002 34.26420199912138, -118.333512 34.26450199912134, -118.3330120000001 34.26510199912126, -118.335106 34.26646399912126, -118.335876 34.26715499912135, -118.336437 34.26817399912149, -118.3377590000001 34.27146499912126, -118.3365020000001 34.27110099912124, -118.3345580000001 34.2716349991212, -118.331248 34.2719699991212, -118.330812 34.2723019991213, -118.329012 34.27280199912133, -118.3277120000001 34.27380099912115, -118.3266120000001 34.27390099912123, -118.3234110000001 34.27290099912125, -118.318474 34.27309799912121, -118.315411 34.27430099912127, -118.3170810000001 34.27406799912126, -118.316998 34.27446299912122, -118.316411 34.27530099912117, -118.3165810000001 34.27556199912125, -118.3177820000001 34.27529599912127, -118.318729 34.27566099912121, -118.319329 34.27828099912124, -118.319411 34.27890099912121, -118.3190110000001 34.27930099912126, -118.317311 34.27950099912119, -118.3170110000001 34.28030099912117, -118.316111 34.28060099912121, -118.315919 34.28110499912111, -118.317455 34.28372899912106, -118.317143606512 34.28608209854985, -118.2994780000001 34.28609599912122, -118.299395 34.29325899912108, -118.290608 34.29322799912129, -118.2906200000001 34.29271899912114, -118.286286 34.2926489991209, -118.286307 34.29207499912098)))",0,1,0,1,0,0,0,0,0,0,81.92896983580792,42.83411705697182,0.0,1.2205694786643582,0.0,1.2205694786643582,0.0,0.0,0.0,0.0,0.0,0.0
50,South Park,"MULTIPOLYGON (((-118.256407 34.00381399912452, -118.256506 33.98921399912467, -118.280507 33.98901399912469, -118.280507 33.99501399912465, -118.281107 34.00371299912452, -118.265207 34.00381399912453, -118.263907 34.00371399912455, -118.260707 34.00391399912448, -118.256407 34.00381399912452)))",8,8,34,24,29,34,3,0,0,0,253.26045924045027,103.56250498089088,3.1588034010491346,3.1588034010491346,13.424914454458822,9.476410203147404,11.450662328803112,13.424914454458822,1.1845512753934255,0.0,0.0,0.0
51,Brentwood,"MULTIPOLYGON (((-118.488415 34.13000599912306, -118.4799850000001 34.13001299912292, -118.479364 34.12951599912305, -118.478519 34.126655999123, -118.478241 34.12618399912304, -118.4776370000001 34.12594499912311, -118.476115 34.12600599912297, -118.477815 34.12330599912307, -118.481864 34.11821799912312, -118.4820690000001 34.117339999123, -118.4820810000001 34.11132299912321, -118.4819150000001 34.11070699912317, -118.4776490000001 34.10503999912328, -118.4772010000001 34.10400799912322, -118.4771660000001 34.10291999912337, -118.4778520000001 34.10012799912337, -118.477906 34.09890299912347, -118.4773010000001 34.0966799991235, -118.475945 34.09636699912333, -118.475596 34.09574399912339, -118.475826 34.09239399912349, -118.4751360000001 34.08609199912342, -118.474802 34.08447599912348, -118.4742770000001 34.08328099912355, -118.4723880000001 34.08068899912367, -118.469885 34.07803099912362, -118.468977 34.07736699912363, -118.4683250000001 34.07607599912354, -118.465995 34.07322299912365, -118.466532 34.07291799912367, -118.460203 34.0653749991238, -118.4596260000002 34.06550399912379, -118.4551610000001 34.06024299912372, -118.458781 34.05807299912396, -118.4611000000002 34.06004599912379, -118.4628140000002 34.06310899912391, -118.4632000000001 34.06506599912379, -118.465336 34.06698899912373, -118.466731 34.06770799912381, -118.468893 34.06587099912373, -118.467953 34.06090999912379, -118.4592294116747 34.05079463890208, -118.47096 34.04127599912417, -118.471513 34.04174899912413, -118.471275 34.04194199912395, -118.473721 34.04403599912408, -118.474278 34.044313999124, -118.474382 34.04420799912411, -118.477283 34.04669899912405, -118.4783480000002 34.04626499912402, -118.478438 34.04562899912401, -118.479015 34.04568699912392, -118.479136 34.04518899912394, -118.479647 34.0451069991241, -118.479745 34.04470299912406, -118.480161 34.04452899912417, -118.4800150000001 34.04445599912403, -118.483766 34.04142999912406, -118.4941032137932 34.05024852326198, -118.493814 34.05010799912388, -118.493014 34.05180799912383, -118.4925140000001 34.05350799912392, -118.4931140000001 34.05640799912396, -118.4927140000001 34.05840799912377, -118.4934590000001 34.05891999912381, -118.4934780000001 34.05994499912389, -118.4936370000001 34.06031099912379, -118.494368 34.06062999912375, -118.49505 34.0605539991238, -118.495513 34.0601659991238, -118.496172 34.05633599912391, -118.496359 34.05601899912399, -118.498628 34.0549209991238, -118.499054 34.05440699912382, -118.499256 34.053689999124, -118.4995440000001 34.05328899912386, -118.500614 34.05290799912391, -118.50294 34.05272199912398, -118.503885 34.05227999912387, -118.508014 34.046607999124, -118.508427 34.0462399991239, -118.509166 34.04618899912392, -118.5100060000001 34.04668699912401, -118.510059 34.04727999912399, -118.509297 34.04856199912405, -118.509212 34.04898999912393, -118.5092710000001 34.05051699912389, -118.509541 34.05090299912393, -118.5099610000001 34.05108799912394, -118.506807 34.05532399912385, -118.506814 34.06150799912376, -118.5071140000001 34.06410799912384, -118.511514 34.06690799912384, -118.516515 34.07220799912368, -118.5152150000001 34.07500799912373, -118.5175150000001 34.07600799912372, -118.520515 34.08180699912349, -118.518415 34.08180699912349, -118.519515 34.08280699912348, -118.5180150000001 34.08310699912364, -118.5207150000002 34.08860699912339, -118.525516 34.10440699912328, -118.525616 34.10730699912323, -118.5279160000001 34.11820599912323, -118.5275160000001 34.11850599912308, -118.5283160000001 34.11890599912314, -118.529216 34.12200599912303, -118.528616 34.12550599912302, -118.5271160000001 34.12910599912314, -118.510716 34.13030599912292, -118.5104160000001 34.13070599912292, -118.508516 34.13120599912293, -118.5041160000001 34.12800599912303, -118.5026160000001 34.12840599912297, -118.502016 34.13060599912289, -118.5022160000001 34.12950599912306, -118.500916 34.12910599912313, -118.496815 34.1305059991229, -118.4960150000001 34.13000599912294, -118.494415 34.13010599912297, -118.4928150000001 34.13110599912298, -118.490415 34.13120599912293, -118.490015 34.13060599912304, -118.488415 34.13000599912306)))",0,0,1,0,0,2,1,1,29,0,20.59923892967048,13.978383846880085,0.0,0.0,4.854548284109819,0.0,0.0,9.709096568219637,4.854548284109819,4.854548284109819,140.78190023918472,0.0
53,Silver Lake,"MULTIPOLYGON (((-118.2588080000002 34.10900899912318, -118.256407 34.1085089991233, -118.2535070000002 34.1085089991233, -118.2565070000001 34.10590899912326, -118.255807 34.10540899912328, -118.253407 34.10430899912336, -118.252507 34.1034089991233, -118.250607 34.10100899912344, -118.2518070000001 34.09860899912342, -118.253607 34.0957089991234, -118.254507 34.09460999912348, -118.258507 34.09160999912347, -118.2592070000001 34.08990999912353, -118.2599070000001 34.08580999912346, -118.263408 34.08730999912355, -118.2645080000001 34.08560999912344, -118.2661080000001 34.08640999912353, -118.266708 34.08650999912349, -118.269808 34.08140999912357, -118.2719080000001 34.07920999912348, -118.274408 34.07530999912364, -118.2772190000001 34.07613999912361, -118.2845080000001 34.07790999912354, -118.284808 34.09590899912351, -118.276608 34.09590899912338, -118.275508 34.09760899912332, -118.274008 34.09900899912326, -118.2733080000001 34.10110899912338, -118.273508 34.10410899912328, -118.271508 34.10910899912317, -118.2691080000001 34.11160899912317, -118.2663080000001 34.11260899912315, -118.265408 34.11340899912305, -118.265408 34.11360899912324, -118.263208 34.11140899912329, -118.262172 34.11088899912317, -118.261208 34.11010899912324, -118.2588080000002 34.10900899912318)))",3,1,10,1,5,9,13,1,1,0,134.06591690450804,84.48120515941659,2.237705204475518,0.7459017348251727,7.459017348251727,0.7459017348251727,3.7295086741258636,6.713115613426554,9.696722552727245,0.7459017348251727,0.7459017348251727,0.0
54,Fairfax,"MULTIPOLYGON (((-118.3517017786487 34.08895370627337, -118.3441108212951 34.08889339451736, -118.3442100000001 34.08510899912352, -118.3440100000001 34.0736089991236, -118.3441100000001 34.06890999912375, -118.3474100000001 34.0691099991238, -118.3533100000001 34.07030899912368, -118.3615100000001 34.07150899912359, -118.361706 34.08715999912349, -118.3528 34.08712899912351, -118.352802 34.08896199912352, -118.3517017786487 34.08895370627337)))",1,2,4,2,0,0,0,0,6,0,86.95887770505458,62.9696926090261,1.1499688431948036,2.2999376863896073,4.5998753727792145,2.2999376863896073,0.0,0.0,0.0,0.0,6.899813059168822,0.0
55,Beverlywood,"MULTIPOLYGON (((-118.3896110000001 34.05230999912389, -118.3895110000001 34.04950999912385, -118.385411 34.04880999912388, -118.3883100000001 34.03900999912411, -118.38841 34.03820999912405, -118.38941 34.03470999912416, -118.394111 34.0361099991241, -118.3985110000002 34.03720999912412, -118.3992110000001 34.03970999912413, -118.398511 34.04120999912406, -118.398711 34.04370999912402, -118.399011 34.04380999912397, -118.3988590000002 34.0454799991239, -118.402553 34.04635299912396, -118.401531 34.0519669991239, -118.397711 34.05230999912393, -118.3896110000001 34.05230999912389)))",0,0,0,0,0,0,1,1,0,0,11.621458615386288,5.298418369166148,0.0,0.0,0.0,0.0,0.0,0.0,8.604771854335436,8.604771854335436,0.0,0.0
56,Beverly Grove,"MULTIPOLYGON (((-118.372486 34.08575499912359, -118.372485 34.08543799912361, -118.37023 34.08560899912352, -118.370233 34.08708399912362, -118.36643 34.08713899912364, -118.366443 34.08892399912354, -118.363269 34.08897099912353, -118.363267 34.08877799912355, -118.362712 34.08878699912351, -118.362701 34.08719099912351, -118.3617163861687 34.08720063095923, -118.361486 34.07396099912366, -118.3616100000001 34.06580999912373, -118.36151 34.0630099991238, -118.3722312649008 34.06420125077948, -118.37203 34.06418199912384, -118.373017 34.06539499912382, -118.375864 34.07029899912369, -118.375892 34.06978399912366, -118.3763540000002 34.06978699912375, -118.376317 34.06933599912372, -118.377375 34.06932399912377, -118.377403 34.06970899912383, -118.383728 34.06968399912368, -118.383764 34.07212199912374, -118.390704 34.07208299912372, -118.390718 34.07650099912364, -118.381694 34.0763959991237, -118.3816929999999 34.0767109991237, -118.380517 34.07669399912379, -118.379754 34.07639099912363, -118.377192 34.07647899912375, -118.37722 34.07817299912363, -118.377567 34.07874199912361, -118.377777 34.07865299912368, -118.377991 34.0789429991237, -118.3773020000002 34.07922699912362, -118.3768930000001 34.07896599912369, -118.377248 34.08020699912363, -118.3752640000001 34.08015899912364, -118.37525 34.08201099912358, -118.3742020000001 34.08201899912357, -118.374209 34.0801609991236, -118.370294 34.08016899912358, -118.3703020000001 34.08315699912354, -118.3770330000001 34.08303999912355, -118.376951 34.08862999912355, -118.376284 34.08898899912352, -118.3753830000001 34.0891399991235, -118.375186 34.08941799912348, -118.3747570000001 34.08942499912349, -118.3747570000001 34.08969899912348, -118.374328 34.08970599912346, -118.37413 34.08995699912357, -118.372498 34.09025599912344, -118.372486 34.08575499912359)))",0,5,1,0,0,0,0,0,0,0,118.73155053566515,108.01137269037912,0.0,4.211180581271089,0.8422361162542178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Arlington Heights,"MULTIPOLYGON (((-118.315909 34.05261099912384, -118.313409 34.05271099912387, -118.3131090000001 34.04961099912397, -118.313008 34.04001099912405, -118.313408 34.04001099912401, -118.313408 34.03751099912417, -118.3150080000001 34.03741099912408, -118.315308 34.03721099912426, -118.320009 34.03671099912401, -118.323609 34.03611099912415, -118.3284090000001 34.03571099912418, -118.331409 34.03521099912408, -118.333809 34.03501099912416, -118.332709 34.03671099912401, -118.323009 34.05480999912394, -118.319609 34.05351099912386, -118.315909 34.05261099912384)))",1,0,1,1,0,0,0,0,0,0,62.99208117329276,34.6172320427264,1.5875011293069923,0.0,1.5875011293069923,1.5875011293069923,0.0,0.0,0.0,0.0,0.0,0.0
58,Atwater Village,"MULTIPOLYGON (((-118.2783247308968 34.15300714529624, -118.277068 34.15325599912271, -118.275613 34.1532609991228, -118.263206 34.12916799912306, -118.262 34.12712899912304, -118.260356 34.12482699912309, -118.258424 34.12258499912305, -118.25617 34.12040799912307, -118.254258 34.11876099912325, -118.2541485977877 34.11885072790479, -118.2478070000002 34.11310899912321, -118.246007 34.11210899912327, -118.248207 34.11040899912321, -118.2491070000002 34.10860899912322, -118.256407 34.1085089991233, -118.2588080000002 34.10900899912318, -118.261208 34.11010899912324, -118.262172 34.11088899912317, -118.263208 34.11140899912329, -118.265708 34.11390899912315, -118.2705080000001 34.1215079991231, -118.273308 34.12890799912299, -118.275708 34.13710699912297, -118.2764080000001 34.14090699912273, -118.2777090000001 34.14540699912274, -118.2787399593247 34.15362371439506, -118.278512 34.15346999912281, -118.2783247308968 34.15300714529624)))",1,0,0,7,0,0,0,0,0,0,38.94427186598545,29.636640915918452,2.567771721194808,0.0,0.0,17.974402048363658,0.0,0.0,0.0,0.0,0.0,0.0
59,Winnetka,"MULTIPOLYGON (((-118.562213 34.23150299912167, -118.5621190000002 34.20100399912202, -118.562319 34.19380399912222, -118.5623180000001 34.18650399912217, -118.565519 34.18650399912217, -118.568177 34.18546499912227, -118.569759 34.18533699912233, -118.571623 34.18585399912229, -118.573205 34.18745899912223, -118.574038 34.18789299912225, -118.575135 34.18815099912231, -118.588319 34.18820399912227, -118.5883200000001 34.23530299912163, -118.582669 34.23530899912171, -118.58168 34.23506499912165, -118.581068 34.23435199912166, -118.580938 34.23199399912171, -118.5804790000001 34.23151699912174, -118.5710200000001 34.23150299912167, -118.5710210000001 34.23558199912164, -118.5659760000001 34.23469099912177, -118.5622200000001 34.23380299912176, -118.562213 34.23150299912167)))",0,1,4,1,0,0,0,0,1,0,107.8163708070286,42.9924726599064,0.0,0.9275029316186272,3.7100117264745087,0.9275029316186272,0.0,0.0,0.0,0.0,0.9275029316186272,0.0
60,Windsor Square,"MULTIPOLYGON (((-118.313709 34.07630999912366, -118.313809 34.07310999912358, -118.313609 34.07180999912379, -118.3144090000001 34.0712099991237, -118.314093 34.06236199912393, -118.3144360000001 34.06190699912379, -118.325909 34.06200999912372, -118.3262090000001 34.07630999912357, -118.313709 34.07630999912366)))",0,0,0,0,0,0,0,0,1,0,9.593320067906244,8.227431744146447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.423919903865476,0.0
