index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,fire,employerfull
1469171,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,29191.0,119074.0,31217.0,LOS ANGELES,89883.0,31465.310924333677,128351.21897174157,33649.15936846714,96885.9080474079,True,BURBANK_CITY
1469172,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,18127.0,109665.0,35910.0,LOS ANGELES,91538.0,19539.299480161575,118209.15085187396,38707.79744759762,98669.85137171237,True,BURBANK_CITY
1469173,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,36498.0,127362.0,26036.0,LOS ANGELES,90864.0,39341.60933562847,137284.94844112862,28064.50053872603,97943.33910550016,True,BURBANK_CITY
1469174,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,24893.0,126628.0,36763.0,LOS ANGELES,101735.0,26832.447838013024,136493.76149246428,39627.255849792025,109661.31365445125,True,BURBANK_CITY
1469175,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,19648.0,111750.0,35739.0,LOS ANGELES,92102.0,21178.80268032298,120456.59606708534,38523.47460260907,99277.79338676237,True,BURBANK_CITY
1469176,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,47139.0,138371.0,36758.0,LOS ANGELES,91232.0,50811.66426851307,149151.6747597196,39621.86629292101,98340.01049120654,True,BURBANK_CITY
1469177,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,26727.0,129051.0,35570.0,LOS ANGELES,102324.0,28809.337298299688,139105.54075215597,38341.30758036891,110296.2034538563,True,BURBANK_CITY
1469178,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER RECRUIT,0.0,9398.0,37646.0,LOS ANGELES,9398.0,0.0,10130.211094751392,40579.05159321248,10130.211094751392,True,BURBANK_CITY
1469179,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE PREVENTION INSPECTOR,2462.0,80916.0,18533.0,LOS ANGELES,78454.0,2653.817803285585,87220.2767549376,19976.931498087633,84566.45895165204,True,BURBANK_CITY
1469180,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,FIRE PREVENTION INSPECTOR,8561.0,85743.0,24067.0,LOS ANGELES,77182.0,9227.999274544229,92423.35495821117,25942.093042922083,83195.35568366694,True,BURBANK_CITY
1469181,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,SENIOR CLERK,0.0,45339.0,23602.0,LOS ANGELES,45339.0,0.0,48871.42379494928,25440.864253918106,48871.42379494928,True,BURBANK_CITY
1469182,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,SENIOR CLERK,0.0,44867.0,18360.0,LOS ANGELES,44867.0,0.0,48362.64962632589,19790.452830350663,48362.64962632589,True,BURBANK_CITY
1469183,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,SENIOR CLERK,1279.0,45716.0,12048.0,LOS ANGELES,44437.0,1378.6486476044936,49277.79638302347,12986.676236386973,47899.147735418985,True,BURBANK_CITY
1469184,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,SENIOR CLERK,0.0,46622.0,0.0,LOS ANGELES,46622.0,0.0,50254.38408805058,0.0,50254.38408805058,True,BURBANK_CITY
1469185,2013,CITY,105543.0,BURBANK,FIRE DEPARTMENT,SENIOR CLERK,0.0,46555.0,14160.0,LOS ANGELES,46555.0,0.0,50182.164025979044,15263.22505870182,50182.164025979044,True,BURBANK_CITY
1773155,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,ADMINISTRATIVE OFFICER,0.0,99163.0,23958.0,LOS ANGELES,99163.0,0.0,108454.59132642839,26202.86900354539,108454.59132642839,True,BURBANK_CITY
1773156,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,CLERICAL WORKER,0.0,3105.0,0.0,LOS ANGELES,3105.0,0.0,3395.9390707074226,0.0,3395.9390707074226,True,BURBANK_CITY
1773157,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,DEPUTY FIRE MARSHAL,50325.0,167216.0,39570.0,LOS ANGELES,116891.0,55040.461749871516,182884.1699347544,43277.71627307334,127843.70818488288,True,BURBANK_CITY
1773158,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,DISASTER PREPAREDNESS COORDINATOR,0.0,377.0,59.0,LOS ANGELES,377.0,0.0,412.32496929362264,64.52831084436005,412.32496929362264,True,BURBANK_CITY
1773159,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,EMS NURSE SPECIALIST,0.0,106594.0,32588.0,LOS ANGELES,106594.0,0.0,116581.87739226634,35641.5015897628,116581.87739226634,True,BURBANK_CITY
1773160,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,EXECUTIVE ASSISTANT,0.0,57670.0,30076.0,LOS ANGELES,57670.0,0.0,63073.689599902435,32894.12672805039,63073.689599902435,True,BURBANK_CITY
1773161,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,13711.0,132242.0,35618.0,LOS ANGELES,118531.0,14995.723220118993,144633.09970643834,38955.41314668502,129637.37648631934,True,BURBANK_CITY
1773162,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,17050.0,119067.0,51010.0,LOS ANGELES,102017.0,18647.58813383625,130223.59978483758,55789.64637577637,111576.01165100133,True,BURBANK_CITY
1773163,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,68084.0,225058.0,57302.0,LOS ANGELES,156974.0,74463.48331402389,246145.9759662709,62671.20793226304,171682.49265224702,True,BURBANK_CITY
1773164,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,31076.0,157460.0,51134.0,LOS ANGELES,126384.0,33987.8269118531,172214.03094157513,55925.265198567904,138226.20402972202,True,BURBANK_CITY
1773165,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,33875.0,203309.0,59762.0,LOS ANGELES,169434.0,37049.09372631689,222359.09066874572,65361.71038441771,185309.9969424288,True,BURBANK_CITY
1773166,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,41621.0,188803.0,56694.0,LOS ANGELES,147182.0,45520.895350052706,206493.87580250355,62006.23822051099,160972.98045245084,True,BURBANK_CITY
1773167,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE BATTALION CHIEF,54390.0,189368.0,53550.0,LOS ANGELES,134978.0,59486.35299702954,207111.8164063521,58567.64484263526,147625.46340932255,True,BURBANK_CITY
1773168,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,49.0,6969.0,2445.0,LOS ANGELES,6920.0,53.59130900633292,7621.996580921104,2674.096949397632,7568.405271914771,True,BURBANK_CITY
1773169,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,41659.0,152441.0,40687.0,LOS ANGELES,110782.0,45562.45595703721,166724.7497190693,44499.37937838097,121162.2937620321,True,BURBANK_CITY
1773170,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,24515.0,158108.0,39974.0,LOS ANGELES,133593.0,26812.060005923504,172922.7486606793,43719.57114732964,146110.6886547558,True,BURBANK_CITY
1773171,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,35572.0,147601.0,47481.0,LOS ANGELES,112029.0,38905.10293823009,161431.24082946416,51929.9784271366,122526.1378912341,True,BURBANK_CITY
1773172,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,8282.0,117724.0,48099.0,LOS ANGELES,109442.0,9058.024922254066,128754.76043799054,52605.88514072668,119696.73551573648,True,BURBANK_CITY
1773173,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,36120.0,176548.0,50618.0,LOS ANGELES,140428.0,39504.45063895398,193090.5800500013,55360.91590372571,153586.12941104732,True,BURBANK_CITY
1773174,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,11403.0,129618.0,49137.0,LOS ANGELES,118215.0,12471.463195902332,141763.23042414,53741.14593151389,129291.76722823767,True,BURBANK_CITY
1773175,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,62416.0,178837.0,48218.0,LOS ANGELES,116421.0,68264.39067223012,195594.05977072573,52736.0354625992,127329.66909849561,True,BURBANK_CITY
1773176,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,50245.0,176933.0,50727.0,LOS ANGELES,126688.0,54952.965735167294,193511.65462076536,55480.12922376021,138558.68888559807,True,BURBANK_CITY
1773177,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,32018.0,166472.0,51627.0,LOS ANGELES,134454.0,35018.09248499525,182070.4569980052,56464.459389182644,147052.36451300993,True,BURBANK_CITY
1773178,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,56147.0,217811.0,49070.0,LOS ANGELES,161664.0,61407.98421997091,238219.93073425264,53667.86801919911,176811.94651428174,True,BURBANK_CITY
1773179,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,13828.0,146811.0,40120.0,LOS ANGELES,132983.0,15123.68614162391,160567.21768426005,43879.25137416483,145443.53154263613,True,BURBANK_CITY
1773180,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,42552.0,160659.0,48589.0,LOS ANGELES,118107.0,46539.13022117303,175712.77782956,53141.79823079,129173.647608387,True,BURBANK_CITY
1773181,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,31602.0,147282.0,48520.0,LOS ANGELES,115680.0,34563.11320853332,161082.35047083112,53066.33291810762,126519.2372622978,True,BURBANK_CITY
1773182,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,54345.0,175807.0,49108.0,LOS ANGELES,121462.0,59437.13648875841,192280.1482138035,53709.42862618361,132843.01172504507,True,BURBANK_CITY
1773183,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,59591.0,179900.0,48505.0,LOS ANGELES,120309.0,65174.68765298745,196756.66306610798,53049.927415350576,131581.97541312056,True,BURBANK_CITY
1773184,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,6915.0,54754.0,49328.0,LOS ANGELES,47839.0,7562.936770995758,59884.45986393373,53950.04266662021,52321.52309293797,True,BURBANK_CITY
1773185,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,29624.0,167527.0,51378.0,LOS ANGELES,137903.0,32399.77424497156,183224.31069191702,56192.128043415774,150824.53644694548,True,BURBANK_CITY
1773186,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,63822.0,196931.0,53044.0,LOS ANGELES,133109.0,69802.13313065673,215383.470896452,58014.232549631095,145581.33776579527,True,BURBANK_CITY
1773187,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,27039.0,159405.0,51114.0,LOS ANGELES,132366.0,29572.55926984155,174341.27779907142,55903.391194891854,144768.71852922987,True,BURBANK_CITY
1773188,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,55042.0,160490.0,44135.0,LOS ANGELES,105448.0,60199.44551686892,175527.94249849734,48270.457612132726,115328.49698162844,True,BURBANK_CITY
1773189,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,32672.0,129139.0,46983.0,LOS ANGELES,96467.0,35733.37240520223,141239.3480360985,51385.315735602846,105505.97563089628,True,BURBANK_CITY
1773190,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,80004.0,201443.0,48433.0,LOS ANGELES,121439.0,87500.38950495223,220318.24612576986,52971.181002116784,132817.85662081762,True,BURBANK_CITY
1773191,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,28038.0,149130.0,49312.0,LOS ANGELES,121092.0,30665.165753460456,163103.50841049853,53932.543463679365,132438.34265703807,True,BURBANK_CITY
1773192,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,20624.0,138335.0,46093.0,LOS ANGELES,117711.0,22556.472590747147,151297.01492634826,50411.92257201843,128740.5423356011,True,BURBANK_CITY
1773193,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,43754.0,145395.0,42809.0,LOS ANGELES,101641.0,47853.757842103885,159018.53822399542,46820.21116841032,111164.78038189153,True,BURBANK_CITY
1773194,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,0.0,0.0,47690.0,LOS ANGELES,0.0,0.0,0.0,52158.56176555136,0.0,True,BURBANK_CITY
1773195,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,57587.0,184293.0,50833.0,LOS ANGELES,126706.0,62982.91248464681,201561.28797355335,55596.061443243285,138578.37548890652,True,BURBANK_CITY
1773196,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,49233.0,160375.0,46091.0,LOS ANGELES,111142.0,53846.14114915895,175402.16697736003,50409.73517165083,121556.02582820108,True,BURBANK_CITY
1773197,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CAPTAIN,20193.0,145618.0,47197.0,LOS ANGELES,125425.0,22085.087811528174,159262.43336498342,51619.36757493663,137177.34555345523,True,BURBANK_CITY
1773198,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE CHIEF,0.0,222483.0,70905.0,LOS ANGELES,222483.0,0.0,243329.69799297894,77548.81153253134,243329.69799297894,True,BURBANK_CITY
1773199,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,4.0,946.0,855.0,LOS ANGELES,942.0,4.374800735210851,1034.6403738773663,935.1136571513192,1030.2655731421553,True,BURBANK_CITY
1773200,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,68116.0,181421.0,33584.0,LOS ANGELES,113305.0,74498.48171990558,198420.18104567192,36730.8269728303,123921.69932576636,True,BURBANK_CITY
1773201,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,23377.0,117522.0,42095.0,LOS ANGELES,94145.0,25567.429196756013,128533.83300086239,46039.309237175185,102966.40380410639,True,BURBANK_CITY
1773202,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,18902.0,116485.0,40148.0,LOS ANGELES,97583.0,20673.120874238877,127399.66591025898,43909.8749793113,106726.5450360201,True,BURBANK_CITY
1773203,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,49381.0,165160.0,44691.0,LOS ANGELES,115779.0,54008.00877636175,180635.522356856,48878.55491432703,126627.51358049427,True,BURBANK_CITY
1773204,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,29773.0,129830.0,42922.0,LOS ANGELES,100057.0,32562.735572358164,141995.09486310618,46943.79928918003,109432.35929074802,True,BURBANK_CITY
1773205,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,37991.0,137192.0,43097.0,LOS ANGELES,99201.0,41550.76368284886,150046.91561626174,47135.19682134551,108496.1519334129,True,BURBANK_CITY
1773206,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,40839.0,143315.0,43079.0,LOS ANGELES,102476.0,44665.62180631898,156743.64184168575,47115.51021803706,112078.02003536678,True,BURBANK_CITY
1773207,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,80150.0,190529.0,45102.0,LOS ANGELES,110379.0,87660.06973178741,208381.60231974703,49328.06568986995,120721.53258795962,True,BURBANK_CITY
1773208,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,8611.0,70700.0,43488.0,LOS ANGELES,62089.0,9417.852282725158,77324.60299485178,47562.83359321237,67906.75071212662,True,BURBANK_CITY
1773209,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,41456.0,143834.0,41120.0,LOS ANGELES,102378.0,45340.434819725255,157311.27223707936,44972.95155796754,111970.83741735411,True,BURBANK_CITY
1773210,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,52436.0,160025.0,32382.0,LOS ANGELES,107589.0,57349.26283787904,175019.37191302908,35416.19935189944,117670.10907515005,True,BURBANK_CITY
1773211,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,8409.0,104934.0,40206.0,LOS ANGELES,96525.0,9196.92484559701,114766.33508715386,43973.30958997186,105569.41024155683,True,BURBANK_CITY
1773212,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,49194.0,152202.0,44025.0,LOS ANGELES,103008.0,53803.48684199064,166463.35537514047,48150.150591914426,112659.86853314981,True,BURBANK_CITY
1773213,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,32366.0,131631.0,42756.0,LOS ANGELES,99265.0,35398.7001489586,143964.84889413486,46762.24505866878,108566.14874517627,True,BURBANK_CITY
1773214,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,84351.0,199090.0,44417.0,LOS ANGELES,114739.0,92254.70420394262,217744.76959328208,48578.88106396509,125490.06538933945,True,BURBANK_CITY
1773215,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,50209.0,148481.0,42867.0,LOS ANGELES,98272.0,54913.5925285504,162393.69699121057,46883.64577907088,107480.10446266017,True,BURBANK_CITY
1773216,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,24793.0,124746.0,43121.0,LOS ANGELES,99953.0,27116.108657020653,136434.7231286532,47161.44562575677,109318.61447163254,True,BURBANK_CITY
1773217,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,56518.0,154971.0,40529.0,LOS ANGELES,98453.0,61813.74698816171,169491.81118409018,44326.57474934014,107678.06419592847,True,BURBANK_CITY
1773218,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,51741.0,138763.0,38964.0,LOS ANGELES,87022.0,56589.14121013616,151765.11860501583,42614.9339616889,95175.97739487965,True,BURBANK_CITY
1773219,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,26646.0,134479.0,45391.0,LOS ANGELES,107833.0,29142.735097607085,147079.707017605,49644.14504298893,117936.97191999792,True,BURBANK_CITY
1773220,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,45509.0,149532.0,39787.0,LOS ANGELES,104023.0,49773.20166467765,163543.17588438722,43515.04921295853,113769.97421970958,True,BURBANK_CITY
1773221,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,53692.0,154771.0,42628.0,LOS ANGELES,101079.0,58722.95026873524,169273.07114732964,46622.25143514204,110550.1208785944,True,BURBANK_CITY
1773222,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,70592.0,180688.0,45401.0,LOS ANGELES,110096.0,77206.48337500109,197618.49881094453,49655.08204482696,120412.01543594345,True,BURBANK_CITY
1773223,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,73759.0,218245.0,36059.0,LOS ANGELES,144486.0,80670.23185710429,238694.59661402303,39437.734927742014,158024.36475691872,True,BURBANK_CITY
1773224,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,12224.0,70485.0,42850.0,LOS ANGELES,58261.0,13369.39104680436,77089.4574553342,46865.05287594623,63720.06640852984,True,BURBANK_CITY
1773225,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,83584.0,184898.0,40207.0,LOS ANGELES,101314.0,91415.83616296593,202222.97658475398,43974.40329015567,110807.14042178803,True,BURBANK_CITY
1773226,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE ENGINEER,59349.0,175005.0,34217.0,LOS ANGELES,115656.0,64910.01220850719,191403.00066639372,37423.13918917742,126492.98845788655,True,BURBANK_CITY
1773227,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE EQUIPMENT MECHANIC,466.0,58046.0,26769.0,LOS ANGELES,57580.0,509.66428565206405,63484.92086901226,29277.260220214815,62975.2565833602,True,BURBANK_CITY
1773228,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE EQUIPMENT SPECIALIST,0.0,67225.0,24025.0,LOS ANGELES,67225.0,0.0,73523.99485613736,26276.146915860172,73523.99485613736,True,BURBANK_CITY
1773229,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,6529.0,57763.0,12247.0,LOS ANGELES,51234.0,7140.7685000479105,63175.403716996094,13394.546151031822,56034.63521694818,True,BURBANK_CITY
1773230,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,23259.0,85886.0,34886.0,LOS ANGELES,62627.0,25438.372575067293,93933.53398607978,38154.82461214143,68495.16141101248,True,BURBANK_CITY
1773231,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,20430.0,105908.0,34501.0,LOS ANGELES,85478.0,22344.294755089417,115831.59906617769,37733.75004137739,93487.30431108827,True,BURBANK_CITY
1773232,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,49123.0,138283.0,38662.0,LOS ANGELES,89160.0,53725.83412894065,151240.14251679054,42284.63650618048,97514.30838784986,True,BURBANK_CITY
1773233,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,28121.0,105898.0,29833.0,LOS ANGELES,77777.0,30755.94286871608,115820.66206433966,32628.357583386325,85064.71919562358,True,BURBANK_CITY
1773234,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,49217.0,150871.0,42327.0,LOS ANGELES,101654.0,53828.64194621811,165007.64043049904,46293.04767981742,111178.99848428095,True,BURBANK_CITY
1773235,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,21002.0,104054.0,38605.0,LOS ANGELES,83052.0,22969.89126022457,113803.87892540747,42222.29559570372,90833.98766518288,True,BURBANK_CITY
1773236,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,36136.0,117940.0,31973.0,LOS ANGELES,81804.0,39521.94984189482,128990.99967769191,34968.87597672413,89469.04983579711,True,BURBANK_CITY
1773237,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,23851.0,122992.0,40357.0,LOS ANGELES,99141.0,26085.8430838785,134516.37300626325,44138.45831772607,108430.52992238474,True,BURBANK_CITY
1773238,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,15418.0,92600.0,29648.0,LOS ANGELES,77182.0,16862.669433870222,101276.6370201312,32426.023049382824,84413.96758626096,True,BURBANK_CITY
1773239,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,47070.0,147875.0,38054.0,LOS ANGELES,100805.0,51480.46765159369,161730.91467982612,41619.66679442843,110250.44702823246,True,BURBANK_CITY
1773240,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,40432.0,137615.0,41907.0,LOS ANGELES,97183.0,44220.48583151127,150509.5507940103,45833.69360262028,106289.06496249902,True,BURBANK_CITY
1773241,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,17462.0,118026.0,31835.0,LOS ANGELES,100564.0,19098.19260956297,129085.05789349898,34817.945351359354,109986.865283936,True,BURBANK_CITY
1773242,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,18065.0,107718.0,33000.0,LOS ANGELES,89653.0,19757.693820396005,117811.1963988606,36092.10606548952,98053.5025784646,True,BURBANK_CITY
1773243,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,55363.0,143383.0,32940.0,LOS ANGELES,88020.0,60550.52327586958,156818.01345418434,36026.484054461354,96267.49017831477,True,BURBANK_CITY
1773244,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,39893.0,129562.0,36704.0,LOS ANGELES,89669.0,43630.981432441615,141701.98321384707,40143.17154629476,98071.00178140544,True,BURBANK_CITY
1773245,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,5890.0,52247.0,23659.0,LOS ANGELES,46357.0,6441.894082597977,57142.55350314033,25875.85264858838,50700.659420542346,True,BURBANK_CITY
1773246,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,85374.0,189185.0,42617.0,LOS ANGELES,103811.0,93373.55949197279,206911.6692727162,46610.2207331202,113538.1097807434,True,BURBANK_CITY
1773247,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,47366.0,133396.0,38172.0,LOS ANGELES,86030.0,51804.202905999286,145895.22971854667,41748.723416117144,94091.02681254737,True,BURBANK_CITY
1773248,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,16038.0,112823.0,28911.0,LOS ANGELES,96785.0,17540.763547827904,123394.53583717345,31619.966013920224,105853.77228934555,True,BURBANK_CITY
1773249,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,26651.0,126044.0,38739.0,LOS ANGELES,99393.0,29148.20359852609,137854.3459672291,42368.85142033329,108706.14236870302,True,BURBANK_CITY
1773250,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,51284.0,148356.0,29527.0,LOS ANGELES,97072.0,56089.32022613832,162256.98446823523,32293.6853271427,106167.66424209691,True,BURBANK_CITY
1773251,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,33797.0,128278.0,38339.0,LOS ANGELES,94481.0,36963.78511198027,140297.67217784436,41931.3713468122,103333.8870658641,True,BURBANK_CITY
1773252,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,36611.0,116587.0,37720.0,LOS ANGELES,79976.0,40041.45742920112,127511.22332900685,41254.37093303831,87469.76589980574,True,BURBANK_CITY
1773253,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,20805.0,96324.0,35335.0,LOS ANGELES,75519.0,22754.432324015437,105349.5765046125,38645.895994668856,82595.14418059705,True,BURBANK_CITY
1773254,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,37491.0,135760.0,42222.0,LOS ANGELES,98269.0,41003.9135909475,148480.73695305627,46178.209160518134,107476.82336210877,True,BURBANK_CITY
1773255,2012,CITY,104982.0,BURBANK,FIRE DEPARTMENT,FIRE FIGHTER,41478.0,144308.0,38833.0,LOS ANGELES,102830.0,45364.49622376891,157829.68612420186,42471.65923761074,112465.18990043293,True,BURBANK_CITY
