author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
1260172386,1521577386831134721,1521577386831134721,Reproductive care is health care. Health care is a human right. #RoevWade,Twitter Web App,2022-05-03 19:48:13+00:00,7,13,1,RepJuanVargas,1260172386,rep,Democrat,M,2022-05-03,15:48:13,May,Friday,2022,15,True,Reproductive care is health care . Health care is a human right .
364415553,1521558926583554049,1521558926583554049,"If the extremist Supreme Court majority overturns #RoeVWade, it would end nearly 50 years of precedent guaranteeing the constitutional right to abortion. This would be a dangerous attack on women’s health despite broad public support for affordable, accessible abortion care.",Twitter for iPhone,2022-05-03 18:34:51+00:00,3,12,1,RepSarbanes,364415553,rep,Democrat,M,2022-05-03,14:34:51,May,Friday,2022,14,True,"If the extremist Supreme Court majority , it would end nearly 50 of precedent the constitutional right to abortion . This would be a dangerous attack on ’ s health despite broad public support for affordable , accessible abortion care ."
1243902714,1521319837246574592,1521319837246574592,"This is a dangerous reminder of why we must codify Roe v. Wade. It’s time for the Senate to act and pass the Women’s Health Protection Act. 
https://t.co/hfL1q6it34",Twitter for iPhone,2022-05-03 02:44:48+00:00,11,35,0,RepBrownley,1243902714,rep,Democrat,F,2022-05-02,22:44:48,May,Friday,2022,22,True,This is a dangerous reminder of why we must codify Roe v . Wade . It ’ s time for the Senate to act and pass the ’ s Health Protection Act .
1243902714,1521979634346246146,1521979634346246146,"While this draft decision is deeply alarming, it is very important to be clear: Right now, Roe v. Wade is still the law of the land. Abortion is legal.

Read my full statement here ⤵️
https://t.co/Vpula6koUO",Twitter Web App,2022-05-04 22:26:36+00:00,3,13,0,RepBrownley,1243902714,rep,Democrat,F,2022-05-04,18:26:36,May,Friday,2022,18,True,"While this draft decision is deeply alarming , it is very important to be clear : Right now , Roe v . Wade is still the law of the land . Abortion is legal . Read my full statement here ⤵️"
975200486,1521494414975242242,1521494414975242242,"If Roe v Wade is repealed, and abortion law is left up to the states, what will big spending gun grabbing RINOs campaign on in federal elections?",Twitter for iPhone,2022-05-03 14:18:31+00:00,1077,8116,87,RepThomasMassie,975200486,rep,Republican,M,2022-05-03,10:18:31,May,Friday,2022,10,True,"If Roe v Wade is , and abortion law is left up to the , what will big spending gun campaign on in federal ?"
975200486,1521484948003299329,1521484948003299329,"If SCOTUS were to overturn #RoeVWade, it would return law making authority back to the legislatures. In fact, it seems unlikely that abortion laws would change in Massachusetts, so why are Senators Warren and Markey so apoplectic? https://t.co/nmqEErCv3m",Twitter for iPhone,2022-05-03 13:40:54+00:00,1382,6475,122,RepThomasMassie,975200486,rep,Republican,M,2022-05-03,09:40:54,May,Friday,2022,9,True,"If were to overturn , it would return law making authority back to the . In fact , it unlikely that abortion would change in , so why are Warren and so apoplectic ?"
1339931490,1521832396152266756,1521832396152266756,"Good morning! I’m joining @Quicktake at 8AM CT/9AM ET to talk about what overturning #RoeVWade will mean for Medicaid &amp; the #maternalmortality crisis - and what we’re going to do to stop it. 

Hope you can tune in!",Twitter for iPhone,2022-05-04 12:41:32+00:00,4,3,0,RepRobinKelly,1339931490,rep,Democrat,F,2022-05-04,08:41:32,May,Friday,2022,8,True,Good morning ! I ’ m joining at 8AM / 9AM to talk about what will mean for & ; the crisis - and what we ’ re going to do to stop it . Hope you can tune in !
1339931490,1521308328349122561,1521308328349122561,"The leaked SCOTUS opinion on Roe v Wade will set women’s rights back generations. Black women &amp; those living in rural areas will be worst impacted. 

We must codify the right to safe abortions.",Twitter for iPhone,2022-05-03 01:59:04+00:00,36,105,0,RepRobinKelly,1339931490,rep,Democrat,F,2022-05-02,21:59:04,May,Friday,2022,21,True,The opinion on Roe v Wade will set ’ s back . Black & ; those living in rural will be worst impacted . We must codify the right to safe .
899978622416695297,1521507306600644608,1521507306600644608,#SCOTUS’ leaked draft majority opinion overturning #RoeVWade is an affront to women everywhere. This draft ruling is not just about access to reproductive health care – it is about the fundamental right to bodily autonomy.,Twitter Web App,2022-05-03 15:09:44+00:00,66,245,5,GillibrandNY,899978622416695297,sen,Democrat,F,2022-05-03,11:09:44,May,Friday,2022,11,True,’ draft majority opinion is an affront to everywhere . This draft ruling is not just about access to reproductive health care – it is about the fundamental right to bodily autonomy .
899978622416695297,1521325238939697153,1521325238939697153,"The leaked draft majority opinion overturning Roe v. Wade reveals that the Supreme Court's right-wing majority is poised to destroy the fundamental human and reproductive rights of millions of women, willfully disregarding public opinion and court precedent. 

My statement--&gt; https://t.co/hVTfVYjFO0",TweetDeck,2022-05-03 03:06:16+00:00,35,111,1,GillibrandNY,899978622416695297,sen,Democrat,F,2022-05-02,23:06:16,May,Friday,2022,23,True,"The draft majority opinion Roe v . Wade that the Supreme Court ' s right - wing majority is poised to destroy the fundamental human and reproductive of millions of , willfully public opinion and court precedent . My statement --& ;"
1531521632,1521558946842091521,1521558946842091521,"RT @MSNBC: ""This is as urgent and as real as it gets"": Senate Majority Leader Schumer vows to hold a vote codifying Roe v. Wade in the wake…",Twitter Web App,2022-05-03 18:34:56+00:00,454,0,0,RepBeatty,1531521632,rep,Democrat,F,2022-05-03,14:34:56,May,Friday,2022,14,True,": "" This is as urgent and as real as it "": Senate Majority Leader to hold a vote Roe v . Wade in the wake …"
1531521632,1521497442952302595,1521497442952302595,"If, in fact, this opinion is issued, it will have tragic, far reaching impacts on American women, particularly women of color. 

A woman’s right to govern her body is a fundamental human right, which must be enshrined in law. #RoeVWade 
https://t.co/OdWCXPqDIR",Twitter Web App,2022-05-03 14:30:33+00:00,20,75,2,RepBeatty,1531521632,rep,Democrat,F,2022-05-03,10:30:33,May,Friday,2022,10,True,"If , in fact , this opinion is , it will have tragic , far reaching on , particularly of color . A woman ’ s right to govern her body is a fundamental human right , which must be in law ."
941000686275387392,1521909012035428356,1521909012035428356,"If we are serious about protecting the right to an abortion, it's time to end the filibuster and get Roe codified into law.",Twitter Web App,2022-05-04 17:45:58+00:00,46,361,2,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-04,13:45:58,May,Friday,2022,13,True,"If we are serious about protecting the right to an abortion , it ' s time to end the filibuster and get Roe into law ."
941000686275387392,1521618125963374592,1521618125963374592,On the steps of the Senate today with my Democratic colleagues. The Supreme Court is going to overturn Roe. It's time to organize. https://t.co/FHFXGj5tfv,Twitter Web App,2022-05-03 22:30:06+00:00,41,434,9,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-03,18:30:06,May,Friday,2022,18,True,On the of the Senate today with my Democratic . The Supreme Court is going to overturn Roe . It ' s time to organize .
941000686275387392,1521612507223371776,1521612507223371776,There is no need to pretend this is anything other than the end of a decades-long campaign by the right to capture the court and overturn Roe.,Twitter Web App,2022-05-03 22:07:46+00:00,40,366,9,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-03,18:07:46,May,Friday,2022,18,True,There is no need to pretend this is anything other than the end of a - long campaign by the right to capture the court and overturn Roe .
941000686275387392,1521607862790807554,1521607862790807554,Important to remember that almost 55% of pregnancies are terminated using medication—not a surgical procedure. Roe being overturned would immediately ban that in several states. More would likely follow.,Twitter Web App,2022-05-03 21:49:19+00:00,31,189,5,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-03,17:49:19,May,Friday,2022,17,True,Important to remember that almost 55 % of are medication — not a surgical procedure . Roe being would immediately ban that in several . More would likely follow .
941000686275387392,1521566930662043652,1521566930662043652,RT @SenateDems: You need to watch @SenTinaSmith on the leaked draft Supreme Court decision that would overturn #RoeVWade https://t.co/uy09n…,Twitter Web App,2022-05-03 19:06:40+00:00,41,0,0,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-03,15:06:40,May,Friday,2022,15,True,: You need to watch on the draft Supreme Court decision that would overturn
941000686275387392,1521324468626468870,1521324468626468870,RT @TVsMichaelOder: 📥INBOX: @SenTinaSmith responds to leak from SCOTUS on overturning Roe v. Wade. https://t.co/uJtWR54Tvm,Twitter Web App,2022-05-03 03:03:12+00:00,33,0,0,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-02,23:03:12,May,Friday,2022,23,True,: 📥 : to leak from on Roe v . Wade .
941000686275387392,1521308387933360136,1521308387933360136,Roe v. Wade is gone. The Supreme Court is abandoning the right to an abortion. That’s real. We have to organize—I’ll be right there on the front lines with you.,Twitter Web App,2022-05-03 01:59:18+00:00,276,2793,53,SenTinaSmith,941000686275387392,sen,Democrat,F,2022-05-02,21:59:18,May,Friday,2022,21,True,Roe v . Wade is gone . The Supreme Court is the right to an abortion . That ’ s real . We have to organize — I ’ be right there on the front with you .
2167097881,1521509962006081541,1521509962006081541,The Supreme Court deciding to overturn Roe v. Wade would be an outrageous attack on one of Americans’ most fundamental rights. Abortion is health care and the right to access it must be protected.,Twitter for iPhone,2022-05-03 15:20:17+00:00,157,821,10,SenBooker,2167097881,sen,Democrat,M,2022-05-03,11:20:17,May,Friday,2022,11,True,The Supreme Court to overturn Roe v . Wade would be an outrageous attack on one of ’ most fundamental . Abortion is health care and the right to access it must be .
2293131060,1521900998058549249,1521900998058549249,"5 Supreme Court Justices, appointed by Presidents who lost the popular vote &amp; confirmed by 50 Senators who represent less than half the country, are poised to overturn #Roe, despite the fact that Americans in every single state support the right to abortion. #AbolishTheFilibuster",Twitter for iPhone,2022-05-04 17:14:08+00:00,24,72,3,RepKClark,2293131060,rep,Democrat,F,2022-05-04,13:14:08,May,Friday,2022,13,True,"5 Supreme Court , by who lost the popular vote & ; confirmed by 50 who represent less than half the country , are poised to overturn Roe , despite the fact that in every single state support the right to abortion ."
2293131060,1521539925262442498,1521539925262442498,"RT @GBH: Mass. @RepKClark on the #RoeVWade draft opinion: ""This is the stuff that we had feared the most: this complete control of the most…",Twitter for iPhone,2022-05-03 17:19:21+00:00,26,0,0,RepKClark,2293131060,rep,Democrat,F,2022-05-03,13:19:21,May,Friday,2022,13,True,": Mass . on the draft opinion : "" This is the stuff that we had feared the most : this complete control of the most …"
2293131060,1521521413387165698,1521521413387165698,Don't listen to the GOP's gaslighting about concern for families &amp; their economic stability. Ending #Roe will widen the disparity between those with access to opportunity &amp; those in despair.,Twitter for iPhone,2022-05-03 16:05:48+00:00,27,81,0,RepKClark,2293131060,rep,Democrat,F,2022-05-03,12:05:48,May,Friday,2022,12,True,Don ' t listen to the ' s gaslighting about concern for & ; their economic stability . Ending Roe will widen the disparity between those with access to opportunity & ; those in despair .
2293131060,1521313720781221888,1521313720781221888,"This is devastating. Overturning #Roe would create a second class of citizens &amp; make the dystopian horrors of forced pregnancy a reality, especially for low-income women. But that is exactly the goal: to take away our rights, agency, and humanity. We will not go quietly.",Twitter for iPhone,2022-05-03 02:20:30+00:00,57,298,8,RepKClark,2293131060,rep,Democrat,F,2022-05-02,22:20:30,May,Friday,2022,22,True,"This is devastating . Roe would create a second class of & ; make the of forced pregnancy a reality , especially for low - income . But that is exactly the goal : to take away our , agency , and humanity . We will not go quietly ."
2916086925,1522227153349324802,1522227153349324802,"Access to safe and legal abortion care is fundamental to personal and economic freedom. 

The ability to control if and when to have a child has lifelong consequences not only for moms, but also their families and communities. #RoeVWade",Twitter Web App,2022-05-05 14:50:09+00:00,5,23,0,RepAdams,2916086925,rep,Democrat,F,2022-05-05,10:50:09,May,Friday,2022,10,True,"Access to safe and legal abortion care is fundamental to personal and economic freedom . The ability to control if and when to have a child lifelong not only for , but also their and ."
2916086925,1521354134745718784,1521354134745718784,"RT @SenWarren: An extremist Supreme Court is poised to overturn #RoeVWade and impose its far-right, unpopular views on the entire country.…",Twitter for iPhone,2022-05-03 05:01:05+00:00,28000,0,0,RepAdams,2916086925,rep,Democrat,F,2022-05-03,01:01:05,May,Friday,2022,1,True,": An extremist Supreme Court is poised to overturn and impose its far - right , unpopular on the entire country .…"
2916086925,1521322997444976644,1521322997444976644,"RT @RepLBR: HORRIFYING! We need to federally codify Roe now. 

But just as important, this is a DRAFT decision: abortion is still legal and…",Twitter Web App,2022-05-03 02:57:22+00:00,31,0,0,RepAdams,2916086925,rep,Democrat,F,2022-05-02,22:57:22,May,Friday,2022,22,True,": ! We need to federally codify Roe now . But just as important , this is a DRAFT decision : abortion is still legal and …"
2861616083,1521558165535481856,1521558165535481856,"I believe Roe was wrongly decided and agree with the draft opinion of the court to overturn Roe v. Wade. In order to avoid chaos and further division about the law, the Court should immediately release the final decision.

⬇️ Read my full statement ⬇️
https://t.co/N8PX3dn3SF",Twitter Web App,2022-05-03 18:31:50+00:00,5,8,2,USRepGaryPalmer,2861616083,rep,Republican,M,2022-05-03,14:31:50,May,Friday,2022,14,True,"I believe Roe was wrongly decided and agree with the draft opinion of the court to overturn Roe v . Wade . In order to avoid chaos and further division about the law , the Court should immediately release the final decision . ⬇️ Read my full statement ⬇️"
2964526557,1521582617988157447,1521582617988157447,My statement on the Roe v. Wade Supreme Court leak. https://t.co/GHiDF3IjsW,Twitter for iPhone,2022-05-03 20:09:00+00:00,6,11,0,RepAlexMooney,2964526557,rep,Republican,M,2022-05-03,16:09:00,May,Friday,2022,16,True,My statement on the Roe v . Wade Supreme Court leak .
2862577383,1521872607271960577,1521872607271960577,"The 1973 Supreme Court decision is based on outdated science and medicine. 

Today, we know that the preborn are human beings—it’s time to overturn Roe v. Wade 

FULL STATEMENT https://t.co/qhEKfoElOB",Twitter Web App,2022-05-04 15:21:19+00:00,10,55,3,RepKenBuck,2862577383,rep,Republican,M,2022-05-04,11:21:19,May,Friday,2022,11,True,"The 1973 Supreme Court decision is based on outdated science and medicine . Today , we know that the preborn are human — it ’ s time to overturn Roe v . Wade FULL STATEMENT"
2970279814,1521479626056519681,1521479626056519681,"If the Supreme Court overturns Roe, no fundamental right in this country will be safe. 

Abortion is a choice made by a woman, her doctor, and her faith. Not unelected, unaccountable judges.",Twitter for iPhone,2022-05-03 13:19:45+00:00,82,421,5,RepDebDingell,2970279814,rep,Democrat,F,2022-05-03,09:19:45,May,Friday,2022,9,True,"If the Supreme Court Roe , no fundamental right in this country will be safe . Abortion is a choice made by a woman , her doctor , and her faith . Not unelected , unaccountable ."
236279233,1521319863246938112,1521319863246938112,"RT @HuffPost: ""I am alive today because my doctors acted quickly. Their single consideration was how best to keep me alive. If Roe falls, a…",Twitter for iPhone,2022-05-03 02:44:54+00:00,190,0,0,NormaJTorres,236279233,rep,Democrat,F,2022-05-02,22:44:54,May,Friday,2022,22,True,": "" I am alive today because my quickly . Their single consideration was how best to keep me alive . If Roe , a …"
2975091705,1522249787751518209,1522249787751518209,"RT @theMRC: The media reacted to news of a potential overturning of Roe v. Wade with tears, fear-mongering, and outright lies. https://t.co…",Twitter Web App,2022-05-05 16:20:06+00:00,230,0,0,CongressmanHice,2975091705,rep,Republican,M,2022-05-05,12:20:06,May,Friday,2022,12,True,": The media to news of a potential of Roe v . Wade with , fear - mongering , and outright ."
2975091705,1521913224781873152,1521913224781873152,"Roe v. Wade was a great injustice to both the unborn and our Constitution for 49 years.

We must conduct a thorough investigation into the SCOTUS leak, but I sincerely hope the Court continues in this direction when the final decision is released.",Twitter Web App,2022-05-04 18:02:43+00:00,10,40,1,CongressmanHice,2975091705,rep,Republican,M,2022-05-04,14:02:43,May,Friday,2022,14,True,"Roe v . Wade was a great injustice to both the unborn and our Constitution for 49 . We must conduct a thorough investigation into the leak , but I sincerely hope the Court in this direction when the final decision is ."
2724095695,1522552905995366403,1522552905995366403,"Please. -  our perception of #SCOTUS was solidified by the CONTENT of the leak. 

#RoeVWade https://t.co/lNbvqtkncR",Twitter for iPhone,2022-05-06 12:24:35+00:00,49,357,1,StaceyPlaskett,2724095695,rep,Democrat,F,2022-05-06,08:24:35,May,Friday,2022,8,True,Please . - our perception of was by the CONTENT of the leak .
2724095695,1522165840061378560,1522165846780567552,"Justice Alito’s opinion should be a rally cry to ALL Americans to elect a wave of Democrats in the #Midterms2022 to keep our democracy and the American people SAFE!
#preserveRoe #preservedemocracy",Twitter for iPhone,2022-05-05 10:46:33+00:00,44,224,2,StaceyPlaskett,2724095695,rep,Democrat,F,2022-05-05,06:46:33,May,Friday,2022,6,True,Justice ’ s opinion should be a rally cry to ALL to elect a wave of in the Midterms2022 to keep our democracy and the people SAFE !
2724095695,1522165840061378560,1522165843022471168,"@HouseDemocrats passed the #WomensHealthProtectionAct to codify Roe v. Wade in September, the George Floyd Justice in Policing Act, and the John Lewis Voting Rights Act.",Twitter for iPhone,2022-05-05 10:46:32+00:00,10,50,1,StaceyPlaskett,2724095695,rep,Democrat,F,2022-05-05,06:46:32,May,Friday,2022,6,True,"the to codify Roe v . Wade in , the Justice in Act , and the Lewis Voting Act ."
2724095695,1522165840061378560,1522165842083000323,"To follow Justice Alito’s argument to overturn #RoeVWade, we could lose #marriageequality, return to segregated schools, Blacks and women could lose the #righttovote or in the extreme, Blacks could be placed back into chattel slavery—all because these rights were denied before.",Twitter for iPhone,2022-05-05 10:46:31+00:00,11,69,0,StaceyPlaskett,2724095695,rep,Democrat,F,2022-05-05,06:46:31,May,Friday,2022,6,True,"To follow Justice ’ s argument to overturn , we could lose , return to , and could lose the or in the extreme , could be back into chattel slavery — all because these were before ."
2968451607,1521891406175952897,1521891406175952897,RT @RepGwenMoore: I’m old enough to remember life before Roe. I hustled up money and used the women’s health fund to get an abortion in New…,Twitter Web App,2022-05-04 16:36:01+00:00,84,0,0,RepBonnie,2968451607,rep,Democrat,F,2022-05-04,12:36:01,May,Friday,2022,12,True,: I ’ m old enough to remember life before Roe . I up money and used the ’ s health fund to get an abortion in New …
2968451607,1521862495346081794,1521862495346081794,"Let me be clear — safe abortions will always be accessible for the wealthy, privileged few.

The Court's draft opinion overturning #RoeVWade is a direct assault on people of color, the poor, and the working class.",Twitter Web App,2022-05-04 14:41:08+00:00,23,47,1,RepBonnie,2968451607,rep,Democrat,F,2022-05-04,10:41:08,May,Friday,2022,10,True,"Let me be clear — safe will always be accessible for the wealthy , privileged few . The Court ' s draft opinion is a direct assault on people of color , the poor , and the working class ."
2968451607,1521533449383079936,1521533449383079936,"Like @SenatorCollins, it seems like @lisamurkowski feels betrayed by the far-right #SCOTUS. 

Both GOP Senators have the opportunity to keep #RoeVWade intact. All they have to do is vote to end the filibuster and pass the Women's Health Protection Act. https://t.co/YPwSixgGSL",Twitter Web App,2022-05-03 16:53:37+00:00,23,58,1,RepBonnie,2968451607,rep,Democrat,F,2022-05-03,12:53:37,May,Friday,2022,12,True,"Like , it like by the far - right . Both have the opportunity to keep intact . All they have to do is vote to end the filibuster and pass the ' s Health Protection Act ."
2968451607,1521509291693420548,1521509291693420548,".@SenatorCollins seems appalled by the #SCOTUS's draft opinion, and with good reason! I, too, am disgusted that the Court is poised to set our country back 50 years.

Fortunately, the Senator has the opportunity to right this wrong by voting to end the filibuster and codify Roe. https://t.co/r7BVqRs6mg",Twitter Web App,2022-05-03 15:17:38+00:00,16,41,0,RepBonnie,2968451607,rep,Democrat,F,2022-05-03,11:17:38,May,Friday,2022,11,True,". by the ' s draft opinion , and with good reason ! I , too , am disgusted that the Court is poised to set our country back 50 . Fortunately , the Senator the opportunity to right this wrong by voting to end the filibuster and codify Roe ."
2968007206,1522332179702984713,1522332179702984713,Listen in for my thoughts on the Supreme Court’s draft opinion on Roe v. Wade. https://t.co/RY8gRUjD3F,Twitter Media Studio,2022-05-05 21:47:29+00:00,3,9,0,RepDeSaulnier,2968007206,rep,Democrat,M,2022-05-05,17:47:29,May,Friday,2022,17,True,Listen in for my on the Supreme Court ’ s draft opinion on Roe v . Wade .
2968007206,1521606061811281921,1521606061811281921,RT @BarackObama: Here’s my statement with Michelle on the draft Supreme Court decision to overturn Roe v. Wade. https://t.co/xBJJkLYGlQ,Twitter Web App,2022-05-03 21:42:09+00:00,25806,0,0,RepDeSaulnier,2968007206,rep,Democrat,M,2022-05-03,17:42:09,May,Friday,2022,17,True,: Here ’ s my statement with on the draft Supreme Court decision to overturn Roe v . Wade .
2968007206,1521534030528843779,1521534030528843779,"This leaked draft opinion threatens the fundamental right to choose, undoing 50 years of precedent &amp; dismantling access to reproductive health care. If the Court overturns #Roe, Congress must move swiftly to codify the constitutional right to make personal health care decisions.",Twitter Web App,2022-05-03 16:55:56+00:00,8,38,1,RepDeSaulnier,2968007206,rep,Democrat,M,2022-05-03,12:55:56,May,Friday,2022,12,True,"This draft opinion the fundamental right to choose , undoing 50 of precedent & ; access to reproductive health care . If the Court Roe , Congress must move to codify the constitutional right to make personal health care ."
2962868158,1522203602877665281,1522203602877665281,"EXACTLY.

Ending Roe and cutting off abortion rights will have terrible impacts, and they will be felt unequally — especially by poor women in rural areas.

From the people who brought us lower taxes for the rich and unlimited money in politics. https://t.co/E1EEDO7HE7",Twitter for iPhone,2022-05-05 13:16:34+00:00,18,78,0,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-05,09:16:34,May,Friday,2022,9,True,"EXACTLY . Ending Roe and cutting off abortion will have terrible , and they will be felt unequally — especially by poor in rural . From the people who brought us lower for the rich and unlimited money in politics ."
2962868158,1521869308418273281,1521869308418273281,"Your questions, answered:

Do I support Supreme Court reform?
— Yes. I cosponsor the Judiciary Act and co-wrote the Supreme Court Term Limits Act.

Do I support codifying Roe?
— Yes. I voted for the Women’s Health Protection Act.

Do I support ending the Senate filibuster?
— Yes.",Twitter for iPhone,2022-05-04 15:08:12+00:00,60,347,3,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-04,11:08:12,May,Friday,2022,11,True,"Your , : Do I support Supreme Court reform ? — Yes . I the Judiciary Act and - wrote the Supreme Court Term Act . Do I support Roe ? — Yes . I for the ’ s Health Protection Act . Do I support ending the Senate filibuster ? — Yes ."
2962868158,1521531252494508034,1521531252494508034,"Abortion is still legal and will remain a constitutionally protected right under Roe v. Wade until the Supreme Court officially rules otherwise.

But if they do, Virginia's Governor wants to ban abortion and our General Assembly is narrowly divided. This fight is on our doorstep. https://t.co/TJsnj8bViD",Twitter Web App,2022-05-03 16:44:53+00:00,22,50,1,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-03,12:44:53,May,Friday,2022,12,True,"Abortion is still legal and will remain a constitutionally right under Roe v . Wade until the Supreme Court officially otherwise . But if they do , ' s Governor to ban abortion and our General Assembly is narrowly divided . This fight is on our doorstep ."
2962868158,1521325422314676224,1521325422314676224,"Thinking about the many times Justices Gorsuch, Kavanaugh, and Barrett assured the Senate Judiciary Committee and the American people that Roe v. Wade was “established precedent.” I didn’t believe them, but they said it under oath.",Twitter for iPhone,2022-05-03 03:07:00+00:00,16580,78288,1204,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-02,23:07:00,May,Friday,2022,23,True,"Thinking about the many times , , and assured the Senate Judiciary Committee and the people that Roe v . Wade was “ established precedent .” I ’ t believe them , but they said it under oath ."
2962868158,1521308218034733058,1521308218034733058,"The House passed legislation to codify Roe v. Wade protections in federal law because we were worried about the exact hypothetical posed by this draft ruling. No matter what the Supreme Court does, the Senate has the power to send that bill to the President’s desk at any time. https://t.co/j9lIeW7FM4",Twitter for iPhone,2022-05-03 01:58:38+00:00,813,1974,75,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-02,21:58:38,May,Friday,2022,21,True,"The House legislation to codify Roe v . Wade in federal law because we were worried about the exact hypothetical by this draft ruling . No matter what the Supreme Court does , the Senate the power to send that bill to the President ’ s desk at any time ."
2962868158,1521962320515284993,1521962320515284993,RT @RepDonBeyer: Abortion is still legal and will remain a constitutionally protected right under Roe v. Wade until the Supreme Court offic…,Twitter Web App,2022-05-04 21:17:48+00:00,40,0,0,RepDonBeyer,2962868158,rep,Democrat,M,2022-05-04,17:17:48,May,Friday,2022,17,True,: Abortion is still legal and will remain a constitutionally right under Roe v . Wade until the Supreme Court …
2863006655,1522251679839756291,1522251679839756291,"Republican leaders don't want to focus on the substance of striking down #RoeVWade, because they know how devastating this will be for women &amp; families across the US. It's more than just about abortion access; it's about reproductive healthcare &amp; freedom. https://t.co/ogTy689uTS",Twitter for iPhone,2022-05-05 16:27:37+00:00,1,4,0,RepLawrence,2863006655,rep,Democrat,F,2022-05-05,12:27:37,May,Friday,2022,12,True,"Republican don ' t want to focus on the substance of striking down , because they know how devastating this will be for & ; across the US . It ' s more than just about abortion access ; it ' s about reproductive & ; freedom ."
2863006655,1521563672547672065,1521563672547672065,"Sen. Mitch McConnell and the Republican Party don't want to focus on substance. Tell me something I don’t know.

If you're more concerned about the leak than the very real, devastating effects overturning Roe will have on the American people, you're on the wrong side of history. https://t.co/zCdL8zhwdL",Twitter for iPhone,2022-05-03 18:53:43+00:00,9,16,0,RepLawrence,2863006655,rep,Democrat,F,2022-05-03,14:53:43,May,Friday,2022,14,True,"Sen . and the Republican Party don ' t want to focus on substance . Tell me something I don ’ t know . If you ' re more concerned about the leak than the very real , devastating effects Roe will have on the people , you ' re on the wrong side of history ."
2863006655,1521483119777488897,1521483119777488897,"Our country has a maternal mortality crisis, and it disproportionately affects Black women and other women of color. Overturning #RoeVWade would cause maternal mortality to skyrocket and endanger the lives of countless women and families. 

We cannot afford to go backward.",Twitter for iPhone,2022-05-03 13:33:38+00:00,11,21,1,RepLawrence,2863006655,rep,Democrat,F,2022-05-03,09:33:38,May,Friday,2022,9,True,"Our country a maternal mortality crisis , and it disproportionately Black and other of color . would cause maternal mortality to skyrocket and endanger the of countless and . We cannot afford to go backward ."
816131319033950208,1522281792346152962,1522281792346152962,Dems post-Roe agenda is to nuke the filibuster so they can pass @SpeakerPelosi’s bill to legalize late-term abortion nationwide. Radical!,Twitter Web App,2022-05-05 18:27:16+00:00,103,388,7,RepJimBanks,816131319033950208,rep,Republican,M,2022-05-05,14:27:16,May,Friday,2022,14,True,post - Roe agenda is to nuke the filibuster so they can pass ’ s bill to legalize late - term abortion nationwide . Radical !
816131319033950208,1521876185428467714,1521876185428467714,Democrats always try to make Roe v. Wade about something else because their support for late term abortions is indefensible. https://t.co/pGzpoqdNkS,Twitter for iPhone,2022-05-04 15:35:32+00:00,24,100,2,RepJimBanks,816131319033950208,rep,Republican,M,2022-05-04,11:35:32,May,Friday,2022,11,True,always try to make Roe v . Wade about something else because their support for late term is indefensible .
816131319033950208,1521865444474372096,1521865444474372096,"When Dems talk about ""codifying Roe"" they mean passing @SpeakerPelosi's radical bill that would force all states to legalize late term abortions.  
 
https://t.co/FfT4ND0CFV",Twitter Web App,2022-05-04 14:52:51+00:00,27,41,4,RepJimBanks,816131319033950208,rep,Republican,M,2022-05-04,10:52:51,May,Friday,2022,10,True,"When talk about "" Roe "" they mean passing ' s radical bill that would force all to legalize late term ."
798973032362606600,1521559515593854976,1521559515593854976,Roe v. Wade still stands. This is not over.,Twitter for iPhone,2022-05-03 18:37:12+00:00,359,2380,18,RepValDemings,798973032362606600,rep,Democrat,F,2022-05-03,14:37:12,May,Friday,2022,14,True,Roe v . Wade still . This is not over .
798973032362606600,1521329344416825345,1521329346274897920,"But I tell you the truth, we refuse to go back.

The House has already passed legislation to codify Roe in federal law and protect America's women.

This is all on the Senate. They must act now to protect a woman’s right to make her own decisions.",Twitter for iPhone,2022-05-03 03:22:35+00:00,205,879,14,RepValDemings,798973032362606600,rep,Democrat,F,2022-05-02,23:22:35,May,Friday,2022,23,True,"But I tell you the truth , we refuse to go back . The House already legislation to codify Roe in federal law and protect ' s . This is all on the Senate . They must act now to protect a woman ’ s right to make her own ."
817050219007328258,1521316704420257793,1521316704420257793,"HORRIFYING! We need to federally codify Roe now. 

But just as important, this is a DRAFT decision: abortion is still legal and it's still a right. https://t.co/b65FXgfFf0",Twitter Web App,2022-05-03 02:32:21+00:00,31,132,0,RepLBR,817050219007328258,rep,Democrat,F,2022-05-02,22:32:21,May,Friday,2022,22,True,"! We need to federally codify Roe now . But just as important , this is a DRAFT decision : abortion is still legal and it ' s still a right ."
