conversation_id,text,edit_history_tweet_ids,id,source,in_reply_to_user_id,geo,retweet_count,reply_count,like_count,quote_count,media_keys,date
1465771509624938503,"""If you’re unfamiliar, Simpson’s Paradox is when a trend appears in separate groups but then disappears or reverses when you combine the groups. In this case, the confounding factors of age and vaccine uptake makes the ... chart useless.""  - @flowingdata  https://t.co/N6JkJJGilC",['1465771509624938503'],1465771509624938503,Twitter Web App,,,2,0,2,0,,2021-11-30
1465745370898583554,"A few good charts, via @_cingraham.  https://t.co/v5qPXQtorh",['1465745370898583554'],1465745370898583554,Twitter Web App,,,0,0,0,0,,2021-11-30
1465384776035016706,The 12 hours that transformed USC football: How the Lincoln Riley deal went down https://t.co/XIgHLRCOBc,['1465384776035016706'],1465384776035016706,Twitter Web App,,,0,0,1,0,,2021-11-29
1464972627827585027,"Best @Quora response ever?

https://t.co/cU8N3CbWOP",['1464972627827585027'],1464972627827585027,Twitter for iPhone,,,0,0,0,0,,2021-11-28
1464814413068730372,Best part: Korean fried chicken! https://t.co/8iszN6IFeY,['1464823555204415491'],1464823555204415491,Twitter for iPhone,14790314,,1,0,8,0,['3_1464823547377844225'],2021-11-28
1464814413068730372,Of course they immediately score. https://t.co/iVx3ARf9Jk,['1464816811694694403'],1464816811694694403,Twitter for iPhone,14790314,,0,2,4,0,['3_1464816799472488452'],2021-11-28
1464814413068730372,"Took daughter, 9, to first ever football game tonight to see @USC_FB. 

Her: *yawns*

Me: We can leave at halftime. I want you to see a USC touchdown. 

Her: Dad, USC has 49 total yards. The Smurfs (BYU) have 175. And they just scored a touchdown. We’re gonna lose.

Me: Fair.",['1464814413068730372'],1464814413068730372,Twitter for iPhone,,,0,1,7,0,,2021-11-28
1464008218821070852,"‘Hitting mung’: In stressed-out South Korea, people are paying to stare at clouds and trees ⁦@myhlee⁩  https://t.co/ta8qzVYRkG",['1464008218821070852'],1464008218821070852,Twitter for iPhone,,,10,0,35,4,,2021-11-25
1463603059947233283,@JV__19 Wow. Impressive. I can’t remember where I ate last week!,['1463958379324338176'],1463958379324338176,Twitter for iPhone,39433217,,0,0,0,0,,2021-11-25
1463603059947233283,@JV__19 What’s your data source? Swarm or something?,['1463957954512646160'],1463957954512646160,Twitter for iPhone,39433217,,0,1,0,0,,2021-11-25
1463580976739586053,"RT @latimes: Breaking: Three men were found guilty of felony murder in the shooting death of Ahmaud Arbery, whose killing helped fuel natio…",['1463580976739586053'],1463580976739586053,Twitter Web App,,,314,0,0,0,,2021-11-24
1463226516385320962,"What if I can't find cranberry sauce at the grocery store, though? https://t.co/1FABDzpgpI",['1463226516385320962'],1463226516385320962,Twitter Web App,,,0,0,3,0,,2021-11-23
1461738132747874304,@hrbrmstr @VP @datagraphics Yes and no. It's a customized thing we built on top of this base. (Thanks @ScottBedard90 &amp; @Rich_Harris).   https://t.co/QTMccpwzV3,['1461779024255008779'],1461779024255008779,Twitter Web App,5685812,,0,0,3,0,,2021-11-19
1461753432553897984,RT @palewire: I am pleased to announce that @irisslee has been promoted to serve as the @datagraphics assistant editor for news application…,['1461753432553897984'],1461753432553897984,Twitter for iPhone,,,9,0,0,0,,2021-11-19
1461738132747874304,"The @VP is heading to Ohio today for a labor event touting the infrastructure plan. 

Today's trip is among more than 500 Harris events @datagraphics has collected, summarized and visualized since the inauguration. 

Check out our tracker here: 

https://t.co/25S1HIuhzs https://t.co/UjuXf82mPW",['1461738132747874304'],1461738132747874304,Twitter Web App,,,2,1,1,0,['3_1461736481182023681'],2021-11-19
1461716601556795396,"RT @_cingraham: I know of two people who unironically say things like ""no one tells me what to do"" -- Kyrsten Sinema and my four-year-old h…",['1461716601556795396'],1461716601556795396,Twitter Web App,,,7,0,0,0,,2021-11-19
1461705642150748167,#BonesDay data here: https://t.co/S3vh7EVWt5,['1461706347108442117'],1461706347108442117,Twitter Web App,14790314,,0,0,0,0,,2021-11-19
1461705642150748167,"Noodle the Pug has really been on a #BonesDay streak this week. https://t.co/i7ZIztkUoc 

cc @jongraz https://t.co/oKN7hQ94qx",['1461705642150748167'],1461705642150748167,Twitter Web App,,,0,1,9,2,['3_1461704919954583564'],2021-11-19
1461362576638373889,"@johncraven1 @patcollins4 ""Mike, Mike, Mike, Mike, Mike""",['1461363600598061068'],1461363600598061068,Twitter Web App,17066729,,0,0,0,0,,2021-11-18
1461362576638373889,*details* https://t.co/ZoPONK5y4B,['1461362576638373889'],1461362576638373889,Twitter Web App,,,1,2,3,0,,2021-11-18
1461019672644505608,"RT @Noahbierman: She'll always have Paris: Kamala Harris has a brief moment of levity in France, then returns to reality https://t.co/u7s31…",['1461019672644505608'],1461019672644505608,Twitter Web App,,,12,0,0,0,,2021-11-17
1460686955230818307,"""There simply was not a strong partisan pattern to Covid during the first year that it was circulating in the U.S.

""Then the vaccines arrived."" - @DLeonhardt 

https://t.co/3S98aRSBUR

h/t @flowingdata https://t.co/UGt0nOHmvx",['1460686955230818307'],1460686955230818307,Twitter Web App,,,0,0,2,0,['3_1460686843310051329'],2021-11-16
1460661035463897088,Orange County hasn't had a Latino supervisor in more than a decade. Will redistricting change that?  By @hannahnfry https://t.co/vsuVpMRmFh,['1460661035463897088'],1460661035463897088,Twitter Web App,,,2,2,1,0,,2021-11-16
1460648072501891072,"RT @palewire: Fresh Facebook files work from our very own @maloym 

https://t.co/v0R7mXo1e7",['1460648072501891072'],1460648072501891072,Twitter Web App,,,2,0,0,0,,2021-11-16
1460289856039370756,"Five years ago today was my first byline in the @latimes. A lot has changed here, there, everywhere since then.  https://t.co/TRHL4aWLX0",['1460289856039370756'],1460289856039370756,Twitter Web App,,,0,1,11,0,,2021-11-15
1460099770660241413,"RT @latimes: Since 2015, the Forestry and Fire Recruitment Program has been helping former inmate firefighters get jobs. 

Now, FFRP is sta…",['1460099770660241413'],1460099770660241413,Twitter for iPhone,,,13,0,0,0,,2021-11-15
1459914266601918466,She also said “@smartwater makes me smarter” so …,['1460054356586237961'],1460054356586237961,Twitter for iPhone,14790314,,0,0,2,0,,2021-11-15
1459914266601918466,"Just showed my 4-year-old this picture, and she said, ""I love Los Angeles"". https://t.co/oiD9xbVWzx",['1459914266601918466'],1459914266601918466,Twitter Web App,,,8,5,83,0,['3_1459912881542078464'],2021-11-14
1459349800130945024,@JonesForAR https://t.co/CPL6GW9YMd,['1459350451460067328'],1459350451460067328,Twitter Web App,890931539017687040,,0,0,9,0,['16_1459350360523362307'],2021-11-13
1459348782189924358,Ok I really tried it. https://t.co/zez3fk9B6w https://t.co/McLDsuZaxF,['1459348782189924358'],1459348782189924358,Twitter for iPhone,,,1,0,7,0,['3_1459348776594726917'],2021-11-13
1459347718682202116,"Texting ""Zodiac"" also works. I tried it. https://t.co/McLDsuZaxF",['1459347718682202116'],1459347718682202116,Twitter Web App,,,1,1,7,0,,2021-11-13
1459294733008658433,https://t.co/VgIG0qF0II https://t.co/aViRJnbnzG,['1459294733008658433'],1459294733008658433,Twitter for iPhone,,,0,0,3,0,['16_1459294726205554688'],2021-11-12
1459180104341282827,RT @CartoonKahuna: What was the reason for L.A.'s dirty air in recent days? https://t.co/lGtBFvFVci,['1459180104341282827'],1459180104341282827,Twitter for iPhone,,,21,0,0,0,,2021-11-12
1459179185159565317,RT @seangreene89: Today the California Dept. of Public Health began publishing data for vaccinations of 5- to 11-year-olds. The @latimes co…,['1459179185159565317'],1459179185159565317,Twitter for iPhone,,,47,0,0,0,,2021-11-12
1458993615280095232,"RT @a1daylanan: With the passage of the $1.5 trillion infrastructure package last week, and several freeway widening plans on the books, it…",['1458993615280095232'],1458993615280095232,Twitter for iPhone,,,22,0,0,0,,2021-11-12
1458874812332339201,"RT @dataviz_szuyu: 🚨New maps alert🚨
Modern-day freeway projects — from LA to Tampa to Houston — continues to force thousands of people out…",['1458874812332339201'],1458874812332339201,Twitter for iPhone,,,100,0,0,0,,2021-11-11
1458831737807458308,"During the 2016 GOP primaries, Police Cop Officer Constable Ric Grenell described Trump on Twitter as ""unserious"" and ""dangerous"". 

""Wake up. He’s reckless.""

This take has certainly held up when it comes to grammar. https://t.co/RjnFxITVUg",['1458831737807458308'],1458831737807458308,Twitter Web App,,,0,0,0,0,,2021-11-11
1458816000380395523,"RT @palewire: The freeway building boom of the '50s has negative effects, including intentional racism? You've heard it. 

But there's more…",['1458816000380395523'],1458816000380395523,Twitter for iPhone,,,33,0,0,0,,2021-11-11
1458809185278169099,"The shift in the urban and rural presidential vote isn’t uniform, by ⁦@pbump⁩  https://t.co/bvmXUXguyo",['1458809185278169099'],1458809185278169099,Twitter for iPhone,,,0,0,0,0,,2021-11-11
1458657879603306496,"RT @LATSeema: California sent $243.6 million to county elections officials for recall, per secretary for state.",['1458657879603306496'],1458657879603306496,Twitter for iPhone,,,10,0,0,0,,2021-11-11
1458626714418835464,*tried* to explain on TikTok https://t.co/D3gLC5IckM,['1458628571635666949'],1458628571635666949,Twitter for iPhone,14790314,,0,0,0,0,,2021-11-11
1458626714418835464,Ongoing tally here: https://t.co/bfmbZ9agwg,['1458626716562178048'],1458626716562178048,Twitter Web App,14790314,,0,1,0,0,,2021-11-11
1458626714418835464,"The Bones/No Bones notebook has been updated. 

Still a 50-50 chance that #noodlethepug will stand. 

https://t.co/i7ZIztkUoc https://t.co/ykfzaSSRGI",['1458626714418835464'],1458626714418835464,Twitter Web App,,,2,1,8,1,"['3_1458624437075337219', '3_1458624437238915076']",2021-11-11
1458479599923257352,@mattmoehr Magnets,['1458623646763679744'],1458623646763679744,Twitter Web App,99830480,,0,0,1,0,,2021-11-11
1458479599923257352,Map design is my passion https://t.co/c1ri5CZg0k,['1458479599923257352'],1458479599923257352,Twitter Web App,,,5,7,194,0,['3_1458479514187489281'],2021-11-10
1458449610934939648,"RT @palewire: My crusade is finished. @ProjectJupyter now includes a simple command-line tool for running notebooks.

Meet `jupyter execute…",['1458449610934939648'],1458449610934939648,Twitter for iPhone,,,60,0,0,0,,2021-11-10
1457017470158471171,"Data: https://t.co/S3vh7EVWt5
Code: https://t.co/OYnVFqe3tb",['1457065263652687872'],1457065263652687872,Twitter Web App,14790314,,0,0,2,0,,2021-11-06
1457017470158471171,"OK, I took this too far https://t.co/ryAwTWve0j",['1457065101081526274'],1457065101081526274,Twitter Web App,14790314,,0,2,1,0,,2021-11-06
1457017470158471171,Good morning. How's your Saturday? Mine's getting off to an interesting start... #bonesday https://t.co/JDQ9lPbPD7,['1457017470158471171'],1457017470158471171,Twitter Web App,,,0,2,11,0,['3_1457017325249462274'],2021-11-06
1456835476548108291,"@RexChapman 1. Don't run from the cops and put innocent motorists in danger. 

2. Punish cops who think it's OK to use those events to hurt fleeing suspects who (however belatedly) are compliant. 

3. Police dogs maybe aren't needed when you can see a suspect.

But mostly 1?",['1456837538161709063'],1456837538161709063,Twitter Web App,324703658,,0,1,0,0,,2021-11-06
1456832476119060483,RT @MickiMaynard: Tweet of the night.,['1456832476119060483'],1456832476119060483,Twitter Web App,,,1,0,0,0,,2021-11-06
1456807390230167555,"RT @bposton: 🗞️ DATA THREAD 🗞️

An @latimes investigation found that L.A. County Sheriff’s deputies detain 85% of bike riders they stop to…",['1456807390230167555'],1456807390230167555,Twitter for iPhone,,,49,0,0,0,,2021-11-06
1456807375042584576,"RT @palewire: Is it time for your COVID-19 booster shot?

Our very own @dataviz_szuyu, @phihado and @seangreene89 have the answers. 

https…",['1456807375042584576'],1456807375042584576,Twitter for iPhone,,,6,0,0,0,,2021-11-06
1456312571145822227,"RT @AleneTchek: INVESTIGATION: Thousands of times a year, deputies stop bicyclists for minor violations like riding on the sidewalk or with…",['1456312571145822227'],1456312571145822227,Twitter for iPhone,,,319,0,0,0,,2021-11-04
1456278842323226625,@mikejcorey Someone's been exporting from mapshaper...,['1456289669218406401'],1456289669218406401,Twitter Web App,14762108,,0,1,1,0,,2021-11-04
1456288177782546436,"The TV and film industry has struggled to improve its safety record and is facing renewed scrutiny in the wake of the tragedy on “Rust.”

My latest, with @anoushasakoui and @rverrier: A data-driven look at three decades of fatalities and injuries. 

https://t.co/6VfKmN2GN5",['1456288177782546436'],1456288177782546436,Twitter Web App,,,4,1,5,2,,2021-11-04
1455543362254032896,"This is, of course, from a message from my outlook at USC, where I'm only a part-time instructor. I wonder about my @datagraphics stats. Probably not too bad, either.",['1455543858331197440'],1455543858331197440,Twitter Web App,14790314,,0,0,0,0,,2021-11-02
1455543362254032896,Weeeee https://t.co/Hi02rBfb3k,['1455543362254032896'],1455543362254032896,Twitter Web App,,,0,1,1,0,['3_1455543293639544842'],2021-11-02
1454845586570502152,The cut() function in Pandas is super. https://t.co/yier9dnku5 https://t.co/op66rYadeG,['1454845586570502152'],1454845586570502152,Twitter Web App,,,0,0,2,0,['3_1454845557990584325'],2021-10-31
1453813643418619905,"RT @seangreene89: Here, @tonybarboza and @LATvives look at how people's exposure to extreme heat is a product of the built environment.

Wi…",['1453813643418619905'],1453813643418619905,Twitter Web App,,,43,0,0,0,,2021-10-28
1453365883653562373,"@juruwolfe WE NEED AN EDIT BUTTON. 

(But seriously, congrats! You'll do great).",['1453755408661704713'],1453755408661704713,Twitter Web App,239761798,,0,1,2,0,,2021-10-28
1453363283218497538,RT @heshan_cheri: A look at Jenks vs Quantile vs Quantize using the world population map. Why color scale matters. @unfoldedinc  --&gt; https:…,['1453363283218497538'],1453363283218497538,Twitter for iPhone,,,14,0,0,0,,2021-10-27
1453361242559574017,"I finally got to make one of those LIFTED DODGE RAM TRUCK videos on #TikTok. Check it out and follow me. Seriously, my presence there is pretty sad. I need halp1! https://t.co/Fq3769ITT1",['1453361242559574017'],1453361242559574017,Twitter for iPhone,,{'place_id': '3b77caf94bfc81fe'},0,1,1,0,,2021-10-27
1453192230475165698,RT @fidmart85: A heads up: we have taken down the soft paywall to our #DiaDeMuertos digital altar. Looking a submissions and doing one your…,['1453192230475165698'],1453192230475165698,Twitter for iPhone,,,50,0,0,0,,2021-10-27
1452988402551250945,*sigh* https://t.co/xsQ1ewlAyw,['1452989135359074304'],1452989135359074304,Twitter for iPhone,14790314,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,['3_1452989132091781121'],2021-10-26
1452988402551250945,Has anyone seen Cole? This person randomly messaging me on WhatsApp needs help… https://t.co/aLDDR5LDPi,['1452988402551250945'],1452988402551250945,Twitter for iPhone,,{'place_id': '3b77caf94bfc81fe'},0,4,1,0,['3_1452988399422377992'],2021-10-26
1452629468686610440,"RT @palewire: New from our crew, and the latest @latimes effort to chronicle California's historic vice president.

By our very own @thomas…",['1452629468686610440'],1452629468686610440,Twitter for iPhone,,,6,0,0,0,,2021-10-25
1452524422103924738,@Noahpinion @KnowNothingTV 😂😂😂,['1452625784288407552'],1452625784288407552,Twitter for iPhone,281877818,{'place_id': '3b77caf94bfc81fe'},0,0,0,0,,2021-10-25
1452623783513128965,RT @cwarzel: i was looking at the quote tweets on this and seeing people being like 'HERE WE GO PEOPLE ARE GOING TO JAIL' 'CALL YOUR LAWYER…,['1452623783513128965'],1452623783513128965,Twitter for iPhone,,,315,0,0,0,,2021-10-25
1452622306199498753,“This is problematic.” https://t.co/SfQ1MkkPTN,['1452622306199498753'],1452622306199498753,Twitter for iPhone,,,7,5,12,1,,2021-10-25
1452621054661128192,RT @latimes: Harris came into her position with unique expectations as a groundbreaking politician serving the oldest president in history…,['1452621054661128192'],1452621054661128192,Twitter for iPhone,,,2,0,0,0,,2021-10-25
1452620900004548608,RT @latimes: @Noahbierman @stiles The Times is following Vice President Kamala Harris’ official schedule to better understand how she spend…,['1452620900004548608'],1452620900004548608,Twitter for iPhone,,,4,0,0,0,,2021-10-25
1452619919535661060,RT @Noahbierman: Remember when it seemed like Kamala Harris was always with Biden? Not any more. ⁦⁦@stiles⁩ and I broke down the schedules.…,['1452619919535661060'],1452619919535661060,Twitter for iPhone,,,10,0,0,0,,2021-10-25
1452362157127921664,RT @schwanksta: @JessicaHuseman’s @VotebeatUS newsletter is great — straight-talk on elections from one of the most deeply sourced election…,['1452362157127921664'],1452362157127921664,Twitter for iPhone,,,3,0,0,0,,2021-10-24
1451995631786991618,RT @MandiCai: The data visuals team at @TexasTribune made this amazing tool to compare your previous and new districts! (major kudos to @ca…,['1451995631786991618'],1451995631786991618,Twitter for iPhone,,,11,0,0,0,,2021-10-23
1450813630807621635,"RT @daveweigel: California finished its ballot count from the 9/14 recall this month, final report coming this week. 

NO: 61.9%
YES: 38.1%…",['1450813630807621635'],1450813630807621635,Twitter for iPhone,,,1201,0,0,0,,2021-10-20
1450517198720565256,@BlakeRocap @DanielleAlberti @GoogleStore https://t.co/aUCLpAYfsN,['1450555306103037952'],1450555306103037952,Twitter Web App,14305243,,0,1,1,0,['16_1450555300365307906'],2021-10-19
1450518751137263617,@ReporterClaudia @KPCC @LAist https://t.co/x4IdCqe53u,['1450520704839946241'],1450520704839946241,Twitter Web App,301189264,,0,0,1,0,['16_1450520698389151758'],2021-10-19
1450517198720565256,@DanielleAlberti @GoogleStore The 6 pro,['1450519801340653568'],1450519801340653568,Twitter Web App,250287517,,0,1,1,0,,2021-10-19
1450517198720565256,"Give me my #pixel6, @GoogleStore! https://t.co/brI996ap9o",['1450517198720565256'],1450517198720565256,Twitter Web App,,,0,1,4,0,['3_1450517132412919818'],2021-10-19
1450447828426399746,"@hrbrmstr ""If you're gonna design cars here, you gotta lay off the ganja, OK?""",['1450458099899269121'],1450458099899269121,Twitter Web App,5685812,,0,0,1,0,,2021-10-19
1450258228269371395,@longdrivesouth (I mean you'll do great and love it... and maybe not so temporary).,['1450265951711076353'],1450265951711076353,Twitter Web App,30725017,,0,1,1,0,,2021-10-19
1450259877989859328,"@geoffrey_cain I always thought the ones in D.C. metro stations were broken because they're exposed to the elements. Those in many other places — Seoul, Taiwan, etc. — are covered or indoors. But my sample size is small...",['1450264552055001091'],1450264552055001091,Twitter Web App,553855829,,0,2,2,0,,2021-10-19
1450262553808961538,RT @WIRED: Finally. Apple's latest MacBook adds back ports. https://t.co/zILoe8OLV2,['1450262553808961538'],1450262553808961538,Twitter Web App,,,47,0,0,0,,2021-10-19
1450258228269371395,"@longdrivesouth @latimesfood Temporary, you say? https://t.co/ayBmz8tJzp",['1450259769621499910'],1450259769621499910,Twitter Web App,30725017,,0,1,6,0,['3_1450259745659494402'],2021-10-19
1450106082106351618,@JordanOnRecord @_cingraham Right. The show had me reliving my past life there and all the times I bought stuff in Won and tried to do that math in my head.,['1450178700595515398'],1450178700595515398,Twitter Web App,3068764060,,0,0,0,0,,2021-10-18
1450175273752690690,RT @_cingraham: One interesting side effect of Squid Game's runaway popularity: skyrocketing interest in South Korean currency conversion h…,['1450175273752690690'],1450175273752690690,Twitter Web App,,,4,0,0,0,,2021-10-18
1449730542136479744,"LA drivers are actually decent unless 1) it’s raining or 2) you expect them to go immediately when a traffic signal turns green. 

But the worst place to drive isn’t in this poll: Washington, DC. https://t.co/YMb8fDcsaX",['1449730542136479744'],1449730542136479744,Twitter for iPhone,,{'place_id': '3b77caf94bfc81fe'},0,6,5,0,,2021-10-17
1449369253153411087,"RT @pbump: Even among the oldest and most at-risk people, the toll among the unvaccinated (dark line) was significantly worse than among th…",['1449369253153411087'],1449369253153411087,Twitter for iPhone,,,23,0,0,0,,2021-10-16
1449089640938409984,"This obvious troll is not aimed at @chrisvognar. Please forgive me, Chris.",['1449090056279322626'],1449090056279322626,Twitter Web App,14790314,,0,1,0,0,,2021-10-15
1449089640938409984,Tinkering with some T-shirt designs to celebrate last's night's #Dodgers win. This is what I have so far... https://t.co/sANozOuand,['1449089640938409984'],1449089640938409984,Twitter Web App,,,0,3,3,0,['3_1449089404815900682'],2021-10-15
1449061292161990657,RT @flowingdata: The 175 longest running shows and their thousands of @IMDb episode ratings (better on a big screen) https://t.co/W97fzO8xC…,['1449061292161990657'],1449061292161990657,Twitter Web App,,,36,0,0,0,,2021-10-15
1449054741409898496,"""That dude is crazy, but awesome.""
h/t @palewire 
https://t.co/BZqUarNkzm",['1449054741409898496'],1449054741409898496,Twitter Web App,,,0,0,0,0,,2021-10-15
1448998933158514688,"“In stand-up comedy, comedians say lots of outrageous things for effect. Some people like the art form, or at least particular comedians, and others do not.”  https://t.co/lnfOmAZiNh",['1448998933158514688'],1448998933158514688,Twitter for iPhone,,,0,0,0,0,,2021-10-15
1448996937122803712,"RT @Dodgers: If you say #BeatLA, you better beat LA. https://t.co/QAvxopv1et",['1448996937122803712'],1448996937122803712,Twitter for iPhone,,,14160,0,0,0,['3_1448881585827184642'],2021-10-15
1448730069195653123,cc @qorquiq,['1448893122864304129'],1448893122864304129,Twitter for iPhone,14790314,{'place_id': '3b77caf94bfc81fe'},0,0,0,0,,2021-10-15
1448730069195653123,https://t.co/bc9fFuuctB,['1448730472217866240'],1448730472217866240,Twitter for iPhone,14790314,,0,1,8,0,['3_1448730464852733979'],2021-10-14
1448730069195653123,WFH is now near-constant lap cat. There is no escape.  #socksnsprings https://t.co/QbzDlykc7n,['1448730069195653123'],1448730069195653123,Twitter for iPhone,,,1,5,29,0,['3_1448730060484071425'],2021-10-14
1448359113189052419,@PleaseBuyMyETF @cwarzel Yes. This!,['1448454307020345347'],1448454307020345347,Twitter for iPhone,1251753758847090688,{'place_id': '3b77caf94bfc81fe'},0,0,0,0,,2021-10-14
1448452248065875972,👀 https://t.co/tWWgGO4xFS,['1448452248065875972'],1448452248065875972,Twitter for iPhone,,,0,3,0,0,,2021-10-14
1448265254249672705,@anmccartney https://t.co/CgWyZQ3TFJ,['1448303368544276480'],1448303368544276480,Twitter for iPhone,312006319,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,['3_1448303364005974023'],2021-10-13
1448069636013109266,"@jeremybowers Yikes. Mine are in a Mandarin immersion school that’s ranked #1407 in California. Community college awaits them, I guess.",['1448299156611559434'],1448299156611559434,Twitter for iPhone,8083262,{'place_id': '3b77caf94bfc81fe'},0,1,2,0,,2021-10-13
1448296010384506883,"I’m eager to try ⁦some of @thekoreanvegan⁩’s dishes. First up? That jajangmyeon on the cover. Nom.

You can buy the book here: https://t.co/uCRzOqfcjL",['1448296010384506883'],1448296010384506883,Twitter for iPhone,,,0,0,1,0,,2021-10-13
1447935979659083781,"RT @JeffPassan: Gavin Lux hit the final pitch of the game 106.9 mph and at a 22-degree launch angle. Batters this season, on balls hit 106-…",['1447935979659083781'],1447935979659083781,Twitter for iPhone,,,756,0,0,0,,2021-10-12
1447917357289017350,"RT @adrienneshih: ⚡️ We're hiring an ASIAN AMERICAN COMMUNITIES REPORTER @latimes⚡️

Job description: https://t.co/36dBVO7sDz",['1447917357289017350'],1447917357289017350,Twitter for iPhone,,,534,0,0,0,,2021-10-12
1447916254258364416,"RT @shmcminn: One of our neighbors has a missing kitty in Northwest DC named Jaap. If you see him, please call her! https://t.co/fzAumnpfKL",['1447916254258364416'],1447916254258364416,Twitter for iPhone,,,1,0,0,0,"['3_1447906206895550464', '3_1447906263300460545']",2021-10-12
1447614858627665922,@_cingraham https://t.co/xPwndB00SU,['1447657936344346624'],1447657936344346624,Twitter Web App,452521774,,0,0,4,0,['16_1447657930317185024'],2021-10-11
1447295979607056389,Also the mobile order pickup process is broken. https://t.co/KKmMigaOOf,['1447295979607056389'],1447295979607056389,Twitter for iPhone,,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,,2021-10-10
1446999874784804864,My work here is done… https://t.co/kK2EWJvD8j,['1446999874784804864'],1446999874784804864,Twitter for iPhone,,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,['3_1446999872503115785'],2021-10-10
1446945886647554051,@adrienneshih We’re here for it.,['1446952525072986113'],1446952525072986113,Twitter for iPhone,123525091,,0,0,1,0,,2021-10-09
1446894528187699202,https://t.co/ZMCALgvieA https://t.co/J7KVSjkTpx,['1446894528187699202'],1446894528187699202,Twitter Web App,,,0,0,2,0,['16_1446894522777038853'],2021-10-09
1446308462091116549,"@HARJGTHEONEDBA @SteveHofstetter Hmmmn. There were lots of dirty jokes. 

It used to be called the Fox Wilshire but got renamed following a grant from Haim Saban, the L.A. billionaire who created ""Mighty Morphin Power Rangers.""",['1446889450273853443'],1446889450273853443,Twitter Web App,2603552172,,2,1,3,0,,2021-10-09
1446888038450171911,"RT @CBSMornings: For @thekoreanvegan, her rise to social media stardom began half a world away with the emotional story of her parents' str…",['1446888038450171911'],1446888038450171911,Twitter Web App,,,51,0,0,0,,2021-10-09
1446885216530800645,"""[T]he balance of power around Taiwan is fundamentally shifting, pushing a decades-long impasse over its future into a dangerous new phase."" 
https://t.co/s2lJcLpbvI",['1446885216530800645'],1446885216530800645,Twitter Web App,,,0,1,3,0,,2021-10-09
1446632732625227785,"Woah, the newly renovated library in Marina del Rey is pretty great. Check out the view from the kids room. Nice work, @LACountyLibrary @SupJaniceHahn. https://t.co/RMfmwKpFdR",['1446632732625227785'],1446632732625227785,Twitter for iPhone,,,0,1,14,1,['3_1446632722613489664'],2021-10-09
1446308462091116549,"Lordy, someone brought a baby to this show. She’s cute and quiet — so far.",['1446308961590734851'],1446308961590734851,Twitter for iPhone,14790314,{'place_id': '741e9df4d2522275'},0,1,2,0,,2021-10-08
1446308462091116549,"Finally getting to see a @SteveHofstetter comedy show live. 

I’m too far back to heckle, alas. https://t.co/YaBE3s8rZg",['1446308462091116549'],1446308462091116549,Twitter for iPhone,,{'place_id': '07d9f325f2881001'},0,3,3,0,['3_1446308453056532482'],2021-10-08
1446185066917335044,"RT @datagraphics: 📢 Student journalists 📢

@datagraphics is seeking an intern for summer 2022. 

If you’re interested in using coding and d…",['1446185066917335044'],1446185066917335044,Twitter for iPhone,,,16,0,0,0,,2021-10-07
1446131383093530639,RT @Dodgers: This is what happens when you play your Cards right. https://t.co/YgVymHVpor,['1446131383093530639'],1446131383093530639,Twitter for iPhone,,,4267,0,0,0,['3_1445979126691627009'],2021-10-07
1446107538613686274,"RT @julianbarnes: The CIA announced today a new reorganization, creating two new mission centers one to focus on China and its reach around…",['1446107538613686274'],1446107538613686274,Twitter Web App,,,78,0,0,0,,2021-10-07
1446106989583482890,"Sports writers are the best writers...

""A baseball rose from struggling Chris Taylor’s wildest imagination and floated into a city’s wildest dreams Wednesday night, landing in legend and legacy and the Dodger Stadium left-field pavilion."" - @BillPlaschke 
https://t.co/teAe8LogGE",['1446106989583482890'],1446106989583482890,Twitter Web App,,,0,0,1,0,,2021-10-07
1445970544591917061,"RT @AdamWeinstein: Every so often, watching baseball is still worth the waiting",['1445970544591917061'],1445970544591917061,Twitter for iPhone,,,2,0,0,0,,2021-10-07
1445969462285328384,Ok this shizz ok,['1445969462285328384'],1445969462285328384,Twitter for iPhone,,,0,0,1,0,,2021-10-07
1445960011910287360,Oh eff this shizz,['1445960011910287360'],1445960011910287360,Twitter for iPhone,,,0,0,4,0,,2021-10-07
1445849388421578753,@JessicaHuseman “Did you restart?”,['1445952063318282242'],1445952063318282242,Twitter for iPhone,51781119,,0,0,1,0,,2021-10-07
1445949492931354628,Being eaten by gators in that swamp? https://t.co/hVQCc2yFtC,['1445949492931354628'],1445949492931354628,Twitter for iPhone,,,0,0,2,0,,2021-10-07
1445195286851186692,"RT @palewire: Please join me in welcoming @a1daylanan to the @datagraphics team.

https://t.co/YhA4bkmfN5",['1445195286851186692'],1445195286851186692,Twitter Web App,,,5,0,0,0,,2021-10-05
1444662017697140742,@thekoreanvegan YIKES!,['1444680566687731718'],1444680566687731718,Twitter Web App,872710897,,0,0,1,0,,2021-10-03
1444330322124963840,@pbrendel Let's try Occam's razor: They are assholes?,['1444374375742918659'],1444374375742918659,Twitter Web App,19847968,,0,1,0,0,,2021-10-02
1444330322124963840,I’ll never understand these people… https://t.co/YKcoli6FXe,['1444330322124963840'],1444330322124963840,Twitter for iPhone,,,0,2,5,0,['3_1444330311370743811'],2021-10-02
