Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,Matches,squad_id,season,xG,npxG,xAG,npxG+xAG,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1
Rob Holding,eng ENG,DF,24.0,30,28,2558.0,28.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,18bb7c10,2020-2021,1.0,1.0,0.2,1.2,0.04,0.01,0.04,0.04,0.04
Pierre-Emerick Aubameyang,ga GAB,FW,31.0,29,26,2332.0,25.9,10.0,3.0,8.0,2.0,2.0,2.0,0.0,0.39,0.12,0.5,0.31,0.42,Matches,18bb7c10,2020-2021,10.2,8.6,2.4,11.0,0.39,0.09,0.48,0.33,0.42
Kieran Tierney,sct SCO,DF,23.0,27,26,2299.0,25.5,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches,18bb7c10,2020-2021,0.5,0.5,3.5,4.0,0.02,0.14,0.16,0.02,0.16
Héctor Bellerín,es ESP,"DF,MF",25.0,25,24,2089.0,23.2,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,18bb7c10,2020-2021,0.8,0.8,2.4,3.2,0.03,0.1,0.14,0.03,0.14
Gabriel Dos Santos,br BRA,DF,22.0,23,22,1996.0,22.2,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,18bb7c10,2020-2021,1.3,1.3,0.1,1.4,0.06,0.0,0.06,0.06,0.06
Alexandre Lacazette,fr FRA,FW,29.0,31,22,1923.0,21.4,13.0,2.0,10.0,3.0,3.0,3.0,0.0,0.61,0.09,0.7,0.47,0.56,Matches,18bb7c10,2020-2021,11.7,9.3,2.2,11.5,0.55,0.1,0.65,0.43,0.54
Thomas Partey,gh GHA,MF,27.0,24,18,1534.0,17.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,18bb7c10,2020-2021,1.3,1.3,1.0,2.4,0.08,0.06,0.14,0.08,0.14
Emile Smith Rowe,eng ENG,"MF,FW",20.0,20,18,1440.0,16.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.12,0.25,0.37,0.12,0.37,Matches,18bb7c10,2020-2021,1.8,1.8,3.4,5.1,0.11,0.21,0.32,0.11,0.32
Dani Ceballos,es ESP,MF,23.0,25,17,1615.0,17.9,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,18bb7c10,2020-2021,0.6,0.6,2.6,3.3,0.04,0.15,0.18,0.04,0.18
Mohamed Elneny,eg EGY,MF,28.0,23,17,1544.0,17.2,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,18bb7c10,2020-2021,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
David Luiz,br BRA,DF,33.0,20,17,1396.0,15.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches,18bb7c10,2020-2021,0.9,0.9,0.5,1.4,0.06,0.03,0.09,0.06,0.09
Nicolas Pépé,ci CIV,FW,25.0,29,16,1616.0,18.0,10.0,1.0,9.0,1.0,1.0,1.0,1.0,0.56,0.06,0.61,0.5,0.56,Matches,18bb7c10,2020-2021,5.8,5.0,1.0,6.0,0.32,0.05,0.38,0.28,0.33
Willian,br BRA,FW,31.0,25,16,1406.0,15.6,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.06,0.32,0.38,0.06,0.38,Matches,18bb7c10,2020-2021,1.9,1.9,3.0,5.0,0.12,0.19,0.32,0.12,0.32
Pablo Marí,es ESP,DF,26.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.1,0.1,0.3,0.3,0.01,0.03,0.03,0.01,0.03
Martin Ødegaard,no NOR,MF,21.0,14,9,866.0,9.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.21,0.31,0.1,0.31,Matches,18bb7c10,2020-2021,0.7,0.7,2.0,2.7,0.08,0.21,0.29,0.08,0.29
Calum Chambers,eng ENG,DF,25.0,10,8,753.0,8.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,18bb7c10,2020-2021,0.4,0.4,1.1,1.5,0.05,0.13,0.18,0.05,0.18
Cédric Soares,pt POR,DF,28.0,10,8,746.0,8.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,18bb7c10,2020-2021,0.3,0.3,0.9,1.2,0.03,0.11,0.15,0.03,0.15
Martinelli,br BRA,FW,19.0,14,7,589.0,6.5,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.31,0.15,0.46,0.31,0.46,Matches,18bb7c10,2020-2021,3.3,3.3,1.8,5.1,0.5,0.27,0.78,0.5,0.78
Ainsley Maitland-Niles,eng ENG,"MF,DF",22.0,11,5,490.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.1,0.1,0.1,0.2,0.01,0.02,0.04,0.01,0.04
Eddie Nketiah,eng ENG,FW,21.0,17,4,423.0,4.7,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.43,0.21,0.64,0.43,0.64,Matches,18bb7c10,2020-2021,1.8,1.8,0.6,2.4,0.38,0.14,0.51,0.38,0.51
Mathew Ryan,au AUS,GK,28.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02
Joe Willock,eng ENG,MF,20.0,7,2,238.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.3,0.3,0.1,0.3,0.1,0.02,0.12,0.1,0.12
Sead Kolašinac,ba BIH,DF,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reiss Nelson,eng ENG,"FW,MF",20.0,2,0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.1,0.1,0.0,0.1,0.08,0.0,0.08,0.08,0.08
Shkodran Mustafi,de GER,DF,28.0,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rúnar Alex Rúnarsson,is ISL,GK,25.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Azeez,eng ENG,MF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Macey,eng ENG,GK,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,18bb7c10,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart Dallas,nir NIR,"MF,DF",29.0,38,38,3409.0,37.9,8.0,2.0,8.0,0.0,0.0,7.0,0.0,0.21,0.05,0.26,0.21,0.26,Matches,5bfb9659,2020-2021,4.2,4.2,1.8,6.1,0.11,0.05,0.16,0.11,0.16
Luke Ayling,eng ENG,DF,28.0,38,38,3399.0,37.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,1.7,1.7,3.2,4.9,0.05,0.08,0.13,0.05,0.13
Patrick Bamford,eng ENG,FW,26.0,38,37,3050.0,33.9,17.0,7.0,15.0,2.0,2.0,3.0,0.0,0.5,0.21,0.71,0.44,0.65,Matches,5bfb9659,2020-2021,18.2,16.6,3.5,20.2,0.54,0.1,0.64,0.49,0.6
Illan Meslier,fr FRA,GK,20.0,35,35,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Harrison,eng ENG,"MF,FW",23.0,36,34,2847.0,31.6,8.0,8.0,8.0,0.0,0.0,2.0,0.0,0.25,0.25,0.51,0.25,0.51,Matches,5bfb9659,2020-2021,5.8,5.8,6.5,12.4,0.18,0.21,0.39,0.18,0.39
Ezgjan Alioski,mk MKD,"DF,MF",28.0,36,29,2461.0,27.3,2.0,3.0,2.0,0.0,0.0,7.0,0.0,0.07,0.11,0.18,0.07,0.18,Matches,5bfb9659,2020-2021,1.6,1.6,3.3,4.9,0.06,0.12,0.18,0.06,0.18
Kalvin Phillips,eng ENG,MF,24.0,29,28,2428.0,27.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,5bfb9659,2020-2021,0.5,0.5,3.4,3.9,0.02,0.13,0.15,0.02,0.15
Mateusz Klich,pl POL,MF,30.0,35,28,2393.0,26.6,4.0,5.0,2.0,2.0,2.0,6.0,0.0,0.15,0.19,0.34,0.08,0.26,Matches,5bfb9659,2020-2021,3.0,1.4,3.4,4.9,0.11,0.13,0.24,0.05,0.18
Raphinha,br BRA,"MF,FW",23.0,30,26,2360.0,26.2,6.0,9.0,6.0,0.0,0.0,3.0,0.0,0.23,0.34,0.57,0.23,0.57,Matches,5bfb9659,2020-2021,5.7,5.7,7.9,13.6,0.22,0.3,0.52,0.22,0.52
Liam Cooper,sct SCO,DF,28.0,25,25,2185.0,24.3,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,5bfb9659,2020-2021,1.8,1.8,0.0,1.8,0.08,0.0,0.08,0.08,0.08
Pascal Struijk,nl NED,"DF,MF",20.0,27,22,2075.0,23.1,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,5bfb9659,2020-2021,1.7,1.7,0.1,1.8,0.07,0.01,0.08,0.07,0.08
Tyler Roberts,wls WAL,"MF,FW",21.0,27,14,1340.0,14.9,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches,5bfb9659,2020-2021,1.8,1.8,2.3,4.1,0.12,0.16,0.28,0.12,0.28
Rodrigo,es ESP,"MF,FW",29.0,26,14,1288.0,14.3,7.0,2.0,7.0,0.0,0.0,3.0,0.0,0.49,0.14,0.63,0.49,0.63,Matches,5bfb9659,2020-2021,5.1,5.1,3.5,8.7,0.36,0.25,0.6,0.36,0.6
Diego Llorente,es ESP,DF,26.0,15,14,1204.0,13.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,5bfb9659,2020-2021,0.8,0.8,0.5,1.3,0.06,0.04,0.1,0.06,0.1
Hélder Costa,ao ANG,"MF,FW",26.0,22,13,1156.0,12.8,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.23,0.23,0.47,0.23,0.47,Matches,5bfb9659,2020-2021,2.2,2.2,0.6,2.8,0.17,0.04,0.22,0.17,0.22
Robin Koch,de GER,"DF,MF",24.0,17,13,1132.0,12.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.7,0.7,0.1,0.8,0.06,0.01,0.07,0.06,0.07
Jamie Shackleton,eng ENG,"MF,DF",20.0,13,3,461.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03
Pablo Hernández,es ESP,MF,35.0,16,3,427.0,4.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.42,0.0,0.42,Matches,5bfb9659,2020-2021,1.1,1.1,0.7,1.8,0.23,0.15,0.38,0.23,0.38
Kiko Casilla,es ESP,GK,33.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaetano Berardi,ch SUI,DF,31.0,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.09,0.09
Ian Carlo Poveda,eng ENG,MF,20.0,14,0,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.3,0.3,1.1,1.4,0.08,0.28,0.36,0.08,0.36
Niall Huggins,wls WAL,DF,19.0,1,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leif Davis,eng ENG,DF,20.0,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz Bogusz,pl POL,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elia Caprile,it ITA,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Casey,eng ENG,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Cresswell,eng ENG,DF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Drameh,eng ENG,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Gelhardt,eng ENG,FW,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Greenwood,eng ENG,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Jenkins,eng ENG,MF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crysencio Summerville,nl NED,"FW,MF",18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5bfb9659,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,eng ENG,DF,27.0,35,33,2991.0,33.2,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,d3fd31cc,2020-2021,1.5,1.5,1.1,2.6,0.05,0.03,0.08,0.05,0.08
Richarlison,br BRA,FW,23.0,34,33,2861.0,31.8,7.0,3.0,6.0,1.0,1.0,4.0,1.0,0.22,0.09,0.31,0.19,0.28,Matches,d3fd31cc,2020-2021,9.7,8.8,3.3,12.1,0.31,0.1,0.41,0.28,0.38
Dominic Calvert-Lewin,eng ENG,FW,23.0,33,32,2871.0,31.9,16.0,0.0,16.0,0.0,0.0,3.0,0.0,0.5,0.0,0.5,0.5,0.5,Matches,d3fd31cc,2020-2021,16.3,16.3,2.0,18.3,0.51,0.06,0.57,0.51,0.57
Jordan Pickford,eng ENG,GK,26.0,31,31,2742.0,30.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,fr FRA,"DF,MF",27.0,30,30,2681.0,29.8,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.23,0.23,0.0,0.23,Matches,d3fd31cc,2020-2021,0.5,0.5,5.2,5.7,0.02,0.17,0.19,0.02,0.19
Ben Godfrey,eng ENG,DF,22.0,31,29,2685.0,29.8,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,d3fd31cc,2020-2021,1.0,1.0,0.8,1.8,0.03,0.03,0.06,0.03,0.06
Abdoulaye Doucouré,ml MLI,MF,27.0,29,29,2443.0,27.1,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.07,0.11,0.18,0.07,0.18,Matches,d3fd31cc,2020-2021,2.3,2.3,2.0,4.3,0.09,0.07,0.16,0.09,0.16
Mason Holgate,eng ENG,DF,23.0,28,26,2287.0,25.4,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,d3fd31cc,2020-2021,1.0,1.0,0.7,1.7,0.04,0.03,0.07,0.04,0.07
Gylfi Sigurðsson,is ISL,"MF,FW",30.0,36,24,2253.0,25.0,6.0,5.0,3.0,3.0,4.0,2.0,0.0,0.24,0.2,0.44,0.12,0.32,Matches,d3fd31cc,2020-2021,6.5,3.4,3.8,7.2,0.26,0.15,0.41,0.13,0.29
Allan,br BRA,MF,29.0,24,23,2051.0,22.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.3,0.3,0.8,1.1,0.01,0.03,0.05,0.01,0.05
Yerry Mina,co COL,DF,25.0,24,23,1937.0,21.5,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,d3fd31cc,2020-2021,1.6,1.6,0.0,1.6,0.07,0.0,0.08,0.07,0.08
James Rodríguez,co COL,"FW,MF",29.0,23,21,1764.0,19.6,6.0,4.0,6.0,0.0,0.0,4.0,0.0,0.31,0.2,0.51,0.31,0.51,Matches,d3fd31cc,2020-2021,2.8,2.8,4.8,7.6,0.14,0.25,0.39,0.14,0.39
Séamus Coleman,ie IRL,"DF,MF",31.0,25,18,1613.0,17.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,d3fd31cc,2020-2021,0.9,0.9,1.8,2.7,0.05,0.1,0.15,0.05,0.15
André Gomes,pt POR,MF,27.0,28,17,1570.0,17.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,d3fd31cc,2020-2021,0.5,0.5,1.0,1.4,0.03,0.06,0.08,0.03,0.08
Alex Iwobi,ng NGA,"FW,MF",24.0,30,17,1542.0,17.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches,d3fd31cc,2020-2021,0.9,0.9,1.9,2.8,0.05,0.11,0.16,0.05,0.16
Tom Davies,eng ENG,MF,22.0,25,17,1423.0,15.8,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,d3fd31cc,2020-2021,0.2,0.2,0.9,1.1,0.01,0.06,0.07,0.01,0.07
Robin Olsen,se SWE,GK,30.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard,br BRA,"MF,FW",27.0,12,3,455.0,5.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,d3fd31cc,2020-2021,0.3,0.3,0.6,0.8,0.05,0.11,0.16,0.05,0.16
Fabian Delph,eng ENG,"MF,DF",30.0,8,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03
Anthony Gordon,eng ENG,"FW,MF",19.0,3,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Niels Nkounkou,fr FRA,"DF,FW",19.0,2,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Jonjoe Kenny,eng ENG,DF,23.0,4,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua King,no NOR,"MF,FW",28.0,11,0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.6,0.6,0.0,0.6,0.37,0.0,0.37,0.37,0.37
Cenk Tosun,tr TUR,FW,29.0,5,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.1,0.1,0.0,0.12,0.12,0.0,0.12
João Virgínia,pt POR,GK,20.0,1,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moise Kean,it ITA,"FW,MF",20.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28
Theo Walcott,eng ENG,FW,31.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,ci CIV,MF,24.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Broadhead,wls WAL,FW,22.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Alex John,eng ENG,DF,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Astley,wls WAL,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrad Branthwaite,eng ENG,DF,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Lössl,dk DEN,GK,31.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Onyango,eng ENG,MF,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Price,nir NIR,MF,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellis Simms,eng ENG,FW,19.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Tyrer,eng ENG,GK,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reece Welch,eng ENG,DF,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,d3fd31cc,2020-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,27.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8602292d,2020-2021,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Matt Targett,eng ENG,DF,24.0,38,38,3404.0,37.8,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,8602292d,2020-2021,0.3,0.3,2.5,2.8,0.01,0.07,0.07,0.01,0.07
John McGinn,sct SCO,MF,25.0,37,37,3330.0,37.0,3.0,5.0,3.0,0.0,0.0,12.0,0.0,0.08,0.14,0.22,0.08,0.22,Matches,8602292d,2020-2021,2.5,2.5,3.6,6.1,0.07,0.1,0.17,0.07,0.17
