,city,avg_wait_minutes,centers_count,time
97,San Fernando,6.2,5,2020-11-03 17:05:31.434049
98,San Gabriel,10.25,4,2020-11-03 17:05:31.434049
99,San Marino,8.0,1,2020-11-03 17:05:31.434049
100,San Pedro,7.090909090909091,11,2020-11-03 17:05:31.434049
101,Santa Clarita,6.8,10,2020-11-03 17:05:31.434049
102,Santa Fe Springs,9.5,2,2020-11-03 17:05:31.434049
103,Santa Monica,6.0,10,2020-11-03 17:05:31.434049
104,Saugus,0.0,1,2020-11-03 17:05:31.434049
105,Sherman Oaks,7.0,3,2020-11-03 17:05:31.434049
106,Sierra Madre,1.0,1,2020-11-03 17:05:31.434049
107,Signal Hill,5.0,1,2020-11-03 17:05:31.434049
108,South El Monte,8.0,1,2020-11-03 17:05:31.434049
109,South Gate,4.8,5,2020-11-03 17:05:31.434049
110,South Pasadena,8.0,2,2020-11-03 17:05:31.434049
111,Stevenson Ranch,8.0,1,2020-11-03 17:05:31.434049
112,Studio City,0.0,1,2020-11-03 17:05:31.434049
113,Sun Valley,13.0,3,2020-11-03 17:05:31.434049
114,Sun Village,8.0,1,2020-11-03 17:05:31.434049
115,Sunland,8.0,1,2020-11-03 17:05:31.434049
116,Sunland-Tujunga,8.0,1,2020-11-03 17:05:31.434049
117,Sylmar,8.0,3,2020-11-03 17:05:31.434049
118,Tarzana,11.666666666666666,3,2020-11-03 17:05:31.434049
119,Temple City,8.0,2,2020-11-03 17:05:31.434049
120,Topanga,5.333333333333333,3,2020-11-03 17:05:31.434049
121,Torrance,7.454545454545454,11,2020-11-03 17:05:31.434049
122,Tujunga,8.0,1,2020-11-03 17:05:31.434049
123,Universal City,2.0,1,2020-11-03 17:05:31.434049
124,Valencia,5.333333333333333,3,2020-11-03 17:05:31.434049
125,Valley Glen,8.0,1,2020-11-03 17:05:31.434049
126,Valley Village,8.0,2,2020-11-03 17:05:31.434049
127,Van Nuys,7.625,8,2020-11-03 17:05:31.434049
128,Venice,4.0,4,2020-11-03 17:05:31.434049
129,Vernon,5.0,1,2020-11-03 17:05:31.434049
130,Walnut,6.0,4,2020-11-03 17:05:31.434049
131,Walnut Park,3.0,1,2020-11-03 17:05:31.434049
132,West Covina,6.5,8,2020-11-03 17:05:31.434049
133,West Hollywood,7.333333333333333,3,2020-11-03 17:05:31.434049
134,West Los Angeles,8.0,1,2020-11-03 17:05:31.434049
135,Westlake Village,8.0,1,2020-11-03 17:05:31.434049
136,Whittier,5.166666666666667,12,2020-11-03 17:05:31.434049
137,Wilmington,7.166666666666667,6,2020-11-03 17:05:31.434049
138,Winnetka,5.5,2,2020-11-03 17:05:31.434049
139,Woodland Hills,7.571428571428571,7,2020-11-03 17:05:31.434049
