,city,avg_wait_minutes,centers_count,time
99,San Marino,8.0,1,2020-11-03 20:00:08.199128
100,San Pedro,6.181818181818182,11,2020-11-03 20:00:08.199128
101,Santa Clarita,7.3,10,2020-11-03 20:00:08.199128
102,Santa Fe Springs,7.5,2,2020-11-03 20:00:08.199128
103,Santa Monica,5.6,10,2020-11-03 20:00:08.199128
104,Saugus,7.0,1,2020-11-03 20:00:08.199128
105,Sherman Oaks,4.333333333333333,3,2020-11-03 20:00:08.199128
106,Sierra Madre,8.0,1,2020-11-03 20:00:08.199128
107,Signal Hill,8.0,1,2020-11-03 20:00:08.199128
108,South El Monte,8.0,1,2020-11-03 20:00:08.199128
109,South Gate,17.8,5,2020-11-03 20:00:08.199128
110,South Pasadena,8.0,2,2020-11-03 20:00:08.199128
111,Stevenson Ranch,8.0,1,2020-11-03 20:00:08.199128
112,Studio City,0.0,1,2020-11-03 20:00:08.199128
113,Sun Valley,18.0,3,2020-11-03 20:00:08.199128
114,Sun Village,8.0,1,2020-11-03 20:00:08.199128
115,Sunland,8.0,1,2020-11-03 20:00:08.199128
116,Sunland-Tujunga,8.0,1,2020-11-03 20:00:08.199128
117,Sylmar,6.666666666666667,3,2020-11-03 20:00:08.199128
118,Tarzana,8.0,3,2020-11-03 20:00:08.199128
119,Temple City,6.0,2,2020-11-03 20:00:08.199128
120,Topanga,2.6666666666666665,3,2020-11-03 20:00:08.199128
121,Torrance,6.7272727272727275,11,2020-11-03 20:00:08.199128
122,Tujunga,8.0,1,2020-11-03 20:00:08.199128
123,Universal City,4.0,1,2020-11-03 20:00:08.199128
124,Valencia,8.0,3,2020-11-03 20:00:08.199128
125,Valley Glen,7.0,1,2020-11-03 20:00:08.199128
126,Valley Village,6.0,2,2020-11-03 20:00:08.199128
127,Van Nuys,10.375,8,2020-11-03 20:00:08.199128
128,Venice,6.0,4,2020-11-03 20:00:08.199128
129,Vernon,8.0,1,2020-11-03 20:00:08.199128
130,Walnut,6.0,4,2020-11-03 20:00:08.199128
131,Walnut Park,0.0,1,2020-11-03 20:00:08.199128
132,West Covina,7.5,8,2020-11-03 20:00:08.199128
133,West Hollywood,5.333333333333333,3,2020-11-03 20:00:08.199128
134,West Los Angeles,8.0,1,2020-11-03 20:00:08.199128
135,Westlake Village,8.0,1,2020-11-03 20:00:08.199128
136,Whittier,6.666666666666667,12,2020-11-03 20:00:08.199128
137,Wilmington,5.333333333333333,6,2020-11-03 20:00:08.199128
138,Winnetka,6.5,2,2020-11-03 20:00:08.199128
139,Woodland Hills,5.857142857142857,7,2020-11-03 20:00:08.199128
