,locationID,locationTypeCode,electionID,name,address,city,state,zipCode,hours,parkingArea,isActive,isCancelled,additionalInformation,votingPeriod,latitude,longitude,waitTime,waitTimeTS,earlyVotingOpenTimeInPT,earlyVotingCloseTimeInPT,electionDayOpenTimeInPT,electionDayCloseTimeInPT,isInEarlyVotingRange,isInElectionDayRange,isWaitTimeUpdated,isOpenButNotReported,showLocationClosed,electionDate,earlyVotingStartDate,earlyVotingEndtDate,fiveDayStartDate
365,14617,3,4193,L Aronoff and Sons,21210 Erwin St,Woodland Hills,CA,91367,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Main Floor,5,34.182771,-118.594699,8,2020-11-03T09:00:04.81,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
366,14618,3,4193,La Brea Tar Pits,5801 Wilshire Blvd,Los Angeles,CA,90036,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Outdoor - Main Parking Lot,5,34.062623,-118.355171,9,2020-11-03T09:00:04.81,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
367,11814,3,4193,La Canada Unified School Ditrict,4490 Cornishon Ave,La Canada Flintridge,CA,91011,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Board Room,5,34.205053,-118.203378,8,2020-11-03T09:00:04.577,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
368,2175,3,4193,LA County Arboretum Botanic Garden,301 N Baldwin Ave,Arcadia,CA,91007,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Ayres Hall,11,34.143919,-118.051291,0,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
369,13946,3,4193,LA County Department of Public Works,900 S Fremont Ave,Alhambra,CA,91803,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,"Conference Rooms A, B and C",5,34.085182,-118.149927,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
370,13565,3,4193,LA County Registrar-Recorder/County Clerk,12400 Imperial Hwy,Norwalk,CA,90650,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM<br />For early voting hours <a href=""https://lavote.net/home/voting-elections/voting-options/voting-in-person/about"" target=""_blank""> click here</a>",,,,Room 3201,11,33.916634,-118.067962,8,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
371,14619,3,4193,La Crescenta Womans Club,4004 La Crescenta Ave,Glendale,CA,91214,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Meeting Room and Tea Room,5,34.214207,-118.239917,4,2020-11-03T09:00:04.81,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
372,13784,3,4193,LA Family Housing,7843 Lankershim Blvd,North Hollywood,CA,91605,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Winn Community Room,5,34.213355,-118.388056,8,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
373,14091,3,4193,La Fetra Center,333 E Foothill Blvd,Glendora,CA,91741,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Sage Room,5,34.136584,-117.861872,2,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
374,5100,3,4193,LA Harbor Masonic Lodge,1640 W 9th St,San Pedro,CA,90732,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Main Hall,5,33.737212,-118.312871,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
375,2584,3,4193,La Mesa Junior High School,26623 May Way,Santa Clarita,CA,91351,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.408019,-118.48316,4,2020-11-03T09:00:04.42,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
376,11713,3,4193,La Mirada Activity Center,13810 La Mirada Blvd,La Mirada,CA,90638,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Library,5,33.905213,-118.011679,4,2020-11-03T09:00:04.56,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
377,14418,3,4193,La Mirada Adult School,15920 Barbata Rd,La Mirada,CA,90638,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.887772,-118.004894,8,2020-11-03T09:00:04.76,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
378,14511,3,4193,La Mirada Library,13800 La Mirada Blvd,La Mirada,CA,90638,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Meeting Room and Magazine Area,5,33.905794,-118.010947,5,2020-11-03T09:00:04.777,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
379,8503,3,4193,La Mirada Theater,14900 La Mirada Blvd,La Mirada,CA,90638,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Lobby #2,5,33.896767,-118.009625,2,2020-11-03T09:00:04.513,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
380,10639,3,4193,La Puente Community Center,501 Glendora Ave,La Puente,CA,91744,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Rooms 22 - 24,11,34.026186,-117.951213,8,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
381,14383,3,4193,La Serna High School,15301 Youngwood Dr,Whittier,CA,90605,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,33.956002,-117.99665,4,2020-11-03T09:00:04.743,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
382,5357,3,4193,La Tijera K-8 Academy of Excellence,1415 N La Tijera Blvd,Inglewood,CA,90302,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,33.981282,-118.368817,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
383,6619,3,4193,Laborers Local 300,14800 Devonshire St,Mission Hills,CA,91345,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Hall West,11,34.256916,-118.454709,5,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
384,13793,3,4193,Lakewood Youth Center,4658 Woodruff Ave,Lakewood,CA,90713,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,East and West Rooms,5,33.842956,-118.115847,8,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
385,118,3,4193,Lancaster Library,601 W Lancaster Blvd,Lancaster,CA,93534,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Anna Davis Meeting Room,5,34.698231,-118.139617,4,2020-11-03T09:00:04.357,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
386,13813,3,4193,Lancaster Market Place,44920 Valley Central Way,Lancaster,CA,93536,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Suite 102,11,34.698428,-118.173565,8,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
387,14094,3,4193,Lancaster National Soccer Center,43000 30th Street East,Lancaster,CA,93535,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Eastside Building Auditorium,11,34.66286,-118.077715,8,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
388,13168,3,4193,Langley Senior Center,400 W Emerson Ave,Monterey Park,CA,91754,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Friendship Room,5,34.065767,-118.128231,8,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
389,13831,3,4193,Las Palmas Park,505 S Huntington St,San Fernando,CA,91340,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.285417,-118.449138,8,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
390,14386,3,4193,Latin Paradise Banquet Hall,6357 Van Nuys Blvd,Van Nuys,CA,91401,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Banquet Hall,5,34.185937,-118.449017,8,2020-11-03T09:00:04.743,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
391,5974,3,4193,Laurel Elementary School,925 N Hayworth Ave,Los Angeles,CA,90046,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.087615,-118.363095,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
392,13898,3,4193,Leland R Weaver Library,4035 Tweedy Blvd,South Gate,CA,90280,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Adult Room,11,33.9441,-118.201508,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
393,14205,3,4193,Lennox Middle School,11033 Buford Ave,Lennox,CA,90304,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,33.935168,-118.36561,8,2020-11-03T09:00:04.72,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
394,1757,3,4193,Lennox Park,10828 Condon Ave,Lennox,CA,90304,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Room A and B,11,33.937359,-118.358948,8,2020-11-03T09:00:04.387,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
395,2044,3,4193,Levy Adult Center,3420 W 229th Pl,Torrance,CA,90505,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.817769,-118.345657,5,2020-11-03T09:00:04.4,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
396,9473,3,4193,Liberty Community Plaza,14181 Telegraph Rd,Whittier,CA,90604,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Constitutional Hall,11,33.929537,-118.029333,8,2020-11-03T09:00:04.53,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
397,11754,3,4193,Liberty II Facility,19033 Studebaker Rd,Cerritos,CA,90703,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.857235,-118.100464,0,2020-11-03T09:00:04.56,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
398,2736,3,4193,Lincoln Heights Senior Citizen Center,2323 Workman St,Los Angeles,CA,90031,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Recreation Room,5,34.072586,-118.21469,8,2020-11-03T09:00:04.42,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
399,9427,3,4193,Lindero Canyon Middle School,5844 Larboard Ln,Agoura Hills,CA,91301,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.157065,-118.785267,4,2020-11-03T09:00:04.53,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
400,8293,3,4193,Little White Chapel,1711 N Avon St,Burbank,CA,91505,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Social Hall,5,34.181494,-118.348401,8,2020-11-03T09:00:04.513,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
401,13585,3,4193,LiUNA Local 1309,3971 Pixie Ave,Lakewood,CA,90712,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Union Hall,5,33.829535,-118.162816,7,2020-11-03T09:00:04.607,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
402,11727,3,4193,Living Stone Cathedral of Worship,37721 100th Street East,Littlerock,CA,93543,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Fellowship Hall,5,34.567733,-117.95267,8,2020-11-03T09:00:04.56,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
403,3694,3,4193,Lockwood Avenue Elementary School,4345 Lockwood Ave,Los Angeles,CA,90029,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,34.088876,-118.288156,4,2020-11-03T09:00:04.433,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
404,10854,3,4193,Lomita Park,24428 Eshelman Ave,Lomita,CA,90717,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Room,5,33.803528,-118.314491,6,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
405,10547,3,4193,Long Beach City College,4901 E Carson St,Long Beach,CA,90808,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,"Multi-Purpose Room - T1200, Parking structure and room is off Clark Ave and Louis Davis",11,33.834304,-118.135638,8,2020-11-03T09:00:04.543,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
406,14621,3,4193,Long Beach City College - Pacific Coast,1305 E Pacific Coast Hwy,Long Beach,CA,90806,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,"Room QQ 109 and Room QQ 122, Enter off Walnut Ave park on street or in Lot 10",11,33.790125,-118.172147,0,2020-11-03T09:00:04.81,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
407,13939,3,4193,Long Beach Convention Center,300 E Ocean Blvd,Long Beach,CA,90802,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Arena Lobby,11,33.764724,-118.189373,6,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
408,14391,3,4193,Longfellow Elementary School,6005 Magnolia Ave,Whittier,CA,90601,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.9882,-118.050367,7,2020-11-03T09:00:04.743,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
409,5947,3,4193,Loreto Street Elementary School,3408 Arroyo Seco Ave,Los Angeles,CA,90065,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.086747,-118.216392,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
410,5092,3,4193,Los Altos Elementary School,15565 Los Altos Dr,Hacienda Heights,CA,91745,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafetorium,5,33.988286,-117.978119,8,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
411,12808,3,4193,Los Angeles Academy Middle School,644 E 56th St,Los Angeles,CA,90011,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Multi-Purpose Room,5,33.99142,-118.263687,6,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
412,13862,3,4193,Los Angeles City College,855 N Vermont Ave,Los Angeles,CA,90029,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Student Union Cafeteria,11,34.087253,-118.292421,6,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
413,9495,3,4193,Los Angeles Elementary School,1211 S Hobart Blvd,Los Angeles,CA,90006,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium and Multi-Purpose Room,5,34.048593,-118.305638,8,2020-11-03T09:00:04.53,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
414,14097,3,4193,Los Angeles Harbor College,1111 Figueroa Pl,Wilmington,CA,90744,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,PE Wellness Center Gym,11,33.78485,-118.281549,8,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
415,14534,3,4193,Los Angeles High School,4650 W Olympic Blvd,Los Angeles,CA,90019,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Memorial Hall and Multi-Purpose Room,5,34.055979,-118.333181,6,2020-11-03T09:00:04.777,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
416,9532,3,4193,Los Angeles Mission College,13356 Eldridge Ave,Sylmar,CA,91342,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,11,34.315199,-118.419403,8,2020-11-03T09:00:04.53,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
417,13187,3,4193,Los Angeles Pierce College,6201 Winnetka Ave,Woodland Hills,CA,91371,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Building 600,11,34.18366,-118.58008,8,2020-11-03T09:00:04.59,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
418,13824,3,4193,Los Angeles Southwest College,1600 W Imperial Hwy,Los Angeles,CA,90047,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,11,33.930831,-118.304661,8,2020-11-03T09:00:04.623,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
419,7658,3,4193,Los Angeles Trade Technical College,400 W Washington Blvd,Los Angeles,CA,90015,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Laurel Gymnasium,11,34.032731,-118.27039,8,2020-11-03T09:00:04.497,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
420,14663,3,4193,Los Angeles Valley College,5800 Fulton Ave,Valley Glen,CA,91401,"10/24 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria ,11,34.175629,-118.421684,8,2020-11-03T09:00:04.823,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
421,14395,3,4193,Los Feliz Charter School for the Arts,2709 Media Center Dr,Los Angleles,CA,90065,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Auditorium,5,34.110686,-118.245355,0,2020-11-03T09:00:04.743,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
422,14206,3,4193,Los Molinos Elementary School,3112 Las Marias Ave,Hacienda Heights,CA,91745,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,33.983187,-117.978493,0,2020-11-03T09:00:04.72,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
423,5819,3,4193,Los Nietos Middle School,11425 Rivera Rd,Los Nietos,CA,90606,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,33.96395,-118.075675,8,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
424,14099,3,4193,Loyola Marymount University,1 Loyola Marymount University Dr,Los Angeles,CA,90045,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Roski Dining Hall,5,33.970716,-118.419204,4,2020-11-03T09:00:04.67,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
425,14004,3,4193,Lucy Avalos Community Center,11832 Atlantic Ave,Lynwood,CA,90262,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Community Room 1 & 2,5,33.9142,-118.189914,8,2020-11-03T09:00:04.64,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
426,6343,3,4193,Lutheran Church of the Master,725 East Avenue J,Lancaster,CA,93535,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Fellowship Hall,5,34.690034,-118.11666,5,2020-11-03T09:00:04.48,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
427,5189,3,4193,Lynwood Middle School,12124 Bullis Rd,Lynwood,CA,90262,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,33.916168,-118.204419,0,2020-11-03T09:00:04.467,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
428,14397,3,4193,Lyons Station Shopping Center,23414 Lyons Ave Unit A,Santa Clarita,CA,91355,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Suite A,5,34.378552,-118.54289,4,2020-11-03T09:00:04.743,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
429,3193,3,4193,MacArthur Park,1321 E Anaheim St,Long Beach,CA,90813,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Social Hall,5,33.783522,-118.174702,7,2020-11-03T09:00:04.433,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
430,14579,3,4193,Maclay Middle School,12540 Pierce St,Pacoima,CA,91331,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Gymnasium,5,34.272261,-118.406166,4,2020-11-03T09:00:04.79,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
431,4611,3,4193,Magee Academy of Arts and Sciences,8200 Serapis Ave,Pico Rivera,CA,90660,"10/30 - 11/02: 10:00 AM to 7:00 PM, 11/03: 7:00 AM to 8:00 PM ",,,,Cafeteria,5,33.964654,-118.103197,0,2020-11-03T09:00:04.45,,,,,False,True,True,False,False,2020-11-03T00:00:00,2020-10-24T00:00:00,2020-11-02T00:00:00,2020-10-30T00:00:00
