,city,avg_wait_minutes,centers_count,time
90,Rancho Palos Verdes,7.666666666666667,3,2020-11-03 14:14:01.652846
91,Redondo Beach,6.857142857142857,7,2020-11-03 14:14:01.652846
92,Reseda,2.0,1,2020-11-03 14:14:01.652846
93,Rolling Hills Estates,10.666666666666666,3,2020-11-03 14:14:01.652846
94,Rosemead,7.6,5,2020-11-03 14:14:01.652846
95,Rowland Heights,8.0,7,2020-11-03 14:14:01.652846
96,San Dimas,8.0,1,2020-11-03 14:14:01.652846
97,San Fernando,6.8,5,2020-11-03 14:14:01.652846
98,San Gabriel,9.5,4,2020-11-03 14:14:01.652846
99,San Marino,8.0,1,2020-11-03 14:14:01.652846
100,San Pedro,5.7272727272727275,11,2020-11-03 14:14:01.652846
101,Santa Clarita,5.9,10,2020-11-03 14:14:01.652846
102,Santa Fe Springs,6.5,2,2020-11-03 14:14:01.652846
103,Santa Monica,5.8,10,2020-11-03 14:14:01.652846
104,Saugus,6.0,1,2020-11-03 14:14:01.652846
105,Sherman Oaks,6.333333333333333,3,2020-11-03 14:14:01.652846
106,Sierra Madre,2.0,1,2020-11-03 14:14:01.652846
107,Signal Hill,0.0,1,2020-11-03 14:14:01.652846
108,South El Monte,8.0,1,2020-11-03 14:14:01.652846
109,South Gate,4.8,5,2020-11-03 14:14:01.652846
110,South Pasadena,8.0,2,2020-11-03 14:14:01.652846
111,Stevenson Ranch,4.0,1,2020-11-03 14:14:01.652846
112,Studio City,0.0,1,2020-11-03 14:14:01.652846
113,Sun Valley,5.333333333333333,3,2020-11-03 14:14:01.652846
114,Sun Village,8.0,1,2020-11-03 14:14:01.652846
115,Sunland,8.0,1,2020-11-03 14:14:01.652846
116,Sunland-Tujunga,8.0,1,2020-11-03 14:14:01.652846
117,Sylmar,7.0,3,2020-11-03 14:14:01.652846
118,Tarzana,7.333333333333333,3,2020-11-03 14:14:01.652846
119,Temple City,5.0,2,2020-11-03 14:14:01.652846
120,Topanga,5.333333333333333,3,2020-11-03 14:14:01.652846
121,Torrance,10.090909090909092,11,2020-11-03 14:14:01.652846
122,Tujunga,8.0,1,2020-11-03 14:14:01.652846
123,Universal City,8.0,1,2020-11-03 14:14:01.652846
124,Valencia,5.333333333333333,3,2020-11-03 14:14:01.652846
125,Valley Glen,8.0,1,2020-11-03 14:14:01.652846
126,Valley Village,8.0,2,2020-11-03 14:14:01.652846
127,Van Nuys,5.875,8,2020-11-03 14:14:01.652846
128,Venice,6.0,4,2020-11-03 14:14:01.652846
129,Vernon,8.0,1,2020-11-03 14:14:01.652846
130,Walnut,8.0,4,2020-11-03 14:14:01.652846
131,Walnut Park,0.0,1,2020-11-03 14:14:01.652846
132,West Covina,7.75,8,2020-11-03 14:14:01.652846
133,West Hollywood,10.333333333333334,3,2020-11-03 14:14:01.652846
134,West Los Angeles,8.0,1,2020-11-03 14:14:01.652846
135,Westlake Village,8.0,1,2020-11-03 14:14:01.652846
136,Whittier,6.583333333333333,12,2020-11-03 14:14:01.652846
137,Wilmington,6.666666666666667,6,2020-11-03 14:14:01.652846
138,Winnetka,6.5,2,2020-11-03 14:14:01.652846
139,Woodland Hills,6.428571428571429,7,2020-11-03 14:14:01.652846
