short_title,quality,price,description,url,type
"HENRY REPEATING ARMS BIG BOY DELUXE ENGRAVED 3RD EDITION 44MAG/44SPL 20"" OCTAGON",Brand New,"$1,849.99","RIFLE: HENRY REPEATING ARMS MODEL H006D3 IMPORTED BY N/A, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 20"", 44 MAG / 44 SPL, LEVER",/Item/Details/HENRY-REPEATING-ARMS-BIG-BOY-DELUXE-ENGRAVED-3RD-EDITION-44MAG-44SPL-20-OCTAGON/dce81c00ba5e44eab39c06ab657eee78,rifle
"HOWA 1500 HCE65PRC CARBON FIBER STOCK AND BARREL, 24"" 6.5PRC",Brand New,"$1,449.99","RIFLE: HOWA MODEL 1500 HCE65PRC, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 24"", 6.5PRC, BOLT, CARBON FIBER BARREL AND STOCK",/Item/Details/HOWA-1500-HCE65PRC-CARBON-FIBER-STOCK-AND-BARREL-24-6-5PRC/b381d85a28b243899ed80ed178017440,rifle
Sauer & Sohn S100 Classic Bolt Action Rifle .308 Win Beachwood Stock Blued,Brand New,$999.00,"RIFLE: JP SAUER & SOHN MODEL SAUER 100 CLASSIC 308 IMPORTED BY JP SAUER & SOHN USA, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 22"", 308 WINCHESTER, BOLT",/Item/Details/Sauer-Sohn-S100-Classic-Bolt-Action-Rifle-308-Win-Beachwood-Stock-Blued/cc6719bc4f95478db1960e7acd26bab1,rifle
"KSA - CRICKETT (22 S,L,LR) Kryptek Camo",Brand New,$239.99,"RIFLE: KSA - KEYSTONE SPORTING ARMS MODEL CRICKETT (KSA2158), CAMOUFLAGE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16"", 22 S/L/LR, BOLT",/Item/Details/KSA-CRICKETT-22-S-L-LR-Kryptek-Camo/135e87d08a4a4dbbb9865eb35e10a1c4,rifle
LEAD STAR ARMS BARRAGE,Like New,"$1,299.00","RIFLE: LEAD STAR ARMS MODEL BARRAGE, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16, 223 WYLDE, SEMI - AUTOMATIC",/Item/Details/LEAD-STAR-ARMS-BARRAGE/8b3abdac9637468990a9f7e89a69addf,rifle
MONTGOMERY WARD 59A,Acceptable,$199.99,"RIFLE: MONTGOMERY WARD MODEL 59A, BLUE, 31, 22 S/L/LR, SEMI - AUTOMATIC",/Item/Details/MONTGOMERY-WARD-59A/361960030bf84791924ab95510d0226a,rifle
MOSSBERG S51M SPIEGEL CATALOG,Acceptable,$450.00,"RIFLE: MOSSBERG MODEL S51M/A, OTHER, NOT INCLUDED, SEMI - AUTOMATIC, 22 LONG RIFLE (22LR), 20, MARTIN APPROVED THIS SALE FOR 50 DOLLARS",/Item/Details/MOSSBERG-S51M-SPIEGEL-CATALOG/d54c98d9814f4644b6f7df9d159d8eb7,rifle
NOREEN FIREARMS BBN-223 AR,Good,"$1,099.99","RIFLE: NOREEN FIREARMS MODEL BBN-223 AR, BLUE, 18 INCH, 5.56MM, SEMI - AUTOMATIC",/Item/Details/NOREEN-FIREARMS-BBN-223-AR/4bad0d8cf4414da1962b2436324cad24,rifle
"REMINGTON 700 ADL 6.5 CREEDMOOR 24"" BARREL 4-ROUNDS",Brand New,$579.00,"RIFLE: REMINGTON ARMS COMPANY MODEL 700 ADL 6.5CM IMPORTED BY N/A, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 24"", 6.5MM CREEDMOOR, BOLT",/Item/Details/REMINGTON-700-ADL-6-5-CREEDMOOR-24-BARREL-4-ROUNDS/2c0c308d90dc4edfb6a4a4e46ece35e7,rifle
ROCK RIVER ARMS LAR-PDS TRI-RAIL HANDGUARD AR1297,Brand New,$949.99,"RIFLE: ROCK RIVER ARMS MODEL LAR-PDS TRI-RAIL HANDGUARD AR1297, MATTE BLACK, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/ROCK-RIVER-ARMS-LAR-PDS-TRI-RAIL-HANDGUARD-AR1297/e2983b6d58da4ca6a8f645641c85a03e,rifle
ROCK RIVER ARMS LAR-PDS TRI-RAIL HANDGUARD AR1297,Brand New,"$1,049.00","RIFLE: ROCK RIVER ARMS MODEL LAR-PDS TRI-RAIL HANDGUARD AR1297, MATTE BLACK, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/ROCK-RIVER-ARMS-LAR-PDS-TRI-RAIL-HANDGUARD-AR1297/aa2ef202365841f9853cd55ee7885807,rifle
ROMARM AES 10,Good,"$1,249.95","RIFLE: ROMARM MODEL AES 10, MATTE BLACK, NOT INCLUDED, SEMI - AUTOMATIC, 7.62MM X 39 RUSSIAN, 22""",/Item/Details/ROMARM-AES-10/f518f4a48bb74b72b9ddca9d97941e79,rifle
RUGER AMERICAN PREDATOR (6.5Creedmoor) Vortex® Crossfire II® 4-12 x 44 Scope,Brand New,$699.99,"RIFLE: RUGER MODEL AMERICAN PREDATOR W/SCOPE (16953), OTHER, YES - INCLUDES ORIGINAL BOX AND PAPERS, 22"", 6.5MM CREEDMOOR, BOLT",/Item/Details/RUGER-AMERICAN-PREDATOR-6-5Creedmoor-Vortex-Crossfire-II-4-12-x-44-Scope/5d5bf0db31154778aa1aaa01353d203b,rifle
RUGER PC CARBINE MAGPUL DDE,Brand New,$799.99,"RIFLE: RUGER MODEL PC CARBINE MAGPUL DDE, FLAT DARK EARTH, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16.1, 9MM LUGER (9X19), SEMI - AUTOMATIC",/Item/Details/RUGER-PC-CARBINE-MAGPUL-DDE/dd056e5f0a1744799d484b3c0ce41518,rifle
SAVAGE ARMS 64 PRECISION 45120,Brand New,$279.95,"RIFLE: SAVAGE ARMS MODEL 64 PRECISION 45120, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16.5"", 22 LONG RIFLE (22LR), SEMI - AUTOMATIC",/Item/Details/SAVAGE-ARMS-64-PRECISION-45120/8591059debab49ec8c2bd7ce07a5bbbe,rifle
"Savage B22 Precision Lite Carbon Fiber 22lr 16"" Precision Rifle - Vortex Scope",Very Good,$899.99,"RIFLE: SAVAGE ARMS MODEL 70256 B22 AVNS CARBON 22LR, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, BOLT, 22 LONG RIFLE (22LR), 18""",/Item/Details/Savage-B22-Precision-Lite-Carbon-Fiber-22lr-16-Precision-Rifle-Vortex-Scope/47231bae2df14b9280d0a3dea94fd2cf,rifle
SAVAGE ARMS 93R17 (17HMR) LEFT HAND 1-5 Round Magazine,Brand New,$299.99,"RIFLE: SAVAGE ARMS MODEL 93R17 (96717) LEFT HAND, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 21"", 17HMR, BOLT",/Item/Details/SAVAGE-ARMS-93R17-17HMR-LEFT-HAND-1-5-Round-Magazine/442eda77a66744918c595dfbd204c454,rifle
SAVAGE ARMS AXIS II XP 57178,Brand New,$479.95,"RIFLE: SAVAGE ARMS MODEL AXIS II XP 57178, FLAT DARK EARTH, YES - INCLUDES ORIGINAL BOX AND PAPERS, 22"", 270 WINCHESTER, BOLT",/Item/Details/SAVAGE-ARMS-AXIS-II-XP-57178/75638a7df913493caefcaa06a19ad9e8,rifle
SHARPS BROS MODEL THE JACK,Good,"$1,739.99","RIFLE: SHARPS BROS MODEL MODEL THE JACK, MATTE BLACK, NOT INCLUDED, SEMI - AUTOMATIC, .458 SOCOM, 18 1/4, .458 SOCOM",/Item/Details/SHARPS-BROS-MODEL-THE-JACK/83e94a864365456f9b309c58bcdd9284,rifle
SMITH & WESSON M&P 15 3 GUN 11515 11515,Brand New,"$1,499.00","RIFLE: SMITH & WESSON M&P 15 3 GUN 11515 MODEL 11515, BLUE, 18, 5.56MM, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-M-P-15-3-GUN-11515-11515/37452ea055514e54818bfa99d863f250,rifle
"SMITH & WESSON M&P15T II 5.56 NATO 16"" BARREL 30-ROUNDS ENGRAVED LIMITED EDITION",Brand New,"$1,329.99","RIFLE: SMITH & WESSON MODEL M&P 15 LTD EDITION ENGRAVED IMPORTED BY N/A, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16"", 5.56 NATO, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-M-P15T-II-5-56-NATO-16-BARREL-30-ROUNDS-ENGRAVED-LIMITED-EDITION/6368986674434f62987f67eaf6d96a32,rifle
SMITH & WESSON T/C COMPASS UTILITY 30/06,Very Good,$379.99,"RIFLE: SMITH & WESSON MODEL T/C COMPASS UTILITY, MATTE BLACK, NOT INCLUDED, SEMI - AUTOMATIC, 30-06 SPRINGFIELD, 22""",/Item/Details/SMITH-WESSON-T-C-COMPASS-UTILITY-30-06/1d48800309074b00baa23b7e711e8f85,rifle
"Springfield 1870/1863 50-70 32"" Trapdoor Rifle - Refinished Bluing",Very Good,"$1,099.99","RIFLE: SPRINGFIELD ARMORY MODEL 1870, BLUE, NOT INCLUDED, 32.00, 50-70 GOVERNMENT, BREAK",/Item/Details/Springfield-1870-1863-50-70-32-Trapdoor-Rifle-Refinished-Bluing/3d65104fed294dcaa2a55fb80bf51190,rifle
TERNI CARCANO ARMS CARCANO CARBINE,Good,$399.99,"RIFLE: TERNI CARCANO ARMS MODEL CARCANO CARBINE, OTHER, NOT INCLUDED, 22, 6.5 CARCANO, BOLT",/Item/Details/TERNI-CARCANO-ARMS-CARCANO-CARBINE/2e622504e46a499498601b6cfb623856,rifle
"Turkish M38 8mm 29"" Military Bolt Action Rifle - Mfg 1944",Very Good,$499.99,"RIFLE: TURKEY MODEL M38 MAUSER, BLUE, NOT INCLUDED, 29"", 8MM MAUSER, BOLT",/Item/Details/Turkish-M38-8mm-29-Military-Bolt-Action-Rifle-Mfg-1944/88d5cb8a6c424a5d8e64dba36c8fdea8,rifle
"WEATHERBY VANGUARD MULTICAM 30-06 BOLT ACTION 24"" BARREL",Brand New,$759.99,"RIFLE: WEATHERBY MODEL VANGUARD MULTICAM 30-06, CAMOUFLAGE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 24"", 30-06 SPRINGFIELD, BOLT",/Item/Details/WEATHERBY-VANGUARD-MULTICAM-30-06-BOLT-ACTION-24-BARREL/4fcae605d7a04d5b8d68cbd1bd75105d,rifle
WINCHESTER MODEL 70 RIFLE .243WIN WITH VORTEX CROSSFIRE 2 SCOPE,Very Good,$849.99,"USED WINCHESTER MODEL 70, 22"" BARREL, CHAMBERED IN .243 WINCHESTER, BOLT ACTION, WITH VORTEX CROSSFIRE 2 4-16X50 SCOPE. NO BOX",/Item/Details/WINCHESTER-MODEL-70-RIFLE-243WIN-WITH-VORTEX-CROSSFIRE-2-SCOPE/d7071a8a00cd46108f479e395c6981af,
WINDHAM WEAPONRY VEX WD STK-PEP 223 20-INCH 5+1,Brand New,"$1,249.00","RIFLE: WINDHAM WEAPONRY MODEL WW-15 R20 VEX IMPORTED BY N/A, MATTE STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 20"", 223 REMINGTON, SEMI - AUTOMATIC",/Item/Details/WINDHAM-WEAPONRY-VEX-WD-STK-PEP-223-20-INCH-5-1/2b2dd63aadfd4dcfb68bab65bdbbc75c,rifle
.22 LR RIFLE MARLIN  60,Very Good,$220.00,.22 LR RIFLE MARLIN  60,/Item/Details/22-LR-RIFLE-MARLIN-60/b22e96ab927246f89e88592b1b7011f7,rifle
.30 - 06 RIFLE MOSSBERG  4X4,Very Good,$450.00,.30 - 06 RIFLE MOSSBERG  4X4,/Item/Details/30-06-RIFLE-MOSSBERG-4X4/28f2c83ba0a84f62a94a590dd379e92b,rifle
"Anschutz Model 62 22lr 20"" Heavy Barrel Target Rifle - Bushnell Banner 3x-8x",Very Good,$999.99,"RIFLE: ANSCHUTZ MODEL 62 62, BLUE, NOT INCLUDED, 20"", 22 S/L/LR, BOLT",/Item/Details/Anschutz-Model-62-22lr-20-Heavy-Barrel-Target-Rifle-Bushnell-Banner-3x-8x/1a8e20fd11c74abfb0ebfa9f98601ed2,rifle
BROWNING .300 WIN. MAG. RIFLE Made in Belgium,Very Good,"$1,499.00",LOG#214 BROWNING SAFARI .300 S/8L47257,/Item/Details/BROWNING-300-WIN-MAG-RIFLE-Made-in-Belgium/1461cd6a0b774c7696a5205965466be1,
"BROWNING A-BOLT 300WIN MAG BOLT ACTION W/ SLING, VORTEX CROSSFIRE 2, AND CASE",Very Good,$799.99,"USED BROWNING MODEL A-BOLT, COMPOSITE STOCK, BLUE / CCH, 24"" BARREL, 300WIN MAG, INCLUDES PROTECTIVE CASE WITH VORTEX CROSSFIRE 2 3-9X40, ALLEN SLING.",/Item/Details/BROWNING-A-BOLT-300WIN-MAG-BOLT-ACTION-W-SLING-VORTEX-CROSSFIRE-2-AND-CASE/4e689d09e5d040728a85e204b22b2273,
"Bushmaster QRC Pro 5.56mm 16"" Semi-Auto AR15 Rifle - B5 Furniture",Brand New,$799.99,"RIFLE: BUSHMASTER FIREARMS MODEL QRC PRO, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/Bushmaster-QRC-Pro-5-56mm-16-Semi-Auto-AR15-Rifle-B5-Furniture/a731dfefacdf499983fc0ffcdc27758a,rifle
Carl Gustaf M1899 6.5x55mm Swedish Military Bolt Action Rifle,Very Good,$599.99,"RIFLE: CARL GUSTAF MODEL 1899 1899, BLUE, 26, 6.5MM X 55 SWEDISH, BOLT",/Item/Details/Carl-Gustaf-M1899-6-5x55mm-Swedish-Military-Bolt-Action-Rifle/5f8324c5c38c43efbdb7e7cc21416c69,rifle
COBALT KINETICS BAMF,Brand New,"$2,499.99","RIFLE: COBALT KINETICS MODEL BAMF, OLIVE DRAB GREEN, 18"", .223 WYLDE, SEMI-AUTOMATIC",/Item/Details/COBALT-KINETICS-BAMF/c468e7a20ce248659f1479f0dbac516f,rifle
"Czech Mauser 98/22 8mm Mauser 29"" Military Bolt Action Rifle",Very Good,$549.99,"RIFLE: CZECH REPUBLIC MODEL M98/22 CZECH M98/22 IMPORTED BY CAI, BLUE, NOT INCLUDED, 29, 8MM MAUSER, BOLT",/Item/Details/Czech-Mauser-98-22-8mm-Mauser-29-Military-Bolt-Action-Rifle/b0923dc904d14548948c3df3d35f7ae5,rifle
KFW Flusstahl Krupp Essen German Zwilling Rifle 16ga 6.4mmx47 Zeiss Scope,Very Good,"$3,499.99","RIFLE: FLUSS STAHL MODEL KRUPP ESSEN, BLUE, NOT INCLUDED, 26"", 16GA / 6MM, BREAK",/Item/Details/KFW-Flusstahl-Krupp-Essen-German-Zwilling-Rifle-16ga-6-4mmx47-Zeiss-Scope/c9bec1cc16884bd08a4bf4e2f05a23de,rifle
"LONG GUN FIREARM REMINGTON 710, #71068859, 270 WIN, BOLT; MAEEE 12-7",Good,$239.95,"LONG GUN FIREARM REMINGTON 710, #71068859, 270 WIN, BOLT; MAEEE 12-7",/Item/Details/LONG-GUN-FIREARM-REMINGTON-710-71068859-270-WIN-BOLT-MAEEE-12-7/ee73438f05d14ee091da4d0e48473733,
"Masterpiece Arms SR556 5.56mm 16"" Semi-Auto Rifle - Folding Stock",Very Good,$759.99,"RIFLE: MASTERPIECE MODEL SR556 SR556, MATTE BLACK, 16"", 5.56MM, SEMI - AUTOMATIC",/Item/Details/Masterpiece-Arms-SR556-5-56mm-16-Semi-Auto-Rifle-Folding-Stock/5364d9a753d942bfb79435b1d5120fbc,rifle
Mossberg 810a 30-06 Bolt Action,Very Good,$499.99,Mossberg 810a 30-06 Bolt Action,/Item/Details/Mossberg-810a-30-06-Bolt-Action/9cb10d4f80244580ba0261715a8850fc,
OLYMPIC ARMS AR RIFLE,Good,$689.00,"RIFLE: OLYMPIC ARMS MODEL AR RIFLE, MATTE BLACK, NOT INCLUDED, 16, 5.56MM, SEMI - AUTOMATIC",/Item/Details/OLYMPIC-ARMS-AR-RIFLE/06366610f2b34f27be981697345d5631,rifle
REMINGTON ARMS COMPANY MODEL 700 VTR 22-250,Very Good,$799.99,"RIFLE: REMINGTON ARMS COMPANY MODEL 700 VTR 22-250, OLIVE DRAB GREEN, 22"" BARREL, 22-250, BOLT-ACTION",/Item/Details/REMINGTON-ARMS-COMPANY-MODEL-700-VTR-22-250/2b5ff1a46f0945558a40691e8019e7ad,rifle
"Remington No. 4 Rolling Block 22lr 22"" Single Shot Rifle",Good,"$1,099.99","RIFLE: REMINGTON ARMS COMPANY MODEL NO. 4 ROLLING BLOCK RIFLE/A, BLUE, NOT INCLUDED, 22"", 22 S/L/LR, BREAK",/Item/Details/Remington-No-4-Rolling-Block-22lr-22-Single-Shot-Rifle/d946510b993e40f29923750a06231ce5,rifle
"RIFLE FIREARM MAUSER 98, #10, 270 WBY, BOLT",Very Good,$750.00,"RIFLE FIREARM MAUSER 98, #10, 270 WBY, BOLT",/Item/Details/RIFLE-FIREARM-MAUSER-98-10-270-WBY-BOLT/ee845082bd2540a5a63ef826c7738065,rifle
"RIFLE FIREARM MOSSBERG 100 ATR, #BA161072, .30 - 06, BOLT ACTION; NEW NO BOX.",Very Good,$335.00,"RIFLE FIREARM MOSSBERG 100 ATR, #BA161072, .30 - 06, BOLT ACTION; NEW NO BOX.",/Item/Details/RIFLE-FIREARM-MOSSBERG-100-ATR-BA161072-30-06-BOLT-ACTION-NEW-NO-BOX/6711404c896240b7a4287b36ecc02bbe,rifle
"RIFLE FIREARM REMINGTON 40X, #061097B, 30X47, BOLT",Very Good,"$1,200.00","RIFLE FIREARM REMINGTON 40X, #061097B, 30X47, BOLT",/Item/Details/RIFLE-FIREARM-REMINGTON-40X-061097B-30X47-BOLT/d2b0cadc1a3c4cb8a25915fb40fe87cc,rifle
"RIFLE FIREARM REMINGTON 660, #128382, 6BR, BOLT",Very Good,$650.00,"RIFLE FIREARM REMINGTON 660, #128382, 6BR, BOLT",/Item/Details/RIFLE-FIREARM-REMINGTON-660-128382-6BR-BOLT/15cfbf741ac04fcba8325acb16731a62,rifle
RIFLE FIREARM REMINGTON 700 SENDERO STAINLESS BOLT ACTION RIFLE WITH MILLET SCOP,Good,"$1,598.88","RIFLE FIREARM REMINGTON 700, #RR89084L, 300 WIN MAG, BOLT; REMINTON 700 SENDERO (STAINLESS/ BLACK) W/ MILLET SCOPE                                                                                      ",/Item/Details/RIFLE-FIREARM-REMINGTON-700-SENDERO-STAINLESS-BOLT-ACTION-RIFLE-WITH-MILLET-SCOP/b78de7a980d940478dfa90d8b967ffe4,rifle
"RIFLE FIREARM REMINGTON 700, #6709412, 6X47 LAPUA, BOLT; W/ DIES",Very Good,$750.00,"RIFLE FIREARM REMINGTON 700, #6709412, 6X47 LAPUA, BOLT; W/ DIES",/Item/Details/RIFLE-FIREARM-REMINGTON-700-6709412-6X47-LAPUA-BOLT-W-DIES/1e9a36e619bd4caa9110b113d234b92a,rifle
"RIFLE FIREARM REMINGTON 700, #6778291, 6.5 CREED, BOLT",Very Good,$750.00,"RIFLE FIREARM REMINGTON 700, #6778291, 6.5 CREED, BOLT",/Item/Details/RIFLE-FIREARM-REMINGTON-700-6778291-6-5-CREED-BOLT/ef22ddad35e8433ea928483306229ed9,rifle
"RIFLE FIREARM REMINGTON 700, #C6847592, 6.5 X 55, BOLT",Very Good,$750.00,"RIFLE FIREARM REMINGTON 700, #C6847592, 6.5 X 55, BOLT",/Item/Details/RIFLE-FIREARM-REMINGTON-700-C6847592-6-5-X-55-BOLT/4492c018023542bcb9f2f7383b66ae5f,rifle
"RIFLE FIREARM ROCK RIVER ARMS LAR-15, #CM31450, 6.5 GRENDEL, SEMI-AUTOMATIC; WIT",Very Good,"$1,500.00","RIFLE FIREARM ROCK RIVER ARMS LAR-15, #CM31450, 6.5 GRENDEL, SEMI-AUTOMATIC; WITH AN ADDITIONAL COMPLETE COLT UPPER 5.56",/Item/Details/RIFLE-FIREARM-ROCK-RIVER-ARMS-LAR-15-CM31450-6-5-GRENDEL-SEMI-AUTOMATIC-WIT/33a23efcf86a47c285e2a946626ed848,rifle
"RIFLE FIREARM RUGER 243 WIN, #697-27844, .243 WIN, BOLT ACTION; PINK CAMO. BLK A",Very Good,$449.99,"RIFLE FIREARM RUGER 243 WIN, #697-27844, .243 WIN, BOLT ACTION; PINK CAMO. BLK AND SAND CASE                                                                                                            ",/Item/Details/RIFLE-FIREARM-RUGER-243-WIN-697-27844-243-WIN-BOLT-ACTION-PINK-CAMO-BLK-A/dc2b38ac2fa34c6aab9fcabf240df448,rifle
"RIFLE FIREARM SAUER 100 CLASSIC XT, #C013119, 243 CAL, BOLT; CASH PRICE: $784.99",Very Good,$599.99,"RIFLE FIREARM SAUER 100 CLASSIC XT, #C013119, 243 CAL, BOLT; CASH PRICE: $784.99",/Item/Details/RIFLE-FIREARM-SAUER-100-CLASSIC-XT-C013119-243-CAL-BOLT-CASH-PRICE-784-99/a8aa9ae6eca94e859dd14bb20874c069,rifle
"RIFLE FIREARM SAVAGE AXIS LH, #N881171, 7MM-08, BOLT; CASH PRICE: $399.99",Very Good,$339.99,"RIFLE FIREARM SAVAGE AXIS LH, #N881171, 7MM-08, BOLT;",/Item/Details/RIFLE-FIREARM-SAVAGE-AXIS-LH-N881171-7MM-08-BOLT-CASH-PRICE-399-99/12b6dd6dcd3043cd8b430c0d63278a89,rifle
"RIFLE FIREARM SAVAGE RASCAL, #3668151, .22LR, BOLT; SAVAGE RASCAL 22LR ORANGE",Brand New,$179.99,"RIFLE FIREARM SAVAGE RASCAL, #3668151, .22LR, BOLT; SAVAGE RASCAL 22LR ORANGE",/Item/Details/RIFLE-FIREARM-SAVAGE-RASCAL-3668151-22LR-BOLT-SAVAGE-RASCAL-22LR-ORANGE/af0d8144b295487492c147aa55538f06,rifle
"RIFLE FIREARM TIKKA T3, #718373, 270 WBY, BOLT",Very Good,$650.00,"RIFLE FIREARM TIKKA T3, #718373, 270 WBY, BOLT",/Item/Details/RIFLE-FIREARM-TIKKA-T3-718373-270-WBY-BOLT/c9e8c671ace3447a85d8032c0740d6b1,rifle
"RIFLE FIREARM WINCHESTER 70, #G1293877, .30 - 06, BOLT; 1976 WINCHESTER MODEL 70",Very Good,$748.88,"RIFLE FIREARM WINCHESTER 70, #G1293877, .30 - 06, BOLT; 1976 WINCHESTER MODEL 70 BOLT-ACTION .30-06 RIFLE WITH SCOPE & SLING                                                                            ",/Item/Details/RIFLE-FIREARM-WINCHESTER-70-G1293877-30-06-BOLT-1976-WINCHESTER-MODEL-70/09e48e4c643144118bebafe4fcc154cd,rifle
"RIFLE FIREARM WINCHESTER 70, #G2367163, 6.5X47 LAPUA, BOLT",Very Good,$750.00,"RIFLE FIREARM WINCHESTER 70, #G2367163, 6.5X47 LAPUA, BOLT",/Item/Details/RIFLE-FIREARM-WINCHESTER-70-G2367163-6-5X47-LAPUA-BOLT/5adc83ad33e944e19a7b019a03e680d7,rifle
"RIFLE FIREARM WINCHESTER 70, #G2431791, 300 SAUM, BOLT",Very Good,$750.00,"RIFLE FIREARM WINCHESTER 70, #G2431791, 300 SAUM, BOLT",/Item/Details/RIFLE-FIREARM-WINCHESTER-70-G2431791-300-SAUM-BOLT/eb76dedcaba84db08869aad7c24fb754,rifle
"RIFLE FIREARM WINCHESTER 70, #G2510413, 300 WSM, BOLT",Very Good,$550.00,"RIFLE FIREARM WINCHESTER 70, #G2510413, 300 WSM, BOLT",/Item/Details/RIFLE-FIREARM-WINCHESTER-70-G2510413-300-WSM-BOLT/96d2ab5853bc40d69a96aa6ec6ebd6aa,rifle
RUGER AMERICAN,Brand New,$449.99,"RIFLE: RUGER MODEL AMERICAN, MATTE BLACK, 22"", .243, BOLT",/Item/Details/RUGER-AMERICAN/cf99ea2ab21b4e03862099ef7881c448,rifle
RUGER AMERICAN,Brand New,$449.99,"RIFLE: RUGER MODEL AMERICAN, MATTE BLACK, 22"", .243, BOLT",/Item/Details/RUGER-AMERICAN/48862b5e3b5844d29a1627dbf84b924b,rifle
S.L. Fetterhoff & Co. Model 72 44 Magnum Single Shot Rifle - Only 100 Made,Very Good,$599.99,"RIFLE: S.L. FETTERHOFF & CO. MODEL 72, BLUE, NOT INCLUDED, 18.5"", 44 MAGNUM, BREAK",/Item/Details/S-L-Fetterhoff-Co-Model-72-44-Magnum-Single-Shot-Rifle-Only-100-Made/22a28fc8382a4233873b5b045657eb7d,rifle
SAVAGE A17,Brand New,$469.99,"RIFLE: SAVAGE MODEL A17, BLUE, 22"", 17HMR, SEMI-AUTOMATIC",/Item/Details/SAVAGE-A17/89062a6660f8412899b3db2240874274,rifle
SAVAGE ARMS 110,Like New,$475.00,"RIFLE: SAVAGE MODEL 110, BLUE, NOT INCLUDED, 24, 6.5MM CREEDMOOR, BOLT",/Item/Details/SAVAGE-ARMS-110/f2d1b190c8fe4984906f7c93a0ac9190,rifle
"Savage Arms Model 10 Ashbury Precision 6.5 Creedmoor 24"" Rifle - Vortex 6-24x50",Like New,"$1,699.99","RIFLE: SAVAGE ARMS MODEL 10 ASHBURY PRECISION, MATTE BLACK, 24"", 6.5MM CREEDMOOR, BOLT, SAVAGE 10 ASHBURY PRECISION BOLT ACTION RIFLE 6.5 CREEDMOOR 24"" BARREL 5 ROUNDS COLLAPSIBLE FOLDING STOCK BLACK",/Item/Details/Savage-Arms-Model-10-Ashbury-Precision-6-5-Creedmoor-24-Rifle-Vortex-6-24x50/e0f5ff29577c48438243e6ae712a09c7,rifle
"Shilen DGA 222 Rem 26"" Precision Heavy Barrel RIfle w/ Redfield 24x Scope",Very Good,"$2,429.99","RIFLE: SHILEN MODEL DGA, BLUE, NOT INCLUDED, 26"", 222 REMINGTON, BOLT",/Item/Details/Shilen-DGA-222-Rem-26-Precision-Heavy-Barrel-RIfle-w-Redfield-24x-Scope/b736d3d1dd2e4aebb3f734c0c3bc97c3,rifle
SPRINGFIELD ARMORY MODEL 14,For parts or not working,$75.00,"RIFLE: SPRINGFIELD ARMORY MODEL MODEL 14, BLUE, NOT INCLUDED, 24 IN, 22 SHORT OR LONG, BOLT",/Item/Details/SPRINGFIELD-ARMORY-MODEL-14/0d8bd5911c7340cdb1785fb450360f59,rifle
WINDHAM WEAPONRY WW-15 BLACKOUT,Brand New,"$1,099.95","RIFLE: WINDHAM WEAPONRY MODEL WW-15, MATTE BLACK, 16, 300 BLACKOUT, SEMI - AUTOMATIC",/Item/Details/WINDHAM-WEAPONRY-WW-15-BLACKOUT/6569b6b78920497d973a09b324cd47e9,rifle
ANDERSON MANUFACTURING AM-15 RIFLE,Like New,$499.99,"RIFLE: ANDERSON MANUFACTURING MODEL AM-15 RIFLE, MATTE STAINLESS, NOT INCLUDED, 18, 5.56MM, SEMI - AUTOMATIC",/Item/Details/ANDERSON-MANUFACTURING-AM-15-RIFLE/898dc34be41a418094a3e6d1b6b7d03c,rifle
ANDERSON MANUFACTURING AM-15 RIFLE,Good,$999.99,"RIFLE: ANDERSON MANUFACTURING MODEL AM-15 RIFLE, MATTE BLACK, NOT INCLUDED, 20"", 5.56MM, SEMI - AUTOMATIC, VORTEX CROSSFIRE SCOPE / STAINLESS BARRELL / BIPOD",/Item/Details/ANDERSON-MANUFACTURING-AM-15-RIFLE/b326af6418034912bb7edb2d911895ab,rifle
RUGER 10/22,Very Good,$249.69,"RIFLE: RUGER MODEL 10/22, MATTE BLACK, YES - INCLUDES PROTECTIVE CASE, 18, 22 S/L/LR, SEMI - AUTOMATIC",/Item/Details/RUGER-10-22/49204d0e7fc74448aa7333ae95cde42d,rifle
