Timestamp,Temperature/High/Mean (°F),Temperature/High/Percentile10th (°F),Temperature/High/Percentile25th (°F),Temperature/High/Percentile75th (°F),Temperature/High/Percentile90th (°F),Temperature/Low/Mean (°F),Temperature/Low/Percentile10th (°F),Temperature/Low/Percentile25th (°F),Temperature/Low/Percentile75th (°F),Temperature/Low/Percentile90th (°F),Temperature/Mean (°F),PerceivedTemperature/High (°F),PerceivedTemperature/Low (°F),CloudCover/Clear (%),CloudCover/MostlyClear (%),CloudCover/PartlyCloudy (%),CloudCover/MostlyCloudy (%),CloudCover/Overcast (%),Precipitation/Total (%),Precipitation/Rain (%),Precipitation/Mixed (%),Precipitation/Snow (%),Precipitation/Quantity/Mean (in),Rainfall/Mean (in),Rainfall/Percentile10th (in),Rainfall/Percentile25th (in),Rainfall/Percentile75th (in),Rainfall/Percentile90th (in),Snowfall/Mean (in),Snowfall/Percentile10th (in),Snowfall/Percentile25th (in),Snowfall/Percentile75th (in),Snowfall/Percentile90th (in),Snowfall/LiquidEquivalent/Mean (in),Snowfall/LiquidEquivalent/Percentile10th (in),Snowfall/LiquidEquivalent/Percentile25th (in),Snowfall/LiquidEquivalent/Percentile75th (in),Snowfall/LiquidEquivalent/Percentile90th (in),Sun/2022/PreviousSolarMidnight (hr),Sun/2022/AstronomicalRise (hr),Sun/2022/NauticalRise (hr),Sun/2022/CivilRise (hr),Sun/2022/Rise (hr),Sun/2022/Noon (hr),Sun/2022/Set (hr),Sun/2022/CivilSet (hr),Sun/2022/NauticalSet (hr),Sun/2022/AstronomicalSet (hr),Sun/2022/NextSolarMidnight (hr),Daylight/2022/Day (hr),Daylight/2022/CivilDay (hr),Daylight/2022/NauticalDay (hr),Daylight/2022/AstronomicalDay (hr),Humidity/Dry (%),Humidity/Comfortable (%),Humidity/Humid (%),Humidity/Muggy (%),Humidity/Oppressive (%),Humidity/Miserable (%),Wind/Speed/Mean (mph),Wind/Speed/Percentile10th (mph),Wind/Speed/Percentile25th (mph),Wind/Speed/Percentile75th (mph),Wind/Speed/Percentile90th (mph),Wind/Direction/Cardinal/Calm (%),Wind/Direction/Cardinal/N (%),Wind/Direction/Cardinal/E (%),Wind/Direction/Cardinal/S (%),Wind/Direction/Cardinal/W (%),Wind/Direction/Ordinal/Calm (%),Wind/Direction/Ordinal/N (%),Wind/Direction/Ordinal/NE (%),Wind/Direction/Ordinal/E (%),Wind/Direction/Ordinal/SE (%),Wind/Direction/Ordinal/S (%),Wind/Direction/Ordinal/SW (%),Wind/Direction/Ordinal/W (%),Wind/Direction/Ordinal/NW (%),Wind/Direction/Display/Calm (%),Wind/Direction/Display/N8 (%),Wind/Direction/Display/NE8PartOfN4 (%),Wind/Direction/Display/NE8PartOfE4 (%),Wind/Direction/Display/E8 (%),Wind/Direction/Display/SE8PartOfE4 (%),Wind/Direction/Display/SE8PartOfS4 (%),Wind/Direction/Display/S8 (%),Wind/Direction/Display/SW8PartOfS4 (%),Wind/Direction/Display/SW8PartOfW4 (%),Wind/Direction/Display/W8 (%),Wind/Direction/Display/NW8PartOfW4 (%),Wind/Direction/Display/NW8PartOfN4 (%),WaterTemperature/Mean (°F),WaterTemperature/Percentile10th (°F),WaterTemperature/Percentile25th (°F),WaterTemperature/Percentile75th (°F),WaterTemperature/Percentile90th (°F),BestTime/TemperatureTourismScore (),BestTime/TemperatureBeachScore (),BestTime/CloudScore (),BestTime/PrecipitationScore (),BestTime/TourismScore (),BestTime/BeachScore (),GrowingSeasonProbability (%),Temperature/Frigid (%),Temperature/Freezing (%),Temperature/Chilly (%),Temperature/Cold (%),Temperature/Cool (%),Temperature/Comfortable (%),Temperature/Warm (%),Temperature/Hot (%),Temperature/Sweltering (%),GrowingDegreeDays/Mean (°F),GrowingDegreeDays/Percentile10th (°F),GrowingDegreeDays/Percentile25th (°F),GrowingDegreeDays/Percentile75th (°F),GrowingDegreeDays/Percentile90th (°F),SolarEnergy/Mean (kWh),SolarEnergy/Percentile10th (kWh),SolarEnergy/Percentile25th (kWh),SolarEnergy/Percentile75th (kWh),SolarEnergy/Percentile90th (kWh)
2022-04-29,93.99,86.90,90.22,97.47,101.13,76.32,70.98,73.71,79.02,81.30,84.45,92.81,76.80,58.56,7.88,6.34,6.86,20.38,0.61,0.61,0.00,0.00,0.03,0.03,0.00,0.00,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.48,3.63,4.12,4.59,4.99,11.52,18.05,18.45,18.93,19.41,23.52,13.06,13.86,14.81,15.78,31.73,18.53,22.86,18.94,7.01,0.94,9.02,3.61,5.57,11.77,15.55,0.00,51.22,21.61,15.55,11.61,0.00,28.59,9.09,10.83,12.60,7.47,3.93,3.97,23.52,0.00,28.59,4.90,4.19,10.83,6.60,6.00,7.47,2.07,1.85,3.97,5.79,17.73,77.25,74.78,76.13,78.41,79.67,4.55,8.16,7.84,9.98,5.43,7.78,100.00,0.00,0.00,0.00,-0.00,0.17,8.83,46.31,35.53,9.18,2323.80,1953.00,2217.60,2467.80,2590.20,6.99,5.36,6.66,7.70,7.94
2022-04-30,94.38,87.18,90.56,97.87,101.47,76.66,71.32,74.05,79.39,81.61,84.81,93.26,77.17,58.84,7.84,6.25,6.80,20.27,0.70,0.70,0.00,0.00,0.03,0.03,0.00,0.00,0.02,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.62,4.10,4.58,4.98,11.52,18.06,18.46,18.94,19.42,23.51,13.08,13.88,14.83,15.81,31.64,18.47,22.56,19.02,7.22,1.08,9.02,3.63,5.61,11.74,15.50,0.00,51.63,21.48,15.38,11.52,0.00,28.84,8.92,10.78,12.50,7.40,3.90,3.95,23.70,0.00,28.84,4.80,4.12,10.78,6.59,5.91,7.40,2.06,1.84,3.95,5.73,17.97,77.48,75.00,76.38,78.63,79.93,4.39,8.08,7.88,9.98,5.34,7.75,100.00,0.00,0.00,0.00,-0.00,0.15,7.99,45.34,36.56,9.96,2356.20,1985.40,2250.00,2500.20,2624.40,7.02,5.41,6.68,7.72,7.96
2022-05-01,94.66,87.52,90.95,98.15,101.64,76.97,71.66,74.36,79.67,81.92,85.14,93.59,77.51,59.59,7.80,6.20,6.61,19.81,0.61,0.61,0.00,0.00,0.03,0.03,0.00,0.00,0.02,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.60,4.09,4.56,4.97,11.51,18.07,18.47,18.95,19.44,23.51,13.10,13.91,14.86,15.84,31.47,18.41,22.38,19.13,7.38,1.24,9.03,3.64,5.63,11.73,15.52,0.00,51.72,21.59,15.24,11.43,0.00,28.86,8.89,10.93,12.43,7.33,3.77,3.89,23.91,0.00,28.86,4.73,4.16,10.93,6.51,5.92,7.33,2.00,1.78,3.89,5.77,18.14,77.73,75.26,76.58,78.88,80.21,4.24,7.99,7.92,9.98,5.25,7.71,100.00,0.00,0.00,0.00,-0.00,0.13,7.23,44.41,37.56,10.69,2388.60,2016.00,2280.60,2534.40,2658.60,7.06,5.54,6.71,7.74,7.98
2022-05-02,95.06,87.94,91.34,98.54,102.03,77.28,71.99,74.67,80.04,82.18,85.48,94.04,77.87,60.63,7.73,6.07,6.41,19.17,0.52,0.52,0.00,0.00,0.03,0.03,0.00,0.00,0.02,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.59,4.07,4.55,4.95,11.51,18.08,18.48,18.96,19.45,23.51,13.12,13.93,14.88,15.86,31.20,18.34,22.16,19.31,7.57,1.42,9.07,3.64,5.64,11.79,15.61,0.00,51.84,21.52,15.11,11.51,0.00,28.92,8.77,10.93,12.31,7.29,3.74,3.95,24.09,0.00,28.92,4.65,4.11,10.93,6.48,5.83,7.29,1.99,1.75,3.95,5.80,18.28,77.96,75.45,76.83,79.14,80.43,4.07,7.89,7.96,9.98,5.14,7.67,100.00,0.00,0.00,0.00,-0.00,0.11,6.51,43.38,38.56,11.46,2421.00,2048.40,2311.20,2566.80,2692.80,7.09,5.59,6.75,7.75,7.99
2022-05-03,95.34,88.28,91.68,98.77,102.31,77.59,72.25,74.97,80.38,82.57,85.79,94.38,78.21,61.34,7.64,6.00,6.34,18.67,0.52,0.52,0.00,0.00,0.03,0.03,0.00,0.00,0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.57,4.06,4.54,4.94,11.51,18.09,18.49,18.97,19.46,23.51,13.15,13.95,14.91,15.89,31.02,18.33,22.09,19.14,7.96,1.47,9.11,3.66,5.66,11.84,15.65,0.00,52.56,21.22,14.80,11.43,0.00,29.48,8.78,10.80,11.94,7.18,3.71,3.96,24.14,0.00,29.48,4.66,4.12,10.80,6.31,5.63,7.18,1.99,1.73,3.96,5.74,18.41,78.18,75.65,77.06,79.36,80.68,3.93,7.79,8.01,9.98,5.05,7.63,100.00,0.00,0.00,0.00,-0.00,0.09,5.92,42.31,39.50,12.17,2455.20,2079.00,2343.60,2601.00,2725.20,7.12,5.68,6.79,7.77,8.00
2022-05-04,95.68,88.70,92.07,99.11,102.59,77.87,72.53,75.26,80.71,82.91,86.10,94.77,78.52,62.09,7.68,5.91,6.26,18.05,0.35,0.35,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.55,4.05,4.53,4.93,11.51,18.09,18.50,18.98,19.47,23.51,13.16,13.97,14.93,15.92,30.89,18.41,22.06,19.00,8.14,1.51,9.11,3.65,5.64,11.86,15.70,0.00,53.09,20.95,14.50,11.48,0.00,29.66,8.94,10.71,11.53,7.09,3.68,3.99,24.40,0.00,29.66,4.78,4.16,10.71,6.08,5.45,7.09,1.96,1.72,3.99,5.76,18.64,78.41,75.90,77.28,79.62,80.91,3.78,7.70,8.05,9.99,4.97,7.60,100.00,0.00,0.00,0.00,-0.00,0.08,5.32,41.28,40.31,13.02,2487.60,2111.40,2374.20,2633.40,2761.20,7.16,5.77,6.84,7.78,8.01
2022-05-05,96.07,89.23,92.52,99.50,102.88,78.15,72.81,75.59,80.94,83.22,86.43,95.17,78.83,62.84,7.54,5.72,6.15,17.75,0.35,0.35,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.49,3.54,4.03,4.51,4.92,11.51,18.10,18.51,18.99,19.48,23.50,13.19,14.00,14.96,15.95,30.61,18.41,21.94,19.13,8.38,1.55,9.07,3.64,5.63,11.84,15.62,0.00,53.34,20.95,14.13,11.58,0.00,29.80,8.96,10.75,11.36,6.84,3.62,4.10,24.57,0.00,29.80,4.77,4.20,10.75,6.01,5.36,6.84,1.93,1.69,4.10,5.79,18.78,78.63,76.13,77.51,79.84,81.16,3.63,7.58,8.09,9.99,4.88,7.55,100.00,0.00,0.00,0.00,-0.00,0.06,4.78,40.22,40.94,14.02,2520.00,2143.80,2406.60,2665.80,2795.40,7.19,5.81,6.88,7.80,8.02
2022-05-06,96.46,89.54,92.92,99.84,103.21,78.49,73.12,75.88,81.25,83.58,86.79,95.62,79.17,63.47,7.42,5.67,6.12,17.31,0.35,0.35,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.52,4.02,4.50,4.91,11.51,18.11,18.52,19.00,19.50,23.50,13.21,14.02,14.98,15.97,30.17,18.39,21.88,19.22,8.66,1.69,9.04,3.61,5.62,11.78,15.54,0.00,53.50,20.88,13.98,11.65,0.00,30.00,8.95,10.73,11.23,6.75,3.64,4.14,24.54,0.00,30.00,4.75,4.20,10.73,5.95,5.29,6.75,1.94,1.70,4.14,5.81,18.73,78.88,76.35,77.73,80.09,81.42,3.48,7.45,8.13,9.99,4.77,7.47,100.00,0.00,0.00,0.00,-0.00,0.04,4.28,38.97,41.69,15.03,2554.20,2176.20,2439.00,2700.00,2829.60,7.21,5.86,6.90,7.81,8.04
2022-05-07,96.80,89.99,93.31,100.17,103.55,78.83,73.40,76.24,81.58,83.89,87.14,96.07,79.53,63.97,7.30,5.62,6.06,17.06,0.35,0.35,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.51,4.01,4.49,4.90,11.51,18.12,18.53,19.01,19.51,23.50,13.22,14.04,15.00,16.00,29.66,18.47,21.91,19.34,8.80,1.82,9.05,3.59,5.61,11.80,15.58,0.00,53.81,20.67,13.88,11.64,0.00,30.03,9.01,10.59,11.11,6.75,3.67,4.10,24.74,0.00,30.03,4.85,4.16,10.59,5.93,5.18,6.75,1.95,1.72,4.10,5.82,18.92,79.11,76.61,77.96,80.35,81.64,3.33,7.32,8.16,9.99,4.68,7.41,100.00,0.00,0.00,0.00,-0.00,0.03,3.77,37.69,42.34,16.16,2586.60,2208.60,2471.40,2734.20,2863.80,7.23,5.93,6.94,7.83,8.05
2022-05-08,97.19,90.39,93.76,100.51,103.94,79.17,73.79,76.55,81.92,84.23,87.50,96.46,79.90,64.19,7.23,5.63,6.09,16.86,0.26,0.26,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.50,3.99,4.48,4.88,11.50,18.13,18.54,19.02,19.52,23.50,13.24,14.06,15.03,16.03,29.61,18.41,21.81,19.41,8.91,1.86,9.10,3.61,5.64,11.87,15.68,0.00,54.50,20.27,13.66,11.56,0.00,30.16,9.01,10.38,10.82,6.67,3.63,4.01,25.32,0.00,30.16,4.88,4.13,10.38,5.77,5.05,6.67,1.93,1.69,4.01,5.86,19.47,79.33,76.83,78.18,80.60,81.89,3.19,7.19,8.20,9.99,4.58,7.34,100.00,0.00,0.00,0.00,-0.00,0.02,3.32,36.31,43.16,17.20,2620.80,2241.00,2503.80,2766.60,2898.00,7.25,5.95,6.96,7.85,8.07
2022-05-09,97.59,90.84,94.16,100.96,104.34,79.50,74.10,76.92,82.20,84.57,87.87,96.91,80.26,64.63,7.24,5.71,6.01,16.42,0.26,0.26,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.48,3.98,4.47,4.87,11.50,18.14,18.55,19.03,19.53,23.50,13.26,14.08,15.05,16.05,29.45,18.58,21.95,19.16,8.93,1.93,9.18,3.64,5.67,11.99,15.82,0.00,55.31,19.83,13.21,11.65,0.00,30.44,8.97,10.09,10.55,6.43,3.54,3.99,26.00,0.00,30.44,4.89,4.07,10.09,5.66,4.89,6.43,1.90,1.64,3.99,6.02,19.98,79.59,77.06,78.38,80.82,82.15,3.05,7.05,8.23,9.99,4.50,7.27,100.00,0.00,0.00,0.00,-0.00,0.01,2.94,34.88,43.75,18.45,2655.00,2275.20,2538.00,2800.80,2934.00,7.28,5.98,6.99,7.86,8.09
2022-05-10,97.98,91.23,94.55,101.30,104.67,79.81,74.41,77.20,82.51,84.90,88.19,97.25,80.57,65.44,7.10,5.61,5.95,15.88,0.26,0.26,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.47,3.97,4.46,4.86,11.50,18.15,18.56,19.04,19.55,23.50,13.28,14.10,15.07,16.08,29.56,18.75,21.58,18.91,9.11,2.09,9.27,3.65,5.69,12.12,15.98,0.00,55.88,19.39,13.09,11.64,0.00,30.50,8.89,9.85,10.29,6.40,3.45,3.99,26.63,0.00,30.50,4.83,4.06,9.85,5.49,4.80,6.40,1.89,1.57,3.99,6.09,20.55,79.81,77.28,78.60,81.08,82.37,2.94,6.91,8.28,9.99,4.42,7.20,100.00,0.00,0.00,0.00,-0.00,0.01,2.61,33.56,44.25,19.56,2689.20,2307.60,2570.40,2835.00,2968.20,7.30,6.02,7.02,7.88,8.10
2022-05-11,98.26,91.51,94.89,101.64,105.07,80.07,74.61,77.42,82.77,85.24,88.50,97.64,80.85,66.50,6.98,5.52,5.85,15.13,0.26,0.26,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.45,3.96,4.45,4.85,11.50,18.15,18.57,19.05,19.56,23.50,13.30,14.12,15.09,16.10,29.66,18.67,21.28,18.77,9.38,2.24,9.32,3.67,5.73,12.20,16.06,0.00,56.53,18.95,12.81,11.69,0.00,30.70,9.03,9.52,9.95,6.25,3.43,3.94,27.15,0.00,30.70,4.91,4.13,9.52,5.31,4.64,6.25,1.92,1.52,3.94,6.23,20.92,80.04,77.51,78.80,81.33,82.63,2.82,6.76,8.33,9.99,4.34,7.13,100.00,0.00,0.00,0.00,-0.00,0.01,2.35,32.25,44.78,20.59,2721.60,2341.80,2602.80,2869.20,3004.20,7.34,6.09,7.08,7.90,8.12
2022-05-12,98.66,91.91,95.28,101.97,105.35,80.35,74.86,77.65,83.05,85.52,88.81,98.09,81.13,67.25,6.86,5.41,5.69,14.78,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.44,3.95,4.43,4.84,11.50,18.16,18.57,19.06,19.57,23.50,13.32,14.14,15.12,16.13,29.81,18.64,20.86,18.56,9.69,2.44,9.36,3.70,5.77,12.25,16.11,0.00,57.28,18.56,12.38,11.79,0.00,31.13,8.98,9.29,9.60,6.09,3.33,3.96,27.61,0.00,31.13,4.89,4.09,9.29,5.18,4.42,6.09,1.87,1.46,3.96,6.36,21.25,80.26,77.70,79.02,81.56,82.85,2.70,6.62,8.38,9.99,4.27,7.05,100.00,0.00,0.00,0.00,-0.00,0.01,2.07,30.94,45.31,21.67,2755.80,2374.20,2637.00,2903.40,3038.40,7.37,6.15,7.12,7.91,8.13
2022-05-13,98.99,92.30,95.62,102.31,105.74,80.63,75.17,77.96,83.33,85.80,89.14,98.49,81.47,68.00,6.86,5.36,5.58,14.20,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.43,3.94,4.42,4.84,11.50,18.17,18.58,19.07,19.58,23.50,13.34,14.16,15.14,16.15,30.06,18.75,20.55,18.16,9.75,2.75,9.41,3.72,5.80,12.32,16.16,0.00,58.03,18.09,12.02,11.87,0.00,31.50,8.93,9.02,9.26,5.95,3.18,4.01,28.14,0.00,31.50,4.86,4.07,9.02,5.00,4.27,5.95,1.80,1.38,4.01,6.47,21.67,80.46,77.93,79.19,81.78,83.10,2.59,6.47,8.42,10.00,4.20,6.98,100.00,0.00,0.00,0.00,-0.00,0.00,1.82,29.61,45.75,22.81,2790.00,2408.40,2671.20,2939.40,3074.40,7.40,6.22,7.16,7.94,8.15
2022-05-14,99.39,92.75,96.01,102.65,106.08,80.91,75.45,78.18,83.61,86.06,89.48,98.94,81.78,68.56,6.87,5.37,5.55,13.64,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.42,3.92,4.42,4.83,11.50,18.18,18.59,19.08,19.59,23.50,13.35,14.18,15.16,16.18,30.14,18.69,20.30,17.89,9.97,3.00,9.45,3.73,5.82,12.35,16.18,0.00,58.28,17.77,11.91,12.05,0.00,31.25,8.80,8.87,9.00,6.01,3.13,4.03,28.91,0.00,31.25,4.80,4.00,8.87,4.90,4.10,6.01,1.80,1.33,4.03,6.69,22.22,80.68,78.13,79.42,82.03,83.33,2.47,6.31,8.46,9.99,4.13,6.89,100.00,0.00,0.00,0.00,-0.00,0.00,1.61,28.25,46.16,23.98,2824.20,2442.60,2703.60,2973.60,3108.60,7.44,6.34,7.20,7.95,8.16
2022-05-15,99.72,93.09,96.41,102.93,106.42,81.13,75.65,78.43,83.86,86.34,89.77,99.33,82.09,69.19,6.87,5.33,5.47,13.14,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.40,3.91,4.41,4.82,11.50,18.19,18.60,19.10,19.61,23.50,13.37,14.20,15.18,16.20,29.88,18.63,20.33,17.64,10.24,3.29,9.49,3.75,5.84,12.41,16.26,0.00,58.19,17.69,11.94,12.17,0.00,30.86,8.86,8.72,9.02,6.04,3.08,4.05,29.38,0.00,30.86,4.78,4.08,8.72,4.89,4.13,6.04,1.77,1.31,4.05,6.81,22.56,80.91,78.32,79.62,82.26,83.55,2.37,6.15,8.51,9.99,4.05,6.80,100.00,0.00,0.00,0.00,-0.00,0.00,1.42,27.02,46.53,25.05,2860.20,2475.00,2737.80,3007.80,3144.60,7.48,6.41,7.25,7.97,8.18
2022-05-16,100.06,93.48,96.74,103.27,106.64,81.36,75.93,78.72,84.03,86.56,90.04,99.72,82.37,69.56,6.76,5.30,5.45,12.90,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.39,3.90,4.40,4.81,11.50,18.20,18.61,19.11,19.62,23.50,13.39,14.22,15.20,16.23,29.41,18.69,20.13,17.63,10.50,3.66,9.51,3.76,5.85,12.46,16.38,0.00,58.44,17.72,11.66,12.18,0.00,30.89,8.95,8.69,8.89,5.89,3.09,3.97,29.63,0.00,30.89,4.82,4.13,8.69,4.90,4.00,5.89,1.77,1.32,3.97,6.88,22.75,81.13,78.52,79.84,82.51,83.75,2.27,6.01,8.55,9.99,3.99,6.72,100.00,0.00,0.00,0.00,-0.00,0.00,1.21,25.95,46.84,25.98,2894.40,2509.20,2772.00,3043.80,3180.60,7.50,6.45,7.28,8.00,8.20
2022-05-17,100.34,93.88,97.08,103.49,106.87,81.58,76.16,78.97,84.26,86.84,90.30,100.12,82.65,70.13,6.77,5.32,5.35,12.45,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.38,3.89,4.39,4.80,11.50,18.21,18.62,19.12,19.63,23.50,13.40,14.23,15.22,16.25,29.27,18.63,20.02,17.55,10.73,3.80,9.55,3.78,5.86,12.52,16.47,0.00,58.84,17.64,11.29,12.22,0.00,31.00,9.05,8.74,8.59,5.69,3.01,3.93,29.98,0.00,31.00,4.88,4.18,8.74,4.72,3.87,5.69,1.73,1.28,3.93,7.01,22.97,81.36,78.72,80.07,82.77,83.97,2.18,5.87,8.59,9.99,3.93,6.64,100.00,0.00,0.00,0.00,-0.00,0.00,1.05,24.89,47.00,27.03,2928.60,2543.40,2806.20,3078.00,3214.80,7.53,6.48,7.31,8.02,8.21
2022-05-18,100.63,94.16,97.36,103.78,107.09,81.81,76.38,79.17,84.45,87.07,90.55,100.40,82.88,71.25,6.65,5.20,5.20,11.70,0.26,0.26,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.37,3.88,4.38,4.79,11.50,18.22,18.63,19.13,19.64,23.50,13.42,14.25,15.24,16.27,29.39,18.55,19.92,17.33,10.82,3.99,9.59,3.77,5.85,12.61,16.55,0.00,59.63,17.17,10.88,12.33,0.00,31.63,8.94,8.51,8.29,5.46,2.97,3.91,30.29,0.00,31.63,4.83,4.11,8.51,4.55,3.74,5.46,1.69,1.28,3.91,7.13,23.16,81.58,78.88,80.26,82.99,84.23,2.11,5.74,8.64,9.99,3.88,6.57,100.00,0.00,0.00,0.00,-0.00,-0.00,0.93,23.91,47.13,28.02,2962.80,2577.60,2840.40,3114.00,3250.80,7.57,6.60,7.37,8.03,8.23
2022-05-19,100.91,94.32,97.70,104.06,107.38,81.98,76.55,79.31,84.59,87.24,90.79,100.74,83.10,72.25,6.53,5.07,5.03,11.11,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.36,3.88,4.37,4.79,11.50,18.22,18.64,19.14,19.65,23.50,13.44,14.27,15.26,16.29,29.47,18.59,19.84,16.97,10.74,4.37,9.58,3.75,5.83,12.63,16.57,0.00,60.22,16.89,10.45,12.44,0.00,31.77,9.17,8.31,7.94,5.22,2.93,3.94,30.72,0.00,31.77,4.96,4.21,8.31,4.37,3.57,5.22,1.66,1.27,3.94,7.22,23.50,81.78,79.05,80.49,83.24,84.45,2.04,5.60,8.70,10.00,3.84,6.50,100.00,0.00,0.00,0.00,-0.00,-0.00,0.87,22.91,47.19,29.03,2998.80,2611.80,2876.40,3150.00,3286.80,7.61,6.68,7.41,8.05,8.24
2022-05-20,101.13,94.61,97.92,104.28,107.66,82.18,76.72,79.47,84.82,87.46,91.01,101.13,83.33,72.88,6.48,4.97,4.96,10.69,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.35,3.87,4.36,4.78,11.50,18.23,18.65,19.15,19.67,23.50,13.45,14.29,15.28,16.32,29.23,18.58,19.58,16.89,10.83,4.89,9.55,3.72,5.81,12.61,16.58,0.00,60.53,16.94,10.04,12.52,0.00,31.83,9.45,8.38,7.60,4.99,2.92,3.98,30.86,0.00,31.83,5.07,4.37,8.38,4.18,3.42,4.99,1.63,1.29,3.98,7.25,23.61,82.01,79.28,80.71,83.50,84.68,1.97,5.46,8.74,10.00,3.79,6.42,100.00,0.00,0.00,0.00,-0.00,-0.00,0.80,21.98,47.22,29.98,3033.00,2646.00,2910.60,3184.20,3321.00,7.63,6.73,7.43,8.06,8.26
2022-05-21,101.41,94.94,98.15,104.56,107.88,82.34,76.86,79.67,85.04,87.66,91.24,101.47,83.61,73.75,6.39,4.80,4.88,10.22,0.17,0.17,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,3.34,3.86,4.36,4.77,11.51,18.24,18.66,19.16,19.68,23.50,13.47,14.30,15.30,16.34,29.06,18.47,19.39,16.59,11.09,5.40,9.59,3.72,5.82,12.66,16.65,0.00,60.94,16.67,9.79,12.59,0.00,31.97,9.40,8.22,7.46,4.89,2.76,4.08,31.24,0.00,31.97,5.02,4.38,8.22,4.07,3.38,4.89,1.52,1.24,4.08,7.27,23.97,82.23,79.50,80.94,83.75,84.90,1.91,5.31,8.79,10.00,3.75,6.33,100.00,0.00,0.00,0.00,-0.00,-0.00,0.68,20.97,47.41,30.92,3069.00,2680.20,2944.80,3220.20,3357.00,7.66,6.80,7.45,8.08,8.27
