"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2034898,"June 12, 2021",Ohio,Cincinnati,"8400 block of Dixie Ave",1,0,N/A
2032940,"June 12, 2021",Connecticut,Fairfield,"Burroughs Rd",0,1,N/A
2032932,"June 12, 2021","New York",Brooklyn,"E 40th St and Church Ave",0,2,N/A
2033123,"June 12, 2021",Ohio,Cincinnati,"McHenry Ave and Cavanaugh Ave",0,4,N/A
2033937,"June 12, 2021",Pennsylvania,Allentown,PA-378,0,0,N/A
2033086,"June 12, 2021",Mississippi,Fulton,"4656 Dorsey Evergreen Road",2,0,N/A
2032718,"June 12, 2021","New York",Rochester,"Genesee St and Earl St",1,1,N/A
2033954,"June 12, 2021",Maryland,Baltimore,"800 block of Appleton St",0,3,N/A
2033946,"June 12, 2021",Maryland,Baltimore,"2200 block of Reisterstown Rd",1,0,N/A
2033302,"June 12, 2021",Ohio,Cincinnati,"Langdon Farm Rd and Ridgeacres Dr",0,0,N/A
2032895,"June 12, 2021","New York",Buffalo,"1553 Hertel Ave",0,1,N/A
2032886,"June 12, 2021","New York",Buffalo,"200 block of Woltz Ave",0,0,N/A
2032960,"June 12, 2021",Nebraska,Lincoln,"Cleveland Ave and N 61st St",0,1,N/A
2032551,"June 12, 2021",Alabama,Huntsville,"3400 block of Glen Park Dr",0,3,N/A
2032876,"June 12, 2021",Texas,Weslaco,"1310 Texas Blvd N",0,0,N/A
2032497,"June 12, 2021","New York",Wallkill,"Schutt Rd and Ave A",1,0,N/A
2032862,"June 12, 2021","North Carolina",Gastonia,"Raindrops Rd",1,0,N/A
2032858,"June 12, 2021","North Carolina",Charlotte,"2700 block of Mill Valley Ct",0,0,N/A
2033870,"June 12, 2021",Maryland,"District Heights","5000 block of Silver Hill Ct",0,0,N/A
2032856,"June 12, 2021",California,"North Highlands","Auburn Blvd and Hemlock St",1,0,N/A
2032793,"June 12, 2021","New York","Niagara Falls","601 19th St",0,1,N/A
2032854,"June 12, 2021",Texas,"Fort Worth","3100 block of N Main St",0,1,N/A
2032713,"June 12, 2021",Tennessee,Chattanooga,"4711 Brainerd Road",1,0,N/A
2032929,"June 12, 2021",Colorado,Littleton,"9000 block of Fraser River St",1,0,N/A
2033845,"June 12, 2021","District of Columbia",Washington,"900 block of Longfellow St NW",0,0,N/A
2032728,"June 12, 2021",Virginia,Norfolk,"300 block of E Little Creek Rd",0,1,N/A
2032409,"June 12, 2021","New York",Bronx,"Avenue St John and Fox St",1,0,N/A
2032825,"June 12, 2021",Iowa,Davenport,"711 W 16th St",0,0,N/A
2032843,"June 12, 2021",Texas,"Fort Worth","4300 block of Cockrell Ave",0,1,N/A
2032817,"June 12, 2021","South Carolina",Dillon,SC-9,1,0,N/A
2032836,"June 12, 2021",Texas,Dallas,"7300 block of Marvin D Love Fwy",0,1,N/A
2032834,"June 12, 2021",Texas,Dallas,"1300 block of Wheatland Rd",0,1,N/A
2033827,"June 12, 2021","New York",Rochester,"1200 block of St Paul St",0,0,N/A
2032808,"June 12, 2021","New York","Corona (Queens)","136-20 219th St",0,0,N/A
2032829,"June 12, 2021",Virginia,Portsmouth,"200 block of Elm Ave",1,1,N/A
2032798,"June 12, 2021",Illinois,Chicago,"E 65th St and S Champlain Ave",0,1,N/A
2032710,"June 12, 2021",Tennessee,Memphis,"3733 Jackson Ave",1,0,N/A
2032784,"June 12, 2021",Maryland,"Temple Hills","4601 St Barnabas Rd",0,2,N/A
2032643,"June 12, 2021","District of Columbia",Washington,"4000 block of 3rd St SE",0,1,N/A
2032434,"June 12, 2021","New York",Bronx,"E 166th St and Prospect Ave",1,1,N/A
2032633,"June 12, 2021","District of Columbia",Washington,"1400 block of Oak St NW",0,1,N/A
2032644,"June 12, 2021","District of Columbia",Washington,"2300 block of Green St SE",0,1,N/A
2034802,"June 12, 2021",Illinois,Plainfield,"14000 block of S Hemingway Cir",0,0,N/A
2032739,"June 12, 2021",Illinois,Chicago,"3500 block of W Cermak Rd",0,2,N/A
2033793,"June 12, 2021",Pennsylvania,Pittsburgh,"Chautauqua St",0,1,N/A
2032699,"June 12, 2021",Georgia,Lagrange,"700 block of Williams St",0,0,N/A
2032723,"June 12, 2021",Virginia,Richmond,"1600 Lamb Ave",0,0,N/A
2033760,"June 12, 2021",Pennsylvania,York,"500 block of Walnut St",0,1,N/A
2034749,"June 12, 2021",Massachusetts,Worcester,"579 Millbury St",0,1,N/A
2033755,"June 12, 2021",Alabama,Theodore,"Alice Dr",0,1,N/A
2033113,"June 12, 2021",Indiana,"West Lafayette","2200 block of Lucia Ln",0,2,N/A
2032646,"June 12, 2021","District of Columbia",Washington,"400 block of M St SW",0,0,N/A
2032220,"June 12, 2021",Texas,Austin,"400 block of E 6th St",1,13,N/A
2032648,"June 12, 2021","South Carolina",Aiken,"Sommers Ave and Alfred St",0,2,N/A
2032300,"June 12, 2021",Texas,Houston,"4500 block of Hershe St",0,1,N/A
2033728,"June 12, 2021",Mississippi,Gulfport,"100 block of 29th St",0,1,N/A
2032645,"June 12, 2021","District of Columbia",Washington,"2200 block of Mt View Pl SE",0,0,N/A
2032881,"June 12, 2021",Texas,Houston,"7750 Drouet St",2,0,N/A
2034699,"June 12, 2021",Texas,Houston,"9826 Trumpet St",0,1,N/A
2033722,"June 12, 2021",Pennsylvania,Allentown,"300 block of N 16th St",0,1,N/A
2033720,"June 12, 2021","New Jersey",Clayton,N/A,0,1,N/A
2034686,"June 12, 2021",Tennessee,Nashville,"1707 Church St",0,0,N/A
2032634,"June 12, 2021","District of Columbia",Washington,"4100 block of Georgia Ave NW",0,1,N/A
2033706,"June 12, 2021","New Jersey",Paterson,"125 Presidential Blvd",0,0,N/A
2032871,"June 12, 2021","North Carolina",Charlotte,"2525 N Graham St",1,0,N/A
2033701,"June 12, 2021","North Carolina","Winston Salem (Winston-salem)","1000 block of Swaim Woods Ln",1,1,N/A
2033699,"June 12, 2021","New Jersey",Paterson,"Mercer St",0,1,N/A
2033104,"June 12, 2021","New Jersey",Paterson,"Keen St and Rosa Parks Blvd",0,3,N/A
2034638,"June 12, 2021",Texas,"College Station","900 block of Navarro Dr",0,0,N/A
2032600,"June 12, 2021",Georgia,Atlanta,"2166 Peachtree Rd NW",0,1,N/A
2034599,"June 12, 2021",Texas,"Port Bolivar (Crystal Beach)","W Canal St",0,0,N/A
2034597,"June 12, 2021",Michigan,"Mackinaw City","N Nicolet St and E Central Ave",0,0,N/A
2032444,"June 12, 2021",Minnesota,Minneapolis,"3500 block of Cedar Ave",0,1,N/A
2032758,"June 12, 2021",Texas,Austin,"1930 W Rundberg Ln",1,0,N/A
2033681,"June 12, 2021","South Carolina",Wallace,N/A,0,0,N/A
2034589,"June 12, 2021",Michigan,"Mackinaw City","I-75 E",0,0,N/A
2033676,"June 12, 2021",Massachusetts,Woburn,"Mt Pleasant St",0,1,N/A
2033661,"June 12, 2021","South Carolina",Greenwood,"117 Klugh St",1,0,N/A
2032567,"June 12, 2021",Florida,Tallahassee,"1619 Lake Ave",1,0,N/A
2033644,"June 12, 2021",Michigan,Detroit,"14000 block of Riverview St",0,2,N/A
2032570,"June 12, 2021",Connecticut,Bridgeport,"Lindeman Dr",0,0,N/A
2032203,"June 12, 2021",Illinois,Chicago,"7500 block of S Prairie Ave",1,9,N/A
2034558,"June 12, 2021",Illinois,Danville,"1200 block of Garden Dr",0,1,N/A
2032666,"June 12, 2021",Kentucky,Louisville,"1200 block of W Hill St",1,0,N/A
2033089,"June 12, 2021",Louisiana,Houma,"2404 Coteau Rd",2,0,N/A
2032533,"June 12, 2021",Ohio,Cleveland,"2200 block of E 79th St",1,0,N/A
2032527,"June 12, 2021",Ohio,Cleveland,"E 105th St and Somerset Ave",1,0,N/A
2032782,"June 12, 2021",Texas,Dallas,"10600 block of Grady Ln",1,0,N/A
2032920,"June 12, 2021",Texas,"San Antonio","829 N New Braunfels Ave",0,3,N/A
2032771,"June 12, 2021",Texas,"Fort Worth","1500 block of Denver Ave",1,0,N/A
2033162,"June 12, 2021",Illinois,Urbana,"1400 block of W Hill St",1,0,N/A
2033287,"June 12, 2021",Minnesota,"Rushford (Rushford Village)","Hwy 30",0,0,N/A
2032495,"June 12, 2021",Michigan,"Grand Rapids","Franklin St SE and Eastern Ave SE",0,1,N/A
2032480,"June 12, 2021",Michigan,Saginaw,"3000 Birch Park Dr",0,1,N/A
2032734,"June 12, 2021",Georgia,Columbus,"4th St and Broadway",0,1,N/A
2033406,"June 12, 2021",Utah,"Salt Lake City","1600 S Wallace Rd",0,2,N/A
2032411,"June 12, 2021",Illinois,Champaign,"300 block of E White St",1,1,N/A
2032452,"June 12, 2021",Minnesota,Minneapolis,"3000 block of 2nd Ave S",0,1,N/A
2032611,"June 12, 2021",Georgia,Atlanta,"591 E Morningside Dr",0,1,N/A
2032438,"June 12, 2021","New York",Bronx,"1460 Bronx River Ave",0,1,N/A
2033377,"June 12, 2021",Georgia,Atlanta,"University Ave and Pryor St",0,1,N/A
2033364,"June 12, 2021",Nevada,Sparks,"550 Marina Gateway Dr",0,0,N/A
2032379,"June 12, 2021",Wisconsin,Milwaukee,"4720 N 37th St",1,0,N/A
2032400,"June 12, 2021",Wisconsin,Madison,"200 block of W Gilman St",0,0,N/A
2033342,"June 12, 2021",Florida,Tampa,"I-275 and Fletcher Ave",0,1,N/A
2032386,"June 12, 2021",Wisconsin,Milwaukee,"3510 N 7th St",0,1,N/A
2032384,"June 12, 2021",Wisconsin,Milwaukee,"1366 N Edison St",0,1,N/A
2032354,"June 12, 2021",Wisconsin,Milwaukee,"1300 block of N Water St",1,0,N/A
2032381,"June 12, 2021",Wisconsin,Milwaukee,"1600 block of W Canal St",0,1,N/A
2032377,"June 12, 2021",Wisconsin,Milwaukee,"1300 block of W Atkinson Ave",0,2,N/A
2032388,"June 12, 2021",Wisconsin,Milwaukee,"W Garfield Ave and N 39th St",0,0,N/A
2032375,"June 12, 2021",Wisconsin,Milwaukee,N/A,0,1,N/A
2033320,"June 12, 2021",Wisconsin,Milwaukee,"N Farwell Ave and E Lafayette Pl",1,1,N/A
2033317,"June 12, 2021",Florida,"Daytona Beach","3000 block of N Atlantic Ave",0,1,N/A
2033314,"June 12, 2021",Arizona,Phoenix,"N 16th St and Bethany Home Rd",0,1,N/A
2034349,"June 12, 2021","South Carolina",Blackville,N/A,1,0,N/A
2033292,"June 12, 2021",Wisconsin,"Sun Prairie",N/A,0,0,N/A
2033283,"June 12, 2021",Ohio,Columbus,"600 block of Kingsford Rd",1,0,N/A
2032350,"June 12, 2021",Michigan,Detroit,N/A,0,1,N/A
2034288,"June 12, 2021",Connecticut,Hartford,"127 Martin St",0,0,N/A
2032341,"June 12, 2021",Illinois,Chicago,"11814 S Eggleston Ave",0,1,N/A
2032475,"June 12, 2021",Florida,"Fort Lauderdale (Sunrise)","12801 W Sunrise Blvd",1,0,N/A
2033256,"June 12, 2021",Illinois,Chicago,"3700 block of W Augusta Blvd",0,1,N/A
2032339,"June 12, 2021",Minnesota,Minneapolis,"W Broadway Ave and Oliver Ave N",0,1,N/A
2032346,"June 12, 2021",Illinois,Chicago,"7600 S Marquette Ave",0,1,N/A
2034237,"June 12, 2021",Connecticut,"West Hartford","2512 Albany Ave",0,0,N/A
2032945,"June 12, 2021",Pennsylvania,Philadelphia,"Frankford Ave and Longshore Ave",0,1,N/A
2032403,"June 12, 2021",Florida,Naples,"3824 Tollhouse Dr",0,1,N/A
2034213,"June 12, 2021",Pennsylvania,Philadelphia,"2400 block of Island Ave",0,1,N/A
2032948,"June 12, 2021",Pennsylvania,Philadelphia,"2500 block of N Bancroft Ave",0,2,N/A
2033212,"June 12, 2021",Illinois,Chicago,"4400 block of S Champlain Ave",0,1,N/A
2032298,"June 12, 2021",Texas,Houston,"12100 block of Beechnut St",0,1,N/A
2033209,"June 12, 2021",Illinois,Chicago,"4600 block of S Drexel Blvd",0,1,N/A
2032724,"June 12, 2021",Illinois,Chicago,"600 block of S Wells St",1,0,N/A
2034165,"June 12, 2021",Massachusetts,"New Bedford","Russell St and Acushnet Ave",0,0,N/A
2033191,"June 12, 2021",Washington,Seattle,"1st Ave and Cherry St",1,0,N/A
2033185,"June 12, 2021",Washington,Seattle,"7000 block of Seaview Ave NW",0,2,N/A
2033179,"June 12, 2021","New Mexico",Taos,"373 Cruz Alta Rd",0,1,N/A
2035286,"June 12, 2021",Washington,Lakewood,"Sharondale St SW and Halcyon Rd SW",1,0,N/A
2033107,"June 12, 2021",Arizona,Tempe,"605 S Mill Ave",0,3,N/A
2035078,"June 12, 2021",Virginia,Woodbridge,"Georgetown Rd and US-1",0,1,N/A
2035258,"June 12, 2021",Virginia,Fredericksburg,"1151 Mountain View Rd",0,0,N/A
2034156,"June 12, 2021",Connecticut,Shelton,"1001 Bridgeport Ave",1,0,N/A
2032486,"June 12, 2021",Ohio,Cleveland,"8805 Buckeye Rd",3,4,N/A
2033150,"June 12, 2021",Alabama,Montgomery,"700 block of Robinson St",1,0,N/A
2033152,"June 12, 2021",Alabama,Montgomery,"5100 block of Carmichael Rd",1,0,N/A
2033082,"June 12, 2021",Alabama,Birmingham,"100 block of Center St SW",1,0,N/A
2034148,"June 12, 2021",Ohio,Canton,"701 W Common St NE",1,0,N/A
2033805,"June 12, 2021",Tennessee,Milan,"15427 S 1st St",0,1,N/A
2035200,"June 12, 2021",Iowa,"Mason City","1st St NW and N Madison Ave",0,1,N/A
2033295,"June 12, 2021",Ohio,Columbus,"328 Westpot Dr",0,2,N/A
2033799,"June 12, 2021",Kansas,Topeka,"1700 block of SE 31st St",0,1,N/A
2033766,"June 12, 2021",Iowa,"Sioux City","3021 Casselman St",0,0,N/A
2035183,"June 12, 2021",Iowa,Waterloo,"Johnson St and W 8th St",0,1,N/A
2033073,"June 12, 2021",Kansas,Wichita,"2800 block of S Hydraulic Ave",0,1,N/A
2034137,"June 12, 2021",Oklahoma,Tulsa,"S 129th E Ave and E 41st St",0,1,N/A
2034128,"June 12, 2021",Oklahoma,"Oklahoma City","I-240 and S Pennsylvania Ave",0,1,N/A
2033065,"June 12, 2021",Mississippi,Lumberton,"297 N 10th Ave",0,3,N/A
2033056,"June 12, 2021",Colorado,Aurora,"3100 block of N Ursula St",0,1,N/A
2032482,"June 12, 2021",Michigan,"Grand Rapids","3000 block of Marshall Ave SE",0,2,N/A
2032489,"June 12, 2021",Michigan,"Grand Rapids","700 block of Monroe Ave NW",0,3,N/A
2032913,"June 12, 2021",Pennsylvania,Allentown,"233 Hamilton St",0,1,N/A
2033080,"June 12, 2021",Alabama,Tuscaloosa,"3200 block of Willow Ln",1,0,N/A
2033033,"June 12, 2021",California,Merced,"Parsons St and E 27th Ave",1,0,N/A
2033025,"June 12, 2021",Missouri,Florissant,"705 Waterford Dr",1,0,N/A
2033182,"June 11, 2021",Nevada,"North Las Vegas","2000 block of W Lawry Ave",1,0,N/A
2031937,"June 11, 2021","New York","Niagara Falls","Ferry Ave and Fourth St",0,0,N/A
2031934,"June 11, 2021","New York","Niagara Falls","500 block of 15th St",0,2,N/A
2032951,"June 11, 2021",Louisiana,"Baton Rouge","Essen Ln",1,0,N/A
2035016,"June 11, 2021","West Virginia",Clarksburg,"Hemsworth Way and Marion St",0,0,N/A
2032918,"June 11, 2021",Texas,"San Antonio","4032 E Southcross",1,0,N/A
2031915,"June 11, 2021",Ohio,Cambridge,"14839 E Pike Rd",1,0,N/A
2031919,"June 11, 2021",Virginia,Richmond,"1600 block of Hickory St",0,2,N/A
2032899,"June 11, 2021","New York",Buffalo,"Pershing Ave and Best St",0,1,N/A
2032669,"June 11, 2021",Maryland,Baltimore,"7050 Friendship Rd",1,0,N/A
2031872,"June 11, 2021",Ohio,Toledo,"600 block of Ranch Dr",0,0,N/A
2032664,"June 11, 2021",Kentucky,Louisville,"4200 block of Grand Ave",1,0,N/A
2031801,"June 11, 2021",Washington,"Seattle (White Center)","9808 16th Ave SW",2,2,N/A
2032715,"June 11, 2021",Tennessee,Nashville,"3900 block of Preston Taylor Pl",1,0,N/A
2031829,"June 11, 2021",California,"Lemon Grove","7662 Broadway",0,2,N/A
2034860,"June 11, 2021",Arkansas,"Little Rock","11301 Financial Centre Pkwy",0,0,N/A
2031792,"June 11, 2021",Kentucky,Louisville,"Preston Dr and Orchard Ave",0,1,N/A
2031781,"June 11, 2021","New York",Buffalo,"Benzinger St and E Lovejoy St",0,1,N/A
2032787,"June 11, 2021",Texas,Dallas,"1600 block of Gardenside Dr",0,1,N/A
2031769,"June 11, 2021",Louisiana,Youngsville,"100 block of St. Monica Place",2,0,N/A
2032801,"June 11, 2021","South Carolina",Spartanburg,"Georgia St",0,1,N/A
2032796,"June 11, 2021",Texas,Dallas,"8080 Leigh Ann Dr",0,1,N/A
2032791,"June 11, 2021",Maryland,Baltimore,"500 block of S Catherine St",0,1,N/A
2031903,"June 11, 2021",Illinois,Chicago,"7500 block of S Kingston Ave",0,2,N/A
2033076,"June 11, 2021",Kansas,Topeka,"SE Hackberry Dr and SE 7th St",0,1,N/A
2032703,"June 11, 2021",Tennessee,Memphis,"2887 Shady Vista Dr",2,0,N/A
2032737,"June 11, 2021",Georgia,Columbus,"3300 block of 5th Ave",0,1,N/A
2032726,"June 11, 2021",Maryland,Columbia,"10700 block of Hickory Ridge Rd",1,0,N/A
2031377,"June 11, 2021",Georgia,Savannah,"201 W Bay St",1,0,N/A
2031367,"June 11, 2021",Georgia,Albany,"600 block of Shamrock Dr",0,1,N/A
2034760,"June 11, 2021","North Carolina",Riegelwood,"5400 Block of Foxwood Dr",0,1,N/A
2031729,"June 11, 2021",Illinois,Chicago,"900 block of S Independence Blvd",1,0,N/A
2033762,"June 11, 2021",Illinois,Centralia,"600 block of E 11th St",0,0,N/A
2031726,"June 11, 2021",Illinois,Chicago,"7600 block of S Exchange Ave",1,0,N/A
2031749,"June 11, 2021",Tennessee,Memphis,"Airways Blvd and Lamar Ave",2,0,N/A
2032697,"June 11, 2021",Tennessee,Knoxville,"1200 block of Better Tomorrow Dr",0,1,N/A
2031976,"June 11, 2021",Georgia,Savannah,"200 block of Avery St",1,7,N/A
2032668,"June 11, 2021",Georgia,Augusta,"2078 Old Savannah Rd",0,0,N/A
2031619,"June 11, 2021","District of Columbia",Washington,"4600 block of Hillside Rd SE",1,1,N/A
2031624,"June 11, 2021","District of Columbia",Washington,"1625 Franklin St NE",1,0,N/A
2032901,"June 11, 2021","North Carolina","Rocky Mount","600 block of Park Ave",1,0,N/A
2032647,"June 11, 2021","District of Columbia",Washington,"1500 block of Massachusetts Ave NW",0,0,N/A
2032308,"June 11, 2021",Texas,Houston,"218 Pennsylvania St",1,0,N/A
2032306,"June 11, 2021",Texas,Houston,"2000 block of Shadow Rock Dr",0,0,N/A
2032636,"June 11, 2021",Georgia,Snellville,"Destin Cir",0,2,N/A
2031382,"June 11, 2021",Texas,Houston,"12601 S Green Dr",1,0,N/A
2034683,"June 11, 2021",Texas,Houston,"9900 Buffalo Speedway",0,1,N/A
2032624,"June 11, 2021",Georgia,Atlanta,"1600 block of Abner Terrace",0,1,N/A
2032879,"June 11, 2021","North Carolina","Winston Salem (Winston-salem)","1528 Bruce St",1,0,N/A
2032618,"June 11, 2021",Georgia,Jasper,"205 Bill Wigington Pkwy",1,0,N/A
2032608,"June 11, 2021",Georgia,Atlanta,"2461 Metropolitan Pkwy SW",0,1,N/A
2031679,"June 11, 2021",California,Modesto,"900 block of 10th St",0,1,N/A
2032605,"June 11, 2021",Massachusetts,Boston,"11 Abbotsford St",0,1,N/A
2032313,"June 11, 2021",Texas,Katy,"24900 block of Acadia Park Cir",2,2,N/A
2033671,"June 11, 2021","New Jersey",Newark,N/A,0,0,N/A
2031670,"June 11, 2021",Texas,"San Antonio","Middlefield Dr and Medina Base Dr",0,1,N/A
2031633,"June 11, 2021","North Carolina",Raleigh,"12000 Block of Joseph Dr",0,1,N/A
2031636,"June 11, 2021","North Carolina",Raleigh,"1200 Block of N Raleigh Blvd",0,1,N/A
2032580,"June 11, 2021","North Carolina","Winston Salem (Winston-salem)","844 E. Devonshire St",1,3,N/A
2032391,"June 11, 2021",Wisconsin,Milwaukee,"W Keefe Ave and N 7th St",0,1,N/A
2033619,"June 11, 2021","South Carolina",Sumter,"190 Roxbury Ct",1,1,N/A
2032535,"June 11, 2021",Michigan,"Redford Charter Township","18250 Beech Daly",0,0,N/A
2032518,"June 11, 2021",Florida,Bartow,"Spruce Rd",1,0,N/A
2032282,"June 11, 2021",Texas,Dallas,"378 N Jim Miller Rd",0,5,N/A
2032513,"June 11, 2021",Florida,Ocala,"5880 NW 44th Ave",0,0,N/A
2034514,"June 11, 2021",Oklahoma,Tulsa,"2900 block of N New Haven Ave",1,1,N/A
2031586,"June 11, 2021",California,Oakland,"2500 block of Rawson St",0,1,N/A
2032511,"June 11, 2021",Ohio,Toledo,"5 N Erie St",0,0,N/A
2032502,"June 11, 2021",Florida,Miami,"NW 12th St and NW 2nd Ave",0,1,N/A
2032499,"June 11, 2021",Ohio,Cincinnati,"9600 block of Glen Orchard Dr",0,0,N/A
2031574,"June 11, 2021",Indiana,Kokomo,"2101 Mark Ln",0,0,N/A
2032999,"June 11, 2021",Oklahoma,"Oklahoma City","6200 block of S Douglas Ave",1,2,N/A
2032765,"June 11, 2021",Alabama,"Phenix City","1400 Whitewater Ave",0,1,N/A
2032757,"June 11, 2021",Georgia,Columbus,"1000 Block of Broadway",0,3,N/A
2032477,"June 11, 2021",Michigan,Saginaw,"1800 block of Kendrick St",0,2,N/A
2031561,"June 11, 2021",Michigan,Muskegon,"100 block of E Grand Ave",0,1,N/A
2031558,"June 11, 2021","North Carolina",Lumberton,"2320 Capuano Rd",0,2,N/A
2031550,"June 11, 2021",Indiana,Evansville,"300 block of E Missouri St",0,1,N/A
2031546,"June 11, 2021","South Carolina",Charleston,"50 Block of America St",0,1,N/A
2032470,"June 11, 2021",California,Oakland,"1900 block of 73rd Ave",0,2,N/A
2032819,"June 11, 2021","South Carolina",Conway,"965 Bucksport Rd",1,0,N/A
2032436,"June 11, 2021",Massachusetts,Boston,N/A,0,0,N/A
2031524,"June 11, 2021",Georgia,Atlanta,"257 Trinity Ave SW",0,2,N/A
2032070,"June 11, 2021",Louisiana,Lafayette,"900 East University Ave",0,3,N/A
2031438,"June 11, 2021","New York",Bronx,"1741 East 172nd Street",1,0,N/A
2032257,"June 11, 2021","New York","New York (Manhattan)","Lenox Ave and 113th St",0,1,N/A
2032276,"June 11, 2021","New York","Staten Island","339 Hillside Ave",0,1,N/A
2031941,"June 11, 2021","New York","Corona (Queens)","187-10 Quencer Rd",1,0,N/A
2031757,"June 11, 2021","New York",Bronx,"Crimmins Ave and E 141st St",1,0,N/A
2031505,"June 11, 2021",Connecticut,Watertown,"38 Kimberly Ln",0,0,N/A
2032358,"June 11, 2021",Wisconsin,Milwaukee,"6142 S 20th St",0,1,N/A
2032356,"June 11, 2021",Wisconsin,Milwaukee,"2751 N 40th St",0,1,N/A
2031448,"June 11, 2021",Georgia,Atlanta,"1691 W Lake Ct NW",1,1,N/A
2031474,"June 11, 2021",Georgia,Atlanta,"1100 block of Astor Ave",0,1,N/A
2031443,"June 11, 2021","New York",Brooklyn,"Miller Ave and Fulton St",1,0,N/A
2031427,"June 11, 2021","New York",Bronx,"E 138th St and Willis Ave",0,1,N/A
2032365,"June 11, 2021",Wisconsin,Milwaukee,"4609 N 50th St",0,1,N/A
2031409,"June 11, 2021",Maryland,"Rockville (North Bethesda)","Towne Rd and Rose Ave",0,0,N/A
2034335,"June 11, 2021",Arizona,Maricopa,"35000 block of W Marin Ave",0,0,N/A
2031404,"June 11, 2021",Indiana,Indianapolis,"300 block of S Meridian St",0,1,N/A
2031393,"June 11, 2021",Maryland,"Temple Hills","3301 Brinkley Rd",0,1,N/A
2031390,"June 11, 2021",Texas,Houston,"400 block of FM 1960",0,1,N/A
2031508,"June 11, 2021",Minnesota,Minneapolis,"1201 W Broadway Ave",1,1,N/A
2032352,"June 11, 2021",Wisconsin,Milwaukee,"2600 block of N 55th St",0,1,N/A
2031684,"June 11, 2021",Indiana,Gary,"1975 W Ridge Rd",1,0,N/A
2031374,"June 11, 2021",Texas,Houston,"12500 Dunlap St",0,1,N/A
2032348,"June 11, 2021",Illinois,Chicago,"8501 S Parnell Ave",0,1,N/A
2031346,"June 11, 2021",Illinois,Chicago,"7600 block of S Bennett Ave",0,2,N/A
2031329,"June 11, 2021",Florida,Ocala,"621 NW 2nd St",0,2,N/A
2034251,"June 11, 2021",Arizona,Phoenix,"N 16th St and E Oak St",0,2,N/A
2031321,"June 11, 2021",Oklahoma,"Oklahoma City","4502 Sunnyview Dr",1,0,N/A
2034249,"June 11, 2021",Connecticut,Waterbury,"North Elm St",0,0,N/A
2033251,"June 11, 2021",Illinois,Chicago,"6200 block of S Stony Island Ave",0,1,N/A
2032335,"June 11, 2021",Connecticut,Bridgeport,"Noble Ave and Shelton St",0,1,N/A
2031956,"June 11, 2021",Arizona,Tucson,"1555 W Valencia Rd",1,1,N/A
2033244,"June 11, 2021",Florida,"West Palm Beach","500 block of Kirk Rd",1,0,N/A
2033242,"June 11, 2021",Florida,"Royal Palm Beach","9200 block of Belvedere Rd",1,0,N/A
2032310,"June 11, 2021",Texas,Austin,"4900 block of Todd Ln",1,1,N/A
2031896,"June 11, 2021",Illinois,Chicago,"4723 S Rockwell St",1,0,N/A
2031269,"June 11, 2021",Illinois,Chicago,"4900 block of W Wrightwood Ave",1,1,N/A
2032280,"June 11, 2021",Illinois,Chicago,"6900 block of S Laflin St",0,1,N/A
2032574,"June 11, 2021",Indiana,"Fort Wayne","900 block of High St",0,1,N/A
2032278,"June 11, 2021","New York",Brooklyn,"46th St and 6th Ave",0,1,N/A
2031264,"June 11, 2021",Illinois,Chicago,"12200 block of S Union Ave",1,1,N/A
2032272,"June 11, 2021","New York",Bronx,"1605 E 174th St",0,1,N/A
2032253,"June 11, 2021",Illinois,Chicago,"10400 block of S Aberdeen St",0,1,N/A
2033184,"June 11, 2021","South Dakota","Sioux Falls","12th St and Summit Ave",0,0,N/A
2032195,"June 11, 2021",Mississippi,Starkville,"Bethel Rd",1,0,N/A
2032194,"June 11, 2021",Mississippi,Tupelo,"331 W Main St",0,0,N/A
2032190,"June 11, 2021",Mississippi,Jackson,"Fielding Ave",1,0,N/A
2033178,"June 11, 2021","North Dakota",Fargo,"4300 block of 18th Ave S",0,0,N/A
2035270,"June 11, 2021",Oregon,"Grants Pass","200 block of Grandview Ave",0,0,N/A
2033171,"June 11, 2021",Arizona,Phoenix,"16th St and McDowell Rd",0,2,N/A
2032152,"June 11, 2021",Alabama,Birmingham,"605 Springville Rd",0,1,N/A
2032166,"June 11, 2021",Alabama,Montgomery,"3000 block of Renee Dr",0,1,N/A
2031865,"June 11, 2021",Kentucky,Louisville,"S 18th St and W Oak St",0,1,N/A
2031815,"June 11, 2021",Virginia,"Virginia Beach","500 block of Fountain Lake Dr",1,0,N/A
2031822,"June 11, 2021",Virginia,Norfolk,"440 Mariners Way",1,0,N/A
2033092,"June 11, 2021","New Jersey",Paterson,"Market St and Madison St",0,2,N/A
2032106,"June 11, 2021","New Jersey",Newark,"128 Wakeman St",0,1,N/A
2031853,"June 11, 2021",Kentucky,Owensboro,"1800 block of E 17th St",0,1,N/A
2032127,"June 11, 2021",Colorado,Denver,"2300 block of Curtis St",1,1,N/A
2031752,"June 11, 2021",Tennessee,Memphis,"3712 Orchi Rd",1,0,N/A
2032115,"June 11, 2021",Colorado,Denver,"Verbena St and E Colfax Ave",0,2,N/A
2032095,"June 11, 2021",Colorado,Denver,"5450 N Federal Blvd",0,1,N/A
2032090,"June 11, 2021",Ohio,Newark,"Seymour Ave and Clinton Ave",0,0,N/A
