president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Joseph R. Biden Jr.,Adults,6/9/2021,52.081721,56.199363,47.964078,39.345089,44.124143,34.566036,14:47:08  9 Jun 2021
Joseph R. Biden Jr.,Adults,6/8/2021,52.243127,56.377625,48.10863,39.190987,44.234822,34.147151,12:30:11  8 Jun 2021
Joseph R. Biden Jr.,Adults,6/7/2021,52.264244,56.400195,48.128294,39.343458,44.448203,34.238714,09:29:13  7 Jun 2021
Joseph R. Biden Jr.,Adults,6/6/2021,52.264244,56.400119,48.12837,39.343458,44.448112,34.238805,09:29:14  7 Jun 2021
Joseph R. Biden Jr.,Adults,6/5/2021,52.264244,56.400195,48.128294,39.343458,44.448203,34.238714,09:29:15  7 Jun 2021
Joseph R. Biden Jr.,Adults,6/4/2021,52.264244,56.400119,48.12837,39.343458,44.448112,34.238805,21:00:12  4 Jun 2021
Joseph R. Biden Jr.,Adults,6/3/2021,52.264244,56.400119,48.12837,39.343458,44.448112,34.238805,20:56:07  3 Jun 2021
Joseph R. Biden Jr.,Adults,6/2/2021,52.338727,56.590234,48.08722,38.877181,44.000633,33.753729,09:39:08  2 Jun 2021
Joseph R. Biden Jr.,Adults,6/1/2021,52.549831,56.847743,48.251918,38.726337,43.809462,33.643212,15:15:09  1 Jun 2021
Joseph R. Biden Jr.,Adults,5/31/2021,52.221021,56.823056,47.618987,40.270696,44.3816,36.159793,09:28:16  1 Jun 2021
Joseph R. Biden Jr.,Adults,5/30/2021,52.221021,56.823056,47.618987,40.270696,44.3816,36.159793,09:28:17  1 Jun 2021
Joseph R. Biden Jr.,Adults,5/29/2021,52.221021,56.823056,47.618987,40.270696,44.3816,36.159793,09:28:18  1 Jun 2021
Joseph R. Biden Jr.,Adults,5/28/2021,52.221021,56.823134,47.618909,40.270696,44.381692,36.159701,13:54:08 28 May 2021
Joseph R. Biden Jr.,Adults,5/27/2021,52.542424,57.082605,48.002243,40.123656,44.295923,35.951388,19:41:07 27 May 2021
Joseph R. Biden Jr.,Adults,5/26/2021,52.898945,57.59952,48.19837,39.403094,43.267613,35.538575,21:22:07 26 May 2021
Joseph R. Biden Jr.,Adults,5/25/2021,53.4357,58.17723,48.69416,39.35863,43.51825,35.19902,10:55:28 25 May 2021
Joseph R. Biden Jr.,Adults,5/24/2021,53.451388,58.181294,48.721481,39.192541,43.298645,35.086437,10:42:09 24 May 2021
Joseph R. Biden Jr.,Adults,5/23/2021,53.447439,58.174323,48.720554,39.196084,43.30206,35.090108,09:09:12 24 May 2021
Joseph R. Biden Jr.,Adults,5/22/2021,53.447439,58.17424,48.720638,39.196084,43.301965,35.090203,09:09:12 24 May 2021
Joseph R. Biden Jr.,Adults,5/21/2021,53.447439,58.17424,48.720638,39.196084,43.301965,35.090203,21:02:06 21 May 2021
Joseph R. Biden Jr.,Adults,5/20/2021,53.226645,58.162008,48.291281,39.206516,43.613957,34.799075,10:15:10 20 May 2021
Joseph R. Biden Jr.,Adults,5/19/2021,53.391056,58.508695,48.273418,39.090993,43.60303,34.578956,16:44:07 19 May 2021
Joseph R. Biden Jr.,Adults,5/18/2021,53.389146,58.414452,48.36384,38.722383,43.210649,34.234118,13:58:08 18 May 2021
Joseph R. Biden Jr.,Adults,5/17/2021,53.389146,58.414539,48.363754,38.722383,43.210747,34.23402,18:17:07 17 May 2021
Joseph R. Biden Jr.,Adults,5/16/2021,53.859616,59.001192,48.718041,38.234761,42.873,33.596521,08:53:10 17 May 2021
Joseph R. Biden Jr.,Adults,5/15/2021,53.859616,59.00128,48.717952,38.234761,42.873101,33.59642,08:53:11 17 May 2021
Joseph R. Biden Jr.,Adults,5/14/2021,53.859616,59.001192,48.718041,38.234761,42.873,33.596521,10:42:07 14 May 2021
Joseph R. Biden Jr.,Adults,5/13/2021,53.859616,59.001192,48.718041,38.234761,42.873,33.596521,09:54:07 13 May 2021
Joseph R. Biden Jr.,Adults,5/12/2021,53.856118,59.272267,48.43997,37.958402,42.814908,33.101895,13:13:06 12 May 2021
Joseph R. Biden Jr.,Adults,5/11/2021,54.096168,59.549732,48.642604,37.851638,42.845759,32.857516,10:07:07 11 May 2021
Joseph R. Biden Jr.,Adults,5/10/2021,54.132605,59.524849,48.740362,37.913162,42.885545,32.94078,21:05:07 10 May 2021
Joseph R. Biden Jr.,Adults,5/9/2021,53.078587,57.63722,48.519953,38.666459,43.777106,33.555812,09:11:11 10 May 2021
Joseph R. Biden Jr.,Adults,5/8/2021,53.078587,57.637129,48.520045,38.666459,43.777001,33.555917,09:11:11 10 May 2021
Joseph R. Biden Jr.,Adults,5/7/2021,53.078587,57.63722,48.519953,38.666459,43.777106,33.555812,21:27:07  7 May 2021
Joseph R. Biden Jr.,Adults,5/6/2021,53.087191,57.654102,48.52028,38.646747,43.767056,33.526439,13:18:07  6 May 2021
Joseph R. Biden Jr.,Adults,5/5/2021,53.022586,57.635894,48.409279,38.776771,43.981641,33.571901,20:59:07  5 May 2021
Joseph R. Biden Jr.,Adults,5/4/2021,53.460493,57.83212,49.088867,38.351085,43.496283,33.205887,09:39:07  4 May 2021
Joseph R. Biden Jr.,Adults,5/3/2021,53.362351,57.674987,49.049714,38.342717,43.417956,33.267478,21:00:10  3 May 2021
Joseph R. Biden Jr.,Adults,5/2/2021,54.223796,58.587688,49.859903,39.849973,44.286899,35.413048,09:09:09  3 May 2021
Joseph R. Biden Jr.,Adults,5/1/2021,54.223796,58.587688,49.859903,39.849973,44.286899,35.413048,20:20:07  1 May 2021
Joseph R. Biden Jr.,Adults,4/30/2021,54.132599,58.581758,49.68344,40.222509,44.664994,35.780024,16:50:10 30 Apr 2021
Joseph R. Biden Jr.,Adults,4/29/2021,53.984434,58.375152,49.593715,40.346212,44.717503,35.974921,17:57:07 29 Apr 2021
Joseph R. Biden Jr.,Adults,4/28/2021,53.995908,58.464908,49.526907,40.591689,44.88931,36.294067,18:58:07 28 Apr 2021
Joseph R. Biden Jr.,Adults,4/27/2021,54.41073,58.974996,49.846465,40.880241,45.172629,36.587854,13:30:08 27 Apr 2021
Joseph R. Biden Jr.,Adults,4/26/2021,54.333962,59.191649,49.476275,40.070861,44.322438,35.819283,17:19:06 26 Apr 2021
Joseph R. Biden Jr.,Adults,4/25/2021,54.512183,59.402224,49.622142,39.858875,44.028743,35.689007,13:00:11 25 Apr 2021
Joseph R. Biden Jr.,Adults,4/24/2021,53.173693,58.356746,47.990639,38.856646,43.030728,34.682564,13:00:11 25 Apr 2021
Joseph R. Biden Jr.,Adults,4/23/2021,53.173693,58.356746,47.990639,38.856646,43.030728,34.682564,18:01:07 23 Apr 2021
Joseph R. Biden Jr.,Adults,4/22/2021,52.974175,58.188145,47.760206,38.880573,43.101932,34.659215,21:22:10 22 Apr 2021
Joseph R. Biden Jr.,Adults,4/21/2021,53.118453,58.454254,47.782653,38.652505,43.004638,34.300373,10:15:08 21 Apr 2021
Joseph R. Biden Jr.,Adults,4/20/2021,53.030946,58.185095,47.876797,39.363616,43.729111,34.998121,13:35:08 20 Apr 2021
Joseph R. Biden Jr.,Adults,4/19/2021,52.812053,57.894426,47.729679,39.470112,43.740217,35.200007,09:33:09 19 Apr 2021
Joseph R. Biden Jr.,Adults,4/18/2021,52.812053,57.894426,47.729679,39.470112,43.740217,35.200007,09:33:10 19 Apr 2021
Joseph R. Biden Jr.,Adults,4/17/2021,52.812053,57.894426,47.729679,39.470112,43.740217,35.200007,09:33:10 19 Apr 2021
Joseph R. Biden Jr.,Adults,4/16/2021,52.812053,57.894547,47.729558,39.470112,43.740357,35.199867,15:54:06 16 Apr 2021
Joseph R. Biden Jr.,Adults,4/15/2021,52.786149,57.867727,47.704571,39.664545,43.926934,35.402155,16:28:06 15 Apr 2021
Joseph R. Biden Jr.,Adults,4/14/2021,52.104325,57.040589,47.168062,39.618714,44.35564,34.881789,14:09:06 14 Apr 2021
Joseph R. Biden Jr.,Adults,4/13/2021,53.204938,57.976329,48.433548,38.016879,42.650998,33.382761,09:39:06 13 Apr 2021
Joseph R. Biden Jr.,Adults,4/12/2021,53.204938,57.976329,48.433548,38.016879,42.650998,33.382761,10:14:06 12 Apr 2021
Joseph R. Biden Jr.,Adults,4/11/2021,53.133518,58.06374,48.203295,38.169146,42.966069,33.372224,10:07:08 12 Apr 2021
Joseph R. Biden Jr.,Adults,4/10/2021,53.133518,58.06374,48.203295,38.169146,42.966069,33.372224,10:07:09 12 Apr 2021
Joseph R. Biden Jr.,Adults,4/9/2021,53.133518,58.06374,48.203295,38.169146,42.966069,33.372224,15:21:06  9 Apr 2021
Joseph R. Biden Jr.,Adults,4/8/2021,53.133518,58.063587,48.203449,38.169146,42.9659,33.372393,20:50:07  8 Apr 2021
Joseph R. Biden Jr.,Adults,4/7/2021,52.903976,57.969453,47.838499,38.49487,43.372804,33.616937,11:08:06  7 Apr 2021
Joseph R. Biden Jr.,Adults,4/6/2021,53.750683,58.748831,48.752536,38.024683,42.86759,33.181776,10:01:07  6 Apr 2021
Joseph R. Biden Jr.,Adults,4/5/2021,53.750683,58.748831,48.752536,38.024683,42.86759,33.181776,16:44:05  5 Apr 2021
Joseph R. Biden Jr.,Adults,4/4/2021,54.101637,59.610897,48.592378,39.069804,43.536963,34.602646,21:48:04  4 Apr 2021
Joseph R. Biden Jr.,Adults,4/3/2021,54.090783,59.597719,48.583846,39.075651,43.5397,34.611603,18:53:04  3 Apr 2021
Joseph R. Biden Jr.,Adults,4/2/2021,54.059849,59.631483,48.488215,38.898691,43.364984,34.432398,15:20:07  2 Apr 2021
Joseph R. Biden Jr.,Adults,4/1/2021,53.927752,59.520587,48.334918,38.370304,42.790595,33.950013,23:17:05  1 Apr 2021
Joseph R. Biden Jr.,Adults,3/31/2021,54.348348,59.929272,48.767423,38.474126,42.879017,34.069235,19:48:07 31 Mar 2021
Joseph R. Biden Jr.,Adults,3/30/2021,54.251968,59.195056,49.308881,38.487069,43.158174,33.815964,15:48:05 30 Mar 2021
Joseph R. Biden Jr.,Adults,3/29/2021,54.556102,59.814657,49.297546,38.359103,43.356036,33.36217,16:18:06 29 Mar 2021
Joseph R. Biden Jr.,Adults,3/28/2021,54.557332,59.976953,49.137712,38.710858,43.792814,33.628902,11:09:07 29 Mar 2021
Joseph R. Biden Jr.,Adults,3/27/2021,54.557332,59.976953,49.137712,38.710858,43.792814,33.628902,11:09:08 29 Mar 2021
Joseph R. Biden Jr.,Adults,3/26/2021,54.557332,59.976953,49.137712,38.710858,43.792814,33.628902,16:53:05 26 Mar 2021
Joseph R. Biden Jr.,Adults,3/25/2021,54.556516,60.120728,48.992304,38.783132,43.957024,33.60924,21:13:04 25 Mar 2021
Joseph R. Biden Jr.,Adults,3/24/2021,54.874908,60.443794,49.306022,38.404315,43.523636,33.284994,13:16:06 24 Mar 2021
Joseph R. Biden Jr.,Adults,3/23/2021,55.376763,60.761786,49.991739,38.120135,43.12557,33.114701,09:57:05 23 Mar 2021
Joseph R. Biden Jr.,Adults,3/22/2021,55.376763,60.761786,49.991739,38.120135,43.12557,33.114701,13:27:05 22 Mar 2021
Joseph R. Biden Jr.,Adults,3/21/2021,54.431898,59.721567,49.142229,38.963521,43.921238,34.005804,09:38:07 22 Mar 2021
Joseph R. Biden Jr.,Adults,3/20/2021,54.431898,59.721567,49.142229,38.963521,43.921238,34.005804,09:38:07 22 Mar 2021
Joseph R. Biden Jr.,Adults,3/19/2021,54.431898,59.721567,49.142229,38.963521,43.921238,34.005804,12:55:06 19 Mar 2021
Joseph R. Biden Jr.,Adults,3/18/2021,54.431898,59.721567,49.142229,38.963521,43.921238,34.005804,20:54:05 18 Mar 2021
Joseph R. Biden Jr.,Adults,3/17/2021,53.808398,59.131589,48.485206,39.431897,44.318689,34.545105,17:05:05 17 Mar 2021
Joseph R. Biden Jr.,Adults,3/16/2021,54.237159,59.538213,48.936106,39.648534,44.465285,34.831783,13:47:05 16 Mar 2021
Joseph R. Biden Jr.,Adults,3/15/2021,54.237159,59.538213,48.936106,39.648534,44.465285,34.831783,10:35:07 15 Mar 2021
Joseph R. Biden Jr.,Adults,3/14/2021,54.237159,59.538213,48.936106,39.648534,44.465285,34.831783,11:57:08 14 Mar 2021
Joseph R. Biden Jr.,Adults,3/13/2021,52.991846,57.935892,48.0478,39.912734,44.772348,35.05312,11:57:08 14 Mar 2021
Joseph R. Biden Jr.,Adults,3/12/2021,52.991846,57.935892,48.0478,39.912734,44.772348,35.05312,22:00:08 12 Mar 2021
Joseph R. Biden Jr.,Adults,3/11/2021,52.981262,57.974086,47.988438,40.011153,44.935533,35.086773,21:52:04 11 Mar 2021
Joseph R. Biden Jr.,Adults,3/10/2021,52.840325,57.899749,47.780901,38.24952,43.351793,33.147248,13:46:05 10 Mar 2021
Joseph R. Biden Jr.,Adults,3/9/2021,53.526507,58.648894,48.404119,37.27473,42.435059,32.1144,21:39:04  9 Mar 2021
Joseph R. Biden Jr.,Adults,3/8/2021,53.451469,58.482309,48.420629,37.276999,42.348367,32.205632,09:39:05  8 Mar 2021
Joseph R. Biden Jr.,Adults,3/7/2021,53.451469,58.482309,48.420629,37.276999,42.348367,32.205632,09:23:06  8 Mar 2021
Joseph R. Biden Jr.,Adults,3/6/2021,53.451469,58.482309,48.420629,37.276999,42.348367,32.205632,09:23:06  8 Mar 2021
Joseph R. Biden Jr.,Adults,3/5/2021,53.451469,58.482309,48.420629,37.276999,42.348367,32.205632,19:47:04  5 Mar 2021
Joseph R. Biden Jr.,Adults,3/4/2021,52.645026,57.489133,47.800918,36.805394,41.947133,31.663656,20:59:03  4 Mar 2021
Joseph R. Biden Jr.,Adults,3/3/2021,52.233071,56.996359,47.469784,36.987863,42.14653,31.829197,15:32:05  3 Mar 2021
Joseph R. Biden Jr.,Adults,3/2/2021,53.310616,58.197813,48.423419,35.139211,40.044786,30.233635,10:54:06  2 Mar 2021
Joseph R. Biden Jr.,Adults,3/1/2021,54.049253,58.798325,49.30018,34.922595,39.84344,30.00175,13:06:06  1 Mar 2021
Joseph R. Biden Jr.,Adults,2/28/2021,54.541665,59.55029,49.53304,36.607013,41.231066,31.98296,09:34:07  1 Mar 2021
Joseph R. Biden Jr.,Adults,2/27/2021,54.541665,59.55029,49.53304,36.607013,41.231066,31.98296,09:34:08  1 Mar 2021
Joseph R. Biden Jr.,Adults,2/26/2021,54.541665,59.55029,49.53304,36.607013,41.231066,31.98296,09:55:05 26 Feb 2021
Joseph R. Biden Jr.,Adults,2/25/2021,54.541665,59.55029,49.53304,36.607013,41.231066,31.98296,19:38:05 25 Feb 2021
Joseph R. Biden Jr.,Adults,2/24/2021,54.383225,59.3562,49.41025,36.522148,41.169481,31.874814,13:00:08 24 Feb 2021
Joseph R. Biden Jr.,Adults,2/23/2021,54.374127,59.296495,49.45176,36.586582,41.27335,31.899813,10:22:06 23 Feb 2021
Joseph R. Biden Jr.,Adults,2/22/2021,54.84551,59.727299,49.96372,36.686568,41.405165,31.96797,20:04:04 22 Feb 2021
Joseph R. Biden Jr.,Adults,2/21/2021,53.841548,58.749003,48.934092,36.926738,41.716085,32.137391,09:40:08 22 Feb 2021
Joseph R. Biden Jr.,Adults,2/20/2021,53.841548,58.749003,48.934092,36.926738,41.716085,32.137391,09:40:08 22 Feb 2021
Joseph R. Biden Jr.,Adults,2/19/2021,53.841548,58.749003,48.934092,36.926738,41.716085,32.137391,13:49:04 19 Feb 2021
Joseph R. Biden Jr.,Adults,2/18/2021,53.841548,58.749003,48.934092,36.926738,41.716085,32.137391,21:23:04 18 Feb 2021
Joseph R. Biden Jr.,Adults,2/17/2021,53.741777,58.598349,48.885205,36.97763,41.789753,32.165507,12:21:04 17 Feb 2021
Joseph R. Biden Jr.,Adults,2/16/2021,53.898887,58.584921,49.212853,36.336458,40.978745,31.694172,09:35:05 16 Feb 2021
Joseph R. Biden Jr.,Adults,2/15/2021,53.898887,58.584921,49.212853,36.336458,40.978745,31.694172,10:19:05 15 Feb 2021
Joseph R. Biden Jr.,Adults,2/14/2021,53.902411,58.587013,49.21781,36.333657,40.974981,31.692333,10:19:06 15 Feb 2021
Joseph R. Biden Jr.,Adults,2/13/2021,53.902411,58.587013,49.21781,36.333657,40.974981,31.692333,10:19:06 15 Feb 2021
Joseph R. Biden Jr.,Adults,2/12/2021,53.901415,58.58614,49.216691,36.334026,40.97549,31.692561,13:57:05 12 Feb 2021
Joseph R. Biden Jr.,Adults,2/11/2021,53.901415,58.58614,49.216691,36.334026,40.97549,31.692561,14:38:04 11 Feb 2021
Joseph R. Biden Jr.,Adults,2/10/2021,53.819949,58.549399,49.090499,36.374483,41.056421,31.692546,20:14:04 10 Feb 2021
Joseph R. Biden Jr.,Adults,2/9/2021,54.088334,58.635704,49.540965,36.225092,40.772461,31.677723,18:22:05  9 Feb 2021
Joseph R. Biden Jr.,Adults,2/8/2021,52.492644,56.920352,48.064936,35.296317,39.724025,30.868609,13:40:05  8 Feb 2021
Joseph R. Biden Jr.,Adults,2/7/2021,52.492644,56.920352,48.064936,35.296317,39.724025,30.868609,09:37:05  8 Feb 2021
Joseph R. Biden Jr.,Adults,2/6/2021,52.492644,56.920352,48.064936,35.296317,39.724025,30.868609,09:37:05  8 Feb 2021
Joseph R. Biden Jr.,Adults,2/5/2021,52.492644,56.920352,48.064936,35.296317,39.724025,30.868609,16:08:04  5 Feb 2021
Joseph R. Biden Jr.,Adults,2/4/2021,53.128767,57.639487,48.618048,34.518122,39.028841,30.007402,19:52:04  4 Feb 2021
Joseph R. Biden Jr.,Adults,2/3/2021,51.021856,55.628124,46.415588,33.047034,37.653302,28.440766,15:31:05  3 Feb 2021
Joseph R. Biden Jr.,Adults,2/2/2021,51.566172,56.188902,46.943442,31.239489,35.862219,26.616759,15:41:05  2 Feb 2021
Joseph R. Biden Jr.,Adults,2/1/2021,52.163875,56.76509,47.562659,31.623309,36.224525,27.022094,15:13:05  1 Feb 2021
Joseph R. Biden Jr.,Adults,1/31/2021,53.111271,58.022936,48.199606,31.162567,36.074232,26.250902,09:14:05  1 Feb 2021
Joseph R. Biden Jr.,Adults,1/30/2021,53.111271,58.022936,48.199606,31.162567,36.074232,26.250902,09:14:05  1 Feb 2021
Joseph R. Biden Jr.,Adults,1/29/2021,53.111271,58.022936,48.199606,31.162567,36.074232,26.250902,16:55:08 29 Jan 2021
Joseph R. Biden Jr.,Adults,1/28/2021,53.111271,58.022936,48.199606,31.162567,36.074232,26.250902,19:57:04 28 Jan 2021
Joseph R. Biden Jr.,Adults,1/27/2021,53.243714,58.364386,48.123041,31.5518,36.672473,26.431128,17:10:07 27 Jan 2021
Joseph R. Biden Jr.,Adults,1/26/2021,55.0,61.45853,48.54147,32.0,38.45853,25.54147,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Adults,1/25/2021,55.0,61.45853,48.54147,32.0,38.45853,25.54147,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Adults,1/24/2021,55.0,61.45853,48.54147,32.0,38.45853,25.54147,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Adults,1/23/2021,55.0,61.45853,48.54147,32.0,38.45853,25.54147,10:18:18 26 Jan 2021
