president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Joseph R. Biden Jr.,Voters,6/9/2021,53.448103,58.702592,48.193613,41.326684,46.806018,35.84735,14:47:09  9 Jun 2021
Joseph R. Biden Jr.,Voters,6/8/2021,53.509075,58.947268,48.070883,41.173641,46.812863,35.534419,12:30:12  8 Jun 2021
Joseph R. Biden Jr.,Voters,6/7/2021,54.268686,60.089255,48.448117,40.532365,46.466662,34.598067,09:29:16  7 Jun 2021
Joseph R. Biden Jr.,Voters,6/6/2021,54.405254,60.011716,48.798792,40.516758,46.260886,34.77263,09:29:17  7 Jun 2021
Joseph R. Biden Jr.,Voters,6/5/2021,54.405254,60.011716,48.798792,40.516758,46.260886,34.77263,09:29:17  7 Jun 2021
Joseph R. Biden Jr.,Voters,6/4/2021,54.405254,60.011716,48.798792,40.516758,46.260886,34.77263,21:00:13  4 Jun 2021
Joseph R. Biden Jr.,Voters,6/3/2021,54.185524,59.406237,48.964812,40.630567,46.442694,34.818439,20:56:08  3 Jun 2021
Joseph R. Biden Jr.,Voters,6/2/2021,53.622514,58.613892,48.631137,41.59777,46.164973,37.030567,09:39:09  2 Jun 2021
Joseph R. Biden Jr.,Voters,6/1/2021,54.271137,59.238432,49.303842,41.113655,45.556227,36.671083,15:15:10  1 Jun 2021
Joseph R. Biden Jr.,Voters,5/31/2021,54.148586,59.064913,49.232259,41.129395,45.564834,36.693956,09:28:19  1 Jun 2021
Joseph R. Biden Jr.,Voters,5/30/2021,54.148586,59.064913,49.232259,41.129395,45.564834,36.693956,09:28:20  1 Jun 2021
Joseph R. Biden Jr.,Voters,5/29/2021,54.148586,59.064913,49.232259,41.129395,45.564834,36.693956,09:28:21  1 Jun 2021
Joseph R. Biden Jr.,Voters,5/28/2021,54.148586,59.064913,49.232259,41.129395,45.564834,36.693956,13:54:08 28 May 2021
Joseph R. Biden Jr.,Voters,5/27/2021,54.259842,59.29921,49.220475,41.090223,45.509931,36.670514,19:41:08 27 May 2021
Joseph R. Biden Jr.,Voters,5/26/2021,54.31796,59.355972,49.279948,41.044729,45.420893,36.668564,21:22:08 26 May 2021
Joseph R. Biden Jr.,Voters,5/25/2021,54.82996,60.15433,49.5056,41.01167,45.90331,36.12004,10:55:28 25 May 2021
Joseph R. Biden Jr.,Voters,5/24/2021,54.604395,59.785005,49.423786,41.12625,46.059972,36.192529,10:42:10 24 May 2021
Joseph R. Biden Jr.,Voters,5/23/2021,54.410472,59.627484,49.193461,41.426232,46.434685,36.417778,09:09:14 24 May 2021
Joseph R. Biden Jr.,Voters,5/22/2021,54.410472,59.627484,49.193461,41.426232,46.434685,36.417778,09:09:14 24 May 2021
Joseph R. Biden Jr.,Voters,5/21/2021,54.410472,59.627484,49.193461,41.426232,46.434685,36.417778,21:02:07 21 May 2021
Joseph R. Biden Jr.,Voters,5/20/2021,52.640546,57.290029,47.991064,42.320038,47.502066,37.13801,10:15:10 20 May 2021
Joseph R. Biden Jr.,Voters,5/19/2021,52.519631,57.20093,47.838331,42.494369,47.756556,37.232182,16:44:08 19 May 2021
Joseph R. Biden Jr.,Voters,5/18/2021,52.435187,57.370792,47.499582,42.3136,47.968922,36.658278,13:58:09 18 May 2021
Joseph R. Biden Jr.,Voters,5/17/2021,52.497377,57.418357,47.576397,42.333436,47.94718,36.719692,18:17:07 17 May 2021
Joseph R. Biden Jr.,Voters,5/16/2021,52.060657,57.185203,46.936111,42.839062,48.364715,37.313409,08:53:12 17 May 2021
Joseph R. Biden Jr.,Voters,5/15/2021,52.060657,57.185203,46.936111,42.839062,48.364715,37.313409,08:53:13 17 May 2021
Joseph R. Biden Jr.,Voters,5/14/2021,52.060657,57.185203,46.936111,42.839062,48.364715,37.313409,10:42:08 14 May 2021
Joseph R. Biden Jr.,Voters,5/13/2021,52.177054,57.421504,46.932605,43.203335,48.209485,38.197185,09:54:08 13 May 2021
Joseph R. Biden Jr.,Voters,5/12/2021,52.057766,57.340941,46.774591,43.330659,48.386174,38.275144,13:13:07 12 May 2021
Joseph R. Biden Jr.,Voters,5/11/2021,53.458333,58.845616,48.071051,42.104685,47.408844,36.800526,10:07:08 11 May 2021
Joseph R. Biden Jr.,Voters,5/10/2021,53.463078,58.863371,48.062784,42.10378,47.402171,36.805388,21:05:08 10 May 2021
Joseph R. Biden Jr.,Voters,5/9/2021,53.582405,58.969627,48.195182,42.013141,47.204464,36.821817,09:11:13 10 May 2021
Joseph R. Biden Jr.,Voters,5/8/2021,53.582405,58.969627,48.195182,42.013141,47.204464,36.821817,09:11:13 10 May 2021
Joseph R. Biden Jr.,Voters,5/7/2021,53.582405,58.969627,48.195182,42.013141,47.204464,36.821817,21:27:08  7 May 2021
Joseph R. Biden Jr.,Voters,5/6/2021,53.391694,58.672619,48.110769,42.068465,47.311008,36.825922,13:18:08  6 May 2021
Joseph R. Biden Jr.,Voters,5/5/2021,53.291179,58.588619,47.993739,42.124882,47.347572,36.902193,20:59:08  5 May 2021
Joseph R. Biden Jr.,Voters,5/4/2021,53.768567,59.021221,48.515912,41.687707,47.005734,36.36968,09:39:08  4 May 2021
Joseph R. Biden Jr.,Voters,5/3/2021,53.738228,59.027737,48.448718,41.639533,46.932024,36.347042,21:00:11  3 May 2021
Joseph R. Biden Jr.,Voters,5/2/2021,53.752309,58.929799,48.57482,42.015693,47.133687,36.8977,09:09:10  3 May 2021
Joseph R. Biden Jr.,Voters,5/1/2021,53.752309,58.929799,48.57482,42.015693,47.133687,36.8977,20:20:08  1 May 2021
Joseph R. Biden Jr.,Voters,4/30/2021,53.752309,58.929799,48.57482,42.015693,47.133687,36.8977,16:50:11 30 Apr 2021
Joseph R. Biden Jr.,Voters,4/29/2021,53.611202,58.529738,48.692667,42.164411,47.218585,37.110237,17:57:07 29 Apr 2021
Joseph R. Biden Jr.,Voters,4/28/2021,53.699358,58.573011,48.825706,42.09269,47.070299,37.115081,18:58:07 28 Apr 2021
Joseph R. Biden Jr.,Voters,4/27/2021,54.347086,59.442591,49.251582,41.416566,46.463094,36.370037,13:30:09 27 Apr 2021
Joseph R. Biden Jr.,Voters,4/26/2021,54.228864,59.539871,48.917856,41.110877,46.15523,36.066524,17:19:07 26 Apr 2021
Joseph R. Biden Jr.,Voters,4/25/2021,54.102133,59.443324,48.760942,41.017827,46.068175,35.967479,13:00:12 25 Apr 2021
Joseph R. Biden Jr.,Voters,4/24/2021,54.322518,59.948448,48.696589,40.641015,45.994519,35.287512,13:00:13 25 Apr 2021
Joseph R. Biden Jr.,Voters,4/23/2021,54.322518,59.948448,48.696589,40.641015,45.994519,35.287512,18:01:08 23 Apr 2021
Joseph R. Biden Jr.,Voters,4/22/2021,53.83098,59.323187,48.338772,41.105167,46.616569,35.593764,21:22:11 22 Apr 2021
Joseph R. Biden Jr.,Voters,4/21/2021,53.851883,59.324807,48.37896,40.998809,46.381067,35.616551,10:15:09 21 Apr 2021
Joseph R. Biden Jr.,Voters,4/20/2021,53.740306,59.276514,48.204099,41.488948,46.764667,36.213229,13:35:08 20 Apr 2021
Joseph R. Biden Jr.,Voters,4/19/2021,53.536109,59.053098,48.019119,41.600263,46.738459,36.462067,09:33:11 19 Apr 2021
Joseph R. Biden Jr.,Voters,4/18/2021,53.503212,59.006867,47.999557,41.641446,46.741425,36.541468,09:33:11 19 Apr 2021
Joseph R. Biden Jr.,Voters,4/17/2021,53.503212,59.006867,47.999557,41.641446,46.741425,36.541468,09:33:12 19 Apr 2021
Joseph R. Biden Jr.,Voters,4/16/2021,53.503212,59.006867,47.999557,41.641446,46.741425,36.541468,15:54:07 16 Apr 2021
Joseph R. Biden Jr.,Voters,4/15/2021,52.89647,58.131287,47.661653,41.917442,47.097277,36.737607,16:28:06 15 Apr 2021
Joseph R. Biden Jr.,Voters,4/14/2021,52.961705,58.385626,47.537785,41.985093,47.285111,36.685075,14:09:06 14 Apr 2021
Joseph R. Biden Jr.,Voters,4/13/2021,54.054764,59.916044,48.193484,40.899407,46.789827,35.008986,09:39:06 13 Apr 2021
Joseph R. Biden Jr.,Voters,4/12/2021,54.067496,59.906232,48.228759,40.882944,46.730656,35.035233,10:14:07 12 Apr 2021
Joseph R. Biden Jr.,Voters,4/11/2021,54.098965,59.879609,48.318321,40.843721,46.606122,35.081321,10:07:10 12 Apr 2021
Joseph R. Biden Jr.,Voters,4/10/2021,54.098965,59.879609,48.318321,40.843721,46.606122,35.081321,10:07:10 12 Apr 2021
Joseph R. Biden Jr.,Voters,4/9/2021,54.098965,59.879609,48.318321,40.843721,46.606122,35.081321,15:21:07  9 Apr 2021
Joseph R. Biden Jr.,Voters,4/8/2021,53.771709,59.281973,48.261446,41.086602,46.95233,35.220873,20:50:08  8 Apr 2021
Joseph R. Biden Jr.,Voters,4/7/2021,53.61531,59.243755,47.986866,41.149734,47.141924,35.157544,11:08:07  7 Apr 2021
Joseph R. Biden Jr.,Voters,4/6/2021,53.346771,59.171372,47.522169,41.322623,47.410534,35.234712,10:01:08  6 Apr 2021
Joseph R. Biden Jr.,Voters,4/5/2021,53.399975,59.164134,47.635816,41.25864,47.233888,35.283391,16:44:05  5 Apr 2021
Joseph R. Biden Jr.,Voters,4/4/2021,53.414394,58.964923,47.863864,40.741482,46.537841,34.945123,21:48:05  4 Apr 2021
Joseph R. Biden Jr.,Voters,4/3/2021,53.414394,58.964923,47.863864,40.741482,46.537841,34.945123,18:53:05  3 Apr 2021
Joseph R. Biden Jr.,Voters,4/2/2021,53.414394,58.964923,47.863864,40.741482,46.537841,34.945123,15:20:07  2 Apr 2021
Joseph R. Biden Jr.,Voters,4/1/2021,53.43079,58.884899,47.976681,40.702125,46.415696,34.988555,23:17:05  1 Apr 2021
Joseph R. Biden Jr.,Voters,3/31/2021,53.554584,58.942382,48.166785,40.571212,46.160675,34.981749,19:48:07 31 Mar 2021
Joseph R. Biden Jr.,Voters,3/30/2021,53.885691,59.283695,48.487687,40.246736,45.955217,34.538254,15:48:06 30 Mar 2021
Joseph R. Biden Jr.,Voters,3/29/2021,54.204771,59.9289,48.480641,40.03133,46.190601,33.872059,16:18:06 29 Mar 2021
Joseph R. Biden Jr.,Voters,3/28/2021,54.033249,59.566492,48.500006,40.049159,46.020973,34.077346,11:09:08 29 Mar 2021
Joseph R. Biden Jr.,Voters,3/27/2021,54.033249,59.566492,48.500006,40.049159,46.020973,34.077346,11:09:09 29 Mar 2021
Joseph R. Biden Jr.,Voters,3/26/2021,54.033249,59.566492,48.500006,40.049159,46.020973,34.077346,16:53:05 26 Mar 2021
Joseph R. Biden Jr.,Voters,3/25/2021,53.854973,59.293242,48.416704,40.052007,46.012249,34.091766,21:13:05 25 Mar 2021
Joseph R. Biden Jr.,Voters,3/24/2021,54.132135,59.622079,48.642191,40.466474,46.224973,34.707975,13:16:06 24 Mar 2021
Joseph R. Biden Jr.,Voters,3/23/2021,54.812867,60.444492,49.181242,39.57051,45.474509,33.666511,09:57:06 23 Mar 2021
Joseph R. Biden Jr.,Voters,3/22/2021,54.92175,60.467818,49.375682,39.437541,45.19857,33.676511,13:27:06 22 Mar 2021
Joseph R. Biden Jr.,Voters,3/21/2021,53.827543,59.102381,48.552705,40.737961,46.063465,35.412457,09:38:08 22 Mar 2021
Joseph R. Biden Jr.,Voters,3/20/2021,53.827543,59.102381,48.552705,40.737961,46.063465,35.412457,09:38:08 22 Mar 2021
Joseph R. Biden Jr.,Voters,3/19/2021,53.827543,59.102381,48.552705,40.737961,46.063465,35.412457,12:55:07 19 Mar 2021
Joseph R. Biden Jr.,Voters,3/18/2021,53.251016,58.530787,47.971245,40.897037,46.275862,35.518211,20:54:05 18 Mar 2021
Joseph R. Biden Jr.,Voters,3/17/2021,53.273447,58.519344,48.027549,40.855667,46.157319,35.554015,17:05:06 17 Mar 2021
Joseph R. Biden Jr.,Voters,3/16/2021,52.319304,57.48026,47.158347,41.093549,46.412986,35.774112,13:47:05 16 Mar 2021
Joseph R. Biden Jr.,Voters,3/15/2021,52.110086,57.228639,46.991532,41.243345,46.488562,35.998127,10:35:07 15 Mar 2021
Joseph R. Biden Jr.,Voters,3/14/2021,52.311765,57.321887,47.301644,41.156289,46.406983,35.905594,11:57:08 14 Mar 2021
Joseph R. Biden Jr.,Voters,3/13/2021,52.311765,57.321887,47.301644,41.156289,46.406983,35.905594,11:57:09 14 Mar 2021
Joseph R. Biden Jr.,Voters,3/12/2021,52.311765,57.321887,47.301644,41.156289,46.406983,35.905594,22:00:08 12 Mar 2021
Joseph R. Biden Jr.,Voters,3/11/2021,52.101676,57.058787,47.144564,41.070142,46.35449,35.785795,21:52:05 11 Mar 2021
Joseph R. Biden Jr.,Voters,3/10/2021,53.095625,57.936328,48.254922,40.427495,45.870305,34.984686,13:46:05 10 Mar 2021
Joseph R. Biden Jr.,Voters,3/9/2021,53.408873,58.303004,48.514743,39.967565,45.618367,34.316763,21:39:05  9 Mar 2021
Joseph R. Biden Jr.,Voters,3/8/2021,53.357785,58.237382,48.478189,39.982715,45.594941,34.370489,09:39:05  8 Mar 2021
Joseph R. Biden Jr.,Voters,3/7/2021,53.546009,58.400085,48.691934,39.902223,45.44837,34.356076,09:23:07  8 Mar 2021
Joseph R. Biden Jr.,Voters,3/6/2021,53.546009,58.400085,48.691934,39.902223,45.44837,34.356076,09:23:07  8 Mar 2021
Joseph R. Biden Jr.,Voters,3/5/2021,53.546009,58.400085,48.691934,39.902223,45.44837,34.356076,19:47:04  5 Mar 2021
Joseph R. Biden Jr.,Voters,3/4/2021,53.641803,58.478899,48.804706,39.686254,45.1386,34.233908,20:59:04  4 Mar 2021
Joseph R. Biden Jr.,Voters,3/3/2021,53.872419,58.705794,49.039044,39.434674,44.856936,34.012412,15:32:05  3 Mar 2021
Joseph R. Biden Jr.,Voters,3/2/2021,55.02312,59.958324,50.087916,37.903046,43.524031,32.282061,10:54:06  2 Mar 2021
Joseph R. Biden Jr.,Voters,3/1/2021,54.867312,59.728188,50.006436,37.912249,43.51305,32.311448,13:06:06  1 Mar 2021
Joseph R. Biden Jr.,Voters,2/28/2021,54.808117,59.827685,49.788549,38.983815,44.38766,33.57997,09:34:08  1 Mar 2021
Joseph R. Biden Jr.,Voters,2/27/2021,54.808117,59.827685,49.788549,38.983815,44.38766,33.57997,09:34:08  1 Mar 2021
Joseph R. Biden Jr.,Voters,2/26/2021,54.808117,59.827685,49.788549,38.983815,44.38766,33.57997,09:55:06 26 Feb 2021
Joseph R. Biden Jr.,Voters,2/25/2021,54.913839,59.908057,49.919621,38.852384,44.19477,33.509998,19:38:05 25 Feb 2021
Joseph R. Biden Jr.,Voters,2/24/2021,54.76863,59.673785,49.863475,38.753878,44.037728,33.470029,13:00:08 24 Feb 2021
Joseph R. Biden Jr.,Voters,2/23/2021,54.845639,59.768219,49.92306,38.720261,43.970702,33.469821,10:22:06 23 Feb 2021
Joseph R. Biden Jr.,Voters,2/22/2021,55.287468,60.136213,50.438723,38.586091,43.818974,33.353208,20:04:05 22 Feb 2021
Joseph R. Biden Jr.,Voters,2/21/2021,54.844434,59.64632,50.042548,38.754943,43.878351,33.631536,09:40:08 22 Feb 2021
Joseph R. Biden Jr.,Voters,2/20/2021,54.844434,59.64632,50.042548,38.754943,43.878351,33.631536,09:40:09 22 Feb 2021
Joseph R. Biden Jr.,Voters,2/19/2021,54.844434,59.64632,50.042548,38.754943,43.878351,33.631536,13:49:04 19 Feb 2021
Joseph R. Biden Jr.,Voters,2/18/2021,55.451156,60.28601,50.616302,38.33905,43.468047,33.210054,21:23:04 18 Feb 2021
Joseph R. Biden Jr.,Voters,2/17/2021,55.484934,60.263214,50.706655,38.125835,43.162002,33.089668,12:21:05 17 Feb 2021
Joseph R. Biden Jr.,Voters,2/16/2021,55.490819,60.475178,50.506459,37.523365,42.580575,32.466156,09:35:06 16 Feb 2021
Joseph R. Biden Jr.,Voters,2/15/2021,54.93626,59.728395,50.144124,37.584914,42.458746,32.711082,10:19:06 15 Feb 2021
Joseph R. Biden Jr.,Voters,2/14/2021,54.83609,59.525625,50.146556,37.572594,42.326914,32.818274,10:19:06 15 Feb 2021
Joseph R. Biden Jr.,Voters,2/13/2021,54.83609,59.525625,50.146556,37.572594,42.326914,32.818274,10:19:06 15 Feb 2021
Joseph R. Biden Jr.,Voters,2/12/2021,54.83609,59.525625,50.146556,37.572594,42.326914,32.818274,13:57:05 12 Feb 2021
Joseph R. Biden Jr.,Voters,2/11/2021,54.526538,59.194453,49.858623,37.389629,42.057544,32.721714,14:38:04 11 Feb 2021
Joseph R. Biden Jr.,Voters,2/10/2021,54.598591,59.219185,49.977997,37.221876,41.84247,32.601282,20:14:05 10 Feb 2021
Joseph R. Biden Jr.,Voters,2/9/2021,54.618043,59.204079,50.032008,36.591823,41.177859,32.005788,18:22:05  9 Feb 2021
Joseph R. Biden Jr.,Voters,2/8/2021,54.16811,58.807653,49.528567,36.77631,41.415853,32.136767,13:40:05  8 Feb 2021
Joseph R. Biden Jr.,Voters,2/7/2021,54.109605,58.626471,49.592739,36.430653,40.947519,31.913787,09:37:05  8 Feb 2021
Joseph R. Biden Jr.,Voters,2/6/2021,54.109605,58.626471,49.592739,36.430653,40.947519,31.913787,09:37:05  8 Feb 2021
Joseph R. Biden Jr.,Voters,2/5/2021,54.109605,58.626471,49.592739,36.430653,40.947519,31.913787,16:08:04  5 Feb 2021
Joseph R. Biden Jr.,Voters,2/4/2021,54.267424,58.745268,49.78958,36.173425,40.651269,31.695581,19:52:05  4 Feb 2021
Joseph R. Biden Jr.,Voters,2/3/2021,54.283461,58.724795,49.842128,36.02439,40.465724,31.583057,15:31:05  3 Feb 2021
Joseph R. Biden Jr.,Voters,2/2/2021,54.584754,59.032611,50.136898,35.380808,39.828664,30.932952,15:41:05  2 Feb 2021
Joseph R. Biden Jr.,Voters,2/1/2021,54.806276,59.286477,50.326076,34.998742,39.478943,30.518542,15:13:05  1 Feb 2021
Joseph R. Biden Jr.,Voters,1/31/2021,55.142022,59.780656,50.503388,35.632336,40.27097,30.993702,09:14:06  1 Feb 2021
Joseph R. Biden Jr.,Voters,1/30/2021,55.142022,59.780656,50.503388,35.632336,40.27097,30.993702,09:14:06  1 Feb 2021
Joseph R. Biden Jr.,Voters,1/29/2021,55.142022,59.780656,50.503388,35.632336,40.27097,30.993702,16:55:08 29 Jan 2021
Joseph R. Biden Jr.,Voters,1/28/2021,55.100066,59.707971,50.492161,35.737157,40.345062,31.129252,19:57:04 28 Jan 2021
Joseph R. Biden Jr.,Voters,1/27/2021,54.449358,59.16028,49.738435,36.011902,40.722825,31.30098,17:10:08 27 Jan 2021
Joseph R. Biden Jr.,Voters,1/26/2021,55.25678,60.25497,50.25858,37.59433,42.59253,32.59613,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Voters,1/25/2021,55.4547,60.47363,50.43578,37.35875,42.37767,32.33982,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Voters,1/24/2021,53.57021,58.83284,48.30757,36.14697,41.4096,30.88433,10:18:18 26 Jan 2021
Joseph R. Biden Jr.,Voters,1/23/2021,53.57021,58.83284,48.30757,36.14697,41.4096,30.88433,10:18:18 26 Jan 2021
