"STATION","NAME","DATE","TMAX","TMIN"
"MXN00009002","AJUSCO, MX","1974-06-09","71","49"
"MXN00009002","AJUSCO, MX","1974-06-10","65","47"
"MXN00009002","AJUSCO, MX","1974-06-11","61","45"
"MXN00009002","AJUSCO, MX","1974-06-12","62","46"
"MXN00009002","AJUSCO, MX","1974-06-13","63","44"
"MXN00009002","AJUSCO, MX","1974-06-14","62","47"
"MXN00009002","AJUSCO, MX","1974-06-15","65","47"
"MXN00009002","AJUSCO, MX","1974-06-16","56","45"
"MXN00009002","AJUSCO, MX","1974-06-17","54","44"
"MXN00009002","AJUSCO, MX","1974-06-18","57","44"
"MXN00009002","AJUSCO, MX","1974-06-19","58","46"
"MXN00009002","AJUSCO, MX","1974-06-20","59","45"
"MXN00009002","AJUSCO, MX","1974-06-21","55","46"
"MXN00009002","AJUSCO, MX","1974-06-22","62","46"
"MXN00009002","AJUSCO, MX","1974-06-23","61","45"
"MXN00009002","AJUSCO, MX","1974-06-24","59","44"
"MXN00009002","AJUSCO, MX","1974-06-25","59","43"
"MXN00009002","AJUSCO, MX","1974-06-26","62","41"
"MXN00009002","AJUSCO, MX","1974-06-27","61","49"
"MXN00009002","AJUSCO, MX","1974-06-28","61","44"
"MXN00009002","AJUSCO, MX","1974-06-29","58","50"
"MXN00009002","AJUSCO, MX","1974-06-30","58","45"
"MXN00009002","AJUSCO, MX","1974-07-01","59","41"
"MXN00009002","AJUSCO, MX","1974-07-02","61","43"
"MXN00009002","AJUSCO, MX","1974-07-03","59","46"
"MXN00009002","AJUSCO, MX","1974-07-04","58","47"
"MXN00009002","AJUSCO, MX","1974-07-05","55","47"
"MXN00009002","AJUSCO, MX","1974-07-06","54","46"
"MXN00009002","AJUSCO, MX","1974-07-07","59","44"
"MXN00009002","AJUSCO, MX","1974-07-08","60","41"
"MXN00009002","AJUSCO, MX","1974-07-09","58","39"
"MXN00009002","AJUSCO, MX","1974-07-10","57","41"
"MXN00009002","AJUSCO, MX","1974-07-11","59","43"
"MXN00009002","AJUSCO, MX","1974-07-12","60","43"
"MXN00009002","AJUSCO, MX","1974-07-13","59","41"
"MXN00009002","AJUSCO, MX","1974-07-14","62","39"
"MXN00009002","AJUSCO, MX","1974-07-15","61","39"
"MXN00009002","AJUSCO, MX","1974-07-16","59","42"
"MXN00009002","AJUSCO, MX","1974-07-17","58","44"
"MXN00009002","AJUSCO, MX","1974-07-18","57","43"
"MXN00009002","AJUSCO, MX","1974-07-19","59","39"
"MXN00009002","AJUSCO, MX","1974-07-20","59","42"
"MXN00009002","AJUSCO, MX","1974-07-21","62","43"
"MXN00009002","AJUSCO, MX","1974-07-22","64","41"
"MXN00009002","AJUSCO, MX","1974-07-23","59","42"
"MXN00009002","AJUSCO, MX","1974-07-24","64","44"
"MXN00009002","AJUSCO, MX","1974-07-25","62","44"
"MXN00009002","AJUSCO, MX","1974-07-26","60","44"
"MXN00009002","AJUSCO, MX","1974-07-27","64","43"
"MXN00009002","AJUSCO, MX","1974-07-28","64","42"
"MXN00009002","AJUSCO, MX","1974-07-29","64","42"
"MXN00009002","AJUSCO, MX","1974-07-30","62","42"
"MXN00009002","AJUSCO, MX","1974-07-31","61","45"
"MXN00009002","AJUSCO, MX","1974-08-01","65","43"
"MXN00009002","AJUSCO, MX","1974-08-02","63","43"
"MXN00009002","AJUSCO, MX","1974-08-03","63","43"
"MXN00009002","AJUSCO, MX","1974-08-04","51","44"
"MXN00009002","AJUSCO, MX","1974-08-05","63","45"
"MXN00009002","AJUSCO, MX","1974-08-06","86","46"
"MXN00009002","AJUSCO, MX","1974-08-07","64","44"
"MXN00009002","AJUSCO, MX","1974-08-08","64","45"
"MXN00009002","AJUSCO, MX","1974-08-09","65","45"
"MXN00009002","AJUSCO, MX","1974-08-10","65","43"
"MXN00009002","AJUSCO, MX","1974-08-11","64","43"
"MXN00009002","AJUSCO, MX","1974-08-12","62","45"
"MXN00009002","AJUSCO, MX","1974-08-13","61","46"
"MXN00009002","AJUSCO, MX","1974-08-14","63","41"
"MXN00009002","AJUSCO, MX","1974-08-15","62","40"
"MXN00009002","AJUSCO, MX","1974-08-16","61","45"
"MXN00009002","AJUSCO, MX","1974-08-17","59","43"
"MXN00009002","AJUSCO, MX","1974-08-18","59","47"
"MXN00009002","AJUSCO, MX","1974-08-19","62","43"
"MXN00009002","AJUSCO, MX","1974-08-20","65","41"
"MXN00009002","AJUSCO, MX","1974-08-21","65","41"
"MXN00009002","AJUSCO, MX","1974-08-22","62","44"
"MXN00009002","AJUSCO, MX","1974-08-23","61","40"
"MXN00009002","AJUSCO, MX","1974-08-24","65","40"
"MXN00009002","AJUSCO, MX","1974-08-25","61","41"
"MXN00009002","AJUSCO, MX","1974-08-26","59","40"
"MXN00009002","AJUSCO, MX","1974-08-27","63","45"
"MXN00009002","AJUSCO, MX","1974-08-28","68","47"
"MXN00009002","AJUSCO, MX","1974-08-29","63","45"
"MXN00009002","AJUSCO, MX","1974-08-30","61","47"
"MXN00009002","AJUSCO, MX","1974-08-31","63","45"
"MXN00009002","AJUSCO, MX","1974-09-01","62","42"
"MXN00009002","AJUSCO, MX","1974-09-02","63","41"
"MXN00009002","AJUSCO, MX","1974-09-03","65","40"
"MXN00009002","AJUSCO, MX","1974-09-04","62","40"
"MXN00009002","AJUSCO, MX","1974-09-05","61","44"
"MXN00009002","AJUSCO, MX","1974-09-06","62","41"
"MXN00009002","AJUSCO, MX","1974-09-07","54","48"
"MXN00009002","AJUSCO, MX","1974-09-08","60","39"
"MXN00009002","AJUSCO, MX","1974-09-09","65","39"
"MXN00009002","AJUSCO, MX","1974-09-10","54","44"
"MXN00009002","AJUSCO, MX","1974-09-11","59","46"
"MXN00009002","AJUSCO, MX","1974-09-12","62","44"
"MXN00009002","AJUSCO, MX","1974-09-13","57","43"
"MXN00009002","AJUSCO, MX","1974-09-14","62","49"
"MXN00009002","AJUSCO, MX","1974-09-15","57","46"
"MXN00009002","AJUSCO, MX","1974-09-16","62","44"
"MXN00009002","AJUSCO, MX","1974-09-17","59","43"
"MXN00009002","AJUSCO, MX","1974-09-18","61","45"
"MXN00009002","AJUSCO, MX","1974-09-19","59","44"
"MXN00009002","AJUSCO, MX","1974-09-20","51","46"
"MXN00009002","AJUSCO, MX","1974-09-21","52","47"
"MXN00009002","AJUSCO, MX","1974-09-22","50","39"
"MXN00009002","AJUSCO, MX","1974-09-23","59","49"
"MXN00009002","AJUSCO, MX","1974-09-24","63","44"
"MXN00009002","AJUSCO, MX","1974-09-25","60","44"
"MXN00009002","AJUSCO, MX","1974-09-26","62","45"
"MXN00009002","AJUSCO, MX","1974-09-27","65","45"
"MXN00009002","AJUSCO, MX","1974-09-28","65","47"
"MXN00009002","AJUSCO, MX","1974-09-29","60","47"
"MXN00009002","AJUSCO, MX","1974-09-30","63","49"
"MXN00009002","AJUSCO, MX","1974-10-01","50","43"
"MXN00009002","AJUSCO, MX","1974-10-02","54","47"
"MXN00009002","AJUSCO, MX","1974-10-03","54","40"
"MXN00009002","AJUSCO, MX","1974-10-04","58","36"
"MXN00009002","AJUSCO, MX","1974-10-05","61","38"
"MXN00009002","AJUSCO, MX","1974-10-06","59","40"
"MXN00009002","AJUSCO, MX","1974-10-07","55","39"
"MXN00009002","AJUSCO, MX","1974-10-08","56","32"
"MXN00009002","AJUSCO, MX","1974-10-09","59","35"
"MXN00009002","AJUSCO, MX","1974-10-10","59","36"
"MXN00009002","AJUSCO, MX","1974-10-11","62","35"
"MXN00009002","AJUSCO, MX","1974-10-12","63","42"
"MXN00009002","AJUSCO, MX","1974-10-13","63","41"
"MXN00009002","AJUSCO, MX","1974-10-14","65","43"
"MXN00009002","AJUSCO, MX","1974-10-15","61","44"
"MXN00009002","AJUSCO, MX","1974-10-16","54","43"
"MXN00009002","AJUSCO, MX","1974-10-17","59","44"
"MXN00009002","AJUSCO, MX","1974-10-18","56","41"
"MXN00009002","AJUSCO, MX","1974-10-19","58","41"
"MXN00009002","AJUSCO, MX","1974-10-20","54","38"
"MXN00009002","AJUSCO, MX","1974-10-21","58","47"
"MXN00009002","AJUSCO, MX","1974-10-22","61","41"
"MXN00009002","AJUSCO, MX","1974-10-23","60","41"
"MXN00009002","AJUSCO, MX","1974-10-24","59","43"
"MXN00009002","AJUSCO, MX","1974-10-25","61","38"
"MXN00009002","AJUSCO, MX","1974-10-26","59","42"
"MXN00009002","AJUSCO, MX","1974-10-27","63","40"
"MXN00009002","AJUSCO, MX","1974-10-28","61","44"
"MXN00009002","AJUSCO, MX","1974-10-29","63","42"
"MXN00009002","AJUSCO, MX","1974-10-30","65","42"
"MXN00009002","AJUSCO, MX","1974-10-31","65","42"
"MXN00009002","AJUSCO, MX","1974-11-01","63","41"
"MXN00009002","AJUSCO, MX","1974-11-02","62","41"
"MXN00009002","AJUSCO, MX","1974-11-03","63","41"
"MXN00009002","AJUSCO, MX","1974-11-04","65","45"
"MXN00009002","AJUSCO, MX","1974-11-05","65","40"
"MXN00009002","AJUSCO, MX","1974-11-06","63","40"
"MXN00009002","AJUSCO, MX","1974-11-07","64","42"
"MXN00009002","AJUSCO, MX","1974-11-08","59","40"
"MXN00009002","AJUSCO, MX","1974-11-09","63","40"
"MXN00009002","AJUSCO, MX","1974-11-10","61","41"
"MXN00009002","AJUSCO, MX","1974-11-11","51","41"
"MXN00009002","AJUSCO, MX","1974-11-12","61","37"
"MXN00009002","AJUSCO, MX","1974-11-13","54","33"
"MXN00009002","AJUSCO, MX","1974-11-14","59","38"
"MXN00009002","AJUSCO, MX","1974-11-15","57","35"
"MXN00009002","AJUSCO, MX","1974-11-16","60","44"
"MXN00009002","AJUSCO, MX","1974-11-17","61","24"
"MXN00009002","AJUSCO, MX","1974-11-18","63","41"
"MXN00009002","AJUSCO, MX","1974-11-19","61","41"
"MXN00009002","AJUSCO, MX","1974-11-20","65","37"
"MXN00009002","AJUSCO, MX","1974-11-21","59","38"
"MXN00009002","AJUSCO, MX","1974-11-22","60","41"
"MXN00009002","AJUSCO, MX","1974-11-23","60","41"
"MXN00009002","AJUSCO, MX","1974-11-24","59","41"
"MXN00009002","AJUSCO, MX","1974-11-25","64","35"
"MXN00009002","AJUSCO, MX","1974-11-26","53","34"
"MXN00009002","AJUSCO, MX","1974-11-27","55","33"
"MXN00009002","AJUSCO, MX","1974-11-28","60","36"
"MXN00009002","AJUSCO, MX","1974-11-29","66","37"
"MXN00009002","AJUSCO, MX","1974-11-30","62","39"
"MXN00009002","AJUSCO, MX","1974-12-01","63","43"
"MXN00009002","AJUSCO, MX","1974-12-02","65","41"
"MXN00009002","AJUSCO, MX","1974-12-03","60","39"
"MXN00009002","AJUSCO, MX","1974-12-04","59","41"
"MXN00009002","AJUSCO, MX","1974-12-05","60","40"
"MXN00009002","AJUSCO, MX","1974-12-06","63","41"
"MXN00009002","AJUSCO, MX","1974-12-07","66","41"
"MXN00009002","AJUSCO, MX","1974-12-08","63","38"
"MXN00009002","AJUSCO, MX","1974-12-09","59","38"
"MXN00009002","AJUSCO, MX","1974-12-10","60","40"
"MXN00009002","AJUSCO, MX","1974-12-11","62","37"
"MXN00009002","AJUSCO, MX","1974-12-12","59","36"
"MXN00009002","AJUSCO, MX","1974-12-13","59","36"
"MXN00009002","AJUSCO, MX","1974-12-14","66","38"
"MXN00009002","AJUSCO, MX","1974-12-15","66","37"
"MXN00009002","AJUSCO, MX","1974-12-16","64","37"
"MXN00009002","AJUSCO, MX","1974-12-17","65","39"
"MXN00009002","AJUSCO, MX","1974-12-18","59","38"
"MXN00009002","AJUSCO, MX","1974-12-19","62","37"
"MXN00009002","AJUSCO, MX","1974-12-20","59","39"
"MXN00009002","AJUSCO, MX","1974-12-21","53","39"
"MXN00009002","AJUSCO, MX","1974-12-22","60","40"
"MXN00009002","AJUSCO, MX","1974-12-23","65","37"
"MXN00009002","AJUSCO, MX","1974-12-24","63","40"
"MXN00009002","AJUSCO, MX","1974-12-25","65","41"
"MXN00009002","AJUSCO, MX","1974-12-26","59","40"
"MXN00009002","AJUSCO, MX","1974-12-27","59","23"
"MXN00009002","AJUSCO, MX","1974-12-28","68","42"
"MXN00009002","AJUSCO, MX","1974-12-29","69","26"
"MXN00009002","AJUSCO, MX","1974-12-30","67","38"
"MXN00009002","AJUSCO, MX","1974-12-31","67","35"
"MXN00009002","AJUSCO, MX","1975-01-01","59","38"
"MXN00009002","AJUSCO, MX","1975-01-02","59","37"
"MXN00009002","AJUSCO, MX","1975-01-03","62","37"
"MXN00009002","AJUSCO, MX","1975-01-04","61","40"
"MXN00009002","AJUSCO, MX","1975-01-05","58","38"
"MXN00009002","AJUSCO, MX","1975-01-06","59","40"
"MXN00009002","AJUSCO, MX","1975-01-07","53","41"
"MXN00009002","AJUSCO, MX","1975-01-08","55","41"
"MXN00009002","AJUSCO, MX","1975-01-09","59","42"
"MXN00009002","AJUSCO, MX","1975-01-10","61","41"
"MXN00009002","AJUSCO, MX","1975-01-11","62","40"
"MXN00009002","AJUSCO, MX","1975-01-12","59","38"
"MXN00009002","AJUSCO, MX","1975-01-13","59","35"
"MXN00009002","AJUSCO, MX","1975-01-14","55","33"
"MXN00009002","AJUSCO, MX","1975-01-15","59","33"
"MXN00009002","AJUSCO, MX","1975-01-16","55","35"
"MXN00009002","AJUSCO, MX","1975-01-17","58","34"
"MXN00009002","AJUSCO, MX","1975-01-18","51","40"
"MXN00009002","AJUSCO, MX","1975-01-19","59","40"
"MXN00009002","AJUSCO, MX","1975-01-20","55","39"
"MXN00009002","AJUSCO, MX","1975-01-21","50","40"
"MXN00009002","AJUSCO, MX","1975-01-22","50","37"
"MXN00009002","AJUSCO, MX","1975-01-23","53","35"
"MXN00009002","AJUSCO, MX","1975-01-24","55","39"
"MXN00009002","AJUSCO, MX","1975-01-25","62","40"
"MXN00009002","AJUSCO, MX","1975-01-26","59","37"
"MXN00009002","AJUSCO, MX","1975-01-27","59","40"
"MXN00009002","AJUSCO, MX","1975-01-28","64","40"
"MXN00009002","AJUSCO, MX","1975-01-29","60","41"
"MXN00009002","AJUSCO, MX","1975-01-30","60","39"
"MXN00009002","AJUSCO, MX","1975-01-31","59","41"
"MXN00009002","AJUSCO, MX","1975-03-01","64","38"
"MXN00009002","AJUSCO, MX","1975-03-02","66","41"
"MXN00009002","AJUSCO, MX","1975-03-03","68","41"
"MXN00009002","AJUSCO, MX","1975-03-04","66","41"
"MXN00009002","AJUSCO, MX","1975-03-05","64","41"
"MXN00009002","AJUSCO, MX","1975-03-06","66","41"
"MXN00009002","AJUSCO, MX","1975-03-07","66","40"
"MXN00009002","AJUSCO, MX","1975-03-08","65","40"
"MXN00009002","AJUSCO, MX","1975-03-09","58","39"
"MXN00009002","AJUSCO, MX","1975-03-10","66","43"
"MXN00009002","AJUSCO, MX","1975-03-11","67","45"
"MXN00009002","AJUSCO, MX","1975-03-12","68","43"
"MXN00009002","AJUSCO, MX","1975-03-13","74","41"
"MXN00009002","AJUSCO, MX","1975-03-14","68","42"
"MXN00009002","AJUSCO, MX","1975-03-15","70","46"
"MXN00009002","AJUSCO, MX","1975-03-16","71","49"
"MXN00009002","AJUSCO, MX","1975-03-17","69","46"
"MXN00009002","AJUSCO, MX","1975-03-18","69","41"
"MXN00009002","AJUSCO, MX","1975-03-19","68","46"
"MXN00009002","AJUSCO, MX","1975-03-20","68","46"
"MXN00009002","AJUSCO, MX","1975-03-21","70","47"
"MXN00009002","AJUSCO, MX","1975-03-22","71","49"
"MXN00009002","AJUSCO, MX","1975-03-23","68","46"
"MXN00009002","AJUSCO, MX","1975-03-24","68","43"
"MXN00009002","AJUSCO, MX","1975-03-25","65","41"
"MXN00009002","AJUSCO, MX","1975-03-26","68","45"
"MXN00009002","AJUSCO, MX","1975-03-27","68","44"
"MXN00009002","AJUSCO, MX","1975-03-28","72","46"
"MXN00009002","AJUSCO, MX","1975-03-29","74","45"
"MXN00009002","AJUSCO, MX","1975-03-30","68","44"
"MXN00009002","AJUSCO, MX","1975-03-31","71","44"
"MXN00009002","AJUSCO, MX","1975-04-01","82","39"
"MXN00009002","AJUSCO, MX","1975-04-02","74","46"
"MXN00009002","AJUSCO, MX","1975-04-03","70","41"
"MXN00009002","AJUSCO, MX","1975-04-04","73","43"
"MXN00009002","AJUSCO, MX","1975-04-05","73","46"
"MXN00009002","AJUSCO, MX","1975-04-06","72","47"
"MXN00009002","AJUSCO, MX","1975-04-07","72","44"
"MXN00009002","AJUSCO, MX","1975-04-08","68","44"
"MXN00009002","AJUSCO, MX","1975-04-09","68","47"
"MXN00009002","AJUSCO, MX","1975-04-10","70","47"
"MXN00009002","AJUSCO, MX","1975-04-11","72","43"
"MXN00009002","AJUSCO, MX","1975-04-12","68","49"
"MXN00009002","AJUSCO, MX","1975-04-13","69","46"
"MXN00009002","AJUSCO, MX","1975-04-14","72","45"
"MXN00009002","AJUSCO, MX","1975-04-15","70","44"
"MXN00009002","AJUSCO, MX","1975-04-16","75","45"
"MXN00009002","AJUSCO, MX","1975-04-17","75","48"
"MXN00009002","AJUSCO, MX","1975-04-18","75","49"
"MXN00009002","AJUSCO, MX","1975-04-19","72","51"
"MXN00009002","AJUSCO, MX","1975-04-20","73","45"
"MXN00009002","AJUSCO, MX","1975-04-21","73","45"
"MXN00009002","AJUSCO, MX","1975-04-22","68","41"
"MXN00009002","AJUSCO, MX","1975-04-23","71","43"
"MXN00009002","AJUSCO, MX","1975-04-24","73","47"
"MXN00009002","AJUSCO, MX","1975-04-25","75","50"
"MXN00009002","AJUSCO, MX","1975-04-26","72","48"
"MXN00009002","AJUSCO, MX","1975-04-27","82","49"
"MXN00009002","AJUSCO, MX","1975-04-28","68","46"
"MXN00009002","AJUSCO, MX","1975-04-29","68","44"
"MXN00009002","AJUSCO, MX","1975-04-30","69","45"
"MXN00009002","AJUSCO, MX","1975-05-01","69","48"
"MXN00009002","AJUSCO, MX","1975-05-02","68","49"
"MXN00009002","AJUSCO, MX","1975-05-03","70","48"
"MXN00009002","AJUSCO, MX","1975-05-04","68","48"
"MXN00009002","AJUSCO, MX","1975-05-05","72","49"
"MXN00009002","AJUSCO, MX","1975-05-06","69","49"
"MXN00009002","AJUSCO, MX","1975-05-07","75","47"
"MXN00009002","AJUSCO, MX","1975-05-08","70","49"
"MXN00009002","AJUSCO, MX","1975-05-09","73","48"
"MXN00009002","AJUSCO, MX","1975-05-10","69","48"
"MXN00009002","AJUSCO, MX","1975-05-11","59","48"
"MXN00009002","AJUSCO, MX","1975-05-12","59","44"
"MXN00009002","AJUSCO, MX","1975-05-13","65","42"
"MXN00009002","AJUSCO, MX","1975-05-14","64","45"
"MXN00009002","AJUSCO, MX","1975-05-15","61","41"
"MXN00009002","AJUSCO, MX","1975-05-16","62","42"
"MXN00009002","AJUSCO, MX","1975-05-17","67","47"
"MXN00009002","AJUSCO, MX","1975-05-18","65","44"
"MXN00009002","AJUSCO, MX","1975-05-19","64","46"
"MXN00009002","AJUSCO, MX","1975-05-20","59","47"
"MXN00009002","AJUSCO, MX","1975-05-21","59","45"
"MXN00009002","AJUSCO, MX","1975-05-22","66","45"
"MXN00009002","AJUSCO, MX","1975-05-23","67","48"
"MXN00009002","AJUSCO, MX","1975-05-24","64","45"
"MXN00009002","AJUSCO, MX","1975-05-25","66","48"
"MXN00009002","AJUSCO, MX","1975-05-26","64","47"
"MXN00009002","AJUSCO, MX","1975-05-27","66","43"
"MXN00009002","AJUSCO, MX","1975-05-28","60","48"
"MXN00009002","AJUSCO, MX","1975-05-29","61","46"
"MXN00009002","AJUSCO, MX","1975-05-30","59","47"
"MXN00009002","AJUSCO, MX","1975-05-31","61","45"
"MXN00009002","AJUSCO, MX","1975-06-01","58","46"
"MXN00009002","AJUSCO, MX","1975-06-02","50","44"
"MXN00009002","AJUSCO, MX","1975-06-03","56","45"
"MXN00009002","AJUSCO, MX","1975-06-04","59","46"
"MXN00009002","AJUSCO, MX","1975-06-05","65","42"
"MXN00009002","AJUSCO, MX","1975-06-06","67","46"
"MXN00009002","AJUSCO, MX","1975-06-07","69","46"
"MXN00009002","AJUSCO, MX","1975-06-08","65","46"
"MXN00009002","AJUSCO, MX","1975-06-09","65","46"
"MXN00009002","AJUSCO, MX","1975-06-10","66","44"
"MXN00009002","AJUSCO, MX","1975-06-11","64","44"
"MXN00009002","AJUSCO, MX","1975-06-12","59","47"
"MXN00009002","AJUSCO, MX","1975-06-13","63","47"
"MXN00009002","AJUSCO, MX","1975-06-14","64","42"
"MXN00009002","AJUSCO, MX","1975-06-15","67","45"
"MXN00009002","AJUSCO, MX","1975-06-16","65","45"
"MXN00009002","AJUSCO, MX","1975-06-17","65","45"
"MXN00009002","AJUSCO, MX","1975-06-18","62","45"
"MXN00009002","AJUSCO, MX","1975-06-19","63","46"
"MXN00009002","AJUSCO, MX","1975-06-20","59","46"
"MXN00009002","AJUSCO, MX","1975-06-21","59","47"
"MXN00009002","AJUSCO, MX","1975-06-22","56","47"
"MXN00009002","AJUSCO, MX","1975-06-23","59","45"
"MXN00009002","AJUSCO, MX","1975-06-24","62","42"
"MXN00009002","AJUSCO, MX","1975-06-25","63","42"
"MXN00009002","AJUSCO, MX","1975-06-26","62","46"
"MXN00009002","AJUSCO, MX","1975-06-27","61","45"
"MXN00009002","AJUSCO, MX","1975-06-28","65","44"
"MXN00009002","AJUSCO, MX","1975-06-29","61","45"
"MXN00009002","AJUSCO, MX","1975-06-30","63","44"
"MXN00009002","AJUSCO, MX","1975-07-01","62","41"
"MXN00009002","AJUSCO, MX","1975-07-02","60","41"
"MXN00009002","AJUSCO, MX","1975-07-03","58","44"
"MXN00009002","AJUSCO, MX","1975-07-04","60","43"
"MXN00009002","AJUSCO, MX","1975-07-05","59","44"
"MXN00009002","AJUSCO, MX","1975-07-06","66","42"
"MXN00009002","AJUSCO, MX","1975-07-07","66","42"
"MXN00009002","AJUSCO, MX","1975-07-08","62","43"
"MXN00009002","AJUSCO, MX","1975-07-09","55","46"
"MXN00009002","AJUSCO, MX","1975-07-10","60","46"
"MXN00009002","AJUSCO, MX","1975-07-11","59","48"
"MXN00009002","AJUSCO, MX","1975-07-12","60","46"
"MXN00009002","AJUSCO, MX","1975-07-13","53","46"
"MXN00009002","AJUSCO, MX","1975-07-14","60","48"
"MXN00009002","AJUSCO, MX","1975-07-15","59","46"
"MXN00009002","AJUSCO, MX","1975-07-16","60","46"
"MXN00009002","AJUSCO, MX","1975-07-17","62","44"
"MXN00009002","AJUSCO, MX","1975-07-18","60","44"
"MXN00009002","AJUSCO, MX","1975-07-19","63","46"
"MXN00009002","AJUSCO, MX","1975-07-20","64","45"
"MXN00009002","AJUSCO, MX","1975-07-21","59","42"
"MXN00009002","AJUSCO, MX","1975-07-22","65","44"
"MXN00009002","AJUSCO, MX","1975-07-23","64","43"
"MXN00009002","AJUSCO, MX","1975-07-24","63","44"
"MXN00009002","AJUSCO, MX","1975-07-25","62","44"
"MXN00009002","AJUSCO, MX","1975-07-26","61","43"
"MXN00009002","AJUSCO, MX","1975-07-27","64","44"
"MXN00009002","AJUSCO, MX","1975-07-28","62","43"
"MXN00009002","AJUSCO, MX","1975-07-29","55","44"
"MXN00009002","AJUSCO, MX","1975-07-30","64","43"
"MXN00009002","AJUSCO, MX","1975-07-31","63","44"
"MXN00009002","AJUSCO, MX","1975-08-01","66","43"
"MXN00009002","AJUSCO, MX","1975-08-02","65","46"
"MXN00009002","AJUSCO, MX","1975-08-03","63","42"
"MXN00009002","AJUSCO, MX","1975-08-04","59","45"
"MXN00009002","AJUSCO, MX","1975-08-05","58","46"
"MXN00009002","AJUSCO, MX","1975-08-06","61","45"
"MXN00009002","AJUSCO, MX","1975-08-07","59","45"
"MXN00009002","AJUSCO, MX","1975-08-08","64","42"
"MXN00009002","AJUSCO, MX","1975-08-09","64","44"
"MXN00009002","AJUSCO, MX","1975-08-10","65","46"
"MXN00009002","AJUSCO, MX","1975-08-11","65","45"
"MXN00009002","AJUSCO, MX","1975-08-12","65","44"
"MXN00009002","AJUSCO, MX","1975-08-13","63","45"
"MXN00009002","AJUSCO, MX","1975-08-14","65","43"
"MXN00009002","AJUSCO, MX","1975-08-15","67","44"
"MXN00009002","AJUSCO, MX","1975-08-16","63","42"
"MXN00009002","AJUSCO, MX","1975-08-17","62","44"
"MXN00009002","AJUSCO, MX","1975-08-18","59","46"
"MXN00009002","AJUSCO, MX","1975-08-19","63","48"
"MXN00009002","AJUSCO, MX","1975-08-20","63","47"
"MXN00009002","AJUSCO, MX","1975-08-21","63","43"
"MXN00009002","AJUSCO, MX","1975-08-22","60","45"
"MXN00009002","AJUSCO, MX","1975-08-23","61","44"
"MXN00009002","AJUSCO, MX","1975-08-24","57","41"
"MXN00009002","AJUSCO, MX","1975-08-25","58","47"
"MXN00009002","AJUSCO, MX","1975-08-26","60","47"
"MXN00009002","AJUSCO, MX","1975-08-27","60","44"
"MXN00009002","AJUSCO, MX","1975-08-28","63","41"
"MXN00009002","AJUSCO, MX","1975-08-29","60","47"
"MXN00009002","AJUSCO, MX","1975-08-30","60","46"
"MXN00009002","AJUSCO, MX","1975-08-31","59","43"
"MXN00009002","AJUSCO, MX","1975-09-01","60","43"
"MXN00009002","AJUSCO, MX","1975-09-02","59","47"
"MXN00009002","AJUSCO, MX","1975-09-03","60","46"
"MXN00009002","AJUSCO, MX","1975-09-04","60","45"
"MXN00009002","AJUSCO, MX","1975-09-05","59","44"
"MXN00009002","AJUSCO, MX","1975-09-06","63","46"
"MXN00009002","AJUSCO, MX","1975-09-07","59","41"
"MXN00009002","AJUSCO, MX","1975-09-08","59","44"
"MXN00009002","AJUSCO, MX","1975-09-09","53","46"
"MXN00009002","AJUSCO, MX","1975-09-10","58","44"
"MXN00009002","AJUSCO, MX","1975-09-11","56","47"
"MXN00009002","AJUSCO, MX","1975-09-12","58","49"
"MXN00009002","AJUSCO, MX","1975-09-13","59","44"
"MXN00009002","AJUSCO, MX","1975-09-14","60","43"
"MXN00009002","AJUSCO, MX","1975-09-15","55","45"
"MXN00009002","AJUSCO, MX","1975-09-16","59","46"
"MXN00009002","AJUSCO, MX","1975-09-17","59","45"
"MXN00009002","AJUSCO, MX","1975-09-18","65","45"
"MXN00009002","AJUSCO, MX","1975-09-19","62","44"
"MXN00009002","AJUSCO, MX","1975-09-20","60","42"
"MXN00009002","AJUSCO, MX","1975-09-21","59","44"
"MXN00009002","AJUSCO, MX","1975-09-22","58","45"
"MXN00009002","AJUSCO, MX","1975-09-23","60","41"
"MXN00009002","AJUSCO, MX","1975-09-24","58","39"
"MXN00009002","AJUSCO, MX","1975-09-25","55","32"
"MXN00009002","AJUSCO, MX","1975-09-26","59","36"
"MXN00009002","AJUSCO, MX","1975-09-27","60","38"
"MXN00009002","AJUSCO, MX","1975-09-28","60","41"
"MXN00009002","AJUSCO, MX","1975-09-29","64","39"
"MXN00009002","AJUSCO, MX","1975-09-30","65","33"
"MXN00009002","AJUSCO, MX","1975-10-01","67","41"
"MXN00009002","AJUSCO, MX","1975-10-02","51","43"
"MXN00009002","AJUSCO, MX","1975-10-03","67","41"
"MXN00009002","AJUSCO, MX","1975-10-04","54","41"
"MXN00009002","AJUSCO, MX","1975-10-05","59","41"
"MXN00009002","AJUSCO, MX","1975-10-06","55","42"
"MXN00009002","AJUSCO, MX","1975-10-07","59","42"
"MXN00009002","AJUSCO, MX","1975-10-08","66","45"
"MXN00009002","AJUSCO, MX","1975-10-09","57","44"
"MXN00009002","AJUSCO, MX","1975-10-10","53","42"
"MXN00009002","AJUSCO, MX","1975-10-11","54","44"
"MXN00009002","AJUSCO, MX","1975-10-12","55","41"
"MXN00009002","AJUSCO, MX","1975-10-13","57","44"
"MXN00009002","AJUSCO, MX","1975-10-14","61","41"
