commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar,exported_to
85365000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",个,34067,千克,20057185,Russian Federation
85366900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",个,8361,千克,373635,Russian Federation
85367000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",千克,0,?,9263,Russian Federation
85369011,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",千克,0,?,173223,Russian Federation
85369019,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",千克,0,?,219344,Russian Federation
85369090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",千克,0,?,1142315,Russian Federation
85371011,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",个,1607,千克,858663,Russian Federation
85371019,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",个,9,千克,36292,Russian Federation
85371090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",个,67847,千克,4613441,Russian Federation
85372090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",千克,0,?,1054928,Russian Federation
85389000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8538,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537",千克,0,?,2502722,Russian Federation
85392120,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,8,千克,1020,Russian Federation
85392910,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,1,千克,33,Russian Federation
85392920,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,51,千克,63745,Russian Federation
85392930,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,0,千克,5,Russian Federation
85392999,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,2,千克,800,Russian Federation
85393199,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,34381,千克,98553,Russian Federation
85393990,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,4,千克,21590,Russian Federation
85394900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,11366,千克,245554,Russian Federation
85395010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,4,千克,743,Russian Federation
85395020,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",只,7655,千克,23336,Russian Federation
85399000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) lamps",千克,0,?,283,Russian Federation
85402010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,6,千克,11360,Russian Federation
85402090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,3900,千克,21911828,Russian Federation
85406090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,81,千克,30802,Russian Federation
85407100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,37,千克,24586,Russian Federation
85407910,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,3,千克,16632,Russian Federation
85408100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,1559,千克,643687,Russian Federation
85408900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8540,"Thermionic, cold cathode or photo-cathode valves and tubes (e.g. vacuum, vapour, gas filled valves and tubes, mercury arc rectifying valves and tubes, cathode-ray and television camera tubes)",只,2113,千克,1026441,Russian Federation
85411000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,795,千克,706337,Russian Federation
85412100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,21,千克,8686,Russian Federation
85412900,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,58,千克,259158,Russian Federation
85413000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,2118,千克,369298,Russian Federation
85414010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,309,千克,154421,Russian Federation
85414090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,2615,千克,3372251,Russian Federation
85415000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,1472,千克,6982140,Russian Federation
85416000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",个,91,千克,1317683,Russian Federation
85419000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",千克,0,?,1202291,Russian Federation
85423119,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,9,千克,106532,Russian Federation
85423190,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,433,千克,2100993,Russian Federation
85423210,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,0,千克,1657,Russian Federation
85423290,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,36,千克,116254,Russian Federation
85423390,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,84,千克,567615,Russian Federation
85423910,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,13,千克,115963,Russian Federation
85423990,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,个,1743,千克,8348889,Russian Federation
85429000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8542,Electronic integrated circuits,千克,0,?,4156,Russian Federation
85431000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,25139,千克,9865800,Russian Federation
85432010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,73,千克,354643,Russian Federation
85432090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,1919,千克,1578749,Russian Federation
85433000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,5,千克,4413,Russian Federation
85437091,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,83,千克,95628,Russian Federation
85437092,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,2984,千克,2962342,Russian Federation
85437099,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",台,3702,千克,3310324,Russian Federation
85439010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",千克,0,?,2032835,Russian Federation
85439040,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",千克,0,?,1400,Russian Federation
85439090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8543,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter",千克,0,?,142043,Russian Federation
85441100,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,37178,米,3649,Russian Federation
85442000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,101535,Russian Federation
85443020,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,121160,Russian Federation
85443090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,17311,Russian Federation
85444211,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,17489,米,668242,Russian Federation
85444219,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,317738,Russian Federation
85444221,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,9833,米,176431,Russian Federation
85444911,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,74488,米,63508,Russian Federation
85444919,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,3176,Russian Federation
85444921,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,4726,米,135387,Russian Federation
85444929,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,0,?,2129,Russian Federation
85446012,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,41207,米,415796,Russian Federation
85447000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",千克,6330,米,41248,Russian Federation
85452000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes",千克,0,?,31941,Russian Federation
85461000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8546,Electrical insulators of any material,千克,0,?,4810,Russian Federation
85462010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8546,Electrical insulators of any material,千克,0,?,3120,Russian Federation
85462090,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8546,Electrical insulators of any material,千克,0,?,361,Russian Federation
85471000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",千克,0,?,1163,Russian Federation
85472000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",千克,0,?,1044,Russian Federation
85479010,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",千克,0,?,72,Russian Federation
85489000,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85",千克,0,?,664470,Russian Federation
86040019,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8604,"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",辆,326,千克,35105,Russian Federation
86071990,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8607,Railway or tramway locomotives or rolling stock; parts thereof,千克,0,?,705566,Russian Federation
86072100,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8607,Railway or tramway locomotives or rolling stock; parts thereof,千克,0,?,2326882,Russian Federation
86073000,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8607,Railway or tramway locomotives or rolling stock; parts thereof,千克,0,?,441540,Russian Federation
86090029,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8609,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,个,20142,千克,10446,Russian Federation
87031011,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",辆,6600,千克,75325,Russian Federation
87031090,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",辆,2322,千克,67203,Russian Federation
87032362,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",辆,2125,千克,15252,Russian Federation
87033313,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",辆,2700,千克,26441,Russian Federation
87042230,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8704,Vehicles; for the transport of goods,辆,5824,千克,45049,Russian Federation
87043100,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8704,Vehicles; for the transport of goods,辆,2135,千克,16676,Russian Federation
87071000,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8707,Bodies; (including cabs) for the motor vehicles of heading no. 8701 to 8705,台,1500,千克,104181,Russian Federation
87081000,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,14922,Russian Federation
87082930,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1043,Russian Federation
87082951,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,5197,Russian Federation
87082952,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,6,个,449,Russian Federation
87082953,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1041,Russian Federation
87082954,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,508,Russian Federation
87082955,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,2262,Russian Federation
87082956,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,240,Russian Federation
87082957,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,6315,Russian Federation
87082959,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,29405,Russian Federation
87082990,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,71719,Russian Federation
87083010,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,2625,Russian Federation
87083091,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1006,Russian Federation
87083094,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,61,Russian Federation
87083095,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,1145,Russian Federation
87083099,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,343,个,5109,Russian Federation
87084040,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,221,千克,2933,Russian Federation
87084050,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,4410,千克,64991,Russian Federation
87085073,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,918,千克,2658,Russian Federation
87085079,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",个,74,千克,1400,Russian Federation
87085089,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,1,个,579,Russian Federation
87087040,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",千克,0,?,182,Russian Federation
