id,title,format,address,date_time,tags,language,type,zip_code,day,time
13494,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Sunday @ 7:00PM - 8:30PM,No Formats Set,Spanish,No Types Set,90280,Sunday,7:00PM - 8:30PM
13495,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Monday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90280,Monday,8:00PM - 9:30PM
13496,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Tuesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90280,Tuesday,8:00PM - 9:30PM
13497,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Wednesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90280,Wednesday,8:00PM - 9:30PM
13498,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Thursday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90280,Thursday,8:00PM - 9:30PM
13499,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Friday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90280,Friday,8:00PM - 9:30PM
13500,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Saturday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,90280,Saturday,12:00PM - 1:30PM
13501,Grupo En Accion De South Gate,In Person,"Atlantic Ave  South Gate, CA 90280",Saturday @ 7:00PM - 8:30PM,No Formats Set,Spanish,No Types Set,90280,Saturday,7:00PM - 8:30PM
13502,Grupo Fe Y Amor,In Person,"W Pico Blvd  Los Angeles, CA 90057",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Sunday,8:00PM - 10:00PM
13503,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Monday,8:00PM - 10:00PM
13504,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Tuesday,8:00PM - 10:00PM
13505,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Wednesday,8:00PM - 10:00PM
13506,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Thursday,8:00PM - 10:00PM
13507,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Friday,8:00PM - 10:00PM
13508,Grupo Fe Y Amor ,In Person,"W Pico Blvd  Los Angeles, CA 90057",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90057,Saturday,8:00PM - 10:00PM
13514,Grupo Fuente De Vida,In Person,"Avalon Blvd   Los Angeles, CA 90011",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Sunday,8:00PM - 10:00PM
13515,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Monday,8:00PM - 10:00PM
13516,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Tuesday,8:00PM - 10:00PM
13517,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Wednesday,8:00PM - 10:00PM
13518,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Thursday,8:00PM - 10:00PM
13519,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Friday,8:00PM - 10:00PM
13520,Grupo Fuente De Vida,In Person,"Avalon Blvd  Los Angeles, CA 90011",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90011,Saturday,8:00PM - 10:00PM
13521,Come As You Are - Bipoc Recovery,In Person,"Griffith Park Blvd  Los Angeles, CA 90026",Saturday @ 7:00PM - 8:00AM,Discussion; Open; Speaker,English,IndigenousLGBTQPeople of ColorTransgender,90026,Saturday,7:00PM - 8:00AM
13523,Grupo Garland ,In Person,"W 8th St  Los Angeles, CA 90017",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Sunday,8:00PM - 10:00PM
13524,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Monday,8:00PM - 10:00PM
13525,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Tuesday,8:00PM - 10:00PM
13526,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Wednesday,8:00PM - 10:00PM
13527,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Thursday,8:00PM - 10:00PM
13528,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Friday @ 8:00PM,No Formats Set,Spanish,No Types Set,90017,Friday,8:00PM
13529,Grupo Garland,In Person,"W 8th St  Los Angeles, CA 90017",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Saturday,8:00PM - 10:00PM
13530,Grupo Hoy Es El Dia,In Person,"S Vermont Ave   Los Angeles, CA 90006",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Sunday,8:00PM - 10:00PM
13532,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Monday,8:00PM - 10:00PM
13533,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Tuesday,8:00PM - 10:00PM
13534,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Wednesday,8:00PM - 10:00PM
13535,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Thursday,8:00PM - 10:00PM
13536,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Friday,8:00PM - 10:00PM
13537,Grupo Hoy Es El Dia,In Person,"S Vermont Ave  Los Angeles, CA 90006",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Saturday,8:00PM - 10:00PM
13540,Grupo La Gran Familia ,In Person," Magnolia Ave   Los Angeles, CA 90006",Sunday @ 12:00PM - 2:00PM,No Formats Set,Spanish,No Types Set,90006,Sunday,12:00PM - 2:00PM
13541,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Sunday @ 2:00PM - 4:00PM,No Formats Set,Spanish,No Types Set,90006,Sunday,2:00PM - 4:00PM
13542,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Monday,8:00PM - 10:00PM
13543,Grupo La Gran Familia,In Person,"Wilshire Blvd  Los Angeles, CA 90006",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Tuesday,8:00PM - 10:00PM
13544,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Wednesday,8:00PM - 10:00PM
13545,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Thursday,8:00PM - 10:00PM
13546,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Friday,8:00PM - 10:00PM
13547,Grupo La Gran Familia,In Person," Magnolia Ave  Los Angeles, CA 90006",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90006,Saturday,8:00PM - 10:00PM
13548,Arts District Group,In Person,"E 4th Pl  Los Angeles, CA 90013",Tuesday @ 7:30PM - 8:30PM,Discussion; Speaker,English,No Types Set,90013,Tuesday,7:30PM - 8:30PM
13549,Women'S Topic Discussion,In Person,"Dumetz Road  Woodland Hills , CA 91364",Friday @ 10:00AM - 11:30AM,Closed; Discussion; Speaker,English,Women,91364,Friday,10:00AM - 11:30AM
13552,Sunday 12X12,In Person,"Grand View Blvd  Los Angeles, CA 90066",Sunday @ 5:00PM - 6:00PM,12 Steps & 12 Traditions; Discussion; Speaker; Tradition Study,English,No Types Set,90066,Sunday,5:00PM - 6:00PM
13555,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City , CA 90066",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Sunday,8:00PM - 10:00PM
13556,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Monday,8:00PM - 10:00PM
13557,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Tuesday,8:00PM - 10:00PM
13558,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Wednesday,8:00PM - 10:00PM
13559,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Thursday @ 8:00PM,No Formats Set,Spanish,No Types Set,90066,Thursday,8:00PM
13560,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Friday,8:00PM - 10:00PM
13561,Grupo Latino De Culver City,In Person,"W Washington Blvd  Culver City, CA 90066",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90066,Saturday,8:00PM - 10:00PM
13569,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Sunday @ 12:00PM - 2:00PM,No Formats Set,Spanish,No Types Set,90029,Sunday,12:00PM - 2:00PM
13570,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Sunday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Sunday,7:30PM - 9:30PM
13571,Happy Candlestick Makers Men'S Stag,In Person,"Van Owen  Lake Balboa, CA 91406",Wednesday @ 7:30PM - 9:00PM,No Formats Set,English,Men,91406,Wednesday,7:30PM - 9:00PM
13572,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Monday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Monday,7:30PM - 9:30PM
13573,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Tuesday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Tuesday,7:30PM - 9:30PM
13574,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Wednesday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Wednesday,7:30PM - 9:30PM
13575,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Thursday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Thursday,7:30PM - 9:30PM
13576,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Friday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Friday,7:30PM - 9:30PM
13577,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Saturday @ 12:00PM - 2:00PM,No Formats Set,Spanish,No Types Set,90029,Saturday,12:00PM - 2:00PM
13578,Grupo Lemon Grove,In Person,"N Western Ave  Los Angeles, CA 90029",Saturday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90029,Saturday,7:30PM - 9:30PM
13579,Westside Recovery C19 Men'S Stag,In Person,"Via De La Paz  Pacific Palisades, CA 90272",Wednesday @ 7:00PM - 8:00PM,No Formats Set,English,Men,90272,Wednesday,7:00PM - 8:00PM
13581,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Sunday @ 9:00AM - 11:00AM,No Formats Set,Spanish,No Types Set,90019,Sunday,9:00AM - 11:00AM
13582,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Saturday,8:00PM - 10:00PM
13583,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Friday,8:00PM - 10:00PM
13584,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Thursday,8:00PM - 10:00PM
13585,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Wednesday,8:00PM - 10:00PM
13586,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Tuesday,8:00PM - 10:00PM
13587,Grupo 5 De Febrero,In Person,"W Pico Blvd  Los Angeles, CA 90019",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90019,Monday,8:00PM - 10:00PM
13588,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Sunday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Sunday,7:00PM - 9:30PM
13589,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Monday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Monday,7:00PM - 9:30PM
13590,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Tuesday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Tuesday,7:00PM - 9:30PM
13591,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Wednesday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Wednesday,7:00PM - 9:30PM
13592,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Thursday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Thursday,7:00PM - 9:30PM
13593,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Friday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Friday,7:00PM - 9:30PM
13594,Grupo Luz De Vida,In Person,"S Avalon St  Los Angeles, CA 90003",Saturday @ 7:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Saturday,7:00PM - 9:30PM
13595,Grupo Mi Nueva Esperanza ,In Person,"W 7th St   Los Angeles, CA 90017",Sunday @ 12:00PM - 2:00PM,No Formats Set,Spanish,No Types Set,90017,Sunday,12:00PM - 2:00PM
13596,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Sunday @ 4:00PM - 4:00PM,No Formats Set,Spanish,No Types Set,90017,Sunday,4:00PM - 4:00PM
13597,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Sunday,8:00PM - 10:00PM
13598,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Monday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Monday,4:00PM - 6:00PM
13599,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Monday,8:00PM - 10:00PM
13600,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Tuesday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Tuesday,4:00PM - 6:00PM
13601,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Tuesday @ 8:00PM,No Formats Set,Spanish,No Types Set,90017,Tuesday,8:00PM
13602,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Wednesday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Wednesday,4:00PM - 6:00PM
13603,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Wednesday,8:00PM - 10:00PM
13604,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Thursday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Thursday,4:00PM - 6:00PM
13605,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Thursday,8:00PM - 10:00PM
13606,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Friday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Friday,4:00PM - 6:00PM
13607,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Friday,8:00PM - 10:00PM
13609,We Agnostics,In Person,"Prospect Ave  Los Angeles, CA 90027",Tuesday @ 7:30PM - 9:00PM,Discussion; Open; Speaker,English,Atheist/Agnostic,90027,Tuesday,7:30PM - 9:00PM
13611,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Saturday @ 12:00PM - 2:00PM,No Formats Set,Spanish,No Types Set,90017,Saturday,12:00PM - 2:00PM
13612,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Saturday @ 4:00PM - 6:00PM,No Formats Set,Spanish,No Types Set,90017,Saturday,4:00PM - 6:00PM
13613,Grupo Mi Nueva Esperanza,In Person,"W 7th St  Los Angeles, CA 90017",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90017,Saturday,8:00PM - 10:00PM
13618,Grupo Mi Ultima Esperanza,In Person,"S Hoover St  Los Angeles, CA 90037",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90037,Thursday,8:00PM - 10:00PM
13619,Grupo Mi Ultima Esperanza,In Person,"S Hoover St  Los Angeles, CA 90037",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90037,Friday,8:00PM - 10:00PM
13620,Grupo Mi Ultima Esperanza,In Person,"S Hoover St  Los Angeles, CA 90037",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90037,Saturday,8:00PM - 10:00PM
13622,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood , CA 90262",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Sunday,8:00PM - 10:00PM
13623,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Sunday @ 11:59AM - 2:00AM,No Formats Set,Spanish,No Types Set,90262,Sunday,11:59AM - 2:00AM
13624,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Monday,8:00PM - 10:00PM
13625,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Tuesday,8:00PM - 10:00PM
13626,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Wednesday @ 8:00PM,No Formats Set,Spanish,No Types Set,90262,Wednesday,8:00PM
13627,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Thursday,8:00PM - 10:00PM
13628,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Friday @ 11:59AM - 2:00AM,No Formats Set,Spanish,No Types Set,90262,Friday,11:59AM - 2:00AM
13629,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Friday,8:00PM - 10:00PM
13630,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Saturday @ 11:59AM - 2:00AM,No Formats Set,Spanish,No Types Set,90262,Saturday,11:59AM - 2:00AM
13631,Grupo Nuevo Amanecer,In Person,"S Long Beach Blvd  Lynwood, CA 90262",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90262,Saturday,8:00PM - 10:00PM
13632,Grupo Nuevo Horizonte,In Person,"E Florence Ave   Los Angeles, CA 90003",Sunday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90003,Sunday,7:30PM - 9:30PM
13633,We Are Responsible Group,In Person,"Moorpark St  Studio City, CA 91604",Sunday @ 4:30PM - 5:30PM,Tag Participation,English,Newcomer,91604,Sunday,4:30PM - 5:30PM
13634,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90003,Monday,8:00PM - 10:00PM
13635,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90003,Tuesday,8:00PM - 10:00PM
13636,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90003,Wednesday,8:00PM - 10:00PM
13637,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90003,Thursday,8:00PM - 10:00PM
13638,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90003,Friday,8:00PM - 10:00PM
13639,Grupo Nuevo Horizonte,In Person,"E Florence Ave  Los Angeles, CA 90003",Saturday @ 8:00PM,No Formats Set,Spanish,No Types Set,90003,Saturday,8:00PM
13640,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Sunday,8:00PM - 10:00PM
13641,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Monday,8:00PM - 10:00PM
13642,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Tuesday,8:00PM - 10:00PM
13643,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Wednesday,8:00PM - 10:00PM
13644,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Thursday,8:00PM - 10:00PM
13645,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Friday,8:00PM - 10:00PM
13646,Grupo Nuevo Sendero,In Person,"Santa Monica Blvd  Los Angeles, CA 90029",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90029,Saturday,8:00PM - 10:00PM
13647,Grupo Oxford,In Person,"S Western Ave   Los Angeles, CA 90006",Sunday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Sunday,7:30PM - 9:30PM
13648,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Monday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Monday,7:30PM - 9:30PM
13649,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Tuesday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Tuesday,7:30PM - 9:30PM
13650,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Wednesday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Wednesday,7:30PM - 9:30PM
13651,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Thursday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Thursday,7:30PM - 9:30PM
13652,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Friday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Friday,7:30PM - 9:30PM
13653,Grupo Oxford,In Person,"S Western Ave  Los Angeles, CA 90006",Saturday @ 7:30PM - 9:30PM,No Formats Set,Spanish,No Types Set,90006,Saturday,7:30PM - 9:30PM
13655,Grupo Plenitud,In Person,"S Inglewood Ave  Inglewood, CA 90301",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90301,Monday,8:00PM - 10:00PM
13657,Grupo Plenitud,In Person,"S Inglewood Ave  Inglewood, CA 90301",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90301,Wednesday,8:00PM - 10:00PM
13659,Grupo Plenitud,In Person,"S Inglewood Ave  Inglewood, CA 90301",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90301,Friday,8:00PM - 10:00PM
13663,Changing Lanes,In Person,"Washington Blvd  Culver City, CA 90066",Thursday @ 7:30PM - 8:30PM,Open; Speaker,English,No Types Set,90066,Thursday,7:30PM - 8:30PM
13664,Grupo Progreso Latino,In Person,"Beverly Blvd  Los Angeles, CA 90004",Sunday @ 11:00AM - 1:00PM,No Formats Set,Spanish,No Types Set,90004,Sunday,11:00AM - 1:00PM
13665,Grupo Progreso Latino,In Person,"Beverly Blvd  Los Angeles, CA 90004",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,90004,Sunday,8:00PM - 10:00PM
