id,address,city,state,zip,phone,url,latitude,longitude
1100536,13011 HARBOR BOULEVARD,GARDEN GROVE,CA,92843,(714) 537-8455,https://order.carlsjr.com/location/-ca-garden-grove-13011-harbor-boulevard/menu,33.77411,-117.92082
1100005,10012 WESTMINSTER AVE,GARDEN GROVE,CA,92843,(714) 534-1412,https://order.carlsjr.com/location/-ca-10012-westminster-ave/menu,33.759258,-117.95441
1100123,1809 E EDINGER AVE,SANTA ANA,CA,92705,(714) 972-0458,https://order.carlsjr.com/location/-ca-santa-ana-1809-e-edinger-ave/menu,33.72721,-117.84186
1100103,17971 MACARTHUR BLVD,IRVINE,CA,92614,(949) 250-0210,https://order.carlsjr.com/location/-ca-17971-macarthur-blvd/menu,33.686053,-117.85559
1101986,"18601 AIRPORT WAY, SPACE 2061",SANTA ANA,CA,92707,(949) 724-9144,https://order.carlsjr.com/location/-ca-santa-ana-18601-airport-way/menu,33.676887,-117.86325
1100004,450 THE CITY DRIVE S,ORANGE,CA,92868,(714) 939-8560,https://order.carlsjr.com/location/-ca-orange-450-the-city-drive-s/menu,33.78153,-117.88932
1100465,8271 WARNER AVE,HUNTINGTON BEACH,CA,92647,(714) 848-1206,https://order.carlsjr.com/location/-ca-8271-warner-ave/menu,33.716152,-117.98417
1100639,4880 CAMPUS DR,NEWPORT BEACH,CA,92660,(949) 252-8736,https://order.carlsjr.com/location/-ca-4880-campus-dr/menu,33.669599,-117.85989
1100068,2092 SE BRISTOL,NEWPORT BEACH,CA,92660,(949) 756-8844,https://order.carlsjr.com/location/-ca-2092-se-bristol/menu,33.660913,-117.87468
1100392,402 S MAIN ST,ORANGE,CA,92868,(714) 939-6674,https://order.carlsjr.com/location/-ca-orange-402-s-main-st/menu,33.78208,-117.86774
1100277,1943 E 17TH ST,SANTA ANA,CA,92705,(714) 564-9348,https://order.carlsjr.com/location/-ca-1943-e-17th-st/menu,33.7603,-117.83724
1100617,14041 NEWPORT BLVD,TUSTIN,CA,92780,(714) 544-9982,https://order.carlsjr.com/location/-ca-14041-newport-blvd/menu,33.736719,-117.82428
1100125,9022 ADAMS,HUNTINGTON BEACH,CA,92646,(714) 968-1934,https://order.carlsjr.com/location/-ca-9022-adams/menu,33.671608,-117.97072
1100652,614 DENNERY ROAD,SAN DIEGO,CA,92154,(619) 662-1447,https://order.carlsjr.com/location/ca-san-diego-614-dennery-road/menu,32.582682,-117.03301
1102588,"4463 CAMINO DE LA PLAZA, SUITE 101",SAN YSIDRO,CA,92173,(619) 428-3638,https://order.carlsjr.com/location/ca-san-ysidro-4463-camino-de-la-plaza-suite-101/menu,32.542839,-117.03712
1100632,2365 ROLL DRIVE,SAN DIEGO,CA,92154,(619) 661-6213,https://order.carlsjr.com/location/ca-san-diego-2635-roll-drive/menu,32.555313,-116.93703
1100197,805 W. SAN YSIDRO BLVD,SAN YSIDRO,CA,92173,(619) 428-4980,https://order.carlsjr.com/location/ca-w-san-ysidro-blvd/menu,32.558591,-117.05946
1100281,2097 OLYMPIC PKWY,CHULA VISTA,CA,91915,(619) 421-9257,https://order.carlsjr.com/location/ca-chula-vista-2097-olympic-pkwy/menu,32.629824,-116.96671
1100575,1487 E H ST,CHULA VISTA,CA,91910,(619) 482-2210,https://order.carlsjr.com/location/ca-chula-vista-1487-e-h-st/menu,32.644694,-117.00035
1100083,996 THIRD AVE,CHULA VISTA,CA,91911,(619) 426-6786,https://order.carlsjr.com/location/-ca-chula-vista-996-third-ave/menu,32.617297,-117.07086
1100546,1100 BROADWAY,CHULA VISTA,CA,91911,(619) 426-1609,https://order.carlsjr.com/location/ca-chula-vista-1100-broadway/menu,32.609934,-117.08168
1100585,700 13TH STREET,IMPERIAL BEACH,CA,91932,(619) 423-5025,https://order.carlsjr.com/location/ca-imperial-beach-700-13th-street/menu,32.583463,-117.10599
1100409,695 H ST,CHULA VISTA,CA,91910,(619) 476-4420,https://order.carlsjr.com/location/ca-chula-vista-695-h-st/menu,32.630065,-117.09373
1100261,1502 SWEETWATER,NATIONAL CITY,CA,91950,(619) 474-4382,https://order.carlsjr.com/location/ca-national-city-1502-sweetwater/menu,32.660718,-117.08382
1100120,1280 PLAZA BLVD,NATIONAL CITY,CA,91950,(619) 477-2068,https://order.carlsjr.com/location/-ca-national-city-1280-plaza-blvd/menu,32.67688,-117.09391
1100418,2935 JAMACHA RD,SAN DIEGO,CA,92019,(619) 660-7548,https://order.carlsjr.com/location/ca-san-diego-2935-jamacha-rd/menu,32.739668,-116.94009
1100118,3722 KENORA,SPRING VALLEY,CA,91977,(619) 460-6963,https://order.carlsjr.com/location/-ca-spring-valley-3722-kenora/menu,32.746961,-116.98883
1101043,7162 BROADWAY,LEMON GROVE,CA,91945,(619) 464-0474,https://order.carlsjr.com/location/ca-lemon-grove-7162-broadway/menu,32.742889,-117.04381
1100613,5901 UNIVERSITY AVE,SAN DIEGO,CA,92115,(619) 583-4361,https://order.carlsjr.com/location/ca-san-diego-5901-university-ave/menu,32.749906,-117.07057
1100284,8110 PARKWAY DR,LA MESA,CA,91942,(619) 698-2920,https://order.carlsjr.com/location/ca-la-mesa-8110-parkway-dr/menu,32.776011,-117.02261
1100168,3008 EL CAJON BLVD,SAN DIEGO,CA,92104,(619) 283-7653,https://order.carlsjr.com/location/-ca-san-diego-3008-el-cajon-blvd/menu,32.755771,-117.12995
1100483,520 N SECOND STREET,EL CAJON,CA,92021,(619) 579-7083,https://order.carlsjr.com/location/ca-el-cajon-520-n-second-street/menu,32.800754,-116.9362
1100089,624 FLETCHER PKWY,EL CAJON,CA,92020,(619) 447-5452,,32.80818,-116.96977
1100030,794 N BROOKHURST ST,ANAHEIM,CA,92801,(714) 490-0991,https://order.carlsjr.com/location/-ca-anaheim-794-n-brookhurst-st/menu,33.84082,-117.95868
1100500,8361 LA PALMA,BUENA PARK,CA,90620,(714) 521-1865,https://order.carlsjr.com/location/-ca-8361-la-palma/menu,33.847103,-117.98829
1100444,9917 CHAPMAN AVE,GARDEN GROVE,CA,92841,(714) 636-8456,https://order.carlsjr.com/location/-ca-9917-chapman-ave/menu,33.788987,-117.95995
1100006,11051 EUCLID AVE,GARDEN GROVE,CA,92840,(714) 636-6100,https://order.carlsjr.com/location/-ca-garden-grove-11051-euclid-ave/menu,33.80236,-117.94187
1100357,8991 KNOTT AVE,BUENA PARK,CA,90620,(714) 827-7210,https://order.carlsjr.com/location/-ca-8991-knott-ave/menu,33.83223,-118.01131
1100580,11961 BEACH BLVD,STANTON,CA,90680,(714) 895-5114,https://order.carlsjr.com/location/-ca-11961-beach-blvd/menu,33.788664,-117.99346
1100454,6947 KATELLA AVE,CYPRESS,CA,90630,(714) 220-4977,https://order.carlsjr.com/location/-ca-6947-katella-ave/menu,33.803386,-118.01143
1100576,5930 CERRITOS AVENUE,CYPRESS,CA,90630,(714) 527-7443,https://order.carlsjr.com/location/-ca-5930-cerritos-avenue/menu,33.809464,-118.02938
1100001,275 S HARBOR BLVD,ANAHEIM,CA,92805,(714) 635-1480,https://order.carlsjr.com/location/-ca-275-s-harbor-blvd/menu,33.832174,-117.91921
1100317,13425 BEACH BLVD,WESTMINSTER,CA,92683,(714) 901-5513,https://order.carlsjr.com/location/-ca-13425-beach-blvd/menu,33.767666,-117.99108
1100604,6022 CHAPMAN AVE,GARDEN GROVE,CA,92845,(714) 891-2773,https://order.carlsjr.com/location/-ca-6022-chapman-ave/menu,33.788175,-118.02808
1100512,1200 N HARBOR BLVD,ANAHEIM,CA,92801,(714) 776-8054,https://order.carlsjr.com/location/-ca-anaheim-1200-n-harbor-blvd/menu,33.85121,-117.92368
1100027,2119 S HARBOR BLVD,ANAHEIM,CA,92802,(714) 971-5641,https://order.carlsjr.com/location/-ca-anaheim-2119-s-harbor-blvd/menu,33.79535,-117.91543
1100034,6002 BEACH BLVD,BUENA PARK,CA,90621,(714) 523-7240,https://order.carlsjr.com/location/-ca-6002-beach-blvd/menu,33.873275,-117.99793
1100344,222 N EUCLID,FULLERTON,CA,92832,(714) 870-7432,https://order.carlsjr.com/location/-ca-222-n-euclid/menu,33.871889,-117.94173
1100005,10012 WESTMINSTER AVE,GARDEN GROVE,CA,92843,(714) 534-1412,https://order.carlsjr.com/location/-ca-10012-westminster-ave/menu,33.759258,-117.95441
1100536,13011 HARBOR BOULEVARD,GARDEN GROVE,CA,92843,(714) 537-8455,https://order.carlsjr.com/location/-ca-garden-grove-13011-harbor-boulevard/menu,33.77411,-117.92082
1100050,5012 LA PALMA,LA PALMA,CA,90623,(562) 924-0988,https://order.carlsjr.com/location/-ca-la-palma-5012-la-palma/menu,33.84589,-118.04553
1100638,6751 WESTMINSTER BLVD,WESTMINSTER,CA,92683,(714) 892-8214,https://order.carlsjr.com/location/-ce-6751-westminster-blvd/menu,33.759474,-118.00937
1100124,1189 SO STATE COLLEGE BLVD,ANAHEIM,CA,92806,(714) 533-3310,https://order.carlsjr.com/location/-ca-1189-so-state-college-blvd/menu,33.818881,-117.88961
1100295,3901 AUBURN AVENUE,BAKERSFIELD,CA,93306,(661) 871-5152,https://order.carlsjr.com/location/-ca-bakersfield-3901-auburn-ave/menu,35.39733,-118.94922
1100697,101 S UNION AVE,BAKERSFIELD,CA,93307,(661) 863-0273,https://order.carlsjr.com/location/-ca-bakersfield-101-s-union-ave/menu,35.35358,-119.0035
1100611,2400 WHITE LANE,BAKERSFIELD,CA,93304,(661) 836-3181,https://order.carlsjr.com/location/-ca-bakersfield-2400-white-lane/menu,35.31797,-119.02962
1100339,3501 PANAMA LN,BAKERSFIELD,CA,93313,(661) 833-8414,https://order.carlsjr.com/location/-ca-bakersfield-3501-panama-ln/menu,35.29548,-119.0412
1100217,2412 MING AVE,BAKERSFIELD,CA,93304,(661) 834-8646,https://order.carlsjr.com/location/-ca-bakersfield-2412-ming-ave/menu,35.33979,-119.02977
1100419,4800 WHITE LANE,BAKERSFIELD,CA,93309,(661) 398-9510,https://order.carlsjr.com/location/-ca-bakersfield-4800-white-lane/menu,35.31854,-119.05616
1100276,2930 F STREET,BAKERSFIELD,CA,93301,(661) 322-8751,https://order.carlsjr.com/location/-ca-bakersfield-2930-f-street/menu,35.38635,-119.02303
1100187,815 REAL ROAD,BAKERSFIELD,CA,93309,(661) 323-0296,https://order.carlsjr.com/location/-ca-bakersfield-815-real-road/menu,35.36565,-119.04381
1100503,3520 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,(661) 323-2641,https://order.carlsjr.com/location/-ca-bakersfield-3520-rosedale-hwy/menu,35.38361,-119.04651
1100471,5555 GOSFORD RD,BAKERSFIELD,CA,93309,(661) 665-1709,https://order.carlsjr.com/location/-ca-bakersfield-5555-gosford-rd/menu,35.30488,-119.09267
1100224,9000 MING AVE STE Q,BAKERSFIELD,CA,93311,(661) 665-2396,https://order.carlsjr.com/location/-ca-bakersfield-9000-ming-ave/menu,35.34016,-119.10457
1100298,9500 BRIMHALL RD STE A,BAKERSFIELD,CA,93312,(661) 587-4859,https://order.carlsjr.com/location/-ca-bakersfield-9500-brimhall-rd/menu,35.37,-119.10959
1100302,4520 COFFEE ROAD,BAKERSFIELD,CA,93308,(661) 587-9085,https://order.carlsjr.com/location/-ca-bakersfield-4520-coffee-rd/menu,35.40063,-119.09174
1100480,5631 LAVAL RD,ARVIN,CA,93203,(661) 858-1162,https://order.carlsjr.com/location/-ca-arvin-5631-laval-rd/menu,34.98891,-118.9404
1100490,20640 TRACY AVE,BUTTONWILLOW,CA,93206,(661) 764-6302,https://order.carlsjr.com/location/-ca-buttonwillow-20640-tracy-ave/menu,35.403332,-119.40154
1100660,49669 GORMAN POST RD,GORMAN,CA,93243,(661) 248-6738,https://order.carlsjr.com/location/-ca-gorman-49669-gorman-post-rd/menu,34.79569,-118.85041
1100463,1308 HIGHWAY 46,WASCO,CA,93280,(661) 758-4557,https://order.carlsjr.com/location/-ca-wasco-1308-highway-46/menu,35.601854,-119.34226
1102029,612 CECIL AVE,DELANO,CA,93215,(661) 721-2106,https://order.carlsjr.com/location/-ca-delano-612-cecil-ave/menu,35.775588,-119.25144
1100176,15900 SIERRA HIGHWAY,MOJAVE,CA,93501,(661) 824-2858,https://order.carlsjr.com/location/-ca-mojave-159000-sierra-highway/menu,35.052785,-118.17328
1100225,21937 HIGHWAY 46,LOST HILLS,CA,93249,(661) 797-2066,https://order.carlsjr.com/location/-ca-lost-hills-21937-highway-46/menu,35.615676,-119.66002
1100083,996 THIRD AVE,CHULA VISTA,CA,91911,(619) 426-6786,https://order.carlsjr.com/location/-ca-chula-vista-996-third-ave/menu,32.617297,-117.07086
1100652,614 DENNERY ROAD,SAN DIEGO,CA,92154,(619) 662-1447,https://order.carlsjr.com/location/ca-san-diego-614-dennery-road/menu,32.582682,-117.03301
1100546,1100 BROADWAY,CHULA VISTA,CA,91911,(619) 426-1609,https://order.carlsjr.com/location/ca-chula-vista-1100-broadway/menu,32.609934,-117.08168
1100409,695 H ST,CHULA VISTA,CA,91910,(619) 476-4420,https://order.carlsjr.com/location/ca-chula-vista-695-h-st/menu,32.630065,-117.09373
1100197,805 W. SAN YSIDRO BLVD,SAN YSIDRO,CA,92173,(619) 428-4980,https://order.carlsjr.com/location/ca-w-san-ysidro-blvd/menu,32.558591,-117.05946
1100575,1487 E H ST,CHULA VISTA,CA,91910,(619) 482-2210,https://order.carlsjr.com/location/ca-chula-vista-1487-e-h-st/menu,32.644694,-117.00035
1100585,700 13TH STREET,IMPERIAL BEACH,CA,91932,(619) 423-5025,https://order.carlsjr.com/location/ca-imperial-beach-700-13th-street/menu,32.583463,-117.10599
1100261,1502 SWEETWATER,NATIONAL CITY,CA,91950,(619) 474-4382,https://order.carlsjr.com/location/ca-national-city-1502-sweetwater/menu,32.660718,-117.08382
1102588,"4463 CAMINO DE LA PLAZA, SUITE 101",SAN YSIDRO,CA,92173,(619) 428-3638,https://order.carlsjr.com/location/ca-san-ysidro-4463-camino-de-la-plaza-suite-101/menu,32.542839,-117.03712
1100281,2097 OLYMPIC PKWY,CHULA VISTA,CA,91915,(619) 421-9257,https://order.carlsjr.com/location/ca-chula-vista-2097-olympic-pkwy/menu,32.629824,-116.96671
1100120,1280 PLAZA BLVD,NATIONAL CITY,CA,91950,(619) 477-2068,https://order.carlsjr.com/location/-ca-national-city-1280-plaza-blvd/menu,32.67688,-117.09391
1100632,2365 ROLL DRIVE,SAN DIEGO,CA,92154,(619) 661-6213,https://order.carlsjr.com/location/ca-san-diego-2635-roll-drive/menu,32.555313,-116.93703
1101043,7162 BROADWAY,LEMON GROVE,CA,91945,(619) 464-0474,https://order.carlsjr.com/location/ca-lemon-grove-7162-broadway/menu,32.742889,-117.04381
1100613,5901 UNIVERSITY AVE,SAN DIEGO,CA,92115,(619) 583-4361,https://order.carlsjr.com/location/ca-san-diego-5901-university-ave/menu,32.749906,-117.07057
1100118,3722 KENORA,SPRING VALLEY,CA,91977,(619) 460-6963,https://order.carlsjr.com/location/-ca-spring-valley-3722-kenora/menu,32.746961,-116.98883
1100418,2935 JAMACHA RD,SAN DIEGO,CA,92019,(619) 660-7548,https://order.carlsjr.com/location/ca-san-diego-2935-jamacha-rd/menu,32.739668,-116.94009
1100168,3008 EL CAJON BLVD,SAN DIEGO,CA,92104,(619) 283-7653,https://order.carlsjr.com/location/-ca-san-diego-3008-el-cajon-blvd/menu,32.755771,-117.12995
1100284,8110 PARKWAY DR,LA MESA,CA,91942,(619) 698-2920,https://order.carlsjr.com/location/ca-la-mesa-8110-parkway-dr/menu,32.776011,-117.02261
1100157,6566 MISSION GORGE ROAD,SAN DIEGO,CA,92120,(619) 281-9813,https://order.carlsjr.com/location/-ca-san-diego-6566-mission-george-road/menu,32.792595,-117.098
1100332,3381 ROSECRANS ST,SAN DIEGO,CA,92110,(619) 226-0070,https://order.carlsjr.com/location/ca-san-diego-3381-rosecrans-st/menu,32.748476,-117.20481
1101028,1901 FREEDOM BLVD,FREEDOM,CA,95019,(831) 722-6920,https://order.carlsjr.com/location/-ca-freedom-1901-freedom-blvd/menu,36.935116,-121.77399
1101393,5880 MONTEREY RD,GILROY,CA,95020,(408) 848-5295,https://order.carlsjr.com/location/-ca-gilroy-5880-monterey-rd/menu,36.983397,-121.5574
1101026,16995 CONDIT RD,MORGAN HILL,CA,95037,(408) 779-6411,https://order.carlsjr.com/location/-ca-morgan-hill-16995-condit-rd/menu,37.13197,-121.63076
1102116,5620 SCOTTS VALLEY DR,SCOTTS VALLEY,CA,95066,(831) 430-9080,https://order.carlsjr.com/location/-ca-scotts-valley-5620-scotts-valley-dr/menu,37.061889,-122.00638
1100748,1061 NORTH DAVIS ROAD,SALINAS,CA,93907,(831) 424-4665,https://order.carlsjr.com/location/-ca-salinas-1061-north-davis-rd/menu,36.6964,-121.66931
1101053,172 BERNAL RD,SAN JOSE,CA,95119,(408) 225-5300,https://order.carlsjr.com/location/-ca-san-jose-172-bernal-rd/menu,37.22727,-121.77579
1101478,400 E MARKET ST,SALINAS,CA,93901,(831) 770-1660,https://order.carlsjr.com/location/-ca-salinas-400-e-market-st/menu,36.67762,-121.64242
1100749,950 ABBOTT STREET,SALINAS,CA,93901,(831) 754-4416,https://order.carlsjr.com/location/-ca-salinas-950-abbott-street/menu,36.65691,-121.63649
1101054,1101 BRANHAM LN,SAN JOSE,CA,95118,(408) 978-3562,https://order.carlsjr.com/location/-ca-san-jose-1101-branham-ln/menu,37.26313,-121.87716
1101051,1999 CAMDEN AVENUE,SAN JOSE,CA,95124,(408) 377-5951,https://order.carlsjr.com/location/-ca-san-jose-1999-camden-avenue/menu,37.26204,-121.93116
1100747,902 LIGHTHOUSE AVENUE,MONTEREY,CA,93940,(831) 375-4264,https://order.carlsjr.com/location/-ca-monterey-902-lighthouse-ave/menu,36.61723,-121.9044
1100803,1142 FREMONT BLVD,SEASIDE,CA,93955,(831) 899-9328,https://order.carlsjr.com/location/-ca-seaside-1142-fremont-blvd/menu,36.60106,-121.84911
1101046,1690 TULLY RD,SAN JOSE,CA,95122,(408) 238-3611,,37.321092,-121.82685
1101048,2802 S WHITE RD,SAN JOSE,CA,95148,(408) 238-3821,,37.324399,-121.79632
1101035,1346 SARATOGA AVENUE,SAN JOSE,CA,95129,(408) 246-6966,,37.299876,-121.98221
1101694,655 COLEMAN AVE,SAN JOSE,CA,95110,(408) 292-5240,,37.341248,-121.91001
1100090,18741 VIA PRINCESSA,SANTA CLARITA,CA,91387,(661) 251-4787,,37.329383,-121.96536
1101034,270 SARATOGA AVE,SANTA CLARA,CA,95050,(408) 243-1234,,37.329389,-121.96536
1101170,1095 OLD OAKLAND ROAD,SAN JOSE,CA,95112,(408) 239-4435,https://order.carlsjr.com/location/-ca-san-jose-1095-old-oakland-rd/menu,37.3641,-121.89204
1101095,2495 LAFAYETTE ST,SANTA CLARA,CA,95050,(408) 496-1187,,37.365788,-121.94981
1101161,2434 JUNIPERO SERRA BLVD,DALY CITY,CA,94015,(650) 994-9009,https://order.carlsjr.com/location/-ca-daly-city-2434-junipero-serra-blvd/menu,37.692315,-122.47136
1101110,110 HICKEY BLVD,SOUTH SAN FRANCISCO,CA,94080,(650) 755-1591,https://order.carlsjr.com/location/-ca-south-san-francisco-110-hickey-blvd/menu,37.666793,-122.45194
1100763,1 HALLIDIE PLAZA,SAN FRANCISCO,CA,94102,(415) 391-5799,https://order.carlsjr.com/location/-ca-san-francisco-1-hallidie-plaza/menu,37.784273,-122.40885
1100716,899 CHERRY AVENUE,SAN BRUNO,CA,94066,(650) 583-6467,https://order.carlsjr.com/location/-ca-san-bruno-899-cherry-avenue/menu,37.627121,-122.42563
1100824,871 MARINA VILLAGE PARKWAY,ALAMEDA,CA,94501,(510) 523-1464,https://order.carlsjr.com/location/-ca-alameda-871-marina-village-parkway/menu,37.783036,-122.27253
1100720,3770 TELEGRAPH AVENUE,OAKLAND,CA,94609,(510) 658-4491,https://order.carlsjr.com/location/-ca-oakland-3770-telegraph-avenue/menu,37.826793,-122.2647
1100705,1140 TRITON DRIVE,FOSTER CITY,CA,94404,(650) 349-1221,https://order.carlsjr.com/location/-ca-foster-city-1140-triton-drive/menu,37.563477,-122.27057
1102575,10770 MACARTHUR BLVD.,OAKLAND,CA,94605,(510) 383-8910,https://order.carlsjr.com/location/-ca-oakland-10770-macarthur-blvd/menu,37.74206,-122.15036
1101081,20550 MISSION BLVD,HAYWARD,CA,94541,(510) 317-0328,https://order.carlsjr.com/location/-ca-hayward-20550-mission-blvd/menu,37.685583,-122.10001
1100723,1800 EL CAMINO REAL,SAN CARLOS,CA,94070,(650) 593-3062,,37.493499,-122.24466
1100706,1001 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,(650) 361-1230,https://order.carlsjr.com/location/-ca-redwood-city-1001-veterans-boulevard/menu,37.49042,-122.22625
1101080,27467 HESPERIAN BLVD,HAYWARD,CA,94545,(510) 786-3440,https://order.carlsjr.com/location/-ca-hayward-27467-hesperian-blvd/menu,37.629923,-122.09656
1101029,1550 FITZGERALD DRIVE,PINOLE,CA,94564,(510) 223-2562,https://order.carlsjr.com/location/-ca-pinole-1550-fitzgerald-drive/menu,37.99111,-122.30143
1101064,5670 THORNTON AVE,NEWARK,CA,94560,(510) 493-2352,https://order.carlsjr.com/location/-ca-newark-5670-thornton-ave/menu,37.54114,-122.02655
1101061,37000 FREMONT,FREMONT,CA,94536,(510) 493-2359,https://order.carlsjr.com/location/-ca-fremont-37000-fremont/menu,37.56077,-122.01119
1101017,3131 CROW CANYON PL,SAN RAMON,CA,94583,(925) 866-1156,https://order.carlsjr.com/location/-ca-san-ramon-3131-crow-canyon-pl/menu,37.77901,-121.96921
1101148,550-D MORELLO AVE,MARTINEZ,CA,94553,(925) 313-9420,https://order.carlsjr.com/location/-ca-martinez-550-d-morello-ave/menu,37.99302,-122.10007
1101062,39901 BALENTINE ROAD,NEWARK,CA,94560,(510) 493-2342,https://order.carlsjr.com/location/-ca-newark-39901-balentine-rd/menu,37.52134,-121.99213
1101040,5000 EL CAMINO REAL,LOS ALTOS,CA,94022,(650) 965-9002,,37.396837,-122.10548
1100887,3897 SONOMA BLVD,VALLEJO,CA,94589,(707) 642-9066,https://order.carlsjr.com/location/-ca-vallejo-3897-sonoma-blvd/menu,38.12736,-122.25612
1100216,210 S HACIENDA BLVD,CITY OF INDUSTRY,CA,91745,(626) 330-7118,https://order.carlsjr.com/location/-ca-city-of-industry-210-s-hacienda-blvd/menu,34.0204,-117.9575
1100102,2400 S AZUSA,WEST COVINA,CA,91792,(626) 965-4455,https://order.carlsjr.com/location/-ca-west-covina-2400-s-azusa/menu,34.03258,-117.91379
1100062,14080 FRANCISQUITO,BALDWIN PARK,CA,91706,(626) 962-2911,https://order.carlsjr.com/location/-ca-baldwin-park-14080-francisquito/menu,34.06433,-117.96892
1100075,18237 COLIMA RD,ROWLAND HEIGHTS,CA,91748,(626) 964-4441,https://order.carlsjr.com/location/-ca-rowland-heights-18237-colima-rd/menu,33.98899,-117.90662
1100479,19782 EAST WALNUT NORTH,CITY OF INDUSTRY,CA,91789,(909) 345-0034,https://order.carlsjr.com/location/-ca-city-of-industry-19782-east-walnut-north/menu,33.99701,-117.87089
1100526,13151 CROSSROADS PKWY S,CITY OF INDUSTRY,CA,91746,(562) 695-2510,https://order.carlsjr.com/location/-ca-city-of-industry-13151-crossroads-pkwy-s/menu,34.02838,-118.01452
1100350,2980 E. WORKMAN AVENUE,WEST COVINA,CA,91791,(626) 331-3705,https://order.carlsjr.com/location/-ca-west-covina-2980-e-workman-ave/menu,34.07525,-117.88167
1100374,573 N AZUSA AVE,COVINA,CA,91722,(626) 331-2064,https://order.carlsjr.com/location/-ca-covina-573-n-azusa-ave/menu,34.09096,-117.90818
1100292,3832 PECK ROAD,EL MONTE,CA,91732,(626) 350-1642,https://order.carlsjr.com/location/-ca-el-monte-3832-peck-road/menu,34.07535,-118.02182
1100017,1625 SANTA ANITA AVE,S EL MONTE,CA,91733,(626) 452-0587,https://order.carlsjr.com/location/-ca-s-el-monte-1625-santa-anita-ave/menu,34.04747,-118.04275
1100669,15360 WHITTIER BLVD,WHITTIER,CA,90603,(562) 902-1974,https://order.carlsjr.com/location/-ca-whittier-15360-whittier-blvd/menu,33.94623,-117.99899
1101104,3801 W TEMPLE AVE BLDG 97,POMONA,CA,91768,(909) 869-5269,,34.053983,-117.82149
1100598,1190 WEST FOOTHILL BLVD,AZUSA,CA,91702,(626) 334-5340,https://order.carlsjr.com/location/-ca-azusa-1190-west-foothill-blvd/menu,34.13325,-117.92467
1100135,141 S DIAMOND BAR BLVD,DIAMOND BAR,CA,91765,(909) 861-7136,https://order.carlsjr.com/location/-ca-diamond-bar-141-s-diamond-bar-blvd/menu,34.02199,-117.81143
1100588,3395 POMONA BLVD,POMONA,CA,91768,(909) 598-9865,https://order.carlsjr.com/location/-ca-3395-pomona-blvd/menu,34.048051,-117.81006
1100074,701 S BEACH BLVD,LA HABRA,CA,90631,(562) 694-2808,https://order.carlsjr.com/location/-ca-701-s-beach-blvd/menu,33.924221,-117.96834
1100085,810 S GRAND,GLENDORA,CA,91740,(626) 963-4010,https://order.carlsjr.com/location/-ca-glendora-810-s-grand/menu,34.12477,-117.87227
1100573,4010 N HARBOR BLVD,FULLERTON,CA,92835,(714) 441-0701,https://order.carlsjr.com/location/-ca-4010-n-harbor-blvd/menu,33.91807,-117.93272
1100175,12358 WASHINGTON BLVD.,WHITTIER,CA,90606,(562) 789-8045,https://order.carlsjr.com/location/-ca-whittier-12358-washington-blvd/menu,33.96708,-118.04925
1100256,10409 WHITTIER BLVD.,WHITTIER,CA,90606,(562) 692-3114,https://order.carlsjr.com/location/-ca-whittier-10409-whittier-blvd/menu,33.99295,-118.06768
1101757,1315 E WHITESTONE BLVD,CEDAR PARK,TX,78613,(512) 259-5159,https://order.carlsjr.com/location/-tx-cedar-park-1315-e-whitestone-blvd/menu,30.52627,-97.81495
1101854,1039 W UNIVERSITY AVE,GEORGETOWN,TX,78628,(512) 868-0200,https://order.carlsjr.com/location/-tx-georgetown-1039-w-university-ave/menu,30.63243,-97.69847
1101350,11361 IH 35 S,VON ORMY,TX,78073,(210) 623-5516,,29.310961,-98.617748
1100104,3255 SAVIERS RD,OXNARD,CA,93033,(805) 486-0328,https://order.carlsjr.com/location/-ca-oxnard-3255-saviers-rd/menu,34.16997,-119.17815
1100475,480 N ROSE AVE,OXNARD,CA,93030,(805) 278-0454,https://order.carlsjr.com/location/-ca-oxnard-480-n-rose-ave/menu,34.2061,-119.15926
1100143,717 CHANNEL ISLANDS BLVD,PORT HUENEME,CA,93041,(805) 985-4842,https://order.carlsjr.com/location/-ca-port-hueneme-717-channel-islands-blvd/menu,34.17647,-119.21893
1100297,2301 N OXNARD BLVD,OXNARD,CA,93036,(805) 485-0202,https://order.carlsjr.com/location/-ca-oxnard-2301-n-oxnard-blvd/menu,34.22676,-119.17801
1100008,401 LAS POSAS RD,CAMARILLO,CA,93010,(805) 484-4588,https://order.carlsjr.com/location/-ca-camarillo-401-las-posas-rd/menu,34.22149,-119.07034
1100506,3015 JOHNSON DRIVE,VENTURA,CA,93003,(805) 676-9185,https://order.carlsjr.com/location/-ca-3015-johnson-drive/menu,34.24636,-119.19481
1100363,1745 S VICTORIA AVE,VENTURA,CA,93003,(805) 339-9281,https://order.carlsjr.com/location/-ca-1745-s-victoria-ave/menu,34.257942,-119.2114
1100183,2427 E THOMPSON BLVD,VENTURA,CA,93003,(805) 641-0401,https://order.carlsjr.com/location/-ca-ventura-2427-e-thompson-blvd/menu,34.27345,-119.26452
1100246,411 SOUTH REINO ROAD,NEWBURY PARK,CA,91320,(805) 499-0014,https://order.carlsjr.com/location/-ca-411-south-reino-road/menu,34.171475,-118.95525
