tract,name,tract_percent
06037188201,Silver Lake,0.3088353715484113
06037188201,Griffith Park,0.0007454717673813752
06037188202,Griffith Park,0.024491634096228416
06037188202,Los Feliz,0.9755998105741042
06037188300,Atwater Village,0.9866691296895291
06037188300,Griffith Park,0.015826210491471506
06037189101,Los Feliz,1.0
06037189102,Griffith Park,0.007633367056340357
06037189102,Los Feliz,0.9923666329436984
06037189201,East Hollywood,0.0022373703555918583
06037189201,Los Feliz,0.9981987030667717
06037189202,Los Feliz,0.9870669662401217
06037189202,Griffith Park,0.01293303375990341
06037189300,Hollywood Hills,0.6149667683394318
06037189300,Los Feliz,0.38063206662826865
06037189300,Griffith Park,0.00440116503236471
06037189400,Hollywood Hills,1.0
06037189500,Hollywood Hills,1.0
06037189600,Hollywood Hills,0.9983479429582296
06037189600,Hollywood,0.0016228348720100892
06037189701,Hollywood Hills,0.9945009305336244
06037189702,Hollywood Hills West,0.002282453818107211
06037189702,Hollywood Hills,0.9976768838035821
06037189702,Hollywood,4.066359493552541e-05
06037189800,Hollywood Hills West,0.22125360417504455
06037189800,Hollywood,0.771931773140889
06037189902,Hollywood,0.9997429938397173
06037189903,Hollywood Hills West,0.06126316723709807
06037189903,Hollywood,0.923976004294475
06037189904,Hollywood,1.0
06037189905,Hollywood,0.9768457620968495
06037189905,Hollywood Hills West,0.011743188505355924
06037190100,Hollywood Hills,0.01838438487240617
06037190100,Hollywood,0.9816157225217431
06037190201,Hollywood Hills,0.007260927121247657
06037190201,Hollywood,0.992309204307112
06037190202,Hollywood,0.9903757229141031
06037190202,Hollywood Hills,0.009624478573631927
06037190301,Los Feliz,0.012756157365607314
06037190301,Hollywood,0.9507535916440497
06037190301,Hollywood Hills,0.03339521762598584
06037190401,Los Feliz,1.0
06037190402,Los Feliz,1.0
06037190510,East Hollywood,0.26284730392719985
06037190510,Los Feliz,0.008169845677465211
06037190510,Hollywood,0.7311838280942291
06037190520,East Hollywood,0.9824063616629033
06037190520,Los Feliz,0.019154306122166596
06037190700,Hollywood,1.0
06037190801,Hollywood,1.0
06037190802,Hollywood,1.0
06037190901,Hollywood,0.9768183418717887
06037190901,East Hollywood,0.02649507953180155
06037190902,Hollywood,1.0
06037191000,Hollywood Hills,0.0001076494141707318
06037191000,Hollywood,0.9999946050224373
06037191110,East Hollywood,1.0
06037191120,East Hollywood,1.0
06037191201,Los Feliz,0.011606154482066797
06037191201,East Hollywood,0.9890050799179113
06037191203,East Hollywood,1.0
06037191204,East Hollywood,1.0
06037191301,Silver Lake,0.3230174514344069
06037191301,East Hollywood,0.6766333647403902
06037191302,East Hollywood,0.8937769575470418
06037191302,Los Feliz,0.028200507669121338
06037191302,Silver Lake,0.07643522576265713
06037191410,Silver Lake,0.02430961374255173
06037191410,East Hollywood,0.9747356614258108
06037191420,East Hollywood,0.9780035917528873
06037191420,Silver Lake,0.02057135447608733
06037191500,East Hollywood,1.0
06037191610,East Hollywood,1.0
06037191620,East Hollywood,1.0
06037191710,East Hollywood,0.008758319567481914
06037191710,Hollywood,0.9830450230768704
06037191710,Larchmont,0.014647046036017441
06037191720,East Hollywood,0.030187686948940192
06037191720,Hollywood,0.9738237085556662
06037191810,Hollywood,1.0
06037191820,Hollywood,0.980603965647684
06037191820,Larchmont,0.003286606609452572
06037191820,Hancock Park,0.0011347785906221442
06037191901,Hollywood,0.9999999999948863
06037191902,Hancock Park,0.428631553316596
06037191902,Hollywood,0.568742551770752
06037192001,Hancock Park,0.0037651932306900612
06037192001,Fairfax,0.9810921825520691
06037192001,Hollywood,0.006094915918782567
06037192002,Fairfax,0.9978369885578765
06037192300,Windsor Square,0.004056801662901446
06037192300,Hollywood,0.00018839465909391254
06037192300,Larchmont,0.29843448439816367
06037192300,Hancock Park,0.6965043101062455
06037192410,Larchmont,0.9804921778159208
06037192410,Koreatown,0.00025444745740175616
06037192410,Windsor Square,0.012654163292330945
06037192420,East Hollywood,0.03948796554628831
06037192420,Larchmont,0.9418668719759717
06037192420,Koreatown,0.01216695509637425
06037192510,Koreatown,0.014475370774691645
06037192510,East Hollywood,0.9787501188163212
06037192520,East Hollywood,0.982301718321573
06037192520,Koreatown,0.015563938224113439
06037192610,East Hollywood,1.0
06037192620,East Hollywood,0.9629480244326986
06037192620,Koreatown,0.04871555441728991
06037192700,Koreatown,0.014878310532251252
06037192700,East Hollywood,0.9695278034745736
06037192700,Silver Lake,0.01295069079987023
06037192700,Westlake,0.005830268275213849
06037194101,Hollywood Hills,0.02704247361899803
06037194101,Hollywood,0.00046072902083335755
06037194101,Hollywood Hills West,0.9724959886703758
06037194102,Studio City,0.005780526839627244
06037194102,Hollywood Hills West,0.9929989301857801
06037194102,Hollywood Hills,0.0012205429745810097
06037194200,Hollywood Hills West,0.9997478092327071
06037194300,Beverly Crest,1.610333865846312e-07
06037194300,Hollywood Hills West,0.9971284454180998
06037194401,Fairfax,0.04031866990709047
06037194401,Beverly Grove,0.9608027574465893
06037194402,Beverly Grove,0.9995865806735315
06037194500,Fairfax,0.00923796913631128
06037194500,Beverly Grove,0.9895012019641329
06037195100,Silver Lake,0.9999239461485125
06037195100,Los Feliz,7.605385148860585e-05
06037195201,Silver Lake,0.011398468475480131
06037195201,Los Feliz,0.9886015315242508
06037195202,Los Feliz,0.9792968100290702
06037195202,Silver Lake,0.020703189971464465
06037195300,Los Feliz,0.9891875075433497
06037195300,East Hollywood,3.451109236787999e-05
06037195300,Silver Lake,0.010777981372114071
06037195400,Silver Lake,1.0
06037195500,Silver Lake,0.7905779289861412
06037195500,Echo Park,0.20942207101393506
06037195600,Echo Park,0.9208558915217041
06037195600,Silver Lake,0.07914410847836331
06037195710,Westlake,0.28213865345784817
06037195710,Echo Park,0.7165824999045621
06037195720,Echo Park,0.989009256774406
06037195720,Westlake,0.012544098366731057
06037195802,Silver Lake,0.29260423387020396
06037195802,Westlake,0.6590172359246562
06037195802,Echo Park,0.049150056409168766
06037195803,Silver Lake,1.0
06037195804,Silver Lake,0.6201698337258188
06037195804,Echo Park,0.37983016627422533
06037195901,Silver Lake,1.0
06037195902,Silver Lake,1.0
06037195903,Silver Lake,0.9880072211024258
06037195903,Westlake,0.012460667281055922
06037197200,Elysian Valley,0.9998717149225891
06037197200,Elysian Park,0.0001282850774846586
06037197300,Elysian Park,0.002673214952209529
06037197300,Echo Park,0.99617549256588
06037197410,Silver Lake,0.007780409721679902
06037197410,Elysian Park,0.03449683936989628
06037197410,Echo Park,0.878820454659733
06037197410,Elysian Valley,0.07911658544055038
06037197420,Silver Lake,0.00028052966032404556
06037197420,Echo Park,0.9997194703399229
06037197500,Echo Park,1.0
06037197600,Chinatown,0.0003865879608097936
06037197600,Echo Park,0.8934181270318722
06037197600,Downtown,0.10523358001100663
06037197700,Downtown,0.0022736498766569167
06037197700,Elysian Park,0.1736097428871339
06037197700,Chinatown,0.3628774520739251
06037197700,Echo Park,0.45598412337015815
06037199000,Mount Washington,0.0016301082430671603
06037199000,Highland Park,0.0006649983804265907
06037199000,Cypress Park,0.18095795212646776
06037199000,Elysian Park,0.0024078471854226914
06037199000,Montecito Heights,0.00020917142575328272
06037199000,Lincoln Heights,0.817202248749378
06037199110,El Sereno,0.028765958317306467
06037199110,Lincoln Heights,0.6301525006871884
06037199110,Montecito Heights,0.341818836721359
06037199120,Boyle Heights,0.024008649832370013
06037199120,Lincoln Heights,0.9459841740568793
06037199120,El Sereno,0.03318698524663752
06037199201,Montecito Heights,0.0007800266358658997
06037199201,Lincoln Heights,0.9992199733641904
06037199202,Montecito Heights,0.651664412197845
06037199202,Lincoln Heights,0.34833558780214824
06037199300,Highland Park,0.007812162427668131
06037199300,Lincoln Heights,0.027534310311450847
06037199300,Montecito Heights,0.9646535272608783
06037199400,Lincoln Heights,0.17536911773100533
06037199400,Montecito Heights,0.31651946136610104
06037199400,Cypress Park,0.020529010439885136
06037199400,Highland Park,0.48685107928106963
06037199700,Lincoln Heights,1.0
06037199800,Lincoln Heights,1.0
06037199900,Boyle Heights,0.01626200106106375
06037199900,Lincoln Heights,0.9837379989389504
06037201110,El Sereno,0.999162379144606
06037201120,El Sereno,0.9951804197427095
06037201200,El Sereno,1.0
06037201301,Montecito Heights,0.7629634742093309
06037201301,El Sereno,0.23703652579066117
06037201302,El Sereno,0.032762002935658494
06037201302,Montecito Heights,0.9672379970643642
06037201401,El Sereno,0.9999216570144335
06037201401,Lincoln Heights,7.834298573783422e-05
06037201402,Boyle Heights,0.0038493578794992537
06037201402,El Sereno,0.9966326476417001
06037201402,Lincoln Heights,7.990470321133717e-05
06037201501,El Sereno,0.9958388001044053
06037201503,El Sereno,1.0
06037201504,El Sereno,1.0
06037201601,El Sereno,1.0
06037201602,El Sereno,0.9983814796310156
06037201700,El Sereno,0.9922151034257564
06037203100,El Sereno,0.002353412632432178
06037203100,Boyle Heights,0.992584670197885
06037203200,Boyle Heights,0.9927577354376327
06037203300,Boyle Heights,1.0
06037203500,Boyle Heights,0.5636705216198165
06037203500,Lincoln Heights,0.43664034515178324
06037203600,Boyle Heights,1.0
06037203710,Boyle Heights,1.0
06037203720,Boyle Heights,1.0
06037203800,Boyle Heights,0.9978465142516729
06037203900,Boyle Heights,0.9999963138353707
06037204110,Boyle Heights,1.0
06037204120,Boyle Heights,1.0
06037204200,Boyle Heights,1.0
06037204300,Boyle Heights,1.0
06037204410,Boyle Heights,1.0
06037204420,Boyle Heights,1.0
06037204600,Boyle Heights,1.0
06037204700,Boyle Heights,1.0
06037204810,Boyle Heights,1.0
06037204820,Boyle Heights,1.0
06037204910,Boyle Heights,0.9999549732475864
06037204920,Boyle Heights,0.9998302989538419
06037205110,Boyle Heights,1.0
06037205120,Boyle Heights,0.9926771314053606
06037206010,Elysian Park,0.36118032559372787
06037206010,Lincoln Heights,0.015062841109324536
06037206010,Chinatown,0.621556440307391
06037206020,Lincoln Heights,0.01813213373521947
06037206020,Boyle Heights,0.011733051655731248
06037206020,Chinatown,0.585441339657383
06037206020,Downtown,0.3843794799332409
06037206031,Downtown,0.9680970519427384
06037206031,Boyle Heights,0.030504928052619593
06037206031,Skid Row,0.0003174740164061653
06037206031,Central-Alameda,0.0005117255715286031
06037206032,Boyle Heights,1.0
06037206050,Boyle Heights,0.9999941240844061
06037206200,Downtown,0.6083124177542802
06037206200,Skid Row,0.39168758224582656
06037206300,Skid Row,0.9963594367870006
06037206300,Downtown,0.0036405632120779297
06037207101,Downtown,0.6192344040823454
06037207101,Chinatown,0.3807655959101766
06037207102,Chinatown,0.6010296252782659
06037207102,Downtown,0.3989703747265218
06037207103,Elysian Park,0.001209315612369055
06037207103,Chinatown,0.9987906843863391
06037207301,Downtown,1.0
06037207302,Skid Row,0.00044140743089162983
06037207302,Downtown,0.9995585925692753
06037207400,Downtown,1.0
06037207501,Downtown,1.0
06037207502,Downtown,1.0
06037207710,Downtown,1.0
06037207900,Downtown,1.0
06037208000,Echo Park,0.6660447644415713
06037208000,Westlake,0.17608316507248753
06037208000,Downtown,0.15645417140026444
06037208301,Westlake,1.0
06037208302,Echo Park,0.00019265383687397955
06037208302,Westlake,0.9998073461630492
06037208401,Westlake,1.0
06037208402,Echo Park,0.001913594846474392
06037208402,Westlake,0.9978974354074713
06037208501,Westlake,1.0
06037208502,Westlake,1.0
06037208610,Westlake,1.0
06037208620,Westlake,1.0
06037208710,Westlake,1.0
06037208720,Westlake,1.0
06037208801,Westlake,1.0
06037208802,Westlake,1.0
06037208902,Westlake,1.0
06037208903,Westlake,1.0
06037208904,Westlake,1.0
06037209102,Westlake,1.0
06037209103,Westlake,1.0
06037209104,Westlake,1.0
06037209200,Westlake,0.8625183618821851
06037209200,Downtown,0.13662422844237532
06037209300,Downtown,0.009759736986421262
06037209300,Westlake,0.9892199691642668
06037209401,Westlake,1.0
06037209402,Westlake,1.0
06037209403,Westlake,1.0
06037209510,Westlake,0.6330569119583156
06037209510,Pico-Union,0.36966695896316476
06037209520,Westlake,0.4742242399751797
06037209520,Pico-Union,0.5262831780154065
06037209810,Pico-Union,1.0
06037209820,Pico-Union,1.0
06037210010,Westlake,0.2884045270004461
06037210010,Pico-Union,0.6776896513592753
06037210010,Downtown,0.03735949119801758
06037211000,Windsor Square,0.21720620242824532
06037211000,Mid-Wilshire,0.07313612015765084
06037211000,Hancock Park,0.7097981344382158
06037211120,Koreatown,0.5862764590506502
06037211120,Westlake,0.41372354094940983
06037211121,Westlake,0.9999504103731089
06037211121,East Hollywood,4.958962692954628e-05
06037211122,Koreatown,0.978538911610672
06037211122,Westlake,0.021461088389656754
06037211201,Koreatown,1.0
06037211202,Koreatown,1.0
06037211310,Koreatown,1.0
06037211320,Koreatown,1.0
06037211410,Koreatown,1.0
06037211420,Koreatown,1.0
06037211500,Windsor Square,0.6041532201747339
06037211500,Koreatown,0.3958467798255542
06037211701,Windsor Square,0.956334847624798
06037211701,Koreatown,0.0321899090723402
06037211701,Mid-Wilshire,0.006744472944495177
06037211703,Koreatown,1.0
06037211704,Koreatown,0.9998577195354319
06037211704,Windsor Square,0.00014228046509088123
06037211802,Koreatown,1.0
06037211803,Koreatown,1.0
06037211804,Koreatown,1.0
06037211910,Koreatown,1.0
06037211921,Koreatown,1.0
06037211922,Koreatown,1.0
06037212101,Koreatown,1.0
06037212102,Koreatown,1.0
06037212202,Koreatown,0.3285693628746355
06037212202,Westlake,0.6714306371241716
06037212203,Koreatown,0.9735114662135332
06037212203,Westlake,0.026488533787046978
06037212204,Koreatown,0.10758742971527654
06037212204,Westlake,0.8924125702839997
06037212303,Koreatown,1.0
06037212304,Koreatown,1.0
06037212305,Koreatown,1.0
06037212306,Koreatown,1.0
06037212410,Koreatown,1.0
06037212420,Koreatown,1.0
06037212501,Koreatown,1.0
06037212502,Koreatown,1.0
06037212610,Koreatown,1.0
06037212620,Koreatown,1.0
06037212701,Arlington Heights,0.41017141515138444
06037212701,Koreatown,0.589828584848495
06037212702,Mid-Wilshire,0.9441519010880803
06037212702,Koreatown,0.05826219421035013
06037212702,Arlington Heights,0.0020110226006171115
06037212800,Mid-Wilshire,0.9829520721247695
06037212800,Mid-City,0.009814830301718794
06037212800,Arlington Heights,0.004770679685497964
06037212900,Arlington Heights,1.0
06037213100,Arlington Heights,0.338378715108914
06037213100,Harvard Heights,0.4495705647344517
06037213100,Koreatown,0.21028968317149535
06037213201,Pico-Union,0.0015835691134205988
06037213201,Harvard Heights,0.5692101737755826
06037213201,Koreatown,0.44937144374427007
06037213202,Pico-Union,0.0042761993030430165
06037213202,Harvard Heights,0.995723800697281
06037213310,Pico-Union,0.7774175965930432
06037213310,Koreatown,0.226910930603058
06037213310,Harvard Heights,0.001015907115088769
06037213320,Koreatown,0.2292113208836887
06037213320,Pico-Union,0.7719337060386385
06037213401,Westlake,0.6470054613054257
06037213401,Pico-Union,0.03372053070751815
06037213401,Koreatown,0.31572587494657844
06037213402,Koreatown,6.61584407827394e-05
06037213402,Pico-Union,0.999933841559219
06037214000,Mid-Wilshire,0.001494235110369385
06037214000,Hancock Park,0.008934278811648799
06037214000,Fairfax,0.9945598203736914
06037214100,Hancock Park,1.0
06037214100,Fairfax,0.00021340831441159897
06037214400,Fairfax,1.0
06037214501,Fairfax,0.5841013911825512
06037214501,Mid-Wilshire,0.4158986088140629
06037214502,Mid-Wilshire,0.9855701819183041
06037214502,Fairfax,0.014429818071271194
06037214503,Mid-Wilshire,1.0
06037214600,Fairfax,0.009581842649243263
06037214600,Mid-Wilshire,0.00538911416809428
06037214600,Beverly Grove,0.9873419824622014
06037214700,Carthay,0.0005205436945002782
06037214700,Beverly Grove,0.9782616377240534
06037214700,Mid-Wilshire,0.019262496475115062
06037214800,Beverly Grove,0.9933720682918932
06037214901,Beverly Grove,0.9987961567738554
06037214902,Beverly Grove,0.9975597511683368
06037215101,Mid-Wilshire,1.0
06037215102,Hancock Park,0.019192477272447026
06037215102,Fairfax,0.0010241780496480384
06037215102,Mid-Wilshire,0.979783093258348
06037216100,Mid-Wilshire,1.0
06037216200,Mid-Wilshire,1.0
06037216300,Carthay,0.4373568884920342
06037216300,Beverly Grove,0.0007019189629771365
06037216300,Mid-Wilshire,0.5596375831281879
06037216401,Carthay,0.016361801747091478
06037216401,Pico-Robertson,0.982625020142022
06037216402,Pico-Robertson,0.999996571180348
06037216700,Carthay,0.004274878157000521
06037216700,Pico-Robertson,0.001366211740015526
06037216700,Mid-Wilshire,0.00015036005498391964
06037216700,Mid-City,0.9946232816173526
06037216800,Mid-Wilshire,0.006630651685209473
06037216800,Carthay,0.9933693483143149
06037216900,Mid-Wilshire,0.4499366830284814
06037216900,Mid-City,0.5501886617009747
06037217001,Pico-Robertson,0.8164784461234904
06037217001,Beverlywood,0.1835215538733337
06037217002,Pico-Robertson,0.9953776340351275
06037217002,Beverlywood,0.002215006426039184
06037217002,Mid-City,0.0029116004459901084
06037217002,Carthay,2.7508144509041257e-05
06037217100,Mid-City,0.43417865962166785
06037217100,Mid-Wilshire,0.5658213403830443
06037217200,Mid-City,0.3089092042595708
06037217200,Mid-Wilshire,0.6929025607485146
06037218110,Mid-City,0.28739443755639926
06037218110,Arlington Heights,0.7093116814456885
06037218120,Arlington Heights,1.0
06037218210,Mid-City,1.0
06037218220,Arlington Heights,0.00022373859722052528
06037218220,Mid-City,0.9984082997681245
06037218300,Mid-City,1.0
06037218400,West Adams,0.050027106350508214
06037218400,Mid-City,0.9520080033963004
06037218500,Mid-City,0.9356554769351504
06037218500,West Adams,0.06434452306460615
06037218600,West Adams,0.03264135815805018
06037218600,Mid-City,0.967358641842065
06037218701,West Adams,0.014189378434078524
06037218701,Mid-City,0.5740146178013706
06037218701,Arlington Heights,0.387786679764863
06037218701,Jefferson Park,0.02354977464203122
06037218702,Jefferson Park,0.5967313765633451
06037218702,West Adams,0.4038378749941792
06037218800,Arlington Heights,0.8825112338434715
06037218800,Jefferson Park,0.11748876615663448
06037218900,Jefferson Park,1.0
06037219010,Exposition Park,0.00010908218427917799
06037219010,Jefferson Park,0.9998902266073985
06037219020,Exposition Park,0.0011859011184551262
06037219020,Leimert Park,0.19748225494353533
06037219020,Jefferson Park,0.7985131895114871
06037219300,Leimert Park,0.01132502250452253
06037219300,Jefferson Park,0.9886749774952794
06037219500,West Adams,0.01699440900950374
06037219500,Leimert Park,0.00015872552601529292
06037219500,Baldwin Hills/Crenshaw,0.982846865464615
06037219700,Baldwin Hills/Crenshaw,0.2679940631237556
06037219700,West Adams,0.732006228748146
06037219800,West Adams,1.0
06037219901,West Adams,1.0
06037219902,Mid-City,0.0032588732701729446
06037219902,Baldwin Hills/Crenshaw,0.0008768632097587543
06037219902,West Adams,0.9849713037218994
06037220000,West Adams,0.998969742850106
06037220000,Leimert Park,3.911461760849169e-06
06037220000,Jefferson Park,0.000985598844341137
06037220000,Baldwin Hills/Crenshaw,4.074684358052122e-05
06037220100,Baldwin Hills/Crenshaw,0.9318826687886352
06037220100,West Adams,0.06620858652317407
06037221110,Pico-Union,1.0
06037221120,Pico-Union,1.0
06037221210,Harvard Heights,0.9689734410666713
06037221210,Pico-Union,0.031026558933175265
06037221220,Pico-Union,0.9994531539762942
06037221220,Harvard Heights,0.0005468460238363216
06037221302,Arlington Heights,0.37655180176120173
06037221302,Harvard Heights,0.6234481982383739
06037221303,Harvard Heights,1.0
06037221304,Arlington Heights,0.7572100397002915
06037221304,Harvard Heights,0.2427899602998512
06037221401,Jefferson Park,0.9946819098719891
06037221401,Adams-Normandie,0.005318090128134246
06037221402,Adams-Normandie,0.06339684029370712
06037221402,Harvard Heights,0.651270933589036
06037221402,Jefferson Park,0.06134868070472534
06037221402,Arlington Heights,0.2192650295467688
06037221402,Pico-Union,0.00471851586514139
06037221500,Adams-Normandie,1.0
06037221601,Adams-Normandie,0.9998396630563681
06037221601,Pico-Union,0.00016033694405378338
06037221602,Pico-Union,0.9662171284293496
06037221602,Adams-Normandie,0.02924083599734213
06037221602,University Park,0.004542035573646764
06037221710,Adams-Normandie,0.006734062225987076
06037221710,Pico-Union,0.0028269438888525703
06037221710,University Park,0.9926150184323228
06037221810,University Park,0.3955074412250156
06037221810,Adams-Normandie,0.6123121352715327
06037221820,University Park,1.0
06037221900,University Park,0.6527415799936669
06037221900,Exposition Park,0.007130438367928991
06037221900,Adams-Normandie,0.34627367336950693
06037222001,Jefferson Park,0.9770330914615567
06037222001,Exposition Park,0.019115451791239278
06037222001,Adams-Normandie,0.010675530947477078
06037222002,Leimert Park,0.0007532752023800593
06037222002,Exposition Park,0.9979389164385737
06037222100,Adams-Normandie,0.9666978266065137
06037222100,Exposition Park,0.03585888062962751
06037222200,Adams-Normandie,1.0
06037222500,Exposition Park,1.0
06037222600,Exposition Park,1.0
06037222700,Historic South-Central,0.021095380110886845
06037222700,Exposition Park,0.11311902244278271
06037222700,University Park,0.8750301858440944
06037224010,Downtown,1.0
06037224020,University Park,0.010049975349926408
06037224020,Downtown,0.2668465253024077
06037224020,Pico-Union,0.000790184538018785
06037224020,Historic South-Central,0.7188554670387404
06037224200,Downtown,0.021347173828841017
06037224200,Pico-Union,0.9786528261711358
06037224310,Pico-Union,1.0
06037224320,Pico-Union,1.0
06037224410,Downtown,0.001372821540434925
06037224410,Pico-Union,0.16732460179131484
06037224410,University Park,0.8313025766681048
06037224420,University Park,0.9996923926345885
06037224420,Historic South-Central,0.0003076073654752787
06037224600,University Park,0.013726893685545858
06037224600,Historic South-Central,0.9870355022279735
06037224700,University Park,0.9991056311334835
06037224700,Historic South-Central,0.0016129035176276172
06037226001,Central-Alameda,0.21703086416837597
06037226001,Historic South-Central,0.2560920526590117
06037226001,Downtown,0.5185913065256997
06037226002,Skid Row,0.0738385231782883
06037226002,Downtown,0.9261614768219232
06037226410,Historic South-Central,1.0
06037226420,Historic South-Central,1.0
06037226700,Historic South-Central,1.0
06037227010,Historic South-Central,0.0020299308176904276
06037227010,Central-Alameda,0.998305923874023
06037227020,Central-Alameda,0.99197136476237
06037227020,Historic South-Central,0.011143739289768926
06037228100,Downtown,0.00033712096958815553
06037228100,Central-Alameda,0.9975045002200499
06037228210,Historic South-Central,0.006546556010545639
06037228210,Central-Alameda,0.996426775744974
06037228220,Historic South-Central,0.005373447135452328
06037228220,Central-Alameda,0.997220217491459
06037228310,Historic South-Central,1.0
06037228320,Historic South-Central,1.0
06037228410,Historic South-Central,1.0
06037228420,Historic South-Central,1.0
06037228500,South Park,0.5816367270556531
06037228500,Historic South-Central,0.4183632729440207
06037228600,Historic South-Central,0.47627068766919917
06037228600,South Park,0.523729312330921
06037228710,Historic South-Central,0.00022300186927678745
06037228710,Central-Alameda,0.9908185223437184
06037228710,South Park,0.006448271857681263
06037228720,Central-Alameda,1.0
06037228800,Central-Alameda,1.0
06037228900,Central-Alameda,1.0000000000002383
06037229100,Central-Alameda,0.9999982927843337
06037229200,South Park,0.9998851641175708
06037229300,South Park,1.0
06037229410,South Park,1.0
06037229420,Central-Alameda,0.003205082180979536
06037229420,South Park,0.9954623338766513
06037231100,Historic South-Central,0.9149876467640233
06037231100,Exposition Park,0.08345710469562281
06037231210,Exposition Park,1.0
06037231220,Exposition Park,1.0
06037231300,Vermont Square,0.0008351991827653402
06037231300,Exposition Park,0.9993267123890932
06037231400,Leimert Park,8.066157835039667e-05
06037231400,Exposition Park,0.9935729300959936
06037231400,Vermont Square,0.006751588521752175
06037231500,Vermont Square,0.995055461658908
06037231500,Leimert Park,0.00657078642224822
06037231600,Vermont Square,0.9979656293172413
06037231600,Exposition Park,0.0021030624384926334
06037231710,Exposition Park,0.015927141377594618
06037231710,Vermont Square,0.9840776997578938
06037231720,Historic South-Central,0.037445327966146205
06037231720,Vermont Square,0.9590963184230773
06037231720,Exposition Park,0.006732951126655475
06037231800,Historic South-Central,1.0
06037231900,South Park,0.9918760353781575
06037231900,Historic South-Central,0.008123964622304284
06037232110,Vermont Square,1.0
06037232120,Vermont Square,0.9819236487922753
06037232120,Historic South-Central,0.0001449289070533485
06037232120,South Park,0.019632013489793525
06037232200,Vermont Square,1.0
06037232300,Vermont Square,1.0
06037232400,Vermont Square,0.9967580810917545
06037232400,Hyde Park,0.006006511923228776
06037232400,Leimert Park,7.294227192325313e-05
06037232500,Hyde Park,0.0030215377571762487
06037232500,Vermont Square,0.3378574852320701
06037232500,Harvard Park,0.23426638508024536
06037232500,Chesterfield Square,0.4298087146277107
06037232600,Vermont Square,0.33557409643105823
06037232600,Vermont-Slauson,0.4529475101963324
06037232600,Harvard Park,0.21617862116189615
06037232700,South Park,0.009113588616364982
06037232700,Vermont-Slauson,0.6216508779287582
06037232700,Vermont Square,0.36592331346315843
06037232800,South Park,1.0
06037234000,Leimert Park,0.9416933524171575
06037234000,Exposition Park,0.05527504662068616
06037234200,Leimert Park,0.9990795492708892
06037234200,Baldwin Hills/Crenshaw,0.0009204507289304614
06037234300,Leimert Park,0.9950610522514716
06037234300,Baldwin Hills/Crenshaw,0.0038547504827272467
06037234501,Hyde Park,0.9999986812815785
06037234502,Hyde Park,0.968696909380978
06037234502,Leimert Park,0.03129549479915804
06037234600,Hyde Park,0.9999917945771787
06037234700,Chesterfield Square,5.538101411481767e-06
06037234700,Hyde Park,0.9999943432013947
06037234800,Hyde Park,1.0
06037234901,Hyde Park,1.0
06037234902,Hyde Park,0.9997744084729643
06037235100,Hyde Park,0.9981379133537379
06037235100,Westchester,0.0013625554338984399
06037235201,Hyde Park,1.0
06037235202,Hyde Park,0.9999098654880882
06037236000,Baldwin Hills/Crenshaw,0.5459822647635083
06037236100,Baldwin Hills/Crenshaw,0.989112507252754
06037236100,Leimert Park,0.009991236814272735
06037236202,Baldwin Hills/Crenshaw,1.0
06037236203,Baldwin Hills/Crenshaw,1.0
06037236204,Baldwin Hills/Crenshaw,1.0
06037236400,Baldwin Hills/Crenshaw,0.9981402519990048
06037237101,Vermont-Slauson,1.0
06037237102,Vermont-Slauson,0.9952317058416635
06037237102,South Park,0.00035931502728180916
06037237102,Florence,0.004960030901310824
06037237201,Harvard Park,0.3394674204589448
06037237201,Vermont-Slauson,0.6605325795412975
06037237202,Chesterfield Square,0.5841479159919142
06037237202,Harvard Park,0.40870104969688165
06037237202,Hyde Park,0.0071521305172826235
06037237300,Harvard Park,0.33820893876809516
06037237300,Hyde Park,0.013833440748146813
06037237300,Chesterfield Square,0.649161585072894
06037237401,Vermont-Slauson,1.0
06037237402,Harvard Park,0.6785798770222246
06037237402,Vermont-Slauson,0.321420122978006
06037237500,Vermont-Slauson,1.0
06037237600,Vermont-Slauson,0.9914036113267313
06037237600,Florence,0.012963975040927557
06037237710,Vermont Knolls,0.9849504856295241
06037237710,Vermont-Slauson,0.014498561353895259
06037237710,Florence,0.008508216310557955
06037237720,Florence,0.008214685406392306
06037237720,Vermont Knolls,0.997666888190871
06037237800,Vermont-Slauson,0.0061461403108776635
06037237800,Harvard Park,0.004196182698646624
06037237800,Vermont Knolls,0.6580223089456683
06037237800,Manchester Square,0.3322392621299914
06037237900,Manchester Square,0.9772190212157421
06037237900,Harvard Park,0.006027208166294342
06037237900,Chesterfield Square,0.015172023189069054
06037237900,Hyde Park,0.006271001818759258
06037238000,Gramercy Park,0.9999991784981633
06037238100,Manchester Square,0.9999735477073928
06037238200,Manchester Square,0.3195187449933341
06037238200,Vermont Knolls,0.6804400575356165
06037238200,Gramercy Park,0.00023818806450728153
06037238310,Florence,0.008433477878955719
06037238310,Vermont Knolls,0.9955241851635973
06037238320,Florence,0.008471597415594063
06037238320,Vermont Knolls,0.9928658615355723
06037238400,Manchester Square,0.017548188009235313
06037238400,Gramercy Park,0.9824517927209275
06037239201,Vermont-Slauson,0.0003837894040408606
06037239201,Florence,0.980476451791262
06037239201,South Park,0.01915087014110811
06037239202,Florence,0.9842044892182599
06037239202,Central-Alameda,9.79301259110179e-06
