city,street,state,zip,country,latitude,longitude
Kearns,4761 South 4015 West,UT,84118,US,40.66599218739367,-111.98631219198978
Tulsa,4707 N. Peoria Avenue,OK,74126,US,36.222619807802126,-95.9750918778492
Denver,4880 N. Tower Road,CO,80249,US,39.7856207146367,-104.77153735317086
Des Moines,4815 Southwest 9th Street,IA,50315,US,41.5400691260503,-93.6253649185702
Omaha,4802 L Street,NE,68117,US,41.21289041942955,-95.98638052264732
Rocklin,4855 Granite Drive,CA,95677,US,38.78904629674476,-121.22350738459642
Palm Bay,4901 Babcock Street N.E,FL,32905,US,28.028865492347705,-80.62152830613422
Fresno,4909 East McKinley Avenue,CA,93727,US,36.765624707734204,-119.73144996506443
Cincinnati,4920 Delhi Pike,OH,45238,US,39.095627534272325,-84.6063107321782
Pittsburgh,4915 Baum Blvd,PA,15213,US,40.454927157146365,-79.94622122449596
Tulsa,4926 S. Union Avenue,OK,74107,US,36.090497,-96.011267
Bountiful,495 South 500 West,UT,84010,US,40.88456482571173,-111.89161277664556
Fort Walton Beach,500 Mary Esther Cutoff,FL,32548,US,30.4238448996747,-86.64714793001849
Ada,501 N. Mississippi,OK,74820,US,34.77898517226439,-96.6701946505409
Baltimore,5000 Sinclair Lane,MD,21206,US,39.323234476061415,-76.54381474331558
Wauconda,501 West Liberty,IL,60084,US,42.257661094546705,-88.15099656374298
Bloomington,501 Prospect,IL,61704,US,40.48443589025789,-88.9491006623449
South Bend,5011 Western Ave,IN,46619,US,41.67255271771012,-86.31807005828381
Junction City,504 W. 6th Street,KS,66441,US,39.028542097584555,-96.83765865349983
Rogers,507 S. Eighth Street,AR,72756,US,36.329104258667975,-94.12537606750311
Caldwell,5102 E. Cleveland Boulevard,ID,83607,US,43.63332086955918,-116.64506126582114
Durham,511 Horton Rd,NC,27704,US,36.050792,-78.90448
Roseville,5130 Foothills Blvd,CA,95747,US,38.761840105757926,-121.31122956258298
Fife,5156 Pacific Highway East,WA,98424,US,47.242522317449776,-122.35987652651272
Reno,5175 Mae Anne Ave,NV,89523,US,39.53403508236167,-119.86751358589652
Roanoke,5209 Williamson Road,VA,24012,US,37.32084529302784,-79.95402778230306
Kingston,523 Wyoming Avenue,PA,18704,US,41.26797365787355,-75.88973207255651
Somerset,525 Gar Highway,MA,02726,US,41.72929063709497,-71.16688207628624
Depew,535 Dick Road,NY,14043,US,42.916765243728385,-78.73549139938831
Ringgold,5387 Alabama Highway,GA,30736,US,34.91284649606132,-85.1242537318945
Gettysburg,539 Steinwehr Avenue,PA,17325,US,39.817413692017574,-77.23645638467315
Norwich,5412 NY State Route 12,NY,13815,US,42.498902027192614,-75.52755774808895
Roy,5445 South 1900 West,UT,84067,US,41.16412965325782,-112.02649591891077
Salt Lake City,555 East 400 South,UT,84102,US,40.76097795175046,-111.87500030519999
Glenwood Springs,555 Pine Street,CO,81601,US,39.55074931853868,-107.32520005828383
North Richland Hills,5651 Rufe Snow Dr,TX,76180,US,32.85099923549852,-97.2391580887658
Sacramento,5835 Madison Avenue,CA,95841,US,38.66102542055395,-121.32848320676328
Reno,5890 S. Virginia St,NV,89502,US,39.4716416,-119.7862088
Newark,5724-B Thornton Avenue,CA,94560,US,37.53999950705072,-122.02771162814622
Murray,5892 South State Street,UT,84107,US,40.64346694533763,-111.8894298163429
Fishkill,59 West Merritt Boulevard,NY,12524,US,41.52800771251697,-73.89936070375052
Phillipsburg,591 Memorial Parkway,NJ,08865,US,40.696934482872095,-75.18233875887813
Fort Wayne,595 E. Dupont Road,IN,46825,US,41.17867295827486,-85.13441296869985
Florence,5975 Centennial Circle,KY,41042,US,39.01546256885936,-84.67415710858097
Rockford,5949 East State,IL,61108,US,42.26624168062449,-89.00169113189452
Greenville,6010 Wesley,TX,75402,US,33.1091651796385,-96.11000559751233
Waunakee,600 W. Main Street,WI,53597,US,43.19171431654704,-89.46378990746712
Madison,604 Cottage Grove Road,WI,53716,US,43.08420050246701,-89.31596072333087
Renton,604 Rainier Ave. S,WA,98055,US,47.47502311674879,-122.21442160994354
Silverton,605 West C Street,OR,97381,US,45.00709955967735,-122.79028583126546
Chicago,6040 S Archer Ave,IL,60638,US,41.79511041793465,-87.76804230303486
Fort Wayne,6046 Covington Road,IN,46804,US,41.06040193719852,-85.21912181409317
Big Stone Gap,606 Wood Avenue,VA,24219,US,36.859878,-82.783381
Livermore,6061 Northfront Road,CA,94550,US,37.71082423249338,-121.72296037909229
Clearfield,609 North Main Street,UT,84015,US,41.12234840874253,-112.02664127972133
Amarillo,6100 SW 34th Avenue,TX,79109,US,35.176898127961785,-101.90473632634837
Park City,6085 Aircap Drive,KS,67219,US,37.79376116706869,-97.32998962423562
Greenville,6102 White Horse Rd,SC,29611,US,34.85276645103379,-82.45181379013735
Cedar Falls,6104 University Avenue,IA,50613,US,42.51356603969674,-92.431044121784
Port Saint John,6105 No U.S. Highway 1 Cocoa,FL,32927,US,28.471108131134898,-80.76697548094472
Wichita,611 East 47th Street South,KS,67216,US,37.607489098782224,-97.32969549158634
Bend,61355 South Highway 97,OR,97702,US,44.02811015739696,-121.31353503431768
Houston,611 W. Little York Road,TX,77091,US,29.869457395499676,-95.41002056123301
Paintsville,615 North Mayo Trail,KY,41240,US,37.8262193,-82.8228706
Wichita,6131 E. 21st Street N,KS,67208,US,37.72257689759645,-97.2647067108266
San Jose,6171 Santa Teresa Boulevard,CA,95123,US,37.2366153291094,-121.8050428578407
Prestonsburg,618 North Lake Drive,KY,41653,US,37.67453875408896,-82.77739750636539
Olathe,619 East Santa Fe,KS,66061,US,38.88329953877651,-94.80634457729815
McKees Rocks,6190 Steubenville Pike,PA,15136,US,40.445523288996,-80.15017253617009
Ellisville,631 Hill Street,MS,39437,US,31.609122296565385,-89.20183853570006
Springfield,632 State Street,MA,01109,US,42.11016982517706,-72.57138548094474
Benton,634 West Main Street,IL,62812,US,37.996429411491135,-88.92829237966305
Rio Linda,6328 Rio Linda Blvd,CA,95673,US,38.682657216124014,-121.45640867356974
Bay City,6362 3 Mile Road,MI,48706,US,43.557371221974826,-83.95172271159845
Bossier City,637 Benton Road,LA,71111,US,32.52462477713325,-93.7174778134509
Bluffton,640 North Main Street,IN,46714,US,40.747144233686896,-85.17012559837701
Fenton,641 Gravois Road,MO,63026,US,38.51289504073713,-90.44289786866221
Simpsonville,644 Fairview Rd,SC,29680,US,34.71156517957553,-82.25686139992433
Rochester,547 Columbus Avenue,NH,03867,US,43.29846455099277,-70.97303281349184
Reno,65 Damonte Ranch Parkway,NV,89521,US,39.420642566789155,-119.75706000000002
Hazleton,650 East Broad Street,PA,18201,US,40.950240923532576,-75.96371154411099
Marathon,6501 Overseas Highway,FL,33050,US,24.718173908867204,-81.06719737607477
Omaha,6512 N. 72nd Street,NE,68122,US,41.31815846319944,-96.0245048687172
Mechanicsburg,6557 Carlisle Pike,PA,17050,US,40.245782900473046,-77.02858636050757
Sandy,653 East 9400 South,UT,84070,US,40.580912412003826,-111.87377941658497
Moss Point,6600 Highway 63,MS,39563,US,30.43584706519975,-88.52536463500496
Kansas City,6607 Prospect Ave,MO,64132,US,39.00643885943949,-94.5559980948168
Shreveport,6608 Youree Drive,LA,71105,US,32.44515901700699,-93.7202688919898
Pocatello,670 Yellowstone Avenue,ID,83201,US,42.887104421291475,-112.4510879306672
Wayne,6652 State Hwy 152,WV,25570,US,38.25394204984278,-82.43196640834037
Milwaukee,6706 West North Avenue,WI,53213,US,43.06103112017682,-87.99665381903174
Roswell,676 Holcomb Bridge Rd,GA,30076,US,34.033753535203566,-84.34120690922737
Meridian,677 S. Main Street,ID,83642,US,43.59825318367604,-116.39318778566468
Toledo,6790 W. Central Avenue,OH,43617,US,41.67520633297373,-83.70636152657869
Idaho Falls,680 East 17th Street,ID,83404,US,43.4821135,-112.0198645
West Carrollton,680 East Central Avenue,OH,45449,US,39.67525295826416,-84.2436055969763
Russellville,683 N. Main Street,KY,42276,US,36.85100014456449,-86.89362069998265
Cumming,695 Atlanta Rd,GA,30040,US,34.18742212457153,-84.14360606440067
Marshall,700 East End Boulevard South,TX,75670,US,32.5383303625528,-94.3488122450944
Salt Lake City,6890 Highland Drive,UT,84121,US,40.62592929751723,-111.83475290416317
Tyler,6901 South Broadway,TX,75703,US,32.27439140365436,-95.3074494489208
Gloucester,6975 George Washington Mem. Hwy,VA,23061,US,37.39095728084362,-76.52946039250816
Lemon Grove,7012 Broadway,CA,91945,US,32.74279112801251,-117.04676836747649
Monticello,701 Pine Street,MN,55362,US,45.300611789321444,-93.7987374693289
Hutchinson,703 East Fourth Avenue,KS,67501,US,38.05721041451715,-97.91719492700099
Oakdale,7037 10th Street North,MN,55128,US,44.96278880681681,-92.96309381427272
Sanford,704 Horner Boulevard,NC,27330,US,35.471538,-79.174431
Knightdale,7040 Highway 64 E,NC,27545,US,35.79795201439395,-78.49331093414412
New Boston,705 N. McCoy Boulevard,TX,75570,US,33.47224716468855,-94.40942663046297
King,706 S Main St,NC,27021,US,36.26348370893,-80.36278277706634
Dry Ridge,71 Broadway Street,KY,41035,US,38.681718862377416,-84.59896437461958
Franklin,710 North Main Street,KY,42134,US,36.73203390202139,-86.5779904662295
Vinton,713 Hardy Road,VA,24179,US,37.27260674132142,-79.89099661288014
North Lauderdale,7107 W McNab Road,FL,33068,US,26.20994876653619,-80.2208556703655
Novato,7145 Redwood Boulevard,CA,94945,US,38.10178970252453,-122.56987206994057
Rochester,717 12th Street South East,MN,55904,US,44.00726790910272,-92.45295805156377
Stillwater,715 W. Sixth Avenue,OK,74074,US,36.11541094097526,-97.06765067939966
Billings,719 N. 27th Street,MT,59102,US,45.788724961240106,-108.50995933047398
Traverse City,720 E. Front Street,MI,49686,US,44.76379616367675,-85.60610728392749
Tulsa,7180 S. Memorial Drive,OK,74133,US,36.05900466282411,-95.88682131327732
Buda,720 Old San Antonio Road,TX,78610,US,30.087595802362365,-97.82242060897818
Springfield,726 W. Kearney Street,MO,65803,US,37.24051051832594,-93.2983823681364
Lynn,720 Lynnway,MA,01905,US,42.450765,-70.962405
Alamogordo,730 S. White Sands Boulevard,NM,88310,US,32.883042908250374,-105.9607926623566
Placerville,73 Main Street,CA,95667,US,38.7278925,-120.8077163
Tulsa,7304 E. Admiral Blvd,OK,74115,US,36.160399683744515,-95.8953002330943
Tooele,737 North Main,UT,84074,US,40.54566076619849,-112.29870478153907
Falcon,7384 McLaughlin Rd,CO,80831,US,38.94023370096868,-104.6060834981414
Hereford,741 West First,TX,79045,US,34.81114770254247,-102.405335614092
Layton,747 North Main,UT,84041,US,41.07127358260043,-111.97789297698603
Saint Louis,7500 Big Bend Boulevard,MO,63119,US,38.60034716989405,-90.3265010106071
Madison,7501 Mineral Point Road,WI,53717,US,43.06012680040423,-89.51317241412744
Omaha,7601 North 30th Street,NE,68112,US,41.32940034011091,-95.95813648366766
Kansas City,755 Northwest Barry Road,MO,64155,US,39.245999374090616,-94.58861527643467
New York,761 Seventh Avenue,NY,10019,US,40.761180962935974,-73.98287648922314
Kansas City,7517 State Ave,KS,66112,US,39.11610410084256,-94.75379220100973
Apple Valley,7641 150th Street W,MN,55124,US,44.7323173,-93.2195859
Arvada,7785 Wadsworth Blvd,CO,80003,US,39.83831304383582,-105.08234767550448
Hurst,777 NE Loop 820,TX,76053,US,32.82329042107422,-97.20645921156915
Baltimore,7710 Wise Ave,MD,21222,US,39.2698688942241,-76.50186470915793
Heath,780 South 30th Street,OH,43056,US,40.031221881340606,-82.44275556869985
Downey,7865 East Florence Avenue,CA,90240,US,33.95485541737235,-118.13209685749575
Birmingham,7909 Crestwood Boulevard,AL,35210,US,33.53058387575896,-86.71375282232361
Washington,800 Washington Square Shopping Center,MO,63090,US,38.537237516147805,-91.005088704316
Kenosha,8026 39th Avenue,WI,53142,US,42.55807080990716,-87.85547239079
Durham,806 Fayetteville Street,NC,27701,US,35.98553550093999,-78.89935052455428
Gilroy,8080 Wren Ave,CA,95020,US,37.01452330370029,-121.58641716731518
Maryville,807 Foothills Drive,TN,37801,US,35.75229209172269,-83.99844517575843
Citrus Heights,8034 Greenback Lane,CA,95610,US,38.67816059494663,-121.26483993678801
Antelope,8101 Watt Avenue,CA,95843,US,38.71639645751588,-121.39278798834323
Silsbee,815 Highway 96 S,TX,77656,US,30.341903927398818,-94.18173685213225
Littleton,8164 S. Kipling Parkway,CO,80127,US,39.56836513843627,-105.10955918254024
Gulfport,817 Cowan Road,MS,39507,US,30.397723279443454,-89.02741679261885
Colorado Springs,825 East Fillmore Street,CO,80907,US,38.87378774971497,-104.81017466501237
Alliance,825 East State Street,OH,44601,US,40.9013199653704,-81.0948106841654
La Vista,8311 Harrison,NE,68128,US,41.190283171913315,-96.04086944601534
Woodland,83 West Main St,CA,95695,US,38.67730225709691,-121.78727023025289
Sacramento,8335 Elk Grove Florin Road,CA,95829,US,38.45511441012033,-121.37124606378279
Belton,8400 Clint Drive,MO,64012,US,38.81329203565574,-94.49449800019016
Boise,8440 West Overland Road,ID,83709,US,43.590616667187426,-116.28700332386694
Waianae,85-054 Kaupuni,HI,96792,US,21.44796510873074,-158.1896041619376
Tampa,8550 N. Dale Mabry Highway,FL,33614,US,28.028854288721092,-82.50554844279122
Elk Grove,8579 Elk Grove Boulevard,CA,95624,US,38.40949786490653,-121.38588201165675
Navarre,8688 Navarre Parkway,FL,32566,US,30.402255773223125,-86.85956842082226
Omaha,8770 Maple Street,NE,68134,US,41.28552064717847,-96.04881415540069
Saint George,877 East George Blvd Aka Hwy 34,UT,84770,US,37.11012516858746,-113.56481284049283
Rock Hill,869 North Anderson Road,SC,29730,US,34.960481423436306,-80.99539422759534
Coon Rapids,8770 University Avenue N.W,MN,55448,US,45.1292966209168,-93.26718010478595
Reno,880 W 5th St,NV,89503,US,39.528684830340794,-119.82678055398463
Heber City,884 South Main,UT,84032,US,40.49684878185146,-111.41408011599066
Cedar City,895 West 200 North,UT,84720,US,37.68056485948357,-113.07458603497025
Winchester,885 Fox Drive,VA,22603,US,39.20882875596459,-78.17909591840265
Sepulveda,8800 Sepulveda Blvd,CA,91343,US,34.23007,-118.46727
Evansville,900 South Green River Road,IN,47715,US,37.96385981706714,-87.49214889346621
Manhattan,901 N. Third Street,KS,66502,US,39.1880015400266,-96.56036064169882
Bentonville,903 N. Walton Boulevard,AR,72712,US,36.38187355689098,-94.22172067684437
York,908 Loucks Road,PA,17404,US,39.97960684880674,-76.75257127453875
Cynthiana,905 U.S. Highway 27 South,KY,41031,US,38.37872297560185,-84.30946839816494
Bay City,908 North Euclid,MI,48706,US,43.61250218635908,-83.91417409371957
Cincinnati,9089 Fields Ertel Road,OH,45249,US,39.29205047883077,-84.30996740550518
Weaverville,91 Weaver Boulevard,NC,28787,US,35.70437989124005,-82.56781422759536
Ewa Beach,91-1001 Kaimalie St,HI,96706,US,21.3195093,-158.0151611
Orange City,914 Saxon Blvd,FL,32763,US,28.91075622911601,-81.2885789214202
Highlands Ranch,9215 South Broadway,CO,80129,US,39.54904210229609,-104.99411604662703
Pittsburg,921 S. Broadway,KS,66762,US,37.39968130795423,-94.70456221536159
Ewa Beach,91-590 Farrington Highway,HI,96706,US,21.33899085584444,-158.07808829242094
Clinton,924 N. 2nd Street,IA,52732,US,41.854632,-90.186565
Vadnais Heights,930 E. County Road E,MN,55127,US,45.049858619647644,-93.06185833804608
Parkersburg,930 Seventh Street,WV,26101,US,39.26345022387609,-81.54684518956662
Sevierville,933 Dolly Parton Parkway,TN,37862,US,35.86354130420536,-83.54385011714459
Irwin,9390 Route 30,PA,15642,US,40.3225630550475,-79.69828628834324
Biloxi,947 Cedar Lake Road,MS,39532,US,30.44519224808297,-88.93445073861682
Humble,9435 FM 1960 Road,TX,77338,US,30.00551847547611,-95.28596521559837
Thomasville,943 Randolph Street,NC,27360,US,35.86874172746987,-80.07309052455423
Logan,95 East 400 North,UT,84321,US,41.739280097698526,-111.83255651030328
Brigham City,955 South Main Street,UT,84302,US,41.49128439441767,-112.01564151102775
Lenexa,9564 Quivira Rd,KS,66215,US,38.955149442366,-94.72411649631255
Greensburg,5299 Route 30,PA,15601,US,40.30339880269808,-79.51192897177566
Richfield,950 West 1250 South,UT,84701,US,38.750639762041196,-112.10171653434122
Lone Tree,9804 S. Yosemite,CO,80124,US,39.537339486771344,-104.8850440521669
Mableton,981 Veterans Memorial Highway S.W,GA,30126,US,33.818541049186884,-84.58227836747648
Saint Johnsbury,985 Memorial Drive,VT,05819,US,44.446321606930255,-72.01626712561813
Indianapolis,9899 East Washington St,IN,46229,US,39.77427326446538,-85.99303906195394
Raytown,9924 Highway 350 East,MO,64133,US,38.988845801638355,-94.46484696995793
Steubenville,4187 Sunset Boulevard,OH,43952,US,40.37604808295502,-80.6777545042126
Lawrenceville,675 Georgia Highway 120,GA,30045,US,33.96635513662998,-84.00976503864041
Clover,958 Bethel Street,SC,29710,US,35.10610502479153,-81.2095548055052
Dickinson,114 FM 517 Road W,TX,77539,US,29.448032030977867,-95.07852069623232
Webster,925 Ridge Road,NY,14580,US,43.20726405115793,-77.46490029811639
Newcastle,909 NW 32nd Street,OK,73065,US,35.291518264720224,-97.61058705518445
Ennis,100 N. Kaufman Street,TX,75119,US,32.32950465316041,-96.62441878187849
Victoria,1010 E. Rio Grande,TX,77901,US,28.80643829698745,-96.99368396502973
Davenport,1012 West Kimberly,IA,52806,US,41.56059333906793,-90.58623941658499
Fairmont,1020 Speedway,WV,26554,US,39.47736589741358,-80.11992329443655
Carmel,10575 N. Michigan Road,IN,46032,US,39.939161461523014,-86.23527703187091
Auburn,1101 West 7th Street,IN,46706,US,41.3662229169906,-85.07511865885454
Erie,1116 Parade Street,PA,16503,US,42.127038074192185,-80.07339411102771
San Benito,1120 S. Business 77,TX,78586,US,26.14570670068802,-97.6358882423105
East Moline,1170 42nd Avenue,IL,61244,US,41.48926937895516,-90.43486273430653
Dallas,1245 Merchants Drive,GA,30132,US,33.91113816056155,-84.80090647011718
Plainfield,1236-1240 W. 7th Street,NJ,07063,US,40.59766730271194,-74.4373253760748
Wichita,1251 South Woodlawn,KS,67218,US,37.66499406468757,-97.26264454786781
Pompton Plains,130 State Route 23,NJ,07444,US,40.95502089678806,-74.28028963173267
Carmel,1331 S Range Line Rd,IN,46032,US,39.959807655330934,-86.12654889145375
Perry,1416 Sam Nunn Boulevard,GA,31069,US,32.4699441068474,-83.74119144189137
Downers Grove,1450 75th St,IL,60516,US,41.75152959634272,-88.01856797178152
Geneva,1502 W. Magnolia,AL,36340,US,31.04923386074636,-85.89804669963917
Syracuse,1524 S Salina St,NY,13205,US,43.03113026672308,-76.14828828397185
Newport News,15496 Warwick Blvd,VA,23608,US,37.15879199948937,-76.55643844647017
Lancaster,1533 Columbia Avenue,PA,17603,US,40.03822373771851,-76.34469358088643
New Castle,1595 South Memorial Drive,IN,47362,US,39.9170922818454,-85.38393318155858
Garner,1599 US Highway 70 W,NC,27529,US,35.72458736624577,-78.64883785389372
Alvin,1623 S. Gordon Drive,TX,77511,US,29.4095441,-95.2432479
Beeville,200 E. Houston Street,TX,78102,US,28.401562,-97.746177
High Point,1711 N. Main Street,NC,27262,US,35.977176573741005,-80.0203503496619
Hampton,207 W. Mercury Blvd,VA,23669,US,37.04321788200546,-76.3582379300185
Marion,1917 Marion - Mount Gillead Road,OH,43302,US,40.58085695117635,-83.07870777501944
Maple Valley,23848 225th St. S.E,WA,98038,US,47.3878188,-122.0419229
Galveston,2227 61st Street,TX,77551,US,29.27652916143142,-94.83201181322454
Plainfield,2493 East Main Street,IN,46168,US,39.715091845908034,-86.36261223016061
La Marque,2427 S. Main Street,TX,77568,US,29.35780197352106,-94.97830935276124
Erie,2656 West 12th Street,PA,16505,US,42.1021556193272,-80.14082433182278
Texas City,3013 Palmer Highway,TX,77590,US,29.39496271651132,-94.93949431473254
College Station,2501 Texas Avenue,TX,77840,US,30.607343234060515,-96.30843977546311
Mount Vernon,301 West High Street,OH,43050,US,40.39406708639845,-82.48937713006427
Fredericksburg,302 Hanson Avenue,VA,22401,US,38.318079477952786,-77.47312988706472
Greensboro,3105 Sands Drive,NC,27405,US,36.1140308,-79.7545567
Franklin Park,3141 Mannheim,IL,60131,US,41.935274235710324,-87.88458669514932
Orange,320 Madison Road,VA,22960,US,38.25165875674434,-78.11456363523934
Columbia City,323 West Plaza Drive,IN,46725,US,41.16963207138707,-85.49267427624045
Bryan,3321 Texas Avenue,TX,77802,US,30.64044307619909,-96.34915304164468
Shelbyville,350 East Broadway,IN,46176,US,39.52337310336415,-85.76856956258297
Syracuse,3406 Erie Blvd,NY,13214,US,43.04729901993368,-76.07042285706041
Lafayette,3561 Promenade Parkway,IN,47909,US,40.36661272212786,-86.86075880967115
Tyler,3630 Troup Highway,TX,75703,US,32.31052586834037,-95.27310091043341
Kingsville,400 S. 14th Street,TX,78363,US,27.513511967727712,-97.85561349581349
Lafayette,3809 South Street,IN,47905,US,40.41707843300637,-86.83674336254825
Powder Springs,4022 Powder Springs Rd SW,GA,30127,US,33.85929222732877,-84.6713907576895
Sumter,4630 W. Broad Street,SC,29154,US,33.96262513010298,-80.46449671969111
Marianna,4337 Lafayette Street,FL,32446,US,30.775712304491964,-85.23428641410351
Forest Park,4845 Jonesboro Rd,GA,30297,US,33.62018617624898,-84.3525144926424
Fort Wayne,4901 South Calhoun,IN,46807,US,41.03847204223317,-85.13615019078998
Etters,49 Robin Hood Drive,PA,17319,US,40.154248999165276,-76.82088676380636
Acworth,5040 Cherokee Street,GA,30101,US,34.07502554217192,-84.67654297362805
Bayonne,516 Broadway,NJ,07002,US,40.66450478120378,-74.11750405216696
Kannapolis,531 S. Cannon Blvd,NC,28083,US,35.487395293497144,-80.61062731836796
Saint Joseph,5332 North Belt Highway,MO,64506,US,39.81562110908784,-94.81588381903168
West Lafayette,609 Sagamore Parkway West,IN,47906,US,40.4528068641974,-86.91693245652289
Carrollton,575 Bankhead Hwy,GA,30117,US,33.586628965389615,-85.05753156805838
Buena Park,6851 Beach Blvd,CA,90621,US,33.86078960498966,-117.99846661840269
Fairfield,7159 Aaron Aronov Drive,AL,35064,US,33.46718435820741,-86.91571335378751
Cicero,7900 Brewerton Rd,NY,13039,US,43.15228853501604,-76.12368123306402
Sunbury,7309 E State Rt. 37,OH,43074,US,40.26728606146694,-82.93004318071473
Pasadena,802 W Southmore Ave,TX,77502,US,29.69109320415864,-95.21894908750954
Saint Joseph,813 S. Belt Highway,MO,64507,US,39.75966516698199,-94.8030531296439
Kernersville,826 S Main St,NC,27284,US,36.11149655416825,-80.08909288721708
Belle Vernon,865 Rostraver Road,PA,15012,US,40.138158989452535,-79.84292702637197
Milan,895 West Fourth Street,IL,61264,US,41.44403240824313,-90.57181342203705
Pharr,904 E. Business Highway 83,TX,78577,US,26.192544276410946,-98.17305450656784
Stockbridge,955 Eagles Landing Parkway,GA,30281,US,33.5109945312271,-84.22237413965752
San Diego,1641 Grand Ave,CA,92109,US,32.797778743711355,-117.23927845461367
Elgin,18619 Highway 290,TX,78621,US,30.351287905624748,-97.4154521882391
Kyle,20925 Interstate Highway 35,TX,78640,US,30.00958085956445,-97.86135364475729
Bastrop,901 State Highway 95,TX,78602,US,30.109971534384353,-97.3065061056763
Grand Rapids,945 Michigan Street NE,MI,49503,US,42.97033766331474,-85.64536664723875
Houston,9510 Main Street,TX,77025,US,29.681614472523844,-95.42501538593723
Lexington,615 W Church Street,TN,38351,US,35.6570711,-88.4130238
Westwego,1001 Westbank Expressway,LA,70094,US,29.898551312079935,-90.14226715455538
Columbia,787 U.S. Highway 98 Bypass,MS,39429,US,31.238774,-89.820731
Horn Lake,1005 Goodman Road,MS,38637,US,34.96217786391659,-90.00882924129633
Richmond Hill,4585 US Highway 17 Highway 17 @ I-95,GA,31324,US,31.924055912965045,-81.33539640606921
Pooler,1005 Highway 80 East,GA,31322,US,32.11059868478417,-81.23468400571664
La Grange,101 Crystal Drive,KY,40031,US,38.40159206177954,-85.37649496396256
Bainbridge,1015 E. Shotwell St,GA,39819,US,30.904212918330916,-84.56297097729816
Harlan,101 Tway Hollow Road,KY,40831,US,36.82108771717666,-83.31938933949641
Soddy Daisy,10161 Highway 27,TN,37379,US,35.255075336278914,-85.18232303191184
Summerville,10170 Dorchester Road,SC,29485,US,32.95291657830203,-80.16876107849794
Eastman,1020 Indian Drive,GA,31023,US,32.18064106554681,-83.18037179013737
Chesterfield,10310 Iron Bridge Road,VA,23832,US,37.37221062432416,-77.5021336153269
Panama City Beach,10272 Front Beach Road,FL,32407,US,30.178293134732623,-85.8032371545554
Barnwell,10444 Dunbarton Boulevard,SC,29812,US,33.24418710493562,-81.37568199552834
Emporia,107 Cloverleaf Drive,VA,23847,US,36.70362409157948,-77.54209784826901
Greenville,108 Greenville By-Pass,AL,36037,US,31.848129616169402,-86.63931446073053
Mount Vernon,1101 E. Mount Vernon Boulevard,MO,65712,US,37.093549275834185,-93.80608390033825
Crown Point,1120 North Main Street,IN,46307,US,41.42876873791996,-87.3639428281661
West Union,11191 State Route 41,OH,45693,US,38.78155129567162,-83.56439851285654
Winston Salem,1125 N Liberty St,NC,27101,US,36.10919259266324,-80.23508810491086
Marietta,1130 Powder Spring Road,GA,30064,US,33.925612091406855,-84.57360161532688
Medina,1136-1138 North Court Street,OH,44256,US,41.156850124871546,-81.86208256007797
Savannah,11502 Abercorn Extension,GA,31419,US,31.982041903191195,-81.14885982514858
Gilbert,117 South Val Vista Drive,AZ,85296,US,33.348156561523645,-111.75506647234636
Watertown,1212 Utah Street,WI,53094,US,43.18279053587858,-88.73006626810547
Middlesboro,1217 East Cumberland Avenue,KY,40965,US,36.607618923864685,-83.70206220202692
Naples,12225 Collier Boulevard,FL,34116,US,26.193468022369448,-81.68756829536528
Xenia,124 W. Main St,OH,45385,US,39.68504337652953,-83.93180209879398
Frankfort,1229 U. S. Highway 127 S,KY,40601,US,38.170770271696064,-84.89879094171619
Deltona,1232 Providence Boulevard,FL,32725,US,28.882868825716855,-81.24125880431654
Fort Myers,12250 South Cleveland Avenue,FL,33907,US,26.564185673648847,-81.8726052519101
Louisville,12420 Lagrange Road,KY,40245,US,38.290745572375116,-85.51057222852336
Carthage,125 Highway 16 W,MS,39051,US,32.7320587264197,-89.53501734718043
Scottsburg,1280 W. Allen Street,IN,47170,US,38.68378685607534,-85.78626716927062
Strongsville,12827 Pearl Road,OH,44136,US,41.31985329505632,-81.83546658355931
Greenwood,1293 North State Road 135,IN,46142,US,39.634753452366006,-86.15792039938833
Yreka,1293 South Main Street,CA,96097,US,41.716808863497214,-122.64026017417041
Darien,13039 GA Highway 251,GA,31305,US,31.39949698705166,-81.45102667055227
Winter Garden,13320 W. Colonial Dr,FL,34787,US,28.550667120780314,-81.58122268220905
Summerville,137 N. Main,SC,29483,US,33.02094598329634,-80.17390574297428
Milwaukee,1402 South 43rd Street,WI,53214,US,43.01654227344184,-87.96822178952061
Fishers,14046 Mundy Drive,IN,46038,US,39.99253370480952,-86.00328613682268
Cedar Springs,14107 Whitecreek,MI,49319,US,43.22131994296323,-85.5717603196955
Frankfort,1411 Versailles Road,KY,40601,US,38.180383674799664,-84.81620131225111
Columbus,1414 Harrisburg Pike,OH,43223,US,39.929190327844644,-83.05204584420233
Hobart,1475 S. Lake Park Avenue,IN,46342,US,41.513157222105285,-87.25846040836541
Tazewell,1500 N. Broad Street,TN,37879,US,36.448356935896726,-83.57354836810549
Bartow,1492 N. Broadway Avenue,FL,33830,US,27.90877382221153,-81.84292166248997
Martinsburg,1501 Edwin Miller Blvd,WV,25404,US,39.48845769950582,-77.95731192828538
Columbus,1532 Georgesville Road,OH,43228,US,39.91972772719233,-83.12710553926945
Cherry Hill,1516 Route 38,NJ,08002,US,39.93823257896636,-75.03277847094961
