Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692979,1.818107934,3.690485825,7.125862304,5.500141101,-2.090162915,7.125385137,2.560500845,3.240139752,5.959159426,3.430016414,0.844227607,0.413585695,1.169203495,3.225852315,2.798085767,2.859971864,3.191960628,4.194377308,3.388383454,1.985774943,1.538447558,0.834275454,-0.852805764,2.151023638,2.886836759,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.500233913,-9.025668928,6.64379019
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.345301858,-1.457147209,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-10,4.6
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,8.298408865,14.67956601,20.80290927,11.18484647,17.17871742,7.025943388,-2.219738555,4.291687767,-2.706947165,5.50463425,2.323274371,1.462169823,-10.72921928,-0.275903907,1.608530148,14.3497778,4.486988992,4.971477325,6.200874441,2.087020215,3.308475912,3.012172148,3.389530747,4.245712344,5.269957377,5.783808113,4.161666999,8.567214798,8.146594891,8.092974944,8.176170351,7.232318964,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.087114551,1.934091701,1.955466358,-1.551384466,2.209764771
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,2.454958384,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.260624493,3.279742743,3.630198572,4.410880154,5.159807905,3.294047613,4.648861398,6.661636522,4.925785413,4.840929057,3.523357235,0.900586066,-0.459219716,1.083383174,2.630999616,3.133870993,0.981228732,-1.270330495,-0.333929958,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.584068067,-0.240350841,-4.506904542,1.620795525
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,4.5,-2.5,4
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358741,8.778340216,4.964467288,2.009094171,14.7285664,3.361232033,7.982689969,7.959224459,-4.655446916,22.17389193,17.08242935,5.89658021,4.065617349,0.882203175,2.153964503,9.453797844,6.912493546,7.615226046,5.591976206,3.773544194,1.506478258,1.309050241,1.755216977,4.300561819,7.177555391,5.937107444,6.203183823,4.690348768,4.192050972,1.438346792,-0.799493959,0.353197256,2.632784518,4.406216525,4.146839269,0.474901921,3.290213722,2.305388595,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.250155705,7.517355387
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968372,13.20003006,2.789750939,5.702796633,-7.943925227,-13.83783782,-15.45932822,-20.08515884,-5.42382191,7.084502408,9.915253894,2.121835264,3.65578939,5.443336633,5.321621422,-0.017324602,7.030293201,7.026812415,-0.175515413,3.102898745,8.542874764,8.40161606,2.886294575,-0.471566601,5.956274309,-0.088150201,10.91546945,4.024038626,3.875825448,4.335855917,4.739937225,3.757910125,4.600625666,-8.398364296,3.610612695
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80863877,9.903468901,5.89750561,4.006621073,4.681632108,12.70538113,9.993580322,8.148386098,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,6.965797814,6.933313973,6.996903699,7.469169207,7.054106932,-3.096006731,3.026389363
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-16.50773235,-3.305785124,6.837606838,-0.8,4.838709677,-6.923076923,-0.826446281,-9.166666667,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802819887,-1.120258405,1.762562837,5.136122356,4.161613778,-1.096275095,9.865124154,-0.478157951,-0.244666979,5.274166566,-0.539619358,-0.546986884,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.909904182,7.597675028,8.440121037,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.17852797,-3.379306113,0.04369578,1.616739444,-0.516911499,5.705600517,7.587327259,0.716605531,3.903967696,0.943666802,2.669828807,4.803984956,-14.40984867,-1.024578642
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.935992652,3.895272531,9.020568283,9.473824718,7.31843358,11.99395661,9.079606554,13.16576829,14.5613667,10.05273481,10.54551355,7.214360722,14.89832266,9.511835434,7.839933338,13.2214478,12.3359822,10.9529857,8.671226707,-1.64568764,7.246176285,8.338078087,13.37617449,10.55164035,7.838864022,11.3272612,12.72369212,11.98771556,7.072893605,9.877552502,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.852031429,4.021158473
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37026412,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617,2.925868226,-4.712106209,2.433981268,-0.551959288,-8.855278923,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.179250683,4.331912014,1.607743655,7.533714723,5.852032538,4.603719626,4.420790984,7.386600368,6.973647323,6.811759832,7.031255445,7.692036249,8.704166839,6.667599015,4.220957765,5.518840739,4.767582723,4.209794532,7.296777167,6.706433206,0.606750382,0.110738885,-1.691860316,3.885520796,3.246585794,3.749388511,3.087245853,0.361134982,1.474750772,-0.579871416,2.852943124,2.107827994,4.113477465,5.440097948,0.429610992,3.976040133,5.155114293,2.440040451,0.474079765,3.556720997,0.206069252,0.427737321,2.502107666,5.435091013,4.074507191,5.175939507,5.459199715,3.843421752,-2.079018979,6.718036296,4.487034419,2.380343061,2.869840795,1.356026536,0.416733059,-0.293053847,2.00969935,1.628911603,0.681197396,-6.542613156,6.43213926
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963947,4.885133263,-1.425792383,-2.010201053,14.19063663,6.704578691,4.29656364,5.559857768,5.912556556,8.15901853,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026098434,8.026300226,7.611963441,7.270065843,7.022836255,6.892530873,6.247960008,5.457735092,0.50303183,2.528351001
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111822,26.53316009,49.44737918,16.43834571,10.7656698,8.105241978,6.448862568,11.28593572,1.054966669,3.665723784,-0.525584634,1.341871619,3.839669278,3.423149827,3.227098269,6.679444617,2.68577931,1.549515002,9.310622525,9.069128269,10.23215558,7.975135559,0.867339877,2.564791337,3.827873498,2.484060106,0.462320792,1.55454941,0.903028919,-1.884705474,-6.914925218,-25.90773167,-10.51938942
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920274766,3.763017617,-30.14513273,2.619846895,5.281212453,8.043909972,9.535275363,7.145691128,5.300540503,6.09982524,8.200768225,7.993814446,8.687287816,0.7013931,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.98249215,4.000009998
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679270408,-1.762838871,-0.958897333,13.01603725,4.461638996,11.87075652,6.50052542,6.229982786,-0.162048239,-4.400181763,5.027247672,-50.33851514,86.82674844,-17.99796157,-23.04280583,-0.842656252,-1.490941117,32.49180219,7.941367853,-11.19569459,-23.92978245,31.37242223
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.31194071,3.792734404,-2.220528091,6.310253183,2.086342106,4.965383972,7.26557364,8.287765071,14.4020193,3.923731385,13.89966384,8.981004203,9.89070153,0.375678029,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,1.603862385,5.483411333,-0.19985174,-3.174377604,1.758665901,-1.360484662,3.646315369,3.501752258,2.926421259,-0.063943687,-20.37364193,6.599327357
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.15484709,4.30638319,2.006713768,7.201053042,5.647130449,4.932226485,4.316619109,7.072562505,6.896495833,6.519565406,6.946945006,7.166757919,8.02098028,6.279664301,3.552577764,5.458547054,4.896267135,4.453129739,7.345859132,6.710361367,0.813214896,-0.287652083,-1.917271268,3.874568513,3.227081775,3.833309997,3.230664174,0.619045205,1.793687354,-0.478237512,2.992570184,2.542636359,4.174026018,5.379630938,0.846521815,4.060297522,5.289477034,2.644464078,0.643386646,3.560831644,0.488267135,0.527007966,2.54618477,5.586670401,4.010351015,5.06000255,5.287836416,3.731055232,-1.991694782,6.427963335,4.449371779,2.543830605,2.845063,1.36612827,0.536441748,-0.15829134,1.891563124,1.632452835,0.725275804,-6.672302212,6.752375485
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.125311083,1.548186972,2.020931012,1.862257565,1.202695015,3.672087563,4.522175511,2.339315006,2.353792192,0.384522458,2.009393039,0.825942614,0.120185649,0.958156466,5.804751699,5.58285476,5.91868156,3.963465697,3.959473219,4.286746905,5.266261784,5.002327025,5.042605284,6.33072634,7.356621493,6.879153133,7.230921809,6.339474986,3.899444006,6.2062409,3.001674305,2.149872992,5.605194903,5.575389535,2.464251558,4.012831285,4.326383484,4.378049741,4.868918689,0.64491806,2.296664225
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.593461697,1.771561636,-1.314313824,0.04147594,3.018007469,5.90680367,3.617449582,1.440749051,-1.733343414,1.827416525,1.154610686,1.888108016,1.57317881,5.039107079,5.736026301,6.928152271,3.754463489,2.552915508,3.326956873,4.9273992,4.379056461,4.969191234,6.010733035,6.490514493,5.960122007,6.170517922,5.405013964,3.542885811,6.772108651,0.606540018,-4.106733124,3.249023516,4.343628912,-0.174958387,2.363293125,2.963035506,3.114058805,3.823595066,0.10476527,3.013900152
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222005,1.669219564,1.669225646,1.669222505,1.669232275,4.758672042,4.758677094,4.758676836,4.758671479,4.758672523,4.814820216,-1.59010688,0.538599939,4.285709417,7.020554491,3.999999999,9.230767985,5.633798306,4.491985307,2.252870969,1.801170076,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433837,2.536953536,5.023789438,6.43902442,5.801094166,7.716819662,3.846629857,1.306905397,-0.410479911,7.057398935,3.845830836,6.126233161,3.335106692,5.100590264,5.653836858,6.403556926,5.846026516,5.699524767,4.141495702,4.81399097,5.099146558,4.999406369,4.355546917,1.725610693,2.472685038,2.299301412,6.399995311,4.599987243,4.399991252,6.900063252,5.599918727,5.500085232,3.799967205,6.405399698,4.698423046,4.300540498,6.00003316,-1.545408134,3.964675686,5.940269078,5.445061278,6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572246,3.39573265,4.960700592,5.007683305,4.486634531,3.578169679,3.272000478,2.328819771,-3.615191389,3.655632256
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.504830486,3.109939768,6.377511325,6.561142377,3.713975932,2.590153891,3.168408839,6.282492458,9.132864994,8.78377204,5.938142431,5.430928112,5.47735095,5.383461412,3.010861569,8.342882257,4.283545696,0.92052145,-0.105674941,1.150637678,1.710708958,4.654281315,3.909543634,1.98537213,3.545546589,2.26268558,3.139686033,4.693694508,4.486414037,4.974796343,2.643573118,2.958196533,1.409553505,2.488638397,4.659285453,5.975803756,3.596996877,1.3579986,4.235764922,4.423942844,4.109079582,4.830677605,6.161188774,6.557021343,6.083015063,6.43501982,6.869574457,4.231763348,4.649439744,6.600893102,4.775749654,4.475866424,4.978196297,5.554989874,5.015991066,5.70922875,5.059489894,4.824460346,3.784775134,-3.322305358,5.59139502
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.942651735,3.540233406,4.607613191,7.663445523,5.89704385,4.762759615,3.155742472,5.708844259,8.174535986,8.308125714,6.381069585,6.052685563,6.946331184,5.870002857,4.317627168,6.094576359,4.557026993,3.602666042,4.471786174,4.818788504,2.080367977,2.802519138,1.887993154,4.717558803,4.415154003,4.022134948,4.848036378,4.116947969,3.044082996,2.048198482,1.547878667,1.642295864,3.394318303,3.359813064,3.87234537,5.47772209,5.247311867,2.621929861,3.797341371,5.827260405,3.774390046,4.758473481,6.014242057,7.669599582,7.279811872,8.19035706,8.860838702,5.894779819,3.211894267,7.92655943,6.255331913,5.366606203,5.388197281,4.917430085,4.397510138,4.560399403,5.150581,4.882897802,4.013005429,-1.259939619,6.892505219
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864795166,15.33181433,10.61506999,8.251118124,2.154105568,-0.405521388,10.91206152,-0.367120039,1.547536691,2.177071169,5.113717713,-0.202708347,26.40488106,10.98008895,-13.51349756,11.04912916,21.80903497,18.31687489,2.893918778,-2.74477924,0.694638144,4.45720389,1.986165353,5.534897826,2.61024933,4.684856037,0.72972822,8.601919079,5.795244408,6.045473329,6.966607114,6.956364957,3.509766478,5.979873128,3.290938546,5.597035759,3.703603596,1.53765564,0.476025102,3.875546814,3.561582191,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.187914418,5.522028201,-1.255514626,5.266280653,4.614252238,6.334821701,1.792531445,1.710544004,3.127557724,3.588364597,-3.141949946,-1.223137311,2.401781154,-7.556733624,1.015870819
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.248013292,3.02010179,4.232672913,7.550127151,6.969310707,8.045103191,1.650150834,5.118315302,10.24348106,11.27697743,8.13843907,7.529626048,9.111999956,5.482166893,4.952876085,6.543835708,6.769869101,6.621616435,7.547361358,8.294926024,0.606176686,2.29238361,1.696958922,7.941896509,7.574672656,5.791535321,6.46323325,5.405640139,4.45550985,0.475334275,1.052767579,0.700454954,4.393371874,4.496675975,5.668314132,5.079690903,5.519865723,2.78899046,4.632537719,6.976799663,5.194673463,5.994288494,6.823504188,8.185940269,7.753811421,9.290373427,10.23174511,6.933317437,3.715259213,8.05494825,7.162175788,5.865248794,5.656866971,5.201830469,4.678413224,4.453320778,5.305667311,5.407862308,4.703873686,0.086996639,7.193870775
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.158464317,8.310921562,7.475758724,-1.141571156,3.695525421,6.526108902,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.993310328,4.573771737,-0.132431461,5.003500766
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,11.09445281,2.667233586,6.598198478,8.312668568,4.212474778,-6.571372925,2.534333945,1.569771442,4.074972055,2.345611433,0.840882984,-0.55095552,1.13130294,2.989075997,6.18693701,2.791704465,9.983939163,3.950974534,8.463282944,9.798065358,5.319931127,8.644188024,1.819652452,4.200650703,3.820920195,1.432199989,1.398074483,5.419833294,6.67451219,8.175181563,6.938130249,3.074354999,3.2254169,2.619378579,4.231891307,2.482874748,6.016715044,8.098667607,-0.300176194,-3.238954027,3.760413593,1.044298695,1.64990203,3.171790499,2.623086016,2.269784484,4.978190437,1.317187663,2.00437712,3.283806756,-1.776240229,6.886567708
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588024309,8.836910718,6.335931915,2.756180067,5.675735172,6.328269951,7.087085682,8.422494257,8.281972087,10.71522829,11.96520396,9.943002121,-3.242799942,-14.24828338,-4.470941885,2.564422968,7.037317185,2.010744815,1.900096243,3.885027277,2.367609543,3.31308889,3.989480387,2.484326355,-3.7690784,4.482095399
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.02287703,8.459364837,0.732438677,6.693669074,14.29464408,7.811437032,5.024559841,7.979124452,3.65929498,13.29951269,5.186396277,4.252406606,3.296200601,-0.4190723,-0.279184682,-4.571131262,-2.358266047,5.74690231,2.888274244,8.91035876,11.64076174,26.63057679,8.075447739,13.39025202,14.47672913,3.39127516,1.274152541,25.12282269,21.61658789,9.242352874,10.75280699,-2.048310388,-21.51441131,-0.6789426,9.983192244,6.464613521,-2.511980044,-54.01140215,17.99085376
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739306,8.362165357,4.713460376,5.596893659,2.437237347,3.559310832,5.596049945,7.558221561,10.81278134,6.059167679,2.232663388,4.793787205,3.642164813,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088161,-2.097738761,-0.740591692,10.5880004,-5.405447867,12.37287628,-1.560702356,7.23855269,1.081332562,1.912872981,7.319967454,3.121449656,5.961162155,4.797018362,3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.05985639,4.254603273,3.148502656,2.607935495,-6.29325316,7.372727618
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060023,4.648309621,6.553757506,4.474611051,-0.972637495,4.411628785,3.55323608,3.953551304,3.534204929,1.685457434,0.922378366,2.432389475,1.194973349,1.484515631,1.708699684,2.452364683,2.48457417,4.598601475,4.16365931,2.643454171,1.015128241,1.366639673,-0.913918802,2.21562469,2.117151293,1.110732749,2.237248751,3.503265289,3.300541461,3.910229176,2.187734091,1.026495639,1.087536749,2.470484168,1.89541352,5.803937636,14.42889803,0.666835003,-11.29999946,2.09999905,7.000000024,1.012217961,9.574890743,7.189187012,4.863473211,3.451551047,-3.500961422,5.95627042,6.905665492,-11.75277338,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.877060205,1.647064503,-6.542192023,-3.368254529,2.107716048,6.100000413,7.799999641,6.600000038,7.39999969,7.500000139,4.79999985,3.00000024,7.800000145,-6.000000289,7.100000084,5.818166219,-0.589733963,9.04386557,4.999625923,-0.338235559,4.408886709,4.690793676,4.301477757,3.683403898,-7.380182154,13.9445896
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069701,-0.929401623,3.962518847,-0.452253863,2.064552408,5.52856561,6.828786098,3.721222168,5.276455575,3.929365031,-1.272621531,-2.61847833,2.00687938,1.258691635,-3.068858391,2.364000358,-2.661805964,9.854650294,0.952707585,-9.800000001,-1.9,0.899999999,1.760181943,1.156344139,1.960224882,1.174913261,3.40692921,4.074880657,3.12890505,-6.306351591,1.180884942,2.099923187,-0.042101301,1.678592317,2.154204476,3.693492616,3.917074599,4.699227044,4.456858938,5.980235764,-12.4079711,9.784892121,5.257003621,4.755845097,5.39850845,5.710564197,6.712632542,-3.978708613,0.619239746,1.578427051,3.011148115,2.300376232,3.339203113,3.132298073,3.993146064,3.933307595,3.20001288,4.4,-7.14061,4.40234
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858646927,8.39794083,7.494683025,6.175655828,3.845810392,-3.943634354,7.268386313,13.75004982,6.033754049,-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329626203,2.88454853,6.338300636,7.209910123,8.123128908,6.883688846,-33.4999021,30.96284226
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,16.5610007,4.613827731,-4.121822527,5.150812218,2.149713365,1.654780994,-3.589434394,-2.895922862,-0.47746914,-0.995979956,1.16526267,-0.600042487,3.63485581,2.643547789,13.10128695,4.18474477,4.766364236,2.221148645,2.475231682,2.817278456,5.068453424,3.699503317,4.595219569,1.993002457,6.747783708,1.475589309,1.480632869,5.029267759,7.879893642,5.017969784,5.837506643,5.224489206,4.616234215,0.684045579,5.033379026,3.586849395,4.293415278,2.22871521,2.808878721,2.405034344,4.018900101,1.785586473,2.023578571,1.512633266,-3.949879324,4.331002148
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.000000001,4.664414673,8.106886928,11.90548077,7.099999997,6.096139303,5.854924879,9.423278818,3.418620024,6.502484035,3.762467685,8.228807312,7.861119861,5.77682723,5.744485049,4.417444136,3.390639707,8.956942328,9.698170137,9.233251985,8.525606663,-0.520808042,-3.486421803,3.410814136,2.187693116,-3.078955376,1.722439312,1.283260997,4.10550933,5.175768387,4.214754839,3.541102416,1.941155848,4.941080676,-6.291230821,6.773258694,6.846852279,5.163925168,2.753554247,4.942453715,-0.404390127,-0.039844481,1.446382684,3.92059081,2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.849773255,3.293151528,2.630532425,2.113129135,2.194994725,-0.185906788,-8.16735801,4.797191749
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.831228372,15.50800362,3.866025876,-6.257292639,24.54249932,9.363753789,7.789046767,-1.691608811,2.676246464,0.087825244,7.140858631,6.006240667,5.877726957,8.213253819,-10.30294677,-6.445662796,-0.81939372,-1.25514282,1.354079109,6.826085172,3.741452132,-1.615875909,0.949293706,2.35344276,-0.350859671,3.230407049,-6.179590788,3.184525712,6.668641057,-0.612309009,-2.295210414,4.017979699,-0.950334665,1.613921462,1.313281937,3.25052637,3.574755164,6.644663737,-2.207605402,-2.500002407
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.08623317,3.243961792,4.761672727,7.95046212,5.948874301,4.900398181,3.190866292,5.802219832,8.273879901,8.489826161,6.457374706,6.208561925,7.114379391,5.841668708,4.333750641,6.123246343,4.61234645,3.739387697,4.595734574,4.868745807,2.040313573,2.835811373,1.891293253,4.888323439,4.530747358,4.047499778,4.820966027,4.129389696,3.08364595,2.124744721,1.541658191,1.653178722,3.42798951,3.399130153,3.847145533,5.472096827,5.210615485,2.596807724,3.825257001,5.882361931,3.749361663,4.766802892,6.037736291,7.706517459,7.297101028,8.238841982,8.918094496,5.904940148,3.204692975,7.951758804,6.377286459,5.560035752,5.427875701,4.927956029,4.48092147,4.598693153,5.187893292,4.9124302,4.016113601,-1.281569716,6.952420509
