id,address,city,state,zip,latitude,longitude,phone,storeStatusCode,timezoneId
6864,6602 48TH AVE,CAMROSE,AB,T4V 4R1,53.0187058,-112.8558047,7806725835,OP,Canada/Mountain
13904,13660 FARM TO MARKET ROAD 1488,MAGNOLIA,TX,77354,30.22346432,-95.68218527,9363411111,OP,US/Central
11629,1717 SPRING GREEN BOULEVARD,KATY,TX,77494,29.7623296,-95.8414301,2817588547,OP,US/Central
14048,200 S PARK DR,BROKEN BOW,OK,74728,34.025028454,-94.73945082,5803395096,OP,US/Central
9426,10548 PARALLEL,KANSAS CITY,KS,66109,39.1289856,-94.8247334,9133344957,OP,US/Central
10540,5929 FM 1463,KATY,TX,77494,29.7051637,-95.8453384,2816652574,OP,US/Central
11628,28060 HWY 290,CYPRESS,TX,77433,29.989093,-95.7380316,8324975300,OP,US/Central
2211,11970 S. STRANG LINE ROAD,OLATHE,KS,66062,38.9110375,-94.7678185,9137686388,OP,US/Central
12219,25540 KINGSLAND BLVD,KATY,TX,77494,29.774043,-95.815578,3466679531,OP,US/Central
2262,7175 RENNER ROAD,SHAWNEE,KS,66217,38.9984427,-94.7792566,9136311804,OP,US/Central
2424,13514 SOUTH ALDEN STREET,OLATHE,KS,66062,38.8831243,-94.7585593,9137687785,OP,US/Central
11689,1484 KATY FORT BEND RD,KATY,TX,77493,29.7937965,-95.8011675,2819947195,OP,US/Central
12305,"15295 HIGHWAY 105, SUITE 200",MONTGOMERY,TX,77316,30.35765,-95.595208,2814026510,OP,US/Central
8588,9510 LACKMAN ROAD,LENEXA,KS,66219,38.955642,-94.76144,9138940985,OP,US/Central
5277,4500 HIGHWAY 43,JOPLIN,MO,64804,37.0046722,-94.5524517,4177810164,OP,US/Central
11934,9806 FRY ROAD,CYPRESS,TX,77433,29.926352,-95.728379,2817588815,OP,US/Central
9190,7740 TAUROMEE STREET,KANSAS CITY,KS,66112,39.1094776,-94.7599296,9133349100,OP,US/Central
3487,701 MAIDEN LANE,JOPLIN,MO,64801,37.0842466,-94.5307442,4177821010,OP,US/Central
2186,7807 PARALLEL PKWY.,KANSAS CITY,KS,66112,39.1280805,-94.7584561,9132108904,OP,US/Central
11373,3355 HWY 412 EAST,SILOAM SPRINGS,AR,72761,36.1814694,-94.5103544,4792381200,OP,US/Central
11564,2930 N MASON ROAD,KATY,TX,77449,29.8166051,-95.7515627,2817698425,OP,US/Central
9068,17545 SPRING CYPRESS ROAD,CYPRESS,TX,77429,29.9717518,-95.6923201,8326995486,OP,US/Central
7936,302 W RAY FINE BLVD,ROLAND,OK,74954,35.4043047,-94.5218396,9184270876,OP,US/Central
2177,11450 WEST 63RD STREET,SHAWNEE MISSION,KS,66203,39.0152898,-94.7190651,9136315333,OP,US/Central
2188,8699 BLUE JACKET,LENEXA,KS,66214,38.9715657,-94.7108574,9134927134,OP,US/Central
2263,10006 W 75TH ST,MERRIAM,KS,66204,38.9932428,-94.702247,9137898207,OP,US/Central
11273,2201 S. MASON RD.,KATY,TX,77450,29.7476456,-95.7508855,2814927070,OP,US/Central
8618,8220 WEST 135TH STREET,OVERLAND PARK,KS,66223,38.8852184,-94.6813238,9132399415,OP,US/Central
8080,1400 PLATTE FALLS ROAD,PLATTE CITY,MO,64079,39.3517135,-94.7649014,8168580115,OP,US/Central
11319,9600 LONGSTREET ROAD,WILLIS,TX,77318,30.4373208,-95.4977629,9368568078,OP,US/Central
8071,18025 FM 529,CYPRESS,TX,77433,29.8794845,-95.6844948,2818568060,OP,US/Central
2838,1625 S. RANGE LINE RD.,JOPLIN,MO,64804,37.0722033,-94.4773082,4176251440,OP,US/Central
2110,307 S FRY RD,KATY,TX,77450,29.7815492,-95.7184827,2816765447,OP,US/Central
8088,1229 MADISON AVENUE,WEBB CITY,MO,64870,37.1330019,-94.4745871,4176731100,OP,US/Central
13716,7005 N CHESTNUT ST,AVOCA,IA,51521,41.49981801,-95.33496197,7123076161,OP,US/Central
11227,9161 METCALF AVENUE,OVERLAND PARK,KS,66212,38.9629769,-94.666993,9133832656,OP,US/Central
11316,27943 SOUTHWEST FREEWAY,ROSENBERG,TX,77471,29.5312249,-95.8062717,2812393639,OP,US/Central
12276,3010 BARKER CYPRESS RD,HOUSTON,TX,77084,29.812577,-95.687054,2814101800,OP,US/Central
8039,12611 LOUETTA STREET,CYPRESS,TX,77429,29.9959669,-95.6155083,2816774695,OP,US/Central
13298,4300 N BELT HWY,ST. JOSEPH,MO,64506,39.80908298,-94.81588504,8163969142,OP,US/Central
8098,1411 S. BELT HIGHWAY,ST. JOSEPH,MO,64507,39.7536415,-94.8031457,8162326534,OP,US/Central
2196,11001 ROE BLVD.,OVERLAND PARK,KS,66211,38.9292677,-94.6390387,9134916653,OP,US/Central
2183,3647 STATE AVE.,KANSAS CITY,KS,66102,39.1161842,-94.6709409,9133428794,OP,US/Central
2802,1601 N. BELT,ST. JOSEPH,MO,64506,39.7811968,-94.8025784,8162329555,OP,US/Central
8645,6670 WOODLANDS PKWY.,THE WOODLANDS,TX,77382,30.1812971,-95.5361357,3463512831,OP,US/Central
2109,8436 HIGHWAY 6 NORTH,HOUSTON,TX,77095,29.9011958,-95.6340283,8325093824,OP,US/Central
2194,5900 ROELAND DRIVE,MISSION,KS,66205,39.0227842,-94.6433138,9133842582,OP,US/Central
13099,19225 WEST BELLFORT STREET,RICHMOND,TX,77407,29.66015,-95.71784,3468431300,OP,US/Central
11085,4401 N STATE HWY 42,KILGORE,TX,75662,32.4311864,-94.8639091,9039888600,OP,US/Central
9424,13601 MADISON AVE,KANSAS CITY,MO,64145,38.8814257,-94.6044745,8169431634,OP,US/Central
8251,9800 NORTHWEST PRARIE VIEW ROAD,KANSAS CITY,MO,64153,39.2741517,-94.6720242,8168809480,OP,US/Central
6818,6211 50TH STREET,LEDUC,AB,T9E 7A9,53.2778927,-113.5472846,7809866887,OP,Canada/Mountain
10428,7933 STATE LINE ROAD,KANSAS CITY,MO,64114,38.9841632,-94.6078363,8164440025,OP,US/Central
2204,6420 NW BARRY ROAD,KANSAS CITY,MO,64154,39.2475988,-94.6544963,8167461677,OP,US/Central
5478,1000 TOWSON AVE,FORT SMITH,AR,72901,35.3741077,-94.4216637,4797829486,OP,US/Central
13883,2101 S PRIGMORE AVE,JOPLIN,MO,64804,37.05686491,-94.4054643,4172023085,OP,US/Central
11708,6301 N. CHATHAM AVE,KANSAS CITY,MO,64151,39.20918,-94.645783,8168974799,OP,US/Central
8425,8735 SPRING CYPRESS,SPRING,TX,77379,30.0335447,-95.5544096,8325095737,OP,US/Central
2185,4140 RAINBOW BLVD.,KANSAS CITY,KS,66103,39.0518215,-94.6121804,9134327352,OP,US/Central
2334,1924 S ZERO ST,FORT SMITH,AR,72901,35.3275275,-94.4144977,4796488756,OP,US/Central
1099,10953 F.M. 1960 WEST,HOUSTON,TX,77070,29.933179,-95.583542,2813066767,OP,US/Central
4058,715 S. NEOSHO BLVD.,NEOSHO,MO,64850,36.8604095,-94.3822674,4174511907,OP,US/Central
12272,11310 OLD FM 1464 RD,RICHMOND,TX,77407,29.650001,-95.680524,8327579352,OP,US/Central
11620,21950 WILLIAMS WAY,RICHMOND,TX,77469,29.558203,-95.7150493,2816561885,OP,US/Central
9637,21130 KUYKENDAHL RD,SPRING,TX,77379,30.0755612,-95.5143622,8322847505,OP,US/Central
6892,2402 46TH AVENUE E,LEDUC,AB,T9E 1K2,53.306259,-113.558153,7808907989,OP,Canada/Mountain
2247,14027 WESTHEIMER,HOUSTON,TX,77077,29.7353251,-95.6370173,8325095448,OP,US/Central
2195,3118 MAIN ST.,KANSAS CITY,MO,64111,39.070275,-94.5857124,8169310186,OP,US/Central
8052,3032 COLLEGE PARK,CONROE,TX,77384,30.2080374,-95.4604009,9362421973,OP,US/Central
2203,1204 MEYER BLVD,KANSAS CITY,MO,64131,39.0118761,-94.573959,8163610377,OP,US/Central
9842,2417 GILMER ROAD,LONGVIEW,TX,75604,32.532958,-94.7894168,9032971040,OP,US/Central
8648,12707 GESSNER ROAD,HOUSTON,TX,77064,29.9557177,-95.5453625,3462062894,OP,US/Central
9081,9145 HIGHWAY 6,HOUSTON,TX,77083,29.679654,-95.642957,2815680871,OP,US/Central
69,14602 PERTHSHIRE,HOUSTON,TX,77079,29.7739488,-95.6067798,3463957624,OP,US/Central
8069,9035 WEST RD,HOUSTON,TX,77064,29.9032791,-95.554297,8325095463,OP,US/Central
9867,1001 MAIN STREET,BROWNSVILLE,TX,78526,25.9528456,-97.4862874,9565421406,OP,US/Central
2332,1610 FAYETTEVILLE ROAD,VAN BUREN,AR,72956,35.4597764,-94.3561448,4794717323,OP,US/Central
11200,4931 NORTH OAK TRAFFICWAY,KANSAS CITY,MO,64118,39.1858199,-94.5760758,8164130766,OP,US/Central
2184,11910 BLUE RIDGE,GRANDVIEW,MO,64030,38.9072898,-94.5257717,8167614248,OP,US/Central
2191,1208 ARMOUR RD.,NORTH KANSAS CITY,MO,64116,39.1442877,-94.5657376,8162214670,OP,US/Central
11604,3508 S. DAIRY ASHFORD STREET,HOUSTON,TX,77082,29.7234257,-95.6056347,2819947991,OP,US/Central
12285,10377 HIGHWAY 242,CONROE,TX,77385,30.209086,-95.426353,3466679531,OP,US/Central
8738,5363 E. BANNISTER ROAD,KANSAS CITY,MO,64137,38.9526238,-94.5277168,8167633161,OP,US/Central
518,5000 FM 1960 W,HOUSTON,TX,77069,29.9851641,-95.5039814,8322847283,OP,US/Central
1381,505 SAWDUST ROAD,SPRING,TX,77380,30.1263332,-95.4498252,8322847382,OP,US/Central
2698,9301 NORTH OAK TRAFFICWAY,KANSAS CITY,MO,64155,39.2627583,-94.575005,8164208200,OP,US/Central
6835,4207 3RD AVENUE,EDSON,AB,T7E 1B8,53.5881497,-116.4136554,7807124422,OP,Canada/Mountain
2265,2011 W FOXWOOD DRIVE,RAYMORE,MO,64083,38.8124354,-94.4954456,8163226103,OP,US/Central
7528,8210 ROGERS AVENUE,FORT SMITH,AR,72903,35.348168,-94.3413931,4794786012,OP,US/Central
8666,3803 EAST TRUMAN ROAD,KANSAS CITY,MO,64127,39.0935857,-94.537324,8162317153,OP,US/Central
8044,16710 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,29.5917304,-95.6346407,2812771661,OP,US/Central
13027,6303 NE ANTIOCH RD,KANSAS CITY,MO,64119,39.20694,-94.54811,8164545564,OP,US/Central
7600,3302 NORTH 4TH STREET,LONGVIEW,TX,75605,32.5419678,-94.7303183,9036639330,OP,US/Central
4671,2342 GRAND AVENUE,CARTHAGE,MO,64836,37.1477893,-94.3097118,4173581414,OP,US/Central
438,10780 WESTHEIMER ROAD,HOUSTON,TX,77042,29.7371762,-95.566678,8325092297,OP,US/Central
96,1225 GESSNER,HOUSTON,TX,77055,29.7905703,-95.545034,7134654713,OP,US/Central
997,1481 SPRING CYPRESS RD.,SPRING,TX,77373,30.0730052,-95.4346249,8325095424,OP,US/Central
13085,550 EAST CENTERTON BLVD,CENTERTON,AR,72719,36.35828,-94.27686,4797951575,OP,US/Central
11726,13334 TOMBALL PARKWAY,HOUSTON,TX,77086,29.915097,-95.4851818,2815917081,OP,US/Central
6806,6504 50TH STREET,BEAUMONT,AB,T4X 1S8,53.36616871,-113.4169573,7809292808,OP,Canada/Mountain
311,10731 W. BELLFORT STREET,HOUSTON,TX,77099,29.6547427,-95.5694783,8325093672,OP,US/Central
8567,4201 NORTH CORRINGTON AVENUE,KANSAS CITY,MO,64117,39.1695038,-94.4953406,8164552849,OP,US/Central
6141,715 DANIELS WAY SW,EDMONTON,AB,T6W 1A7,53.39578,-113.57036,7804290137,OP,Canada/Mountain
2178,9708 E 63RD ST.,RAYTOWN,MO,64133,39.0088603,-94.4666331,8163534112,OP,US/Central
8246,9022 EAST 40 HIGHWAY,INDEPENDENCE,MO,64055,39.0610462,-94.4731592,8169231966,OP,US/Central
13159,281 W. MAIN ST.,FARMINGTON,AR,72730,36.038853,-94.253812,4793002200,OP,US/Central
12090,22633 IMPERIAL VALLEY DR,HOUSTON,TX,77073,30.022399,-95.420736,7135876706,OP,US/Central
1006,12486 NORTHWEST FREEWAY,HOUSTON,TX,77092,29.8382259,-95.4880256,8325814380,OP,US/Central
1022,13693 MURPHY ROAD,STAFFORD,TX,77477,29.6250806,-95.5643056,8325094174,OP,US/Central
11622,1127 WEST RANKIN ROAD,HOUSTON,TX,77067,29.9648279,-95.4359212,2812053102,OP,US/Central
12255,18911 UNIVERSITY BLVD,SUGAR LAND,TX,77479,29.549523,-95.585069,3462790204,OP,US/Central
2417,5515 HIGHWAY 6,MISSOURI CITY,TX,77459,29.5724178,-95.5699249,7134051442,OP,US/Central
61,7215 FONDREN,HOUSTON,TX,77036,29.7022189,-95.5195034,8322847269,OP,US/Central
2325,814 S. WALTON BLVD.,BENTONVILLE,AR,72712,36.3631424,-94.2194977,4792717232,OP,US/Central
2253,243 GREENS ROAD,HOUSTON,TX,77060,29.9499908,-95.4130153,8325091445,OP,US/Central
9507,1800 N STATE ROUTE 291,HARRISONVILLE,MO,64701,38.6680566,-94.3671566,8168843700,OP,US/Central
6082,6225 CURRENTS DRIVE NW,EDMONTON,AB,T6W 0L9,53.43755,-113.60565,5877354107,OP,Canada/Mountain
1240,6101 HILLCROFT,HOUSTON,TX,77081,29.7149808,-95.496549,8324103124,OP,US/Central
195,1829 MANGUM ROAD,HOUSTON,TX,77092,29.8027081,-95.4591278,8325093855,OP,US/Central
2182,903 W. CHIPMAN RD.,LEES SUMMIT,MO,64063,38.9253803,-94.4000794,8165253796,OP,US/Central
1034,7760 WEST BELLFORT,HOUSTON,TX,77071,29.6563043,-95.5135153,8322847286,OP,US/Central
8428,10715 NORTH FREEWAY,HOUSTON,TX,77037,29.9207602,-95.413462,8325093778,OP,US/Central
2192,925 WEST HIGHWAY 24,INDEPENDENCE,MO,64050,39.1015415,-94.4270182,8162525330,OP,US/Central
2190,4301 S. NOLAND RD.,INDEPENDENCE,MO,64055,39.0426247,-94.4149405,8163735785,OP,US/Central
2198,3 VICTORY DRIVE,LIBERTY,MO,64068,39.244027,-94.4468484,8167819239,OP,US/Central
6804,1850 102 STREET NW,EDMONTON,AB,T6N 1N3,53.4461494,-113.491384,7804616967,OP,Canada/Mountain
2328,4621 WEST SUNSET DRIVE,SPRINGDALE,AR,72762,36.174879,-94.1816577,4797502805,OP,US/Central
2329,1473 W MARTIN LUTHER KING JR. BLVD.,FAYETTEVILLE,AR,72701,36.0563519,-94.1815554,4794432501,OP,US/Central
11455,7090A W. OREM DRIVE,HOUSTON,TX,77085,29.6274745,-95.4944462,8325093890,OP,US/Central
6159,128 EDGEMONT ROAD NW,EDMONTON,AB,T6M 3A9,53.47747,-113.67138,7804784492,OP,Canada/Mountain
1066,4544 BISSONNET,BELLAIRE,TX,77401,29.7150197,-95.4539643,8325092372,OP,US/Central
11605,9819 HIGHWAY 6,MISSOURI CITY,TX,77459,29.5353794,-95.5194316,2819947973,OP,US/Central
2426,2528 S 291 HWY,INDEPENDENCE,MO,64057,39.0739849,-94.3797849,8162529923,OP,US/Central
921,715 W 28TH ST,HOUSTON,TX,77008,29.812209,-95.4112414,8325092884,OP,US/Central
6850,6510 - 28TH AVENUE,EDMONTON,AB,T6L 6N3,53.4593839,-113.4323122,7804501427,OP,Canada/Mountain
6817,10195 - 34TH AVENUE,EDMONTON,AB,T6E 6J8,53.467178,-113.4904263,7804627560,OP,Canada/Mountain
13048,907 NORTH MCCOY BLVD.,NEW BOSTON,TX,75570,33.47429,-94.40914,9036283531,OP,US/Central
6080,993 TAMARACK WAY NW,EDMONTON,AB,T6T 0X2,53.4538,-113.36898,7804404008,OP,Canada/Mountain
13529,821 W MONROE AVE,LOWELL,AR,72745,36.25443623,-94.1528025,4793345065,OP,US/Central
11706,2800 TERMINAL RD N,HOUSTON,TX,77032,29.9867504,-95.3397466,2812303488,OP,US/Central
2330,2200 WEST WALNUT,ROGERS,AR,72756,36.3337204,-94.1499823,4796216757,OP,US/Central
11501,15130 ALDINE WESTFIELD ROAD,HOUSTON,TX,77032,29.9379028,-95.3557273,2815793537,OP,US/Central
11956,3121 NORTH TERMINAL RD,HOUSTON,TX,77032,29.9855145,-95.3382507,2812303457,OP,US/Central
1124,2007 DURHAM,HOUSTON,TX,77007,29.7782197,-95.411059,8325092447,OP,US/Central
9651,3950 S TERMINAL RD,HOUSTON,TX,77032,29.9855195,-95.3324241,2818218833,OP,US/Central
6816,3007 43RD AVENUE,STONY PLAIN,AB,T7Z 1M5,53.5406475,-113.9730653,7809633208,OP,Canada/Mountain
1143,5003 KIRBY,HOUSTON,TX,77098,29.727706,-95.4182366,8325091793,OP,US/Central
6882,7239 WINTERBURN ROAD,EDMONTON,AB,T7X 3Y3,53.512,-113.689,5874883132,OP,Canada/Mountain
12802,4105 S LITTLE BLUE PKWY,INDEPENDENCE,MO,64057,39.042684,-94.341056,8168779940,OP,US/Central
6841,120 ST MATHEWS AVE,SPRUCE GROVE,AB,T7X 3B2,53.540623,-113.9159301,7809624757,OP,Canada/Mountain
968,9500 SOUTH MAIN STREET,HOUSTON,TX,77025,29.6820187,-95.424749,2812060264,OP,US/Central
5593,901 HIGHWAY 71 NORTH,MENA,AR,71953,34.5859991,-94.2219072,4793941572,OP,US/Central
13062,2673 EAST MISSION BLVD,FAYETTEVILLE,AR,72703,36.0868,-94.1237,4795711274,OP,US/Central
13528,301 SLACK STREET,PEA RIDGE,AR,72751,36.44210927,-94.11893208,4794886094,OP,US/Central
5608,210 PATTON STREET,HOUSTON,TX,77009,29.7974892,-95.369959,7136955160,OP,US/Central
6825,7410 ARGYLL RD.,EDMONTON,AB,T6C 4A6,53.5094147,-113.4424346,7804665376,OP,Canada/Mountain
6832,8427 112 STREET NW,EDMONTON,AB,T6G 1K6,53.5206498,-113.5203744,7804346608,OP,Canada/Mountain
6824,9598 170TH ST,EDMONTON,AB,T5T 5R5,53.5330375,-113.6163651,7804842160,OP,Canada/Mountain
6855,18411 STONY PLAIN ROAD,EDMONTON,AB,T5S 2X6,53.5406332,-113.6404708,7804446810,OP,Canada/Mountain
13674,23611 US-59,PORTER,TX,77365,30.104638331,-95.235540863,3463082277,OP,US/Central
1425,10015 FM 1960 BYPASS,HUMBLE,TX,77338,30.0055326,-95.2706039,2816774697,OP,US/Central
8816,590 KINGWOOD DR,KINGWOOD,TX,77339,30.0510005,-95.2460548,2816235149,OP,US/Central
6842,198 ORDZE AVENUE,SHERWOOD PARK,AB,T8B 1M6,53.5116111,-113.3206071,7804673924,OP,Canada/Mountain
6853,17007 109TH AVE,EDMONTON,AB,T5P 4P6,53.555575,-113.6161828,7804879701,OP,Canada/Mountain
2181,310 NW STATE ROUTE 7,BLUE SPRINGS,MO,64014,39.0210821,-94.2717382,8162297962,OP,US/Central
6836,10365 111TH STREET,EDMONTON,AB,T5K 2V3,53.5458761,-113.5109504,7804241263,OP,Canada/Mountain
9039,3710 SCOTT STREET,HOUSTON,TX,77004,29.7221789,-95.352053,8325094395,OP,US/Central
11885,3910 OLD SPANISH TRL,HOUSTON,TX,77021,29.7029415,-95.3575419,8326523773,OP,US/Central
12099,11615 SHADOW CREEK PKWY,PEARLAND,TX,77584,29.5800414,-95.3966243,8322847268,OP,US/Central
11491,11630 BROADWAY STREET,PEARLAND,TX,77584,29.5548995,-95.4004324,2819947669,OP,US/Central
6826,14205 118TH AVENUE,EDMONTON,AB,T5L 2M3,53.5700274,-113.5664691,7804512669,OP,Canada/Mountain
6879,410 BASELINE ROAD,SHERWOOD PARK,AB,T8H 2A7,53.5416654,-113.2916352,7804176600,OP,Canada/Mountain
11500,11011 CR 59,PEARLAND,TX,77584,29.5419992,-95.3905149,2816777877,OP,US/Central
13790,1829 US HIGHWAY 190 W,LIVINGSTON,TX,77351,30.71717984,-94.96031335,9362391403,OP,US/Central
1185,3303 WEST LAKE HOUSTON PARKWAY,KINGWOOD,TX,77339,30.0542077,-95.1866638,2819738303,OP,US/Central
980,2928 WOODRIDGE DR,HOUSTON,TX,77087,29.6995221,-95.2971475,2816763570,OP,US/Central
6859,14211 127TH STREET,EDMONTON,AB,T5C 3Z9,53.60473,-113.540654,7802499120,OP,Canada/Mountain
6823,9630 137 AVE NW,EDMONTON,AB,T5E 6H7,53.6006476,-113.4910403,7804759547,OP,Canada/Mountain
6862,13138 50TH STREET,EDMONTON,AB,T5A 4Z8,53.5933142,-113.4158877,7804140180,OP,Canada/Mountain
11893,14323 E SAM HOUSTON PKWY N,HOUSTON,TX,77044,29.9288178,-95.2039949,8322847742,OP,US/Central
6883,140 ST ALBERT RD,ST. ALBERT,AB,T8N 7C8,53.620883,-113.6109549,7804589611,OP,Canada/Mountain
1179,7206 FM 1960 E.,HUMBLE,TX,77346,29.9978015,-95.1684196,8322847757,OP,US/Central
12220,"20140 MORRIS AVE., SUITE A",MANVEL,TX,77578,29.467012,-95.356431,2815199077,OP,US/Central
8828,2212 S. FIRST ST.,LUFKIN,TX,75901,31.2992749,-94.7285201,9366344334,OP,US/Central
9653,7800 AIRPORT BLVD,HOUSTON,TX,77061,29.6529312,-95.276878,7136455200,OP,US/Central
686,7920 HOWARD DRIVE,HOUSTON,TX,77017,29.6760484,-95.266682,8325091979,OP,US/Central
6854,470 ST ALBERT RD,ST. ALBERT,AB,T8N 5J9,53.6475744,-113.6287245,7804599690,OP,Canada/Mountain
7773,1722 NORTH MAIN,PEARLAND,TX,77581,29.5755878,-95.2867399,8322847529,OP,US/Central
7466,301 S.W. FIRST STREET,OAK GROVE,MO,64075,39.0147522,-94.1322001,8166904455,OP,US/Central
11606,1401 N. VELASCO ROAD,ANGLETON,TX,77515,29.1813628,-95.4334447,9792677048,OP,US/Central
6583,2105 8TH ST,SASKATOON,SK,S7H 0T8,52.1151538,-106.6272316,3063748861,OP,Canada/Saskatchewan
11688,1810 PEARLAND PARKWAY,PEARLAND,TX,77581,29.57631,-95.2658442,2819947612,OP,US/Central
11603,9409 FUQUA STREET,HOUSTON,TX,77075,29.6115862,-95.2494317,2816244414,OP,US/Central
12145,301 W. SOUTHMORE AVE,PASADENA,TX,77502,29.6904311,-95.2143798,8324637509,OP,US/Central
2271,1511 E END BLVD NORTH,MARSHALL,TX,75670,32.5568999,-94.3504639,9039271229,OP,US/Central
8067,15355 WALLISVILLE ROAD,HOUSTON,TX,77049,29.8086639,-95.1657196,8322847261,OP,US/Central
578,10235 ALMEDA GENOA ROAD,HOUSTON,TX,77075,29.6280212,-95.2318485,8325093019,OP,US/Central
11715,95 OYSTER CREEK DR,LAKE JACKSON,TX,77566,29.0428114,-95.4448307,9793492920,OP,US/Central
8716,1522 BOB GRIFFIN ROAD,CAMERON,MO,64429,39.7527211,-94.2146854,8166326199,OP,US/Central
524,4014 SPENCER HIGHWAY,PASADENA,TX,77504,29.6648606,-95.1820546,8322847653,OP,US/Central
6586,856 51ST STREET EAST,SASKATOON,SK,S7K 5C7,52.1737573,-106.6472402,3069343553,OP,Canada/Saskatchewan
6588,1832 MCORMOND DRIVE,SASKATOON,SK,S7S 0A5,52.1477518,-106.5693569,3064774800,OP,Canada/Saskatchewan
6856,40 WESTPARK BLVD.,FORT SASKATCHEWAN,AB,T8L 0B2,53.6802894,-113.2464159,7805891378,OP,Canada/Mountain
12252,14304 GULF FWY,HOUSTON,TX,77034,29.597585,-95.198876,2813066927,OP,US/Central
802,15770 I-10 EAST,CHANNELVIEW,TX,77530,29.7772361,-95.125368,8322847652,OP,US/Central
8051,104 E. EDGEWOOD AVENUE,FRIENDSWOOD,TX,77546,29.5342576,-95.2057479,3462514360,OP,US/Central
11821,14425 FM 2100,CROSBY,TX,77532,29.8958703,-95.0638638,3467600143,OP,US/Central
11889,1215 FM 1462,ALVIN,TX,77511,29.40121,-95.2467,2812456336,OP,US/Central
5362,3737 NEW BOSTON ROAD,TEXARKANA,TX,75501,33.4426708,-94.0954757,9038327835,OP,US/Central
47,7444 SPENCER HIGHWAY,PASADENA,TX,77505,29.6632664,-95.1234938,8322847801,OP,US/Central
13895,1501 E MOUNT VERNON BLVD,MOUNT VERNON,MO,65712,37.09059143,-93.80065864,4174291222,OP,US/Central
8430,3101 FM 528,FRIENDSWOOD,TX,77546,29.5220879,-95.1587087,2819947665,OP,US/Central
13494,975 E SABINE ST.,CARTHAGE,TX,75633,32.15812299,-94.32265527,9036312034,OP,US/Central
11370,110 E. 49TH STREET,TEXARKANA,AR,71854,33.4673481,-94.0420608,8707736021,OP,US/Central
8404,16500 EL CAMINO REAL,HOUSTON,TX,77062,29.5577611,-95.1235728,8322847263,OP,US/Central
982,1750 WEST MAIN,LEAGUE CITY,TX,77573,29.5029639,-95.1159583,3462514054,OP,US/Central
1226,1702 NASA RD,NASSAU BAY,TX,77058,29.5491757,-95.0948436,3462514058,OP,US/Central
1091,6806 GARTH RD,BAYTOWN,TX,77521,29.800877,-94.9808782,8322847655,OP,US/Central
13831,502 HIGHWAY 90,DAYTON,TX,77535,30.04323229,-94.89145944,9363978350,OP,US/Central
6867,5602 44TH STREET,LLOYDMINSTER,AB,T9V 0B6,53.2784419,-110.020216,7808751255,OP,Canada/Mountain
1177,124 FM 517 WEST,DICKINSON,TX,77539,29.4478812,-95.0789331,3462514056,OP,US/Central
11556,2535 E. LEAGUE CITY PARKWAY,LEAGUE CITY,TX,77573,29.5030012,-95.043245,8328642635,OP,US/Central
8806,325 FM 2094,CLEAR LAKE SHORES,TX,77565,29.5403336,-95.0246794,3462514532,OP,US/Central
6541,1144 VICTORIA STREET,PRINCE GEORGE,BC,V2L 2L2,53.9113552,-122.7538893,2505610090,OP,Canada/Pacific
4331,1701 E OHIO AVE,CLINTON,MO,64735,38.3665378,-93.7492628,6608852100,OP,US/Central
6542,975 WEST CENTRAL,PRINCE GEORGE,BC,V2M 3C8,53.916033,-122.7829376,2505640030,OP,Canada/Pacific
11621,8823 NORTH HIGHWAY 146,BAYTOWN,TX,77523,29.817266,-94.8997065,2817381277,OP,US/Central
8072,2800 FM 1764,LA MARQUE,TX,77568,29.4010934,-95.0359577,4099868505,OP,US/Central
6863,3510 KEPLER STREET,WHITECOURT,AB,T7S 0B5,54.12,-115.653,7807785554,OP,Canada/Mountain
3141,410 N. MAGUIRE ST.,WARRENSBURG,MO,64093,38.7663626,-93.736006,6604291500,OP,US/Central
256,2805 PALMER HIGHWAY,TEXAS CITY,TX,77590,29.394926,-94.9357072,4099454663,OP,US/Central
11234,1329 US 60 EAST,REPUBLIC,MO,65738,37.1313938,-93.4591189,4177322369,OP,US/Central
11255,1308 S. ROGERS STREET,CLARKSVILLE,AR,72830,35.4507049,-93.4659371,4797547299,OP,US/Central
8489,6934 W BERT KOUNS INDUSTRIAL LOOP,SHREVEPORT,LA,71129,32.4436106,-93.9005032,3186872107,OP,US/Central
11866,5796 NORTH MARKET ST,SHREVEPORT,LA,71107,32.599377,-93.838359,3185053692,OP,US/Central
2151,6710 PINES ROAD,SHREVEPORT,LA,71129,32.4476759,-93.8657847,3186888727,OP,US/Central
7449,2480 SPRINGFIELD AVENUE,BOLIVAR,MO,65613,37.5912006,-93.4011709,4177775541,OP,US/Central
11764,4939 WEST CHESTNUT EXPRESSWAY,SPRINGFIELD,MO,65802,37.2136005,-93.3816889,4178644149,OP,US/Central
7919,1615 NORTH HERVEY STREET,HOPE,AR,71801,33.6807357,-93.6063722,8707777682,OP,US/Central
11060,3339 W.KEARNEY,SPRINGFIELD,MO,65803,37.2419793,-93.3444142,4178632155,OP,US/Central
1002,2328 SEAWALL BLVD,GALVESTON,TX,77550,29.2895388,-94.7894355,4097628195,OP,US/Central
9175,1723 W. REPUBLIC ROAD,SPRINGFIELD,MO,65807,37.1387655,-93.317223,4178771507,OP,US/Central
