,employerfull,type,employercounty,year,adjusted_overtime,adjusted_wages,adjusted_basewages,overtime,wages,ot_share_wages
789,CORONA_CITY,CITY,RIVERSIDE,2015,6226321.474708565,17125572.196973212,10899250.722264646,5876953.0,16164630.0,36.36
790,CORONA_CITY,CITY,RIVERSIDE,2016,5984248.288312426,16802121.40217576,10817873.11386335,5719719.0,16059396.0,35.62
791,CORONA_CITY,CITY,RIVERSIDE,2017,6839503.350730255,17856357.88688398,11016854.536153717,6676433.0,17430619.0,38.3
792,CORONA_CITY,CITY,RIVERSIDE,2018,5422884.0,15551942.0,10129058.0,5422884.0,15551942.0,34.87
793,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2011,1793651.1973335247,10645120.78005215,8851469.58271862,1606733.8093999994,9535786.8285,16.85
794,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2012,2027642.0719042602,10920855.343925802,8893213.272021543,1853928.6194999996,9985236.818700004,18.57
795,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2013,1887848.4295339913,10172557.20957679,8284708.780042795,1751394.8500000006,9437285.340000002,18.56
796,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2014,1932778.1715246097,10289453.735832741,8356675.564308134,1822164.149999999,9700582.300000004,18.78
797,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2015,2318128.845030061,11288703.962601585,8970575.117571525,2188055.0699999994,10655277.42000001,20.53
798,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2016,3042628.376554058,12044289.999042565,9001661.622488514,2908131.2300000004,11511881.030000001,25.26
799,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2017,2957315.4028794477,12184715.975801773,9227400.572922325,2886805.8300000005,11894202.790000005,24.27
800,"CORRECTIONS_&_REHABILITATION,_DEPARTMENT_OF_STATE",STATE,NAN,2018,3245516.3399999994,12072710.910000004,8827194.569999997,3245516.3399999994,12072710.910000004,26.88
801,CORTE_MADERA_CITY,CITY,MARIN,2011,276736.9068325191,2344866.8805720666,2068129.973739547,247898.0,2100507.0,11.8
802,CORTE_MADERA_CITY,CITY,MARIN,2012,735254.1666637631,2799176.8772180458,2063922.710554283,672263.0,2559364.0,26.27
803,CORTE_MADERA_CITY,CITY,MARIN,2013,625685.5141807287,2833057.2182334075,2207371.7040526797,580461.0,2628284.0,22.09
804,CORTE_MADERA_CITY,CITY,MARIN,2014,850374.4240377465,3128646.248749662,2278271.824711915,801707.0,2949592.0,27.18
805,CORTE_MADERA_CITY,CITY,MARIN,2015,801907.2491720003,3226984.0378158526,2425076.788643852,756911.0,3045913.0,24.85
806,CORTE_MADERA_CITY,CITY,MARIN,2016,1252134.6918839868,3536463.776719012,2284329.084835026,1196785.0,3380137.0,35.41
807,CORTE_MADERA_CITY,CITY,MARIN,2017,1137217.0121613904,3424529.080287206,2287312.0681258156,1110103.0,3342880.0,33.21
808,CORTE_MADERA_CITY,CITY,MARIN,2018,935245.0,2982018.0,2046773.0,935245.0,2982018.0,31.36
809,COSTA_MESA_CITY,CITY,ORANGE,2011,3920875.627850219,12574019.565828959,8653143.93797874,3512279.0,11263674.0,31.18
810,COSTA_MESA_CITY,CITY,ORANGE,2012,3678530.4178985506,12244721.648597084,8566191.230698539,3363381.0,11195684.0,30.04
811,COSTA_MESA_CITY,CITY,ORANGE,2013,3934758.0964641552,12111669.821353298,8176911.724889142,3650354.0,11236239.0,32.49
812,COSTA_MESA_CITY,CITY,ORANGE,2014,4285524.039127974,12291977.010256154,8006452.971128175,4040261.0,11588500.0,34.86
813,COSTA_MESA_CITY,CITY,ORANGE,2015,4031759.2105924874,11973487.818000395,7941728.607407906,3805531.0,11301637.0,33.67
814,COSTA_MESA_CITY,CITY,ORANGE,2016,4369028.695800538,12258454.97403409,7889426.278233552,4175899.0,11716579.0,35.64
815,COSTA_MESA_CITY,CITY,ORANGE,2017,3920271.7890053834,11883962.493227802,7963690.704222423,3826803.0,11600620.0,32.99
816,COSTA_MESA_CITY,CITY,ORANGE,2018,3118282.0,12086891.0,8968609.0,3118282.0,12086891.0,25.8
817,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2011,2921793.750234507,21238772.258594543,18316978.50836004,2617312.0,19025468.0,13.76
818,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2012,3449338.9821815914,21500583.809698872,18051244.827517275,3153825.0,19658572.0,16.04
819,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2013,2868866.5119957756,20795694.653438188,17926828.141442403,2661505.0,19292583.0,13.8
820,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2014,2774556.485152237,20511684.67163,17737128.18647777,2615767.0,19337789.0,13.53
821,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2015,4112342.884480861,21453442.665711734,17341099.781230886,3881593.0,20249657.0,19.17
822,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2016,5241543.573374946,23932380.24294709,18690836.66957212,5009845.0,22874467.0,21.9
823,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2017,4125320.6512769265,22703016.996793408,18577696.345516477,4026963.0,22161722.0,18.17
824,COSUMNES_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2018,6121824.0,24904318.0,18782494.0,6121824.0,24904318.0,24.58
825,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2011,0.0,177418.92473070478,177418.92473070478,0.0,158930.0,0.0
826,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2012,0.0,175118.89862975507,175118.89862975507,0.0,160116.0,0.0
827,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2013,0.0,142028.83639899208,142028.83639899208,0.0,131763.0,0.0
828,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2014,13396.701008718574,212161.10364710056,198764.40263838196,12630.0,200019.0,6.31
829,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2015,25243.448735744692,261196.11580603925,235952.66707029458,23827.0,246540.0,9.66
830,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2016,14366.04022799335,215286.58493293944,200920.5447049461,13731.0,205770.0,6.67
831,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2017,18599.456152088773,230260.980323923,211661.5241718342,18156.0,224771.0,8.08
832,COTTONWOOD_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SHASTA,2018,16543.0,228540.0,211997.0,16543.0,228540.0,7.24
833,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2011,0.0,14545.82891361658,14545.82891361658,0.0,13030.0,0.0
834,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2012,0.0,16094.891904840717,16094.891904840717,0.0,14716.0,0.0
835,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2013,0.0,18684.51576041931,18684.51576041931,0.0,17334.0,0.0
836,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2014,0.0,15857.53603169776,15857.53603169776,0.0,14950.0,0.0
837,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2015,0.0,16516.782045169755,16516.782045169755,0.0,15590.0,0.0
838,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2016,0.0,14922.644510368445,14922.644510368445,0.0,14263.0,0.0
839,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2017,0.0,16742.1740412859,16742.1740412859,0.0,16343.0,0.0
840,COURTLAND_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SACRAMENTO,2018,0.0,19130.0,19130.0,0.0,19130.0,0.0
841,COVELO_CEMETERY_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2012,0.0,6266.902053189544,6266.902053189544,0.0,5730.0,0.0
842,COVELO_CEMETERY_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2013,0.0,2182.7705327592644,2182.7705327592644,0.0,2025.0,0.0
843,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2012,0.0,36912.38120334155,36912.38120334155,0.0,33750.0,0.0
844,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2013,0.0,24980.596097133806,24980.596097133806,0.0,23175.0,0.0
845,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2014,0.0,12728.45701540957,12728.45701540957,0.0,12000.0,0.0
846,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2015,0.0,12713.366551766328,12713.366551766328,0.0,12000.0,0.0
847,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2016,0.0,12554.983812972121,12554.983812972121,0.0,12000.0,0.0
848,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2017,0.0,12293.097258485639,12293.097258485639,0.0,12000.0,0.0
849,COVELO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2018,0.0,12000.0,12000.0,0.0,12000.0,0.0
850,CRESCENT_CITY_CITY,CITY,DEL NORTE,2011,0.0,103936.2548735435,103936.2548735435,0.0,93105.0,0.0
851,CRESCENT_CITY_CITY,CITY,DEL NORTE,2012,0.0,102371.4309041177,102371.4309041177,0.0,93601.0,0.0
852,CRESCENT_CITY_CITY,CITY,DEL NORTE,2013,0.0,120923.3316921149,120923.3316921149,0.0,112183.0,0.0
853,CRESCENT_CITY_CITY,CITY,DEL NORTE,2014,0.0,113018.0912493241,113018.0912493241,0.0,106550.0,0.0
854,CRESCENT_CITY_CITY,CITY,DEL NORTE,2015,0.0,162394.1876489872,162394.1876489872,0.0,153282.0,0.0
855,CRESCENT_CITY_CITY,CITY,DEL NORTE,2016,0.0,225933.2112063398,225933.2112063398,0.0,215946.0,0.0
856,CRESCENT_CITY_CITY,CITY,DEL NORTE,2017,0.0,198397.2722299281,198397.2722299281,0.0,193667.0,0.0
857,CRESCENT_CITY_CITY,CITY,DEL NORTE,2018,0.0,244821.0,244821.0,0.0,244821.0,0.0
858,CRESCENT_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,DEL NORTE,2012,0.0,3904.509656175684,3904.509656175684,0.0,3570.0,0.0
859,CRESCENT_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,DEL NORTE,2013,0.0,5718.319840142172,5718.319840142172,0.0,5305.0,0.0
860,CRESCENT_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,DEL NORTE,2014,0.0,20841.78765798189,20841.78765798189,0.0,19649.0,0.0
861,CRESCENT_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,DEL NORTE,2015,0.0,15637.440858672586,15637.440858672586,0.0,14760.0,0.0
862,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2011,0.0,8539.953276221553,8539.953276221553,0.0,7650.0,0.0
863,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2012,0.0,8366.806406090753,8366.806406090753,0.0,7650.0,0.0
864,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2013,0.0,8246.022012646112,8246.022012646112,0.0,7650.0,0.0
865,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2014,0.0,8114.391347323602,8114.391347323602,0.0,7650.0,0.0
866,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2015,0.0,8104.7711767510355,8104.7711767510355,0.0,7650.0,0.0
867,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2016,0.0,8003.802180769728,8003.802180769728,0.0,7650.0,0.0
868,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2017,0.0,7836.8495022845955,7836.8495022845955,0.0,7650.0,0.0
869,CRESCENT_MILLS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLUMAS,2018,0.0,7650.0,7650.0,0.0,7650.0,0.0
870,CREST_FOREST_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN BERNARDINO,2011,229807.35182871803,2472903.6650247397,2243096.313196022,205859.0,2215201.0,9.29
871,CREST_FOREST_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN BERNARDINO,2012,294627.51771387755,2347982.897092258,2053355.3793783812,269386.0,2146825.0,12.55
872,CREST_FOREST_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN BERNARDINO,2013,234583.69654485595,1623724.7334658327,1389141.0369209768,217628.0,1506362.0,14.45
873,CULVER_CITY_CITY,CITY,LOS ANGELES,2011,2215640.084329529,10041855.32306981,7826215.238740282,1984747.0,8995388.0,22.06
874,CULVER_CITY_CITY,CITY,LOS ANGELES,2012,2070094.4606914814,10134409.644746816,8064315.184055336,1892744.0,9266168.0,20.43
875,CULVER_CITY_CITY,CITY,LOS ANGELES,2013,1990293.2882248648,9835977.938580943,7845684.650356074,1846435.0,9125034.0,20.23
876,CULVER_CITY_CITY,CITY,LOS ANGELES,2014,1803962.8453086982,9567207.884719687,7763245.039410992,1700721.0,9019671.0,18.86
877,CULVER_CITY_CITY,CITY,LOS ANGELES,2015,2385947.1652919413,11415542.656826306,9029595.491534363,2252068.0,10774999.0,20.9
878,CULVER_CITY_CITY,CITY,LOS ANGELES,2016,2676984.111088427,11601375.248701079,8924391.137612648,2558650.0,11088545.0,23.07
879,CULVER_CITY_CITY,CITY,LOS ANGELES,2017,3018055.7705858354,11938145.343819354,8920089.57323352,2946098.0,11653511.0,25.28
880,CULVER_CITY_CITY,CITY,LOS ANGELES,2018,3332394.0,12414943.0,9082549.0,3332394.0,12414943.0,26.84
881,DALY_CITY_CITY,CITY,SAN MATEO,2011,1587285.95093781,10836158.051791819,9248872.10085401,1421874.0,9706916.0,14.65
882,DALY_CITY_CITY,CITY,SAN MATEO,2012,1402351.1252733085,9958542.655191341,8556191.529918035,1282208.0,9105368.0,14.08
883,DALY_CITY_CITY,CITY,SAN MATEO,2013,1322306.220074949,9917918.60542504,8595612.385350086,1226730.0,9201052.0,13.33
884,DALY_CITY_CITY,CITY,SAN MATEO,2014,1418030.7250777234,9907613.496320799,8489582.771243073,1336876.0,9340595.0,14.31
885,DALY_CITY_CITY,CITY,SAN MATEO,2015,1851422.144200627,10659662.032360554,8808239.88815992,1747536.0,10061532.0,17.37
886,DALY_CITY_CITY,CITY,SAN MATEO,2016,2234202.2657130836,11126380.453607602,8892178.187894521,2135441.0,10634547.0,20.08
887,DALY_CITY_CITY,CITY,SAN MATEO,2017,1718066.8820496085,10086412.54200392,8368345.65995431,1677104.0,9845928.0,17.03
888,DALY_CITY_CITY,CITY,SAN MATEO,2018,1985839.0,10150131.0,8164292.0,1985839.0,10150131.0,19.56
889,DAVIS_CITY,CITY,YOLO,2011,711464.0656088985,5784262.175376437,5072798.109767538,637322.0,5181481.0,12.3
890,DAVIS_CITY,CITY,YOLO,2012,1171628.5092990235,5949774.935294479,4778146.425995453,1071252.0,5440042.0,19.69
891,DAVIS_CITY,CITY,YOLO,2013,1093084.0547053746,5867680.629708487,4774596.575003112,1014076.0,5443565.0,18.63
892,DAVIS_CITY,CITY,YOLO,2014,1359491.4905591041,5621160.279830699,4261668.789271595,1281687.0,5299458.0,24.19
893,DAVIS_CITY,CITY,YOLO,2015,1645870.314897244,5425813.755304472,3779943.4404072263,1553518.0,5121363.0,30.33
894,DAVIS_CITY,CITY,YOLO,2016,1868205.6550892268,5583630.263575646,3715424.60848642,1785623.0,5336810.0,33.46
895,DAVIS_CITY,CITY,YOLO,2017,1764528.6431380545,5959655.647197289,4195127.004059236,1722458.0,5817563.0,29.61
896,DAVIS_CITY,CITY,YOLO,2018,1907442.0,5809751.0,3902309.0,1907442.0,5809751.0,32.83
897,DEER_SPRINGS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN DIEGO,2014,0.0,4730.743190727224,4730.743190727224,0.0,4460.0,0.0
898,DEER_SPRINGS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN DIEGO,2015,0.0,29291.596535269622,29291.596535269622,0.0,27648.0,0.0
899,DEER_SPRINGS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN DIEGO,2016,0.0,18147.182853000122,18147.182853000122,0.0,17345.0,0.0
900,DEL_MAR_CITY,CITY,SAN DIEGO,2011,271492.3708205336,1030794.6871151736,759302.3162946398,243200.0,923375.0,26.34
901,DEL_MAR_CITY,CITY,SAN DIEGO,2012,297305.9894640104,1061955.535967839,764649.5465038286,271835.0,970975.0,28.0
902,DEL_MAR_CITY,CITY,SAN DIEGO,2013,217530.06069360444,1045109.4531737617,827579.3924801574,201807.0,969569.0,20.81
903,DEL_MAR_CITY,CITY,SAN DIEGO,2014,259019.8574445796,1065037.7301931265,806017.872748547,244196.0,1004085.0,24.32
904,DEL_MAR_CITY,CITY,SAN DIEGO,2015,275105.59826088423,1071925.381917753,796819.7836568685,259669.0,1011778.0,25.66
905,DEL_MAR_CITY,CITY,SAN DIEGO,2016,241401.99751257253,1042451.814726237,801049.8172136648,230731.0,996371.0,23.16
906,DEL_MAR_CITY,CITY,SAN DIEGO,2017,265830.0328165796,1049464.7862312335,783634.753414654,259492.0,1024443.0,25.33
907,DEL_MAR_CITY,CITY,SAN DIEGO,2018,269088.0,1044691.0,775603.0,269088.0,1044691.0,25.76
908,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2011,0.0,57529.144070170136,57529.144070170136,0.0,51534.0,0.0
909,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2012,0.0,50966.428565206406,50966.428565206406,0.0,46600.0,0.0
910,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2013,0.0,51596.3837489322,51596.3837489322,0.0,47867.0,0.0
911,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2014,0.0,53353.44898959178,53353.44898959178,0.0,50300.0,0.0
912,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2015,0.0,53838.988452305115,53838.988452305115,0.0,50818.0,0.0
913,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2016,0.0,52801.03067410534,52801.03067410534,0.0,50467.0,0.0
914,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2017,0.0,33663.62241759138,33663.62241759138,0.0,32861.0,0.0
915,DENAIR_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,STANISLAUS,2018,0.0,28294.0,28294.0,0.0,28294.0,0.0
916,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2011,142118.98879176134,768007.6764094173,625888.6876176561,127308.68999999999,687973.1697,18.5
917,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2012,91562.76362691795,725072.9111058936,633510.1474789755,83718.3398,662953.9994999999,12.63
918,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2013,87752.85120670339,751087.1364681036,663334.2852614002,81410.08,696798.6,11.68
919,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2014,137541.41538625304,840179.9482449649,702638.5328587119,129669.84,792095.9599999998,16.37
920,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2015,125627.83081643931,870942.789525435,745314.9587089957,118578.65999999999,822072.85,14.42
921,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2016,193168.54318703208,966653.9562142353,773485.4130272033,184629.66999999998,923923.7300000002,19.98
922,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2017,121710.20656160248,917362.4459942069,795652.2394326045,118808.34,895490.3,13.27
923,"DEVELOPMENTAL_SERVICES,_DEPARTMENT_OF_STATE",STATE,NAN,2018,171317.09,948455.8,777138.71,171317.09,948455.8,18.06
924,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2011,279496.4838911883,1972249.1832896925,1692752.6993985036,250370.0,1766720.0,14.17
925,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2012,329578.8944876609,2056896.7805735348,1727317.8860858737,301343.0,1880677.0,16.02
926,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2013,205059.70400546023,1111592.8709117991,906533.1669063389,190238.0,1031247.0,18.45
927,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2014,368524.8945576507,1899803.8838157272,1531278.9892580768,347434.0,1791077.0,19.4
928,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2015,345518.57890784205,1843412.7232730142,1497894.1443651721,326131.0,1739976.0,18.74
929,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2016,353870.58875782794,1836274.1462582343,1482403.5575004062,338228.0,1755103.0,19.27
930,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2017,412889.28204552864,2189829.855715568,1776940.5736700397,403045.0,2137619.0,18.85
931,DIAMOND_SPRINGS/EL_DORADO_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,EL DORADO,2018,481533.0,2283833.0,1802300.0,481533.0,2283833.0,21.08
932,DINUBA_CITY,CITY,TULARE,2011,116708.22943998153,1840832.1402069004,1724123.9107669191,104546.0,1648998.0,6.34
933,DINUBA_CITY,CITY,TULARE,2012,120612.16256957933,2060960.5548504752,1940348.3922808955,110279.0,1884392.62,5.85
934,DINUBA_CITY,CITY,TULARE,2013,144080.1017440987,2086023.675279129,1941943.5735350302,133666.0,1935246.0,6.91
935,DINUBA_CITY,CITY,TULARE,2014,117325.61324428901,2099300.1727324952,1981974.5594882066,110611.0,1979156.0,5.59
936,DINUBA_CITY,CITY,TULARE,2015,152582.64701266153,2455231.8346574293,2302649.1876447685,144021.0,2317465.0,6.21
937,DINUBA_CITY,CITY,TULARE,2016,175791.74460328242,2228212.4921856453,2052420.7475823623,168021.0,2129716.0,7.89
938,DINUBA_CITY,CITY,TULARE,2017,36450.05779618146,1275029.803402415,1238579.7456062336,35581.0,1244630.0,2.86
939,DINUBA_CITY,CITY,TULARE,2018,56673.0,1308537.0,1251864.0,56673.0,1308537.0,4.33
940,DIXON_CITY,CITY,SOLANO,2011,344420.2227981808,2193556.7698576055,1849136.547059425,308528.0,1964965.0,15.7
941,DIXON_CITY,CITY,SOLANO,2012,439692.62899291783,2554565.36260965,2114872.733616732,402023.0,2335709.0,17.21
942,DIXON_CITY,CITY,SOLANO,2013,330927.4151710401,2266056.432998365,1935129.017827324,307008.0,2102266.0,14.6
943,DIXON_CITY,CITY,SOLANO,2014,418969.89111922134,2261369.494500203,1842399.603380981,394992.0,2131950.0,18.53
944,DIXON_CITY,CITY,SOLANO,2015,521987.5227768473,2733597.351991629,2211609.829214782,492698.0,2580211.0,19.1
945,DIXON_CITY,CITY,SOLANO,2016,427258.6541392542,2736356.6295399717,2309097.975400717,408372.0,2615398.0,15.61
946,DIXON_CITY,CITY,SOLANO,2017,469298.2076656332,2579760.7542061037,2110462.54654047,458109.0,2518253.0,18.19
947,DIXON_CITY,CITY,SOLANO,2018,513379.0,2454110.0,1940731.0,513379.0,2454110.0,20.92
948,DORRIS_CITY,CITY,SISKIYOU,2011,0.0,7707.168290069752,7707.168290069752,0.0,6904.0,0.0
949,DORRIS_CITY,CITY,SISKIYOU,2012,0.0,7780.583107572498,7780.583107572498,0.0,7114.0,0.0
950,DORRIS_CITY,CITY,SISKIYOU,2013,0.0,7800.844615100641,7800.844615100641,0.0,7237.0,0.0
951,DORRIS_CITY,CITY,SISKIYOU,2014,0.0,7676.320285043255,7676.320285043255,0.0,7237.0,0.0
952,DORRIS_CITY,CITY,SISKIYOU,2015,0.0,7644.971086462153,7644.971086462153,0.0,7216.0,0.0
953,DORRIS_CITY,CITY,SISKIYOU,2016,0.0,7549.730266200569,7549.730266200569,0.0,7216.0,0.0
954,DORRIS_CITY,CITY,SISKIYOU,2017,0.0,7392.249151436031,7392.249151436031,0.0,7216.0,0.0
955,DORRIS_CITY,CITY,SISKIYOU,2018,0.0,7216.0,7216.0,0.0,7216.0,0.0
