"注册地编码"	,"注册地名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"商品编码"	,"商品名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08055000	"	,"柠檬及酸橙	"	,"471073	"	,"千克	"	,"0	"	,"?	"	,"505,389	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08055000	"	,"柠檬及酸橙	"	,"36953	"	,"千克	"	,"0	"	,"?	"	,"31,411	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08055000	"	,"柠檬及酸橙	"	,"365206	"	,"千克	"	,"0	"	,"?	"	,"333,692	"	,
"65	"	,"新疆维吾尔自治区	"	,"103	"	,"孟加拉国	"	,"08061000	"	,"鲜葡萄	"	,"90720	"	,"千克	"	,"0	"	,"?	"	,"115,182	"	,
"65	"	,"新疆维吾尔自治区	"	,"106	"	,"缅甸	"	,"08061000	"	,"鲜葡萄	"	,"268409	"	,"千克	"	,"0	"	,"?	"	,"631,186	"	,
"65	"	,"新疆维吾尔自治区	"	,"111	"	,"印度	"	,"08061000	"	,"鲜葡萄	"	,"22491	"	,"千克	"	,"0	"	,"?	"	,"24,623	"	,
"65	"	,"新疆维吾尔自治区	"	,"112	"	,"印度尼西亚	"	,"08061000	"	,"鲜葡萄	"	,"1936143	"	,"千克	"	,"0	"	,"?	"	,"3,036,007	"	,
"65	"	,"新疆维吾尔自治区	"	,"122	"	,"马来西亚	"	,"08061000	"	,"鲜葡萄	"	,"18580	"	,"千克	"	,"0	"	,"?	"	,"46,610	"	,
"65	"	,"新疆维吾尔自治区	"	,"134	"	,"斯里兰卡	"	,"08061000	"	,"鲜葡萄	"	,"18513	"	,"千克	"	,"0	"	,"?	"	,"30,361	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"08061000	"	,"鲜葡萄	"	,"37368483	"	,"千克	"	,"0	"	,"?	"	,"73,890,973	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08061000	"	,"鲜葡萄	"	,"1975701	"	,"千克	"	,"0	"	,"?	"	,"2,301,448	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08061000	"	,"鲜葡萄	"	,"97781	"	,"千克	"	,"0	"	,"?	"	,"106,101	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08061000	"	,"鲜葡萄	"	,"155178	"	,"千克	"	,"0	"	,"?	"	,"155,238	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"08061000	"	,"鲜葡萄	"	,"194253	"	,"千克	"	,"0	"	,"?	"	,"194,253	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"08061000	"	,"鲜葡萄	"	,"31680	"	,"千克	"	,"0	"	,"?	"	,"76,654	"	,
"65	"	,"新疆维吾尔自治区	"	,"110	"	,"中国香港	"	,"08062000	"	,"葡萄干	"	,"500	"	,"千克	"	,"0	"	,"?	"	,"1,414	"	,
"65	"	,"新疆维吾尔自治区	"	,"111	"	,"印度	"	,"08062000	"	,"葡萄干	"	,"48000	"	,"千克	"	,"0	"	,"?	"	,"177,120	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"08062000	"	,"葡萄干	"	,"55988	"	,"千克	"	,"0	"	,"?	"	,"244,083	"	,
"65	"	,"新疆维吾尔自治区	"	,"125	"	,"尼泊尔联邦民主共和国	"	,"08062000	"	,"葡萄干	"	,"15006	"	,"千克	"	,"0	"	,"?	"	,"21,212	"	,
"65	"	,"新疆维吾尔自治区	"	,"126	"	,"阿曼	"	,"08062000	"	,"葡萄干	"	,"450035	"	,"千克	"	,"0	"	,"?	"	,"849,815	"	,
"65	"	,"新疆维吾尔自治区	"	,"129	"	,"菲律宾	"	,"08062000	"	,"葡萄干	"	,"113944	"	,"千克	"	,"0	"	,"?	"	,"136,731	"	,
"65	"	,"新疆维吾尔自治区	"	,"132	"	,"新加坡	"	,"08062000	"	,"葡萄干	"	,"30000	"	,"千克	"	,"0	"	,"?	"	,"82,732	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"08062000	"	,"葡萄干	"	,"162450	"	,"千克	"	,"0	"	,"?	"	,"375,132	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"08062000	"	,"葡萄干	"	,"18875	"	,"千克	"	,"0	"	,"?	"	,"34,621	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"08062000	"	,"葡萄干	"	,"449500	"	,"千克	"	,"0	"	,"?	"	,"854,751	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"08062000	"	,"葡萄干	"	,"700000	"	,"千克	"	,"0	"	,"?	"	,"1,010,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"501	"	,"加拿大	"	,"08062000	"	,"葡萄干	"	,"70650	"	,"千克	"	,"0	"	,"?	"	,"169,303	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"08062000	"	,"葡萄干	"	,"260500	"	,"千克	"	,"0	"	,"?	"	,"425,025	"	,
"65	"	,"新疆维吾尔自治区	"	,"609	"	,"新西兰	"	,"08062000	"	,"葡萄干	"	,"247500	"	,"千克	"	,"0	"	,"?	"	,"405,576	"	,
"65	"	,"新疆维吾尔自治区	"	,"122	"	,"马来西亚	"	,"08071910	"	,"鲜哈密瓜	"	,"171831	"	,"千克	"	,"0	"	,"?	"	,"189,266	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"08071910	"	,"鲜哈密瓜	"	,"3971692	"	,"千克	"	,"0	"	,"?	"	,"4,153,433	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08072000	"	,"鲜木瓜	"	,"395	"	,"千克	"	,"0	"	,"?	"	,"458	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08081000	"	,"鲜苹果	"	,"6330247	"	,"千克	"	,"0	"	,"?	"	,"7,454,294	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08081000	"	,"鲜苹果	"	,"1845461	"	,"千克	"	,"0	"	,"?	"	,"2,424,311	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08081000	"	,"鲜苹果	"	,"7786754	"	,"千克	"	,"0	"	,"?	"	,"8,471,547	"	,
"65	"	,"新疆维吾尔自治区	"	,"112	"	,"印度尼西亚	"	,"08083020	"	,"鲜香梨	"	,"420490	"	,"千克	"	,"0	"	,"?	"	,"619,418	"	,
"65	"	,"新疆维吾尔自治区	"	,"501	"	,"加拿大	"	,"08083020	"	,"鲜香梨	"	,"19509	"	,"千克	"	,"0	"	,"?	"	,"43,310	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"08083020	"	,"鲜香梨	"	,"482468	"	,"千克	"	,"0	"	,"?	"	,"961,148	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"08083020	"	,"鲜香梨	"	,"34629	"	,"千克	"	,"0	"	,"?	"	,"55,682	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"08083090	"	,"其他鲜梨	"	,"40924	"	,"千克	"	,"0	"	,"?	"	,"64,707	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08083090	"	,"其他鲜梨	"	,"1124083	"	,"千克	"	,"0	"	,"?	"	,"1,119,504	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08083090	"	,"其他鲜梨	"	,"244301	"	,"千克	"	,"0	"	,"?	"	,"273,629	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08083090	"	,"其他鲜梨	"	,"165895	"	,"千克	"	,"0	"	,"?	"	,"169,960	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08093000	"	,"鲜桃,包括油桃	"	,"5365220	"	,"千克	"	,"0	"	,"?	"	,"6,798,227	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08093000	"	,"鲜桃,包括油桃	"	,"8679038	"	,"千克	"	,"0	"	,"?	"	,"9,658,365	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"08094000	"	,"鲜梅及李	"	,"4290	"	,"千克	"	,"0	"	,"?	"	,"3,003	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08101000	"	,"鲜草莓	"	,"1018	"	,"千克	"	,"0	"	,"?	"	,"1,089	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08105000	"	,"鲜猕猴桃	"	,"68496	"	,"千克	"	,"0	"	,"?	"	,"69,478	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08105000	"	,"鲜猕猴桃	"	,"10500	"	,"千克	"	,"0	"	,"?	"	,"10,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"08105000	"	,"鲜猕猴桃	"	,"121295	"	,"千克	"	,"0	"	,"?	"	,"121,295	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"08107000	"	,"鲜柿子	"	,"713041	"	,"千克	"	,"0	"	,"?	"	,"777,775	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08107000	"	,"鲜柿子	"	,"568619	"	,"千克	"	,"0	"	,"?	"	,"486,266	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"08107000	"	,"鲜柿子	"	,"1900	"	,"千克	"	,"0	"	,"?	"	,"1,330	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"08107000	"	,"鲜柿子	"	,"126008	"	,"千克	"	,"0	"	,"?	"	,"117,005	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08109080	"	,"鲜火龙果	"	,"11182	"	,"千克	"	,"0	"	,"?	"	,"14,619	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"08109090	"	,"未列名鲜果	"	,"996102	"	,"千克	"	,"0	"	,"?	"	,"2,552,434	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"08109090	"	,"未列名鲜果	"	,"1735	"	,"千克	"	,"0	"	,"?	"	,"2,304	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"08134030	"	,"红枣	"	,"20012	"	,"千克	"	,"0	"	,"?	"	,"72,015	"	,
"65	"	,"新疆维吾尔自治区	"	,"133	"	,"韩国	"	,"08134030	"	,"红枣	"	,"29280	"	,"千克	"	,"0	"	,"?	"	,"62,002	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"08134030	"	,"红枣	"	,"48900	"	,"千克	"	,"0	"	,"?	"	,"44,625	"	,
"65	"	,"新疆维吾尔自治区	"	,"139	"	,"也门	"	,"08134030	"	,"红枣	"	,"14300	"	,"千克	"	,"0	"	,"?	"	,"18,007	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"08134030	"	,"红枣	"	,"9400	"	,"千克	"	,"0	"	,"?	"	,"23,812	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"08134030	"	,"红枣	"	,"164758	"	,"千克	"	,"0	"	,"?	"	,"479,704	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"08134030	"	,"红枣	"	,"2886	"	,"千克	"	,"0	"	,"?	"	,"13,783	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"08134030	"	,"红枣	"	,"8100	"	,"千克	"	,"0	"	,"?	"	,"5,670	"	,
"65	"	,"新疆维吾尔自治区	"	,"501	"	,"加拿大	"	,"08134030	"	,"红枣	"	,"12528	"	,"千克	"	,"0	"	,"?	"	,"41,405	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"08134030	"	,"红枣	"	,"101	"	,"千克	"	,"0	"	,"?	"	,"127	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09012100	"	,"已焙炒未浸除咖啡碱的咖啡	"	,"38	"	,"千克	"	,"0	"	,"?	"	,"286	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09021090	"	,"绿茶,内包装每件净重≤3kg	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"5,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"09022090	"	,"绿茶,内包装每件净重＞3kg	"	,"8932	"	,"千克	"	,"0	"	,"?	"	,"14,910	"	,
"65	"	,"新疆维吾尔自治区	"	,"110	"	,"中国香港	"	,"09023090	"	,"红茶及其他半发酵茶,内包装每件净重≤3kg	"	,"90	"	,"千克	"	,"0	"	,"?	"	,"2,040	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09023090	"	,"红茶及其他半发酵茶,内包装每件净重≤3kg	"	,"19	"	,"千克	"	,"0	"	,"?	"	,"78	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"09041100	"	,"未磨胡椒	"	,"2000	"	,"千克	"	,"0	"	,"?	"	,"6,140	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09042100	"	,"未磨的辣椒干	"	,"2500	"	,"千克	"	,"0	"	,"?	"	,"11,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"09042100	"	,"未磨的辣椒干	"	,"6400	"	,"千克	"	,"0	"	,"?	"	,"11,952	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"09042100	"	,"未磨的辣椒干	"	,"154000	"	,"千克	"	,"0	"	,"?	"	,"292,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"09042100	"	,"未磨的辣椒干	"	,"200	"	,"千克	"	,"0	"	,"?	"	,"636	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"09042200	"	,"已磨的辣椒	"	,"179600	"	,"千克	"	,"0	"	,"?	"	,"628,169	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"09042200	"	,"已磨的辣椒	"	,"10000	"	,"千克	"	,"0	"	,"?	"	,"28,181	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"09042200	"	,"已磨的辣椒	"	,"4140	"	,"千克	"	,"0	"	,"?	"	,"9,826	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09042200	"	,"已磨的辣椒	"	,"160200	"	,"千克	"	,"0	"	,"?	"	,"546,296	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"09042200	"	,"已磨的辣椒	"	,"696450	"	,"千克	"	,"0	"	,"?	"	,"1,293,311	"	,
"65	"	,"新疆维吾尔自治区	"	,"415	"	,"哥斯达黎加	"	,"09042200	"	,"已磨的辣椒	"	,"68500	"	,"千克	"	,"0	"	,"?	"	,"171,463	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"09042200	"	,"已磨的辣椒	"	,"2109701	"	,"千克	"	,"0	"	,"?	"	,"4,159,418	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"09042200	"	,"已磨的辣椒	"	,"43	"	,"千克	"	,"0	"	,"?	"	,"470	"	,
"65	"	,"新疆维吾尔自治区	"	,"601	"	,"澳大利亚	"	,"09093200	"	,"已磨的枯茗子	"	,"43	"	,"千克	"	,"0	"	,"?	"	,"470	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09101100	"	,"未磨的姜	"	,"836059	"	,"千克	"	,"0	"	,"?	"	,"918,993	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"09101100	"	,"未磨的姜	"	,"64860	"	,"千克	"	,"0	"	,"?	"	,"69,666	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"09101100	"	,"未磨的姜	"	,"21578	"	,"千克	"	,"0	"	,"?	"	,"29,273	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"09101100	"	,"未磨的姜	"	,"20	"	,"千克	"	,"0	"	,"?	"	,"30	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"09109900	"	,"未列名调味香料	"	,"225050	"	,"千克	"	,"0	"	,"?	"	,"3,723,325	"	,
"65	"	,"新疆维吾尔自治区	"	,"124	"	,"蒙古	"	,"10063020	"	,"长粒米精米（粒长＞6毫米或长宽比≥2）	"	,"49000	"	,"千克	"	,"0	"	,"?	"	,"24,048	"	,
"65	"	,"新疆维吾尔自治区	"	,"101	"	,"阿富汗	"	,"11010000	"	,"小麦或混合麦的细粉	"	,"300000	"	,"千克	"	,"0	"	,"?	"	,"99,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"11081400	"	,"木薯淀粉	"	,"60000	"	,"千克	"	,"0	"	,"?	"	,"33,792	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"11081900	"	,"未列名淀粉	"	,"48818	"	,"千克	"	,"0	"	,"?	"	,"40,588	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"12060010	"	,"种用葵花子	"	,"5432	"	,"千克	"	,"0	"	,"?	"	,"25,584	"	,
"65	"	,"新疆维吾尔自治区	"	,"101	"	,"阿富汗	"	,"12060090	"	,"其他葵花子	"	,"651182	"	,"千克	"	,"0	"	,"?	"	,"735,247	"	,
"65	"	,"新疆维吾尔自治区	"	,"114	"	,"伊拉克	"	,"12060090	"	,"其他葵花子	"	,"604360	"	,"千克	"	,"0	"	,"?	"	,"794,793	"	,
"65	"	,"新疆维吾尔自治区	"	,"118	"	,"科威特	"	,"12060090	"	,"其他葵花子	"	,"56000	"	,"千克	"	,"0	"	,"?	"	,"64,080	"	,
"65	"	,"新疆维吾尔自治区	"	,"129	"	,"菲律宾	"	,"12060090	"	,"其他葵花子	"	,"60900	"	,"千克	"	,"0	"	,"?	"	,"53,542	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"12060090	"	,"其他葵花子	"	,"31494	"	,"千克	"	,"0	"	,"?	"	,"28,341	"	,
"65	"	,"新疆维吾尔自治区	"	,"137	"	,"土耳其	"	,"12060090	"	,"其他葵花子	"	,"1809390	"	,"千克	"	,"0	"	,"?	"	,"1,957,954	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"12060090	"	,"其他葵花子	"	,"134325	"	,"千克	"	,"0	"	,"?	"	,"182,009	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12060090	"	,"其他葵花子	"	,"1656500	"	,"千克	"	,"0	"	,"?	"	,"3,113,053	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"12060090	"	,"其他葵花子	"	,"498200	"	,"千克	"	,"0	"	,"?	"	,"565,084	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"12060090	"	,"其他葵花子	"	,"5593336	"	,"千克	"	,"0	"	,"?	"	,"8,016,833	"	,
"65	"	,"新疆维吾尔自治区	"	,"215	"	,"埃及	"	,"12060090	"	,"其他葵花子	"	,"69000	"	,"千克	"	,"0	"	,"?	"	,"98,534	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"12060090	"	,"其他葵花子	"	,"64500	"	,"千克	"	,"0	"	,"?	"	,"76,969	"	,
"65	"	,"新疆维吾尔自治区	"	,"302	"	,"丹麦	"	,"12060090	"	,"其他葵花子	"	,"22100	"	,"千克	"	,"0	"	,"?	"	,"28,430	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"12060090	"	,"其他葵花子	"	,"36000	"	,"千克	"	,"0	"	,"?	"	,"46,180	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"12060090	"	,"其他葵花子	"	,"42000	"	,"千克	"	,"0	"	,"?	"	,"52,205	"	,
"65	"	,"新疆维吾尔自治区	"	,"330	"	,"瑞典	"	,"12060090	"	,"其他葵花子	"	,"126500	"	,"千克	"	,"0	"	,"?	"	,"172,935	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"12076090	"	,"其他红花子	"	,"176880	"	,"千克	"	,"0	"	,"?	"	,"143,213	"	,
"65	"	,"新疆维吾尔自治区	"	,"115	"	,"以色列	"	,"12077010	"	,"种用甜瓜子	"	,"20	"	,"千克	"	,"0	"	,"?	"	,"3,955	"	,
"65	"	,"新疆维吾尔自治区	"	,"116	"	,"日本	"	,"12077010	"	,"种用甜瓜子	"	,"1342	"	,"千克	"	,"0	"	,"?	"	,"23,552	"	,
"65	"	,"新疆维吾尔自治区	"	,"127	"	,"巴基斯坦	"	,"12077010	"	,"种用甜瓜子	"	,"8232	"	,"千克	"	,"0	"	,"?	"	,"513,950	"	,
"65	"	,"新疆维吾尔自治区	"	,"132	"	,"新加坡	"	,"12077010	"	,"种用甜瓜子	"	,"2432	"	,"千克	"	,"0	"	,"?	"	,"279,359	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"12077010	"	,"种用甜瓜子	"	,"500	"	,"千克	"	,"0	"	,"?	"	,"46,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"305	"	,"法国	"	,"12077010	"	,"种用甜瓜子	"	,"770	"	,"千克	"	,"0	"	,"?	"	,"64,361	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"12077010	"	,"种用甜瓜子	"	,"8	"	,"千克	"	,"0	"	,"?	"	,"1,225	"	,
"65	"	,"新疆维吾尔自治区	"	,"129	"	,"菲律宾	"	,"12077091	"	,"黑瓜子	"	,"711500	"	,"千克	"	,"0	"	,"?	"	,"1,479,411	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"12077091	"	,"黑瓜子	"	,"301930	"	,"千克	"	,"0	"	,"?	"	,"972,301	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"12077091	"	,"黑瓜子	"	,"69560	"	,"千克	"	,"0	"	,"?	"	,"343,899	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12077091	"	,"黑瓜子	"	,"489475	"	,"千克	"	,"0	"	,"?	"	,"1,312,991	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"12077092	"	,"红瓜子	"	,"5477300	"	,"千克	"	,"0	"	,"?	"	,"17,164,044	"	,
"65	"	,"新疆维吾尔自治区	"	,"127	"	,"巴基斯坦	"	,"12079999	"	,"未列名含油子仁及果实	"	,"521460	"	,"千克	"	,"0	"	,"?	"	,"169,236	"	,
"65	"	,"新疆维吾尔自治区	"	,"137	"	,"土耳其	"	,"12079999	"	,"未列名含油子仁及果实	"	,"192000	"	,"千克	"	,"0	"	,"?	"	,"153,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"312	"	,"西班牙	"	,"12079999	"	,"未列名含油子仁及果实	"	,"264000	"	,"千克	"	,"0	"	,"?	"	,"205,560	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"12089000	"	,"其他含油子仁或果实细粉及粗粉,芥子粉除外	"	,"277200	"	,"千克	"	,"0	"	,"?	"	,"453,852	"	,
"65	"	,"新疆维吾尔自治区	"	,"127	"	,"巴基斯坦	"	,"12099100	"	,"蔬菜种子	"	,"3260	"	,"千克	"	,"0	"	,"?	"	,"105,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"138	"	,"阿联酋	"	,"12099100	"	,"蔬菜种子	"	,"1300	"	,"千克	"	,"0	"	,"?	"	,"44,200	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12119031	"	,"枸杞	"	,"1913	"	,"千克	"	,"0	"	,"?	"	,"22,318	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"12119036	"	,"甘草	"	,"43000	"	,"千克	"	,"0	"	,"?	"	,"70,644	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12119036	"	,"甘草	"	,"95000	"	,"千克	"	,"0	"	,"?	"	,"203,900	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"12119036	"	,"甘草	"	,"10000	"	,"千克	"	,"0	"	,"?	"	,"26,650	"	,
"65	"	,"新疆维吾尔自治区	"	,"307	"	,"意大利	"	,"12119039	"	,"未列名主要用作药料的植物及其某部分	"	,"14400	"	,"千克	"	,"0	"	,"?	"	,"319,392	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"12119039	"	,"未列名主要用作药料的植物及其某部分	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"1,700	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"12119050	"	,"主要用作香料的植物及其某部分	"	,"5041	"	,"千克	"	,"0	"	,"?	"	,"5,693	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"12122110	"	,"海带	"	,"64425	"	,"千克	"	,"0	"	,"?	"	,"127,787	"	,
"65	"	,"新疆维吾尔自治区	"	,"136	"	,"泰国	"	,"12129993	"	,"白瓜子	"	,"16000	"	,"千克	"	,"0	"	,"?	"	,"64,460	"	,
"65	"	,"新疆维吾尔自治区	"	,"141	"	,"越南	"	,"12129993	"	,"白瓜子	"	,"504375	"	,"千克	"	,"0	"	,"?	"	,"1,499,373	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12129993	"	,"白瓜子	"	,"510150	"	,"千克	"	,"0	"	,"?	"	,"2,136,465	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"12129993	"	,"白瓜子	"	,"52075	"	,"千克	"	,"0	"	,"?	"	,"180,948	"	,
"65	"	,"新疆维吾尔自治区	"	,"118	"	,"科威特	"	,"12129999	"	,"未列名食用植物产品	"	,"29000	"	,"千克	"	,"0	"	,"?	"	,"56,570	"	,
"65	"	,"新疆维吾尔自治区	"	,"124	"	,"蒙古	"	,"12129999	"	,"未列名食用植物产品	"	,"73000	"	,"千克	"	,"0	"	,"?	"	,"31,392	"	,
"65	"	,"新疆维吾尔自治区	"	,"143	"	,"中国台湾	"	,"12129999	"	,"未列名食用植物产品	"	,"142500	"	,"千克	"	,"0	"	,"?	"	,"465,813	"	,
