"注册地编码"	,"注册地名称"	,"商品编码"	,"商品名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"65	"	,"新疆维吾尔自治区	"	,"61032300	"	,"合成纤维制针织或钩编的男式便服套装	"	,"145	"	,"哈萨克斯坦	"	,"1189957	"	,"套	"	,"819330	"	,"千克	"	,"8,418,178	"	,
"65	"	,"新疆维吾尔自治区	"	,"61032300	"	,"合成纤维制针织或钩编的男式便服套装	"	,"146	"	,"吉尔吉斯斯坦	"	,"586160	"	,"套	"	,"286835	"	,"千克	"	,"3,693,688	"	,
"65	"	,"新疆维吾尔自治区	"	,"61032300	"	,"合成纤维制针织或钩编的男式便服套装	"	,"147	"	,"塔吉克斯坦	"	,"42526	"	,"套	"	,"24217	"	,"千克	"	,"296,368	"	,
"65	"	,"新疆维吾尔自治区	"	,"61032300	"	,"合成纤维制针织或钩编的男式便服套装	"	,"344	"	,"俄罗斯联邦	"	,"6060	"	,"套	"	,"4240	"	,"千克	"	,"55,280	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033100	"	,"毛制针织或钩编的男式上衣	"	,"145	"	,"哈萨克斯坦	"	,"2955	"	,"件	"	,"3989	"	,"千克	"	,"32,505	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"101	"	,"阿富汗	"	,"22910	"	,"件	"	,"8852	"	,"千克	"	,"104,805	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"127	"	,"巴基斯坦	"	,"7630	"	,"件	"	,"5940	"	,"千克	"	,"67,010	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"145	"	,"哈萨克斯坦	"	,"257247	"	,"件	"	,"145390	"	,"千克	"	,"1,779,395	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"146	"	,"吉尔吉斯斯坦	"	,"196404	"	,"件	"	,"106842	"	,"千克	"	,"1,711,212	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"147	"	,"塔吉克斯坦	"	,"77693	"	,"件	"	,"46460	"	,"千克	"	,"757,977	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"344	"	,"俄罗斯联邦	"	,"97740	"	,"件	"	,"55845	"	,"千克	"	,"1,534,502	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"410	"	,"巴西	"	,"7380	"	,"件	"	,"2597	"	,"千克	"	,"18,450	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033200	"	,"棉制针织或钩编的男式上衣	"	,"502	"	,"美国	"	,"704	"	,"件	"	,"472	"	,"千克	"	,"7,040	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"101	"	,"阿富汗	"	,"656964	"	,"件	"	,"321656	"	,"千克	"	,"3,390,205	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"127	"	,"巴基斯坦	"	,"59828	"	,"件	"	,"36627	"	,"千克	"	,"496,887	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"145	"	,"哈萨克斯坦	"	,"1373166	"	,"件	"	,"750578	"	,"千克	"	,"9,710,519	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"146	"	,"吉尔吉斯斯坦	"	,"1014842	"	,"件	"	,"552327	"	,"千克	"	,"6,790,205	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"147	"	,"塔吉克斯坦	"	,"118875	"	,"件	"	,"67700	"	,"千克	"	,"987,893	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"344	"	,"俄罗斯联邦	"	,"88321	"	,"件	"	,"44639	"	,"千克	"	,"1,413,963	"	,
"65	"	,"新疆维吾尔自治区	"	,"61033300	"	,"合成纤维制针织或钩编的男式上衣	"	,"502	"	,"美国	"	,"1500	"	,"件	"	,"482	"	,"千克	"	,"4,500	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034100	"	,"毛制针织或钩编的男裤	"	,"116	"	,"日本	"	,"6	"	,"条	"	,"2	"	,"千克	"	,"299	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034100	"	,"毛制针织或钩编的男裤	"	,"145	"	,"哈萨克斯坦	"	,"12120	"	,"条	"	,"7272	"	,"千克	"	,"75,340	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034100	"	,"毛制针织或钩编的男裤	"	,"304	"	,"德国	"	,"156	"	,"条	"	,"50	"	,"千克	"	,"8,536	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034100	"	,"毛制针织或钩编的男裤	"	,"502	"	,"美国	"	,"13	"	,"条	"	,"5	"	,"千克	"	,"1,193	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"101	"	,"阿富汗	"	,"39480	"	,"条	"	,"22914	"	,"千克	"	,"199,658	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"110	"	,"中国香港	"	,"327	"	,"条	"	,"200	"	,"千克	"	,"3,924	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"127	"	,"巴基斯坦	"	,"1260	"	,"条	"	,"578	"	,"千克	"	,"10,080	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"138	"	,"阿联酋	"	,"10865	"	,"条	"	,"3398	"	,"千克	"	,"54,325	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"145	"	,"哈萨克斯坦	"	,"547045	"	,"条	"	,"255311	"	,"千克	"	,"3,510,973	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"146	"	,"吉尔吉斯斯坦	"	,"827618	"	,"条	"	,"308929	"	,"千克	"	,"4,448,625	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"147	"	,"塔吉克斯坦	"	,"450083	"	,"条	"	,"191791	"	,"千克	"	,"2,658,858	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"344	"	,"俄罗斯联邦	"	,"76420	"	,"条	"	,"14620	"	,"千克	"	,"183,936	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034200	"	,"棉制针织或钩编的男裤	"	,"502	"	,"美国	"	,"890	"	,"条	"	,"363	"	,"千克	"	,"2,670	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"101	"	,"阿富汗	"	,"418927	"	,"条	"	,"171443	"	,"千克	"	,"1,784,881	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"127	"	,"巴基斯坦	"	,"18595	"	,"条	"	,"7774	"	,"千克	"	,"139,165	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"145	"	,"哈萨克斯坦	"	,"2645369	"	,"条	"	,"1116658	"	,"千克	"	,"13,260,580	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"146	"	,"吉尔吉斯斯坦	"	,"2626173	"	,"条	"	,"928269	"	,"千克	"	,"11,999,929	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"147	"	,"塔吉克斯坦	"	,"673477	"	,"条	"	,"269608	"	,"千克	"	,"3,272,528	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"304	"	,"德国	"	,"14431	"	,"条	"	,"3914	"	,"千克	"	,"90,422	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"344	"	,"俄罗斯联邦	"	,"263615	"	,"条	"	,"57272	"	,"千克	"	,"1,104,402	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034300	"	,"合成纤维制针织或钩编的男裤	"	,"502	"	,"美国	"	,"63250	"	,"条	"	,"27169	"	,"千克	"	,"393,160	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034900	"	,"其他纺织材料制针织或钩编的男裤	"	,"145	"	,"哈萨克斯坦	"	,"191308	"	,"条	"	,"31812	"	,"千克	"	,"253,153	"	,
"65	"	,"新疆维吾尔自治区	"	,"61034900	"	,"其他纺织材料制针织或钩编的男裤	"	,"304	"	,"德国	"	,"7905	"	,"条	"	,"2635	"	,"千克	"	,"54,545	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"101	"	,"阿富汗	"	,"57996	"	,"套	"	,"34800	"	,"千克	"	,"340,695	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"138	"	,"阿联酋	"	,"4268	"	,"套	"	,"2871	"	,"千克	"	,"23,474	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"145	"	,"哈萨克斯坦	"	,"505802	"	,"套	"	,"253601	"	,"千克	"	,"3,321,912	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"146	"	,"吉尔吉斯斯坦	"	,"565817	"	,"套	"	,"255545	"	,"千克	"	,"4,613,810	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"147	"	,"塔吉克斯坦	"	,"30828	"	,"套	"	,"16940	"	,"千克	"	,"208,320	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"330	"	,"瑞典	"	,"18468	"	,"套	"	,"7018	"	,"千克	"	,"277,020	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042200	"	,"棉制针织或钩编的女式便服套装	"	,"344	"	,"俄罗斯联邦	"	,"12259	"	,"套	"	,"4696	"	,"千克	"	,"198,172	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"101	"	,"阿富汗	"	,"83893	"	,"套	"	,"50104	"	,"千克	"	,"428,599	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"127	"	,"巴基斯坦	"	,"10200	"	,"套	"	,"5100	"	,"千克	"	,"56,100	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"145	"	,"哈萨克斯坦	"	,"1047286	"	,"套	"	,"549139	"	,"千克	"	,"6,594,458	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"146	"	,"吉尔吉斯斯坦	"	,"112112	"	,"套	"	,"62572	"	,"千克	"	,"700,282	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"147	"	,"塔吉克斯坦	"	,"25730	"	,"套	"	,"13650	"	,"千克	"	,"177,590	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"344	"	,"俄罗斯联邦	"	,"33516	"	,"套	"	,"19362	"	,"千克	"	,"603,430	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"412	"	,"智利	"	,"2919	"	,"套	"	,"1751	"	,"千克	"	,"24,397	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042300	"	,"合成纤维制针织或钩编的女式便服套装	"	,"502	"	,"美国	"	,"1260	"	,"套	"	,"706	"	,"千克	"	,"69,552	"	,
"65	"	,"新疆维吾尔自治区	"	,"61042990	"	,"其他纺织材料制针织或钩编的女式便服套装	"	,"145	"	,"哈萨克斯坦	"	,"16369	"	,"套	"	,"5895	"	,"千克	"	,"93,195	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"101	"	,"阿富汗	"	,"5001	"	,"件	"	,"2912	"	,"千克	"	,"30,006	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"115	"	,"以色列	"	,"35	"	,"件	"	,"16	"	,"千克	"	,"560	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"116	"	,"日本	"	,"16151	"	,"件	"	,"2922	"	,"千克	"	,"145,359	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"138	"	,"阿联酋	"	,"18832	"	,"件	"	,"3041	"	,"千克	"	,"94,299	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"145	"	,"哈萨克斯坦	"	,"219132	"	,"件	"	,"129183	"	,"千克	"	,"1,541,360	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"146	"	,"吉尔吉斯斯坦	"	,"139204	"	,"件	"	,"68373	"	,"千克	"	,"1,203,940	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"330	"	,"瑞典	"	,"1585	"	,"件	"	,"666	"	,"千克	"	,"33,444	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"337	"	,"格鲁吉亚	"	,"548	"	,"件	"	,"329	"	,"千克	"	,"4,110	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"344	"	,"俄罗斯联邦	"	,"1024	"	,"件	"	,"398	"	,"千克	"	,"7,834	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"412	"	,"智利	"	,"2861	"	,"件	"	,"732	"	,"千克	"	,"8,322	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043200	"	,"棉制针织或钩编的女式上衣	"	,"423	"	,"危地马拉	"	,"9946	"	,"件	"	,"2750	"	,"千克	"	,"149,190	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"101	"	,"阿富汗	"	,"85505	"	,"件	"	,"43393	"	,"千克	"	,"467,729	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"110	"	,"中国香港	"	,"100	"	,"件	"	,"50	"	,"千克	"	,"1,300	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"127	"	,"巴基斯坦	"	,"13080	"	,"件	"	,"5500	"	,"千克	"	,"76,060	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"145	"	,"哈萨克斯坦	"	,"1357088	"	,"件	"	,"674152	"	,"千克	"	,"8,697,905	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"146	"	,"吉尔吉斯斯坦	"	,"767867	"	,"件	"	,"415674	"	,"千克	"	,"5,365,142	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"147	"	,"塔吉克斯坦	"	,"72128	"	,"件	"	,"38824	"	,"千克	"	,"682,294	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"344	"	,"俄罗斯联邦	"	,"105247	"	,"件	"	,"58100	"	,"千克	"	,"1,219,019	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"410	"	,"巴西	"	,"12364	"	,"件	"	,"1854	"	,"千克	"	,"247	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"502	"	,"美国	"	,"31280	"	,"件	"	,"7408	"	,"千克	"	,"93,840	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043300	"	,"合成纤维制针织或钩编的女式上衣	"	,"601	"	,"澳大利亚	"	,"3104	"	,"件	"	,"785	"	,"千克	"	,"77,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043900	"	,"其他纺织材料制针织或钩编的女式上衣	"	,"146	"	,"吉尔吉斯斯坦	"	,"25170	"	,"件	"	,"9259	"	,"千克	"	,"211,428	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043900	"	,"其他纺织材料制针织或钩编的女式上衣	"	,"344	"	,"俄罗斯联邦	"	,"2000	"	,"件	"	,"800	"	,"千克	"	,"12,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"61043900	"	,"其他纺织材料制针织或钩编的女式上衣	"	,"601	"	,"澳大利亚	"	,"6036	"	,"件	"	,"3602	"	,"千克	"	,"108,648	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"110	"	,"中国香港	"	,"99	"	,"件	"	,"34	"	,"千克	"	,"8,038	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"116	"	,"日本	"	,"100	"	,"件	"	,"37	"	,"千克	"	,"5,902	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"304	"	,"德国	"	,"1701	"	,"件	"	,"589	"	,"千克	"	,"88,191	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"326	"	,"挪威	"	,"214	"	,"件	"	,"38	"	,"千克	"	,"9,128	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044100	"	,"毛制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"5445	"	,"件	"	,"1475	"	,"千克	"	,"226,436	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"101	"	,"阿富汗	"	,"50690	"	,"件	"	,"31121	"	,"千克	"	,"304,686	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"116	"	,"日本	"	,"110	"	,"件	"	,"21	"	,"千克	"	,"990	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"145	"	,"哈萨克斯坦	"	,"171608	"	,"件	"	,"76698	"	,"千克	"	,"923,718	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"146	"	,"吉尔吉斯斯坦	"	,"35800	"	,"件	"	,"13970	"	,"千克	"	,"196,820	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"304	"	,"德国	"	,"58	"	,"件	"	,"21	"	,"千克	"	,"3,298	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"330	"	,"瑞典	"	,"1280	"	,"件	"	,"608	"	,"千克	"	,"22,374	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"344	"	,"俄罗斯联邦	"	,"19616	"	,"件	"	,"7445	"	,"千克	"	,"117,715	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"412	"	,"智利	"	,"445	"	,"件	"	,"123	"	,"千克	"	,"1,647	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044200	"	,"棉制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"2662	"	,"件	"	,"1077	"	,"千克	"	,"8,878	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"101	"	,"阿富汗	"	,"426624	"	,"件	"	,"198423	"	,"千克	"	,"2,017,821	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"116	"	,"日本	"	,"849	"	,"件	"	,"586	"	,"千克	"	,"13,244	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"145	"	,"哈萨克斯坦	"	,"887350	"	,"件	"	,"358990	"	,"千克	"	,"6,266,284	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"146	"	,"吉尔吉斯斯坦	"	,"18190	"	,"件	"	,"6730	"	,"千克	"	,"124,980	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"147	"	,"塔吉克斯坦	"	,"5920	"	,"件	"	,"3560	"	,"千克	"	,"53,280	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"244	"	,"南非	"	,"9060	"	,"件	"	,"2860	"	,"千克	"	,"266,364	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"301	"	,"比利时	"	,"8236	"	,"件	"	,"1664	"	,"千克	"	,"18,119	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"410	"	,"巴西	"	,"743	"	,"件	"	,"206	"	,"千克	"	,"892	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044300	"	,"合成纤维制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"948	"	,"件	"	,"474	"	,"千克	"	,"31,284	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044400	"	,"人造纤维制针织或钩编的女式连衣裙	"	,"311	"	,"葡萄牙	"	,"2092	"	,"件	"	,"836	"	,"千克	"	,"11,506	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044400	"	,"人造纤维制针织或钩编的女式连衣裙	"	,"432	"	,"巴拿马	"	,"11400	"	,"件	"	,"2350	"	,"千克	"	,"21,467	"	,
"65	"	,"新疆维吾尔自治区	"	,"61044400	"	,"人造纤维制针织或钩编的女式连衣裙	"	,"502	"	,"美国	"	,"3969	"	,"件	"	,"1877	"	,"千克	"	,"145,265	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"116	"	,"日本	"	,"76	"	,"件	"	,"22	"	,"千克	"	,"3,906	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"132	"	,"新加坡	"	,"50	"	,"件	"	,"19	"	,"千克	"	,"2,462	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"136	"	,"泰国	"	,"14	"	,"件	"	,"4	"	,"千克	"	,"619	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"304	"	,"德国	"	,"1089	"	,"件	"	,"339	"	,"千克	"	,"58,003	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"305	"	,"法国	"	,"160	"	,"件	"	,"103	"	,"千克	"	,"13,735	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"326	"	,"挪威	"	,"288	"	,"件	"	,"95	"	,"千克	"	,"15,860	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"330	"	,"瑞典	"	,"129	"	,"件	"	,"48	"	,"千克	"	,"8,555	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045100	"	,"毛制针织或钩编的女式裙子及裙裤	"	,"502	"	,"美国	"	,"11	"	,"件	"	,"4	"	,"千克	"	,"602	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"138	"	,"阿联酋	"	,"27758	"	,"件	"	,"8476	"	,"千克	"	,"90,480	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"145	"	,"哈萨克斯坦	"	,"435104	"	,"件	"	,"142114	"	,"千克	"	,"2,562,501	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"146	"	,"吉尔吉斯斯坦	"	,"113244	"	,"件	"	,"31485	"	,"千克	"	,"458,887	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"147	"	,"塔吉克斯坦	"	,"2200	"	,"件	"	,"980	"	,"千克	"	,"17,600	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"244	"	,"南非	"	,"9440	"	,"件	"	,"2360	"	,"千克	"	,"12,272	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"307	"	,"意大利	"	,"15057	"	,"件	"	,"1550	"	,"千克	"	,"71,180	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"337	"	,"格鲁吉亚	"	,"338	"	,"件	"	,"135	"	,"千克	"	,"2,028	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"344	"	,"俄罗斯联邦	"	,"200629	"	,"件	"	,"58884	"	,"千克	"	,"1,748,819	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045200	"	,"棉制针织或钩编的女式裙子及裙裤	"	,"502	"	,"美国	"	,"3001	"	,"件	"	,"1136	"	,"千克	"	,"9,003	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045300	"	,"合成纤维制针织或钩编的女式裙子及裙裤	"	,"101	"	,"阿富汗	"	,"10170	"	,"件	"	,"4378	"	,"千克	"	,"58,814	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045300	"	,"合成纤维制针织或钩编的女式裙子及裙裤	"	,"145	"	,"哈萨克斯坦	"	,"732956	"	,"件	"	,"281466	"	,"千克	"	,"4,080,824	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045300	"	,"合成纤维制针织或钩编的女式裙子及裙裤	"	,"146	"	,"吉尔吉斯斯坦	"	,"144823	"	,"件	"	,"36031	"	,"千克	"	,"661,166	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045300	"	,"合成纤维制针织或钩编的女式裙子及裙裤	"	,"147	"	,"塔吉克斯坦	"	,"452	"	,"件	"	,"145	"	,"千克	"	,"4,068	"	,
"65	"	,"新疆维吾尔自治区	"	,"61045300	"	,"合成纤维制针织或钩编的女式裙子及裙裤	"	,"330	"	,"瑞典	"	,"9837	"	,"件	"	,"1519	"	,"千克	"	,"78,988	"	,
