project,article,granularity,timestamp,access,agent,views,date
en.wikipedia,O._J._Simpson,daily,2019060400,all-access,all-agents,13591,2019-06-04
en.wikipedia,O._J._Simpson,daily,2019060500,all-access,all-agents,9787,2019-06-05
en.wikipedia,O._J._Simpson,daily,2019060600,all-access,all-agents,8918,2019-06-06
en.wikipedia,O._J._Simpson,daily,2019060700,all-access,all-agents,8882,2019-06-07
en.wikipedia,O._J._Simpson,daily,2019060800,all-access,all-agents,9358,2019-06-08
en.wikipedia,O._J._Simpson,daily,2019060900,all-access,all-agents,11049,2019-06-09
en.wikipedia,O._J._Simpson,daily,2019061000,all-access,all-agents,18124,2019-06-10
en.wikipedia,O._J._Simpson,daily,2019061100,all-access,all-agents,16328,2019-06-11
en.wikipedia,O._J._Simpson,daily,2019061200,all-access,all-agents,31095,2019-06-12
en.wikipedia,O._J._Simpson,daily,2019061300,all-access,all-agents,25143,2019-06-13
en.wikipedia,O._J._Simpson,daily,2019061400,all-access,all-agents,12608,2019-06-14
en.wikipedia,O._J._Simpson,daily,2019061500,all-access,all-agents,42269,2019-06-15
en.wikipedia,O._J._Simpson,daily,2019061600,all-access,all-agents,54576,2019-06-16
en.wikipedia,O._J._Simpson,daily,2019061700,all-access,all-agents,69086,2019-06-17
en.wikipedia,O._J._Simpson,daily,2019061800,all-access,all-agents,51419,2019-06-18
en.wikipedia,O._J._Simpson,daily,2019061900,all-access,all-agents,27992,2019-06-19
en.wikipedia,O._J._Simpson,daily,2019062000,all-access,all-agents,20838,2019-06-20
en.wikipedia,O._J._Simpson,daily,2019062100,all-access,all-agents,17805,2019-06-21
en.wikipedia,O._J._Simpson,daily,2019062200,all-access,all-agents,21558,2019-06-22
en.wikipedia,O._J._Simpson,daily,2019062300,all-access,all-agents,20840,2019-06-23
en.wikipedia,O._J._Simpson,daily,2019062400,all-access,all-agents,19115,2019-06-24
en.wikipedia,O._J._Simpson,daily,2019062500,all-access,all-agents,30751,2019-06-25
en.wikipedia,O._J._Simpson,daily,2019062600,all-access,all-agents,28850,2019-06-26
en.wikipedia,O._J._Simpson,daily,2019062700,all-access,all-agents,22193,2019-06-27
en.wikipedia,O._J._Simpson,daily,2019062800,all-access,all-agents,26150,2019-06-28
en.wikipedia,O._J._Simpson,daily,2019062900,all-access,all-agents,34447,2019-06-29
en.wikipedia,O._J._Simpson,daily,2019063000,all-access,all-agents,24324,2019-06-30
en.wikipedia,O._J._Simpson,daily,2019070100,all-access,all-agents,19742,2019-07-01
en.wikipedia,O._J._Simpson,daily,2019070200,all-access,all-agents,15823,2019-07-02
en.wikipedia,O._J._Simpson,daily,2019070300,all-access,all-agents,15305,2019-07-03
en.wikipedia,O._J._Simpson,daily,2019070400,all-access,all-agents,13847,2019-07-04
en.wikipedia,O._J._Simpson,daily,2019070500,all-access,all-agents,12729,2019-07-05
en.wikipedia,O._J._Simpson,daily,2019070600,all-access,all-agents,13621,2019-07-06
en.wikipedia,O._J._Simpson,daily,2019070700,all-access,all-agents,14345,2019-07-07
en.wikipedia,O._J._Simpson,daily,2019070800,all-access,all-agents,13577,2019-07-08
en.wikipedia,O._J._Simpson,daily,2019070900,all-access,all-agents,17749,2019-07-09
en.wikipedia,O._J._Simpson,daily,2019071000,all-access,all-agents,18801,2019-07-10
en.wikipedia,O._J._Simpson,daily,2019071100,all-access,all-agents,13730,2019-07-11
en.wikipedia,O._J._Simpson,daily,2019071200,all-access,all-agents,11890,2019-07-12
en.wikipedia,O._J._Simpson,daily,2019071300,all-access,all-agents,11671,2019-07-13
en.wikipedia,O._J._Simpson,daily,2019071400,all-access,all-agents,11642,2019-07-14
en.wikipedia,O._J._Simpson,daily,2019071500,all-access,all-agents,11391,2019-07-15
en.wikipedia,O._J._Simpson,daily,2019071600,all-access,all-agents,12243,2019-07-16
en.wikipedia,O._J._Simpson,daily,2019071700,all-access,all-agents,12554,2019-07-17
en.wikipedia,O._J._Simpson,daily,2019071800,all-access,all-agents,12730,2019-07-18
en.wikipedia,O._J._Simpson,daily,2019071900,all-access,all-agents,12112,2019-07-19
en.wikipedia,O._J._Simpson,daily,2019072000,all-access,all-agents,12113,2019-07-20
en.wikipedia,O._J._Simpson,daily,2019072100,all-access,all-agents,12601,2019-07-21
en.wikipedia,O._J._Simpson,daily,2019072200,all-access,all-agents,11866,2019-07-22
en.wikipedia,O._J._Simpson,daily,2019072300,all-access,all-agents,11394,2019-07-23
en.wikipedia,O._J._Simpson,daily,2019072400,all-access,all-agents,10802,2019-07-24
en.wikipedia,O._J._Simpson,daily,2019072500,all-access,all-agents,10860,2019-07-25
en.wikipedia,O._J._Simpson,daily,2019072600,all-access,all-agents,10779,2019-07-26
en.wikipedia,O._J._Simpson,daily,2019072700,all-access,all-agents,10554,2019-07-27
en.wikipedia,O._J._Simpson,daily,2019072800,all-access,all-agents,11390,2019-07-28
en.wikipedia,O._J._Simpson,daily,2019072900,all-access,all-agents,12122,2019-07-29
en.wikipedia,O._J._Simpson,daily,2019073000,all-access,all-agents,11481,2019-07-30
en.wikipedia,O._J._Simpson,daily,2019073100,all-access,all-agents,11235,2019-07-31
en.wikipedia,O._J._Simpson,daily,2019080100,all-access,all-agents,10655,2019-08-01
en.wikipedia,O._J._Simpson,daily,2019080200,all-access,all-agents,10473,2019-08-02
en.wikipedia,O._J._Simpson,daily,2019080300,all-access,all-agents,11163,2019-08-03
en.wikipedia,O._J._Simpson,daily,2019080400,all-access,all-agents,13521,2019-08-04
en.wikipedia,O._J._Simpson,daily,2019080500,all-access,all-agents,12063,2019-08-05
en.wikipedia,O._J._Simpson,daily,2019080600,all-access,all-agents,11697,2019-08-06
en.wikipedia,O._J._Simpson,daily,2019080700,all-access,all-agents,11959,2019-08-07
en.wikipedia,O._J._Simpson,daily,2019080800,all-access,all-agents,11157,2019-08-08
en.wikipedia,O._J._Simpson,daily,2019080900,all-access,all-agents,10804,2019-08-09
en.wikipedia,O._J._Simpson,daily,2019081000,all-access,all-agents,11599,2019-08-10
en.wikipedia,O._J._Simpson,daily,2019081100,all-access,all-agents,11921,2019-08-11
en.wikipedia,O._J._Simpson,daily,2019081200,all-access,all-agents,13028,2019-08-12
en.wikipedia,O._J._Simpson,daily,2019081300,all-access,all-agents,13102,2019-08-13
en.wikipedia,O._J._Simpson,daily,2019081400,all-access,all-agents,11697,2019-08-14
en.wikipedia,O._J._Simpson,daily,2019081500,all-access,all-agents,10561,2019-08-15
en.wikipedia,O._J._Simpson,daily,2019081600,all-access,all-agents,10431,2019-08-16
en.wikipedia,O._J._Simpson,daily,2019081700,all-access,all-agents,10921,2019-08-17
en.wikipedia,O._J._Simpson,daily,2019081800,all-access,all-agents,11965,2019-08-18
en.wikipedia,O._J._Simpson,daily,2019081900,all-access,all-agents,11033,2019-08-19
en.wikipedia,O._J._Simpson,daily,2019082000,all-access,all-agents,10374,2019-08-20
en.wikipedia,O._J._Simpson,daily,2019082100,all-access,all-agents,10297,2019-08-21
en.wikipedia,O._J._Simpson,daily,2019082200,all-access,all-agents,10992,2019-08-22
en.wikipedia,O._J._Simpson,daily,2019082300,all-access,all-agents,10058,2019-08-23
en.wikipedia,O._J._Simpson,daily,2019082400,all-access,all-agents,10132,2019-08-24
en.wikipedia,O._J._Simpson,daily,2019082500,all-access,all-agents,15136,2019-08-25
en.wikipedia,O._J._Simpson,daily,2019082600,all-access,all-agents,12575,2019-08-26
en.wikipedia,O._J._Simpson,daily,2019082700,all-access,all-agents,11158,2019-08-27
en.wikipedia,O._J._Simpson,daily,2019082800,all-access,all-agents,10490,2019-08-28
en.wikipedia,O._J._Simpson,daily,2019082900,all-access,all-agents,10439,2019-08-29
en.wikipedia,O._J._Simpson,daily,2019083000,all-access,all-agents,10191,2019-08-30
en.wikipedia,O._J._Simpson,daily,2019083100,all-access,all-agents,11616,2019-08-31
en.wikipedia,O._J._Simpson,daily,2019090100,all-access,all-agents,12336,2019-09-01
en.wikipedia,O._J._Simpson,daily,2019090200,all-access,all-agents,12648,2019-09-02
en.wikipedia,O._J._Simpson,daily,2019090300,all-access,all-agents,11757,2019-09-03
en.wikipedia,O._J._Simpson,daily,2019090400,all-access,all-agents,11701,2019-09-04
en.wikipedia,O._J._Simpson,daily,2019090500,all-access,all-agents,13624,2019-09-05
en.wikipedia,O._J._Simpson,daily,2019090600,all-access,all-agents,13538,2019-09-06
en.wikipedia,O._J._Simpson,daily,2019090700,all-access,all-agents,12712,2019-09-07
en.wikipedia,O._J._Simpson,daily,2019090800,all-access,all-agents,13950,2019-09-08
en.wikipedia,O._J._Simpson,daily,2019090900,all-access,all-agents,12749,2019-09-09
en.wikipedia,O._J._Simpson,daily,2019091000,all-access,all-agents,11440,2019-09-10
en.wikipedia,O._J._Simpson,daily,2019091100,all-access,all-agents,12817,2019-09-11
en.wikipedia,O._J._Simpson,daily,2019091200,all-access,all-agents,11049,2019-09-12
en.wikipedia,O._J._Simpson,daily,2019091300,all-access,all-agents,11612,2019-09-13
en.wikipedia,O._J._Simpson,daily,2019091400,all-access,all-agents,11619,2019-09-14
en.wikipedia,O._J._Simpson,daily,2019091500,all-access,all-agents,12962,2019-09-15
en.wikipedia,O._J._Simpson,daily,2019091600,all-access,all-agents,13425,2019-09-16
en.wikipedia,O._J._Simpson,daily,2019091700,all-access,all-agents,11831,2019-09-17
en.wikipedia,O._J._Simpson,daily,2019091800,all-access,all-agents,10606,2019-09-18
en.wikipedia,O._J._Simpson,daily,2019091900,all-access,all-agents,11414,2019-09-19
en.wikipedia,O._J._Simpson,daily,2019092000,all-access,all-agents,14127,2019-09-20
en.wikipedia,O._J._Simpson,daily,2019092100,all-access,all-agents,13272,2019-09-21
en.wikipedia,O._J._Simpson,daily,2019092200,all-access,all-agents,14790,2019-09-22
en.wikipedia,O._J._Simpson,daily,2019092300,all-access,all-agents,12942,2019-09-23
en.wikipedia,O._J._Simpson,daily,2019092400,all-access,all-agents,12450,2019-09-24
en.wikipedia,O._J._Simpson,daily,2019092500,all-access,all-agents,11662,2019-09-25
en.wikipedia,O._J._Simpson,daily,2019092600,all-access,all-agents,12516,2019-09-26
en.wikipedia,O._J._Simpson,daily,2019092700,all-access,all-agents,10661,2019-09-27
en.wikipedia,O._J._Simpson,daily,2019092800,all-access,all-agents,10486,2019-09-28
en.wikipedia,O._J._Simpson,daily,2019092900,all-access,all-agents,13228,2019-09-29
en.wikipedia,O._J._Simpson,daily,2019093000,all-access,all-agents,12164,2019-09-30
en.wikipedia,O._J._Simpson,daily,2019100100,all-access,all-agents,11212,2019-10-01
en.wikipedia,O._J._Simpson,daily,2019100200,all-access,all-agents,11243,2019-10-02
en.wikipedia,O._J._Simpson,daily,2019100300,all-access,all-agents,13852,2019-10-03
en.wikipedia,O._J._Simpson,daily,2019100400,all-access,all-agents,19597,2019-10-04
en.wikipedia,O._J._Simpson,daily,2019100500,all-access,all-agents,10774,2019-10-05
en.wikipedia,O._J._Simpson,daily,2019100600,all-access,all-agents,35253,2019-10-06
en.wikipedia,O._J._Simpson,daily,2019100700,all-access,all-agents,11758,2019-10-07
en.wikipedia,O._J._Simpson,daily,2019100800,all-access,all-agents,10829,2019-10-08
en.wikipedia,O._J._Simpson,daily,2019100900,all-access,all-agents,10233,2019-10-09
en.wikipedia,O._J._Simpson,daily,2019101000,all-access,all-agents,10190,2019-10-10
en.wikipedia,O._J._Simpson,daily,2019101100,all-access,all-agents,10140,2019-10-11
en.wikipedia,O._J._Simpson,daily,2019101200,all-access,all-agents,10877,2019-10-12
en.wikipedia,O._J._Simpson,daily,2019101300,all-access,all-agents,12992,2019-10-13
en.wikipedia,O._J._Simpson,daily,2019101400,all-access,all-agents,12078,2019-10-14
en.wikipedia,O._J._Simpson,daily,2019101500,all-access,all-agents,11789,2019-10-15
en.wikipedia,O._J._Simpson,daily,2019101600,all-access,all-agents,11195,2019-10-16
en.wikipedia,O._J._Simpson,daily,2019101700,all-access,all-agents,10966,2019-10-17
en.wikipedia,O._J._Simpson,daily,2019101800,all-access,all-agents,11552,2019-10-18
en.wikipedia,O._J._Simpson,daily,2019101900,all-access,all-agents,10644,2019-10-19
en.wikipedia,O._J._Simpson,daily,2019102000,all-access,all-agents,12444,2019-10-20
en.wikipedia,O._J._Simpson,daily,2019102100,all-access,all-agents,11713,2019-10-21
en.wikipedia,O._J._Simpson,daily,2019102200,all-access,all-agents,10361,2019-10-22
en.wikipedia,O._J._Simpson,daily,2019102300,all-access,all-agents,11535,2019-10-23
en.wikipedia,O._J._Simpson,daily,2019102400,all-access,all-agents,9752,2019-10-24
en.wikipedia,O._J._Simpson,daily,2019102500,all-access,all-agents,9796,2019-10-25
en.wikipedia,O._J._Simpson,daily,2019102600,all-access,all-agents,10075,2019-10-26
en.wikipedia,O._J._Simpson,daily,2019102700,all-access,all-agents,11515,2019-10-27
en.wikipedia,O._J._Simpson,daily,2019102800,all-access,all-agents,11167,2019-10-28
en.wikipedia,O._J._Simpson,daily,2019102900,all-access,all-agents,13616,2019-10-29
en.wikipedia,O._J._Simpson,daily,2019103000,all-access,all-agents,13005,2019-10-30
en.wikipedia,O._J._Simpson,daily,2019103100,all-access,all-agents,11704,2019-10-31
en.wikipedia,O._J._Simpson,daily,2019110100,all-access,all-agents,13950,2019-11-01
en.wikipedia,O._J._Simpson,daily,2019110200,all-access,all-agents,12447,2019-11-02
en.wikipedia,O._J._Simpson,daily,2019110300,all-access,all-agents,13598,2019-11-03
en.wikipedia,O._J._Simpson,daily,2019110400,all-access,all-agents,18688,2019-11-04
en.wikipedia,O._J._Simpson,daily,2019110500,all-access,all-agents,15274,2019-11-05
en.wikipedia,O._J._Simpson,daily,2019110600,all-access,all-agents,13506,2019-11-06
en.wikipedia,O._J._Simpson,daily,2019110700,all-access,all-agents,11779,2019-11-07
en.wikipedia,O._J._Simpson,daily,2019110800,all-access,all-agents,12345,2019-11-08
en.wikipedia,O._J._Simpson,daily,2019110900,all-access,all-agents,12923,2019-11-09
en.wikipedia,O._J._Simpson,daily,2019111000,all-access,all-agents,13403,2019-11-10
en.wikipedia,O._J._Simpson,daily,2019111100,all-access,all-agents,13672,2019-11-11
en.wikipedia,O._J._Simpson,daily,2019111200,all-access,all-agents,12538,2019-11-12
en.wikipedia,O._J._Simpson,daily,2019111300,all-access,all-agents,11214,2019-11-13
en.wikipedia,O._J._Simpson,daily,2019111400,all-access,all-agents,10683,2019-11-14
en.wikipedia,O._J._Simpson,daily,2019111500,all-access,all-agents,12107,2019-11-15
en.wikipedia,O._J._Simpson,daily,2019111600,all-access,all-agents,12917,2019-11-16
en.wikipedia,O._J._Simpson,daily,2019111700,all-access,all-agents,14793,2019-11-17
en.wikipedia,O._J._Simpson,daily,2019111800,all-access,all-agents,14529,2019-11-18
en.wikipedia,O._J._Simpson,daily,2019111900,all-access,all-agents,13504,2019-11-19
en.wikipedia,O._J._Simpson,daily,2019112000,all-access,all-agents,11954,2019-11-20
en.wikipedia,O._J._Simpson,daily,2019112100,all-access,all-agents,10830,2019-11-21
en.wikipedia,O._J._Simpson,daily,2019112200,all-access,all-agents,10985,2019-11-22
en.wikipedia,O._J._Simpson,daily,2019112300,all-access,all-agents,14219,2019-11-23
en.wikipedia,O._J._Simpson,daily,2019112400,all-access,all-agents,14324,2019-11-24
en.wikipedia,O._J._Simpson,daily,2019112500,all-access,all-agents,15775,2019-11-25
en.wikipedia,O._J._Simpson,daily,2019112600,all-access,all-agents,11346,2019-11-26
en.wikipedia,O._J._Simpson,daily,2019112700,all-access,all-agents,10768,2019-11-27
en.wikipedia,O._J._Simpson,daily,2019112800,all-access,all-agents,17992,2019-11-28
en.wikipedia,O._J._Simpson,daily,2019112900,all-access,all-agents,13541,2019-11-29
en.wikipedia,O._J._Simpson,daily,2019113000,all-access,all-agents,12072,2019-11-30
en.wikipedia,O._J._Simpson,daily,2019120100,all-access,all-agents,12668,2019-12-01
en.wikipedia,O._J._Simpson,daily,2019120200,all-access,all-agents,12006,2019-12-02
en.wikipedia,O._J._Simpson,daily,2019120300,all-access,all-agents,11097,2019-12-03
en.wikipedia,O._J._Simpson,daily,2019120400,all-access,all-agents,77670,2019-12-04
en.wikipedia,O._J._Simpson,daily,2019120500,all-access,all-agents,41794,2019-12-05
en.wikipedia,O._J._Simpson,daily,2019120600,all-access,all-agents,22057,2019-12-06
en.wikipedia,O._J._Simpson,daily,2019120700,all-access,all-agents,16559,2019-12-07
en.wikipedia,O._J._Simpson,daily,2019120800,all-access,all-agents,17651,2019-12-08
en.wikipedia,O._J._Simpson,daily,2019120900,all-access,all-agents,13984,2019-12-09
en.wikipedia,O._J._Simpson,daily,2019121000,all-access,all-agents,12581,2019-12-10
en.wikipedia,O._J._Simpson,daily,2019121100,all-access,all-agents,12236,2019-12-11
en.wikipedia,O._J._Simpson,daily,2019121200,all-access,all-agents,16119,2019-12-12
en.wikipedia,O._J._Simpson,daily,2019121300,all-access,all-agents,12829,2019-12-13
en.wikipedia,O._J._Simpson,daily,2019121400,all-access,all-agents,12815,2019-12-14
en.wikipedia,O._J._Simpson,daily,2019121500,all-access,all-agents,16762,2019-12-15
en.wikipedia,O._J._Simpson,daily,2019121600,all-access,all-agents,14465,2019-12-16
en.wikipedia,O._J._Simpson,daily,2019121700,all-access,all-agents,14224,2019-12-17
en.wikipedia,O._J._Simpson,daily,2019121800,all-access,all-agents,12566,2019-12-18
en.wikipedia,O._J._Simpson,daily,2019121900,all-access,all-agents,11899,2019-12-19
en.wikipedia,O._J._Simpson,daily,2019122000,all-access,all-agents,11611,2019-12-20
en.wikipedia,O._J._Simpson,daily,2019122100,all-access,all-agents,12130,2019-12-21
en.wikipedia,O._J._Simpson,daily,2019122200,all-access,all-agents,12971,2019-12-22
en.wikipedia,O._J._Simpson,daily,2019122300,all-access,all-agents,12063,2019-12-23
en.wikipedia,O._J._Simpson,daily,2019122400,all-access,all-agents,11677,2019-12-24
en.wikipedia,O._J._Simpson,daily,2019122500,all-access,all-agents,10924,2019-12-25
en.wikipedia,O._J._Simpson,daily,2019122600,all-access,all-agents,12116,2019-12-26
en.wikipedia,O._J._Simpson,daily,2019122700,all-access,all-agents,13033,2019-12-27
en.wikipedia,O._J._Simpson,daily,2019122800,all-access,all-agents,14668,2019-12-28
en.wikipedia,O._J._Simpson,daily,2019122900,all-access,all-agents,15294,2019-12-29
en.wikipedia,O._J._Simpson,daily,2019123000,all-access,all-agents,15271,2019-12-30
en.wikipedia,O._J._Simpson,daily,2019123100,all-access,all-agents,11864,2019-12-31
en.wikipedia,O._J._Simpson,daily,2020010100,all-access,all-agents,14934,2020-01-01
en.wikipedia,O._J._Simpson,daily,2020010200,all-access,all-agents,14839,2020-01-02
en.wikipedia,O._J._Simpson,daily,2020010300,all-access,all-agents,14811,2020-01-03
en.wikipedia,O._J._Simpson,daily,2020010400,all-access,all-agents,17233,2020-01-04
en.wikipedia,O._J._Simpson,daily,2020010500,all-access,all-agents,19554,2020-01-05
en.wikipedia,O._J._Simpson,daily,2020010600,all-access,all-agents,12591,2020-01-06
en.wikipedia,O._J._Simpson,daily,2020010700,all-access,all-agents,12453,2020-01-07
en.wikipedia,O._J._Simpson,daily,2020010800,all-access,all-agents,11679,2020-01-08
en.wikipedia,O._J._Simpson,daily,2020010900,all-access,all-agents,13753,2020-01-09
en.wikipedia,O._J._Simpson,daily,2020011000,all-access,all-agents,12587,2020-01-10
en.wikipedia,O._J._Simpson,daily,2020011100,all-access,all-agents,13100,2020-01-11
en.wikipedia,O._J._Simpson,daily,2020011200,all-access,all-agents,15376,2020-01-12
en.wikipedia,O._J._Simpson,daily,2020011300,all-access,all-agents,15276,2020-01-13
en.wikipedia,O._J._Simpson,daily,2020011400,all-access,all-agents,15795,2020-01-14
en.wikipedia,O._J._Simpson,daily,2020011500,all-access,all-agents,13110,2020-01-15
en.wikipedia,O._J._Simpson,daily,2020011600,all-access,all-agents,20295,2020-01-16
en.wikipedia,O._J._Simpson,daily,2020011700,all-access,all-agents,18803,2020-01-17
en.wikipedia,O._J._Simpson,daily,2020011800,all-access,all-agents,19619,2020-01-18
en.wikipedia,O._J._Simpson,daily,2020011900,all-access,all-agents,23171,2020-01-19
en.wikipedia,O._J._Simpson,daily,2020012000,all-access,all-agents,20541,2020-01-20
en.wikipedia,O._J._Simpson,daily,2020012100,all-access,all-agents,18518,2020-01-21
en.wikipedia,O._J._Simpson,daily,2020012200,all-access,all-agents,17876,2020-01-22
en.wikipedia,O._J._Simpson,daily,2020012300,all-access,all-agents,18086,2020-01-23
en.wikipedia,O._J._Simpson,daily,2020012400,all-access,all-agents,16645,2020-01-24
en.wikipedia,O._J._Simpson,daily,2020012500,all-access,all-agents,17074,2020-01-25
en.wikipedia,O._J._Simpson,daily,2020012600,all-access,all-agents,19509,2020-01-26
en.wikipedia,O._J._Simpson,daily,2020012700,all-access,all-agents,18038,2020-01-27
en.wikipedia,O._J._Simpson,daily,2020012800,all-access,all-agents,15993,2020-01-28
en.wikipedia,O._J._Simpson,daily,2020012900,all-access,all-agents,14789,2020-01-29
en.wikipedia,O._J._Simpson,daily,2020013000,all-access,all-agents,14944,2020-01-30
en.wikipedia,O._J._Simpson,daily,2020013100,all-access,all-agents,14694,2020-01-31
en.wikipedia,O._J._Simpson,daily,2020020100,all-access,all-agents,14127,2020-02-01
en.wikipedia,O._J._Simpson,daily,2020020200,all-access,all-agents,27565,2020-02-02
en.wikipedia,O._J._Simpson,daily,2020020300,all-access,all-agents,21192,2020-02-03
en.wikipedia,O._J._Simpson,daily,2020020400,all-access,all-agents,14234,2020-02-04
en.wikipedia,O._J._Simpson,daily,2020020500,all-access,all-agents,14989,2020-02-05
en.wikipedia,O._J._Simpson,daily,2020020600,all-access,all-agents,13637,2020-02-06
en.wikipedia,O._J._Simpson,daily,2020020700,all-access,all-agents,13289,2020-02-07
en.wikipedia,O._J._Simpson,daily,2020020800,all-access,all-agents,13038,2020-02-08
en.wikipedia,O._J._Simpson,daily,2020020900,all-access,all-agents,16554,2020-02-09
en.wikipedia,O._J._Simpson,daily,2020021000,all-access,all-agents,13736,2020-02-10
en.wikipedia,O._J._Simpson,daily,2020021100,all-access,all-agents,13122,2020-02-11
en.wikipedia,O._J._Simpson,daily,2020021200,all-access,all-agents,11781,2020-02-12
en.wikipedia,O._J._Simpson,daily,2020021300,all-access,all-agents,11397,2020-02-13
en.wikipedia,O._J._Simpson,daily,2020021400,all-access,all-agents,10672,2020-02-14
en.wikipedia,O._J._Simpson,daily,2020021500,all-access,all-agents,12218,2020-02-15
en.wikipedia,O._J._Simpson,daily,2020021600,all-access,all-agents,13668,2020-02-16
en.wikipedia,O._J._Simpson,daily,2020021700,all-access,all-agents,12002,2020-02-17
en.wikipedia,O._J._Simpson,daily,2020021800,all-access,all-agents,15549,2020-02-18
en.wikipedia,O._J._Simpson,daily,2020021900,all-access,all-agents,10476,2020-02-19
en.wikipedia,O._J._Simpson,daily,2020022000,all-access,all-agents,10161,2020-02-20
en.wikipedia,O._J._Simpson,daily,2020022100,all-access,all-agents,10655,2020-02-21
en.wikipedia,O._J._Simpson,daily,2020022200,all-access,all-agents,10546,2020-02-22
en.wikipedia,O._J._Simpson,daily,2020022300,all-access,all-agents,12064,2020-02-23
en.wikipedia,O._J._Simpson,daily,2020022400,all-access,all-agents,11731,2020-02-24
en.wikipedia,O._J._Simpson,daily,2020022500,all-access,all-agents,10186,2020-02-25
en.wikipedia,O._J._Simpson,daily,2020022600,all-access,all-agents,9436,2020-02-26
en.wikipedia,O._J._Simpson,daily,2020022700,all-access,all-agents,9940,2020-02-27
en.wikipedia,O._J._Simpson,daily,2020022800,all-access,all-agents,10542,2020-02-28
en.wikipedia,O._J._Simpson,daily,2020022900,all-access,all-agents,11505,2020-02-29
en.wikipedia,O._J._Simpson,daily,2020030100,all-access,all-agents,13715,2020-03-01
en.wikipedia,O._J._Simpson,daily,2020030200,all-access,all-agents,11557,2020-03-02
en.wikipedia,O._J._Simpson,daily,2020030300,all-access,all-agents,10617,2020-03-03
en.wikipedia,O._J._Simpson,daily,2020030400,all-access,all-agents,10223,2020-03-04
en.wikipedia,O._J._Simpson,daily,2020030500,all-access,all-agents,10557,2020-03-05
en.wikipedia,O._J._Simpson,daily,2020030600,all-access,all-agents,12772,2020-03-06
en.wikipedia,O._J._Simpson,daily,2020030700,all-access,all-agents,18491,2020-03-07
en.wikipedia,O._J._Simpson,daily,2020030800,all-access,all-agents,13614,2020-03-08
en.wikipedia,O._J._Simpson,daily,2020030900,all-access,all-agents,11049,2020-03-09
en.wikipedia,O._J._Simpson,daily,2020031000,all-access,all-agents,10947,2020-03-10
en.wikipedia,O._J._Simpson,daily,2020031100,all-access,all-agents,11559,2020-03-11
en.wikipedia,O._J._Simpson,daily,2020031200,all-access,all-agents,10714,2020-03-12
en.wikipedia,O._J._Simpson,daily,2020031300,all-access,all-agents,9427,2020-03-13
en.wikipedia,O._J._Simpson,daily,2020031400,all-access,all-agents,11765,2020-03-14
en.wikipedia,O._J._Simpson,daily,2020031500,all-access,all-agents,13414,2020-03-15
en.wikipedia,O._J._Simpson,daily,2020031600,all-access,all-agents,10639,2020-03-16
en.wikipedia,O._J._Simpson,daily,2020031700,all-access,all-agents,10316,2020-03-17
en.wikipedia,O._J._Simpson,daily,2020031800,all-access,all-agents,10620,2020-03-18
en.wikipedia,O._J._Simpson,daily,2020031900,all-access,all-agents,13189,2020-03-19
en.wikipedia,O._J._Simpson,daily,2020032000,all-access,all-agents,13752,2020-03-20
en.wikipedia,O._J._Simpson,daily,2020032100,all-access,all-agents,13580,2020-03-21
en.wikipedia,O._J._Simpson,daily,2020032200,all-access,all-agents,16549,2020-03-22
en.wikipedia,O._J._Simpson,daily,2020032300,all-access,all-agents,13998,2020-03-23
en.wikipedia,O._J._Simpson,daily,2020032400,all-access,all-agents,23708,2020-03-24
en.wikipedia,O._J._Simpson,daily,2020032500,all-access,all-agents,45694,2020-03-25
en.wikipedia,O._J._Simpson,daily,2020032600,all-access,all-agents,41700,2020-03-26
en.wikipedia,O._J._Simpson,daily,2020032700,all-access,all-agents,42923,2020-03-27
en.wikipedia,O._J._Simpson,daily,2020032800,all-access,all-agents,22171,2020-03-28
en.wikipedia,O._J._Simpson,daily,2020032900,all-access,all-agents,21165,2020-03-29
en.wikipedia,O._J._Simpson,daily,2020033000,all-access,all-agents,16748,2020-03-30
en.wikipedia,O._J._Simpson,daily,2020033100,all-access,all-agents,15746,2020-03-31
en.wikipedia,O._J._Simpson,daily,2020040100,all-access,all-agents,15633,2020-04-01
en.wikipedia,O._J._Simpson,daily,2020040200,all-access,all-agents,22931,2020-04-02
en.wikipedia,O._J._Simpson,daily,2020040300,all-access,all-agents,17876,2020-04-03
en.wikipedia,O._J._Simpson,daily,2020040400,all-access,all-agents,17585,2020-04-04
en.wikipedia,O._J._Simpson,daily,2020040500,all-access,all-agents,18774,2020-04-05
en.wikipedia,O._J._Simpson,daily,2020040600,all-access,all-agents,14706,2020-04-06
en.wikipedia,O._J._Simpson,daily,2020040700,all-access,all-agents,13573,2020-04-07
en.wikipedia,O._J._Simpson,daily,2020040800,all-access,all-agents,14067,2020-04-08
en.wikipedia,O._J._Simpson,daily,2020040900,all-access,all-agents,15950,2020-04-09
en.wikipedia,O._J._Simpson,daily,2020041000,all-access,all-agents,16759,2020-04-10
en.wikipedia,O._J._Simpson,daily,2020041100,all-access,all-agents,15928,2020-04-11
en.wikipedia,O._J._Simpson,daily,2020041200,all-access,all-agents,16746,2020-04-12
en.wikipedia,O._J._Simpson,daily,2020041300,all-access,all-agents,22637,2020-04-13
en.wikipedia,O._J._Simpson,daily,2020041400,all-access,all-agents,14087,2020-04-14
en.wikipedia,O._J._Simpson,daily,2020041500,all-access,all-agents,12915,2020-04-15
