location,precinct,vbm_only,registration,biden,trump,others,total_votes,biden_pct,trump_pct,others_pct,winner
BALLOT GROUP 144,9990144A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 145,9990145A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 146,9990146A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 147,9990147A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 148,9990148A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 149,9990149A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 150,9990150A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 151,9990151A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 152,9990152A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 153,9990153A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 154,9990154A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 155,9990155A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 156,9990156A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 157,9990157A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 158,9990158A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 159,9990159A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 160,9990160A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 161,9990161A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 162,9990162A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 163,9990163A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 164,9990164A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 165,9990165A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 166,9990166A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 167,9990167A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 168,9990168A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 169,9990169A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 170,9990170A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 171,9990171A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 172,9990172A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 173,9990173A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 174,9990174A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 175,9990175A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 176,9990176A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 177,9990177A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 178,9990178A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 179,9990179A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 180,9990180A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 181,9990181A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 182,9990182A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 183,9990183A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 184,9990184A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 185,9990185A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 186,9990186A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 187,9990187A,N,0,6,1,0,7,85.71,14.29,0.0,Biden
BALLOT GROUP 188,9990188A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 189,9990189A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 190,9990190A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 191,9990191A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 192,9990192A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 193,9990193A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 194,9990194A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 195,9990195A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 196,9990196A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 197,9990197A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 198,9990198A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 199,9990199A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 200,9990200A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 201,9990201A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 202,9990202A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 203,9990203A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 204,9990204A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 205,9990205A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 206,9990206A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 207,9990207A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 208,9990208A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 209,9990209A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 210,9990210A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 211,9990211A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 212,9990212A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 213,9990213A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 214,9990214A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 215,9990215A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 216,9990216A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 217,9990217A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 218,9990218A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 219,9990219A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 220,9990220A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 221,9990221A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 222,9990222A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 223,9990223A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 224,9990224A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 225,9990225A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 226,9990226A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 227,9990227A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 228,9990228A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 229,9990229A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 230,9990230A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 231,9990231A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 232,9990232A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 233,9990233A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 234,9990234A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 235,9990235A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 236,9990236A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 237,9990237A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 238,9990238A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 239,9990239A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 240,9990240A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 241,9990241A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 242,9990242A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 243,9990243A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 244,9990244A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 245,9990245A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 246,9990246A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 247,9990247A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 248,9990248A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 249,9990249A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 250,9990250A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 251,9990251A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 252,9990252A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 253,9990253A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 254,9990254A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 255,9990255A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 256,9990256A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 257,9990257A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 258,9990258A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 259,9990259A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 260,9990260A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 261,9990261A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 262,9990262A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 263,9990263A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 264,9990264A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 265,9990265A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 266,9990266A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 267,9990267A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 268,9990268A,N,0,2,0,0,2,100.0,0.0,0.0,Biden
BALLOT GROUP 269,9990269A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 270,9990270A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 271,9990271A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 272,9990272A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 273,9990273A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 274,9990274A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 275,9990275A,N,0,1,1,0,2,50.0,50.0,0.0,Tie
BALLOT GROUP 276,9990276A,N,0,6,0,0,6,100.0,0.0,0.0,Biden
BALLOT GROUP 277,9990277A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 278,9990278A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 279,9990279A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 280,9990280A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 281,9990281A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 282,9990282A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 283,9990283A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 284,9990284A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 285,9990285A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 286,9990286A,N,0,1,1,0,2,50.0,50.0,0.0,Tie
BALLOT GROUP 287,9990287A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 288,9990288A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 289,9990289A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 290,9990290A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 291,9990291A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 292,9990292A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 293,9990293A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 294,9990294A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 295,9990295A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 296,9990296A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 297,9990297A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 298,9990298A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 299,9990299A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 300,9990300A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 301,9990301A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 302,9990302A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 303,9990303A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 304,9990304A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 305,9990305A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 306,9990306A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 307,9990307A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 308,9990308A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 309,9990309A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 310,9990310A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 311,9990311A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 312,9990312A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 313,9990313A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 314,9990314A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 315,9990315A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 316,9990316A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 317,9990317A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 318,9990318A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 319,9990319A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 320,9990320A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 321,9990321A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 322,9990322A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 323,9990323A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 324,9990324A,N,0,0,1,0,1,0.0,100.0,0.0,Trump
BALLOT GROUP 325,9990325A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 326,9990326A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 327,9990327A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 328,9990328A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 329,9990329A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 330,9990330A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 331,9990331A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 332,9990332A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 333,9990333A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 334,9990334A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 335,9990335A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 336,9990336A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 337,9990337A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 338,9990338A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 339,9990339A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 340,9990340A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 341,9990341A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 342,9990342A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 343,9990343A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 344,9990344A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 345,9990345A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 346,9990346A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 347,9990347A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 348,9990348A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 349,9990349A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 350,9990350A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 351,9990351A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 352,9990352A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 353,9990353A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 354,9990354A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 355,9990355A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 356,9990356A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 357,9990357A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 358,9990358A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 359,9990359A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 360,9990360A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 361,9990361A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 362,9990362A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 363,9990363A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 364,9990364A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 365,9990365A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 366,9990366A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 367,9990367A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 368,9990368A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 369,9990369A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 370,9990370A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 371,9990371A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 372,9990372A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 373,9990373A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 374,9990374A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 375,9990375A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 376,9990376A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 377,9990377A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 378,9990378A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 379,9990379A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 380,9990380A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 381,9990381A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 382,9990382A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 383,9990383A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 384,9990384A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 385,9990385A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 386,9990386A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 387,9990387A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 388,9990388A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 389,9990389A,N,0,0,1,0,1,0.0,100.0,0.0,Trump
BALLOT GROUP 390,9990390A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 391,9990391A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 392,9990392A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 393,9990393A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 394,9990394A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 395,9990395A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 396,9990396A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 397,9990397A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 398,9990398A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 399,9990399A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 400,9990400A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 401,9990401A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 402,9990402A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 403,9990403A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 404,9990404A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 405,9990405A,N,0,1,2,0,3,33.33,66.67,0.0,Trump
BALLOT GROUP 406,9990406A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 407,9990407A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 408,9990408A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 409,9990409A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 410,9990410A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 411,9990411A,N,0,3,0,0,3,100.0,0.0,0.0,Biden
BALLOT GROUP 412,9990412A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 413,9990413A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 414,9990414A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 415,9990415A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 416,9990416A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 417,9990417A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 418,9990418A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 419,9990419A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 420,9990420A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 421,9990421A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 422,9990422A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 423,9990423A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 424,9990424A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 425,9990425A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 426,9990426A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 427,9990427A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 428,9990428A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 429,9990429A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 430,9990430A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 431,9990431A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 432,9990432A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 433,9990433A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 434,9990434A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 435,9990435A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 436,9990436A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 437,9990437A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 438,9990438A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 439,9990439A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 440,9990440A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 441,9990441A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 442,9990442A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 443,9990443A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 444,9990444A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 445,9990445A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 446,9990446A,N,0,1,1,0,2,50.0,50.0,0.0,Tie
BALLOT GROUP 447,9990447A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 448,9990448A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 449,9990449A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 450,9990450A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 451,9990451A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 452,9990452A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 453,9990453A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 454,9990454A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 455,9990455A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 456,9990456A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 457,9990457A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 458,9990458A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 459,9990459A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 460,9990460A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 461,9990461A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 462,9990462A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 463,9990463A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 464,9990464A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 465,9990465A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 466,9990466A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 467,9990467A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 468,9990468A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 469,9990469A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 470,9990470A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 471,9990471A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 472,9990472A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 473,9990473A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 474,9990474A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 475,9990475A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 476,9990476A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 477,9990477A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 478,9990478A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 479,9990479A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 480,9990480A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 481,9990481A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 482,9990482A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 483,9990483A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 484,9990484A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 485,9990485A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 486,9990486A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 487,9990487A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 488,9990488A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 489,9990489A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 490,9990490A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 491,9990491A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 492,9990492A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 493,9990493A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 494,9990494A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 495,9990495A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 496,9990496A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 497,9990497A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 498,9990498A,N,0,2,0,0,2,100.0,0.0,0.0,Biden
BALLOT GROUP 499,9990499A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 500,9990500A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 501,9990501A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 502,9990502A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 503,9990503A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 504,9990504A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 505,9990505A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 506,9990506A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 507,9990507A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 508,9990508A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 509,9990509A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 510,9990510A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 511,9990511A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 512,9990512A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 513,9990513A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 514,9990514A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 515,9990515A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 516,9990516A,N,0,0,1,0,1,0.0,100.0,0.0,Trump
BALLOT GROUP 517,9990517A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 518,9990518A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 519,9990519A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 520,9990520A,N,0,1,0,0,1,100.0,0.0,0.0,Biden
BALLOT GROUP 521,9990521A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 522,9990522A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 523,9990523A,N,0,0,0,0,0,,,,No votes
BALLOT GROUP 524,9990524A,N,0,0,0,0,0,,,,No votes
