,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
29757,191414436,2019-06-18,1440,14,Pacific,1413,32,M,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,2,18,6,June,Tuesday,14,40,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
29791,190116375,2019-06-18,1455,1,Central,176,42,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,4TH                          ST,"34.0404, -118.2504",2019,2,18,6,June,Tuesday,14,55,False,34.0404,-118.2504,White,Misdemeanor,POINT (-118.2504 34.0404)
29842,191414432,2019-06-18,1610,14,Pacific,1431,29,M,W,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,2,18,6,June,Tuesday,16,10,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
29844,191414425,2019-06-18,1440,14,Pacific,1413,30,F,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,2,18,6,June,Tuesday,14,40,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
29863,191414433,2019-06-18,1610,14,Pacific,1431,33,M,W,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,2,18,6,June,Tuesday,16,10,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
29900,190614015,2019-06-18,2125,6,Hollywood,636,34,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ROMAINE,"34.1034, -118.3325",2019,2,18,6,June,Tuesday,21,25,False,34.1034,-118.3325,Black,Misdemeanor,POINT (-118.3325 34.1034)
29917,190116392,2019-06-18,2020,1,Central,129,34,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,TEMPLE,"34.0499, -118.2312",2019,2,18,6,June,Tuesday,20,20,False,34.0499,-118.2312,Hispanic,Misdemeanor,POINT (-118.2312 34.0499)
30147,190116229,2019-06-17,1601,1,Central,158,57,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,500    STANFORD                     AV,"34.0426, -118.2412",2019,2,17,6,June,Monday,16,01,False,34.0426,-118.2412,Black,Misdemeanor,POINT (-118.2412 34.0426)
30219,191414392,2019-06-17,1605,14,Pacific,1412,49,M,W,nan,,I,41.18(A)LAM,,PACIFIC,"33.9933, -118.4765",2019,2,17,6,June,Monday,16,05,False,33.9933,-118.4765,White,Infraction,POINT (-118.4765 33.9933)
30260,190116393,2019-06-17,1850,1,Central,139,43,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH                          ST,"34.0454, -118.2333",2019,2,17,6,June,Monday,18,50,False,34.0454,-118.2333,White,Misdemeanor,POINT (-118.2333 34.0454)
30308,191414393,2019-06-17,1615,14,Pacific,1431,56,M,B,nan,,I,41.18(D)LAM,,PACIFIC,"33.9877, -118.4723",2019,2,17,6,June,Monday,16,15,False,33.9877,-118.4723,Black,Infraction,POINT (-118.4723 33.9877)
30625,191414426,2019-06-15,1600,14,Pacific,1431,26,M,W,nan,,M,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,2,15,6,June,Saturday,16,00,False,33.9879,-118.4719,White,Misdemeanor,POINT (-118.4719 33.9879)
30731,191414427,2019-06-15,1550,14,Pacific,1400,53,M,B,nan,,I,41.18(D)LAM,,MARKET,"33.9883, -118.4727",2019,2,15,6,June,Saturday,15,50,False,33.9883,-118.4727,Black,Infraction,POINT (-118.4727 33.9883)
30887,191414431,2019-06-14,1645,14,Pacific,1413,28,M,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,2,14,6,June,Friday,16,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
30902,191414424,2019-06-14,1645,14,Pacific,1431,30,F,W,nan,,I,41.18(D)LAM,,3RD,"33.988, -118.4703",2019,2,14,6,June,Friday,16,45,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
31137,191414158,2019-06-13,1430,14,Pacific,1431,60,M,B,nan,,I,41.18(D)LAM,,PARK ROW,"33.9885, -118.4724",2019,2,13,6,June,Thursday,14,30,False,33.9885,-118.4724,Black,Infraction,POINT (-118.4724 33.9885)
31431,191313200,2019-06-12,1505,13,Newton,1307,51,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,700    STANFORD                     AV,"34.039, -118.2444",2019,2,12,6,June,Wednesday,15,05,False,34.039,-118.2444,Black,Misdemeanor,POINT (-118.2444 34.039)
31439,190613722,2019-06-12,1150,6,Hollywood,669,47,M,W,nan,,I,41.18(D)LAM,,LEXINGTON                    AV,"34.0929, -118.3092",2019,2,12,6,June,Wednesday,11,50,False,34.0929,-118.3092,White,Infraction,POINT (-118.3092 34.0929)
31603,191414396,2019-06-12,1600,14,Pacific,1412,56,M,W,nan,,I,41.18(D)LAM,,THORNTON,"33.9919, -118.4773",2019,2,12,6,June,Wednesday,16,00,False,33.9919,-118.4773,White,Infraction,POINT (-118.4773 33.9919)
31658,191414413,2019-06-12,1500,14,Pacific,1413,43,M,B,nan,,I,41.18(D)LAM,,4TH,"33.996, -118.4735",2019,2,12,6,June,Wednesday,15,00,False,33.996,-118.4735,Black,Infraction,POINT (-118.4735 33.996)
31712,191313201,2019-06-12,1450,13,Newton,1307,53,F,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,700    STANFORD                     AV,"34.039, -118.2444",2019,2,12,6,June,Wednesday,14,50,False,34.039,-118.2444,Hispanic,Misdemeanor,POINT (-118.2444 34.039)
31836,190613485,2019-06-11,1225,6,Hollywood,648,18,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.1, -118.3113",2019,2,11,6,June,Tuesday,12,25,False,34.1,-118.3113,White,Misdemeanor,POINT (-118.3113 34.1)
31848,190115854,2019-06-11,1510,1,Central,155,29,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0439, -118.2479",2019,2,11,6,June,Tuesday,15,10,False,34.0439,-118.2479,Black,Misdemeanor,POINT (-118.2479 34.0439)
31862,190115855,2019-06-11,1435,1,Central,128,36,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST,"34.0504, -118.2409",2019,2,11,6,June,Tuesday,14,35,False,34.0504,-118.2409,Black,Misdemeanor,POINT (-118.2409 34.0504)
31866,190115851,2019-06-11,1615,1,Central,165,54,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,"34.0439, -118.2479",2019,2,11,6,June,Tuesday,16,15,False,34.0439,-118.2479,Black,Misdemeanor,POINT (-118.2479 34.0439)
31927,190115852,2019-06-11,1500,1,Central,147,30,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0446, -118.245",2019,2,11,6,June,Tuesday,15,00,False,34.0446,-118.245,Black,Misdemeanor,POINT (-118.245 34.0446)
32483,190115949,2019-06-08,1900,1,Central,163,53,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"34.0438, -118.2547",2019,2,8,6,June,Saturday,19,00,False,34.0438,-118.2547,White,Misdemeanor,POINT (-118.2547 34.0438)
32821,190213036,2019-06-07,0930,2,Rampart,212,32,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MADISON,"34.0798, -118.2892",2019,2,7,6,June,Friday,09,30,False,34.0798,-118.2892,White,Misdemeanor,POINT (-118.2892 34.0798)
32835,190613484,2019-06-07,0745,6,Hollywood,666,45,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LA MIRADA,"34.0935, -118.3266",2019,2,7,6,June,Friday,07,45,False,34.0935,-118.3266,White,Misdemeanor,POINT (-118.3266 34.0935)
33026,190912060,2019-06-06,1125,9,Van Nuys,943,43,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,14100    AETNA                        ST,"34.1802, -118.44",2019,2,6,6,June,Thursday,11,25,False,34.1802,-118.44,White,Misdemeanor,POINT (-118.44 34.1802)
33074,191414824,2019-06-06,1330,14,Pacific,1412,55,M,H,nan,,I,41.18(A)LAM,,3RD,"33.9933, -118.4765",2019,2,6,6,June,Thursday,13,30,False,33.9933,-118.4765,Hispanic,Infraction,POINT (-118.4765 33.9933)
33377,190912059,2019-06-05,0940,9,Van Nuys,943,43,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,14100    AETNA                        ST,"34.1802, -118.44",2019,2,5,6,June,Wednesday,09,40,False,34.1802,-118.44,White,Misdemeanor,POINT (-118.44 34.1802)
33397,190212974,2019-06-05,1730,2,Rampart,236,61,M,H,nan,,I,41.18(A)LAM,,MOUNTAIN VIEW,"34.0663, -118.2694",2019,2,5,6,June,Wednesday,17,30,False,34.0663,-118.2694,Hispanic,Infraction,POINT (-118.2694 34.0663)
33517,191111807,2019-06-05,1045,11,Northeast,1152,45,M,W,nan,,M,41.18(D)LAM,,CLAYTON,"34.1, -118.2885",2019,2,5,6,June,Wednesday,10,45,False,34.1,-118.2885,White,Misdemeanor,POINT (-118.2885 34.1)
33548,190213022,2019-06-04,1400,2,Rampart,218,54,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1100    LEMOYNE                      ST,"34.0757, -118.2605",2019,2,4,6,June,Tuesday,14,00,False,34.0757,-118.2605,White,Misdemeanor,POINT (-118.2605 34.0757)
33939,190212941,2019-06-03,1520,2,Rampart,246,29,F,W,nan,,I,41.18ALAMC,,500 S  ALVARADO                     ST,"34.0604, -118.2744",2019,2,3,6,June,Monday,15,20,False,34.0604,-118.2744,White,Infraction,POINT (-118.2744 34.0604)
33945,190212939,2019-06-03,1520,2,Rampart,246,52,M,W,nan,,I,41.18(A)LAM,,500 S  ALVARADO                     ST,"34.0604, -118.2744",2019,2,3,6,June,Monday,15,20,False,34.0604,-118.2744,White,Infraction,POINT (-118.2744 34.0604)
33997,190613487,2019-06-03,0940,6,Hollywood,668,38,F,A,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0968, -118.3109",2019,2,3,6,June,Monday,09,40,False,34.0968,-118.3109,Asian,Misdemeanor,POINT (-118.3109 34.0968)
34050,191413543,2019-06-03,0825,14,Pacific,1412,58,M,B,nan,,I,41.18(A)LAM,,WAVE CREST                   AV,"33.9898, -118.4756",2019,2,3,6,June,Monday,08,25,False,33.9898,-118.4756,Black,Infraction,POINT (-118.4756 33.9898)
34071,190613486,2019-06-03,0940,6,Hollywood,668,24,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0968, -118.3109",2019,2,3,6,June,Monday,09,40,False,34.0968,-118.3109,White,Misdemeanor,POINT (-118.3109 34.0968)
34073,190613488,2019-06-03,0940,6,Hollywood,668,50,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0968, -118.3109",2019,2,3,6,June,Monday,09,40,False,34.0968,-118.3109,Black,Misdemeanor,POINT (-118.3109 34.0968)
34232,190213038,2019-06-02,1300,2,Rampart,246,62,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WILSHIRE,"34.058, -118.2759",2019,2,2,6,June,Sunday,13,00,False,34.058,-118.2759,Hispanic,Misdemeanor,POINT (-118.2759 34.058)
34305,190213037,2019-06-02,1245,2,Rampart,246,64,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WILSHIRE,"34.058, -118.2759",2019,2,2,6,June,Sunday,12,45,False,34.058,-118.2759,Hispanic,Misdemeanor,POINT (-118.2759 34.058)
34462,190115700,2019-06-01,1510,1,Central,162,39,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.048, -118.2577",2019,2,1,6,June,Saturday,15,10,False,34.048,-118.2577,White,Misdemeanor,POINT (-118.2577 34.048)
34524,190115701,2019-06-01,1425,1,Central,134,47,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,3RD                          ST,"34.0517, -118.2491",2019,2,1,6,June,Saturday,14,25,False,34.0517,-118.2491,White,Misdemeanor,POINT (-118.2491 34.0517)
34632,190212933,2019-05-31,1445,2,Rampart,275,52,F,B,nan,,I,41.18(D)LAM,,OLYMPIC,"34.0517, -118.2798",2019,2,31,5,May,Friday,14,45,False,34.0517,-118.2798,Black,Infraction,POINT (-118.2798 34.0517)
34733,190114940,2019-05-31,2125,1,Central,111,29,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,MAIN,"34.0583, -118.2378",2019,2,31,5,May,Friday,21,25,False,34.0583,-118.2378,Hispanic,Misdemeanor,POINT (-118.2378 34.0583)
34808,190115298,2019-05-31,2040,1,Central,111,42,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,BUNKER HILL,"34.0613, -118.2446",2019,2,31,5,May,Friday,20,40,False,34.0613,-118.2446,Hispanic,Misdemeanor,POINT (-118.2446 34.0613)
35466,191111364,2019-05-29,1045,11,Northeast,1152,45,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CLAYTON,"34.1, -118.2885",2019,2,29,5,May,Wednesday,10,45,False,34.1,-118.2885,White,Misdemeanor,POINT (-118.2885 34.1)
36084,191413098,2019-05-26,1620,14,Pacific,1431,48,F,W,nan,,I,41.18(D)LAM,,MARKET,"33.9883, -118.4727",2019,2,26,5,May,Sunday,16,20,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
36181,191413099,2019-05-26,1620,14,Pacific,1431,43,M,W,nan,,I,41.18(D)LAM,,00    MARKET                       ST,"33.9881, -118.473",2019,2,26,5,May,Sunday,16,20,False,33.9881,-118.473,White,Infraction,POINT (-118.473 33.9881)
36338,190114564,2019-05-25,1825,1,Central,182,36,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.042, -118.2625",2019,2,25,5,May,Saturday,18,25,False,34.042,-118.2625,Black,Misdemeanor,POINT (-118.2625 34.042)
36422,191312123,2019-05-25,1930,13,Newton,1333,31,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,28TH                         ST,"34.0181, -118.2586",2019,2,25,5,May,Saturday,19,30,False,34.0181,-118.2586,Hispanic,Misdemeanor,POINT (-118.2586 34.0181)
36645,190114416,2019-05-24,1525,1,Central,156,36,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,5TH,"34.0442, -118.2439",2019,2,24,5,May,Friday,15,25,False,34.0442,-118.2439,Black,Misdemeanor,POINT (-118.2439 34.0442)
36725,190212106,2019-05-24,1505,2,Rampart,245,53,M,W,nan,,I,41.18(D)LAM,,2200 W  6TH                          ST,"34.0601, -118.2761",2019,2,24,5,May,Friday,15,05,False,34.0601,-118.2761,White,Infraction,POINT (-118.2761 34.0601)
36741,190212146,2019-05-24,1615,2,Rampart,245,42,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CORONADO,"34.0605, -118.2815",2019,2,24,5,May,Friday,16,15,False,34.0605,-118.2815,White,Misdemeanor,POINT (-118.2815 34.0605)
37316,190212104,2019-05-21,1615,2,Rampart,245,51,F,W,nan,,I,41.18(D)LAM,,2200 W  6TH                          ST,"34.0601, -118.2761",2019,2,21,5,May,Tuesday,16,15,False,34.0601,-118.2761,White,Infraction,POINT (-118.2761 34.0601)
37522,190212867,2019-05-21,1430,2,Rampart,245,31,M,H,nan,,I,41.18(D)LAM,,7TH,"34.059, -118.2824",2019,2,21,5,May,Tuesday,14,30,False,34.059,-118.2824,Hispanic,Infraction,POINT (-118.2824 34.059)
37533,190212869,2019-05-21,1430,2,Rampart,245,26,M,O,nan,,I,41.18(D)LAM,,CORONADO,"34.0605, -118.2815",2019,2,21,5,May,Tuesday,14,30,False,34.0605,-118.2815,Other,Infraction,POINT (-118.2815 34.0605)
37640,190810076,2019-05-20,2030,8,West LA,853,63,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SAWTELLE,"34.0445, -118.4491",2019,2,20,5,May,Monday,20,30,False,34.0445,-118.4491,White,Misdemeanor,POINT (-118.4491 34.0445)
37677,190810077,2019-05-20,2015,8,West LA,853,34,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,PICO,"34.0445, -118.4491",2019,2,20,5,May,Monday,20,15,False,34.0445,-118.4491,White,Misdemeanor,POINT (-118.4491 34.0445)
37722,190810078,2019-05-20,2010,8,West LA,884,29,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,PICO                         BL,"34.0362, -118.4367",2019,2,20,5,May,Monday,20,10,False,34.0362,-118.4367,Hispanic,Misdemeanor,POINT (-118.4367 34.0362)
37845,190114561,2019-05-20,1945,1,Central,163,49,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.0445, -118.2558",2019,2,20,5,May,Monday,19,45,False,34.0445,-118.2558,White,Misdemeanor,POINT (-118.2558 34.0445)
37851,191413088,2019-05-20,1252,14,Pacific,1431,53,M,W,nan,,I,41.18(D)LAM,,MARKET,"33.9883, -118.4727",2019,2,20,5,May,Monday,12,52,False,33.9883,-118.4727,White,Infraction,POINT (-118.4727 33.9883)
38102,190212099,2019-05-18,1515,2,Rampart,245,34,M,H,nan,,I,41.18(D)LAM,,WILSHIRE,"34.0601, -118.2805",2019,2,18,5,May,Saturday,15,15,False,34.0601,-118.2805,Hispanic,Infraction,POINT (-118.2805 34.0601)
38185,191412805,2019-05-18,1615,14,Pacific,1413,37,M,B,nan,,I,41.18ALAMC,,3RD,"33.997, -118.4761",2019,2,18,5,May,Saturday,16,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
38254,192110433,2019-05-18,1110,21,Topanga,2177,54,F,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,WINNETKA                     AV,"34.1721, -118.5709",2019,2,18,5,May,Saturday,11,10,False,34.1721,-118.5709,White,Misdemeanor,POINT (-118.5709 34.1721)
38299,192110432,2019-05-18,1110,21,Topanga,2177,48,M,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,WINNETKA                     AV,"34.1721, -118.5709",2019,2,18,5,May,Saturday,11,10,False,34.1721,-118.5709,White,Misdemeanor,POINT (-118.5709 34.1721)
38477,191311957,2019-05-17,1200,13,Newton,1307,27,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,700    STANFORD                     AV,"34.039, -118.2444",2019,2,17,5,May,Friday,12,00,False,34.039,-118.2444,White,Misdemeanor,POINT (-118.2444 34.039)
39450,190611957,2019-05-14,0750,6,Hollywood,676,64,M,W,nan,,I,41.18(D)LAM,,WILLOUGHBY,"34.0871, -118.3266",2019,2,14,5,May,Tuesday,07,50,False,34.0871,-118.3266,White,Infraction,POINT (-118.3266 34.0871)
39650,190211627,2019-05-13,1615,2,Rampart,261,33,M,W,nan,,I,41.18(D)LAM,,CORONADO,"34.0567, -118.2815",2019,2,13,5,May,Monday,16,15,False,34.0567,-118.2815,White,Infraction,POINT (-118.2815 34.0567)
39731,190211628,2019-05-13,1620,2,Rampart,261,31,M,H,nan,,I,41.18(D)LAM,,CORONADO,"34.0567, -118.2815",2019,2,13,5,May,Monday,16,20,False,34.0567,-118.2815,Hispanic,Infraction,POINT (-118.2815 34.0567)
40105,191412815,2019-05-11,1605,14,Pacific,1431,33,M,W,nan,,I,41.18(D)LAM,,00    MARKET                       ST,"33.9881, -118.4731",2019,2,11,5,May,Saturday,16,05,False,33.9881,-118.4731,White,Infraction,POINT (-118.4731 33.9881)
40685,190211033,2019-05-09,1530,2,Rampart,265,49,M,H,nan,,I,41.18DLAMC,,7TH                          ST,"34.057, -118.2779",2019,2,9,5,May,Thursday,15,30,False,34.057,-118.2779,Hispanic,Infraction,POINT (-118.2779 34.057)
41525,190611594,2019-05-06,1210,6,Hollywood,637,37,M,W,nan,,I,41.18(D)LAM,,GOWER,"34.1043, -118.3224",2019,2,6,5,May,Monday,12,10,False,34.1043,-118.3224,White,Infraction,POINT (-118.3224 34.1043)
41590,191110051,2019-05-06,1050,11,Northeast,1109,64,F,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,7400 N  FIGUEROA                     ST,"34.1382, -118.1874",2019,2,6,5,May,Monday,10,50,False,34.1382,-118.1874,White,Misdemeanor,POINT (-118.1874 34.1382)
42152,190509670,2019-05-04,0820,5,Harbor,508,50,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SEPULVEDA,"33.8112, -118.3039",2019,2,4,5,May,Saturday,08,20,False,33.8112,-118.3039,White,Misdemeanor,POINT (-118.3039 33.8112)
42204,192109547,2019-05-03,1355,21,Topanga,2187,31,M,B,nan,,I,41.18DLAMC,,DON PIO,"34.1685, -118.6038",2019,2,3,5,May,Friday,13,55,False,34.1685,-118.6038,Black,Infraction,POINT (-118.6038 34.1685)
42294,192109548,2019-05-03,1350,21,Topanga,2187,37,F,W,nan,,I,41.18DLAMC,,DON PIO,"34.1685, -118.6038",2019,2,3,5,May,Friday,13,50,False,34.1685,-118.6038,White,Infraction,POINT (-118.6038 34.1685)
42442,192109546,2019-05-03,2000,21,Topanga,2187,61,M,W,nan,,I,41.18DLAMC,,DON PIO,"34.1685, -118.6038",2019,2,3,5,May,Friday,20,00,False,34.1685,-118.6038,White,Infraction,POINT (-118.6038 34.1685)
42649,190112668,2019-05-02,1403,1,Central,176,51,M,O,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,2,2,5,May,Thursday,14,03,False,34.0419,-118.2485,Other,Misdemeanor,POINT (-118.2485 34.0419)
42758,191412075,2019-05-02,1317,14,Pacific,1412,29,M,W,nan,,I,41.18(D)LAM,,MARKET,"33.9933, -118.4765",2019,2,2,5,May,Thursday,13,17,False,33.9933,-118.4765,White,Infraction,POINT (-118.4765 33.9933)
42902,190112730,2019-05-01,1450,1,Central,135,28,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,3RD,"34.0485, -118.2447",2019,2,1,5,May,Wednesday,14,50,False,34.0485,-118.2447,White,Misdemeanor,POINT (-118.2447 34.0485)
42915,190112725,2019-05-01,1410,1,Central,124,45,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LOS ANGELES,"34.0534, -118.2409",2019,2,1,5,May,Wednesday,14,10,False,34.0534,-118.2409,White,Misdemeanor,POINT (-118.2409 34.0534)
43246,190112597,2019-04-30,0900,1,Central,176,33,M,O,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,2,30,4,April,Tuesday,09,00,False,34.0419,-118.2485,Other,Misdemeanor,POINT (-118.2485 34.0419)
43442,190112598,2019-04-30,0850,1,Central,176,51,M,O,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH,"34.0419, -118.2485",2019,2,30,4,April,Tuesday,08,50,False,34.0419,-118.2485,Other,Misdemeanor,POINT (-118.2485 34.0419)
43480,190509256,2019-04-30,1430,5,Harbor,566,51,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2814",2019,2,30,4,April,Tuesday,14,30,False,33.7369,-118.2814,White,Misdemeanor,POINT (-118.2814 33.7369)
43628,191411400,2019-04-29,0850,14,Pacific,1412,26,M,W,nan,,I,41.18(D)LAM,,PARK,"33.9923, -118.4759",2019,2,29,4,April,Monday,08,50,False,33.9923,-118.4759,White,Infraction,POINT (-118.4759 33.9923)
43669,190509254,2019-04-29,1030,5,Harbor,566,56,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2814",2019,2,29,4,April,Monday,10,30,False,33.7369,-118.2814,Black,Misdemeanor,POINT (-118.2814 33.7369)
43703,191412072,2019-04-29,0850,14,Pacific,1412,25,F,W,nan,,I,41.18(D)LAM,,PARK,"33.9923, -118.4759",2019,2,29,4,April,Monday,08,50,False,33.9923,-118.4759,White,Infraction,POINT (-118.4759 33.9923)
43737,190509255,2019-04-29,1030,5,Harbor,566,48,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH                          ST,"33.7369, -118.2814",2019,2,29,4,April,Monday,10,30,False,33.7369,-118.2814,Hispanic,Misdemeanor,POINT (-118.2814 33.7369)
44115,190112542,2019-04-27,1600,1,Central,162,23,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.048, -118.2577",2019,2,27,4,April,Saturday,16,00,False,34.048,-118.2577,Black,Misdemeanor,POINT (-118.2577 34.048)
44124,191510499,2019-04-27,0730,15,N Hollywood,1563,47,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LAUREL CANYON                BL,"34.1512, -118.3864",2019,2,27,4,April,Saturday,07,30,False,34.1512,-118.3864,White,Misdemeanor,POINT (-118.3864 34.1512)
44132,191411389,2019-04-27,1758,14,Pacific,1412,29,M,W,nan,,I,41.18(D)LAM,,PARK ROW,"33.9933, -118.4765",2019,2,27,4,April,Saturday,17,58,False,33.9933,-118.4765,White,Infraction,POINT (-118.4765 33.9933)
44144,191510494,2019-04-27,0730,15,N Hollywood,1563,61,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LAUREL CANYON                BL,"34.1512, -118.3864",2019,2,27,4,April,Saturday,07,30,False,34.1512,-118.3864,White,Misdemeanor,POINT (-118.3864 34.1512)
