index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employerfull,fire
1096689,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,20489.0,89584.0,28436.0,SAN DIEGO,20489.0,89584.0,28436.0,SAN_DIEGO_CITY,True
1096690,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,11261.0,95012.0,23905.0,SAN DIEGO,11261.0,95012.0,23905.0,SAN_DIEGO_CITY,True
1096691,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,7172.0,86223.0,23603.0,SAN DIEGO,7172.0,86223.0,23603.0,SAN_DIEGO_CITY,True
1096692,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,6022.0,82070.0,18946.0,SAN DIEGO,6022.0,82070.0,18946.0,SAN_DIEGO_CITY,True
1096693,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,3258.0,77587.0,20695.0,SAN DIEGO,3258.0,77587.0,20695.0,SAN_DIEGO_CITY,True
1096694,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,16274.0,89743.0,22343.0,SAN DIEGO,16274.0,89743.0,22343.0,SAN_DIEGO_CITY,True
1096695,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,5337.0,72488.0,19600.0,SAN DIEGO,5337.0,72488.0,19600.0,SAN_DIEGO_CITY,True
1096696,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,15571.0,82830.0,28936.0,SAN DIEGO,15571.0,82830.0,28936.0,SAN_DIEGO_CITY,True
1096697,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,6737.0,72080.0,20341.0,SAN DIEGO,6737.0,72080.0,20341.0,SAN_DIEGO_CITY,True
1096698,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,1117.0,55829.0,26925.0,SAN DIEGO,1117.0,55829.0,26925.0,SAN_DIEGO_CITY,True
1096699,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,1206.0,69654.0,13043.0,SAN DIEGO,1206.0,69654.0,13043.0,SAN_DIEGO_CITY,True
1096700,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,2982.0,65246.0,18765.0,SAN DIEGO,2982.0,65246.0,18765.000000000004,SAN_DIEGO_CITY,True
1096701,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,1216.0,82101.0,14916.0,SAN DIEGO,1216.0,82101.0,14916.0,SAN_DIEGO_CITY,True
1096702,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,5029.0,81618.0,25715.0,SAN DIEGO,5029.0,81618.0,25715.0,SAN_DIEGO_CITY,True
1096703,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,217.0,73204.0,22365.0,SAN DIEGO,217.0,73204.0,22365.0,SAN_DIEGO_CITY,True
1096704,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,10899.0,86904.0,21042.0,SAN DIEGO,10899.0,86904.0,21042.0,SAN_DIEGO_CITY,True
1096705,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,10594.0,85361.0,21617.0,SAN DIEGO,10594.0,85361.0,21617.0,SAN_DIEGO_CITY,True
1096706,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,14375.0,89475.0,21041.0,SAN DIEGO,14375.0,89475.0,21041.0,SAN_DIEGO_CITY,True
1096707,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,7793.0,70629.0,16259.0,SAN DIEGO,7793.0,70629.0,16259.0,SAN_DIEGO_CITY,True
1096708,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,11313.0,77579.0,18061.0,SAN DIEGO,11313.0,77579.0,18061.0,SAN_DIEGO_CITY,True
1096709,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,4248.0,69186.0,17644.0,SAN DIEGO,4248.0,69186.0,17644.0,SAN_DIEGO_CITY,True
1096710,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,9043.0,77259.0,17269.0,SAN DIEGO,9043.0,77259.0,17269.0,SAN_DIEGO_CITY,True
1096711,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,6354.0,69069.0,19924.0,SAN DIEGO,6354.0,69069.0,19924.0,SAN_DIEGO_CITY,True
1096712,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,6723.0,61428.0,26880.0,SAN DIEGO,6723.0,61428.0,26880.0,SAN_DIEGO_CITY,True
1096713,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,5554.0,77654.0,18545.0,SAN DIEGO,5554.0,77654.0,18545.0,SAN_DIEGO_CITY,True
1096714,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,5568.0,77342.0,14474.0,SAN DIEGO,5568.0,77342.0,14474.0,SAN_DIEGO_CITY,True
1096715,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,9360.0,86543.0,15687.0,SAN DIEGO,9360.0,86543.0,15687.0,SAN_DIEGO_CITY,True
1096716,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,1829.0,69544.0,9425.0,SAN DIEGO,1829.0,69544.0,9425.0,SAN_DIEGO_CITY,True
1096717,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,18196.0,88768.0,16579.0,SAN DIEGO,18196.0,88768.0,16579.0,SAN_DIEGO_CITY,True
1096718,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,10211.0,77048.0,11533.0,SAN DIEGO,10211.0,77048.0,11533.0,SAN_DIEGO_CITY,True
1096719,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,7612.0,77773.0,10459.0,SAN DIEGO,7612.0,77773.0,10459.0,SAN_DIEGO_CITY,True
1096720,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 2,4818.0,68359.0,11183.0,SAN DIEGO,4818.0,68359.0,11183.0,SAN_DIEGO_CITY,True
1096721,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,41904.0,130832.0,28037.0,SAN DIEGO,41904.0,130832.0,28037.0,SAN_DIEGO_CITY,True
1096722,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,46714.0,127549.0,30889.0,SAN DIEGO,46714.0,127549.0,30889.0,SAN_DIEGO_CITY,True
1096723,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,10772.0,96199.0,7336.0,SAN DIEGO,10772.0,96199.0,7336.0,SAN_DIEGO_CITY,True
1096724,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,14236.0,107640.0,24098.0,SAN DIEGO,14236.0,107640.0,24098.0,SAN_DIEGO_CITY,True
1096725,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,16222.0,92994.0,30981.0,SAN DIEGO,16222.0,92994.0,30981.0,SAN_DIEGO_CITY,True
1096726,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,3715.0,87928.0,8654.0,SAN DIEGO,3715.0,87928.0,8654.0,SAN_DIEGO_CITY,True
1096727,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,16603.0,92916.0,27477.0,SAN DIEGO,16603.0,92916.0,27477.0,SAN_DIEGO_CITY,True
1096728,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,52495.0,146721.0,27001.0,SAN DIEGO,52495.0,146721.0,27001.0,SAN_DIEGO_CITY,True
1096729,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,50939.0,117393.0,33258.0,SAN DIEGO,50939.0,117393.0,33258.0,SAN_DIEGO_CITY,True
1096730,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,23598.0,106760.0,18046.0,SAN DIEGO,23598.0,106760.0,18046.0,SAN_DIEGO_CITY,True
1096731,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,3716.0,50130.0,3273.0,SAN DIEGO,3716.0,50130.0,3273.0,SAN_DIEGO_CITY,True
1096732,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,30683.0,105793.0,23190.0,SAN DIEGO,30683.0,105793.0,23190.0,SAN_DIEGO_CITY,True
1096733,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,26181.0,103065.0,32792.0,SAN DIEGO,26181.0,103065.0,32792.0,SAN_DIEGO_CITY,True
1096734,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,15422.0,104133.0,31393.0,SAN DIEGO,15422.0,104133.0,31393.0,SAN_DIEGO_CITY,True
1096735,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,51880.0,124895.0,33766.0,SAN DIEGO,51880.0,124895.0,33766.0,SAN_DIEGO_CITY,True
1096736,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,12037.0,74058.0,17324.0,SAN DIEGO,12037.0,74058.0,17324.0,SAN_DIEGO_CITY,True
1096737,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,25044.0,106637.0,25281.0,SAN DIEGO,25044.0,106637.0,25281.0,SAN_DIEGO_CITY,True
1096738,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,32286.0,106743.0,32999.0,SAN DIEGO,32286.0,106743.0,32999.0,SAN_DIEGO_CITY,True
1096739,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD 3,39168.0,110662.0,31313.0,SAN DIEGO,39168.0,110662.0,31313.0,SAN_DIEGO_CITY,True
1096740,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD CHIEF,0.0,140129.0,49283.0,SAN DIEGO,0.0,140129.0,49283.0,SAN_DIEGO_CITY,True
1096741,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD CHIEF,0.0,46070.0,6142.0,SAN DIEGO,0.0,46070.0,6142.0,SAN_DIEGO_CITY,True
1096742,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,6345.0,33580.0,6006.0,SAN DIEGO,6345.0,33580.0,6006.0,SAN_DIEGO_CITY,True
1096743,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,39714.0,136029.0,24093.0,SAN DIEGO,39714.0,136029.0,24093.0,SAN_DIEGO_CITY,True
1096744,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,14072.0,106644.0,26227.0,SAN DIEGO,14072.0,106644.0,26227.0,SAN_DIEGO_CITY,True
1096745,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,14866.0,110326.0,19033.0,SAN DIEGO,14866.0,110326.0,19033.0,SAN_DIEGO_CITY,True
1096746,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,24978.0,121576.0,21615.0,SAN DIEGO,24978.0,121576.0,21615.0,SAN_DIEGO_CITY,True
1096747,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,4377.0,83599.0,33473.0,SAN DIEGO,4377.0,83599.0,33473.0,SAN_DIEGO_CITY,True
1096748,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,5868.0,103214.0,26262.0,SAN DIEGO,5868.0,103214.0,26262.0,SAN_DIEGO_CITY,True
1096749,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,15866.0,77091.0,14411.0,SAN DIEGO,15866.0,77091.0,14411.0,SAN_DIEGO_CITY,True
1096750,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,8052.0,117965.0,8223.0,SAN DIEGO,8052.0,117965.0,8223.0,SAN_DIEGO_CITY,True
1096751,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,84817.0,187000.0,24868.0,SAN DIEGO,84817.0,187000.0,24868.0,SAN_DIEGO_CITY,True
1096752,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,13237.0,105621.0,26861.0,SAN DIEGO,13237.0,105621.0,26861.0,SAN_DIEGO_CITY,True
1096753,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,19671.0,121630.0,21252.0,SAN DIEGO,19671.0,121630.0,21252.0,SAN_DIEGO_CITY,True
1096754,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,15190.0,110037.0,29976.0,SAN DIEGO,15190.0,110037.0,29976.0,SAN_DIEGO_CITY,True
1096755,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,9354.0,89926.0,23098.0,SAN DIEGO,9354.0,89926.0,23098.0,SAN_DIEGO_CITY,True
1096756,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,46993.0,129456.0,35179.0,SAN DIEGO,46993.0,129456.0,35179.0,SAN_DIEGO_CITY,True
1096757,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,34514.0,127272.0,29129.0,SAN DIEGO,34514.0,127272.0,29129.0,SAN_DIEGO_CITY,True
1096758,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,8709.0,70221.0,28950.0,SAN DIEGO,8709.0,70221.0,28950.0,SAN_DIEGO_CITY,True
1096759,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,4787.0,68567.0,28353.0,SAN DIEGO,4787.0,68567.0,28353.0,SAN_DIEGO_CITY,True
1096760,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,15854.0,93168.0,21157.0,SAN DIEGO,15854.0,93168.0,21157.0,SAN_DIEGO_CITY,True
1096761,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,34216.0,117509.0,34655.0,SAN DIEGO,34216.0,117509.0,34655.00000000001,SAN_DIEGO_CITY,True
1096762,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,LIFEGUARD SERGEANT,24328.0,111000.0,24357.0,SAN DIEGO,24328.0,111000.0,24357.0,SAN_DIEGO_CITY,True
1096763,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE MECHANIC,7784.0,72882.0,9296.0,SAN DIEGO,7784.0,72882.0,9296.0,SAN_DIEGO_CITY,True
1096764,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE MECHANIC,307.0,56444.0,15943.0,SAN DIEGO,307.0,56444.0,15943.0,SAN_DIEGO_CITY,True
1096765,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE SAFETY CAPTAIN,54537.0,159583.0,28492.0,SAN DIEGO,54537.0,159583.0,28492.0,SAN_DIEGO_CITY,True
1096766,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE SAFETY LIEUTENANT,11737.0,133365.0,22997.0,SAN DIEGO,11737.0,133365.0,22997.0,SAN_DIEGO_CITY,True
1096767,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE SAFETY LIEUTENANT,51989.0,156606.0,26011.0,SAN DIEGO,51989.0,156606.0,26011.0,SAN_DIEGO_CITY,True
1096768,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,MARINE SAFETY LIEUTENANT,9664.0,124420.0,9658.0,SAN DIEGO,9664.0,124420.0,9658.0,SAN_DIEGO_CITY,True
1096769,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,ORG EFEC SPEC 3(OUTRCH & ED COORD),0.0,78540.0,19021.0,SAN DIEGO,0.0,78540.0,19021.0,SAN_DIEGO_CITY,True
1096770,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SPEC 2,134.0,38854.0,11948.0,SAN DIEGO,134.0,38854.0,11948.0,SAN_DIEGO_CITY,True
1096771,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SPEC 2,8167.0,51894.0,19621.0,SAN DIEGO,8167.0,51894.0,19621.0,SAN_DIEGO_CITY,True
1096772,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SPEC 2,228.0,28202.0,7458.0,SAN DIEGO,228.0,28202.0,7458.0,SAN_DIEGO_CITY,True
1096773,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SPEC 2,249.0,44375.0,4582.0,SAN DIEGO,249.0,44375.0,4582.0,SAN_DIEGO_CITY,True
1096774,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SPEC 2,0.0,42024.0,4463.0,SAN DIEGO,0.0,42024.0,4463.0,SAN_DIEGO_CITY,True
1096775,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PAYROLL SUPV,6195.0,63594.0,15308.0,SAN DIEGO,6195.0,63594.0,15308.0,SAN_DIEGO_CITY,True
1096776,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,POLICE DETECTIVE,0.0,5589.0,0.0,SAN DIEGO,0.0,5589.0,0.0,SAN_DIEGO_CITY,True
1096777,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,POLICE OFFICER 2,0.0,6400.0,0.0,SAN DIEGO,0.0,6400.0,0.0,SAN_DIEGO_CITY,True
1096778,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PROGRAM COORDINATOR,0.0,111161.0,19389.0,SAN DIEGO,0.0,111160.99999999999,19389.0,SAN_DIEGO_CITY,True
1096779,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PROGRAM MANAGER,0.0,126289.0,10727.0,SAN DIEGO,0.0,126289.0,10727.0,SAN_DIEGO_CITY,True
1096780,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PROJECT ASSISTANT,223.0,57500.0,8037.0,SAN DIEGO,223.0,57500.0,8037.0,SAN_DIEGO_CITY,True
1096781,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PROJECT OFCR 1,0.0,15226.0,0.0,SAN DIEGO,0.0,15226.0,0.0,SAN_DIEGO_CITY,True
1096782,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,PROJECT OFCR 2,357.0,93796.0,26231.0,SAN DIEGO,357.0,93796.0,26231.0,SAN_DIEGO_CITY,True
1096783,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,QUALITY MGMT COORD,0.0,84709.0,17372.0,SAN DIEGO,0.0,84709.0,17372.0,SAN_DIEGO_CITY,True
1096784,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,QUALITY MGMT COORD,0.0,118201.0,10046.0,SAN DIEGO,0.0,118201.0,10046.0,SAN_DIEGO_CITY,True
1096785,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR ACCOUNT CLRK,57.0,37567.0,15170.0,SAN DIEGO,57.0,37567.0,15170.0,SAN_DIEGO_CITY,True
1096786,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR CLERK/TYPIST,0.0,45840.0,11272.0,SAN DIEGO,0.0,45840.0,11272.0,SAN_DIEGO_CITY,True
1096787,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR MGMT ANLYST,0.0,69252.0,16842.0,SAN DIEGO,0.0,69252.0,16842.0,SAN_DIEGO_CITY,True
1096788,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR MGMT ANLYST,1554.0,74643.0,22418.0,SAN DIEGO,1554.0,74643.0,22418.0,SAN_DIEGO_CITY,True
1096789,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR MGMT ANLYST,0.0,63056.0,12402.0,SAN DIEGO,0.0,63056.0,12402.0,SAN_DIEGO_CITY,True
1096790,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SR PUBLIC INFO OFCR,4438.0,74215.0,17864.0,SAN DIEGO,4438.0,74215.0,17864.0,SAN_DIEGO_CITY,True
1096791,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3582.0,134.0,SAN DIEGO,0.0,3582.0,134.0,SAN_DIEGO_CITY,True
1096792,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3393.0,127.0,SAN DIEGO,0.0,3393.0,127.0,SAN_DIEGO_CITY,True
1096793,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3046.0,114.0,SAN DIEGO,0.0,3046.0,114.0,SAN_DIEGO_CITY,True
1096794,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,741.0,28.0,SAN DIEGO,0.0,741.0,28.0,SAN_DIEGO_CITY,True
1096795,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3905.0,146.0,SAN DIEGO,0.0,3905.0,146.0,SAN_DIEGO_CITY,True
1096796,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2836.0,106.0,SAN DIEGO,0.0,2836.0,106.0,SAN_DIEGO_CITY,True
1096797,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3506.0,131.0,SAN DIEGO,0.0,3506.0,131.0,SAN_DIEGO_CITY,True
1096798,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2821.0,106.0,SAN DIEGO,0.0,2821.0,106.0,SAN_DIEGO_CITY,True
1096799,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2734.0,103.0,SAN DIEGO,0.0,2734.0,103.0,SAN_DIEGO_CITY,True
1096800,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3347.0,126.0,SAN DIEGO,0.0,3347.0,126.0,SAN_DIEGO_CITY,True
1096801,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3168.0,119.0,SAN DIEGO,0.0,3168.0,119.0,SAN_DIEGO_CITY,True
1096802,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,1962.0,74.0,SAN DIEGO,0.0,1962.0,74.0,SAN_DIEGO_CITY,True
1096803,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2631.0,99.0,SAN DIEGO,0.0,2631.0,99.0,SAN_DIEGO_CITY,True
1096804,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3534.0,133.0,SAN DIEGO,0.0,3534.0,133.0,SAN_DIEGO_CITY,True
1096805,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2681.0,101.0,SAN DIEGO,0.0,2681.0,101.0,SAN_DIEGO_CITY,True
1096806,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3111.0,117.0,SAN DIEGO,0.0,3111.0,117.0,SAN_DIEGO_CITY,True
1096807,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2746.0,103.0,SAN DIEGO,0.0,2746.0,103.0,SAN_DIEGO_CITY,True
1096808,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3016.0,113.0,SAN DIEGO,0.0,3016.0,113.0,SAN_DIEGO_CITY,True
1096809,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3016.0,113.0,SAN DIEGO,0.0,3016.0,113.0,SAN_DIEGO_CITY,True
1096810,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2195.0,82.0,SAN DIEGO,0.0,2195.0,82.0,SAN_DIEGO_CITY,True
1096811,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3817.0,143.0,SAN DIEGO,0.0,3817.0,143.0,SAN_DIEGO_CITY,True
1096812,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3085.0,116.0,SAN DIEGO,0.0,3085.0,116.0,SAN_DIEGO_CITY,True
1096813,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2823.0,106.0,SAN DIEGO,0.0,2823.0,106.0,SAN_DIEGO_CITY,True
1096814,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3384.0,127.0,SAN DIEGO,0.0,3384.0,127.0,SAN_DIEGO_CITY,True
1096815,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,3561.0,134.0,SAN DIEGO,0.0,3561.0,134.0,SAN_DIEGO_CITY,True
1096816,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,STUDENT INTERN,0.0,2671.0,100.0,SAN DIEGO,0.0,2671.0,100.0,SAN_DIEGO_CITY,True
1096817,2018,CITY,1420572.0,SAN DIEGO,FIRE-RESCUE,SUPV MGMT ANLYST,1113.0,87326.0,19385.0,SAN DIEGO,1113.0,87326.0,19385.0,SAN_DIEGO_CITY,True
1656383,2013,CITY,1345895.0,SAN DIEGO,EMERGENCY MEDICAL SERVICES,DEPUTY FIRE CHIEF,0.0,144824.0,14740.0,SAN DIEGO,0.0,156107.43685744578,15888.413655739043,SAN_DIEGO_CITY,True
1656384,2013,CITY,1345895.0,SAN DIEGO,EMERGENCY MEDICAL SERVICES,FIRE BATTALION CHIEF,72855.0,216333.0,11267.0,SAN DIEGO,78531.23316749443,233187.8013152642,12144.827453135129,SAN_DIEGO_CITY,True
1656385,2013,CITY,1345895.0,SAN DIEGO,EMERGENCY MEDICAL SERVICES,FIRE CAPTAIN,13788.0,103036.0,10845.0,SAN DIEGO,14862.242027498638,111063.67635228818,11689.94885322184,SAN_DIEGO_CITY,True
1656386,2013,CITY,1345895.0,SAN DIEGO,EMERGENCY MEDICAL SERVICES,FIRE CAPTAIN,62004.0,200185.0,6607.0,SAN DIEGO,66834.81684602737,215781.6884446486,7121.7604493533145,SAN_DIEGO_CITY,True
1656387,2013,CITY,1345895.0,SAN DIEGO,EMERGENCY MEDICAL SERVICES,FIRE FIGHTER 2,1196.0,91969.0,2740.0,SAN DIEGO,1289.1820035457188,99134.43117399348,2953.4771653137705,SAN_DIEGO_CITY,True
