index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,fire,employerfull
5637120,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,15267.0,114996.0,35443.0,FRESNO,16193.779437854826,121976.80357866992,37594.55849976345,True,FRESNO_CITY
5637121,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,34431.0,131076.0,32026.0,FRESNO,36521.12529146391,139032.93597931875,33970.13036462558,True,FRESNO_CITY
5637122,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,20596.0,119430.0,32509.0,FRESNO,21846.275057447958,126679.96844586376,34482.45075949581,True,FRESNO_CITY
5637123,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,13035.0,112413.0,33924.0,FRESNO,13826.286432988647,119237.003206103,35983.34798256286,True,FRESNO_CITY
5637124,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,22898.0,121129.0,35113.0,FRESNO,24288.01739490403,128482.10581829549,37244.525931839686,True,FRESNO_CITY
5637125,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,24452.0,121389.0,34828.0,FRESNO,25936.35257839957,128757.88905362936,36942.22507772371,True,FRESNO_CITY
5637126,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,864.0,99605.0,35226.0,FRESNO,916.4489051094891,105651.49675165585,37364.3855687348,True,FRESNO_CITY
5637127,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,4487.0,102416.0,35045.0,FRESNO,4759.382219011895,108633.13780751554,37172.39800875237,True,FRESNO_CITY
5637128,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,36646.0,136749.0,33953.0,FRESNO,38870.586315558256,145050.3140333536,36014.1084203501,True,FRESNO_CITY
5637129,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,24231.0,122062.0,34073.0,FRESNO,25701.936828365775,129471.74335124358,36141.392990504195,True,FRESNO_CITY
5637130,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,25894.0,125777.0,35507.0,FRESNO,27465.888829751286,133412.26150226413,37662.44360384563,True,FRESNO_CITY
5637131,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18270.0,115001.0,34782.0,FRESNO,19379.07580596107,121982.10710242634,36893.432659164646,True,FRESNO_CITY
5637132,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,24068.0,124649.0,32894.0,FRESNO,25529.04195390646,132215.78654281562,34890.8220887402,True,FRESNO_CITY
5637133,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,20992.0,124385.0,36498.0,FRESNO,22266.314138956477,131935.76048847663,38713.60201236821,True,FRESNO_CITY
5637134,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,22722.0,124634.0,35924.0,FRESNO,24101.33335867802,132199.87597154637,38104.75748513112,True,FRESNO_CITY
5637135,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,26457.0,125370.0,35377.0,FRESNO,28063.065604724252,132980.5546684915,37524.551986178696,True,FRESNO_CITY
5637136,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,15720.0,120741.0,33872.0,FRESNO,16674.278690186537,128070.55237479725,35928.19133549608,True,FRESNO_CITY
5637137,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,14072.0,112583.0,35177.0,FRESNO,14926.23726007029,119417.32301382131,37312.41103592187,True,FRESNO_CITY
5637138,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,30662.0,132435.0,35895.0,FRESNO,32523.32908387402,140474.43373631386,38073.99704734388,True,FRESNO_CITY
5637139,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,12701.0,114178.0,34542.0,FRESNO,13472.011046059748,121109.1470921195,36638.86351885645,True,FRESNO_CITY
5637140,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,21228.0,121522.0,35644.0,FRESNO,22516.64046025953,128898.96278555015,37807.76015477156,True,FRESNO_CITY
5637141,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,16211.0,115505.0,35351.0,FRESNO,17195.084723067048,122516.70229707354,37496.97366264531,True,FRESNO_CITY
5637142,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,10916.0,110573.0,35423.0,FRESNO,11578.653065017574,117285.30646374021,37573.34440473777,True,FRESNO_CITY
5637143,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,16837.0,114585.0,32269.0,FRESNO,17859.085897370915,121540.85392589214,34227.88161918762,True,FRESNO_CITY
5637144,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,32925.0,131895.0,34857.0,FRESNO,34923.70393603001,139901.65317062044,36972.98551551095,True,FRESNO_CITY
5637145,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23939.0,118526.0,33406.0,FRESNO,25392.21104099081,125721.0913507029,35433.902921397676,True,FRESNO_CITY
5637146,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,14003.0,118257.0,35674.0,FRESNO,14853.048632231685,125435.76177260747,37839.58129731009,True,FRESNO_CITY
5637147,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18230.0,116353.0,32086.0,FRESNO,19336.647615909707,123416.17992616248,34033.77264970262,True,FRESNO_CITY
5637148,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,16387.0,115962.0,35412.0,FRESNO,17381.768759293052,123001.44436841039,37561.676652473645,True,FRESNO_CITY
5637149,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,37625.0,134354.0,34782.0,FRESNO,39909.016267065424,142509.92615402813,36893.432659164646,True,FRESNO_CITY
5637150,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,3686.0,110549.0,38395.0,FRESNO,3909.7577132333063,117259.84954970938,40725.75892555421,True,FRESNO_CITY
5637151,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,31231.0,133804.0,35816.0,FRESNO,33126.87008735469,141926.53854082184,37990.201371992436,True,FRESNO_CITY
5637152,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18113.0,116430.0,35132.0,FRESNO,19212.545160009464,123497.85419201136,37264.67932211408,True,FRESNO_CITY
5637153,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,327.0,36481.0,8885.0,FRESNO,346.8504536699108,38695.57003159638,9424.361715159503,True,FRESNO_CITY
5637154,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,1529.0,99096.0,35070.0,FRESNO,1621.8175647134362,105111.59803325223,37198.91562753447,True,FRESNO_CITY
5637155,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,1888.0,53133.0,11186.0,FRESNO,2002.6105704244392,56358.42554997973,11865.043347864288,True,FRESNO_CITY
5637156,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,7713.0,68375.0,16316.0,FRESNO,8181.215746654501,72525.68736905245,17306.45872195188,True,FRESNO_CITY
5637157,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,26779.0,138973.0,38193.0,FRESNO,28404.61253463774,147409.32140020953,40511.49656579481,True,FRESNO_CITY
5637158,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,69327.0,170720.0,34373.0,FRESNO,73535.47829227494,181083.51513922683,36459.60441588943,True,FRESNO_CITY
5637159,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,17427.0,126461.0,37708.0,FRESNO,18484.90170062855,134137.78355214247,39997.054761422005,True,FRESNO_CITY
5637160,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,18127.0,131115.0,38370.0,FRESNO,19227.39502652744,139074.30346461883,40699.2413067721,True,FRESNO_CITY
5637161,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,12731.0,125558.0,38334.0,FRESNO,13503.832188598271,133179.9671617329,40661.055935725875,True,FRESNO_CITY
5637162,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,31582.0,130018.0,35642.0,FRESNO,33499.177455055426,137910.71035246013,37805.638745268996,True,FRESNO_CITY
5637163,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,261.0,101353.0,34027.0,FRESNO,276.8439400851581,107505.60865690053,36092.60057194512,True,FRESNO_CITY
5637164,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11314.0,97938.0,29769.0,FRESNO,12000.813556028656,103883.30193126522,31576.11974097729,True,FRESNO_CITY
5637165,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,0.0,79943.0,20483.0,FRESNO,0.0,84795.91993190728,21726.415420552854,True,FRESNO_CITY
5637166,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,35231.0,116495.0,31786.0,FRESNO,37369.689092491215,123566.80000084483,33715.56122431738,True,FRESNO_CITY
5637167,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,12504.0,102895.0,30611.0,FRESNO,13263.052210056772,109141.21538338065,32469.233141558532,True,FRESNO_CITY
5637168,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23479.0,114673.0,32560.0,FRESNO,24904.286855400107,121634.19594400514,34536.546701811305,True,FRESNO_CITY
5637169,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,5361.0,90265.0,32535.0,FRESNO,5686.438171634226,95744.51437466207,34510.0290830292,True,FRESNO_CITY
5637170,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,24300.0,126339.0,35952.0,FRESNO,25775.12545620438,134008.3775724858,38134.457218167074,True,FRESNO_CITY
5637171,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,31015.0,124691.0,34092.0,FRESNO,32897.75786107732,132260.33614236958,36161.54638077859,True,FRESNO_CITY
5637172,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,5276.0,103452.0,34820.0,FRESNO,5596.278267775074,109732.0279298459,36933.73943971344,True,FRESNO_CITY
5637173,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,17091.0,111977.0,34464.0,FRESNO,18128.50490419708,118774.53593454314,36556.12854825629,True,FRESNO_CITY
5637174,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,26118.0,127587.0,35578.0,FRESNO,27703.486694038933,135332.1371020884,37737.75364118681,True,FRESNO_CITY
5637175,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE CHIEF,0.0,179451.0,52618.0,FRESNO,0.0,190344.52832268857,55812.1626030684,True,FRESNO_CITY
5637176,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE DEPUTY CHIEF,32716.0,217183.0,49261.0,FRESNO,34702.01664301162,230367.0399981414,52251.37675300757,True,FRESNO_CITY
5637177,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIRE DEPUTY CHIEF,1442.0,163338.0,40994.0,FRESNO,1529.5362513517168,173253.39266524737,43482.53057414166,True,FRESNO_CITY
5637196,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19937.0,96591.0,30505.0,FRESNO,21147.270626351718,102454.53263128549,32356.798437922414,True,FRESNO_CITY
5637197,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,22960.0,105550.0,31595.0,FRESNO,24353.781089483644,111957.38649804002,33512.966616822116,True,FRESNO_CITY
5637198,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,44307.0,125598.0,29875.0,FRESNO,46996.645415145984,133222.39535178427,31688.55444461341,True,FRESNO_CITY
5637199,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,35970.0,112671.0,28860.0,FRESNO,38153.54990369018,119510.6650319343,30611.939122060016,True,FRESNO_CITY
5637200,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,34355.0,116735.0,28240.0,FRESNO,36440.511730366314,123821.36914115302,29954.302176263856,True,FRESNO_CITY
5637201,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,13122.0,89283.0,29757.0,FRESNO,13918.567746350365,94702.90230890106,31563.391283961882,True,FRESNO_CITY
5637202,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,16506.0,94410.0,30788.0,FRESNO,17507.992624695864,100141.1355687348,32656.97788253582,True,FRESNO_CITY
5637203,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,12724.0,89485.0,27151.0,FRESNO,13496.407255339282,94917.16466866045,28799.194702115437,True,FRESNO_CITY
5637204,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,11164.0,89125.0,30154.0,FRESNO,11841.707843336037,94535.31095819817,31984.491070221684,True,FRESNO_CITY
5637205,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,26814.0,111814.0,28980.0,FRESNO,28441.737200932686,118601.64106008381,30739.223692214116,True,FRESNO_CITY
5637206,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,25707.0,105233.0,30920.0,FRESNO,27267.537041261152,111621.14309188296,32796.99090970533,True,FRESNO_CITY
5637207,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,12990.0,93507.0,29437.0,FRESNO,13778.554719180862,99183.31917832524,31223.96576355096,True,FRESNO_CITY
5637208,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,15542.0,94643.0,30826.0,FRESNO,16485.47324445796,100388.279775784,32697.28466308462,True,FRESNO_CITY
5637209,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,21789.0,103083.0,31310.0,FRESNO,23111.69582572993,109340.62787662206,33210.665762706136,True,FRESNO_CITY
5637210,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,33577.0,113103.0,28182.0,FRESNO,35615.28343386726,119968.88948448906,29892.781300689378,True,FRESNO_CITY
5637211,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,7452.0,87647.0,28330.0,FRESNO,7904.371806569344,92967.5893358002,30049.765603879427,True,FRESNO_CITY
5637212,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,26217.0,105300.0,29386.0,FRESNO,27808.496464416057,111692.21031021899,31169.869821235472,True,FRESNO_CITY
5637213,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,38490.0,117600.0,28091.0,FRESNO,40826.5258769262,124738.87875101379,29796.25716832252,True,FRESNO_CITY
5637214,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,35966.0,111361.0,30826.0,FRESNO,38149.30708468505,118121.14180775211,32697.28466308462,True,FRESNO_CITY
5637215,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,5931.0,83466.0,28088.0,FRESNO,6291.039879866181,88532.78277068127,29793.075054068668,True,FRESNO_CITY
5637216,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,13641.0,92075.0,31006.0,FRESNO,14469.073512266828,97664.38997448634,32888.211518315766,True,FRESNO_CITY
5637217,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,20014.0,97915.0,30561.0,FRESNO,21228.944892200594,103858.90572198568,32416.19790399432,True,FRESNO_CITY
5637218,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,32172.0,115110.0,30212.0,FRESNO,34124.99325831306,122097.7239203163,32046.011945796163,True,FRESNO_CITY
5637219,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,18608.0,94855.0,30671.0,FRESNO,19737.594011895108,100613.14918305623,32532.87542663558,True,FRESNO_CITY
5637220,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,14207.0,91995.0,30537.0,FRESNO,15069.432401493648,97579.53359438363,32390.740989963506,True,FRESNO_CITY
5637221,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,26595.0,105870.0,31053.0,FRESNO,28209.44286040146,112296.81201845093,32938.064641626115,True,FRESNO_CITY
5637222,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,17154.0,97700.0,30726.0,FRESNO,18195.329303527982,103630.85420045958,32591.214187956204,True,FRESNO_CITY
5637223,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,45398.0,122122.0,28860.0,FRESNO,48153.87429879697,129535.38563632064,30611.939122060016,True,FRESNO_CITY
5637224,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,25904.0,103326.0,30456.0,FRESNO,27476.495877264126,109598.3791311841,32304.823905109493,True,FRESNO_CITY
5637225,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,29852.0,107753.0,30561.0,FRESNO,31664.158235333874,114294.11906511895,32416.19790399432,True,FRESNO_CITY
5637226,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,28542.0,105252.0,27561.0,FRESNO,30274.635011151662,111641.29648215736,29234.08365014193,True,FRESNO_CITY
5637227,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,15084.0,94441.0,30884.0,FRESNO,15999.67046836983,100174.0174160246,32758.805538659097,True,FRESNO_CITY
5637228,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,20682.0,97930.0,30371.0,FRESNO,21937.495666058396,103874.81629325495,32214.664001250338,True,FRESNO_CITY
5637229,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19318.0,103010.0,31869.0,FRESNO,20490.69438530684,109263.19642977833,33803.59971867397,True,FRESNO_CITY
5637230,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19817.0,94112.0,30297.0,FRESNO,21019.98605619762,99825.04555285213,32136.171849655315,True,FRESNO_CITY
5637231,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,1938.0,81913.0,31092.0,FRESNO,2055.6458079886456,86885.50829193702,32979.43212692619,True,FRESNO_CITY
5637232,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19360.0,96889.0,30480.0,FRESNO,20535.243984860772,102770.62264716816,32330.28081914031,True,FRESNO_CITY
5637233,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,37541.0,114211.0,30290.0,FRESNO,39819.91706795756,121144.15034891188,32128.746916396325,True,FRESNO_CITY
5637234,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,9016.0,85717.0,30297.0,FRESNO,9563.314037577724,90920.42916582184,32136.171849655315,True,FRESNO_CITY
5637235,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,10583.0,86568.0,29776.0,FRESNO,11225.438382839957,91823.08890916464,31583.54467423628,True,FRESNO_CITY
5637236,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,18572.0,96473.0,30561.0,FRESNO,19699.40864084888,102329.36947063396,32416.19790399432,True,FRESNO_CITY
5637237,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,14523.0,92134.0,27760.0,FRESNO,15404.615102899434,97726.97155481212,29445.163895647474,True,FRESNO_CITY
5637238,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,12804.0,92628.0,27416.0,FRESNO,13581.263635442012,98250.95970194647,29080.281461205734,True,FRESNO_CITY
5637239,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,32786.0,113514.0,31574.0,FRESNO,34776.26597560151,120404.83913726683,33490.691817045146,True,FRESNO_CITY
5637240,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,17968.0,98531.0,31145.0,FRESNO,19058.742971073265,104512.2998487767,33035.64947874426,True,FRESNO_CITY
5637241,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,18949.0,97574.0,30722.0,FRESNO,20099.294332082995,103497.2054017978,32586.971368951068,True,FRESNO_CITY
5637242,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,17450.0,97255.0,30983.0,FRESNO,18509.297909908084,103158.84058613815,32863.815309036225,True,FRESNO_CITY
5637243,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,27293.0,106819.0,28182.0,FRESNO,28949.814776797783,113303.42082741958,29892.781300689378,True,FRESNO_CITY
5637244,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,27558.0,108513.0,30833.0,FRESNO,29230.90153588808,115100.25467609489,32704.709596343608,True,FRESNO_CITY
5637245,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,521.0,81761.0,31034.0,FRESNO,552.6271754190323,86724.28116974184,32917.91125135172,True,FRESNO_CITY
5637246,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,18891.0,95819.0,30347.0,FRESNO,20037.77345650852,101635.66856329414,32189.207087219518,True,FRESNO_CITY
5637247,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,24011.0,101045.0,30370.0,FRESNO,25468.581783083268,107178.911593505,32213.603296499055,True,FRESNO_CITY
5637248,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,2764.0,79581.0,30437.0,FRESNO,2931.7879325493377,84411.94481194242,32284.670514835092,True,FRESNO_CITY
5637249,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,17935.0,97191.0,29159.0,FRESNO,19023.739714280888,103090.95548205596,30929.089842693975,True,FRESNO_CITY
5637250,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,36870.0,116170.0,28132.0,FRESNO,39108.184179845906,123222.07095667749,29839.74606312517,True,FRESNO_CITY
5637251,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,16929.0,97862.0,31522.0,FRESNO,17956.670734489053,103802.68837016763,33435.53516997838,True,FRESNO_CITY
5637252,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,28035.0,114919.0,32544.0,FRESNO,29736.85770225061,121895.12931282104,34519.575425790754,True,FRESNO_CITY
5637253,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,20649.0,103492.0,31551.0,FRESNO,21902.49240926602,109774.45611989728,33466.29560776561,True,FRESNO_CITY
5637254,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,5971.0,83396.0,30457.0,FRESNO,6333.468069917545,88458.53343809138,32305.884609860776,True,FRESNO_CITY
5637255,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,12486.0,90324.0,30680.0,FRESNO,13243.959524533659,95807.09595498785,32542.421769397133,True,FRESNO_CITY
5637256,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,564.0,78465.0,27823.0,FRESNO,598.2374797242499,83228.19830950933,29511.98829497837,True,FRESNO_CITY
5637257,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,8927.0,86892.0,28091.0,FRESNO,9468.911314713436,92166.75724858069,29796.25716832252,True,FRESNO_CITY
5637258,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,28116.0,108878.0,30920.0,FRESNO,29822.774787104623,115487.4119103136,32796.99090970533,True,FRESNO_CITY
5637259,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,24919.0,102474.0,30486.0,FRESNO,26431.701697249257,108694.65868309002,32336.645047648017,True,FRESNO_CITY
5637260,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,5842.0,81858.0,30429.0,FRESNO,6196.637157001893,86827.16953061639,32276.18487682482,True,FRESNO_CITY
5637261,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,3083.0,83856.0,30928.0,FRESNO,3270.152748208976,88946.45762368209,32805.4765477156,True,FRESNO_CITY
5637262,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,41800.0,120565.0,30751.0,FRESNO,44337.45860367667,127883.86833857124,32617.73180673831,True,FRESNO_CITY
5637263,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,32379.0,113095.0,31181.0,FRESNO,34344.559141828875,119960.40384647877,33073.83484979048,True,FRESNO_CITY
5637264,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,9999.0,86700.0,30297.0,FRESNO,10605.986808090025,91963.10193633415,32136.171849655315,True,FRESNO_CITY
5637265,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,6080.0,84262.0,30419.0,FRESNO,6449.084887807516,89377.10375270344,32265.577829311977,True,FRESNO_CITY
5637266,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,27781.0,103546.0,28982.0,FRESNO,29467.43869542444,109831.7341764666,30741.34510171668,True,FRESNO_CITY
5637267,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,27055.0,108039.0,28504.0,FRESNO,28697.36704599216,114597.48062398622,30234.328230602867,True,FRESNO_CITY
5637268,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,34559.0,117096.0,31586.0,FRESNO,36656.89549962828,124204.28355636659,33503.420274060554,True,FRESNO_CITY
5637269,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,13183.0,91912.0,30745.0,FRESNO,13983.270736178696,97491.49510002704,32611.367578230605,True,FRESNO_CITY
5637270,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,18740.0,95441.0,30297.0,FRESNO,19877.607039064613,101234.72216730873,32136.171849655315,True,FRESNO_CITY
5637271,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,19910.0,94717.0,30623.0,FRESNO,21118.631598067048,100466.77192737903,32481.96159857394,True,FRESNO_CITY
5637272,2014,CITY,520159.0,FRESNO,FIRE DEPARTMENT,FIREFIGHTER,22437.0,97100.0,30299.0,FRESNO,23799.032504562045,102994.43134968911,32138.29325915788,True,FRESNO_CITY
