index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,fire,employerfull
1482654,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,20641.0,108932.0,37265.0,RIVERSIDE,22249.16867490567,117419.0418145838,40168.36735964148,True,CORONA_CITY
1482655,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,37380.0,126039.0,52781.0,RIVERSIDE,40292.327167674724,135858.87169305925,56893.240241761356,True,CORONA_CITY
1482656,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,100331.0,181872.0,53487.0,RIVERSIDE,108147.92608507149,196041.8974488854,57654.24567194804,True,CORONA_CITY
1482657,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,77379.0,164910.0,56180.0,RIVERSIDE,83407.70422438475,177758.36471966928,60557.061002674316,True,CORONA_CITY
1482658,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,50964.0,126183.0,50831.0,RIVERSIDE,54934.67527483613,136014.09093094434,54791.313062067245,True,CORONA_CITY
1482659,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,35154.0,108139.0,48028.0,RIVERSIDE,37892.896448700834,116564.25809484154,51769.92748017875,True,CORONA_CITY
1482660,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,48434.0,142038.0,39482.0,RIVERSIDE,52207.5594981048,153104.37576891872,42558.096876247546,True,CORONA_CITY
1482661,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,65746.0,152982.0,52688.0,RIVERSIDE,70868.36120829167,164901.0378481866,56792.99448396056,True,CORONA_CITY
1482662,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,56296.0,129848.0,48028.0,RIVERSIDE,60682.09872208176,139964.63611739507,51769.92748017875,True,CORONA_CITY
1482663,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,58736.0,142835.0,54467.0,RIVERSIDE,63312.2024751349,153963.4711341578,58710.59881866611,True,CORONA_CITY
1482664,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,55056.0,152539.0,41045.0,RIVERSIDE,59345.48861807115,164423.52310941505,44242.87235412544,True,CORONA_CITY
1482665,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,46099.0,121437.0,48028.0,RIVERSIDE,49690.63643934289,130898.32354898115,51769.92748017875,True,CORONA_CITY
1482666,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,73174.0,150466.0,48191.0,RIVERSIDE,78875.08689586491,162189.0128306941,51945.627034173696,True,CORONA_CITY
1482667,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,51422.0,134794.0,44934.0,RIVERSIDE,55428.35868422069,145295.98577419866,48434.869688397426,True,CORONA_CITY
1482668,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,42948.0,121624.0,43632.0,RIVERSIDE,46294.13769923205,131099.89297595693,47031.42907918629,True,CORONA_CITY
1482669,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,34775.0,109133.0,50707.0,RIVERSIDE,37484.36803787824,117635.70200079842,54657.65205166619,True,CORONA_CITY
1482670,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,67930.0,155963.0,51111.0,RIVERSIDE,73222.51964954907,168114.29165468307,55093.128246843844,True,CORONA_CITY
1482671,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,63884.0,162176.0,43052.0,RIVERSIDE,68861.29022952734,174811.35502260076,46406.24048214906,True,CORONA_CITY
1482672,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,31058.0,110714.0,34895.0,RIVERSIDE,33477.77145996901,119339.87988341195,37613.717402782495,True,CORONA_CITY
1482673,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,42086.0,135866.0,41045.0,RIVERSIDE,45364.97809466983,146451.50676734332,44242.87235412544,True,CORONA_CITY
1482674,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,52049.0,137922.0,56124.0,RIVERSIDE,56104.20911584542,148667.69255270285,60496.697965718995,True,CORONA_CITY
1482675,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,44739.0,131620.0,38288.0,RIVERSIDE,48224.67697042802,141874.6950724812,41271.07069545023,True,CORONA_CITY
1482676,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,32437.0,113713.0,42361.0,RIVERSIDE,34964.21124499371,122572.53609464408,45661.403722575415,True,CORONA_CITY
1482677,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,30629.0,103235.0,50664.0,RIVERSIDE,33015.34748043631,111278.18071575441,54611.3018625755,True,CORONA_CITY
1482678,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,50714.0,124736.0,50687.0,RIVERSIDE,54665.197431285604,134454.3531724739,54636.09382418214,True,CORONA_CITY
1482679,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,25965.0,103489.0,47749.0,RIVERSIDE,27987.968831157683,111551.97020480175,51469.19020677636,True,CORONA_CITY
1482680,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,36297.0,121299.0,41833.0,RIVERSIDE,39124.949149413835,130749.57177934126,45092.26651699669,True,CORONA_CITY
1482681,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,30576.0,107350.0,48027.0,RIVERSIDE,32958.218177603594,115713.78602059608,51768.849568804544,True,CORONA_CITY
1482682,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,49290.0,139650.0,38921.0,RIVERSIDE,53130.2516344218,150530.3234073241,41953.38859532017,True,CORONA_CITY
1482683,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,38647.0,106741.0,50729.0,RIVERSIDE,41658.04087878879,115057.337993707,54681.36610189864,True,CORONA_CITY
1482684,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,31154.0,113827.0,45973.0,RIVERSIDE,33581.25095189241,122695.41799130313,49554.819606193414,True,CORONA_CITY
1482685,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,64198.0,141440.0,48172.0,RIVERSIDE,69199.7544010268,152459.78476714587,51925.14671806385,True,CORONA_CITY
1482686,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,76514.0,152366.0,49149.0,RIVERSIDE,82475.31088569993,164237.0444416781,52978.26613065931,True,CORONA_CITY
1482687,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,46636.0,126184.0,45288.0,RIVERSIDE,50269.47484728941,136015.16884231856,48816.450314864975,True,CORONA_CITY
1482688,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,22498.0,109726.0,37431.0,RIVERSIDE,24250.850096798982,118274.90344570029,40347.30064775903,True,CORONA_CITY
1482689,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,52625.0,138223.0,55483.0,RIVERSIDE,56725.086067385826,148992.1438763377,59805.75677485544,True,CORONA_CITY
1482690,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,51126.0,121255.0,47170.0,RIVERSIDE,55109.29691745687,130702.14367887637,50845.07952111334,True,CORONA_CITY
1482691,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,42442.0,124321.0,54511.0,RIVERSIDE,45748.714543885784,134007.01995218,58758.026919131,True,CORONA_CITY
1482692,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,34431.0,109983.0,48028.0,RIVERSIDE,37113.56652515272,118551.92666887023,51769.92748017875,True,CORONA_CITY
1482693,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,46568.0,143934.0,36947.0,RIVERSIDE,50196.17687384367,155148.09573440594,39825.59154264521,True,CORONA_CITY
1482694,2013,CITY,159132.0,CORONA,FIRE,FIRE FIGHTER,66594.0,163964.0,41046.0,RIVERSIDE,71782.43005361504,176738.6605596741,44243.95026549965,True,CORONA_CITY
1482697,2013,CITY,159132.0,CORONA,FIRE,FIRE MARSHAL,17529.0,129739.0,44965.0,RIVERSIDE,18894.708478388715,139847.14377760704,48468.2849409977,True,CORONA_CITY
1786572,2012,CITY,156823.0,CORONA,FIRE,DEPUTY FIRE CHIEF,0.0,180283.0,76623.0,RIVERSIDE,0.0,197175.55023650447,83802.58918351524,True,CORONA_CITY
1786577,2012,CITY,156823.0,CORONA,FIRE,FIRE BATTALION CHIEF,46345.0,200304.0,73888.0,RIVERSIDE,50687.53501833671,219072.52161641855,80811.31918081483,True,CORONA_CITY
1786578,2012,CITY,156823.0,CORONA,FIRE,FIRE BATTALION CHIEF,38671.0,180071.0,72337.0,RIVERSIDE,42294.4798078347,196943.6857975383,79114.99019573683,True,CORONA_CITY
1786579,2012,CITY,156823.0,CORONA,FIRE,FIRE BATTALION CHIEF,4732.0,146923.0,72421.0,RIVERSIDE,5175.389269754436,160689.71210484594,79206.86101117624,True,CORONA_CITY
1786580,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,99953.0,207049.0,49601.0,RIVERSIDE,109318.61447163254,226449.52935616786,54248.62281679835,True,CORONA_CITY
1786581,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,3788.0,42521.0,2362.0,RIVERSIDE,4142.936296244676,46505.22551547514,2583.3198341420075,True,CORONA_CITY
1786582,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,106.0,36800.0,2459.0,RIVERSIDE,115.93221948308754,40248.16676393982,2689.4087519708705,True,CORONA_CITY
1786583,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,77041.0,186444.0,62154.0,RIVERSIDE,84259.75586034478,203913.83706891295,67977.8412240738,True,CORONA_CITY
1786584,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,0.0,30869.0,723.0,RIVERSIDE,0.0,33761.43097380594,790.7452328893612,True,CORONA_CITY
1786585,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,81598.0,193230.0,56383.0,RIVERSIDE,89243.74759793375,211335.68651619816,61666.09746334835,True,CORONA_CITY
1786586,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,44624.0,149038.0,60048.0,RIVERSIDE,48805.27700201225,163002.8879935887,65674.5086369853,True,CORONA_CITY
1786587,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,11295.0,117580.0,59998.0,RIVERSIDE,12353.343576051639,128597.26761152294,65619.82362779515,True,CORONA_CITY
1786588,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,60015.0,175195.0,42038.0,RIVERSIDE,65638.4165309198,191610.80370131624,45976.968326698436,True,CORONA_CITY
1786589,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,57939.0,143224.0,49272.0,RIVERSIDE,63367.89494934536,156644.11512495973,53888.79545632726,True,CORONA_CITY
1786590,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,112683.0,223424.0,59930.0,RIVERSIDE,123241.41781144108,244358.86986593727,65545.45201529657,True,CORONA_CITY
1786591,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,78634.0,194288.0,41784.0,RIVERSIDE,86002.0202531425,212492.82131066144,45699.168480012544,True,CORONA_CITY
1786592,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,41533.0,147050.0,55833.0,RIVERSIDE,45424.64973387806,160828.6120281889,61064.56236225685,True,CORONA_CITY
1786593,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,11963.0,120862.0,56565.0,RIVERSIDE,13083.935298831851,132186.79161476347,61865.15089680044,True,CORONA_CITY
1786594,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,32680.0,146274.0,62140.0,RIVERSIDE,35742.122006672646,159979.90068555798,67962.52942150057,True,CORONA_CITY
1786595,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,62412.0,175193.0,62911.0,RIVERSIDE,68260.0158714949,191608.61630094863,68805.77226321245,True,CORONA_CITY
1786596,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,77398.0,183104.0,57551.0,RIVERSIDE,84650.20682596235,200260.8784550119,62943.539278029915,True,CORONA_CITY
1786597,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,47110.0,150286.0,59891.0,RIVERSIDE,51524.21565894579,164367.82582297447,65502.79770812826,True,CORONA_CITY
1786598,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,110027.0,216441.0,57708.0,RIVERSIDE,120336.55012326105,236721.56148244292,63115.250206886936,True,CORONA_CITY
1786599,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,117468.0,226491.0,58865.0,RIVERSIDE,128474.77319093705,247713.2483296602,64380.66131954668,True,CORONA_CITY
1786600,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,77153.0,192490.0,58860.0,RIVERSIDE,84382.25028093069,210526.34838018415,64375.192818627664,True,CORONA_CITY
1786601,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,113475.0,224150.0,61866.0,RIVERSIDE,124107.62835701281,245152.89619937804,67662.85557113863,True,CORONA_CITY
1786602,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,137267.0,252502.0,62274.0,RIVERSIDE,150128.94313004694,276161.48381055257,68109.08524613013,True,CORONA_CITY
1786603,2012,CITY,156823.0,CORONA,FIRE,FIRE CAPTAIN,48871.0,155995.0,59631.0,RIVERSIDE,53450.221682622374,170611.76017230417,65218.43566033955,True,CORONA_CITY
1786604,2012,CITY,156823.0,CORONA,FIRE,FIRE CHIEF,0.0,174972.0,87885.0,RIVERSIDE,0.0,191366.90856032824,96119.84065350141,True,CORONA_CITY
1786605,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,38564.0,131809.0,49726.0,RIVERSIDE,42177.45388816781,144159.52752685174,54385.33533977369,True,CORONA_CITY
1786606,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,41886.0,132839.0,52566.0,RIVERSIDE,45810.72589876042,145286.03871616855,57491.4438617734,True,CORONA_CITY
1786607,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,100910.0,187198.0,51238.0,RIVERSIDE,110365.28554753173,204738.4870075002,56039.01001768339,True,CORONA_CITY
1786608,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,25884.0,114397.0,39484.0,RIVERSIDE,28309.335557549413,125116.01992647891,43183.65805726631,True,CORONA_CITY
1786609,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,45362.0,128571.0,51243.0,RIVERSIDE,49612.42773765865,140618.12633169856,56044.4785186024,True,CORONA_CITY
1786610,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,35500.0,118127.0,51243.0,RIVERSIDE,38826.3565249963,129195.52161206305,56044.4785186024,True,CORONA_CITY
1786611,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,40052.0,134322.0,49608.0,RIVERSIDE,43804.87976166624,146907.99608874795,54256.27871808497,True,CORONA_CITY
1786612,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,27541.0,111948.0,48903.0,RIVERSIDE,30121.59676211051,122437.54817634608,53485.22008850405,True,CORONA_CITY
1786613,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,33825.0,117532.0,48903.0,RIVERSIDE,36994.40871712676,128544.77000270042,53485.22008850405,True,CORONA_CITY
1786614,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,3017.0,15523.0,1858.0,RIVERSIDE,3299.693454532784,16977.50795316951,2032.09494150544,True,CORONA_CITY
1786615,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,44195.0,125780.0,51321.0,RIVERSIDE,48336.079623160884,137565.6091187052,56129.78713293901,True,CORONA_CITY
1786616,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,8088.0,97127.0,52060.0,RIVERSIDE,8845.847086596339,106227.81775220607,56938.03156876922,True,CORONA_CITY
1786617,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,37558.0,139343.0,40312.0,RIVERSIDE,41077.191503262286,152399.46471162137,44089.24180945495,True,CORONA_CITY
1786618,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,66847.0,150527.0,49059.0,RIVERSIDE,73110.57618665994,164631.40756727092,53655.83731717728,True,CORONA_CITY
1786619,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,54496.0,138150.0,48947.0,RIVERSIDE,59602.28521651263,151094.68039234474,53533.34289659138,True,CORONA_CITY
1786620,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,31900.0,116000.0,48947.0,RIVERSIDE,34889.03586330653,126869.22132111467,53533.34289659138,True,CORONA_CITY
1786621,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,55768.0,156758.0,41355.0,RIVERSIDE,60993.471850309674,171446.25341254563,45229.97110116118,True,CORONA_CITY
1786622,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,43739.0,128861.0,48824.0,RIVERSIDE,47837.35233934685,140935.29938500136,53398.81777398364,True,CORONA_CITY
1786623,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,50906.0,136989.0,52879.0,RIVERSIDE,55675.90155666089,149824.8944789498,57833.77201930364,True,CORONA_CITY
1786624,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,32660.0,126091.0,33057.0,RIVERSIDE,35720.248002996595,137905.74987586783,36154.446975966275,True,CORONA_CITY
1786625,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,31648.0,129386.0,38852.0,RIVERSIDE,34613.42341698825,141509.4919814978,42492.439541103,True,CORONA_CITY
1786626,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,28050.0,115911.0,50716.0,RIVERSIDE,30678.290155666087,126771.88200475622,55468.09852173837,True,CORONA_CITY
1786627,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,28426.0,128288.0,40880.0,RIVERSIDE,31089.52142477591,140308.6091796824,44710.46351385489,True,CORONA_CITY
1786628,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,65160.0,148163.0,51402.0,RIVERSIDE,71265.50397658475,162045.90033276132,56218.376847827036,True,CORONA_CITY
1786629,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,33357.0,127958.0,39074.0,RIVERSIDE,36482.557031107084,139947.6881190275,42735.24098190719,True,CORONA_CITY
1786630,2012,CITY,156823.0,CORONA,FIRE,FIRE ENGINEER,37393.0,121784.0,49059.0,RIVERSIDE,40896.73097293483,133195.18318422957,53655.83731717728,True,CORONA_CITY
1786631,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,41936.0,136001.0,34943.0,RIVERSIDE,45865.41090795056,148744.31869735272,38217.16552261819,True,CORONA_CITY
1786632,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,32525.0,106321.0,47326.0,RIVERSIDE,35572.59847818323,116283.29724208821,51760.45489864718,True,CORONA_CITY
1786633,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,26886.0,112673.0,35234.0,RIVERSIDE,29405.223141719733,123230.48080960305,38535.43227610478,True,CORONA_CITY
1786634,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,29427.0,119386.0,45895.0,RIVERSIDE,32184.315308762427,130572.49014347066,50195.3699356255,True,CORONA_CITY
1786635,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,76287.0,161166.0,50319.0,RIVERSIDE,83435.10592175754,176267.283822748,55033.89954876869,True,CORONA_CITY
1786636,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,61887.0,147716.0,52389.0,RIVERSIDE,67685.82327499847,161557.0163506015,57297.85892924031,True,CORONA_CITY
1786637,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,35967.0,109756.0,47349.0,RIVERSIDE,39337.114510832165,120040.15737345054,51785.610002874644,True,CORONA_CITY
1786638,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,30091.0,103362.0,45265.0,RIVERSIDE,32910.532230807425,113047.03839821598,49506.33881982979,True,CORONA_CITY
1786639,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,36405.0,125858.0,36720.0,RIVERSIDE,39816.155191337755,137650.9177330418,40160.67074923561,True,CORONA_CITY
1786640,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,69230.0,153942.0,49108.0,RIVERSIDE,75716.86372466179,168366.3936949572,53709.42862618361,True,CORONA_CITY
1786641,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,33259.0,118505.0,35104.0,RIVERSIDE,36375.37441309442,129608.94028154046,38393.25125221043,True,CORONA_CITY
1786642,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,54059.0,136901.0,50939.0,RIVERSIDE,59124.33823619084,149728.64886277515,55711.993662726374,True,CORONA_CITY
1786643,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,29099.0,102752.0,45109.0,RIVERSIDE,31825.581648475138,112379.88128609634,49335.721591156565,True,CORONA_CITY
1786644,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,63933.0,137502.0,47424.0,RIVERSIDE,69923.53385105883,150385.9626732406,51867.637516659845,True,CORONA_CITY
1786645,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,45540.0,124171.0,41192.0,RIVERSIDE,49807.10637037553,135805.8455229666,45051.69797120134,True,CORONA_CITY
1786646,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,28583.0,105232.0,41378.0,RIVERSIDE,31261.232353632935,115092.25774192707,45255.126205388646,True,CORONA_CITY
1786647,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,32120.0,105316.0,47326.0,RIVERSIDE,35129.64990374313,115184.12855736648,51760.45489864718,True,CORONA_CITY
1786648,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,52468.0,136159.0,48777.0,RIVERSIDE,57384.261243760724,148917.12332639354,53347.41386534492,True,CORONA_CITY
1786649,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,57402.0,152642.0,40463.0,RIVERSIDE,62780.57795064331,166944.58345601364,44254.39053720916,True,CORONA_CITY
1786650,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,33700.0,118655.0,35395.0,RIVERSIDE,36857.69619415142,129772.99530911088,38711.51800569701,True,CORONA_CITY
1786651,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,2787.0,8597.0,1977.0,RIVERSIDE,3048.14241225816,9402.540480151922,2162.245263377963,True,CORONA_CITY
1786652,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,30214.0,125111.0,38847.0,RIVERSIDE,33045.05735341516,136833.9236957412,42486.971040183984,True,CORONA_CITY
1786653,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,34437.0,123656.0,43325.0,RIVERSIDE,37663.75322961401,135242.58992830824,47384.56046325253,True,CORONA_CITY
1786654,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,40625.0,125536.0,36087.0,RIVERSIDE,44431.569966985204,137298.74627385734,39468.358532888495,True,CORONA_CITY
1786655,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,34561.0,107528.0,45121.0,RIVERSIDE,37799.37205240555,117603.39336393808,49348.8459933622,True,CORONA_CITY
1786656,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,10882.0,103101.0,32648.0,RIVERSIDE,11901.645400141118,112761.58265024348,35707.12360079096,True,CORONA_CITY
1786657,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,25916.0,99245.0,44889.0,RIVERSIDE,28344.3339634311,108544.27474150021,49095.107550719964,True,CORONA_CITY
1786658,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,65507.0,149407.0,48722.0,RIVERSIDE,71645.0179403643,163406.4633614119,53287.26035523577,True,CORONA_CITY
1786659,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,44327.0,139224.0,38847.0,RIVERSIDE,48480.44804742284,152269.31438974888,42486.971040183984,True,CORONA_CITY
1786660,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,33259.0,104308.0,47054.0,RIVERSIDE,36375.37441309442,114081.67877209335,51462.96844865284,True,CORONA_CITY
1786661,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,31306.0,105273.0,45109.0,RIVERSIDE,34239.37795412772,115137.09944946297,49335.721591156565,True,CORONA_CITY
1786662,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,32938.0,108506.0,44646.0,RIVERSIDE,36024.29665409375,118673.03214369714,48829.338406055904,True,CORONA_CITY
1786663,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,70389.0,154802.0,49279.0,RIVERSIDE,76984.46223768913,169306.97585302754,53896.45135761388,True,CORONA_CITY
1786664,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,34203.0,115160.0,40359.0,RIVERSIDE,37407.827386604185,125950.5131667204,44140.645718093685,True,CORONA_CITY
1786665,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,23417.0,99030.0,44404.0,RIVERSIDE,25611.17720410812,108309.12920198264,48564.662961575654,True,CORONA_CITY
1786666,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,40322.0,113080.0,47326.0,RIVERSIDE,44100.17881129298,123675.61678441074,51760.45489864718,True,CORONA_CITY
1786667,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,26858.0,111376.0,35852.0,RIVERSIDE,29374.599536573256,121811.95167121093,39211.33898969486,True,CORONA_CITY
1786668,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,47245.0,134916.0,44988.0,RIVERSIDE,51671.86518375916,147557.6539979268,49203.38386891643,True,CORONA_CITY
1786669,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,29043.0,102500.0,47348.0,RIVERSIDE,31764.33443818218,112104.26883977804,51784.516302690834,True,CORONA_CITY
1786670,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,34137.0,115325.0,42129.0,RIVERSIDE,37335.6431744732,126130.97369704783,46076.495043424475,True,CORONA_CITY
1786671,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,58952.0,134475.0,45201.0,RIVERSIDE,64475.81323553751,147075.3322168698,49436.342008066415,True,CORONA_CITY
1786672,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,58389.0,137169.0,46511.0,RIVERSIDE,63860.060032056586,150021.76051203426,50869.089248847966,True,CORONA_CITY
1786673,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,33620.0,115912.0,42930.0,RIVERSIDE,36770.2001794472,126772.97570494002,46952.548890650454,True,CORONA_CITY
1786674,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,50412.0,145309.0,38847.0,RIVERSIDE,55135.61366586235,158924.48000818837,42486.971040183984,True,CORONA_CITY
1786675,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,33050.0,129352.0,39439.0,RIVERSIDE,36146.79107467965,141472.3061752485,43134.44154899518,True,CORONA_CITY
1786676,2012,CITY,156823.0,CORONA,FIRE,FIRE FIGHTER,40003.0,121983.0,50947.0,RIVERSIDE,43751.288452659915,133412.8295208063,55720.7432641968,True,CORONA_CITY
1786680,2012,CITY,156823.0,CORONA,FIRE,FIRE MARSHAL,0.0,35650.0,2319.0,RIVERSIDE,0.0,38990.41155256671,2536.2907262384906,True,CORONA_CITY
1786681,2012,CITY,156823.0,CORONA,FIRE,FIRE MARSHAL,6111.0,122309.0,42816.0,RIVERSIDE,6683.601823218377,133769.375780726,46827.86706969695,True,CORONA_CITY
