index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,fire,employerfull
1739410,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,35156.0,137335.0,65421.0,LOS ANGELES,102179.0,37895.05227144924,148034.95857604622,70518.04001167598,110139.906304597,True,TORRANCE_CITY
1739411,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,21564.0,125777.0,56816.0,LOS ANGELES,104213.0,23244.080873294213,135576.4589130183,61242.61263666686,112332.37803972408,True,TORRANCE_CITY
1739412,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,18697.0,123987.0,65564.0,LOS ANGELES,105290.0,20153.708963456775,133646.99755319653,70672.18133818687,113493.28858973975,True,TORRANCE_CITY
1739413,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,21083.0,106285.0,57647.0,LOS ANGELES,85202.0,22725.605502303002,114565.81040707084,62138.3569886288,91840.20490476783,True,TORRANCE_CITY
1739414,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,38357.0,140947.0,55601.0,LOS ANGELES,102590.0,41345.446580270174,151928.37445966422,59932.950317011295,110582.92787939405,True,TORRANCE_CITY
1739415,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,36676.0,134429.0,58552.0,LOS ANGELES,97753.0,39533.47756023644,144902.54812261488,63113.86678228171,105369.07056237846,True,TORRANCE_CITY
1739416,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,39589.0,138604.0,63910.0,LOS ANGELES,99015.0,42673.433393287174,149402.8281099087,68889.3159252566,106729.39471662152,True,TORRANCE_CITY
1739417,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,32629.0,132641.0,59808.0,LOS ANGELES,100012.0,35171.17022884052,142975.24258554153,64467.72346827955,107804.07235670101,True,TORRANCE_CITY
1739418,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,33521.0,133315.0,61994.0,LOS ANGELES,99794.0,36132.66717462879,143701.75485175377,66824.03773228536,107569.08767712498,True,TORRANCE_CITY
1739419,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,34892.0,129605.0,58920.0,LOS ANGELES,94713.0,37610.48366865989,139702.70365346395,63510.53816798808,102092.21998480408,True,TORRANCE_CITY
1739420,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,26395.0,125727.0,52317.0,LOS ANGELES,99332.0,28451.470722064587,135522.56334430818,56393.08936413158,107071.0926222436,True,TORRANCE_CITY
1739421,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,48298.0,147080.0,60866.0,LOS ANGELES,98782.0,52060.96355121332,158539.20491764575,65608.15370218539,106478.24136643243,True,TORRANCE_CITY
1739422,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,29045.0,125951.0,62133.0,LOS ANGELES,96906.0,31307.93586370017,135764.01549212946,66973.86741329945,104456.07962842929,True,TORRANCE_CITY
1739423,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,32230.0,130033.0,57224.0,LOS ANGELES,97803.0,34741.083590533875,140164.04972162246,61682.40047734132,105422.96613108857,True,TORRANCE_CITY
1739424,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,40410.0,136707.0,62602.0,LOS ANGELES,96297.0,43558.3986315071,147358.0302330473,67479.40784780025,103799.6316015402,True,TORRANCE_CITY
1739425,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,11262.0,107042.0,52101.0,LOS ANGELES,95780.0,12139.437896264119,115381.78931734183,56160.26050730392,103242.35142107772,True,TORRANCE_CITY
1739426,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,29255.0,128403.0,61191.0,LOS ANGELES,99148.0,31534.297252282613,138407.054181673,65958.47489880107,106872.75692939041,True,TORRANCE_CITY
1739427,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,25952.0,118568.0,58998.0,LOS ANGELES,92616.0,27973.955983293054,127805.7958163953,63594.61525517585,99831.83983310225,True,TORRANCE_CITY
1739428,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,6875.0,93817.0,54490.0,LOS ANGELES,86942.0,7410.640697639479,101126.41139351898,58735.390780272755,93715.7706958795,True,TORRANCE_CITY
1739429,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,33434.0,114979.0,55057.0,LOS ANGELES,81545.0,36038.88888507321,123937.17189438394,59346.56652944535,87898.28300931073,True,TORRANCE_CITY
1739430,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,27228.0,112378.0,45703.0,LOS ANGELES,85150.0,29349.37089677494,121133.52441008427,49263.78353515885,91784.15351330933,True,TORRANCE_CITY
1739431,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,25635.0,114641.0,57144.0,LOS ANGELES,89006.0,27632.258077670987,123572.83784990363,61596.167567405144,95940.57977223265,True,TORRANCE_CITY
1739432,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,6338.0,89702.0,46640.0,LOS ANGELES,83364.0,6831.802289692948,96690.80608867732,50273.786492786225,89859.00379898435,True,TORRANCE_CITY
1739433,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,16354.0,109009.0,58331.0,LOS ANGELES,92655.0,17628.162613701243,117502.04099039738,62875.64836858304,99873.87837669613,True,TORRANCE_CITY
1739434,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,29753.0,114682.0,47562.0,LOS ANGELES,84929.0,32071.097116635257,123617.03221624592,51267.62077980056,91545.93509961067,True,TORRANCE_CITY
1739435,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,27522.0,118972.0,49385.0,LOS ANGELES,91450.0,29666.276840790364,128241.27201157296,53232.653214971004,98574.99517078258,True,TORRANCE_CITY
1739436,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,23494.0,87746.0,32129.0,LOS ANGELES,64252.0,25324.449825504278,94582.411440738,34632.214541739464,69257.96161523371,True,TORRANCE_CITY
1739437,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,17495.0,80285.0,32179.0,LOS ANGELES,62790.0,18858.059491665845,86540.11467781609,34686.11011044957,67682.05518615023,True,TORRANCE_CITY
1739438,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,0.0,3160.0,2612.0,LOS ANGELES,3160.0,0.0,3406.199942478655,2815.504509415901,3406.199942478655,True,TORRANCE_CITY
1739439,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,4581.0,65800.0,32179.0,LOS ANGELES,61219.0,4937.912005219847,70926.56842249857,34686.11011044957,65988.65641727873,True,TORRANCE_CITY
1739440,2013,CITY,147706.0,TORRANCE,FIRE,FIRE FIGHTER,2090.0,43093.0,24882.0,LOS ANGELES,41003.0,2252.8347720824017,46450.43484849135,26820.5908128968,44197.600076408955,True,TORRANCE_CITY
1739441,2013,CITY,147706.0,TORRANCE,FIRE,"FIRE INSPECTOR, SENIOR",16668.0,156031.0,80375.0,LOS ANGELES,139363.0,17966.6267852007,168187.5896281288,86637.12670149427,150220.9628429281,True,TORRANCE_CITY
1739442,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION MANAGER,0.0,124700.0,17652.0,LOS ANGELES,124700.0,0.0,134415.5483630026,19027.291577415577,134415.5483630026,True,TORRANCE_CITY
1739443,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,1138.0,91652.0,29359.0,LOS ANGELES,90514.0,1226.6631438419965,98792.73326837142,31646.40003519963,97566.07012452942,True,TORRANCE_CITY
1739444,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,4041.0,89885.0,27262.0,LOS ANGELES,85844.0,4355.839863150711,96888.0638701563,29386.019883497815,92532.22400700559,True,TORRANCE_CITY
1739445,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,6654.0,97617.0,22894.0,LOS ANGELES,90963.0,7172.422283940813,105222.474615487,24677.703000983012,98050.05233154618,True,TORRANCE_CITY
1739446,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,0.0,81071.0,21487.0,LOS ANGELES,81071.0,0.0,87387.35301793893,23161.08169748065,87387.35301793893,True,TORRANCE_CITY
1739447,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,5962.0,80332.0,20054.0,LOS ANGELES,74370.0,6426.507612992956,86590.77651240358,21616.434698249035,80164.26889941063,True,TORRANCE_CITY
1739448,2013,CITY,147706.0,TORRANCE,FIRE,FIRE PREVENTION SPECIALIST,0.0,62581.0,17901.0,LOS ANGELES,62581.0,0.0,67456.77170894199,19295.6915095919,67456.77170894199,True,TORRANCE_CITY
1739449,2013,CITY,147706.0,TORRANCE,FIRE,FIRE TRAINEE,0.0,4270.0,1350.0,LOS ANGELES,4270.0,0.0,4602.681567842992,1455.180355172843,4602.681567842992,True,TORRANCE_CITY
1739450,2013,CITY,147706.0,TORRANCE,FIRE,INTERN I,0.0,7430.0,0.0,LOS ANGELES,7430.0,0.0,8008.8815103216475,0.0,8008.8815103216475,True,TORRANCE_CITY
1739451,2013,CITY,147706.0,TORRANCE,FIRE,INTERN I,0.0,1519.0,0.0,LOS ANGELES,1519.0,0.0,1637.347377412999,0.0,1637.347377412999,True,TORRANCE_CITY
1739452,2013,CITY,147706.0,TORRANCE,FIRE,SECRETARY,0.0,59711.0,17455.0,LOS ANGELES,59711.0,0.0,64363.166064981946,18814.943036697758,64363.166064981946,True,TORRANCE_CITY
1739453,2013,CITY,147706.0,TORRANCE,FIRE,SECRETARY,0.0,59932.0,17913.0,LOS ANGELES,59932.0,0.0,64601.384478680615,19308.626446082322,64601.384478680615,True,TORRANCE_CITY
1739454,2013,CITY,147706.0,TORRANCE,FIRE,SECRETARY,0.0,53627.0,24381.0,LOS ANGELES,53627.0,0.0,57805.15326433634,26280.557214421548,57805.15326433634,True,TORRANCE_CITY
1739455,2013,CITY,147706.0,TORRANCE,FIRE,SENIOR BUSINESS MANAGER,1228.0,81424.0,11281.0,LOS ANGELES,80196.0,1323.6751675201863,87767.85573303228,12159.918212373957,86444.18056551208,True,TORRANCE_CITY
1739456,2013,CITY,147706.0,TORRANCE,FIRE,SR. FIRE PREVENTION SPECIALIST,0.0,97337.0,29114.0,LOS ANGELES,97337.0,0.0,104920.6594307104,31382.311748520115,104920.6594307104,True,TORRANCE_CITY
1739457,2013,CITY,147706.0,TORRANCE,FIRE,SR. FIRE PREVENTION SPECIALIST,7306.0,125018.0,35268.0,LOS ANGELES,117712.0,7875.220499920587,134758.3241799989,38015.77834535987,126883.1036800783,True,TORRANCE_CITY
1739458,2013,CITY,147706.0,TORRANCE,FIRE,TYPIST CLERK II,0.0,5231.0,1379.0,LOS ANGELES,5231.0,0.0,5638.554398451216,1486.4397850247042,5638.554398451216,True,TORRANCE_CITY
1739459,2013,CITY,147706.0,TORRANCE,FIRE,TYPIST CLERK II,0.0,35203.0,10004.0,LOS ANGELES,35203.0,0.0,37945.71410603674,10783.425387517867,37945.71410603674,True,TORRANCE_CITY
1739460,2013,CITY,147706.0,TORRANCE,FIRE,TYPIST CLERK II,0.0,32752.0,9433.0,LOS ANGELES,32752.0,0.0,35303.75332786737,10167.937992848465,35303.75332786737,True,TORRANCE_CITY
2033597,2012,CITY,146860.0,TORRANCE,FIRE,ADMIN ANALYST,0.0,87928.0,30210.0,LOS ANGELES,87928.0,0.0,96166.86976140492,33040.68255267995,96166.86976140492,True,TORRANCE_CITY
2033598,2012,CITY,146860.0,TORRANCE,FIRE,"AIDE, OFFICE",0.0,960.0,0.0,LOS ANGELES,960.0,0.0,1049.9521764506042,0.0,1049.9521764506042,True,TORRANCE_CITY
2033599,2012,CITY,146860.0,TORRANCE,FIRE,BUSINESS MANAGER,71.0,39185.0,5103.0,LOS ANGELES,39114.0,77.6527130499926,42856.641702309294,5581.152037945242,42778.988989259306,True,TORRANCE_CITY
2033600,2012,CITY,146860.0,TORRANCE,FIRE,DEPUTY FIRE CHIEF,0.0,294299.0,133858.0,LOS ANGELES,294299.0,0.0,321874.87039295456,146400.5192034635,321874.87039295456,True,TORRANCE_CITY
2033601,2012,CITY,146860.0,TORRANCE,FIRE,EMERGENCY MEDICAL SVC NURSE,0.0,87608.0,18906.0,LOS ANGELES,87608.0,0.0,95816.88570258806,20677.495674974085,95816.88570258806,True,TORRANCE_CITY
2033602,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,22570.0,175587.0,91896.0,LOS ANGELES,153017.0,24684.813148427227,192039.5341733669,100506.6720907341,167354.72102493967,True,TORRANCE_CITY
2033603,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,14271.0,197148.0,100949.0,LOS ANGELES,182877.0,15608.195323048512,215620.8038363372,110407.93985470005,200012.6085132887,True,TORRANCE_CITY
2033604,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,16418.0,157690.0,84988.0,LOS ANGELES,141272.0,17956.369617672935,172465.58198384976,92951.39122102494,154509.21236617683,True,TORRANCE_CITY
2033605,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,21199.0,197847.0,93455.0,LOS ANGELES,176648.0,23185.350196433705,216385.3002648153,102211.7506772825,193199.9500683816,True,TORRANCE_CITY
2033606,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,18080.0,172494.0,88094.0,LOS ANGELES,154414.0,19774.09932315304,188656.71950486512,96348.42399191616,168882.62018171206,True,TORRANCE_CITY
2033607,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,44537.0,213548.0,99692.0,LOS ANGELES,169011.0,48710.12508602141,233557.48685070168,109033.15872366003,184847.36176468027,True,TORRANCE_CITY
2033608,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,21680.0,181404.0,92016.0,LOS ANGELES,159724.0,23711.41998484281,198401.5881425473,100637.91611279041,174690.1681577045,True,TORRANCE_CITY
2033609,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,39298.0,215754.0,94331.0,LOS ANGELES,176456.0,42980.229823079004,235970.18945617048,103169.83203829368,192989.95963309146,True,TORRANCE_CITY
2033610,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,38735.0,193436.0,92016.0,LOS ANGELES,154701.0,42364.47661959807,211560.98875406155,100637.91611279041,169196.51213446344,True,TORRANCE_CITY
2033611,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,22819.0,184399.0,92016.0,LOS ANGELES,161580.0,24957.1444941941,201677.2201930364,100637.91611279041,176720.07569884232,True,TORRANCE_CITY
2033612,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,27755.0,182637.0,93455.0,LOS ANGELES,154882.0,30355.64860144429,199750.12046917604,102211.7506772825,169394.47186773174,True,TORRANCE_CITY
2033613,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,12184.0,156624.0,78631.0,LOS ANGELES,144440.0,13325.64303945225,171299.69758791607,85998.73915259111,157974.0545484638,True,TORRANCE_CITY
2033614,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,16648.0,168598.0,87218.0,LOS ANGELES,151950.0,18207.920659947562,184395.66358876976,95390.342630905,166187.74292882218,True,TORRANCE_CITY
2033615,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,36977.0,177138.0,87246.0,LOS ANGELES,140161.0,40441.75169647291,193735.86315844493,95420.96623605146,153294.111461972,True,TORRANCE_CITY
2033616,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,38667.0,191247.0,94200.0,LOS ANGELES,152580.0,42290.1050070995,209166.87905171738,103026.55731421552,166876.7740446179,True,TORRANCE_CITY
2033617,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,21943.0,180423.0,75905.0,LOS ANGELES,158480.0,23999.06313318292,197328.6682622368,83017.3124515449,173329.6051290539,True,TORRANCE_CITY
2033618,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,0.0,136217.0,83717.0,LOS ANGELES,136217.0,0.0,148980.55793705408,91561.2982874117,148980.55793705408,True,TORRANCE_CITY
2033619,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,27324.0,198225.0,93485.0,LOS ANGELES,170901.0,29884.26382222532,216798.71893429273,102244.56168279659,186914.45511206737,True,TORRANCE_CITY
2033620,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,30904.0,178550.0,89091.0,LOS ANGELES,147646.0,33799.71048023903,195280.16781797435,97438.84307516748,161480.4573377353,True,TORRANCE_CITY
2033621,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,29889.0,164572.0,84749.0,LOS ANGELES,134683.0,32689.60479367928,179992.42664878,92689.99687709608,147302.82185510074,True,TORRANCE_CITY
2033622,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,24746.0,181849.0,94871.0,LOS ANGELES,157103.0,27064.704748381926,198888.2847243395,103760.43013754716,171823.57997595755,True,TORRANCE_CITY
2033623,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,26363.0,176726.0,88658.0,LOS ANGELES,150363.0,28833.217945590914,193285.25868271818,96965.27089558089,164452.04073712727,True,TORRANCE_CITY
2033624,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,27805.0,168531.0,83481.0,LOS ANGELES,140726.0,30410.333610634425,184322.385676455,91303.18504403425,153912.05206582052,True,TORRANCE_CITY
2033625,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,44311.0,212857.0,94895.0,LOS ANGELES,168546.0,48462.948844482,232801.740023694,103786.67894195842,184338.79117921198,True,TORRANCE_CITY
2033626,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,34223.0,169933.0,72823.0,LOS ANGELES,135710.0,37429.701390280236,185855.75333414637,79646.52848506495,148426.05194386613,True,TORRANCE_CITY
2033627,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,28396.0,158132.0,80673.0,LOS ANGELES,129736.0,31056.71041926183,172948.99746509054,88232.07492791624,141892.28704582874,True,TORRANCE_CITY
2033628,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,14989.0,147852.0,83861.0,LOS ANGELES,132863.0,16393.472055018858,161705.75957559867,91718.79111387928,145312.2875205798,True,TORRANCE_CITY
2033629,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN,41656.0,171293.0,82197.0,LOS ANGELES,129637.0,45559.1748564858,187343.18558411807,89898.87400803158,141784.01072763224,True,TORRANCE_CITY
2033630,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN - 40 HR,15538.0,201080.0,103578.0,LOS ANGELES,185542.0,16993.91345592655,219921.23295904946,113283.27763791737,202927.3195031229,True,TORRANCE_CITY
2033631,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN - 40 HR,2220.0,188653.0,93809.0,LOS ANGELES,186433.0,2428.0144080420223,206329.82077493315,102598.92054234867,203901.80636689113,True,TORRANCE_CITY
2033632,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN - 40 HR,12342.0,154791.0,74869.0,LOS ANGELES,142449.0,13498.44766849308,169294.9451510057,81884.23906112529,155796.4974825126,True,TORRANCE_CITY
2033633,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CAPTAIN - 40 HR,21183.0,166816.0,83861.0,LOS ANGELES,145633.0,23167.850993492862,182446.68986123332,91718.79111387928,159278.83886774044,True,TORRANCE_CITY
2033634,2012,CITY,146860.0,TORRANCE,FIRE,FIRE CHIEF,0.0,272044.0,132781.0,LOS ANGELES,272044.0,0.0,297534.5728024252,145222.60410550798,297534.5728024252,True,TORRANCE_CITY
2033635,2012,CITY,146860.0,TORRANCE,FIRE,"FIRE CHIEF, BATTALION",17163.0,206092.0,111061.0,LOS ANGELES,188929.0,18771.176254605954,225402.85828026864,121467.43611331306,206631.68202566268,True,TORRANCE_CITY
2033636,2012,CITY,146860.0,TORRANCE,FIRE,"FIRE CHIEF, BATTALION",50740.0,254826.0,109984.0,LOS ANGELES,204086.0,55494.34732614964,278703.24303771,120289.52101535755,223208.8957115604,True,TORRANCE_CITY
2033637,2012,CITY,146860.0,TORRANCE,FIRE,"FIRE CHIEF, BATTALION",28338.0,201419.0,104268.0,LOS ANGELES,173081.0,30993.275808601273,220291.99732135856,114037.93076474124,189298.72151275733,True,TORRANCE_CITY
2033638,2012,CITY,146860.0,TORRANCE,FIRE,"FIRE CHIEF, BATTALION - 40 HR",10508.0,215115.0,114141.0,LOS ANGELES,204607.0,11492.601531398905,235271.31503872052,124836.03267942544,223778.71350732163,True,TORRANCE_CITY
2033639,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,30988.0,161327.0,78183.0,LOS ANGELES,130339.0,33891.58129567846,176443.3695523402,85508.76147024748,142551.78825666176,True,TORRANCE_CITY
2033640,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,0.0,1193.0,2022.0,LOS ANGELES,1193.0,0.0,1304.7843192766363,2211.4617716490848,1304.7843192766363,True,TORRANCE_CITY
2033641,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,34355.0,169793.0,82025.0,LOS ANGELES,135438.0,37574.06981454219,185702.635308414,89710.75757641751,148128.56549387178,True,TORRANCE_CITY
2033642,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,48494.0,199441.0,87618.0,LOS ANGELES,150947.0,53037.896713328744,218128.6583577968,95827.82270442607,165090.76164446806,True,TORRANCE_CITY
2033643,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,2801.0,9412.0,3219.0,LOS ANGELES,6611.0,3063.4542148313985,10293.90612995113,3520.6208916609316,7230.451915119734,True,TORRANCE_CITY
2033644,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,35569.0,175762.0,82813.0,LOS ANGELES,140193.0,38901.82183767868,192230.9317055324,90572.59332125404,153329.1098678537,True,TORRANCE_CITY
2033645,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,20443.0,141653.0,77881.0,LOS ANGELES,121210.0,22358.512857478854,154925.91213620565,85178.46401473906,132567.3992787268,True,TORRANCE_CITY
2033646,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,18971.0,147968.0,77881.0,LOS ANGELES,128997.0,20748.58618692126,161832.62879691977,85178.46401473906,141084.04260999852,True,TORRANCE_CITY
2033647,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,15885.0,141715.0,77859.0,LOS ANGELES,125830.0,17373.42741970609,154993.72154760142,85154.4026106954,137620.29412789532,True,TORRANCE_CITY
2033648,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,18909.0,140234.0,77881.0,LOS ANGELES,121325.0,20680.776775525494,153373.95157538963,85178.46401473906,132693.1747998641,True,TORRANCE_CITY
2033649,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,23390.0,147069.0,77881.0,LOS ANGELES,123679.0,25581.64729914545,160849.39233168116,85178.46401473906,135267.7450325357,True,TORRANCE_CITY
2033650,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,20858.0,146270.0,77881.0,LOS ANGELES,125412.0,22812.39843375698,159975.52588482277,85178.46401473906,137163.12745106578,True,TORRANCE_CITY
2033651,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,18306.0,153255.0,83269.0,LOS ANGELES,134949.0,20021.275564692456,167615.0216686847,91071.32060506807,147593.74610399225,True,TORRANCE_CITY
2033652,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,29630.0,153785.0,78042.0,LOS ANGELES,124155.0,32406.336446074376,168194.68276610016,85354.54974433129,135788.3463200258,True,TORRANCE_CITY
2033653,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,2375.0,126757.0,76600.0,LOS ANGELES,124382.0,2597.5379365314425,138634.15419828045,83777.43407928779,136036.616261749,True,TORRANCE_CITY
2033654,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,22838.0,145542.0,74529.0,LOS ANGELES,122704.0,24977.92479768635,159179.31215101443,81512.38099863238,134201.38735332806,True,TORRANCE_CITY
2033655,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,15191.0,138892.0,74783.0,LOS ANGELES,123701.0,16614.399492147008,151906.20592872635,81790.18084531826,135291.80643657935,True,TORRANCE_CITY
2033656,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,13224.0,129330.0,74838.0,LOS ANGELES,116106.0,14463.091230607071,141448.24477120483,81850.33435542742,126985.15354059775,True,TORRANCE_CITY
2033657,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,21661.0,144769.0,74020.0,LOS ANGELES,123108.0,23690.63968135056,158333.8819089349,80955.68760507679,134643.24222758436,True,TORRANCE_CITY
2033658,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,45532.0,163397.0,73621.0,LOS ANGELES,117865.0,49798.35676890511,178707.32893281186,80519.3012317395,128908.97216390673,True,TORRANCE_CITY
2033659,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,18667.0,147233.0,79828.0,LOS ANGELES,128566.0,20416.101331045236,161028.7591618248,87307.89827260295,140612.65783077956,True,TORRANCE_CITY
2033660,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,18719.0,131213.0,74980.0,LOS ANGELES,112494.0,20472.973740602978,143507.68221730535,82005.6397815274,123034.70847670235,True,TORRANCE_CITY
2033661,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,21231.0,153534.0,80367.0,LOS ANGELES,132303.0,23220.348602315393,167920.16401996565,87897.40267167261,144699.8154176503,True,TORRANCE_CITY
2033662,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,39389.0,153046.0,72818.0,LOS ANGELES,113657.0,43079.75653980505,167386.43833026994,79641.05998414593,124306.6817904649,True,TORRANCE_CITY
2033663,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,26698.0,139543.0,72493.0,LOS ANGELES,112845.0,29199.60750716482,152618.20474838195,79285.60742441005,123418.59724121711,True,TORRANCE_CITY
2033664,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,16797.0,131332.0,73306.0,LOS ANGELES,114535.0,18370.881987334164,143637.83253917785,80174.78567384164,125266.95055184369,True,TORRANCE_CITY
2033665,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,19032.0,135753.0,72438.0,LOS ANGELES,116721.0,20815.301898133224,148473.08105176967,79225.4539143009,127657.77915363642,True,TORRANCE_CITY
2033666,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,25193.0,147320.0,61830.0,LOS ANGELES,122127.0,27553.58873054174,161123.91107781563,67623.48236452173,133570.3223472739,True,TORRANCE_CITY
2033667,2012,CITY,146860.0,TORRANCE,FIRE,FIRE ENGINEER,28742.0,141266.0,73005.0,LOS ANGELES,112524.0,31435.13068285757,154502.65016507398,79845.58191851704,123067.51948221643,True,TORRANCE_CITY
