index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
9654664,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,67465.0,193952.0,86249.0,ORANGE,71560.44604538388,205725.80792105975,91484.724093505,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654665,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,20067.0,139444.0,87673.0,ORANGE,21285.162244018655,147908.91333806436,92995.1676593336,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654666,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,50004.0,191065.0,94785.0,ORANGE,53039.48038321168,202663.55330410248,100538.89985046635,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654667,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,32978.0,155439.0,90131.0,ORANGE,34979.92128784807,164874.885834854,95602.37993799,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654668,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,42919.0,171794.0,90163.0,ORANGE,45524.38722036361,182222.71204210597,95636.32249003109,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654669,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,47781.0,167617.0,86733.0,ORANGE,50681.53372110706,177792.14829599217,91998.10519312652,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654670,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,47445.0,176073.0,87523.0,ORANGE,50325.13692467559,186761.46767285076,92836.06194664098,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654671,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,20197.0,119251.0,74778.0,ORANGE,21423.053861685592,126490.1022953839,79317.37989152473,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654672,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,44860.0,165482.0,86398.0,ORANGE,47583.21514260611,175527.54365200055,91642.76910144633,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654673,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,55643.0,182129.0,97047.0,ORANGE,59020.79447570289,193185.09564662748,102938.21399787105,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654674,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,49965.0,165111.0,83454.0,ORANGE,52998.112897911604,175134.0221892741,88520.05431366587,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654675,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,46101.0,178036.0,94405.0,ORANGE,48899.54973894972,188843.63109962153,100135.83204497838,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654676,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,57750.0,198312.0,95152.0,ORANGE,61255.69938665856,210350.48063665858,100928.17849418761,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654677,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,19354.0,136836.0,87564.0,ORANGE,20528.879756353068,145142.59534671533,92879.55084144365,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654678,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,44031.0,156252.0,78882.0,ORANGE,46703.890903791566,165737.23879764802,83670.51219079482,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654679,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,37321.0,171008.0,92529.0,ORANGE,39586.56202267505,181388.99810759665,98145.94993156935,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654680,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,3441.0,111545.0,84990.0,ORANGE,3649.8850491686944,118316.31148198839,90149.29681163828,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654681,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,44216.0,165194.0,92716.0,ORANGE,46900.12128277913,175222.06068363073,98344.30172005948,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654682,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,30346.0,167556.0,93902.0,ORANGE,32188.146382468236,177727.44530616383,99602.29755508245,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654683,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,51699.0,173555.0,87201.0,ORANGE,54837.37493663828,184090.61310911732,92494.5150167275,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654684,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,65850.0,165424.0,72730.0,ORANGE,69847.40787206002,175466.02277642608,77145.05656089484,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654685,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,35934.0,147014.0,83867.0,ORANGE,38115.36453264396,155938.44830528524,88958.12537594621,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654686,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,15265.0,124739.0,87330.0,ORANGE,16191.658028352258,132311.2499704312,92631.34592964314,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654687,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,33199.0,167404.0,94043.0,ORANGE,35214.33703788186,177566.21818396865,99751.85692501352,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654688,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,51477.0,154059.0,76840.0,ORANGE,54601.89848185321,163411.11327808193,81504.55308867262,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654689,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,28136.0,135765.0,79650.0,ORANGE,29843.988882130307,144006.58055809,84485.13343978103,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654690,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,11492.0,98059.0,83054.0,ORANGE,12189.619001757232,104011.6472061706,88095.77241315221,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654691,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,42344.0,162667.0,90386.0,ORANGE,44914.48198837524,172541.65977713573,95872.85964956746,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654692,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,69748.0,190074.0,85894.0,ORANGE,73982.03499256556,201612.3948955799,91108.17390679914,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654693,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,59583.0,189013.0,91060.0,ORANGE,63199.971195762366,200486.98715446744,96587.77465193297,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654694,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,17032.0,126646.0,82404.0,ORANGE,18065.923323871317,134334.01393113006,87406.31432481752,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654695,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,36867.0,152232.0,84254.0,ORANGE,39105.00206559205,161473.20569748583,89368.61811469316,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654696,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,13922.0,123783.0,80901.0,ORANGE,14767.13154737767,131297.2162282036,85812.07508363748,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654697,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,69419.0,192809.0,88359.0,ORANGE,73633.06312939308,204513.422390342,93722.81111871451,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654698,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,12415.0,131334.0,87216.0,ORANGE,13168.649487192484,139306.59780515006,92510.42558799675,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654699,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,37066.0,151268.0,87306.0,ORANGE,39316.0823110976,160450.68631724792,92605.88901561232,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654700,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,43177.0,152165.0,82254.0,ORANGE,45798.049046194916,161402.13847914978,87247.2086121249,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654701,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,18337.0,146193.0,94442.0,ORANGE,19450.14302429711,155067.60970448094,100175.07812077588,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654702,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,49050.0,169420.0,86976.0,ORANGE,52027.56805048662,179704.59896255744,92255.85644768857,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654703,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,75669.0,212468.0,93231.0,ORANGE,80262.4678249189,225365.8170958367,98890.56466697081,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654704,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,58962.0,199058.0,94396.0,ORANGE,62541.27354521493,211141.76638111653,100126.28570221683,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654705,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,61895.0,203220.0,94504.0,ORANGE,65652.32058073128,215556.41955596107,100240.84181535551,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654706,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,36752.0,142679.0,83051.0,ORANGE,38983.02101919438,151340.2932084685,88092.59029889834,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654707,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,57244.0,178778.0,90506.0,ORANGE,60718.982782508785,189630.67402507435,96000.14421972155,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654708,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,11256.0,109011.0,79025.0,ORANGE,11939.292680454177,115628.4856422344,83822.19297022844,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654709,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,21075.0,136852.0,89996.0,ORANGE,22354.35263331306,145159.56662273587,95459.18479656665,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654710,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,52966.0,176772.0,87565.0,ORANGE,56181.28785651528,187502.9002939984,92880.61154619491,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654711,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,67745.0,191425.0,90438.0,ORANGE,71857.44337574345,203045.40701456476,95928.01629663423,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654712,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,39493.0,144112.0,84657.0,ORANGE,41890.412742464185,152860.28311705866,89796.08212946066,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654713,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,46976.0,165959.0,89589.0,ORANGE,49827.66639632333,176033.49981836308,95027.477962794,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654714,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,44532.0,165137.0,90687.0,ORANGE,47235.30398418492,175161.60051280752,96192.13177970398,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654715,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,54645.0,164158.0,77442.0,ORANGE,57962.21113392134,174123.1705613004,82143.09734894567,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654716,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,21595.0,141822.0,91163.0,ORANGE,22905.919103980807,150431.26923661798,96697.02724131523,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654717,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,21607.0,143272.0,90465.0,ORANGE,22918.647560996214,151969.29112598,95956.6553249189,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654718,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,34941.0,130890.0,92307.0,ORANGE,37062.084714618824,138835.6448955799,97910.47347678427,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654719,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,43573.0,166334.0,89787.0,ORANGE,46218.088127703435,176431.26410009462,95237.49750354825,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654720,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,16484.0,137775.0,90469.0,ORANGE,17484.657120167616,146138.59710817112,95960.89814392403,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654721,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,59933.0,186198.0,93125.0,ORANGE,63571.21785871182,197501.1032796026,98778.1299633347,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654722,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,64198.0,179353.0,80512.0,ORANGE,68095.12362293864,190240.57925706272,85399.46093538794,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654723,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,6630.0,121927.0,88962.0,ORANGE,7032.472501013787,129328.54820982022,94362.41608373885,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654724,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,7817.0,127373.0,90473.0,ORANGE,8291.529040788051,135105.1462853136,95965.14096292917,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654725,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,8776.0,116926.0,78433.0,ORANGE,9308.744897269533,124023.96374864828,83194.25575746824,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654726,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,45470.0,166815.0,93755.0,ORANGE,48230.24504088943,176941.46308546228,99446.37395664369,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654727,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,32485.0,152378.0,91970.0,ORANGE,34456.99384546499,161628.0685911733,97553.01597560152,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654728,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,40190.0,160685.0,85714.0,ORANGE,42629.72395410922,170439.34296009058,90917.24705156799,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654729,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,37831.0,134238.0,76853.0,ORANGE,40127.52144582995,142386.88440287916,81518.34225043932,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654730,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,25096.0,145108.0,90463.0,ORANGE,26619.446438226547,153916.74504933768,95954.53391541634,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654731,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,1001.0,39153.0,90438.0,ORANGE,1061.765456035415,41529.773127027576,95928.01629663423,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654732,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,70071.0,194162.0,89936.0,ORANGE,74324.64262723034,205948.55591882943,95395.54251148959,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654733,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,14566.0,89261.0,89950.0,ORANGE,15450.22540720465,94679.56680437281,95410.39237800757,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654734,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,63812.0,191544.0,94521.0,ORANGE,67685.69158894297,203171.63087996756,100258.87379612734,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654735,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,60882.0,164821.0,76509.0,ORANGE,64577.826667680456,174826.41781140174,81153.45981599757,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654736,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,4480.0,121225.0,90477.0,ORANGE,4751.9572857529065,128583.93347441877,95969.38378193432,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654737,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,58209.0,175957.0,89410.0,ORANGE,61742.562867497974,186638.4259217018,94837.61181231415,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654738,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,2493.0,123235.0,90478.0,ORANGE,2644.3369449513384,130715.95002449986,95970.4444866856,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654739,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,34573.0,157188.0,91581.0,ORANGE,36671.74536614626,166730.05844484994,97140.40182735199,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654740,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,11911.0,129592.0,90765.0,ORANGE,12634.054292545283,137458.8501284131,96274.86675030414,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654741,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,38155.0,156429.0,90189.0,ORANGE,40471.18978524602,165924.9835386253,95663.90081356448,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654742,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,39104.0,134765.0,79455.0,ORANGE,41477.798594214655,142945.87580680588,84278.29601328062,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654743,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,63709.0,184358.0,90442.0,ORANGE,67576.43899956069,195549.40653723982,95932.25911563936,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654744,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,46169.0,149565.0,74512.0,ORANGE,48971.677662037044,158644.30612581104,79035.23242768315,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654745,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,42987.0,161685.0,90454.0,ORANGE,45596.51514345093,171500.0477113747,95944.98757265478,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654746,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,46745.0,174692.0,90747.0,ORANGE,49582.643598776696,185296.6344113274,96255.77406478103,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654747,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,11551.0,128430.0,89727.0,ORANGE,12252.200582082996,136226.31120742095,95173.85521847122,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654748,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,31835.0,154894.0,90458.0,ORANGE,33767.5357571303,164296.80174540417,95949.23039165992,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654749,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,32667.0,138423.0,89466.0,ORANGE,34650.0421101987,146825.93378700325,94897.01127838605,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9654750,2014,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIRE CAPTAIN,5147.0,116209.0,90722.0,ORANGE,5459.4473548594215,123263.43844197757,96229.25644599892,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
