Daughtry,1.97,1.97,0.0
Daum,1.2,1.07,-10.83
Davalos,1.9,2.34,23.16
Dave,1.49,1.77,18.79
Davenport,20.09,18.95,-5.67
Daves,1.21,1.07,-11.57
Davey,3.27,3.08,-5.81
David,14.33,14.93,4.19
Davidson,37.83,35.23,-6.87
Davie,1.23,1.15,-6.5
Davies,11.92,11.44,-4.03
Davila,12.8,15.05,17.58
Davis,397.51,378.45,-4.79
Davison,8.02,7.55,-5.86
Davisson,1.03,,
Davy,1.18,1.12,-5.08
Dawes,2.26,2.16,-4.42
Dawkins,5.17,5.23,1.16
Dawson,29.73,28.2,-5.15
Day,37.69,35.63,-5.47
Daye,1.28,1.34,4.69
Dayton,3.05,2.88,-5.57
Deacon,1.2,1.13,-5.83
Deal,7.46,6.9,-7.51
Dean,40.49,38.66,-4.52
Deanda,2.57,2.92,13.62
Deane,2.28,2.19,-3.95
Deangelis,2.88,2.64,-8.33
Deangelo,1.79,2.78,55.31
Deans,1.4,1.39,-0.71
Dear,1.34,1.25,-6.72
Dearborn,1.05,,
Deardorff,1.02,,
Dearing,2.03,1.96,-3.45
Dearman,1.29,1.37,6.2
Deas,1.41,1.41,0.0
Deason,1.99,1.88,-5.53
Deatherage,1.06,1.01,-4.72
Deaton,5.13,4.76,-7.21
Deaver,1.76,1.6,-9.09
Deberry,2.01,1.86,-7.46
Deboer,2.76,2.64,-4.35
Debolt,1.06,,
Debord,1.5,1.39,-7.33
Decarlo,2.18,2.0,-8.26
Decastro,1.57,1.82,15.92
Decicco,1.01,,
Deck,2.12,1.92,-9.43
Deckard,2.02,2.04,0.99
Decker,20.18,19.18,-4.96
Decosta,1.21,1.11,-8.26
Dee,2.28,2.13,-6.58
Deeds,1.03,,
Deegan,1.3,1.24,-4.62
Deel,1.58,1.52,-3.8
Deem,1.18,1.1,-6.78
Deen,1.52,1.52,0.0
Deering,2.14,2.01,-6.07
Dees,3.97,3.69,-7.05
Deese,2.35,2.25,-4.26
Defazio,1.09,1.0,-8.26
Defelice,1.36,1.3,-4.41
Defeo,1.04,,
Defilippo,,1.01,
Defreitas,,1.0,
Degroot,1.86,1.84,-1.08
Deguzman,2.78,3.51,26.26
Dehaan,1.11,1.08,-2.7
Dehart,3.55,3.41,-3.94
Dehaven,1.66,1.54,-7.23
Dehoyos,1.32,1.51,14.39
Deitz,1.4,1.28,-8.57
Dejesus,11.79,14.93,26.63
Dejong,2.15,2.12,-1.4
Delacerda,,1.15,
Delacruz,18.22,24.45,34.19
Delafuente,1.97,2.37,20.3
Delagarza,3.36,3.65,8.63
Delaney,11.58,11.26,-2.76
Delano,1.89,1.83,-3.17
Delao,1.77,2.21,24.86
Delapaz,1.75,2.17,24.0
Delapena,1.15,1.37,19.13
Delarosa,10.43,12.86,23.3
Delatorre,7.64,9.24,20.94
Delavega,,1.14,
Delay,1.23,1.23,0.0
Delcastillo,1.16,1.36,17.24
Delcid,1.25,2.01,60.8
Deleo,1.2,1.19,-0.83
Deleon,24.32,29.63,21.83
Delgadillo,4.12,5.13,24.51
Delgado,36.58,45.08,23.24
Delia,1.77,1.8,1.69
Delisle,1.44,1.37,-4.86
Delk,1.76,1.77,0.57
Dell,3.17,2.8,-11.67
Dellinger,3.0,2.73,-9.0
Deloach,3.35,3.19,-4.78
Delong,6.52,6.05,-7.21
Delorenzo,1.35,1.24,-8.15
Delosreyes,1.38,1.76,27.54
Delossantos,5.12,6.49,26.76
Delozier,1.07,1.0,-6.54
Delp,1.81,1.74,-3.87
Delreal,1.25,1.46,16.8
Delrio,2.81,3.33,18.51
Delrosario,2.28,2.85,25.0
Deltoro,2.04,2.46,20.59
Deluca,5.9,5.45,-7.63
Delucia,1.29,1.28,-0.78
Deluna,2.85,3.45,21.05
Delvalle,3.54,4.01,13.28
Delvecchio,1.65,1.54,-6.67
Demaio,1.26,1.2,-4.76
Demarco,5.36,4.99,-6.9
Demarest,1.02,,
Demaria,1.14,1.18,3.51
Demars,1.38,1.39,0.72
Demartino,1.03,,
Demello,1.28,1.31,2.34
Dement,1.52,1.48,-2.63
Demers,3.34,3.13,-6.29
Deming,2.0,1.86,-7.0
Demoss,1.93,1.83,-5.18
Dempsey,9.79,9.11,-6.95
Deng,1.53,3.02,97.39
Denham,2.93,2.76,-5.8
Denis,2.01,2.31,14.93
Denison,2.35,2.2,-6.38
Denman,2.18,2.08,-4.59
Denmark,1.14,1.11,-2.63
Denney,4.57,4.34,-5.03
Denning,2.82,2.74,-2.84
Dennis,27.72,26.61,-4.0
Dennison,5.24,4.96,-5.34
Denny,6.44,5.93,-7.92
Densmore,1.42,1.35,-4.93
Denson,4.35,4.21,-3.22
Dent,5.22,5.04,-3.45
Denton,10.05,9.4,-6.47
Deoliveira,,1.38,
Depalma,1.62,1.47,-9.26
Depasquale,1.21,1.12,-7.44
Depaz,,1.4,
Depew,1.91,1.74,-8.9
Depriest,1.52,1.45,-4.61
Derby,2.16,1.97,-8.8
Derosa,3.04,2.79,-8.22
Derose,1.45,1.4,-3.45
Derosier,,1.0,
Derr,2.75,2.53,-8.0
Derrick,3.4,3.17,-6.76
Derry,1.56,1.43,-8.33
Desai,4.84,6.32,30.58
Desalvo,1.1,,
Desantiago,1.8,2.33,29.44
Desantis,3.71,3.43,-7.55
Desilva,1.48,1.6,8.11
Desimone,3.06,2.85,-6.86
Desir,1.03,1.44,39.81
Desjardins,1.53,1.47,-3.92
Desmarais,1.5,1.41,-6.0
Desmond,2.68,2.51,-6.34
Desousa,1.2,1.33,10.83
Desouza,1.64,2.25,37.2
Despain,1.33,1.34,0.75
Desrosiers,1.87,1.84,-1.6
Destefano,2.63,2.39,-9.13
Detweiler,1.51,1.74,15.23
Detwiler,1.77,1.64,-7.34
Deutsch,3.24,3.17,-2.16
Devaney,1.6,1.54,-3.75
Devault,1.3,1.18,-9.23
Dever,1.98,1.88,-5.05
Devera,1.2,1.49,24.17
Devereaux,1.39,1.34,-3.6
Devers,1.16,1.1,-5.17
Deville,1.52,1.31,-13.82
Devine,8.53,8.06,-5.51
Devito,2.86,2.65,-7.34
Devlin,4.62,4.41,-4.55
Devoe,1.9,1.74,-8.42
Devore,4.09,3.88,-5.13
Devries,4.8,4.61,-3.96
Dew,2.29,2.12,-7.42
Dewald,1.21,1.11,-8.26
Dewalt,1.1,1.06,-3.64
Dewberry,1.41,1.34,-4.96
Deweese,2.26,2.07,-8.41
Dewey,4.51,4.15,-7.98
Dewitt,9.43,8.93,-5.3
Dexter,3.58,3.42,-4.47
Dey,1.33,1.4,5.26
Deyo,1.07,,
Deyoung,2.84,2.63,-7.39
Dhaliwal,,1.08,
Dhillon,1.14,1.82,59.65
Dial,4.11,3.73,-9.25
Diallo,,2.54,
Diamond,7.73,7.32,-5.3
Diana,1.0,1.05,5.0
Dias,5.13,5.44,6.04
Diaz,93.33,117.85,26.27
Dibble,2.15,1.99,-7.44
Dibenedetto,1.62,1.64,1.23
Dicarlo,1.45,1.4,-3.45
Dice,1.23,1.15,-6.5
Dick,8.13,7.09,-12.79
Dickens,6.74,6.14,-8.9
Dickenson,1.64,1.55,-5.49
Dickerson,18.91,17.59,-6.98
Dickey,8.67,7.91,-8.77
Dickinson,9.69,9.02,-6.91
Dickman,2.11,1.97,-6.64
Dicks,1.68,1.43,-14.88
Dickson,12.86,11.97,-6.92
Didonato,1.22,1.14,-6.56
Diedrich,1.33,1.24,-6.77
Diego,1.43,2.08,45.45
Diehl,6.87,6.38,-7.13
Diener,1.01,,
Diep,1.79,2.09,16.76
Dieter,1.14,1.12,-1.75
Dietrich,5.84,5.39,-7.71
Dietz,6.88,6.35,-7.7
Diez,1.09,1.19,9.17
Diggs,4.97,4.9,-1.41
Digiacomo,1.44,1.37,-4.86
Digiovanni,1.64,1.52,-7.32
Dill,6.51,6.18,-5.07
Dillard,11.16,10.52,-5.73
Diller,1.4,1.46,4.29
Dilley,2.13,1.93,-9.39
Dillingham,1.71,1.62,-5.26
Dillman,2.05,1.92,-6.34
Dillon,18.1,17.11,-5.47
Dillow,1.19,1.17,-1.68
Dills,1.38,1.31,-5.07
Dilorenzo,1.2,1.13,-5.83
Dilworth,1.7,1.59,-6.47
Dimaggio,1.36,1.33,-2.21
Dimarco,1.48,1.45,-2.03
Dimartino,1.11,1.01,-9.01
Dimas,1.91,2.38,24.61
Dinardo,1.2,1.14,-5.0
Dineen,1.07,1.05,-1.87
Ding,1.01,1.69,67.33
Dinger,1.18,1.16,-1.69
Dingle,1.44,1.46,1.39
Dingman,1.78,1.69,-5.06
Dinh,4.39,5.79,31.89
Dinkins,2.15,2.12,-1.4
Dinsmore,1.85,1.7,-8.11
Dion,3.02,2.85,-5.63
Dionne,2.39,2.3,-3.77
Diorio,1.37,1.25,-8.76
Dipaolo,1.02,,
Dipasquale,1.08,1.04,-3.7
Dipietro,2.22,2.1,-5.41
Dirks,1.62,1.54,-4.94
Disalvo,1.12,1.07,-4.46
Dishman,1.74,1.73,-0.57
Disney,1.3,1.23,-5.38
Distefano,2.22,2.06,-7.21
Dittman,1.07,,
Dittmer,1.13,1.04,-7.96
Divine,1.03,,
Dix,3.6,3.3,-8.33
Dixon,56.35,54.06,-4.06
Dixson,1.49,1.45,-2.68
Dizon,1.63,2.01,23.31
Do,7.87,10.27,30.5
Doak,1.31,1.19,-9.16
Doan,5.89,6.7,13.75
Doane,2.35,2.2,-6.38
Dobbins,5.42,5.11,-5.72
Dobbs,6.68,6.26,-6.29
Dobson,6.8,6.58,-3.24
Dockery,4.12,3.95,-4.13
Doctor,1.17,1.17,0.0
Dodd,11.13,10.42,-6.38
Dodds,3.16,2.99,-5.38
Dodge,8.09,7.47,-7.66
Dodson,13.83,12.74,-7.88
Doe,4.3,2.4,-44.19
Doering,1.73,1.61,-6.94
Doerr,2.22,2.01,-9.46
Doggett,1.58,1.44,-8.86
Doherty,10.0,9.42,-5.8
Dolan,10.1,9.26,-8.32
Dole,1.24,1.11,-10.48
Doll,3.54,3.3,-6.78
Dollar,2.33,2.17,-6.87
Dombrowski,2.55,2.26,-11.37
Domingo,2.94,3.73,26.87
Domingue,1.34,1.3,-2.99
Dominguez,31.04,40.44,30.28
Dominick,1.8,1.75,-2.78
Dominique,,1.0,
Donahoe,1.22,1.18,-3.28
Donahue,11.58,10.7,-7.6
Donald,4.36,4.19,-3.9
Donaldson,13.12,12.39,-5.56
Donato,2.64,2.65,0.38
Donegan,1.5,1.48,-1.33
Donelson,1.19,1.07,-10.08
Dones,1.4,1.63,16.43
Dong,2.72,4.23,55.51
Donley,2.74,2.57,-6.2
Donnell,2.38,2.2,-7.56
Donnelly,11.46,10.68,-6.81
Donner,1.98,1.72,-13.13
Donofrio,2.23,2.04,-8.52
Donoghue,1.18,1.12,-5.08
Donohoe,1.11,1.05,-5.41
Donohue,4.97,4.72,-5.03
Donovan,14.56,13.7,-5.91
Doody,1.07,,
Dooley,8.45,7.96,-5.8
Doolittle,2.47,2.34,-5.26
Dorado,1.53,1.81,18.3
Doran,6.12,5.66,-7.52
Dorantes,,1.08,
Dore,1.83,1.72,-6.01
Dorfman,1.07,,
Doria,,1.04,
Dorman,4.34,3.98,-8.29
Dorn,3.75,3.46,-7.73
Dorr,2.15,1.97,-8.37
Dorris,2.43,2.25,-7.41
Dorsett,1.9,1.77,-6.84
Dorsey,15.24,14.79,-2.95
Dortch,1.62,1.63,0.62
Dorton,1.01,,
Doss,7.64,7.24,-5.24
Dossantos,1.36,2.08,52.94
Doster,1.48,1.43,-3.38
Dotson,11.78,11.3,-4.07
Doty,6.63,6.09,-8.14
Doucet,2.21,2.12,-4.07
Doucette,3.09,2.91,-5.83
Doud,1.17,1.04,-11.11
Dougan,1.22,1.19,-2.46
Dougherty,14.05,12.84,-8.61
Doughty,4.27,4.03,-5.62
Douglas,35.74,34.39,-3.78
Douglass,5.28,5.04,-4.55
Dove,5.23,4.94,-5.54
Dover,3.41,3.3,-3.23
Dow,5.42,5.25,-3.14
Dowd,4.92,4.61,-6.3
Dowdell,1.74,1.69,-2.87
Dowden,1.34,1.3,-2.99
Dowdy,4.91,4.57,-6.92
Dowell,5.64,5.19,-7.98
Dowling,5.78,5.5,-4.84
Downer,1.63,1.79,9.82
Downes,2.07,2.02,-2.42
Downey,9.71,9.03,-7.0
Downing,10.33,9.79,-5.23
Downs,12.42,11.5,-7.41
Doyle,27.25,25.24,-7.38
Dozier,5.64,5.45,-3.37
Drago,1.15,1.11,-3.48
Drain,1.35,1.31,-2.96
Drake,21.89,20.73,-5.3
Draper,8.62,8.25,-4.29
Drayton,2.57,2.59,0.78
Dreher,2.05,1.91,-6.83
Drennan,1.46,1.44,-1.37
Dresser,1.04,1.08,3.85
Dressler,1.57,1.52,-3.18
Drew,8.36,8.04,-3.83
Drews,1.38,1.25,-9.42
Drexler,1.2,1.1,-8.33
Dreyer,2.43,2.29,-5.76
Driggers,2.68,2.59,-3.36
Driscoll,8.55,7.93,-7.25
Driskell,1.49,1.42,-4.7
Driskill,1.19,1.11,-6.72
Driver,5.57,5.23,-6.1
Drown,1.14,1.46,28.07
Drum,1.71,1.51,-11.7
Drumm,1.45,1.32,-8.97
Drummond,6.31,6.08,-3.65
Drury,3.94,3.63,-7.87
Dry,1.14,,
Dryden,1.93,1.82,-5.7
Dryer,1.12,1.02,-8.93
Dsouza,,1.16,
Du,1.73,2.56,47.98
Duarte,11.82,14.57,23.27
Dubay,1.09,,
Dube,3.14,3.1,-1.27
Dubin,1.0,,
Dubois,8.32,7.92,-4.81
Dubon,,1.09,
Dubose,4.59,4.45,-3.05
Ducharme,2.11,1.97,-6.64
Duck,1.57,1.53,-2.55
Duckett,2.42,2.5,3.31
Duckworth,4.36,4.1,-5.96
Ducote,1.23,1.09,-11.38
Duda,2.28,2.05,-10.09
Dudek,2.12,1.87,-11.79
Dudley,12.89,12.13,-5.9
Duenas,3.7,4.66,25.95
Duff,5.98,5.61,-6.19
Duffey,2.22,2.12,-4.5
Duffield,1.49,1.36,-8.72
Duffy,14.07,13.17,-6.4
Dufour,1.68,1.58,-5.95
Dufrene,1.13,1.06,-6.19
Dufresne,1.64,1.56,-4.88
Dugan,7.88,7.27,-7.74
Dugas,2.56,2.33,-8.98
Duggan,4.43,4.15,-6.32
Dugger,3.37,3.11,-7.72
Duggins,1.13,1.05,-7.08
Duhon,2.24,2.11,-5.8
Duke,12.51,11.88,-5.04
Dukes,7.74,7.52,-2.84
Dulaney,1.99,1.87,-6.03
Dulin,1.43,1.36,-4.9
Dull,1.78,1.63,-8.43
Dumas,6.18,5.91,-4.37
Dumont,2.4,2.29,-4.58
Dunagan,1.21,1.17,-3.31
Dunaway,3.98,3.66,-8.04
Dunbar,9.22,8.95,-2.93
Duncan,48.35,45.83,-5.21
Dunford,1.39,1.34,-3.6
Dungan,1.41,1.29,-8.51
Dunham,8.07,7.58,-6.07
Dunigan,1.28,1.26,-1.56
Dunkin,1.25,1.18,-5.6
Dunkle,1.25,1.13,-9.6
Dunkley,,1.03,
Dunlap,14.28,13.24,-7.28
Dunlop,1.54,1.44,-6.49
Dunn,50.77,47.94,-5.57
Dunne,3.22,3.03,-5.9
Dunning,3.92,3.66,-6.63
Dunphy,1.34,1.24,-7.46
Dunson,1.41,1.39,-1.42
Dunston,1.27,1.26,-0.79
Dunton,1.15,1.07,-6.96
Duong,6.82,8.43,23.61
Duplessis,,1.03,
Dupont,3.66,3.5,-4.37
Dupre,2.99,2.76,-7.69
Dupree,5.8,5.69,-1.9
Duprey,1.2,1.15,-4.17
Dupuis,3.0,2.77,-7.67
Dupuy,1.26,1.2,-4.76
Duque,2.12,2.73,28.77
Duquette,1.58,1.5,-5.06
Duran,25.22,30.31,20.18
Durand,2.97,2.96,-0.34
Durant,4.34,4.21,-3.0
Durante,1.19,1.14,-4.2
Durbin,5.2,4.97,-4.42
Durden,2.37,2.38,0.42
Duren,1.43,1.36,-4.9
Durfee,1.41,1.35,-4.26
Durham,15.7,14.79,-5.8
Durkee,1.46,1.36,-6.85
Durkin,2.81,2.7,-3.91
Duron,1.62,2.05,26.54
Durr,2.44,2.35,-3.69
Durrant,,1.11,
Durrett,1.23,1.14,-7.32
Durso,1.28,1.17,-8.59
Durst,2.16,2.03,-6.02
Dustin,1.06,1.1,3.77
Dutcher,1.95,1.9,-2.56
Dutra,1.39,1.43,2.88
Dutton,6.22,5.78,-7.07
Duty,1.68,1.59,-5.36
Duval,3.18,3.0,-5.66
Duvall,7.18,6.73,-6.27
Dvorak,2.82,2.63,-6.74
Dwyer,9.92,9.23,-6.96
Dye,10.24,9.55,-6.74
Dyer,17.26,15.99,-7.36
Dyess,1.11,1.04,-6.31
Dyke,1.86,1.71,-8.06
Dykes,5.15,4.7,-8.74
Dykstra,2.76,2.68,-2.9
Dyson,4.26,4.07,-4.46
Eaddy,1.16,1.15,-0.86
Eades,1.82,1.65,-9.34
Eads,3.28,3.07,-6.4
Eady,1.38,1.35,-2.17
Eagan,2.01,1.87,-6.97
Eagle,2.95,2.82,-4.41
Eakin,1.37,1.23,-10.22
Eakins,1.14,1.05,-7.89
Ealy,1.59,1.49,-6.29
Eames,1.03,,
Earhart,1.36,1.32,-2.94
Earl,5.69,5.43,-4.57
Earle,3.1,2.94,-5.16
Earley,3.6,3.44,-4.44
Earls,2.17,2.08,-4.15
Early,5.14,4.75,-7.59
Earnest,2.92,2.7,-7.53
Earp,1.4,1.31,-6.43
Easley,5.89,5.58,-5.26
Eason,6.27,6.01,-4.15
East,4.58,4.3,-6.11
Easter,4.43,4.42,-0.23
Easterday,1.01,,
Easterling,2.88,2.86,-0.69
Eastman,6.04,5.69,-5.79
Easton,3.59,3.48,-3.06
Eastwood,1.9,1.78,-6.32
Eaton,17.2,16.0,-6.98
Eaves,2.84,2.68,-5.63
Ebel,1.26,1.16,-7.94
Eberhardt,2.29,2.19,-4.37
Eberhart,1.79,1.65,-7.82
Eberle,2.19,2.02,-7.76
Eberly,1.7,1.63,-4.12
Ebersole,1.63,1.54,-5.52
Ebert,4.61,4.35,-5.64
Ebner,1.3,1.18,-9.23
Eby,2.32,2.3,-0.86
Eccles,1.08,1.09,0.93
Echavarria,,1.15,
Echevarria,2.81,3.31,17.79
Echeverria,2.4,3.24,35.0
Echols,5.09,4.9,-3.73
Eck,2.84,2.6,-8.45
Eckard,1.06,,
Ecker,1.76,1.62,-7.95
Eckert,6.36,5.85,-8.02
Eckhardt,1.67,1.53,-8.38
Eckman,1.76,1.67,-5.11
Eckstein,1.67,1.57,-5.99
Eddings,1.46,1.39,-4.79
Eddington,1.2,1.16,-3.33
Eddins,1.39,1.33,-4.32
Eddy,7.13,6.55,-8.13
Edelman,2.02,1.84,-8.91
Edelstein,1.1,,
Eden,2.62,2.54,-3.05
Edenfield,1.1,1.03,-6.36
Edens,2.24,2.07,-7.59
Eder,1.43,1.3,-9.09
Edgar,4.3,4.03,-6.28
Edge,4.16,3.92,-5.77
Edgerton,1.73,1.61,-6.94
Edgington,1.06,1.04,-1.89
Edinger,1.25,1.17,-6.4
Edington,1.15,1.07,-6.96
Edison,1.43,1.36,-4.9
Edmiston,1.66,1.52,-8.43
Edmond,2.94,3.18,8.16
Edmonds,8.97,8.43,-6.02
Edmondson,4.86,4.58,-5.76
Edmonson,1.69,1.57,-7.1
Edmunds,2.2,2.09,-5.0
Edmundson,1.17,1.08,-7.69
Edson,1.45,1.32,-8.97
Edward,1.93,1.52,-21.24
Edwards,117.54,112.69,-4.13
Egan,8.34,7.81,-6.35
Egbert,1.74,1.73,-0.57
Egger,1.22,1.13,-7.38
Eggers,2.93,2.69,-8.19
Eggert,2.1,1.84,-12.38
Eggleston,3.69,3.41,-7.59
Ehlers,2.76,2.55,-7.61
Ehrhardt,1.08,,
Ehrlich,2.23,2.04,-8.52
Eichelberger,1.7,1.58,-7.06
Eicher,1.8,2.03,12.78
Eichhorn,1.04,,
Eichler,1.15,1.09,-5.22
Eide,1.29,1.2,-6.98
Eidson,1.59,1.49,-6.29
Eiland,1.07,1.1,2.8
Eiler,,1.49,
Eilers,1.34,1.3,-2.99
Eisele,1.21,1.09,-9.92
Eisen,1.06,1.14,7.55
Eisenberg,2.49,2.3,-7.63
Eisenhauer,1.07,,
Eisner,1.06,1.12,5.66
Eklund,1.47,1.37,-6.8
Ekstrom,1.07,1.29,20.56
Elam,5.11,4.79,-6.26
Elbert,1.14,1.13,-0.88
Elder,10.67,10.1,-5.34
Eldred,1.67,1.55,-7.19
Eldredge,1.55,1.5,-3.23
Eldridge,9.09,8.58,-5.61
Eley,1.73,1.64,-5.2
Elgin,1.1,1.03,-6.36
Elia,1.13,1.17,3.54
Elias,7.19,8.37,16.41
Eliason,1.29,1.27,-1.55
Elizalde,1.44,1.91,32.64
Elizondo,4.52,5.23,15.71
Elkin,1.16,1.21,4.31
Elkins,8.88,8.44,-4.95
Elledge,1.52,1.39,-8.55
Eller,4.91,3.76,-23.42
Ellingson,2.01,1.9,-5.47
Ellington,4.09,3.91,-4.4
Elliot,3.23,2.89,-10.53
Elliott,49.1,46.03,-6.25
Ellis,67.44,64.06,-5.01
Ellison,15.37,14.52,-5.53
Ellsworth,4.9,4.68,-4.49
Elmer,2.19,2.07,-5.48
Elmore,9.37,8.74,-6.72
Elrod,3.95,3.68,-6.84
Elson,1.11,1.06,-4.5
Elston,2.01,1.97,-1.99
Elswick,1.28,1.18,-7.81
Elwell,1.96,1.81,-7.65
Elwood,1.81,1.7,-6.08
Ely,4.78,4.45,-6.9
Emanuel,2.24,2.21,-1.34
Embrey,1.28,1.25,-2.34
Embry,3.11,2.94,-5.47
Emerick,2.13,2.15,0.94
Emerson,11.13,10.41,-6.47
Emery,9.39,8.76,-6.71
Emmert,1.45,1.36,-6.21
Emmett,1.3,1.23,-5.38
Emmons,4.88,4.57,-6.35
Emory,2.04,1.91,-6.37
Encarnacion,1.74,2.43,39.66
Encinas,1.35,1.48,9.63
Enciso,1.29,1.58,22.48
Enders,1.3,1.22,-6.15
Endicott,1.72,1.61,-6.4
Endres,1.82,1.75,-3.85
Endsley,1.03,,
Eng,3.74,3.62,-3.21
Engel,7.99,7.44,-6.88
Engelhardt,1.79,1.67,-6.7
Engels,1.12,1.09,-2.68
England,10.7,10.15,-5.14
Engle,7.05,6.52,-7.52
Englehart,1.01,,
Engler,2.21,2.1,-4.98
Englert,1.64,1.5,-8.54
English,16.69,15.73,-5.75
Englund,1.04,,
Engstrom,2.29,2.11,-7.86
Enloe,1.05,,
Enlow,1.11,1.0,-9.91
Ennis,5.97,5.57,-6.7
Enoch,1.2,1.15,-4.17
Enos,2.96,2.74,-7.43
Enright,2.48,2.41,-2.82
Enriquez,11.08,13.99,26.26
Ensley,1.38,1.37,-0.72
Epley,1.34,1.24,-7.46
Epperson,4.6,4.37,-5.0
Epps,6.96,6.82,-2.01
Epstein,4.92,4.39,-10.77
Erazo,1.11,1.65,48.65
Erb,3.27,3.07,-6.12
Erdman,2.46,2.22,-9.76
Erdmann,1.48,1.38,-6.76
Ericksen,1.26,1.31,3.97
Erickson,30.0,27.83,-7.23
Ericson,2.23,2.04,-8.52
Eriksen,1.06,1.02,-3.77
Ernest,1.74,1.61,-7.47
Ernst,6.87,6.22,-9.46
Erskine,1.88,1.78,-5.32
Ervin,9.09,8.71,-4.18
Erwin,8.2,7.63,-6.95
Escalante,5.2,6.99,34.42
Escalera,1.79,2.24,25.14
Escalona,,1.04,
Escamilla,5.66,7.1,25.44
Escareno,,1.04,
Esch,1.1,1.08,-1.82
Escobar,15.92,21.83,37.12
Escobedo,8.08,9.89,22.4
Escoto,1.34,1.78,32.84
Escudero,,1.14,
Esh,,1.2,
Eshelman,1.02,,
Eskew,1.38,1.3,-5.8
Eskridge,1.45,1.35,-6.9
Espana,,1.4,
Esparza,12.15,14.43,18.77
Espinal,3.9,5.4,38.46
Espino,4.07,5.42,33.17
Espinosa,11.32,13.11,15.81
Espinoza,29.4,38.02,29.32
Espiritu,1.23,1.5,21.95
Espitia,1.12,1.47,31.25
Esposito,8.4,7.73,-7.98
Esqueda,1.62,1.96,20.99
Esquibel,1.75,1.76,0.57
Esquivel,9.75,12.74,30.67
Esser,1.54,1.46,-5.19
Essex,1.34,1.31,-2.24
Esteban,1.15,1.78,54.78
Estep,5.11,4.76,-6.85
Estes,13.29,12.31,-7.37
Esteves,1.2,1.33,10.83
Estevez,2.86,3.74,30.77
Estrada,34.41,43.21,25.57
Estrella,3.77,4.66,23.61
Etheridge,3.72,3.53,-5.11
Ethridge,2.88,2.67,-7.29
Etienne,2.1,2.67,27.14
Etter,1.84,1.71,-7.07
Eubank,1.96,1.75,-10.71
Eubanks,7.27,6.92,-4.81
Eudy,1.02,,
Eugene,1.17,1.43,22.22
Evangelista,2.55,3.04,19.22
Evans,126.87,120.55,-4.98
Eveland,1.02,,
Evenson,2.29,2.06,-10.04
Everett,14.35,13.42,-6.48
Everette,1.22,1.27,4.1
Everhart,3.75,3.45,-8.0
Everitt,1.25,1.23,-1.6
Everly,1.19,1.11,-6.72
Evers,3.44,3.15,-8.43
Eversole,1.87,1.73,-7.49
Everson,2.75,2.61,-5.09
Ewald,1.7,1.54,-9.41
Ewell,1.72,1.63,-5.23
Ewert,1.02,,
Ewing,12.21,11.29,-7.53
Exum,1.03,,
Ezell,4.05,3.77,-6.91
Fabela,1.06,1.26,18.87
Faber,3.73,3.4,-8.85
Fabian,4.06,4.46,9.85
Fabrizio,1.08,,
Fagan,6.22,5.93,-4.66
Fahey,3.38,3.15,-6.8
Fain,2.92,2.75,-5.82
Fair,6.55,6.31,-3.66
Fairbanks,3.32,3.21,-3.31
Fairchild,5.08,4.74,-6.69
Faircloth,3.21,3.04,-5.3
Fairley,2.12,2.17,2.36
Faison,2.86,2.82,-1.4
Faith,1.34,1.35,0.75
Fajardo,3.9,5.12,31.28
Falco,1.65,1.59,-3.64
Falcon,4.22,5.13,21.56
Falcone,2.55,2.52,-1.18
Falconer,1.21,1.17,-3.31
Falk,4.29,4.06,-5.36
Falkner,1.12,1.05,-6.25
Fall,1.56,1.72,10.26
Faller,1.06,1.05,-0.94
Fallon,4.72,4.06,-13.98
Falls,2.82,2.46,-12.77
Fan,2.11,2.86,35.55
Fancher,2.17,2.0,-7.83
Fanelli,1.46,1.52,4.11
Fang,2.52,3.5,38.89
Fann,1.2,1.19,-0.83
Fannin,2.34,2.33,-0.43
Fanning,4.02,3.73,-7.21
Fant,1.45,1.39,-4.14
Farah,1.46,2.28,56.16
Farber,2.56,2.34,-8.59
Farfan,1.01,1.38,36.63
Faria,1.98,2.12,7.07
Farias,4.44,5.48,23.42
Farina,2.02,1.91,-5.45
Faris,1.79,1.83,2.23
Farkas,2.45,2.28,-6.94
Farley,13.76,13.06,-5.09
Farlow,1.2,1.11,-7.5
Farmer,25.32,23.6,-6.79
Farnham,1.75,1.61,-8.0
Farnsworth,4.29,4.14,-3.5
Farr,7.13,6.78,-4.91
Farrar,5.36,5.05,-5.78
Farrell,18.94,17.74,-6.34
Farren,1.04,1.03,-0.96
Farrington,3.25,3.12,-4.0
Farris,10.72,10.13,-5.5
Farrow,3.81,3.62,-4.99
Farthing,1.1,,
Farwell,1.07,1.01,-5.61
Fasano,1.14,1.05,-7.89
Fast,1.71,1.67,-2.34
Faught,1.23,1.14,-7.32
Faulk,4.13,3.95,-4.36
Faulkner,13.12,12.36,-5.79
Faust,5.86,5.45,-7.0
Favela,1.95,2.52,29.23
Favors,1.44,1.46,1.39
Fawcett,2.28,2.16,-5.26
Fay,5.56,5.03,-9.53
Fazio,2.69,2.44,-9.29
Fears,1.67,1.61,-3.59
Feaster,1.67,1.65,-1.2
Feathers,1.11,1.08,-2.7
Featherston,1.07,1.01,-5.61
Featherstone,1.14,1.1,-3.51
Feder,1.0,,
Federico,2.01,2.02,0.5
