date, pm25, pm10, o3, no2, so2, co
2019/3/26, 67, 65, 42, 16, 9, 
2019/3/27, 95, 58, 44, 8, 4, 
2019/3/28, 65, 30, 42, 7, 3, 
2019/3/29, 78, 82, 40, 7, 4, 2
2019/3/30, 87, 26, 39, 6, 8, 6
2019/3/31, 59, 32, 41, 6, 4, 7
2019/4/1, 63, 37, 43, 10, 5, 7
2018/10/2, 55, 38, 40, 11, 4, 3
2018/10/3, 55, 41, 41, 13, 5, 3
2018/10/4, 52, 56, 63, 13, 7, 5
2018/10/5, 74, 66, 68, 14, 6, 4
2018/10/6, 116, 20, 35, 5, 4, 1
2018/10/7, 45, 41, 37, 11, 5, 3
2018/10/8, 54, 35, 34, 8, 5, 3
2018/10/9, 55, 69, 26, 6, 4, 2
2018/10/10, 59, 26, 32, 6, 4, 3
2018/10/11, 49, 42, 52, 11, 5, 4
2018/10/12, 62, 49, 35, 15, 6, 4
2018/10/13, 76, 90, 54, 26, 8, 9
2018/10/14, 135, 88, 51, 28, 7, 9
2018/10/15, 152, 51, 44, 18, 5, 9
2018/10/16, 130, 32, 38, 9, 5, 3
2018/10/17, 69, 33, 36, 10, 5, 3
2018/10/18, 59, 53, 36, 16, 7, 6
2018/10/19, 126, 61, 39, 18, 6, 3
2018/10/20, 87, 84, 41, 26, 7, 
2018/10/21, 121, 90, 40, 26, 7, 
2018/10/22, 155, 90, 33, 15, 5, 
2018/10/23, 120, 55, 32, 16, 7, 
2018/10/24, 74, 75, 34, 24, 8, 
2018/10/25, 96, 65, 27, 14, 7, 
2018/10/26, 79, 36, 28, 2, 3, 
2018/10/27, 50, 29, 34, 6, 5, 
2018/10/28, 51, 20, 34, 3, 4, 1
2018/10/29, 51, 16, 32, 4, 3, 3
2018/10/30, 55, 34, 31, 9, 6, 1
2018/10/31, 64, 34, 34, 8, 5, 
2018/11/1, 56, 56, 32, 15, 7, 
2018/11/2, 73, 96, 47, 23, 9, 
2018/11/3, 132, 122, 41, 29, 13, 
2018/11/4, 170, 25, 23, 9, 4, 
2018/11/5, 68, 36, 29, 11, 7, 
2018/11/6, 68, 41, 25, 13, 7, 
2018/11/7, 62, 60, 18, 18, 9, 
2018/11/8, 86, 77, 20, 23, 12, 
2018/11/9, 126, 47, 29, 11, 9, 
2018/11/10, 71, 72, 19, 18, 11, 
2018/11/11, 91, 93, 21, 22, 10, 
2018/11/12, 130, 78, 28, 20, 9, 
2018/11/13, 125, 99, 21, 28, 15, 
2018/11/14, 140, 119, 22, 28, 10, 8
2018/11/15, 172, 31, 29, 9, 7, 3
2018/11/16, 63, 39, 25, 14, 8, 4
2018/11/17, 64, 53, 22, 15, 10, 6
2018/11/18, 71, 68, 32, 12, 9, 6
2018/11/19, 82, 86, 22, 20, 12, 10
2018/11/20, 104, 62, 30, 10, 5, 5
2018/11/21, 87, 45, 32, 9, 5, 4
2018/11/22, 66, 57, 27, 14, 9, 6
2018/11/23, 89, 69, 22, 20, 11, 8
2018/11/24, 112, 65, 23, 17, 10, 8
2018/11/25, 97, 73, 22, 24, 11, 10
2018/11/26, 113, 536, 32, 17, 7, 7
2018/11/27, 200, 159, 33, 11, 7, 5
2018/11/28, 119, 89, 26, 15, 7, 6
2018/11/29, 102, 71, 28, 17, 8, 7
2018/11/30, 91, 76, 20, 19, 10, 9
2018/12/1, 106, 84, 20, 24, 13, 12
2018/12/2, 120, 249, 22, 35, 12, 17
2018/12/3, 216, 243, 34, 8, 4, 4
2018/12/4, 129, 65, 33, 9, 6, 5
2018/12/5, 88, 73, 27, 14, 8, 8
2018/12/6, 93, 29, 33, 7, 4, 3
2018/12/7, 61, 41, 33, 6, 5, 3
2018/12/8, 62, 32, 34, 9, 7, 4
2018/12/9, 69, 50, 27, 15, 11, 7
2018/12/10, 92, 74, 18, 19, 11, 11
2018/12/11, 129, 40, 27, 8, 7, 4
2018/12/12, 69, 57, 23, 13, 9, 7
2018/12/13, 89, 46, 25, 13, 9, 6
2018/12/14, 81, 70, 19, 21, 15, 14
2018/12/15, 117, 108, 11, 29, 16, 17
2018/12/16, 166, 77, 33, 17, 8, 8
2018/12/17, 100, 57, 28, 17, 9, 8
2018/12/18, 87, 61, 27, 18, 9, 6
2018/12/19, 94, 63, 31, 15, 7, 8
2018/12/20, 93, 80, 21, 23, 11, 13
2018/12/21, 126, 95, 23, 20, 10, 10
2018/12/22, 127, 83, 28, 11, 9, 7
2018/12/23, 97, 47, 28, 10, 9, 5
2018/12/24, 76, 64, 18, 18, 11, 9
2018/12/25, 91, 47, 28, 10, 7, 6
2018/12/26, 81, 32, 31, 5, 5, 4
2018/12/27, 65, 32, 28, 6, 10, 4
2018/12/28, 65, 35, 26, 10, 10, 5
2018/12/29, 72, 41, 28, 11, 8, 6
2018/12/30, 73, 42, 24, 12, 10, 6
2018/12/31, 83, , , , , 
2018/7/2, 93, 76, 94, 16, 10, 8
2018/7/3, 160, 44, 91, 10, 6, 7
2018/7/4, 129, 41, 79, 14, 7, 4
2018/7/5, 84, 59, 95, 12, 8, 6
2018/7/6, 105, 63, 107, 13, 7, 6
2018/7/7, 140, 45, 73, 14, 5, 7
2018/7/8, 147, 47, 73, 16, 5, 6
2018/7/9, 123, 63, 51, 21, 6, 7
2018/7/10, 132, 48, 60, 12, 5, 5
2018/7/11, 116, 22, 45, 13, 5, 4
2018/7/12, 91, 50, 37, 21, 8, 10
2018/7/13, 131, 56, 50, 17, 6, 7
2018/7/14, 106, 50, 89, 15, 6, 5
2018/7/15, 93, 60, 82, 10, 6, 6
2018/7/16, 122, 37, 53, 12, 5, 8
2018/7/17, 116, 22, 35, 9, 5, 4
2018/7/18, 73, 49, 67, 10, 7, 7
2018/7/19, 110, 59, 60, 9, 6, 6
2018/7/20, 130, 58, 65, 10, 5, 7
2018/7/21, 141, 55, 58, 12, 6, 7
2018/7/22, 120, 37, 74, 13, 6, 6
2018/7/23, 90, 56, 74, 12, 7, 6
2018/7/24, 113, 46, 53, 9, 14, 17
2018/7/25, 102, 27, 49, 7, 5, 4
2018/7/26, 63, 32, 69, 8, 5, 4
2018/7/27, 62, 54, 83, 9, 6, 5
2018/7/28, 84, 60, 93, 10, 8, 6
2018/7/29, 115, 64, 101, 10, 8, 6
2018/7/30, 130, 71, 98, 11, 8, 7
2018/7/31, 132, 66, 104, 11, 6, 6
2018/8/1, 123, 57, 69, 10, 7, 5
2018/8/2, 88, 64, 79, 10, 8, 6
2018/8/3, 123, 71, 93, 10, 8, 8
2018/8/4, 140, 76, 94, 10, 6, 7
2018/8/5, 133, 78, 103, 9, 7, 7
2018/8/6, 154, 56, 67, 8, 9, 5
2018/8/7, 93, 32, 42, 10, 6, 8
2018/8/8, 88, 49, 65, 13, 6, 5
2018/8/9, 95, 45, 73, 9, 6, 5
2018/8/10, 73, 47, 70, 8, 7, 5
2018/8/11, 70, 38, 62, 10, 8, 5
2018/8/12, 83, 42, 49, 11, 6, 5
2018/8/13, 92, 58, 56, 12, 6, 8
2018/8/14, 129, 48, 62, 9, 5, 4
2018/8/15, 88, 40, 58, 8, 5, 3
2018/8/16, 55, 42, 49, 9, 8, 4
2018/8/17, 54, 35, 56, 6, 4, 3
2018/8/18, 56, 29, 52, 10, 6, 3
2018/8/19, 60, 42, 51, 8, 5, 4
2018/8/20, 65, 49, 55, 6, 5, 4
2018/8/21, 72, 33, 42, 6, 4, 3
2018/8/22, 57, 58, 48, 12, 7, 5
2018/8/23, 66, 48, 59, 9, 5, 3
2018/8/24, 63, 40, 59, 14, 5, 4
2018/8/25, 65, 51, 62, 10, 6, 3
2018/8/26, 65, 52, 75, 10, 5, 5
2018/8/27, 77, 71, 100, 11, 5, 6
2018/8/28, 127, 42, 90, 8, 5, 6
2018/8/29, 97, 34, 49, 8, 4, 4
2018/8/30, 53, 39, 53, 14, 5, 6
2018/8/31, 66, 52, 62, 10, 6, 6
2018/9/1, 70, 44, 65, 10, 6, 5
2018/9/2, 75, 31, 57, 9, 4, 6
2018/9/3, 80, 34, 39, 10, 4, 3
2018/9/4, 50, 27, 41, 9, 4, 3
2018/9/5, 46, 41, 48, 11, 5, 4
2018/9/6, 52, 44, 36, 7, 4, 2
2018/9/7, 54, 23, 35, 8, 4, 1
2018/9/8, 49, 34, 40, 9, 4, 
2018/9/9, 45, 41, 49, 11, 5, 
2018/9/10, 54, 58, 84, 11, 6, 
2018/9/11, 91, 49, 74, 10, 7, 
2018/9/12, 112, 40, 68, 12, 5, 
2018/9/13, 75, 64, 66, 14, 6, 
2018/9/14, 115, 55, 55, 14, 5, 
2018/9/15, 108, 15, 29, 4, 4, 
2018/9/16, 47, 28, 39, 9, 4, 
2018/9/17, 46, 46, 36, 14, 5, 
2018/9/18, 50, 55, 43, 13, 6, 
2018/9/19, 60, 64, 50, 18, 5, 
2018/9/20, 73, 69, 49, 8, 4, 
2018/9/21, 70, 48, 31, 5, 4, 3
2018/9/22, 45, 41, 33, 5, 4, 2
2018/9/23, 47, 29, 30, 7, 4, 2
2018/9/24, 43, 25, 39, 8, 4, 3
2018/9/25, 46, 43, 44, 12, 6, 4
2018/9/26, 67, 60, 38, 15, 6, 1
2018/9/27, 101, 55, , 16, 5, 
2018/9/28, 106, 34, 31, 10, 5, 
2018/9/29, 65, 15, 31, 6, 4, 1
2018/9/30, 53, 19, 34, 6, 4, 2
2018/10/1, 55, 30, 57, 8, 4, 3
2018/4/2, 111, 296, 46, 14, 8, 14
2018/4/3, 164, 94, 38, 10, 4, 12
2018/4/4, 89, 50, 32, 11, 6, 13
2018/4/5, 95, 233, 38, 6, 7, 13
2018/4/6, 114, 56, 43, 3, 6, 11
2018/4/7, 66, 58, 43, 11, 8, 13
2018/4/8, 65, 66, 45, 19, 7, 14
2018/4/9, 86, 94, 46, 24, 10, 16
2018/4/10, 126, 82, 41, 19, 7, 14
2018/4/11, 103, 40, 45, 13, 5, 12
2018/4/12, 58, 73, 54, 16, 8, 13
2018/4/13, 85, 80, 47, 22, 6, 14
2018/4/14, 118, 240, 47, 10, 4, 10
2018/4/15, 108, 48, 47, 14, 5, 13
2018/4/16, 72, 69, 62, 17, 8, 12
2018/4/17, 98, 127, 90, 24, 13, 15
2018/4/18, 169, 119, 81, 24, 9, 16
2018/4/19, 154, 172, 99, 16, 8, 15
2018/4/20, 159, 119, 95, 14, 8, 13
2018/4/21, 154, 72, 40, 11, 6, 9
2018/4/22, 108, 27, 33, 11, 6, 12
2018/4/23, 76, 33, 40, 8, 5, 10
2018/4/24, 72, 46, 52, 11, 5, 8
2018/4/25, 77, 52, 69, 15, 5, 9
2018/4/26, 83, 73, 51, 9, 5, 6
2018/4/27, 91, 64, 39, 14, 5, 
2018/4/28, 65, 82, 79, 16, 8, 
2018/4/29, 95, 339, 47, 9, 6, 3
2018/4/30, 149, 104, 57, 9, 6, 9
2018/5/1, 100, 390, 45, 4, 3, 7
2018/5/2, 135, 64, 47, 6, 3, 8
2018/5/3, 59, 59, 47, 10, 5, 8
2018/5/4, 67, 80, 73, 15, 8, 4
2018/5/5, 90, 289, 49, 9, 4, 3
2018/5/6, 115, 77, 47, 12, 5, 3
2018/5/7, 99, 124, 90, 12, 9, 
2018/5/8, 126, 131, 85, 12, 8, 1
2018/5/9, 150, 102, 98, 12, 11, 2
2018/5/10, 138, 188, 85, 15, 7, 
2018/5/11, 165, 64, 55, 18, 7, 
2018/5/12, 134, 71, 57, 14, 6, 
2018/5/13, 131, 82, 71, 12, 6, 
2018/5/14, 91, 126, 109, 18, 9, 
2018/5/15, 148, 117, 87, 15, 9, 
2018/5/16, 167, 87, 90, 15, 8, 
2018/5/17, 154, 48, 51, 11, 7, 6
2018/5/18, 107, 57, 56, 13, 7, 10
2018/5/19, 103, 59, 66, 14, 7, 8
2018/5/20, 95, 52, 58, 14, 7, 9
2018/5/21, 94, 67, 40, 13, 4, 10
2018/5/22, 90, 186, 47, 6, 3, 3
2018/5/23, 107, 101, 47, 14, 6, 3
2018/5/24, 96, 71, 89, 17, 6, 3
2018/5/25, 86, 72, 86, 17, 7, 8
2018/5/26, 85, 170, 42, 10, 5, 3
2018/5/27, 141, 250, 37, 7, 4, 3
2018/5/28, 148, 292, 44, 5, 5, 2
2018/5/29, 105, 41, 55, 8, 9, 2
2018/5/30, 71, 48, 59, 10, 6, 2
2018/5/31, 56, 57, 85, 14, 8, 4
2018/6/1, 72, 66, 100, 10, 8, 3
2018/6/2, 71, 84, 130, 10, 9, 4
2018/6/3, 107, 162, 51, 12, 7, 3
2018/6/4, 115, 84, 51, 14, 6, 4
2018/6/5, 71, 107, 59, 23, 5, 4
2018/6/6, 97, 115, 55, 10, 5, 3
2018/6/7, 103, 45, 42, 6, 5, 2
2018/6/8, 62, 42, 49, 12, 3, 2
2018/6/9, 61, 47, 55, 12, 6, 2
2018/6/10, 68, 45, 75, 11, 5, 4
2018/6/11, 73, 68, 89, 14, 6, 5
2018/6/12, 104, 83, 77, 15, 5, 5
2018/6/13, 108, 53, 53, 12, 5, 3
2018/6/14, 65, 46, 62, 10, 5, 3
2018/6/15, 65, 76, 102, 11, 5, 6
2018/6/16, 123, 80, 113, 15, 7, 8
2018/6/17, 148, 54, 93, 13, 6, 6
2018/6/18, 117, 64, 84, 11, 5, 5
2018/6/19, 108, 33, 51, 8, 4, 3
2018/6/20, 63, 41, 52, 9, 4, 4
2018/6/21, 59, 55, 78, 9, 5, 4
2018/6/22, 71, 53, 73, 15, 6, 6
2018/6/23, 101, 64, 99, 15, 6, 6
2018/6/24, 123, 77, 98, 17, 7, 7
2018/6/25, 119, 85, 85, 22, 7, 10
2018/6/26, 151, 55, 84, 14, 5, 6
2018/6/27, 110, 59, 36, 11, 5, 2
2018/6/28, 57, 40, 52, 10, 7, 3
2018/6/29, 62, 43, 62, 10, 9, 3
2018/6/30, 63, 68, 96, 11, 10, 5
2018/7/1, 79, 52, 109, 13, 10, 11
2018/1/2, 90, 28, 27, 7, 9, 6
2018/1/3, 60, 31, 25, 8, 15, 7
2018/1/4, 91, 39, 24, 11, 15, 6
2018/1/5, 71, 31, 30, 8, 12, 5
2018/1/6, 71, 50, 29, 17, 14, 7
2018/1/7, 90, 44, 27, 13, 13, 6
2018/1/8, 92, 59, 31, 6, 9, 4
2018/1/9, 72, 34, 32, 4, 7, 4
2018/1/10, 74, 27, 33, 6, 14, 4
2018/1/11, 76, 26, 31, 8, 10, 6
2018/1/12, 63, 49, 26, 18, 20, 12
2018/1/13, 91, 82, 20, 24, 21, 15
2018/1/14, 138, 70, 34, 18, 14, 13
2018/1/15, 118, 72, 28, 21, 16, 13
2018/1/16, 112, 169, 32, 14, 13, 9
2018/1/17, 126, 73, 34, 14, 11, 10
2018/1/18, 98, 58, 28, 17, 11, 12
2018/1/19, 92, 54, 34, 14, 15, 9
2018/1/20, 84, 61, 28, 18, 14, 13
2018/1/21, 96, 75, 26, 18, 12, 14
2018/1/22, 117, 30, 33, 7, 16, 6
2018/1/23, 61, 37, 31, 8, 15, 6
2018/1/24, 64, 32, 34, 10, 13, 5
2018/1/25, 72, 23, 35, 9, 18, 7
2018/1/26, 66, 48, 31, 17, 13, 12
2018/1/27, 95, 60, 31, 17, 17, 10
2018/1/28, 117, 75, 36, 5, 6, 6
2018/1/29, 69, 56, 36, 8, 7, 6
2018/1/30, 63, 53, 36, 10, 9, 9
2018/1/31, 78, 83, 32, 14, 11, 9
2018/2/1, 96, 63, 33, 11, 10, 9
2018/2/2, 90, 36, 33, 8, 13, 7
2018/2/3, 69, 36, 30, 9, 11, 8
2018/2/4, 71, 46, 34, 9, 14, 9
2018/2/5, 72, 25, 33, 8, 10, 8
2018/2/6, 89, 36, 33, 10, 10, 8
2018/2/7, 72, 32, 35, 7, 13, 6
2018/2/8, 61, 64, 28, 20, 17, 14
2018/2/9, 114, 89, 34, 11, 15, 9
2018/2/10, 91, 63, 36, 5, 7, 7
2018/2/11, 64, 84, 35, 4, 6, 7
2018/2/12, 64, 64, 36, 6, 8, 7
2018/2/13, 64, 78, 36, 13, 18, 10
2018/2/14, 94, 37, 37, 6, 10, 8
2018/2/15, 65, 73, 34, 13, 18, 10
2018/2/16, 129, 104, 40, 9, 20, 9
2018/2/17, 121, 63, 32, 16, 20, 12
2018/2/18, 110, 77, 37, 12, 14, 13
2018/2/19, 117, 44, 38, 5, 9, 8
2018/2/20, 65, 39, 40, 7, 16, 8
2018/2/21, 78, 45, 38, 8, 9, 9
2018/2/22, 69, 49, 36, 9, 10, 9
2018/2/23, 65, 36, 38, 6, 9, 9
2018/2/24, 68, 67, 37, 11, 11, 12
2018/2/25, 118, 101, 39, 23, 17, 18
2018/2/26, 167, 91, 37, 20, 14, 14
2018/2/27, 145, 124, 40, 15, 11, 15
2018/2/28, 139, 160, 37, 18, 14, 15
2018/3/1, 178, 49, 40, 10, 11, 9
2018/3/2, 75, 174, 36, 32, 34, 23
2018/3/3, 199, 169, 36, 24, 17, 16
2018/3/4, 148, 72, 38, 10, 11, 10
2018/3/5, 85, 71, 37, 15, 12, 12
2018/3/6, 100, 141, 35, 20, 11, 15
2018/3/7, 150, 99, 34, 16, 10, 11
2018/3/8, 142, 55, 36, 12, 10, 10
2018/3/9, 85, 109, 34, 30, 21, 20
2018/3/10, 146, 111, 42, 19, 11, 13
2018/3/11, 105, 110, 48, 22, 12, 15
2018/3/12, 161, 198, 42, 49, 20, 28
2018/3/13, 215, 161, 51, 36, 19, 19
2018/3/14, 179, 252, 87, 31, 13, 17
2018/3/15, 203, 46, 42, 9, 5, 9
2018/3/16, 68, 64, 45, 13, 7, 11
2018/3/17, 96, 88, 37, 23, 9, 14
2018/3/18, 161, 102, 38, 29, 10, 17
2018/3/19, 173, 61, 52, 17, 11, 12
2018/3/20, 110, 65, 42, 15, 9, 10
2018/3/21, 108, 87, 36, 26, 14, 13
2018/3/22, 129, 65, 41, 17, 9, 12
2018/3/23, 102, 49, 44, 11, 11, 11
2018/3/24, 73, 52, 44, 13, 9, 13
2018/3/25, 80, 70, 52, 17, 11, 12
2018/3/26, 103, 90, 63, 21, 14, 16
2018/3/27, 137, 150, 39, 20, 12, 15
2018/3/28, 142, 866, 43, 10, 6, 13
2018/3/29, 285, 418, 50, 13, 8, 12
2018/3/30, 130, 110, 46, 14, 8, 12
2018/3/31, 95, 114, 46, 22, 11, 14
2018/4/1, 132, 110, 52, 17, 8, 10
2017/10/2, 79, 43, 30, 14, 5, 5
2017/10/3, 74, 40, 32, 13, 3, 4
2017/10/4, 66, 46, 40, 9, 6, 5
2017/10/5, 63, 62, 53, 12, 6, 6
2017/10/6, 106, 87, 55, 22, 9, 9
2017/10/7, 154, 99, 41, 22, 7, 10
2017/10/8, 166, 105, 23, 30, 6, 16
2017/10/9, 174, 28, 29, 12, 3, 4
2017/10/10, 68, 19, 26, 11, 3, 4
2017/10/11, 58, 28, 35, 11, 3, 15
2017/10/12, 67, 43, 25, 18, 4, 6
2017/10/13, 81, 36, 36, 12, 4, 5
2017/10/14, 64, 45, 32, 13, 5, 5
2017/10/15, 75, 56, 39, 21, 5, 8
2017/10/16, 103, 54, 32, 19, 13, 6
2017/10/17, 85, 87, 23, 25, 8, 11
2017/10/18, 143, 59, 27, 24, 5, 12
2017/10/19, 124, 60, 36, 19, 5, 11
2017/10/20, 114, 76, 37, 24, 7, 8
2017/10/21, 116, 54, 40, 16, 6, 5
2017/10/22, 84, 48, 37, 15, 5, 6
2017/10/23, 90, 48, 33, 15, 4, 5
2017/10/24, 78, 62, 33, 20, 9, 6
2017/10/25, 95, 96, 24, 29, 10, 11
2017/10/26, 134, 96, 25, 32, 8, 14
2017/10/27, 161, 96, 29, 28, 8, 12
2017/10/28, 148, 53, 37, 10, 6, 3
2017/10/29, 75, 38, 35, 14, 8, 3
2017/10/30, 60, 62, 28, 20, 9, 6
2017/10/31, 82, 101, 29, 30, 14, 10
2017/11/1, 134, 74, 37, 24, 10, 6
2017/11/2, 90, 67, 37, 18, 9, 5
2017/11/3, 86, 40, 39, 13, 8, 3
2017/11/4, 57, 59, 29, 21, 10, 6
2017/11/5, 91, 116, 23, 32, 17, 14
2017/11/6, 132, 177, 22, 44, 14, 17
2017/11/7, 186, 113, 35, 20, 14, 5
2017/11/8, 96, 63, 27, 20, 11, 6
2017/11/9, 87, 107, 26, 26, 13, 9
2017/11/10, 122, 51, 34, 12, 3, 3
2017/11/11, 59, 57, 27, 19, 10, 7
2017/11/12, 82, 92, 36, 21, 9, 8
2017/11/13, 112, 66, 34, 13, 4, 3
2017/11/14, 63, 45, 39, 12, 5, 4
2017/11/15, 75, 49, 37, 18, 8, 5
2017/11/16, 82, 110, 18, 30, 24, 18
2017/11/17, 147, 56, 35, 10, 8, 3
2017/11/18, 76, 38, 32, 14, 12, 5
2017/11/19, 72, 64, 29, 17, 13, 7
2017/11/20, 96, 72, 27, 21, 14, 8
2017/11/21, 105, 98, 38, 16, 11, 7
2017/11/22, 99, 56, 27, 14, 9, 
2017/11/23, 65, 44, 25, 15, 6, 
2017/11/24, 71, 55, 28, 19, 11, 5
2017/11/25, 79, 45, 39, 16, 7, 6
2017/11/26, 82, 35, 32, 16, 8, 7
2017/11/27, 84, 93, 18, 28, 13, 16
2017/11/28, 144, 57, 33, 13, 9, 6
2017/11/29, 103, 58, 30, 17, 12, 7
2017/11/30, 90, 40, 32, 14, 11, 5
2017/12/1, 83, 67, 27, 19, 13, 8
2017/12/2, 102, 79, 22, 23, 15, 11
2017/12/3, 125, 42, 34, 10, 13, 4
2017/12/4, 72, 39, 32, 10, 8, 4
2017/12/5, 68, 52, 34, 14, 9, 6
2017/12/6, 75, 49, 36, 14, 13, 7
2017/12/7, 89, 43, 24, 9, 9, 5
2017/12/8, 92, 54, 32, 14, 11, 7
2017/12/9, 80, 46, 30, 13, 14, 7
2017/12/10, 71, 39, 33, 6, 9, 4
2017/12/11, 61, 20, 32, 6, 7, 5
2017/12/12, 63, 45, 24, 14, 9, 8
2017/12/13, 86, 75, 13, 24, 21, 14
2017/12/14, 130, 90, 11, 31, 19, 15
2017/12/15, 159, 43, 29, 8, 11, 5
2017/12/16, 67, 45, 32, 7, 6, 5
2017/12/17, 66, 52, 32, 13, 10, 7
2017/12/18, 79, 54, 32, 7, 7, 5
2017/12/19, 78, 48, 33, 11, 9, 7
2017/12/20, 74, 30, 35, 9, 7, 5
2017/12/21, 57, 60, 25, 18, 14, 10
2017/12/22, 103, 51, 36, 12, 7, 8
2017/12/23, 85, 54, 34, 14, 15, 8
2017/12/24, 86, 47, 42, 7, 10, 5
2017/12/25, 65, 47, 32, 11, 12, 7
2017/12/26, 75, 54, 31, 14, 10, 9
2017/12/27, 90, 92, 21, 26, 17, 19
2017/12/28, 133, 115, 12, 34, 18, 21
2017/12/29, 170, 109, 26, 22, 12, 11
2017/12/30, 134, 76, 29, 9, 10, 7
2017/12/31, 74, 50, 30, 11, 9, 8
2018/1/1, 65, 55, 21, 19, 17, 9
2017/7/2, 162, 105, 145, 15, 10, 12
2017/7/3, 171, 108, 133, 16, 10, 12
2017/7/4, 172, 54, 91, 13, 9, 11
2017/7/5, 136, 68, 97, 11, 6, 8
2017/7/6, 154, 58, 78, 13, 9, 7
2017/7/7, 148, 43, 81, 11, 5, 6
2017/7/8, 87, 54, 87, 14, 5, 4
2017/7/9, 91, 54, 65, 14, 4, 5
2017/7/10, 74, 54, 58, 13, 3, 2
2017/7/11, 75, 65, 80, 14, 6, 3
2017/7/12, 86, 88, 133, 14, 8, 6
2017/7/13, 142, 98, 145, 16, 12, 10
2017/7/14, 162, 60, 85, 14, 5, 6
2017/7/15, 108, 61, 102, 11, 8, 6
2017/7/16, 115, 66, 99, 11, 8, 7
2017/7/17, 127, 74, 103, 13, 6, 10
2017/7/18, 134, 76, 94, 12, 7, 6
2017/7/19, 148, 103, 110, 13, 9, 9
2017/7/20, 171, 89, 95, 13, 10, 8
2017/7/21, 155, 55, 45, 14, 6, 5
2017/7/22, 97, 51, 38, 14, 7, 5
2017/7/23, 114, 63, 42, 19, 8, 6
2017/7/24, 146, 60, 38, 23, 5, 6
2017/7/25, 106, 55, 48, 14, 5, 5
2017/7/26, 99, 55, 57, 13, 7, 5
2017/7/27, 114, 65, 49, 19, 5, 6
2017/7/28, 107, 64, 56, 13, 11, 5
2017/7/29, 81, 65, 71, 12, 9, 3
2017/7/30, 88, 74, 88, 12, 8, 4
2017/7/31, 102, 84, 106, 11, 10, 5
2017/8/1, 117, 86, 101, 11, 9, 5
2017/8/2, 148, 73, 59, 13, 8, 4
2017/8/3, 132, 59, , 13, 6, 
2017/8/4, 75, 57, , 14, 8, 
2017/8/5, 70, 59, 43, 11, 10, 2
2017/8/6, 79, 47, 60, 8, 7, 3
2017/8/7, 68, 47, 51, 10, 6, 3
2017/8/8, 65, 59, 69, 13, 9, 5
2017/8/9, 76, 39, 52, 13, 8, 4
2017/8/10, 69, 64, 97, 11, 11, 5
2017/8/11, 103, 69, 79, 10, 8, 5
2017/8/12, 111, 64, 80, 10, 8, 6
2017/8/13, 130, 56, 78, 12, 10, 6
2017/8/14, 109, 59, 82, 10, 12, 6
2017/8/15, 123, 56, 71, 11, 11, 6
2017/8/16, 92, 39, 51, 8, 8, 3
2017/8/17, 68, 83, 69, 10, 13, 4
2017/8/18, 82, 60, 72, 12, 13, 6
2017/8/19, 109, 62, 81, 11, 11, 7
2017/8/20, 114, 61, 87, 11, 11, 7
2017/8/21, 123, 75, 70, 14, 9, 7
2017/8/22, 125, 43, 39, 14, 9, 5
2017/8/23, 90, 30, 51, 8, 6, 3
2017/8/24, 78, 35, 37, 9, 4, 2
2017/8/25, 66, 40, 35, 8, 4, 2
2017/8/26, 65, 56, , 14, 10, 
2017/8/27, 67, 36, 18, 13, 6, 
2017/8/28, 87, 37, 33, 11, 4, 4
2017/8/29, 76, 47, 46, 13, 5, 4
2017/8/30, 66, 69, 68, 16, 5, 3
2017/8/31, 98, 66, 75, 14, 4, 6
2017/9/1, 105, 43, 64, 12, 6, 5
2017/9/2, 79, 61, 73, 13, 3, 6
2017/9/3, 117, 53, 63, 11, 4, 5
2017/9/4, 110, 53, 63, 16, 12, 8
2017/9/5, 118, 26, 27, 9, 7, 1
2017/9/6, 68, 22, 20, 6, 6, 3
2017/9/7, 74, , , , , 
2017/9/12, 67, 59, 50, 17, 11, 5
2017/9/13, 81, 83, 93, 15, 11, 4
2017/9/14, 124, 89, 81, 17, 3, 7
2017/9/15, 147, 71, 83, 14, 3, 6
2017/9/16, 147, 62, 42, 13, 3, 4
2017/9/17, 112, 56, 41, 16, 2, 4
2017/9/18, 76, 59, 47, 12, 3, 5
2017/9/19, 79, 62, 41, 10, 3, 5
2017/9/20, 68, 60, 47, 14, 4, 7
2017/9/21, 63, 94, 50, 17, 6, 7
2017/9/22, 89, 121, 41, 14, 3, 5
2017/9/23, 88, 81, 40, 20, 7, 7
2017/9/24, 91, 73, 46, 15, 5, 5
2017/9/25, 80, 105, 73, 19, 8, 7
2017/9/26, 153, 38, 34, 11, 3, 2
2017/9/27, 71, 41, 35, 8, 3, 3
2017/9/28, 56, 42, 34, 13, 2, 4
2017/9/29, 57, 71, 39, 18, 4, 5
2017/9/30, 69, 86, 89, 17, 9, 7
2017/10/1, 109, 70, 45, 10, 4, 4
2017/4/2, 73, 56, 52, 18, 22, 7
2017/4/3, 79, 93, 90, 17, 32, 10
2017/4/4, 129, 102, 79, 22, 33, 11
2017/4/5, 164, 83, 76, 19, 19, 10
2017/4/6, 152, 78, 59, 15, 13, 7
2017/4/7, 135, 95, 73, 16, 17, 9
2017/4/8, 156, 62, 48, 9, 9, 6
2017/4/9, 72, 55, 43, 13, 11, 8
2017/4/10, 89, 83, 44, 16, 10, 9
2017/4/11, 128, 61, 45, 8, 6, 5
2017/4/12, 73, 63, 46, 11, 9, 6
