,date,count
1249,2020-06-29,45
1250,2020-06-30,43
1251,2020-07-01,29
1252,2020-07-02,38
1253,2020-07-03,22
1254,2020-07-04,65
1255,2020-07-05,7
1256,2020-07-06,27
1257,2020-07-07,5
1258,2020-07-08,14
1259,2020-07-09,20
1260,2020-07-10,30
1261,2020-07-11,41
1262,2020-07-12,11
1263,2020-07-13,35
1264,2020-07-14,18
1265,2020-07-15,27
1266,2020-07-16,18
1267,2020-07-17,57
1268,2020-07-18,11
1269,2020-07-19,3
1270,2020-07-20,3
1271,2020-07-21,13
1272,2020-07-22,12
1273,2020-07-23,57
1274,2020-07-24,23
1275,2020-07-25,19
1276,2020-07-26,62
1277,2020-07-27,65
1278,2020-07-28,17
1279,2020-07-29,47
1280,2020-07-30,17
1281,2020-07-31,21
1282,2020-08-01,51
1283,2020-08-02,36
1284,2020-08-03,33
1285,2020-08-04,24
1286,2020-08-05,34
1287,2020-08-06,21
1288,2020-08-07,31
1289,2020-08-08,14
1290,2020-08-09,5
1291,2020-08-10,23
1292,2020-08-11,13
1293,2020-08-12,29
1294,2020-08-13,26
1295,2020-08-14,87
1296,2020-08-15,40
1297,2020-08-16,55
1298,2020-08-17,44
1299,2020-08-18,55
1300,2020-08-19,17
1301,2020-08-20,45
1302,2020-08-21,4
1303,2020-08-22,21
1304,2020-08-23,17
1305,2020-08-24,53
1306,2020-08-25,53
1307,2020-08-26,43
1308,2020-08-27,27
1309,2020-08-28,31
1310,2020-08-29,50
1311,2020-08-30,109
1312,2020-08-31,28
1313,2020-09-01,30
1314,2020-09-02,44
1315,2020-09-03,31
1316,2020-09-04,54
1317,2020-09-05,46
1318,2020-09-06,35
1319,2020-09-07,70
1320,2020-09-08,108
1321,2020-09-09,52
1322,2020-09-10,60
1323,2020-09-11,33
1324,2020-09-12,37
1325,2020-09-13,58
1326,2020-09-14,85
1327,2020-09-15,30
1328,2020-09-16,20
1329,2020-09-17,43
1330,2020-09-18,27
1331,2020-09-19,11
1332,2020-09-20,35
1333,2020-09-21,38
1334,2020-09-22,35
1335,2020-09-23,42
1336,2020-09-24,44
1337,2020-09-25,66
1338,2020-09-26,39
1339,2020-09-27,20
1340,2020-09-28,37
1341,2020-09-29,56
1342,2020-09-30,55
1343,2020-10-01,50
1344,2020-10-02,2
1345,2020-10-03,3
1346,2020-10-04,8
1347,2020-10-05,29
1348,2020-10-06,65
1349,2020-10-07,82
1350,2020-10-08,37
1351,2020-10-09,24
1352,2020-10-10,19
1353,2020-10-11,23
1354,2020-10-12,117
1355,2020-10-13,96
1356,2020-10-14,26
1357,2020-10-15,56
1358,2020-10-16,68
1359,2020-10-17,58
1360,2020-10-18,21
1361,2020-10-19,23
1362,2020-10-20,9
1363,2020-10-21,45
1364,2020-10-22,47
1365,2020-10-23,31
1366,2020-10-24,72
1367,2020-10-25,34
1368,2020-10-26,41
1369,2020-10-27,107
1370,2020-10-28,33
1371,2020-10-29,43
1372,2020-10-30,65
1373,2020-10-31,74
1374,2020-11-01,61
1375,2020-11-02,85
1376,2020-11-03,19
1377,2020-11-04,14
1378,2020-11-05,17
1379,2020-11-06,27
1380,2020-11-07,12
1381,2020-11-08,19
1382,2020-11-09,32
1383,2020-11-10,37
1384,2020-11-11,24
1385,2020-11-12,48
1386,2020-11-13,41
1387,2020-11-14,38
1388,2020-11-15,45
1389,2020-11-16,37
