,date,tweet,retweet
1915,2016-08-24,10.0,
1916,2016-08-25,12.0,
1917,2016-08-26,14.0,
1918,2016-08-27,10.0,
1919,2016-08-28,5.0,1.0
1920,2016-08-29,13.0,
1921,2016-08-30,6.0,2.0
1922,2016-08-31,8.0,2.0
1923,2016-09-01,6.0,
1924,2016-09-02,5.0,
1925,2016-09-03,5.0,
1926,2016-09-04,13.0,1.0
1927,2016-09-05,6.0,
1928,2016-09-06,13.0,
1929,2016-09-07,5.0,
1930,2016-09-08,14.0,1.0
1931,2016-09-09,11.0,1.0
1932,2016-09-10,7.0,1.0
1933,2016-09-11,1.0,
1934,2016-09-12,6.0,
1935,2016-09-13,10.0,3.0
1936,2016-09-14,11.0,
1937,2016-09-15,11.0,1.0
1938,2016-09-16,9.0,
1939,2016-09-17,8.0,
1940,2016-09-18,4.0,1.0
1941,2016-09-19,10.0,
1942,2016-09-20,8.0,
1943,2016-09-21,8.0,1.0
1944,2016-09-22,4.0,
1945,2016-09-23,5.0,1.0
1946,2016-09-24,6.0,
1947,2016-09-25,6.0,
1948,2016-09-26,27.0,9.0
1949,2016-09-27,20.0,1.0
1950,2016-09-28,10.0,1.0
1951,2016-09-29,5.0,
1952,2016-09-30,12.0,
1953,2016-10-01,5.0,
1954,2016-10-02,6.0,
1955,2016-10-03,5.0,
1956,2016-10-04,43.0,13.0
1957,2016-10-05,16.0,
1958,2016-10-06,7.0,2.0
1959,2016-10-07,1.0,
1960,2016-10-08,3.0,2.0
1961,2016-10-09,47.0,21.0
1962,2016-10-10,7.0,
1963,2016-10-11,17.0,
1964,2016-10-12,6.0,
1965,2016-10-13,12.0,
1966,2016-10-14,5.0,
1967,2016-10-15,14.0,
1968,2016-10-16,16.0,
1969,2016-10-17,26.0,
1970,2016-10-18,15.0,
1971,2016-10-19,87.0,
1972,2016-10-20,15.0,
1973,2016-10-21,16.0,
1974,2016-10-22,16.0,
1975,2016-10-23,11.0,
1976,2016-10-24,18.0,
1977,2016-10-25,17.0,
1978,2016-10-26,5.0,
1979,2016-10-27,19.0,1.0
1980,2016-10-28,10.0,2.0
1981,2016-10-29,8.0,
1982,2016-10-30,9.0,
1983,2016-10-31,6.0,
1984,2016-11-01,15.0,1.0
1985,2016-11-02,13.0,1.0
1986,2016-11-03,8.0,1.0
1987,2016-11-04,12.0,1.0
1988,2016-11-05,12.0,1.0
1989,2016-11-06,8.0,1.0
1990,2016-11-07,14.0,2.0
1991,2016-11-08,9.0,3.0
1992,2016-11-09,1.0,
1993,2016-11-10,3.0,
1994,2016-11-11,3.0,
1995,2016-11-12,1.0,
1996,2016-11-13,8.0,
1997,2016-11-15,3.0,
1998,2016-11-16,4.0,
1999,2016-11-17,3.0,
2000,2016-11-18,1.0,1.0
2001,2016-11-19,4.0,
2002,2016-11-20,5.0,
2003,2016-11-21,3.0,
2004,2016-11-22,9.0,
2005,2016-11-23,2.0,
2006,2016-11-24,1.0,
2007,2016-11-26,3.0,
2008,2016-11-27,11.0,
2009,2016-11-28,7.0,
2010,2016-11-29,8.0,1.0
2011,2016-11-30,9.0,1.0
2012,2016-12-01,4.0,
2013,2016-12-02,3.0,
2014,2016-12-03,4.0,
2015,2016-12-04,10.0,
2016,2016-12-05,3.0,
2017,2016-12-06,6.0,
2018,2016-12-07,5.0,
2019,2016-12-08,4.0,
2020,2016-12-09,3.0,
2021,2016-12-10,6.0,2.0
2022,2016-12-11,6.0,
2023,2016-12-12,9.0,
2024,2016-12-13,5.0,1.0
2025,2016-12-14,1.0,
2026,2016-12-15,6.0,
2027,2016-12-16,4.0,
2028,2016-12-17,6.0,1.0
2029,2016-12-18,1.0,
2030,2016-12-19,4.0,1.0
2031,2016-12-20,3.0,
2032,2016-12-21,4.0,
2033,2016-12-22,5.0,
2034,2016-12-23,6.0,
2035,2016-12-24,4.0,
2036,2016-12-25,2.0,
2037,2016-12-26,5.0,
2038,2016-12-27,2.0,
2039,2016-12-28,4.0,
2040,2016-12-29,1.0,
2041,2016-12-30,3.0,
2042,2016-12-31,3.0,6.0
2043,2017-01-02,7.0,
2044,2017-01-03,11.0,
2045,2017-01-04,9.0,
2046,2017-01-05,9.0,
2047,2017-01-06,11.0,
2048,2017-01-07,7.0,
2049,2017-01-08,5.0,1.0
2050,2017-01-09,8.0,
2051,2017-01-10,5.0,1.0
2052,2017-01-11,6.0,
2053,2017-01-12,4.0,
2054,2017-01-13,8.0,
2055,2017-01-14,5.0,
2056,2017-01-15,8.0,
2057,2017-01-16,4.0,
2058,2017-01-17,8.0,2.0
2059,2017-01-18,10.0,
2060,2017-01-19,8.0,
2061,2017-01-20,12.0,
2062,2017-01-21,1.0,1.0
2063,2017-01-22,4.0,
2064,2017-01-23,1.0,
2065,2017-01-24,8.0,
2066,2017-01-25,8.0,
2067,2017-01-26,7.0,
2068,2017-01-27,7.0,
2069,2017-01-28,5.0,
2070,2017-01-29,7.0,
2071,2017-01-30,8.0,
2072,2017-01-31,5.0,
2073,2017-02-01,3.0,
2074,2017-02-02,6.0,
2075,2017-02-03,8.0,
2076,2017-02-04,10.0,
2077,2017-02-05,5.0,
2078,2017-02-06,7.0,
2079,2017-02-07,4.0,
2080,2017-02-08,11.0,
2081,2017-02-09,7.0,
2082,2017-02-10,3.0,
2083,2017-02-11,10.0,1.0
2084,2017-02-12,7.0,
2085,2017-02-13,5.0,
2086,2017-02-14,4.0,
2087,2017-02-15,11.0,
2088,2017-02-16,6.0,
2089,2017-02-17,9.0,
2090,2017-02-18,3.0,
2091,2017-02-19,1.0,
2092,2017-02-20,5.0,
2093,2017-02-21,2.0,
2094,2017-02-22,2.0,
2095,2017-02-23,3.0,
2096,2017-02-24,5.0,
2097,2017-02-25,6.0,
2098,2017-02-26,4.0,
2099,2017-02-27,3.0,
2100,2017-02-28,2.0,
2101,2017-03-01,1.0,
2102,2017-03-02,5.0,
2103,2017-03-03,9.0,
2104,2017-03-04,7.0,
2105,2017-03-05,3.0,
2106,2017-03-06,6.0,
2107,2017-03-07,7.0,
2108,2017-03-08,5.0,
2109,2017-03-09,3.0,1.0
2110,2017-03-10,1.0,2.0
2111,2017-03-11,1.0,
2112,2017-03-12,,1.0
2113,2017-03-13,5.0,
2114,2017-03-14,2.0,
2115,2017-03-15,9.0,
2116,2017-03-16,4.0,1.0
2117,2017-03-17,4.0,5.0
2118,2017-03-18,2.0,
2119,2017-03-19,1.0,
2120,2017-03-20,8.0,
2121,2017-03-21,3.0,
2122,2017-03-22,2.0,2.0
2123,2017-03-23,4.0,
2124,2017-03-24,4.0,
2125,2017-03-25,4.0,
2126,2017-03-26,2.0,
2127,2017-03-27,4.0,
2128,2017-03-28,6.0,
2129,2017-03-29,5.0,
2130,2017-03-30,9.0,
2131,2017-03-31,7.0,
2132,2017-04-01,7.0,1.0
2133,2017-04-02,4.0,
2134,2017-04-03,7.0,
2135,2017-04-04,3.0,1.0
2136,2017-04-05,2.0,
2137,2017-04-06,1.0,
2138,2017-04-07,,1.0
2139,2017-04-08,5.0,
2140,2017-04-09,3.0,
2141,2017-04-10,2.0,
2142,2017-04-11,5.0,1.0
2143,2017-04-12,6.0,
2144,2017-04-13,3.0,1.0
2145,2017-04-14,1.0,1.0
2146,2017-04-16,6.0,
2147,2017-04-17,7.0,1.0
2148,2017-04-18,7.0,
2149,2017-04-19,4.0,
2150,2017-04-20,3.0,
2151,2017-04-21,6.0,2.0
2152,2017-04-22,5.0,2.0
2153,2017-04-23,7.0,
2154,2017-04-24,7.0,
2155,2017-04-25,5.0,
2156,2017-04-26,9.0,
2157,2017-04-27,12.0,
2158,2017-04-28,4.0,2.0
2159,2017-04-29,2.0,1.0
2160,2017-04-30,5.0,
2161,2017-05-01,3.0,
2162,2017-05-02,5.0,
2163,2017-05-03,2.0,
2164,2017-05-04,11.0,1.0
2165,2017-05-05,8.0,
2166,2017-05-06,1.0,
2167,2017-05-07,4.0,2.0
2168,2017-05-08,9.0,1.0
2169,2017-05-09,3.0,
2170,2017-05-10,9.0,2.0
2171,2017-05-11,5.0,
2172,2017-05-12,10.0,
2173,2017-05-13,3.0,
2174,2017-05-14,1.0,
2175,2017-05-15,2.0,
2176,2017-05-16,5.0,
2177,2017-05-17,1.0,
2178,2017-05-18,5.0,
2179,2017-05-19,2.0,
2180,2017-05-20,2.0,
2181,2017-05-21,2.0,1.0
2182,2017-05-22,1.0,1.0
2183,2017-05-23,4.0,
2184,2017-05-24,2.0,
2185,2017-05-25,3.0,1.0
2186,2017-05-26,4.0,
2187,2017-05-27,7.0,
2188,2017-05-28,14.0,
2189,2017-05-29,4.0,
2190,2017-05-30,4.0,2.0
2191,2017-05-31,10.0,
2192,2017-06-01,4.0,
2193,2017-06-02,1.0,8.0
2194,2017-06-03,3.0,1.0
2195,2017-06-04,3.0,
2196,2017-06-05,9.0,
2197,2017-06-06,10.0,2.0
2198,2017-06-07,2.0,
2199,2017-06-09,7.0,1.0
2200,2017-06-10,1.0,
2201,2017-06-11,6.0,2.0
2202,2017-06-12,5.0,
2203,2017-06-13,9.0,2.0
2204,2017-06-14,3.0,
2205,2017-06-15,6.0,
2206,2017-06-16,8.0,1.0
2207,2017-06-17,1.0,
2208,2017-06-18,4.0,3.0
2209,2017-06-19,12.0,2.0
2210,2017-06-20,10.0,1.0
2211,2017-06-21,3.0,
2212,2017-06-22,14.0,2.0
2213,2017-06-23,5.0,
2214,2017-06-24,5.0,
2215,2017-06-25,2.0,
2216,2017-06-26,9.0,3.0
2217,2017-06-27,5.0,6.0
2218,2017-06-28,9.0,1.0
2219,2017-06-29,13.0,
2220,2017-06-30,6.0,
2221,2017-07-01,12.0,
2222,2017-07-02,4.0,
2223,2017-07-03,10.0,2.0
2224,2017-07-04,4.0,
2225,2017-07-05,4.0,
2226,2017-07-06,5.0,
2227,2017-07-07,6.0,
2228,2017-07-08,5.0,
2229,2017-07-09,11.0,
2230,2017-07-10,4.0,6.0
2231,2017-07-11,5.0,3.0
2232,2017-07-12,11.0,2.0
2233,2017-07-13,4.0,
2234,2017-07-14,13.0,
2235,2017-07-15,7.0,
2236,2017-07-16,9.0,
2237,2017-07-17,2.0,
2238,2017-07-18,6.0,1.0
2239,2017-07-19,3.0,
2240,2017-07-20,3.0,
2241,2017-07-21,7.0,
2242,2017-07-22,14.0,
2243,2017-07-23,5.0,1.0
2244,2017-07-24,11.0,
2245,2017-07-25,17.0,
2246,2017-07-26,10.0,1.0
2247,2017-07-27,10.0,1.0
2248,2017-07-28,8.0,
2249,2017-07-29,13.0,
2250,2017-07-30,1.0,
2251,2017-07-31,3.0,1.0
2252,2017-08-01,3.0,
2253,2017-08-02,5.0,
2254,2017-08-03,8.0,2.0
2255,2017-08-04,7.0,8.0
2256,2017-08-05,7.0,2.0
2257,2017-08-06,3.0,1.0
2258,2017-08-07,13.0,1.0
2259,2017-08-08,5.0,4.0
2260,2017-08-09,4.0,9.0
2261,2017-08-10,4.0,2.0
2262,2017-08-11,5.0,4.0
2263,2017-08-12,8.0,
2264,2017-08-13,,4.0
2265,2017-08-14,9.0,3.0
2266,2017-08-15,4.0,3.0
2267,2017-08-16,12.0,5.0
2268,2017-08-17,10.0,
2269,2017-08-18,8.0,2.0
2270,2017-08-19,8.0,
2271,2017-08-20,2.0,
2272,2017-08-21,5.0,1.0
2273,2017-08-22,8.0,
2274,2017-08-23,7.0,
2275,2017-08-24,14.0,2.0
2276,2017-08-25,14.0,2.0
2277,2017-08-26,5.0,3.0
2278,2017-08-27,11.0,
2279,2017-08-28,,4.0
2280,2017-08-29,2.0,4.0
2281,2017-08-30,6.0,2.0
2282,2017-08-31,1.0,1.0
2283,2017-09-01,9.0,
2284,2017-09-02,7.0,3.0
2285,2017-09-03,5.0,
2286,2017-09-04,2.0,
2287,2017-09-05,4.0,2.0
2288,2017-09-06,9.0,1.0
2289,2017-09-07,8.0,3.0
2290,2017-09-08,7.0,
2291,2017-09-09,4.0,
2292,2017-09-10,,9.0
2293,2017-09-11,2.0,
2294,2017-09-12,4.0,1.0
2295,2017-09-13,6.0,
2296,2017-09-14,11.0,
2297,2017-09-15,13.0,
2298,2017-09-16,3.0,
2299,2017-09-17,5.0,10.0
2300,2017-09-18,8.0,
2301,2017-09-19,10.0,1.0
2302,2017-09-20,17.0,7.0
2303,2017-09-21,6.0,
2304,2017-09-22,9.0,2.0
2305,2017-09-23,14.0,
2306,2017-09-24,8.0,2.0
2307,2017-09-25,13.0,1.0
2308,2017-09-26,19.0,1.0
2309,2017-09-27,9.0,
2310,2017-09-28,7.0,3.0
2311,2017-09-29,9.0,7.0
2312,2017-09-30,22.0,4.0
2313,2017-10-01,7.0,1.0
2314,2017-10-02,1.0,
2315,2017-10-03,6.0,5.0
2316,2017-10-04,7.0,
2317,2017-10-05,6.0,6.0
2318,2017-10-07,12.0,
2319,2017-10-08,9.0,2.0
2320,2017-10-09,5.0,1.0
2321,2017-10-10,9.0,1.0
2322,2017-10-11,14.0,3.0
2323,2017-10-12,10.0,
2324,2017-10-13,15.0,1.0
2325,2017-10-14,3.0,6.0
2326,2017-10-15,2.0,2.0
2327,2017-10-16,7.0,
2328,2017-10-17,10.0,1.0
2329,2017-10-18,16.0,
2330,2017-10-19,9.0,1.0
2331,2017-10-20,7.0,
2332,2017-10-21,13.0,1.0
2333,2017-10-22,3.0,
2334,2017-10-23,4.0,
2335,2017-10-24,8.0,
2336,2017-10-25,15.0,1.0
2337,2017-10-26,7.0,2.0
2338,2017-10-27,16.0,
2339,2017-10-28,9.0,
2340,2017-10-29,6.0,
2341,2017-10-30,4.0,
2342,2017-10-31,16.0,1.0
2343,2017-11-01,19.0,
2344,2017-11-02,13.0,
2345,2017-11-03,16.0,
2346,2017-11-04,6.0,1.0
2347,2017-11-05,4.0,
2348,2017-11-06,7.0,2.0
2349,2017-11-07,16.0,
2350,2017-11-08,5.0,
2351,2017-11-09,5.0,
2352,2017-11-10,7.0,
2353,2017-11-11,8.0,
2354,2017-11-12,4.0,
2355,2017-11-13,9.0,
2356,2017-11-14,5.0,
2357,2017-11-15,11.0,4.0
2358,2017-11-16,8.0,
2359,2017-11-17,5.0,
2360,2017-11-18,1.0,2.0
2361,2017-11-19,6.0,
2362,2017-11-20,2.0,
2363,2017-11-21,2.0,
2364,2017-11-22,9.0,3.0
2365,2017-11-23,9.0,2.0
2366,2017-11-24,6.0,
2367,2017-11-25,5.0,
2368,2017-11-26,4.0,
2369,2017-11-27,5.0,
2370,2017-11-28,12.0,6.0
2371,2017-11-29,18.0,4.0
2372,2017-11-30,11.0,
2373,2017-12-01,6.0,1.0
2374,2017-12-02,7.0,
2375,2017-12-03,6.0,4.0
2376,2017-12-04,4.0,
2377,2017-12-05,2.0,
2378,2017-12-06,4.0,1.0
2379,2017-12-07,8.0,3.0
2380,2017-12-08,9.0,
2381,2017-12-09,12.0,
2382,2017-12-10,3.0,
2383,2017-12-11,1.0,
2384,2017-12-12,6.0,
2385,2017-12-13,4.0,
2386,2017-12-14,6.0,1.0
2387,2017-12-15,6.0,3.0
2388,2017-12-16,3.0,
2389,2017-12-17,3.0,
2390,2017-12-18,13.0,
2391,2017-12-19,5.0,
2392,2017-12-20,5.0,
2393,2017-12-21,5.0,
2394,2017-12-22,11.0,
2395,2017-12-23,5.0,1.0
2396,2017-12-24,5.0,1.0
2397,2017-12-25,2.0,1.0
2398,2017-12-26,3.0,
2399,2017-12-27,4.0,
2400,2017-12-28,6.0,4.0
2401,2017-12-29,4.0,4.0
2402,2017-12-30,6.0,
2403,2017-12-31,8.0,
2404,2018-01-01,3.0,
2405,2018-01-09,4.0,1.0
2406,2018-01-10,8.0,
2407,2018-01-11,14.0,
2408,2018-01-12,7.0,
2409,2018-01-13,6.0,4.0
2410,2018-01-14,6.0,1.0
2411,2018-01-15,3.0,9.0
2412,2018-01-16,9.0,
2413,2018-01-17,8.0,
2414,2018-01-18,9.0,
2415,2018-01-19,7.0,
2416,2018-01-20,9.0,5.0
2417,2018-01-21,2.0,1.0
2418,2018-01-22,4.0,
2419,2018-01-23,7.0,
2420,2018-01-24,4.0,
2421,2018-01-25,3.0,
2422,2018-01-26,7.0,
2423,2018-01-27,5.0,
2424,2018-01-28,2.0,
2425,2018-01-29,1.0,
2426,2018-01-30,1.0,
2427,2018-02-01,4.0,
2428,2018-02-02,5.0,
2429,2018-02-03,5.0,2.0
2430,2018-02-04,2.0,
2431,2018-02-05,6.0,
2432,2018-02-06,7.0,
2433,2018-02-07,5.0,
2434,2018-02-08,6.0,
2435,2018-02-09,3.0,
2436,2018-02-10,9.0,
2437,2018-02-11,4.0,
2438,2018-02-12,3.0,
2439,2018-02-13,2.0,
2440,2018-02-14,4.0,
2441,2018-02-15,6.0,1.0
2442,2018-02-16,4.0,
2443,2018-02-17,9.0,
2444,2018-02-18,10.0,1.0
2445,2018-02-19,5.0,
2446,2018-02-20,13.0,
2447,2018-02-21,6.0,
2448,2018-02-22,10.0,
2449,2018-02-23,9.0,
2450,2018-02-24,11.0,4.0
2451,2018-02-25,,1.0
2452,2018-02-27,10.0,
2453,2018-02-28,8.0,
2454,2018-03-01,9.0,2.0
2455,2018-03-02,8.0,
2456,2018-03-03,4.0,
2457,2018-03-04,2.0,
2458,2018-03-05,5.0,
2459,2018-03-06,8.0,1.0
2460,2018-03-07,5.0,
2461,2018-03-08,6.0,
2462,2018-03-09,5.0,
2463,2018-03-10,11.0,
2464,2018-03-11,5.0,
2465,2018-03-12,7.0,
2466,2018-03-13,9.0,
2467,2018-03-14,9.0,
2468,2018-03-15,5.0,1.0
2469,2018-03-16,4.0,
2470,2018-03-17,4.0,
2471,2018-03-18,3.0,
2472,2018-03-19,3.0,1.0
2473,2018-03-20,1.0,
2474,2018-03-21,9.0,
2475,2018-03-22,5.0,1.0
2476,2018-03-23,6.0,
2477,2018-03-24,1.0,
2478,2018-03-25,8.0,
2479,2018-03-26,4.0,1.0
2480,2018-03-27,1.0,
2481,2018-03-28,9.0,
2482,2018-03-29,4.0,
2483,2018-03-30,1.0,
2484,2018-03-31,3.0,
2485,2018-04-01,4.0,
2486,2018-04-02,14.0,
2487,2018-04-03,8.0,
2488,2018-04-04,6.0,
2489,2018-04-05,4.0,
2490,2018-04-06,6.0,1.0
2491,2018-04-07,7.0,
2492,2018-04-08,8.0,
2493,2018-04-09,3.0,1.0
2494,2018-04-10,6.0,
2495,2018-04-11,11.0,1.0
2496,2018-04-12,10.0,
2497,2018-04-13,6.0,
2498,2018-04-14,2.0,1.0
2499,2018-04-15,8.0,1.0
2500,2018-04-16,2.0,6.0
2501,2018-04-17,15.0,8.0
2502,2018-04-18,8.0,6.0
2503,2018-04-19,13.0,
2504,2018-04-20,10.0,
2505,2018-04-21,15.0,1.0
2506,2018-04-22,8.0,
2507,2018-04-23,4.0,
2508,2018-04-24,8.0,2.0
2509,2018-04-25,7.0,1.0
2510,2018-04-26,2.0,
2511,2018-04-27,11.0,2.0
2512,2018-04-28,7.0,
2513,2018-04-29,6.0,
2514,2018-04-30,7.0,
2515,2018-05-01,7.0,
2516,2018-05-02,10.0,
2517,2018-05-03,6.0,
2518,2018-05-04,13.0,
2519,2018-05-05,1.0,
2520,2018-05-07,11.0,
2521,2018-05-08,5.0,2.0
2522,2018-05-09,9.0,
2523,2018-05-10,5.0,
2524,2018-05-11,4.0,
2525,2018-05-12,3.0,
2526,2018-05-13,5.0,
2527,2018-05-14,6.0,
2528,2018-05-15,7.0,2.0
2529,2018-05-16,10.0,
2530,2018-05-17,10.0,1.0
2531,2018-05-18,10.0,1.0
2532,2018-05-19,4.0,1.0
2533,2018-05-20,8.0,1.0
2534,2018-05-21,10.0,
2535,2018-05-22,5.0,
2536,2018-05-23,16.0,
2537,2018-05-24,8.0,2.0
2538,2018-05-25,14.0,4.0
2539,2018-05-26,10.0,
2540,2018-05-27,5.0,
2541,2018-05-28,10.0,
2542,2018-05-29,7.0,
2543,2018-05-30,13.0,1.0
2544,2018-05-31,7.0,5.0
2545,2018-06-01,5.0,1.0
2546,2018-06-02,13.0,4.0
2547,2018-06-03,5.0,
2548,2018-06-04,14.0,
2549,2018-06-05,22.0,3.0
2550,2018-06-06,9.0,
2551,2018-06-07,21.0,
2552,2018-06-08,7.0,1.0
2553,2018-06-09,10.0,
2554,2018-06-10,6.0,1.0
2555,2018-06-11,6.0,
2556,2018-06-12,13.0,1.0
2557,2018-06-13,13.0,
2558,2018-06-14,7.0,
2559,2018-06-15,13.0,6.0
2560,2018-06-16,4.0,2.0
2561,2018-06-17,13.0,5.0
2562,2018-06-18,8.0,
2563,2018-06-19,12.0,
2564,2018-06-20,13.0,3.0
2565,2018-06-21,16.0,1.0
2566,2018-06-22,14.0,3.0
2567,2018-06-23,15.0,9.0
2568,2018-06-24,8.0,
2569,2018-06-25,14.0,4.0
2570,2018-06-26,17.0,2.0
2571,2018-06-27,12.0,
2572,2018-06-28,11.0,
2573,2018-06-29,3.0,2.0
2574,2018-06-30,9.0,5.0
2575,2018-07-01,4.0,1.0
2576,2018-07-02,2.0,1.0
2577,2018-07-03,19.0,2.0
2578,2018-07-04,4.0,
2579,2018-07-05,9.0,
2580,2018-07-06,2.0,
2581,2018-07-07,5.0,4.0
2582,2018-07-08,4.0,1.0
2583,2018-07-09,8.0,1.0
2584,2018-07-10,10.0,6.0
2585,2018-07-11,13.0,8.0
2586,2018-07-12,6.0,3.0
2587,2018-07-13,2.0,
2588,2018-07-14,10.0,2.0
2589,2018-07-15,8.0,10.0
2590,2018-07-16,7.0,
2591,2018-07-17,8.0,
2592,2018-07-18,11.0,2.0
2593,2018-07-19,12.0,
2594,2018-07-20,7.0,7.0
2595,2018-07-21,7.0,
2596,2018-07-22,8.0,
2597,2018-07-23,12.0,
2598,2018-07-24,14.0,2.0
2599,2018-07-25,15.0,1.0
2600,2018-07-26,10.0,
2601,2018-07-27,16.0,
2602,2018-07-28,1.0,
2603,2018-07-29,14.0,4.0
2604,2018-07-30,13.0,3.0
2605,2018-07-31,15.0,4.0
2606,2018-08-01,15.0,1.0
2607,2018-08-02,10.0,
2608,2018-08-03,12.0,13.0
2609,2018-08-04,12.0,1.0
2610,2018-08-05,8.0,2.0
2611,2018-08-06,9.0,1.0
2612,2018-08-07,8.0,1.0
2613,2018-08-08,5.0,
2614,2018-08-09,6.0,
2615,2018-08-10,8.0,
2616,2018-08-11,10.0,
2617,2018-08-12,4.0,
2618,2018-08-13,17.0,2.0
2619,2018-08-14,12.0,
2620,2018-08-15,22.0,1.0
2621,2018-08-16,16.0,
2622,2018-08-17,16.0,
2623,2018-08-18,12.0,
2624,2018-08-19,6.0,
2625,2018-08-20,13.0,
2626,2018-08-21,11.0,
2627,2018-08-22,16.0,1.0
2628,2018-08-23,8.0,1.0
2629,2018-08-24,16.0,
2630,2018-08-25,9.0,
2631,2018-08-26,4.0,4.0
2632,2018-08-27,9.0,1.0
2633,2018-08-28,17.0,
2634,2018-08-29,20.0,
2635,2018-08-30,15.0,
2636,2018-08-31,8.0,
2637,2018-09-01,16.0,3.0
2638,2018-09-02,2.0,1.0
2639,2018-09-03,10.0,5.0
2640,2018-09-04,16.0,
2641,2018-09-05,12.0,
2642,2018-09-06,10.0,
2643,2018-09-07,6.0,4.0
2644,2018-09-08,9.0,1.0
2645,2018-09-09,10.0,3.0
2646,2018-09-10,16.0,7.0
2647,2018-09-11,14.0,1.0
2648,2018-09-12,9.0,
2649,2018-09-13,14.0,8.0
2650,2018-09-14,10.0,21.0
2651,2018-09-15,9.0,2.0
2652,2018-09-16,7.0,1.0
2653,2018-09-17,12.0,18.0
2654,2018-09-18,14.0,
2655,2018-09-19,7.0,
2656,2018-09-20,17.0,
2657,2018-09-21,15.0,13.0
2658,2018-09-22,3.0,
2659,2018-09-23,3.0,
2660,2018-09-24,12.0,2.0
2661,2018-09-25,13.0,
2662,2018-09-26,7.0,5.0
2663,2018-09-27,1.0,
2664,2018-09-28,1.0,
2665,2018-09-29,5.0,
2666,2018-09-30,3.0,
2667,2018-10-01,8.0,
2668,2018-10-02,12.0,2.0
2669,2018-10-03,12.0,
2670,2018-10-04,11.0,1.0
2671,2018-10-05,3.0,6.0
2672,2018-10-06,8.0,
2673,2018-10-07,1.0,1.0
2674,2018-10-08,9.0,
2675,2018-10-09,13.0,8.0
2676,2018-10-10,10.0,14.0
2677,2018-10-11,3.0,3.0
2678,2018-10-12,12.0,2.0
2679,2018-10-13,12.0,
2680,2018-10-14,6.0,2.0
2681,2018-10-15,8.0,2.0
2682,2018-10-16,20.0,2.0
2683,2018-10-17,17.0,3.0
2684,2018-10-18,18.0,
2685,2018-10-19,10.0,
2686,2018-10-20,10.0,
2687,2018-10-21,5.0,
2688,2018-10-22,20.0,
2689,2018-10-23,7.0,1.0
2690,2018-10-24,8.0,
2691,2018-10-25,17.0,
2692,2018-10-26,12.0,
2693,2018-10-27,14.0,3.0
2694,2018-10-28,3.0,
2695,2018-10-29,20.0,2.0
2696,2018-10-30,8.0,
2697,2018-10-31,18.0,2.0
2698,2018-11-01,9.0,
2699,2018-11-02,12.0,
2700,2018-11-03,20.0,1.0
2701,2018-11-04,9.0,22.0
2702,2018-11-05,20.0,3.0
2703,2018-11-06,11.0,18.0
2704,2018-11-07,10.0,
2705,2018-11-08,3.0,
2706,2018-11-09,13.0,
2707,2018-11-10,7.0,
2708,2018-11-11,5.0,2.0
2709,2018-11-12,9.0,
2710,2018-11-13,13.0,
2711,2018-11-14,5.0,
2712,2018-11-15,9.0,
2713,2018-11-16,9.0,
2714,2018-11-17,6.0,1.0
2715,2018-11-18,5.0,3.0
2716,2018-11-19,5.0,3.0
2717,2018-11-20,2.0,1.0
2718,2018-11-21,11.0,2.0
2719,2018-11-22,8.0,
2720,2018-11-23,4.0,1.0
2721,2018-11-24,2.0,1.0
2722,2018-11-25,11.0,
2723,2018-11-26,8.0,3.0
2724,2018-11-27,9.0,
2725,2018-11-28,7.0,7.0
2726,2018-11-29,17.0,
2727,2018-11-30,9.0,4.0
2728,2018-12-01,3.0,
2729,2018-12-02,2.0,
2730,2018-12-03,12.0,
2731,2018-12-04,10.0,1.0
2732,2018-12-05,9.0,
2733,2018-12-06,8.0,
2734,2018-12-07,16.0,2.0
2735,2018-12-08,12.0,
2736,2018-12-09,4.0,
2737,2018-12-10,4.0,
2738,2018-12-11,11.0,
2739,2018-12-12,3.0,
2740,2018-12-13,13.0,
2741,2018-12-14,10.0,
2742,2018-12-15,5.0,
2743,2018-12-16,11.0,
2744,2018-12-17,5.0,1.0
2745,2018-12-18,14.0,2.0
2746,2018-12-19,10.0,1.0
2747,2018-12-20,15.0,1.0
2748,2018-12-21,20.0,1.0
2749,2018-12-22,10.0,
2750,2018-12-23,13.0,1.0
2751,2018-12-24,12.0,1.0
2752,2018-12-25,2.0,
2753,2018-12-26,1.0,
2754,2018-12-27,12.0,
2755,2018-12-28,5.0,
2756,2018-12-29,9.0,
2757,2018-12-30,3.0,
2758,2018-12-31,16.0,
2759,2019-01-01,17.0,
2760,2019-01-02,5.0,
2761,2019-01-03,8.0,
2762,2019-01-04,6.0,
2763,2019-01-05,16.0,
2764,2019-01-06,7.0,
2765,2019-01-07,7.0,
2766,2019-01-08,6.0,
2767,2019-01-09,13.0,
2768,2019-01-10,13.0,
2769,2019-01-11,10.0,
2770,2019-01-12,14.0,
2771,2019-01-13,14.0,
2772,2019-01-14,19.0,
2773,2019-01-15,19.0,
2774,2019-01-16,2.0,
2775,2019-01-17,8.0,
2776,2019-01-18,28.0,
2777,2019-01-19,7.0,
2778,2019-01-20,41.0,
2779,2019-01-21,11.0,
2780,2019-01-22,13.0,
2781,2019-01-23,8.0,
2782,2019-01-24,10.0,
2783,2019-01-25,3.0,
2784,2019-01-26,12.0,
2785,2019-01-27,12.0,
2786,2019-01-28,6.0,
