Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
300,2004-05-11,HOU,FLA,W 6-1,37,33,6,9,2,0,1,6,4,1,6,0,0,0,0,0,0,0,0.106,1.804,.972,7,14,37958,160,100,rtol,0,none,dome
301,2004-05-11,HOU,FLA,W 6-1,37,33,6,9,2,0,1,6,4,1,6,0,0,0,0,0,0,0,0.106,1.804,.972,7,14,37958,160,100,rtol,0,none,dome
302,2003-09-12,ARI,COL,L 2-8,42,37,2,12,1,0,1,2,3,0,5,1,1,0,0,1,0,0,-0.292,-3.032,1.114,13,14,32922,199,100,ltor,10,,sunny
303,2003-08-01,CLE,TEX,L 3-10,32,32,3,5,2,0,1,3,0,0,1,0,0,0,1,1,0,0,-0.115,-2.439,.235,2,11,24143,135,100,fromlf,18,,sunny
304,2003-05-23,ARI,SDP,W 5-3,36,33,5,10,1,0,1,5,3,0,4,0,0,0,0,1,0,0,0.163,0.525,1.034,7,14,30128,152,100,fromcf,8,,cloudy
305,2003-05-23,SDP,ARI,L 3-5,37,33,3,8,3,0,1,3,2,0,8,1,1,0,0,1,0,0,-0.336,-2.034,1.356,7,12,30128,152,100,fromcf,8,,cloudy
306,2003-05-17,PIT,ARI,W 8-5,39,34,8,9,3,0,1,7,2,0,5,2,1,0,0,0,0,0,0.339,2.966,.644,4,14,42858,166,102,tocf,6,,cloudy
307,2002-06-05,HOU,ARI,L 4-5,48,47,4,9,3,0,1,4,1,0,12,0,0,0,0,0,3,1,-0.545,-3.157,1.448,5,20,35498,285,101,rtol,4,,sunny
308,2001-09-28,ARI,LAD,W 4-3,48,41,4,14,3,0,1,4,5,0,9,0,2,0,0,1,1,0,-0.080,-1.944,1.864,13,21,46838,225,100,torf,4,,sunny
309,2001-08-10,TEX,CLE,W 7-2,32,31,7,9,3,0,1,5,0,0,5,1,0,0,0,1,0,1,0.254,2.439,.414,1,9,47242,160,100,fromrf,4,,cloudy
310,2001-07-14,COL,TEX,W 11-2,46,43,11,18,5,3,1,11,1,0,7,0,0,2,1,0,0,1,0.138,5.867,.676,8,9,38009,176,100,ltor,3,,cloudy
311,2001-06-16,ARI,DET,W 3-1,38,30,3,7,1,0,1,3,5,3,6,2,0,1,0,0,2,0,-0.015,-1.546,.730,11,13,35028,164,102,rtol,8,,sunny
312,2001-06-16,DET,ARI,L 1-3,38,34,1,7,1,0,1,1,4,1,9,0,0,0,1,1,2,0,-0.515,-4.113,1.592,10,12,35028,164,102,rtol,8,,sunny
313,2000-08-31,CLE,TEX,L 7-14,47,41,7,14,4,0,1,6,6,0,4,0,0,0,0,0,0,0,0.187,1.572,1.144,13,11,27333,261,100,rtol,7,,sunny
314,2000-08-31,TEX,CLE,W 14-7,51,43,14,21,2,1,1,14,7,0,7,0,1,0,0,0,1,1,0.684,9.173,1.379,13,9,27333,261,100,rtol,7,,sunny
315,1999-08-12,DET,TEX,W 3-1,38,35,3,8,1,0,1,3,2,0,13,1,0,0,0,0,0,0,-0.122,-2.519,.846,8,11,27209,171,102,rtol,15,none,cloudy
316,1999-08-10,TEX,DET,W 4-3,45,40,4,8,0,0,1,4,4,0,4,0,1,0,1,2,0,0,-0.416,-2.740,1.528,7,11,24398,220,100,rtol,12,none,night
317,1999-07-31,TEX,KCR,L 8-12,49,39,8,13,2,0,1,8,10,1,4,0,0,0,0,0,0,1,0.093,2.481,.632,14,12,46549,225,101,fromcf,16,none,cloudy
318,1999-06-16,ARI,FLA,W 12-6,46,39,12,17,2,0,1,9,5,1,5,1,0,1,0,1,0,0,0.509,7.517,.839,10,13,30567,193,102,ltor,8,none,night
319,1999-06-16,FLA,ARI,L 6-12,40,35,6,12,1,0,1,6,2,1,5,1,1,1,0,1,0,1,0.009,0.957,.742,7,16,30567,193,102,ltor,8,none,night
320,1999-06-15,FLA,ARI,L 3-4,39,36,3,12,2,0,1,3,2,0,5,1,0,0,0,2,0,0,-0.393,-2.043,1.491,9,17,30096,156,104,ltor,6,none,cloudy
321,1999-06-14,ARI,FLA,W 2-0,33,31,2,8,1,0,1,2,2,1,7,0,0,0,0,0,0,0,-0.184,-2.482,.887,7,13,39314,147,102,tocf,2,none,night
322,1998-08-09,TEX,BOS,L 8-14,38,36,8,9,2,0,1,8,2,0,8,0,0,0,0,0,0,0,-0.008,2.711,.469,3,9,31127,195,100,fromrf,10,none,night
323,1998-07-31,TEX,CHW,L 2-10,39,35,2,8,2,1,1,2,4,0,6,0,0,0,0,0,0,0,-0.204,-3.291,.681,10,10,38846,177,104,rtol,16,none,night
324,1998-06-27,ARI,SEA,L 4-6,39,37,4,11,1,0,1,4,2,0,10,0,0,0,0,1,0,0,-0.218,-0.601,1.712,8,12,48488,177,105,ltor,6,none,night
325,1997-07-25,STL,FLA,L 4-5,37,33,4,6,0,1,1,4,4,0,7,0,0,0,1,1,0,0,-0.391,-0.571,1.222,6,13,35161,168,100,tolf,12,none,night
326,1997-07-17,BOS,BAL,W 12-9,50,46,12,21,4,0,1,12,3,1,2,0,1,0,0,1,2,0,0.878,7.157,1.132,11,11,47912,212,101,tocf,10,none,night
327,1996-07-04,SEA,TEX,W 9-5,48,40,9,13,1,0,1,8,6,2,6,1,1,0,1,0,1,0,0.714,3.311,1.527,12,15,46668,211,100,rtol,8,none,night
328,1996-07-04,TEX,SEA,L 5-9,40,35,5,9,3,0,1,5,4,1,4,1,0,0,1,2,0,0,0.212,-0.691,1.287,8,9,46668,211,100,rtol,8,none,night
329,1995-08-04,BAL,MIL,L 4-12,36,33,4,8,3,0,1,4,1,0,6,1,0,1,0,1,0,0,0.003,-1.222,.415,5,10,44598,172,101,tocf,13,none,night
330,1995-07-20,TEX,CLE,L 3-6,41,38,3,10,5,0,1,3,2,0,8,1,0,0,1,0,0,0,-0.302,-2.272,1.307,11,12,28160,196,102,tolf,5,none,cloudy
331,1995-07-15,BAL,KCR,W 9-1,43,36,9,17,5,0,1,9,3,0,6,2,1,1,0,2,0,1,0.333,4.358,.363,10,13,47159,186,101,,,none,night
332,1995-07-13,CIN,CHC,W 11-5,48,37,11,10,2,1,1,11,9,1,6,0,0,2,2,0,3,0,0.418,6.490,.495,10,17,30623,200,103,ltor,8,none,night
333,1995-07-13,CHW,MIL,L 7-8,44,35,7,8,1,0,1,5,6,0,3,1,1,1,1,2,4,0,0.201,1.022,1.327,7,14,22432,238,104,rtol,16,none,night
334,1993-08-05,TEX,CHW,W 7-1,38,35,7,12,2,0,1,7,2,0,2,0,0,1,0,0,0,0,0.156,2.946,.886,7,10,35413,171,100,fromrf,15,none,night
335,1993-07-10,BAL,CHW,W 6-0,35,30,6,10,2,0,1,6,3,1,2,0,1,1,0,1,0,1,0.061,1.608,.594,5,11,45368,168,101,,,none,sunny
336,1993-07-10,LAD,NYM,L 6-7,37,36,6,11,2,0,1,6,1,0,2,0,0,0,0,1,1,0,-0.101,1.569,.882,4,18,33666,157,101,,,none,sunny
337,1993-07-08,BAL,CHW,L 5-12,41,37,5,12,0,0,1,5,4,0,4,0,0,0,0,2,0,0,-0.049,0.057,.259,9,9,46496,184,101,tolf,10,none,night
338,1991-07-21,BAL,SEA,L 4-6,39,36,4,10,1,0,1,4,3,0,5,0,0,0,1,2,0,0,-0.139,-0.308,1.372,8,13,32901,169,101,ltor,10,none,cloudy
339,1990-09-03,NYM,STL,W 9-3,43,35,9,12,6,0,1,9,4,2,3,0,1,3,0,0,0,0,0.214,4.772,.561,7,14,27156,178,100,,,none,sunny
340,1990-08-21,SEA,TEX,W 4-3,44,36,4,9,1,0,1,4,8,1,3,0,0,0,0,0,3,0,0.117,-0.349,1.117,13,9,19254,199,101,fromcf,,none,night
341,1990-08-21,TEX,SEA,L 3-4,38,34,3,8,2,0,1,3,4,0,6,0,0,0,1,1,2,0,-0.382,-1.349,1.762,8,13,19254,199,101,fromcf,,none,night
342,1989-09-03,KCR,TEX,W 13-2,50,40,13,13,2,0,1,13,5,1,7,5,0,0,1,1,0,0,0.402,8.572,.340,10,16,18144,187,100,tocf,0,none,cloudy
343,1988-09-04,CAL,BOS,L 5-6,41,38,5,10,1,1,1,5,2,1,12,0,1,0,0,1,0,0,-0.182,0.258,1.484,6,12,30224,228,106,torf,,none,sunny
344,1988-09-04,BOS,CAL,W 6-5,49,40,6,10,1,0,1,5,7,2,5,1,1,0,2,0,1,1,0.317,1.258,1.731,13,10,30224,228,106,torf,,none,sunny
345,1988-08-27,TOR,TEX,L 3-5,38,34,3,9,1,0,1,3,3,0,6,0,0,1,1,1,0,0,-0.248,-1.490,1.143,8,10,21578,181,100,,,none,night
346,1988-08-26,TEX,TOR,W 5-1,37,34,5,13,4,0,1,5,1,0,2,0,2,0,0,1,0,0,0.118,1.009,.622,8,9,13642,161,109,,,none,night
347,1988-08-23,KCR,TEX,W 11-7,43,36,11,9,2,0,1,10,6,0,3,1,0,0,0,0,0,0,0.804,6.509,1.167,5,13,18051,213,100,,9,none,night
348,1988-08-08,TEX,DET,L 2-3,42,34,2,8,0,0,1,2,5,2,6,2,1,0,0,0,1,0,-0.475,-2.491,2.231,13,13,22794,198,107,,,none,night
349,1988-08-06,CLE,TEX,W 5-3,35,35,5,12,4,0,1,5,0,0,6,0,0,0,0,1,0,1,0.164,0.510,.771,3,9,31003,169,101,,,none,night
350,1988-07-06,BOS,MIN,L 1-8,31,30,1,3,1,0,1,1,1,0,5,0,0,0,0,0,0,0,-0.217,-3.489,.490,3,9,41027,148,100,,0,none,dome
351,1988-07-06,MIN,BOS,W 8-1,43,37,8,11,4,0,1,8,5,2,3,1,0,0,1,0,4,0,0.284,4.009,.589,11,11,41027,148,100,,0,none,dome
352,1988-07-01,BAL,TEX,W 7-1,42,37,7,15,2,0,1,6,3,0,3,1,0,1,0,4,0,0,0.245,2.510,.637,8,10,20396,160,101,,,none,night
353,1988-06-25,CHC,NYM,W 5-2,34,31,5,8,0,1,1,5,1,1,8,2,0,0,0,1,4,0,0.258,1.394,1.395,5,11,35828,164,103,tocf,18,none,sunny
354,1988-06-22,CHC,PHI,L 3-5,33,33,3,8,2,0,1,3,0,0,5,0,0,0,0,1,0,0,-0.203,-0.908,.769,3,12,27322,151,102,,,none,sunny
355,1988-06-14 (1),MON,PHI,W 9-0,43,37,9,16,5,1,1,9,3,1,2,1,1,1,0,4,0,0,0.326,5.093,.333,7,13,,159,100,,,none,sunny
356,1983-08-25 (1),KCR,TEX,W 3-1,33,30,3,8,0,1,1,3,2,0,5,0,0,1,0,1,1,0,0.034,-1.017,.793,6,11,,135,105,,,,
357,1983-08-17,KCR,DET,L 4-10,38,35,4,11,2,1,1,4,3,1,5,0,0,0,0,0,1,1,0.061,-0.521,1.041,7,10,23147,181,105,,,,
358,1983-08-10,MIL,KCR,W 4-0,38,36,4,9,2,0,1,4,2,0,2,0,0,0,1,1,1,0,0.054,-0.520,.674,7,9,25211,124,100,,,,night
359,1983-08-05,BOS,KCR,W 5-4,39,34,5,8,1,0,1,5,5,0,7,0,0,0,0,0,0,0,0.259,0.479,1.207,7,13,34599,155,100,,,,
360,1983-08-05,KCR,BOS,L 4-5,37,33,4,10,4,0,1,4,4,1,5,0,0,0,0,1,2,1,-0.241,-0.521,1.221,6,10,34599,155,100,,,,
361,1980-08-23,MIL,TEX,L 5-7,40,35,5,10,3,0,1,5,3,0,5,0,0,2,1,0,0,1,0.169,0.662,1.275,8,9,10632,155,102,,,,
362,1980-08-01,BOS,TEX,L 5-7,42,39,5,14,0,0,1,4,3,0,2,0,0,0,0,2,0,0,-0.063,0.659,1.741,10,12,18325,167,101,,,,night
363,1980-07-20,BAL,TEX,L 1-7,38,36,1,8,3,0,1,1,1,0,7,1,0,0,0,0,1,0,-0.383,-3.471,1.089,10,13,20012,146,100,,,,
364,1980-07-20,TEX,BAL,W 7-1,37,34,7,9,2,1,1,7,2,0,2,0,0,1,0,0,1,0,0.117,2.530,.555,3,9,20012,146,100,,,,
365,1980-07-16,TEX,CHW,W 11-3,41,38,11,15,1,1,1,11,3,0,2,0,0,0,0,1,0,0,0.388,7.143,.514,6,12,11256,148,106,,,,sunny
366,1980-07-15,CHW,TEX,W 2-1,39,35,2,7,2,0,1,2,2,1,13,1,1,0,2,0,1,0,-0.180,-2.338,1.069,10,12,13777,157,102,,,,night
367,1980-07-10,KCR,DET,W 3-2,32,29,3,7,2,0,1,3,1,0,3,1,1,0,0,0,0,0,-0.001,-1.018,.994,5,10,23684,131,105,,,,night
368,1980-07-05,SEA,KCR,L 4-5,39,35,4,10,1,0,1,1,3,0,5,0,1,0,0,1,2,0,-0.291,-0.520,1.550,8,11,30617,157,100,,,,night
369,1980-06-29,TEX,MIN,L 3-5,41,38,3,11,1,0,1,3,3,0,7,0,0,0,0,0,0,0,-0.312,-1.339,1.564,11,15,22342,179,105,,,,
370,1978-08-17,TEX,CHW,L 2-4,40,31,2,4,0,0,1,2,9,0,6,0,0,0,0,0,1,0,-0.374,-2.238,1.238,11,11,17158,147,103,,,,
371,1978-07-05,TEX,NYY,W 3-2,33,31,3,9,1,0,1,3,0,0,5,1,1,0,1,0,0,2,0.097,-0.766,1.280,6,9,37702,127,102,,,none,night
372,1977-07-21 (1),BOS,CLE,W 11-4,40,35,11,15,3,0,1,11,4,1,3,0,0,1,0,2,2,0,0.519,6.419,.985,5,11,20173,173,100,,,,
373,1977-07-21 (1),CLE,BOS,L 4-11,38,34,4,11,4,1,1,4,2,0,10,0,1,1,0,0,0,1,0.016,-1.153,.890,7,11,20173,173,100,,,,
374,1973-06-21,SDP,HOU,L 2-12,34,34,2,8,0,0,1,2,0,0,6,0,0,0,0,1,0,0,-0.169,-1.779,.310,5,16,2474,131,104,,,,
375,1972-06-25,CHW,TEX,W 10-5,46,36,10,10,1,0,1,9,8,0,6,1,1,0,0,1,1,0,0.356,6.660,.579,9,12,9001,168,105,,,,
376,1972-06-25,TEX,CHW,L 5-10,39,37,5,10,0,0,1,5,2,0,7,0,0,0,0,0,0,0,-0.144,1.661,.373,7,18,9001,168,105,,,,
377,1971-09-13 (1),MIN,CAL,L 2-3,35,33,2,7,2,0,1,1,2,0,6,0,0,0,0,1,0,0,-0.439,-1.580,1.461,6,13,,157,100,,,,night
378,1966-07-09,STL,HOU,W 7-1,39,37,7,13,1,0,1,6,1,1,5,0,1,0,1,1,2,0,0.267,3.359,.448,8,11,47696,129,101,,,,
379,1962-08-12,HOU,MLN,W 8-5,40,38,8,15,3,0,1,8,1,0,2,0,1,0,0,0,1,0,0.350,4.270,.619,8,13,4902,165,105,,4,none,sunny
380,1961-09-04,LAD,SFG,W 4-0,35,33,4,8,2,1,1,3,2,0,7,0,0,0,2,0,4,0,0.103,-0.349,.623,7,11,32109,150,101,,,none,
381,1961-07-23,PHI,CHC,L 5-11,37,36,5,9,2,1,1,5,1,0,5,0,0,0,1,1,0,0,-0.072,0.571,.615,5,16,3476,175,104,,,none,cloudy
382,1959-06-30,BAL,NYY,L 1-4,35,31,1,5,1,0,1,1,4,0,5,0,0,0,1,2,0,0,-0.346,-3.259,.942,7,11,27905,157,100,,,,
383,1956-07-28,KCA,NYY,L 3-14,37,34,3,8,1,0,1,3,3,0,6,0,0,0,0,1,0,0,0.007,-1.703,.412,7,17,32335,153,100,,,,
384,1954-07-11,STL,CHC,W 4-3,34,31,4,8,4,0,1,4,3,2,4,0,0,0,0,1,0,0,0.096,-0.080,1.105,6,10,13443,149,100,,,,
385,1953-08-29,NYG,MLN,W 4-1,32,30,4,7,1,0,1,4,1,0,4,0,1,,1,1,0,0,0.051,-0.448,.635,4,9,7945,115,100,,,,
386,1953-06-20,CHC,BRO,L 3-5,34,33,3,7,1,0,1,3,1,0,3,0,0,,1,0,0,1,-0.251,-1.953,1.289,4,12,17188,158,104,,,,
387,1953-06-20,BRO,CHC,W 5-3,41,36,5,10,2,1,1,5,3,1,2,1,1,,2,1,0,0,0.249,0.047,1.070,9,14,17188,158,104,,,,
388,1953-06-20,CIN,PHI,L 1-3,32,31,1,4,0,0,1,1,1,0,1,0,0,,0,0,0,0,-0.427,-3.853,.956,4,12,4043,135,102,,,,
389,1953-06-18,BRO,STL,L 4-12,39,36,4,10,2,0,1,4,3,0,5,0,0,,1,2,0,0,-0.168,-0.853,.570,8,15,15271,156,100,,,,
390,1952-07-27 (2),BOS,SLB,W 9-3,47,41,9,16,4,0,1,9,4,1,1,1,1,,0,1,0,0,0.266,4.743,.472,11,11,6555,156,100,,,,
391,1952-07-20,BSN,STL,L 4-8,38,31,4,8,0,0,1,4,5,0,4,0,2,,0,1,0,0,-0.129,-0.208,1.218,7,12,12363,132,100,,,,
392,1952-06-29 (2),CHC,CIN,L 1-9,34,29,1,4,0,0,1,1,4,0,3,0,1,,0,1,0,0,-0.267,-3.168,.645,6,12,13622,128,104,torf,,none,sunny
393,1952-06-29,SLB,DET,W 3-2,33,32,3,5,0,0,1,3,1,0,3,0,0,,2,1,0,0,0.346,-1.160,1.235,4,14,4858,119,106,,,,
394,1948-08-27,BOS,CHW,W 10-5,42,36,10,13,3,1,1,9,6,0,1,0,0,,1,1,1,0,0.515,5.526,.787,8,10,6285,155,100,,,,
395,1944-08-12,BOS,CHW,W 5-4,35,30,5,8,2,0,1,5,4,1,3,0,1,,0,1,1,0,0.408,1.412,1.417,6,10,3103,128,101,,,,
396,1941-07-29,NYG,CIN,L 4-7,40,39,4,12,4,0,1,4,1,0,2,0,0,,1,0,0,0,0.036,-0.258,.737,9,15,3481,143,101,,,none,sunny
397,1940-07-27,PHI,CIN,W 5-3,36,30,5,8,2,0,1,5,4,1,3,0,2,,0,0,0,0,0.240,1.287,.554,7,9,3500,104,100,,,,
398,1937-08-20,PHI,NYG,L 6-13,44,39,6,13,3,1,1,6,5,0,5,0,0,,0,0,0,0,-0.027,1.046,1.307,11,14,4000,197,100,,,,
399,1937-08-20,NYG,PHI,W 13-6,53,45,13,21,4,1,1,12,5,0,4,2,1,,1,2,1,0,0.472,8.046,.646,13,13,4000,197,100,,,,
400,1936-07-14,PIT,BSN,W 2-1,37,31,2,9,1,2,1,2,4,0,1,0,2,,0,0,0,0,-0.125,-2.287,1.098,11,9,2000,117,101,,,,
401,1936-07-12 (1),BRO,STL,W 6-3,39,36,6,11,2,1,1,5,2,0,5,0,1,,1,1,0,1,0.343,1.318,.803,6,12,,145,100,,,,
402,1936-06-28 (1),NYY,SLB,L 3-6,40,34,3,8,4,0,1,3,5,0,6,1,0,,1,,0,0,-0.428,-2.892,1.263,10,13,,127,100,,,,
403,1934-07-24,WSH,CHW,L 1-4,34,31,1,6,0,0,1,1,3,0,4,0,0,,0,,0,0,-0.392,-4.301,.786,6,13,1000,121,102,,,,
404,1934-07-24,DET,BOS,W 6-3,36,32,6,9,0,1,1,6,4,0,1,0,0,,0,,1,1,0.217,1.375,.558,6,10,6500,117,100,,,none,sunny
405,1930-08-08,STL,BRO,L 5-11,38,36,5,10,4,1,1,5,2,0,4,0,0,,0,,0,0,-0.180,-1.063,.753,6,12,6000,125,107,,,,
406,1930-07-19,PHA,CHW,L 9-10,42,39,9,11,2,1,1,8,2,0,2,1,0,,2,,2,1,0.121,3.709,1.170,6,14,8000,127,100,,,,
407,1926-07-30,SLB,NYY,L 8-10,47,39,8,12,2,0,1,7,7,0,3,0,1,,0,,2,0,0.206,1.897,1.698,6,13,2500,150,102,,,,
408,2022-05-14,ARI,CHC,L 2-4,39,35,2,8,2,0,0,2,3,0,10,1,0,0,0,0,0,0,-0.470,-2.551,1.442,10,12,25169,202,104,,0,none,retractable
409,2022-05-07,ARI,COL,L 1-4,37,31,1,6,1,0,0,1,6,1,6,0,0,0,0,1,3,0,-0.258,-3.550,1.436,9,9,24133,199,100,,1,none,retractable
410,2022-05-07,COL,ARI,W 4-1,38,36,4,8,0,0,0,3,2,0,8,0,0,0,1,0,0,0,0.242,-0.551,1.772,7,11,24133,199,100,,1,none,retractable
411,2020-09-22,TEX,ARI,L 0-7,36,32,0,6,0,0,0,0,3,0,9,0,1,0,0,0,1,0,-0.346,-4.886,.743,9,9,,176,100,,8,none,sunny
412,2020-09-05,LAD,COL,L 2-5,35,32,2,6,3,0,0,2,3,0,8,0,0,0,0,1,0,0,-0.354,-2.884,1.198,6,9,,165,101,ltor,5,none,sunny
413,2020-08-28,ARI,SFG,W 7-4,37,30,7,9,3,0,0,6,4,0,6,2,0,1,0,1,0,0,0.218,2.659,.531,6,9,,169,108,,5,none,sunny
414,2020-08-26,ARI,COL,L 7-8,43,35,7,9,2,1,0,7,6,1,6,1,0,1,0,0,1,0,-0.367,2.116,1.534,9,11,,223,107,torf,6,none,cloudy
415,2020-08-18,LAD,SEA,W 2-1,31,29,2,6,1,0,0,2,2,0,11,0,0,0,0,1,1,0,-0.055,-2.341,1.244,5,9,,158,102,tocf,3,none,sunny
416,2020-08-18,SEA,LAD,L 1-2,33,30,1,3,1,0,0,1,2,0,6,1,0,0,1,0,3,0,-0.554,-3.885,1.453,5,10,,158,102,tocf,3,none,sunny
417,2020-08-14,SDP,ARI,L 1-5,36,34,1,6,2,0,0,1,2,1,9,0,0,0,1,0,2,0,-0.597,-3.882,1.246,8,10,,183,113,torf,13,none,sunny
418,2019-06-25,ARI,LAD,L 2-3,35,33,2,6,2,0,0,2,2,0,9,0,0,0,0,0,1,0,-0.600,-2.812,1.402,6,13,27927,187,103,torf,12,,cloudy
419,2019-06-24,LAD,ARI,L 5-8,42,37,5,10,2,0,0,5,3,2,11,2,0,0,1,1,0,0,-0.131,0.188,1.727,10,16,24675,192,103,torf,13,,sunny
420,2019-06-18,ARI,COL,L 1-8,38,34,1,7,1,0,0,1,4,0,6,0,0,0,1,1,0,0,-0.216,-3.811,.727,10,14,22954,171,103,ltor,10,,sunny
421,2018-07-26,TEX,OAK,L 6-7,43,36,6,10,2,1,0,5,5,0,11,1,1,0,1,1,0,0,-0.219,0.938,2.160,10,12,20533,207,101,fromcf,7,,cloudy
422,2018-07-22,CLE,TEX,L 0-5,36,30,0,5,2,0,0,0,5,0,4,1,0,0,1,1,0,0,-0.535,-5.062,1.431,9,9,21829,153,102,fromlf,4,,sunny
423,2018-07-06,LAA,LAD,W 3-2,35,31,3,5,1,0,0,1,4,1,14,0,0,0,0,0,1,0,0.305,-1.278,1.970,6,10,44323,192,108,torf,7,,sunny
424,2018-07-06,LAD,LAA,L 2-3,34,31,2,4,1,0,0,2,3,0,12,0,0,0,1,0,0,0,-0.194,-2.511,.867,5,10,44323,192,108,torf,7,,sunny
425,2018-07-03,TEX,HOU,L 3-5,38,34,3,7,2,0,0,3,4,0,10,0,0,0,0,0,1,0,-0.370,-2.064,1.440,8,10,40165,207,102,,6,,sunny
426,2018-06-27,SDP,TEX,L 2-5,33,31,2,4,2,0,0,2,2,0,9,0,0,0,0,0,0,0,-0.393,-3.062,1.112,4,9,21365,144,101,rtol,12,,sunny
427,2016-05-13,ARI,SFG,L 1-3,33,33,1,8,1,1,0,1,0,0,5,0,0,0,0,2,0,0,-0.482,-3.771,1.117,5,14,21753,180,101,,9,,sunny
428,2015-10-01,COL,ARI,L 6-8,40,38,6,12,6,0,0,5,2,0,8,0,0,0,0,0,0,0,0.305,1.609,1.215,7,16,20826,190,104,ltor,11,,sunny
429,2015-09-30,ARI,COL,W 3-1,38,30,3,8,3,1,0,3,6,0,7,0,0,2,0,0,0,0,0.053,-0.900,1.243,11,16,18529,178,105,ltor,10,,sunny
430,2015-09-30,COL,ARI,L 1-3,36,31,1,5,1,1,0,1,4,1,9,0,0,1,0,0,0,0,-0.449,-3.388,1.098,8,16,18529,178,105,ltor,10,,sunny
431,2015-08-05,HOU,TEX,L 3-4,39,30,3,4,1,0,0,3,8,0,5,1,0,0,0,1,3,0,-0.420,-1.598,1.830,9,11,31782,203,100,tolf,11,,sunny
432,2015-06-02,ATL,ARI,L 6-7,38,36,6,10,4,0,0,6,2,0,5,0,0,0,0,1,1,0,0.147,1.612,1.421,5,15,17101,198,100,torf,8,,sunny
433,2014-07-27,OAK,TEX,W 9-3,45,40,9,11,4,0,0,8,5,0,2,0,0,0,2,0,0,0,0.402,4.651,.530,9,9,38915,206,100,fromcf,3,,sunny
434,2014-06-16,ARI,MIL,L 3-9,36,34,3,11,0,0,0,3,0,0,9,1,1,0,0,3,0,0,-0.122,-1.057,1.030,6,13,18262,180,101,torf,11,,sunny
435,2014-05-31,ARI,CIN,L 0-5,35,32,0,6,2,0,0,0,2,0,9,1,0,0,0,1,0,0,-0.272,-4.058,.651,8,16,23765,177,105,ltor,12,,sunny
436,2014-05-31,CIN,ARI,W 5-0,38,35,5,11,3,0,0,5,1,1,8,1,1,0,0,1,1,0,0.227,0.944,.628,6,13,23765,177,105,ltor,12,,sunny
437,2014-05-30,ARI,CIN,L 4-6,36,34,4,7,3,0,0,3,1,0,8,0,1,0,1,0,1,0,-0.221,-0.056,1.516,5,13,19826,160,102,ltor,8,,sunny
438,2014-05-16,ARI,LAD,L 0-7,32,29,0,5,0,0,0,0,3,0,8,0,0,0,0,3,0,0,-0.292,-4.058,.661,5,12,31154,174,100,ltor,8,,overcast
439,2013-09-16,LAD,ARI,L 1-2,36,31,1,4,1,0,0,1,4,0,9,1,0,0,0,0,0,0,-0.564,-3.067,2.130,8,12,24933,151,101,fromcf,5,,sunny
440,2013-08-31,TEX,MIN,W 2-1,37,34,2,9,1,0,0,2,2,1,9,0,0,1,0,0,0,0,-0.085,-1.719,1.583,9,12,36041,182,100,rtol,2,,sunny
441,2013-08-01,ARI,TEX,L 1-7,34,34,1,8,0,0,0,1,0,0,14,0,0,0,0,1,1,0,-0.275,-3.490,.535,6,10,41569,167,101,tocf,5,,sunny
442,2013-06-28,TEX,CIN,W 4-0,36,30,4,7,0,0,0,4,6,0,7,0,0,0,0,1,3,0,0.168,0.008,.683,8,9,41218,171,100,ltor,11,,sunny
443,2013-06-28,CIN,TEX,L 0-4,34,33,0,8,1,0,0,0,1,0,4,0,0,0,0,2,0,0,-0.335,-4.489,.826,7,9,41218,171,100,ltor,11,,sunny
444,2012-10-02,COL,ARI,L 3-5,37,36,3,10,4,1,0,2,1,1,9,0,0,0,0,1,1,0,0.172,-1.409,1.130,7,14,22466,171,100,tocf,2,,sunny
445,2012-09-19,ARI,SDP,W 6-2,35,32,6,9,4,2,0,4,0,0,7,2,1,0,0,0,0,0,0.273,2.082,.896,5,14,21013,161,104,tolf,6,,sunny
446,2012-09-19,SDP,ARI,L 2-6,35,31,2,7,1,0,0,2,4,0,4,0,0,0,0,2,0,0,-0.227,-2.409,1.130,6,13,21013,161,104,tolf,6,,sunny
447,2012-08-12,DET,TEX,L 3-8,38,32,3,6,3,0,0,3,6,1,10,0,0,0,0,1,0,0,-0.225,-1.863,.754,8,10,45752,185,100,fromcf,12,,sunny
448,2012-07-31,TEX,LAA,L 2-6,33,32,2,5,1,0,0,2,1,0,5,0,0,0,0,0,0,0,-0.381,-2.861,.778,4,9,34918,157,103,torf,7,,sunny
449,2012-07-31,CLE,KCR,L 3-8,38,33,3,8,3,0,0,2,5,0,9,0,0,0,1,1,0,0,0.069,-1.551,.728,8,10,18569,166,100,fromrf,9,,sunny
450,2012-07-31,KCR,CLE,W 8-3,40,37,8,14,4,2,0,7,2,0,4,0,1,0,0,0,1,0,0.569,3.955,.696,8,9,18569,166,100,fromrf,9,,sunny
451,2012-07-29,CHW,TEX,L 0-2,33,33,0,7,1,0,0,0,0,0,6,0,0,0,0,1,0,0,-0.596,-4.863,1.097,6,9,46744,158,104,fromcf,8,,sunny
