product_id,product_category,product_headline,calories,saturated_fat,sodium,sugar,product_site,product_description,product_ingredients,product_smart_label,sodium_unit,sugar_unit,saturated_fat_unit
4508493,Cracklin’ Oat Bran®,Kellogg's® Cracklin' Oat Bran® Cereal,230,3.5,65,16,https://www.cracklinoatbran.com/en_US/home.html,"How does a cereal get to taste so good? By combining ingredients like golden oats, sugar, flakes of coconut, a dusting of ground cinnamon, a splash of vanilla flavoring, and a sprinkle of nutmeg."," Whole grain oats, sugar, wheat bran, palm oil, oat bran, corn syrup, wheat starch, coconut, contains 2% or less of molasses, cinnamon, malt extract, natural flavor, salt, soy lecithin, nutmeg.    Vitamins and Minerals:  Reduced iron, niacinamide, vitamin B1 (thiamin hydrochloride), vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), folic acid, vitamin D3, vitamin B12.",https://smartlabel.kelloggs.com/Product/Index/00038000198786,mg,g,g
6539537,Honey Smacks®,Kellogg's® Honey Smacks® cereal,130,0.0,45,18,https://www.honeysmacks.com/en_US/home.html,Sweetened puffed wheat cereal,"Whole grain wheat, sugar, glucose syrup, honey, contains 2% or less of palm oil, fruit juice for color, salt, canola lecithin, mixed tocopherols (vitamin E) for freshness.",https://smartlabel.kelloggs.com/Product/Index/00038000391033,mg,g,g
4508677,Smart Start®,Kellogg's® Smart Start® Antioxidants cereal,240,0.0,260,18,https://www.smartstart.com/en_US/home.html,"Sweetened, toasted multi-grain flakes and crunchy oat clusters.","Rice, whole grain wheat, sugar, whole grain oats, brown sugar syrup, contains 2% or less of rice flour, corn syrup, salt, malt flavor, honey, barley malt extract, cinnamon, natural flavor, mixed tocopherols (vitamin E) for freshness.  Vitamins and Minerals: Vitamin C (ascorbic acid), reduced iron, vitamin E acetate, niacinamide, vitamin B6 (pyridoxine hydrochloride), vitamin B1 (thiamin hydrochloride), folic acid, vitamin B2 (riboflavin), beta-carotene, vitamin D3, vitamin B12.",https://smartlabel.kelloggs.com/Product/Index/00038000200229,mg,g,g
4508607,Mueslix®,Kellogg's® Mueslix® Cereal,250,0.0,150,17,https://www.kelloggsmueslix.com/en_US/home.html,"Made with barley, whole grain oats and wheat, with raisins, dates, and almonds.","Rolled barley, raisins, whole grain wheat, whole grain oats, dates, milled corn, sugar, almonds, rice, wheat bran, contains 2 % or less of dextrose, salt, malt extract, molasses, malt flavor, mixed tocopherols (vitamin E) for freshness.",https://smartlabel.kelloggs.com/Product/Index/00038000199615,mg,g,g
4508479,Bear Naked®,Bear Naked® Granola Cacao and Cashew Butter,250,3.0,115,12,https://www.bearnaked.com/en_US/home.html,"Our bear-run R&D department can be plagued by employees eating their new product prototypes. One flavor that barely made it out is Cacao & Cashew Butter – soft-baked granola with a blend of creamy cashew butter, rich chocolate chunks, gluten free oats and pepita seeds. After you try it, you’ll totally understand.","Whole grain oats, semisweet chocolate† (cane sugar, chocolate, cocoa butter, soy lecithin, vanilla extract), invert cane syrup, rice crisps (rice flour, cane sugar, salt), cashew butter, expeller pressed oil (sunflower and/or canola), cashews, pumpkin seeds, whole oat flour, brown rice syrup, cane sugar, sea salt, ginger, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00884623101654,mg,g,g
4821720,Bear Naked®,Bear Naked® Granola Triple Berry Crunch,210,0.5,150,11,https://www.bearnaked.com/en_US/home.html,"One berry at a time? Sure. Maybe two. But it wasn’t until the bears that we discovered the joy of eating three berries at the same time. Enter Triple Berry Granola, featuring real raspberries, strawberries and blueberries in a Non-GMO project verified granola that is sure to change your whole perspective.","Whole grain oats, brown sugar, brown rice syrup, crisp rice (rice flour, cane sugar, salt), whole oat flour, dried cranberries (cranberries, cane sugar, vegetable glycerin), canola oil, pumpkin seeds, strawberries, blueberries, baking soda, sea salt, natural flavors, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00856416000703,mg,g,g
4821718,Bear Naked®,Bear Naked® Granola Banana Nut,250,3.5,0,9,https://www.bearnaked.com/en_US/home.html,"What animal do you think of when you think of bananas? Bears? Weird, us too! After all, they did a great job making our Non-GMO project verified Banana Nut Granola with honey, banana chips, coconut, almonds and walnuts.","Whole grain oats, honey, expeller pressed canola oil, banana chips (bananas, coconut oil, sugar), coconut, oat bran, almonds, walnuts, maple syrup, brown rice, banana puree, ground flax seeds, natural flavors.",https://smartlabel.kelloggs.com/Product/Index/00856416000178,mg,g,g
4821721,Bear Naked®,Bear Naked® Granola Vanilla Almond Crisp,220,1.0,160,8,https://www.bearnaked.com/en_US/home.html,"Not all bears hibernate for the winter. Some like to keep active all year round. These are the fit-minded bears behind V’nilla Almond Fit Granola, with Non-GMO project verified whole grain oats, almonds, and natural vanilla flavor. Perfect for the bear on the go.","Whole grain oats, brown sugar, almonds, brown rice syrup, crisp rice (rice flour, sugar, salt), canola oil, whole oat flour, flax seeds, baking soda, sea salt, vanilla extract, rosemary extract for freshness, natural flavors.",https://smartlabel.kelloggs.com/Product/Index/00856416000710,mg,g,g
4821723,Bear Naked®,Bear Naked® Granola Fruit & Nut,270,3.0,0,13,https://www.bearnaked.com/en_US/home.html,"Need help finding fruits and nuts in nature? There's no better guide than a bear. Want a companion to share their Fruit & Nut Granola, with Non-GMO project verified almonds, raisins, coconut, dried cranberries, pecans and walnuts? You should probably ask a human.","Whole grain oats, honey, almonds, expeller pressed canola oil, coconut, raisins (raisins, glycerin), dried cranberries (cranberries, cane sugar, vegetable glycerin), oat bran, maple syrup, pecans, walnuts, whole oat flour, ground flax seeds, toasted sesame seeds.",https://smartlabel.kelloggs.com/Product/Index/00856416000017,mg,g,g
4821724,Bear Naked®,Bear Naked® Granola Maple Pecan Crumble,260,1.0,40,12,https://www.bearnaked.com/en_US/home.html,"Give a bear some maple syrup and they’ll eat for a day. Teach a bear to collect maple syrup and they’ll make Maple Pecan Granola. With Maple syrup, praline pecans, molasses, cinnamon and sea salt, this Non-GMO project verified granola puts a sweet spring into your active step.","Whole grain oats, maple syrup, praline pecans (pecans, cane sugar, tapioca syrup, coconut oil, salt, rosemary extract for freshness), expeller pressed canola oil, honey, whole oat flour, brown rice syrup, oat bran, cane sugar, ground flax seeds, molasses, natural flavor, cinnamon, sea salt.",https://smartlabel.kelloggs.com/Product/Index/00884623486195,mg,g,g
4821727,Bear Naked®,Bear Naked® Granola Original Cinnamon,260,1.0,100,12,https://www.bearnaked.com/en_US/home.html,"Bears and humans don’t always see eye-to-eye. Mostly, it’s the height difference. One thing we do agree on is Original Cinnamon granola. Non-GMO project verified whole grain oats, honey, dried cranberries, sunflower seeds, and cinnamon make it a nature lover’s delight with 11g of protein per serving and 5g per 1  OZ snack serving.","Whole grain oats, honey, roasted soybeans, expeller pressed canola oil, soy crisps (soy protein isolate, rice starch), dried cranberries (cranberries, cane sugar, vegetable glycerin), sunflower seeds, soy protein isolate, cinnamon, ground flax seeds, natural flavor.",https://smartlabel.kelloggs.com/Product/Index/00884623100787,mg,g,g
6631383,Bear Naked®,Bear Naked® Granola Peanut Butter,260,1.5,80,11,https://www.bearnaked.com/en_US/home.html,"Every bag of granola starts with us foraging for IRRISISTABLE flavors and bountiful chunks of goodness. This soft-baked Granola is made with WHOLE GRAIN oats, roasted peanut butter, a handful of peanuts, and a hint of sea salt with a taste so CRAVABLE you’ll want to maul the bag. So, next time your stomach growls, grab a pawful of Bear Naked Granola","Whole grain oats, brown rice syrup, cane sugar, peanut butter (roasted peanuts), peanuts, expeller pressed oil (sunflower and/or canola), brown rice, oat bran, sea salt, peanut flour, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00884623102453,mg,g,g
5113750,Bear Naked®,Bear Naked® Chewy Bites Dark Chocolate Sea Salt,160,3.0,125,7,https://www.bearnaked.com/en_US/home.html,"There's an old bear saying: Chocolate at night, bear's delight. Chocolate in morning, better get hoarding. This sage advice helped inspire our Dark Chocolate Sea Salt Granola Bites, featuring Fair Trade Chocolate and sea salt with a blend of peanut butter and cashew butter, whole grain oats, sunflower seeds and millet. Plus, it’s all Gluten-free and Non-GMO project verified. Enjoy it anytime, especially now.","Whole grain oats, sunflower seeds, invert cane syrup, brown rice syrup, brown rice, peanuts, cane sugar, coconut, semisweet chocolate chunks (cane sugar, chocolate†, cocoa butter†, sunflower lecithin, salt), chocolate†, cashew butter, millet, peanut butter (peanuts), vegetable glycerin, cocoa†, acacia gum, sea salt, cherry puree concentrate, salt, white pepper, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00884623101937,mg,g,g
5312021,Bear Naked®,Bear Naked® Chewy Bites Peanut Butter and Honey,160,2.0,140,7,https://www.bearnaked.com/en_US/home.html,"Bears aren't the only source of bites around here. Peanut Butter & Honey Granola Bites are made of dark roasted peanut butter, whole grain oats, honey, pumpkin seeds and millet that are both Gluten-free and Non-GMO project verified. Delicious, bite size and portable for those on the go. It’s the perfect snack.","Whole grain oats, peanut butter (peanuts), peanuts, pumpkin seeds, honey, brown rice, brown rice syrup, cane sugar, millet, coconut, dates, vegetable glycerin, acacia gum, salt, molasses, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00884623101968,mg,g,g
12158198,Bear Naked®,Bear Naked® Crunchy Bites Honey Oat,120,1.0,70,5,https://www.bearnaked.com/en_US/home.html,"Every bag of CRUNCHY GRANOLA BITES starts with us foraging for irresistible flavors and bountiful chunks of goodness. HONEY OAT Granola Bites are made with real honey and pumpkin seeds for a CRUNCHY SNACK SO CRAVEABLE you’ll want to maul the bag. Paw-sized, portable & totally delicious.","Whole grain oats, cane sugar, pumpkin seeds, expeller pressed oil (sunflower and/or canola), oat fiber, honey, molasses, puffed millet, cinnamon, sea salt, soy lecithin, baking soda, rosemary extract for freshness.",https://smartlabel.kelloggs.com/Product/Index/00884623105263,mg,g,g
12158196,Bear Naked®,Bear Naked® Crunchy Bites Chocolate Chip,130,1.5,70,8,https://www.bearnaked.com/en_US/home.html,"CRUNCHY GRANOLA BITES starts with us foraging for irresistible flavors and bountiful chunks of goodness. CHOCOLATE CHIPS Granola Bites are made with real chocolate chips and pumpkin seeds for a CRUNCHY SNACK SO CRAVEABLE you’ll want to maul the bag. Paw-sized, portable & totally delicious.","Whole grain oats, semisweet chocolate chips† (cane sugar, chocolate, cocoa butter, vanilla extract), cane sugar, expeller pressed oil (sunflower and/or canola), pumpkin seeds, oat fiber, honey, puffed millet, molasses, sea salt, soy lecithin, baking soda, rosemary extract for freshness, natural flavors.",https://smartlabel.kelloggs.com/Product/Index/00884623105249,mg,g,g
4508447,All-Bran®,Kellogg's® All-Bran® Bran Buds® Cereal,120,0.0,290,12,https://www.all-bran.com/en_US/home.html,"This crunchy and tasty high-fiber cereal is made with wheat bran and psyllium. All-Bran® Bran Buds® cereal is an excellent source of fiber, and each serving packs an amazing 61% of your recommended daily fiber","Wheat bran, sugar, psyllium seed husk, contains 2% or less of salt, baking soda, annatto extract color, BHT for freshness.  Vitamins and Minerals: Iron, vitamin B1 (thiamin hydrochloride), calcium pantothenate, vitamin B6 (pyridoxine hydrochloride), folic acid.",https://smartlabel.kelloggs.com/Product/Index/00038000198434,mg,g,g
4508448,All-Bran®,Kellogg's® All-Bran® Complete® Wheat Flakes Cereal,120,0.0,260,7,https://www.all-bran.com/en_US/home.html,This healthy whole-grain cereal is packed with wheat bran. Each serving provides a good source of 11 vitamins and minerals including 60% daily value of iron and 50% daily value of folate.,"Whole grain wheat, wheat bran, sugar, brown sugar syrup, contains 2% or less of salt, malt flavor.   Vitamins and Minerals: Reduced iron, niacinamide, vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B1 (thiamin), folic acid, vitamin B12, vitamin D3.",https://smartlabel.kelloggs.com/Product/Index/00038000596674,mg,g,g
3451943,All-Bran®,Kellogg's® All-Bran® Original Cereal,120,0.0,95,9,https://www.all-bran.com/en_US/home.html,"With 44% of your daily recommended fiber, this wholesome wheat-bran cereal is a great way to start your day."," Wheat bran, sugar, malt flavor, contains 2% or less of salt.  Vitamins and Minerals:  Niacinamide, reduced iron, vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B1 (thiamin hydrochloride), folic acid, vitamin D3, vitamin B12.",https://smartlabel.kelloggs.com/Product/Index/00038000198410,mg,g,g
3451838,Crispix®,Kellogg's® Crispix® Cereal,150,0.0,260,5,https://www.crispix.com/en_US/home.html,Crispy rice on one side. Crunchy corn on the other.," Rice, milled corn, sugar, contains 2% or less of salt, molasses, brown rice syrup, baking soda, turmeric extract color.  Vitamins and Minerals:  Iron (ferric phosphate), niacinamide, vitamin B6 (pyridoxine hydrochloride), vitamin B2 (riboflavin), vitamin B1 (thiamin hydrochloride), folic acid, vitamin D3, vitamin B12.",https://smartlabel.kelloggs.com/Product/Index/00038000035302,mg,g,g
