start,end,minute_count
2022-04-26T02:31:00.000Z,2022-04-26T02:32:00.000Z,2522
2022-04-26T02:32:00.000Z,2022-04-26T02:33:00.000Z,2461
2022-04-26T02:33:00.000Z,2022-04-26T02:34:00.000Z,2392
2022-04-26T02:34:00.000Z,2022-04-26T02:35:00.000Z,2418
2022-04-26T02:35:00.000Z,2022-04-26T02:36:00.000Z,2347
2022-04-26T02:36:00.000Z,2022-04-26T02:37:00.000Z,2389
2022-04-26T02:37:00.000Z,2022-04-26T02:38:00.000Z,2459
2022-04-26T02:38:00.000Z,2022-04-26T02:39:00.000Z,2369
2022-04-26T02:39:00.000Z,2022-04-26T02:40:00.000Z,2359
2022-04-26T02:40:00.000Z,2022-04-26T02:41:00.000Z,2414
2022-04-26T02:41:00.000Z,2022-04-26T02:42:00.000Z,2391
2022-04-26T02:42:00.000Z,2022-04-26T02:43:00.000Z,2382
2022-04-26T02:43:00.000Z,2022-04-26T02:44:00.000Z,2558
2022-04-26T02:44:00.000Z,2022-04-26T02:45:00.000Z,2543
2022-04-26T02:45:00.000Z,2022-04-26T02:46:00.000Z,2374
2022-04-26T02:46:00.000Z,2022-04-26T02:47:00.000Z,2400
2022-04-26T02:47:00.000Z,2022-04-26T02:48:00.000Z,2382
2022-04-26T02:48:00.000Z,2022-04-26T02:49:00.000Z,2355
2022-04-26T02:49:00.000Z,2022-04-26T02:50:00.000Z,2449
2022-04-26T02:50:00.000Z,2022-04-26T02:51:00.000Z,2419
2022-04-26T02:51:00.000Z,2022-04-26T02:52:00.000Z,2411
2022-04-26T02:52:00.000Z,2022-04-26T02:53:00.000Z,2386
2022-04-26T02:53:00.000Z,2022-04-26T02:54:00.000Z,2391
2022-04-26T02:54:00.000Z,2022-04-26T02:55:00.000Z,2427
2022-04-26T02:55:00.000Z,2022-04-26T02:56:00.000Z,2395
2022-04-26T02:56:00.000Z,2022-04-26T02:57:00.000Z,2386
2022-04-26T02:57:00.000Z,2022-04-26T02:58:00.000Z,2396
2022-04-26T02:58:00.000Z,2022-04-26T02:59:00.000Z,2435
2022-04-26T02:59:00.000Z,2022-04-26T03:00:00.000Z,2364
2022-04-26T03:00:00.000Z,2022-04-26T03:01:00.000Z,2287
2022-04-26T03:01:00.000Z,2022-04-26T03:02:00.000Z,2304
2022-04-26T03:02:00.000Z,2022-04-26T03:03:00.000Z,2314
2022-04-26T03:03:00.000Z,2022-04-26T03:04:00.000Z,2287
2022-04-26T03:04:00.000Z,2022-04-26T03:05:00.000Z,2311
2022-04-26T03:05:00.000Z,2022-04-26T03:06:00.000Z,2225
2022-04-26T03:06:00.000Z,2022-04-26T03:07:00.000Z,2269
2022-04-26T03:07:00.000Z,2022-04-26T03:08:00.000Z,2261
2022-04-26T03:08:00.000Z,2022-04-26T03:09:00.000Z,2308
2022-04-26T03:09:00.000Z,2022-04-26T03:10:00.000Z,2324
2022-04-26T03:10:00.000Z,2022-04-26T03:11:00.000Z,2219
2022-04-26T03:11:00.000Z,2022-04-26T03:12:00.000Z,2241
2022-04-26T03:12:00.000Z,2022-04-26T03:13:00.000Z,2299
2022-04-26T03:13:00.000Z,2022-04-26T03:14:00.000Z,2186
2022-04-26T03:14:00.000Z,2022-04-26T03:15:00.000Z,2232
2022-04-26T03:15:00.000Z,2022-04-26T03:16:00.000Z,2300
2022-04-26T03:16:00.000Z,2022-04-26T03:17:00.000Z,2226
2022-04-26T03:17:00.000Z,2022-04-26T03:18:00.000Z,2226
2022-04-26T03:18:00.000Z,2022-04-26T03:19:00.000Z,2179
2022-04-26T03:19:00.000Z,2022-04-26T03:20:00.000Z,2154
2022-04-26T03:20:00.000Z,2022-04-26T03:21:00.000Z,2133
2022-04-26T03:21:00.000Z,2022-04-26T03:22:00.000Z,2140
2022-04-26T03:22:00.000Z,2022-04-26T03:23:00.000Z,2137
2022-04-26T03:23:00.000Z,2022-04-26T03:24:00.000Z,2133
2022-04-26T03:24:00.000Z,2022-04-26T03:25:00.000Z,2134
2022-04-26T03:25:00.000Z,2022-04-26T03:26:00.000Z,2174
2022-04-26T03:26:00.000Z,2022-04-26T03:27:00.000Z,2178
2022-04-26T03:27:00.000Z,2022-04-26T03:28:00.000Z,2163
2022-04-26T03:28:00.000Z,2022-04-26T03:29:00.000Z,2242
2022-04-26T03:29:00.000Z,2022-04-26T03:30:00.000Z,2189
2022-04-26T03:30:00.000Z,2022-04-26T03:31:00.000Z,2193
2022-04-26T03:31:00.000Z,2022-04-26T03:32:00.000Z,2212
2022-04-26T03:32:00.000Z,2022-04-26T03:33:00.000Z,2116
2022-04-26T03:33:00.000Z,2022-04-26T03:34:00.000Z,2129
2022-04-26T03:34:00.000Z,2022-04-26T03:35:00.000Z,2066
2022-04-26T03:35:00.000Z,2022-04-26T03:36:00.000Z,2130
2022-04-26T03:36:00.000Z,2022-04-26T03:37:00.000Z,1982
2022-04-26T03:37:00.000Z,2022-04-26T03:38:00.000Z,2070
2022-04-26T03:38:00.000Z,2022-04-26T03:39:00.000Z,2111
2022-04-26T03:39:00.000Z,2022-04-26T03:40:00.000Z,2137
2022-04-26T03:40:00.000Z,2022-04-26T03:41:00.000Z,2113
2022-04-26T03:41:00.000Z,2022-04-26T03:42:00.000Z,1965
2022-04-26T03:42:00.000Z,2022-04-26T03:43:00.000Z,2104
2022-04-26T03:43:00.000Z,2022-04-26T03:44:00.000Z,1999
2022-04-26T03:44:00.000Z,2022-04-26T03:45:00.000Z,2089
2022-04-26T03:45:00.000Z,2022-04-26T03:46:00.000Z,2003
2022-04-26T03:46:00.000Z,2022-04-26T03:47:00.000Z,2039
2022-04-26T03:47:00.000Z,2022-04-26T03:48:00.000Z,2028
2022-04-26T03:48:00.000Z,2022-04-26T03:49:00.000Z,2014
2022-04-26T03:49:00.000Z,2022-04-26T03:50:00.000Z,2036
2022-04-26T03:50:00.000Z,2022-04-26T03:51:00.000Z,1971
2022-04-26T03:51:00.000Z,2022-04-26T03:52:00.000Z,2002
2022-04-26T03:52:00.000Z,2022-04-26T03:53:00.000Z,2015
2022-04-26T03:53:00.000Z,2022-04-26T03:54:00.000Z,2024
2022-04-26T03:54:00.000Z,2022-04-26T03:55:00.000Z,1958
2022-04-26T03:55:00.000Z,2022-04-26T03:56:00.000Z,2011
2022-04-26T03:56:00.000Z,2022-04-26T03:57:00.000Z,1998
2022-04-26T03:57:00.000Z,2022-04-26T03:58:00.000Z,2128
2022-04-26T03:58:00.000Z,2022-04-26T03:59:00.000Z,2108
2022-04-26T03:59:00.000Z,2022-04-26T04:00:00.000Z,2055
2022-04-26T04:00:00.000Z,2022-04-26T04:01:00.000Z,2073
2022-04-26T04:01:00.000Z,2022-04-26T04:02:00.000Z,2052
2022-04-26T04:02:00.000Z,2022-04-26T04:03:00.000Z,2037
2022-04-26T04:03:00.000Z,2022-04-26T04:04:00.000Z,2010
2022-04-26T04:04:00.000Z,2022-04-26T04:05:00.000Z,1931
2022-04-26T04:05:00.000Z,2022-04-26T04:06:00.000Z,1948
2022-04-26T04:06:00.000Z,2022-04-26T04:07:00.000Z,1966
2022-04-26T04:07:00.000Z,2022-04-26T04:08:00.000Z,2039
2022-04-26T04:08:00.000Z,2022-04-26T04:09:00.000Z,1975
2022-04-26T04:09:00.000Z,2022-04-26T04:10:00.000Z,1893
2022-04-26T04:10:00.000Z,2022-04-26T04:11:00.000Z,1970
2022-04-26T04:11:00.000Z,2022-04-26T04:12:00.000Z,2019
2022-04-26T04:12:00.000Z,2022-04-26T04:13:00.000Z,2007
2022-04-26T04:13:00.000Z,2022-04-26T04:14:00.000Z,1953
2022-04-26T04:14:00.000Z,2022-04-26T04:15:00.000Z,1984
2022-04-26T04:15:00.000Z,2022-04-26T04:16:00.000Z,1920
2022-04-26T04:16:00.000Z,2022-04-26T04:17:00.000Z,1906
2022-04-26T04:17:00.000Z,2022-04-26T04:18:00.000Z,1939
2022-04-26T04:18:00.000Z,2022-04-26T04:19:00.000Z,1867
2022-04-26T04:19:00.000Z,2022-04-26T04:20:00.000Z,1845
2022-04-26T04:20:00.000Z,2022-04-26T04:21:00.000Z,1873
2022-04-26T04:21:00.000Z,2022-04-26T04:22:00.000Z,1888
2022-04-26T04:22:00.000Z,2022-04-26T04:23:00.000Z,1884
2022-04-26T04:23:00.000Z,2022-04-26T04:24:00.000Z,1840
2022-04-26T04:24:00.000Z,2022-04-26T04:25:00.000Z,1848
2022-04-26T04:25:00.000Z,2022-04-26T04:26:00.000Z,1906
2022-04-26T04:26:00.000Z,2022-04-26T04:27:00.000Z,1899
2022-04-26T04:27:00.000Z,2022-04-26T04:28:00.000Z,1957
2022-04-26T04:28:00.000Z,2022-04-26T04:29:00.000Z,1829
2022-04-26T04:29:00.000Z,2022-04-26T04:30:00.000Z,1898
2022-04-26T04:30:00.000Z,2022-04-26T04:31:00.000Z,1920
2022-04-26T04:31:00.000Z,2022-04-26T04:32:00.000Z,1828
2022-04-26T04:32:00.000Z,2022-04-26T04:33:00.000Z,1856
2022-04-26T04:33:00.000Z,2022-04-26T04:34:00.000Z,1855
2022-04-26T04:34:00.000Z,2022-04-26T04:35:00.000Z,1803
2022-04-26T04:35:00.000Z,2022-04-26T04:36:00.000Z,1830
2022-04-26T04:36:00.000Z,2022-04-26T04:37:00.000Z,1849
2022-04-26T04:37:00.000Z,2022-04-26T04:38:00.000Z,1800
2022-04-26T04:38:00.000Z,2022-04-26T04:39:00.000Z,1813
2022-04-26T04:39:00.000Z,2022-04-26T04:40:00.000Z,1831
2022-04-26T04:40:00.000Z,2022-04-26T04:41:00.000Z,1942
2022-04-26T04:41:00.000Z,2022-04-26T04:42:00.000Z,1816
2022-04-26T04:42:00.000Z,2022-04-26T04:43:00.000Z,1800
2022-04-26T04:43:00.000Z,2022-04-26T04:44:00.000Z,1847
2022-04-26T04:44:00.000Z,2022-04-26T04:45:00.000Z,1760
2022-04-26T04:45:00.000Z,2022-04-26T04:46:00.000Z,1770
2022-04-26T04:46:00.000Z,2022-04-26T04:47:00.000Z,1835
2022-04-26T04:47:00.000Z,2022-04-26T04:48:00.000Z,1958
2022-04-26T04:48:00.000Z,2022-04-26T04:49:00.000Z,1897
2022-04-26T04:49:00.000Z,2022-04-26T04:50:00.000Z,1849
2022-04-26T04:50:00.000Z,2022-04-26T04:51:00.000Z,1901
2022-04-26T04:51:00.000Z,2022-04-26T04:52:00.000Z,1780
2022-04-26T04:52:00.000Z,2022-04-26T04:53:00.000Z,1844
2022-04-26T04:53:00.000Z,2022-04-26T04:54:00.000Z,1883
2022-04-26T04:54:00.000Z,2022-04-26T04:55:00.000Z,1691
2022-04-26T04:55:00.000Z,2022-04-26T04:56:00.000Z,1773
2022-04-26T04:56:00.000Z,2022-04-26T04:57:00.000Z,1763
2022-04-26T04:57:00.000Z,2022-04-26T04:58:00.000Z,1751
2022-04-26T04:58:00.000Z,2022-04-26T04:59:00.000Z,1752
2022-04-26T04:59:00.000Z,2022-04-26T05:00:00.000Z,1744
2022-04-26T05:00:00.000Z,2022-04-26T05:01:00.000Z,1697
2022-04-26T05:01:00.000Z,2022-04-26T05:02:00.000Z,1672
2022-04-26T05:02:00.000Z,2022-04-26T05:03:00.000Z,1796
2022-04-26T05:03:00.000Z,2022-04-26T05:04:00.000Z,1740
2022-04-26T05:04:00.000Z,2022-04-26T05:05:00.000Z,1652
2022-04-26T05:05:00.000Z,2022-04-26T05:06:00.000Z,1666
2022-04-26T05:06:00.000Z,2022-04-26T05:07:00.000Z,1671
2022-04-26T05:07:00.000Z,2022-04-26T05:08:00.000Z,1709
2022-04-26T05:08:00.000Z,2022-04-26T05:09:00.000Z,1686
2022-04-26T05:09:00.000Z,2022-04-26T05:10:00.000Z,1698
2022-04-26T05:10:00.000Z,2022-04-26T05:11:00.000Z,1723
2022-04-26T05:11:00.000Z,2022-04-26T05:12:00.000Z,1715
2022-04-26T05:12:00.000Z,2022-04-26T05:13:00.000Z,1738
2022-04-26T05:13:00.000Z,2022-04-26T05:14:00.000Z,1705
2022-04-26T05:14:00.000Z,2022-04-26T05:15:00.000Z,1710
2022-04-26T05:15:00.000Z,2022-04-26T05:16:00.000Z,1879
2022-04-26T05:16:00.000Z,2022-04-26T05:17:00.000Z,1847
2022-04-26T05:17:00.000Z,2022-04-26T05:18:00.000Z,1658
2022-04-26T05:18:00.000Z,2022-04-26T05:19:00.000Z,1707
2022-04-26T05:19:00.000Z,2022-04-26T05:20:00.000Z,1699
2022-04-26T05:20:00.000Z,2022-04-26T05:21:00.000Z,1699
2022-04-26T05:21:00.000Z,2022-04-26T05:22:00.000Z,1761
2022-04-26T05:22:00.000Z,2022-04-26T05:23:00.000Z,1738
2022-04-26T05:23:00.000Z,2022-04-26T05:24:00.000Z,1651
2022-04-26T05:24:00.000Z,2022-04-26T05:25:00.000Z,1757
2022-04-26T05:25:00.000Z,2022-04-26T05:26:00.000Z,1756
2022-04-26T05:26:00.000Z,2022-04-26T05:27:00.000Z,1701
2022-04-26T05:27:00.000Z,2022-04-26T05:28:00.000Z,1628
2022-04-26T05:28:00.000Z,2022-04-26T05:29:00.000Z,1724
2022-04-26T05:29:00.000Z,2022-04-26T05:30:00.000Z,1716
2022-04-26T05:30:00.000Z,2022-04-26T05:31:00.000Z,1747
2022-04-26T05:31:00.000Z,2022-04-26T05:32:00.000Z,1686
2022-04-26T05:32:00.000Z,2022-04-26T05:33:00.000Z,1744
2022-04-26T05:33:00.000Z,2022-04-26T05:34:00.000Z,1678
2022-04-26T05:34:00.000Z,2022-04-26T05:35:00.000Z,1753
2022-04-26T05:35:00.000Z,2022-04-26T05:36:00.000Z,1731
2022-04-26T05:36:00.000Z,2022-04-26T05:37:00.000Z,1727
2022-04-26T05:37:00.000Z,2022-04-26T05:38:00.000Z,1763
2022-04-26T05:38:00.000Z,2022-04-26T05:39:00.000Z,1720
2022-04-26T05:39:00.000Z,2022-04-26T05:40:00.000Z,1648
2022-04-26T05:40:00.000Z,2022-04-26T05:41:00.000Z,1678
2022-04-26T05:41:00.000Z,2022-04-26T05:42:00.000Z,1677
2022-04-26T05:42:00.000Z,2022-04-26T05:43:00.000Z,1628
2022-04-26T05:43:00.000Z,2022-04-26T05:44:00.000Z,1653
2022-04-26T05:44:00.000Z,2022-04-26T05:45:00.000Z,1673
2022-04-26T05:45:00.000Z,2022-04-26T05:46:00.000Z,1674
2022-04-26T05:46:00.000Z,2022-04-26T05:47:00.000Z,1580
2022-04-26T05:47:00.000Z,2022-04-26T05:48:00.000Z,1672
2022-04-26T05:48:00.000Z,2022-04-26T05:49:00.000Z,1648
2022-04-26T05:49:00.000Z,2022-04-26T05:50:00.000Z,1814
2022-04-26T05:50:00.000Z,2022-04-26T05:51:00.000Z,1740
2022-04-26T05:51:00.000Z,2022-04-26T05:52:00.000Z,1703
2022-04-26T05:52:00.000Z,2022-04-26T05:53:00.000Z,1681
2022-04-26T05:53:00.000Z,2022-04-26T05:54:00.000Z,1698
2022-04-26T05:54:00.000Z,2022-04-26T05:55:00.000Z,1682
2022-04-26T05:55:00.000Z,2022-04-26T05:56:00.000Z,1553
2022-04-26T05:56:00.000Z,2022-04-26T05:57:00.000Z,1663
2022-04-26T05:57:00.000Z,2022-04-26T05:58:00.000Z,1657
2022-04-26T05:58:00.000Z,2022-04-26T05:59:00.000Z,1584
2022-04-26T05:59:00.000Z,2022-04-26T06:00:00.000Z,1660
2022-04-26T06:00:00.000Z,2022-04-26T06:01:00.000Z,1704
2022-04-26T06:01:00.000Z,2022-04-26T06:02:00.000Z,1650
2022-04-26T06:02:00.000Z,2022-04-26T06:03:00.000Z,1628
2022-04-26T06:03:00.000Z,2022-04-26T06:04:00.000Z,1649
2022-04-26T06:04:00.000Z,2022-04-26T06:05:00.000Z,1729
2022-04-26T06:05:00.000Z,2022-04-26T06:06:00.000Z,1637
2022-04-26T06:06:00.000Z,2022-04-26T06:07:00.000Z,1720
2022-04-26T06:07:00.000Z,2022-04-26T06:08:00.000Z,1631
2022-04-26T06:08:00.000Z,2022-04-26T06:09:00.000Z,1651
2022-04-26T06:09:00.000Z,2022-04-26T06:10:00.000Z,1625
2022-04-26T06:10:00.000Z,2022-04-26T06:11:00.000Z,1543
2022-04-26T06:11:00.000Z,2022-04-26T06:12:00.000Z,1650
2022-04-26T06:12:00.000Z,2022-04-26T06:13:00.000Z,1585
2022-04-26T06:13:00.000Z,2022-04-26T06:14:00.000Z,1592
2022-04-26T06:14:00.000Z,2022-04-26T06:15:00.000Z,1619
2022-04-26T06:15:00.000Z,2022-04-26T06:16:00.000Z,1665
2022-04-26T06:16:00.000Z,2022-04-26T06:17:00.000Z,1673
2022-04-26T06:17:00.000Z,2022-04-26T06:18:00.000Z,1664
2022-04-26T06:18:00.000Z,2022-04-26T06:19:00.000Z,1671
2022-04-26T06:19:00.000Z,2022-04-26T06:20:00.000Z,1704
2022-04-26T06:20:00.000Z,2022-04-26T06:21:00.000Z,1694
2022-04-26T06:21:00.000Z,2022-04-26T06:22:00.000Z,1626
2022-04-26T06:22:00.000Z,2022-04-26T06:23:00.000Z,1608
2022-04-26T06:23:00.000Z,2022-04-26T06:24:00.000Z,1611
2022-04-26T06:24:00.000Z,2022-04-26T06:25:00.000Z,1632
2022-04-26T06:25:00.000Z,2022-04-26T06:26:00.000Z,1537
2022-04-26T06:26:00.000Z,2022-04-26T06:27:00.000Z,1584
2022-04-26T06:27:00.000Z,2022-04-26T06:28:00.000Z,1657
2022-04-26T06:28:00.000Z,2022-04-26T06:29:00.000Z,1683
2022-04-26T06:29:00.000Z,2022-04-26T06:30:00.000Z,1636
2022-04-26T06:30:00.000Z,2022-04-26T06:31:00.000Z,1607
2022-04-26T06:31:00.000Z,2022-04-26T06:32:00.000Z,1650
2022-04-26T06:32:00.000Z,2022-04-26T06:33:00.000Z,1537
2022-04-26T06:33:00.000Z,2022-04-26T06:34:00.000Z,1612
2022-04-26T06:34:00.000Z,2022-04-26T06:35:00.000Z,1661
2022-04-26T06:35:00.000Z,2022-04-26T06:36:00.000Z,1590
2022-04-26T06:36:00.000Z,2022-04-26T06:37:00.000Z,1592
2022-04-26T06:37:00.000Z,2022-04-26T06:38:00.000Z,1645
2022-04-26T06:38:00.000Z,2022-04-26T06:39:00.000Z,1531
2022-04-26T06:39:00.000Z,2022-04-26T06:40:00.000Z,1520
2022-04-26T06:40:00.000Z,2022-04-26T06:41:00.000Z,1593
2022-04-26T06:41:00.000Z,2022-04-26T06:42:00.000Z,1635
2022-04-26T06:42:00.000Z,2022-04-26T06:43:00.000Z,1540
2022-04-26T06:43:00.000Z,2022-04-26T06:44:00.000Z,1536
2022-04-26T06:44:00.000Z,2022-04-26T06:45:00.000Z,1586
2022-04-26T06:45:00.000Z,2022-04-26T06:46:00.000Z,1634
2022-04-26T06:46:00.000Z,2022-04-26T06:47:00.000Z,1602
2022-04-26T06:47:00.000Z,2022-04-26T06:48:00.000Z,1541
2022-04-26T06:48:00.000Z,2022-04-26T06:49:00.000Z,1554
2022-04-26T06:49:00.000Z,2022-04-26T06:50:00.000Z,1552
2022-04-26T06:50:00.000Z,2022-04-26T06:51:00.000Z,1585
2022-04-26T06:51:00.000Z,2022-04-26T06:52:00.000Z,1534
2022-04-26T06:52:00.000Z,2022-04-26T06:53:00.000Z,1681
2022-04-26T06:53:00.000Z,2022-04-26T06:54:00.000Z,1564
2022-04-26T06:54:00.000Z,2022-04-26T06:55:00.000Z,1587
2022-04-26T06:55:00.000Z,2022-04-26T06:56:00.000Z,1583
2022-04-26T06:56:00.000Z,2022-04-26T06:57:00.000Z,1585
2022-04-26T06:57:00.000Z,2022-04-26T06:58:00.000Z,1562
2022-04-26T06:58:00.000Z,2022-04-26T06:59:00.000Z,1529
2022-04-26T06:59:00.000Z,2022-04-26T07:00:00.000Z,1629
2022-04-26T07:00:00.000Z,2022-04-26T07:01:00.000Z,1668
2022-04-26T07:01:00.000Z,2022-04-26T07:02:00.000Z,1604
2022-04-26T07:02:00.000Z,2022-04-26T07:03:00.000Z,1642
2022-04-26T07:03:00.000Z,2022-04-26T07:04:00.000Z,1566
2022-04-26T07:04:00.000Z,2022-04-26T07:05:00.000Z,1604
2022-04-26T07:05:00.000Z,2022-04-26T07:06:00.000Z,1581
2022-04-26T07:06:00.000Z,2022-04-26T07:07:00.000Z,1627
2022-04-26T07:07:00.000Z,2022-04-26T07:08:00.000Z,1552
2022-04-26T07:08:00.000Z,2022-04-26T07:09:00.000Z,1636
2022-04-26T07:09:00.000Z,2022-04-26T07:10:00.000Z,1586
2022-04-26T07:10:00.000Z,2022-04-26T07:11:00.000Z,1536
2022-04-26T07:11:00.000Z,2022-04-26T07:12:00.000Z,1613
2022-04-26T07:12:00.000Z,2022-04-26T07:13:00.000Z,1548
2022-04-26T07:13:00.000Z,2022-04-26T07:14:00.000Z,1524
2022-04-26T07:14:00.000Z,2022-04-26T07:15:00.000Z,1583
2022-04-26T07:15:00.000Z,2022-04-26T07:16:00.000Z,1526
2022-04-26T07:16:00.000Z,2022-04-26T07:17:00.000Z,1546
2022-04-26T07:17:00.000Z,2022-04-26T07:18:00.000Z,1656
2022-04-26T07:18:00.000Z,2022-04-26T07:19:00.000Z,1628
2022-04-26T07:19:00.000Z,2022-04-26T07:20:00.000Z,1597
2022-04-26T07:20:00.000Z,2022-04-26T07:21:00.000Z,1556
2022-04-26T07:21:00.000Z,2022-04-26T07:22:00.000Z,1629
2022-04-26T07:22:00.000Z,2022-04-26T07:23:00.000Z,1518
2022-04-26T07:23:00.000Z,2022-04-26T07:24:00.000Z,1510
2022-04-26T07:24:00.000Z,2022-04-26T07:25:00.000Z,1482
2022-04-26T07:25:00.000Z,2022-04-26T07:26:00.000Z,1569
2022-04-26T07:26:00.000Z,2022-04-26T07:27:00.000Z,1466
2022-04-26T07:27:00.000Z,2022-04-26T07:28:00.000Z,1522
2022-04-26T07:28:00.000Z,2022-04-26T07:29:00.000Z,1498
2022-04-26T07:29:00.000Z,2022-04-26T07:30:00.000Z,1446
2022-04-26T07:30:00.000Z,2022-04-26T07:31:00.000Z,1612
2022-04-26T07:31:00.000Z,2022-04-26T07:32:00.000Z,1494
2022-04-26T07:32:00.000Z,2022-04-26T07:33:00.000Z,1499
2022-04-26T07:33:00.000Z,2022-04-26T07:34:00.000Z,1531
2022-04-26T07:34:00.000Z,2022-04-26T07:35:00.000Z,1504
2022-04-26T07:35:00.000Z,2022-04-26T07:36:00.000Z,1537
2022-04-26T07:36:00.000Z,2022-04-26T07:37:00.000Z,1476
2022-04-26T07:37:00.000Z,2022-04-26T07:38:00.000Z,1471
2022-04-26T07:38:00.000Z,2022-04-26T07:39:00.000Z,1613
2022-04-26T07:39:00.000Z,2022-04-26T07:40:00.000Z,1499
2022-04-26T07:40:00.000Z,2022-04-26T07:41:00.000Z,1619
2022-04-26T07:41:00.000Z,2022-04-26T07:42:00.000Z,1482
2022-04-26T07:42:00.000Z,2022-04-26T07:43:00.000Z,1547
2022-04-26T07:43:00.000Z,2022-04-26T07:44:00.000Z,1441
2022-04-26T07:44:00.000Z,2022-04-26T07:45:00.000Z,1499
2022-04-26T07:45:00.000Z,2022-04-26T07:46:00.000Z,1481
2022-04-26T07:46:00.000Z,2022-04-26T07:47:00.000Z,1523
2022-04-26T07:47:00.000Z,2022-04-26T07:48:00.000Z,1460
2022-04-26T07:48:00.000Z,2022-04-26T07:49:00.000Z,1570
2022-04-26T07:49:00.000Z,2022-04-26T07:50:00.000Z,1483
2022-04-26T07:50:00.000Z,2022-04-26T07:51:00.000Z,1498
2022-04-26T07:51:00.000Z,2022-04-26T07:52:00.000Z,1514
2022-04-26T07:52:00.000Z,2022-04-26T07:53:00.000Z,1523
2022-04-26T07:53:00.000Z,2022-04-26T07:54:00.000Z,1526
2022-04-26T07:54:00.000Z,2022-04-26T07:55:00.000Z,1515
2022-04-26T07:55:00.000Z,2022-04-26T07:56:00.000Z,1583
2022-04-26T07:56:00.000Z,2022-04-26T07:57:00.000Z,1548
2022-04-26T07:57:00.000Z,2022-04-26T07:58:00.000Z,1578
2022-04-26T07:58:00.000Z,2022-04-26T07:59:00.000Z,1525
2022-04-26T07:59:00.000Z,2022-04-26T08:00:00.000Z,1546
2022-04-26T08:00:00.000Z,2022-04-26T08:01:00.000Z,1563
2022-04-26T08:01:00.000Z,2022-04-26T08:02:00.000Z,1439
2022-04-26T08:02:00.000Z,2022-04-26T08:03:00.000Z,1409
2022-04-26T08:03:00.000Z,2022-04-26T08:04:00.000Z,1487
2022-04-26T08:04:00.000Z,2022-04-26T08:05:00.000Z,1464
2022-04-26T08:05:00.000Z,2022-04-26T08:06:00.000Z,1465
2022-04-26T08:06:00.000Z,2022-04-26T08:07:00.000Z,1434
2022-04-26T08:07:00.000Z,2022-04-26T08:08:00.000Z,1522
2022-04-26T08:08:00.000Z,2022-04-26T08:09:00.000Z,1406
2022-04-26T08:09:00.000Z,2022-04-26T08:10:00.000Z,1490
2022-04-26T08:10:00.000Z,2022-04-26T08:11:00.000Z,1560
2022-04-26T08:11:00.000Z,2022-04-26T08:12:00.000Z,1444
2022-04-26T08:12:00.000Z,2022-04-26T08:13:00.000Z,1441
2022-04-26T08:13:00.000Z,2022-04-26T08:14:00.000Z,1442
2022-04-26T08:14:00.000Z,2022-04-26T08:15:00.000Z,1455
2022-04-26T08:15:00.000Z,2022-04-26T08:16:00.000Z,1514
2022-04-26T08:16:00.000Z,2022-04-26T08:17:00.000Z,1402
2022-04-26T08:17:00.000Z,2022-04-26T08:18:00.000Z,1341
2022-04-26T08:18:00.000Z,2022-04-26T08:19:00.000Z,1385
2022-04-26T08:19:00.000Z,2022-04-26T08:20:00.000Z,1508
2022-04-26T08:20:00.000Z,2022-04-26T08:21:00.000Z,1423
2022-04-26T08:21:00.000Z,2022-04-26T08:22:00.000Z,1476
2022-04-26T08:22:00.000Z,2022-04-26T08:23:00.000Z,1407
2022-04-26T08:23:00.000Z,2022-04-26T08:24:00.000Z,1525
2022-04-26T08:24:00.000Z,2022-04-26T08:25:00.000Z,1440
2022-04-26T08:25:00.000Z,2022-04-26T08:26:00.000Z,1520
2022-04-26T08:26:00.000Z,2022-04-26T08:27:00.000Z,1469
2022-04-26T08:27:00.000Z,2022-04-26T08:28:00.000Z,1495
2022-04-26T08:28:00.000Z,2022-04-26T08:29:00.000Z,1452
2022-04-26T08:29:00.000Z,2022-04-26T08:30:00.000Z,1467
2022-04-26T08:30:00.000Z,2022-04-26T08:31:00.000Z,1484
2022-04-26T08:31:00.000Z,2022-04-26T08:32:00.000Z,1418
2022-04-26T08:32:00.000Z,2022-04-26T08:33:00.000Z,1479
2022-04-26T08:33:00.000Z,2022-04-26T08:34:00.000Z,1463
2022-04-26T08:34:00.000Z,2022-04-26T08:35:00.000Z,1392
2022-04-26T08:35:00.000Z,2022-04-26T08:36:00.000Z,1339
2022-04-26T08:36:00.000Z,2022-04-26T08:37:00.000Z,1434
2022-04-26T08:37:00.000Z,2022-04-26T08:38:00.000Z,1504
2022-04-26T08:38:00.000Z,2022-04-26T08:39:00.000Z,1502
2022-04-26T08:39:00.000Z,2022-04-26T08:40:00.000Z,1436
2022-04-26T08:40:00.000Z,2022-04-26T08:41:00.000Z,1397
2022-04-26T08:41:00.000Z,2022-04-26T08:42:00.000Z,1420
2022-04-26T08:42:00.000Z,2022-04-26T08:43:00.000Z,1484
2022-04-26T08:43:00.000Z,2022-04-26T08:44:00.000Z,1474
2022-04-26T08:44:00.000Z,2022-04-26T08:45:00.000Z,1457
2022-04-26T08:45:00.000Z,2022-04-26T08:46:00.000Z,1486
2022-04-26T08:46:00.000Z,2022-04-26T08:47:00.000Z,1452
2022-04-26T08:47:00.000Z,2022-04-26T08:48:00.000Z,1461
2022-04-26T08:48:00.000Z,2022-04-26T08:49:00.000Z,1404
