category,version_season,challenge_id,challenge_type,outcome_type,tribe,castaway_id,castaway,n_entities,n_winners,n_in_team,won
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0037,Silas,2,1,8,0.0
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,8,0.0
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,8,0.0
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0042,Frank,2,1,8,0.0
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,8,0.0
Tribal Reward,US03,4.0,Reward,Tribal,Samburu,US0044,Teresa,2,1,8,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0039,Clarence,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0040,Kelly,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0045,Tom,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0046,Lex,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Boran,US0048,Ethan,2,1,6,0.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0036,Linda,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0037,Silas,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0042,Frank,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,7,1.0
Tribal Reward,US03,6.0,Reward,Tribal,Samburu,US0044,Teresa,2,1,7,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0037,Silas,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0039,Clarence,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0042,Frank,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0044,Teresa,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Boran,US0048,Ethan,2,1,6,1.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,6,0.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0040,Kelly,2,1,6,0.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,6,0.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,6,0.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0045,Tom,2,1,6,0.0
Tribal Reward,US03,8.0,Reward,Tribal,Samburu,US0046,Lex,2,1,6,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Boran,US0039,Clarence,2,1,5,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Boran,US0042,Frank,2,1,5,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Boran,US0044,Teresa,2,1,5,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,5,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Boran,US0048,Ethan,2,1,5,0.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,6,1.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0040,Kelly,2,1,6,1.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,6,1.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,6,1.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0045,Tom,2,1,6,1.0
Tribal Reward,US03,10.0,Reward,Tribal,Samburu,US0046,Lex,2,1,6,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0050,Patricia,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0051,Hunter,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0052,Sarah,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0054,Gina,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0055,Boston Rob,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0060,Sean,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Maraamu,US0064,Vecepia,2,1,7,0.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0053,Gabriel,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0056,John,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0057,Zoe,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0058,Tammy,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0059,Robert,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0061,Paschal,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0062,Kathy,2,1,8,1.0
Tribal Reward,US04,2.0,Reward,Tribal,Rotu,US0063,Neleh,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0051,Hunter,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0052,Sarah,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0054,Gina,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0055,Boston Rob,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0060,Sean,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Maraamu,US0064,Vecepia,2,1,6,0.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0053,Gabriel,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0056,John,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0057,Zoe,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0058,Tammy,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0059,Robert,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0061,Paschal,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0062,Kathy,2,1,8,1.0
Tribal Reward,US04,4.0,Reward,Tribal,Rotu,US0063,Neleh,2,1,8,1.0
Tribal Reward,US04,7.0,Reward,Tribal,Maraamu,US0054,Gina,2,1,4,1.0
Tribal Reward,US04,7.0,Reward,Tribal,Maraamu,US0061,Paschal,2,1,4,1.0
Tribal Reward,US04,7.0,Reward,Tribal,Maraamu,US0062,Kathy,2,1,4,1.0
Tribal Reward,US04,7.0,Reward,Tribal,Maraamu,US0063,Neleh,2,1,4,1.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0053,Gabriel,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0055,Boston Rob,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0056,John,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0057,Zoe,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0058,Tammy,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0059,Robert,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0060,Sean,2,1,8,0.0
Tribal Reward,US04,7.0,Reward,Tribal,Rotu,US0064,Vecepia,2,1,8,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Maraamu,US0054,Gina,2,1,4,1.0
Tribal Reward,US04,9.0,Reward,Tribal,Maraamu,US0061,Paschal,2,1,4,1.0
Tribal Reward,US04,9.0,Reward,Tribal,Maraamu,US0062,Kathy,2,1,4,1.0
Tribal Reward,US04,9.0,Reward,Tribal,Maraamu,US0063,Neleh,2,1,4,1.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0055,Boston Rob,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0056,John,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0057,Zoe,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0058,Tammy,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0059,Robert,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0060,Sean,2,1,7,0.0
Tribal Reward,US04,9.0,Reward,Tribal,Rotu,US0064,Vecepia,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0066,Tanya,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0068,Ghandia,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0076,Ted,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0077,Helen,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0078,Jan,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0079,Clay,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Chuay Gahn,US0080,Brian,2,1,7,0.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0067,Jed,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0069,Stephanie,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0070,Robb,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0071,Shii Ann,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0072,Erin,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0073,Ken,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0074,Penny,2,1,8,1.0
Tribal Reward,US05,2.0,Reward,Tribal,Sook Jai,US0075,Jake,2,1,8,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0068,Ghandia,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0076,Ted,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0077,Helen,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0078,Jan,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0079,Clay,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Chuay Gahn,US0080,Brian,2,1,6,1.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0067,Jed,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0069,Stephanie,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0070,Robb,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0071,Shii Ann,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0072,Erin,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0073,Ken,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0074,Penny,2,1,8,0.0
Tribal Reward,US05,4.0,Reward,Tribal,Sook Jai,US0075,Jake,2,1,8,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0068,Ghandia,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0076,Ted,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0077,Helen,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0078,Jan,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0079,Clay,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Chuay Gahn,US0080,Brian,2,1,6,0.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0069,Stephanie,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0070,Robb,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0071,Shii Ann,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0072,Erin,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0073,Ken,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0074,Penny,2,1,7,1.0
Tribal Reward,US05,6.0,Reward,Tribal,Sook Jai,US0075,Jake,2,1,7,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Chuay Gahn,US0076,Ted,2,1,5,0.0
Tribal Reward,US05,9.0,Reward,Tribal,Chuay Gahn,US0077,Helen,2,1,5,0.0
Tribal Reward,US05,9.0,Reward,Tribal,Chuay Gahn,US0078,Jan,2,1,5,0.0
Tribal Reward,US05,9.0,Reward,Tribal,Chuay Gahn,US0079,Clay,2,1,5,0.0
Tribal Reward,US05,9.0,Reward,Tribal,Chuay Gahn,US0080,Brian,2,1,5,0.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0070,Robb,2,1,6,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0071,Shii Ann,2,1,6,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0072,Erin,2,1,6,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0073,Ken,2,1,6,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0074,Penny,2,1,6,1.0
Tribal Reward,US05,9.0,Reward,Tribal,Sook Jai,US0075,Jake,2,1,6,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0082,Janet,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0084,JoAnna,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0085,Jeanne,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0086,Shawna,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0089,Deena,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0091,Christy,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0092,Heidi,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Jaburu,US0096,Jenna,2,1,8,1.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0083,Daniel,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0087,Roger,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0088,Dave,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0090,Alex,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0093,Butch,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0094,Rob,2,1,7,0.0
Tribal Reward,US06,2.0,Reward,Tribal,Tambaqui,US0095,Matthew,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0084,JoAnna,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0085,Jeanne,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0086,Shawna,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0089,Deena,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0091,Christy,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0092,Heidi,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Jaburu,US0096,Jenna,2,1,7,1.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0083,Daniel,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0087,Roger,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0088,Dave,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0090,Alex,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0093,Butch,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0094,Rob,2,1,7,0.0
Tribal Reward,US06,4.0,Reward,Tribal,Tambaqui,US0095,Matthew,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0084,JoAnna,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0085,Jeanne,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0086,Shawna,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0089,Deena,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0091,Christy,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0092,Heidi,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Jaburu,US0096,Jenna,2,1,7,0.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0087,Roger,2,1,6,1.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0088,Dave,2,1,6,1.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0090,Alex,2,1,6,1.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0093,Butch,2,1,6,1.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0094,Rob,2,1,6,1.0
Tribal Reward,US06,6.0,Reward,Tribal,Tambaqui,US0095,Matthew,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0084,JoAnna,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0085,Jeanne,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0086,Shawna,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0089,Deena,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0091,Christy,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0092,Heidi,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Jaburu,US0096,Jenna,2,1,7,0.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0087,Roger,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0088,Dave,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0090,Alex,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0093,Butch,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0094,Rob,2,1,6,1.0
Tribal Reward,US06,7.0,Immunity and Reward,Tribal,Tambaqui,US0095,Matthew,2,1,6,1.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0086,Shawna,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0089,Deena,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0090,Alex,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0094,Rob,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0095,Matthew,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Jaburu,US0096,Jenna,2,1,6,0.0
Tribal Reward,US06,9.0,Reward,Tribal,Tambaqui,US0087,Roger,2,1,5,1.0
Tribal Reward,US06,9.0,Reward,Tribal,Tambaqui,US0088,Dave,2,1,5,1.0
Tribal Reward,US06,9.0,Reward,Tribal,Tambaqui,US0091,Christy,2,1,5,1.0
Tribal Reward,US06,9.0,Reward,Tribal,Tambaqui,US0092,Heidi,2,1,5,1.0
Tribal Reward,US06,9.0,Reward,Tribal,Tambaqui,US0093,Butch,2,1,5,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0100,Burton,2,1,8,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0101,Michelle,2,1,8,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0102,Trish,2,1,8,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0103,Shawn,2,1,8,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0107,Rupert,2,1,8,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0109,Christa,2,1,8,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0111,Jonny Fairplay,2,1,8,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Drake,US0112,Sandra,2,1,8,1.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0098,Ryan S.,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0099,Lillian,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0104,Osten,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0105,Andrew,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0106,Ryan O.,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0108,Tijuana,2,1,7,0.0
Tribal Reward,US07,2.0,Reward,Tribal,Morgan,US0110,Darrah,2,1,7,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0100,Burton,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0101,Michelle,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0102,Trish,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0103,Shawn,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0107,Rupert,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0109,Christa,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0111,Jonny Fairplay,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Drake,US0112,Sandra,2,1,8,1.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0099,Lillian,2,1,6,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0104,Osten,2,1,6,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0105,Andrew,2,1,6,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0106,Ryan O.,2,1,6,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0108,Tijuana,2,1,6,0.0
Tribal Reward,US07,4.0,Reward,Tribal,Morgan,US0110,Darrah,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0100,Burton,2,1,8,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0101,Michelle,2,1,8,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0102,Trish,2,1,8,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0103,Shawn,2,1,8,1.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0107,Rupert,2,1,8,1.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0109,Christa,2,1,8,1.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0111,Jonny Fairplay,2,1,8,1.0
Tribal Reward,US07,6.0,Reward,Tribal,Drake,US0112,Sandra,2,1,8,1.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0099,Lillian,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0104,Osten,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0105,Andrew,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0106,Ryan O.,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0108,Tijuana,2,1,6,0.0
Tribal Reward,US07,6.0,Reward,Tribal,Morgan,US0110,Darrah,2,1,6,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0100,Burton,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0101,Michelle,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0102,Trish,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0103,Shawn,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0107,Rupert,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0109,Christa,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0111,Jonny Fairplay,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Drake,US0112,Sandra,2,1,8,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0099,Lillian,2,1,6,0.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0104,Osten,2,1,6,1.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0105,Andrew,2,1,6,1.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0106,Ryan O.,2,1,6,1.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0108,Tijuana,2,1,6,1.0
Tribal Reward,US07,8.0,Reward,Tribal,Morgan,US0110,Darrah,2,1,6,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0100,Burton,2,1,7,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0102,Trish,2,1,7,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0103,Shawn,2,1,7,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0107,Rupert,2,1,7,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0109,Christa,2,1,7,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0111,Jonny Fairplay,2,1,7,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Drake,US0112,Sandra,2,1,7,1.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0099,Lillian,2,1,6,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0104,Osten,2,1,6,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0105,Andrew,2,1,6,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0106,Ryan O.,2,1,6,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0108,Tijuana,2,1,6,0.0
Tribal Reward,US07,10.0,Reward,Tribal,Morgan,US0110,Darrah,2,1,6,0.0
Tribal Reward,US08,2.0,Reward,Tribal,Chapera,US0013,Sue,3,1,6,0.0
Tribal Reward,US08,2.0,Reward,Tribal,Chapera,US0024,Alicia,3,1,6,0.0
