version,version_season,season_name,season,castaway,castaway_id,advantage_id,sequence_id,day,episode,event,played_for,played_for_id,success,votes_nullified
US,US36,Survivor: Ghost Island,36.0,Sebastian,US0531,10.0,1.0,33.0,12.0,Found,,,,
US,US36,Survivor: Ghost Island,36.0,Sebastian,US0531,10.0,2.0,36.0,13.0,Voted out with advantage,,,,
US,US37,Survivor: David vs. Goliath,37.0,Dan,US0546,1.0,1.0,2.0,1.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Dan,US0546,1.0,2.0,22.0,8.0,Played,Angelina,US0554,Not needed,2.0
US,US37,Survivor: David vs. Goliath,37.0,Davie,US0551,2.0,1.0,4.0,2.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Davie,US0551,2.0,2.0,22.0,8.0,Played,Christian,US0550,Yes,7.0
US,US37,Survivor: David vs. Goliath,37.0,Carl,US0548,3.0,1.0,10.0,4.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Carl,US0548,3.0,2.0,25.0,9.0,Played,Dan,US0546,Yes,
US,US37,Survivor: David vs. Goliath,37.0,Dan,US0546,4.0,1.0,15.0,5.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Dan,US0546,4.0,2.0,25.0,9.0,Played,Dan,US0546,No,0.0
US,US37,Survivor: David vs. Goliath,37.0,Nick,US0556,5.0,1.0,21.0,7.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Nick,US0556,5.0,2.0,25.0,9.0,Played,Alison,US0552,Yes,
US,US37,Survivor: David vs. Goliath,37.0,Christian,US0550,6.0,1.0,24.0,9.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Christian,US0550,6.0,2.0,32.0,11.0,Played,Christian,US0550,Yes,5.0
US,US37,Survivor: David vs. Goliath,37.0,Nick,US0556,7.0,1.0,26.0,10.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Nick,US0556,7.0,2.0,35.0,12.0,Played,Nick,US0556,Not needed,0.0
US,US37,Survivor: David vs. Goliath,37.0,Davie,US0551,8.0,1.0,34.0,12.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Davie,US0551,8.0,2.0,35.0,12.0,Played,Davie,US0551,Not needed,2.0
US,US37,Survivor: David vs. Goliath,37.0,Angelina,US0554,9.0,1.0,36.0,13.0,Found,,,,
US,US37,Survivor: David vs. Goliath,37.0,Angelina,US0554,9.0,2.0,37.0,13.0,Played,Angelina,US0554,Not needed,0.0
US,US38,Survivor: Edge of Extinction,38.0,Ron,US0565,1.0,1.0,1.0,1.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Ron,US0565,1.0,2.0,8.0,3.0,Expired,,,,
US,US38,Survivor: Edge of Extinction,38.0,Lauren,US0568,2.0,1.0,4.0,2.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Lauren,US0568,2.0,2.0,36.0,13.0,Played,Chris,US0559,Not needed,1.0
US,US38,Survivor: Edge of Extinction,38.0,Aubry,US0477,3.0,1.0,7.0,3.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Aubry,US0477,3.0,2.0,13.0,5.0,Voted out with advantage,,,,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,4.0,1.0,13.0,5.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Aubry,US0477,4.0,2.0,13.0,5.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Aubry,US0477,4.0,3.0,13.0,5.0,Voted out with advantage,,,,
US,US38,Survivor: Edge of Extinction,38.0,Kelley,US0429,5.0,1.0,16.0,5.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Kelley,US0429,5.0,2.0,27.0,9.0,Voted out with advantage,,,,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,6.0,1.0,18.0,6.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,6.0,2.0,23.0,8.0,Played,David,US0495,Not needed,1.0
US,US38,Survivor: Edge of Extinction,38.0,Aubry,US0477,7.0,1.0,21.0,7.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Aurora,US0566,7.0,2.0,21.0,7.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Ron,US0565,7.0,3.0,27.0,9.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Aurora,US0566,7.0,4.0,28.0,10.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Gavin,US0570,7.0,5.0,28.0,10.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Gavin,US0570,7.0,6.0,31.0,11.0,Played,Ron,US0565,Not needed,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,8.0,1.0,30.0,11.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,8.0,2.0,31.0,11.0,Played,Rick,US0560,Yes,4.0
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,9.0,1.0,32.0,12.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,9.0,2.0,36.0,13.0,Played,Rick,US0560,Yes,3.0
US,US38,Survivor: Edge of Extinction,38.0,Chris,US0559,10.0,1.0,35.0,13.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Chris,US0559,10.0,2.0,37.0,13.0,Played,Chris,US0559,Yes,3.0
US,US38,Survivor: Edge of Extinction,38.0,Rick,US0560,11.0,1.0,37.0,13.0,Found,,,,
US,US38,Survivor: Edge of Extinction,38.0,Gavin,US0570,11.0,2.0,37.0,13.0,Received,,,,
US,US38,Survivor: Edge of Extinction,38.0,Gavin,US0570,11.0,3.0,37.0,13.0,Played,Gavin,US0570,Not needed,0.0
US,US39,Survivor: Island of the Idols,39.0,Chelsea,US0574,1.0,1.0,4.0,2.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Chelsea,US0574,1.0,2.0,11.0,4.0,Voted out with advantage,,,,
US,US39,Survivor: Island of the Idols,39.0,Kellee,US0578,2.0,1.0,5.0,2.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,2.0,2.0,19.0,7.0,Received,,,,
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,2.0,3.0,19.0,7.0,Played,Dean,US0589,Yes,5.0
US,US39,Survivor: Island of the Idols,39.0,Vince,US0573,3.0,1.0,7.0,3.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Vince,US0573,3.0,2.0,8.0,3.0,Voted out with advantage,,,,
US,US39,Survivor: Island of the Idols,39.0,Jamal,US0579,4.0,1.0,9.0,4.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Jamal,US0579,4.0,2.0,19.0,7.0,Played,Noura,US0588,Not needed,0.0
US,US39,Survivor: Island of the Idols,39.0,Elaine,US0584,5.0,1.0,16.0,6.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Elaine,US0584,5.0,2.0,16.0,6.0,Played,Jason,US0576,Yes,
US,US39,Survivor: Island of the Idols,39.0,Kellee,US0578,6.0,1.0,20.0,8.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Kellee,US0578,6.0,2.0,22.0,8.0,Voted out with advantage,,,,
US,US39,Survivor: Island of the Idols,39.0,Kellee,US0578,7.0,1.0,22.0,8.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Kellee,US0578,7.0,2.0,22.0,8.0,Voted out with advantage,,,,
US,US39,Survivor: Island of the Idols,39.0,Janet,US0586,8.0,1.0,23.0,8.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Janet,US0586,8.0,2.0,24.0,8.0,Played,Janet,US0586,Not needed,2.0
US,US39,Survivor: Island of the Idols,39.0,Karishma,US0583,9.0,1.0,25.0,9.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Karishma,US0583,9.0,2.0,30.0,10.0,Played,Karishma,US0583,Yes,7.0
US,US39,Survivor: Island of the Idols,39.0,Lauren,US0587,10.0,1.0,30.0,10.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Lauren,US0587,10.0,2.0,30.0,10.0,Played,Lauren,US0587,Not needed,0.0
US,US39,Survivor: Island of the Idols,39.0,Elaine,US0584,11.0,1.0,31.0,11.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Elaine,US0584,11.0,2.0,32.0,11.0,Played,Elaine,US0584,Not needed,0.0
US,US39,Survivor: Island of the Idols,39.0,Janet,US0586,12.0,1.0,33.0,12.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Janet,US0586,12.0,2.0,37.0,13.0,Played,Janet,US0586,Not needed,0.0
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,13.0,1.0,34.0,12.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,13.0,2.0,37.0,13.0,Played,Janet,US0586,Yes,
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,14.0,1.0,36.0,13.0,Found,,,,
US,US39,Survivor: Island of the Idols,39.0,Dean,US0589,14.0,2.0,37.0,13.0,Expired,,,,
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,1.0,1.0,3.0,1.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sandra,US0112,1.0,2.0,3.0,1.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,1.0,3.0,16.0,6.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,1.0,4.0,16.0,6.0,Played,Denise,US0386,Yes,4.0
US,US40,Survivor: Winners at War,40.0,Denise,US0386,2.0,1.0,4.0,2.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,2.0,2.0,4.0,2.0,Activated,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,23.0,1.0,16.0,6.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,23.0,2.0,16.0,6.0,Played,Jeremy,US0433,Not needed,0.0
US,US40,Survivor: Winners at War,40.0,Denise,US0386,3.0,1.0,4.0,2.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Adam,US0498,3.0,2.0,4.0,2.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,3.0,3.0,6.0,2.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Denise,US0386,3.0,4.0,16.0,6.0,Absorbed,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,4.0,1.0,4.0,2.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,4.0,2.0,25.0,10.0,Activated,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,5.0,1.0,4.0,2.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,5.0,2.0,4.0,2.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,5.0,3.0,25.0,10.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,5.0,4.0,25.0,10.0,Absorbed,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,45.0,1.0,25.0,10.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Kim,US0371,45.0,2.0,25.0,10.0,Played,Denise,US0386,Not needed,2.0
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,7.0,1.0,12.0,5.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,7.0,2.0,14.0,5.0,Activated,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,7.0,3.0,14.0,5.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,78.0,3.0,28.0,11.0,Voted out with advantage,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,8.0,1.0,12.0,5.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sarah,US0414,8.0,2.0,12.0,5.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,8.0,3.0,14.0,5.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Sophie,US0353,8.0,4.0,14.0,5.0,Absorbed,,,,
US,US40,Survivor: Winners at War,40.0,Michele,US0478,10.0,1.0,22.0,9.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Jeremy,US0433,10.0,2.0,29.0,12.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Michele,US0478,10.0,3.0,30.0,13.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Michele,US0478,10.0,4.0,31.0,13.0,Played,Michele,US0478,Not needed,2.0
US,US40,Survivor: Winners at War,40.0,Tony,US0424,11.0,1.0,28.0,11.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Tony,US0424,11.0,2.0,36.0,14.0,Played,Tony,US0424,Not needed,0.0
US,US40,Survivor: Winners at War,40.0,Ben,US0516,12.0,1.0,29.0,12.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Ben,US0516,12.0,2.0,36.0,14.0,Played,Ben,US0516,Not needed,2.0
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,13.0,1.0,35.0,14.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,13.0,2.0,36.0,14.0,Played,Natalie,US0442,Yes,4.0
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,14.0,1.0,37.0,14.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,14.0,2.0,37.0,14.0,Played,Natalie,US0442,Not needed,0.0
US,US40,Survivor: Winners at War,40.0,Tyson,US0274,9.0,1.0,15.0,6.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Parvati,US0197,9.0,2.0,15.0,6.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Parvati,US0197,9.0,3.0,16.0,6.0,Voted out with advantage,,,,
US,US40,Survivor: Winners at War,40.0,Natalie,US0442,6.0,1.0,8.0,3.0,Found,,,,
US,US40,Survivor: Winners at War,40.0,Sarah,US0414,6.0,2.0,8.0,3.0,Received,,,,
US,US40,Survivor: Winners at War,40.0,Sarah,US0414,6.0,3.0,25.0,10.0,Played,Denise,US0386,Yes,
US,US41,Survivor: 41,41.0,Xander,US0597,1.0,1.0,2.0,1.0,Found,,,,
US,US41,Survivor: 41,41.0,Xander,US0597,1.0,2.0,21.0,11.0,Played,Liana,US0608,Not needed,
US,US41,Survivor: 41,41.0,JD,US0603,2.0,1.0,2.0,1.0,Found,,,,
US,US41,Survivor: 41,41.0,Shan,US0606,2.0,2.0,9.0,4.0,Received,,,,
US,US41,Survivor: 41,41.0,Ricard,US0596,2.0,3.0,9.0,4.0,Received,,,,
US,US41,Survivor: 41,41.0,Shan,US0606,2.0,4.0,11.0,5.0,Received,,,,
US,US41,Survivor: 41,41.0,Shan,US0606,2.0,5.0,17.0,9.0,Played,Naseer,US0600,Not needed,
US,US41,Survivor: 41,41.0,Deshawn,US0601,3.0,1.0,5.0,2.0,Found,,,,
US,US41,Survivor: 41,41.0,Deshawn,US0601,3.0,2.0,14.0,7.0,Played,Evvie,US0598,No,
US,US41,Survivor: 41,41.0,Xander,US0597,4.0,1.0,5.0,2.0,Found (beware),,,,
US,US41,Survivor: 41,41.0,Xander,US0597,4.0,2.0,11.0,5.0,Activated,,,,
US,US41,Survivor: 41,41.0,Tiffany,US0604,4.0,3.0,14.0,7.0,Received,,,,
US,US41,Survivor: 41,41.0,Xander,US0597,4.0,4.0,16.0,8.0,Received,,,,
US,US41,Survivor: 41,41.0,Xander,US0597,4.0,5.0,24.0,13.0,Played,Xander,US0597,Not needed,0.0
US,US41,Survivor: 41,41.0,Brad,US0602,5.0,1.0,7.0,3.0,Found (beware),,,,
US,US41,Survivor: 41,41.0,Brad,US0602,5.0,2.0,7.0,3.0,Voted out with advantage,,,,
US,US41,Survivor: 41,41.0,Brad,US0602,6.0,1.0,6.0,3.0,Found,,,,
US,US41,Survivor: 41,41.0,Brad,US0602,6.0,2.0,7.0,3.0,Voted out with advantage,,,,
US,US41,Survivor: 41,41.0,Shan,US0606,7.0,1.0,11.0,5.0,Found (beware),,,,
US,US41,Survivor: 41,41.0,Shan,US0606,7.0,2.0,11.0,5.0,Activated,,,,
US,US41,Survivor: 41,41.0,Shan,US0606,7.0,3.0,19.0,10.0,Voted out with advantage,,,,
US,US41,Survivor: 41,41.0,Naseer,US0600,8.0,1.0,11.0,5.0,Found (beware),,,,
US,US41,Survivor: 41,41.0,Naseer,US0600,8.0,2.0,11.0,5.0,Activated,,,,
US,US41,Survivor: 41,41.0,Naseer,US0600,8.0,3.0,17.0,9.0,Voted out with advantage,,,,
US,US41,Survivor: 41,41.0,Liana,US0608,9.0,1.0,11.0,5.0,Found,,,,
US,US41,Survivor: 41,41.0,Liana,US0608,9.0,2.0,14.0,7.0,Played,Xander,US0597,No,
US,US42,Survivor: 42,42.0,Drea,US0611,1.0,1.0,1.0,1.0,Found,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,1.0,2.0,19.0,10.0,Became steal a vote,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,1.0,3.0,21.0,11.0,Voted out with advantage,,,,
US,US42,Survivor: 42,42.0,Hai,US0612,2.0,1.0,1.0,1.0,Found,,,,
US,US42,Survivor: 42,42.0,Hai,US0612,2.0,2.0,19.0,10.0,Voted out with advantage,,,,
US,US42,Survivor: 42,42.0,Lindsay,US0616,3.0,1.0,1.0,1.0,Found,,,,
US,US42,Survivor: 42,42.0,Lindsay,US0616,3.0,2.0,19.0,10.0,Became steal a vote,,,,
US,US42,Survivor: 42,42.0,Lindsay,US0616,3.0,3.0,21.0,11.0,Became hidden immunity idol,,,,
US,US42,Survivor: 42,42.0,Lindsay,US0616,3.0,4.0,23.0,12.0,Expired,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,4.0,1.0,3.0,1.0,Found,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,4.0,2.0,21.0,11.0,Played,Mike,US0620,No,
US,US42,Survivor: 42,42.0,Maryanne,US0619,5.0,1.0,5.0,2.0,Found,,,,
US,US42,Survivor: 42,42.0,Maryanne,US0619,5.0,2.0,23.0,12.0,Played,Omar,US0621,Yes,
US,US42,Survivor: 42,42.0,Mike,US0620,6.0,1.0,4.0,2.0,Found (beware),,,,
US,US42,Survivor: 42,42.0,Mike,US0620,6.0,2.0,10.0,5.0,Activated,,,,
US,US42,Survivor: 42,42.0,Mike,US0620,6.0,3.0,24.0,13.0,Played,Maryanne,US0619,Not needed,0.0
US,US42,Survivor: 42,42.0,Maryanne,US0619,7.0,1.0,6.0,3.0,Found (beware),,,,
US,US42,Survivor: 42,42.0,Maryanne,US0619,7.0,2.0,10.0,5.0,Activated,,,,
US,US42,Survivor: 42,42.0,Maryanne,US0619,7.0,3.0,17.0,9.0,Played,Maryanne,US0619,Not needed,0.0
US,US42,Survivor: 42,42.0,Omar,US0621,8.0,1.0,8.0,4.0,Found,,,,
US,US42,Survivor: 42,42.0,Omar,US0621,8.0,2.0,23.0,12.0,Voted out with advantage,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,9.0,1.0,10.0,5.0,Found (beware),,,,
US,US42,Survivor: 42,42.0,Drea,US0611,9.0,2.0,10.0,5.0,Activated,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,9.0,3.0,17.0,9.0,Played,Drea,US0611,Not needed,0.0
US,US42,Survivor: 42,42.0,Drea,US0611,10.0,1.0,15.0,8.0,Found,,,,
US,US42,Survivor: 42,42.0,Drea,US0611,10.0,2.0,21.0,11.0,Played,Mike,US0620,No,
US,US42,Survivor: 42,42.0,Maryanne,US0619,11.0,1.0,19.0,10.0,Found,,,,
US,US42,Survivor: 42,42.0,Maryanne,US0619,11.0,2.0,24.0,13.0,Expired,,,,
US,US43,Survivor: 43,43.0,Gabler,US0638,1.0,1.0,2.0,1.0,Found,,,,
US,US43,Survivor: 43,43.0,Gabler,US0638,1.0,2.0,12.0,6.0,Expired,,,,
US,US43,Survivor: 43,43.0,Cody,US0628,2.0,1.0,5.0,2.0,Found (beware),,,,
US,US43,Survivor: 43,43.0,Jesse,US0634,2.0,2.0,14.0,7.0,Received,,,,
US,US43,Survivor: 43,43.0,Cody,US0628,2.0,2.0,5.0,2.0,Activated,,,,
US,US43,Survivor: 43,43.0,Karla,US0636,3.0,1.0,6.0,3.0,Found (beware),,,,
US,US43,Survivor: 43,43.0,Karla,US0636,3.0,2.0,23.0,12.0,Played,Karla,,Not needed,
US,US43,Survivor: 43,43.0,Karla,US0636,3.0,2.0,6.0,3.0,Activated,,,,
US,US43,Survivor: 43,43.0,Noelle,US0641,4.0,1.0,6.0,3.0,Found,,,,
US,US43,Survivor: 43,43.0,Owen,US0642,4.0,2.0,14.0,7.0,Received,,,,
US,US43,Survivor: 43,43.0,Noelle,US0641,4.0,2.0,17.0,9.0,Played,Owen,,Not needed,
US,US43,Survivor: 43,43.0,Jeanine,US0633,5.0,1.0,10.0,5.0,Found (beware),,,,
US,US43,Survivor: 43,43.0,Dwight,US0629,5.0,2.0,14.0,7.0,Received,,,,
US,US43,Survivor: 43,43.0,Jeanine,US0633,5.0,2.0,10.0,5.0,Activated,,,,
US,US43,Survivor: 43,43.0,Jesse,US0634,5.0,3.0,14.0,7.0,Received,,,,
US,US43,Survivor: 43,43.0,Jesse,US0634,5.0,4.0,23.0,12.0,Played,Owen,,Not needed,
US,US43,Survivor: 43,43.0,Geo,US0631,6.0,1.0,11.0,5.0,Found,,,,
US,US43,Survivor: 43,43.0,Geo,US0631,6.0,2.0,11.0,5.0,Voted out with advantage,,,,
US,US43,Survivor: 43,43.0,James,US0632,7.0,1.0,14.0,7.0,Found,,,,
US,US43,Survivor: 43,43.0,James,US0632,7.0,2.0,17.0,9.0,Voted out with advantage,,,,
US,US43,Survivor: 43,43.0,Cody,US0628,8.0,1.0,21.0,11.0,Found,,,,
US,US43,Survivor: 43,43.0,Cody,US0628,8.0,2.0,21.0,11.0,Played,Owen,,Yes,
US,US43,Survivor: 43,43.0,Karla,US0636,9.0,1.0,24.0,13.0,Found,,,,
US,US43,Survivor: 43,43.0,Karla,US0636,9.0,2.0,24.0,13.0,Played,Karla,,No,
US,US44,Survivor: 44,44.0,Lauren,US0648,1.0,1.0,2.0,1.0,Found,,,,
US,US44,Survivor: 44,44.0,Lauren,US0648,1.0,2.0,3.0,1.0,Banked,,,,
US,US44,Survivor: 44,44.0,Jaime,US0646,1.0,3.0,17.0,9.0,Received,,,,
US,US44,Survivor: 44,44.0,Jaime,US0646,1.0,4.0,17.0,9.0,Played,Heidi,US0654,No,
US,US44,Survivor: 44,44.0,Brandon,US0645,2.0,1.0,2.0,1.0,Found,,,,
US,US44,Survivor: 44,44.0,Brandon,US0645,2.0,2.0,3.0,1.0,Played,Brandon,US0645,Yes,2.0
US,US44,Survivor: 44,44.0,Sarah,US0661,3.0,1.0,2.0,1.0,Found,,,,
US,US44,Survivor: 44,44.0,Sarah,US0661,3.0,2.0,9.0,4.0,Voted out with advantage,,,,
US,US44,Survivor: 44,44.0,Danny,US0652,4.0,1.0,4.0,2.0,Found,,,,
US,US44,Survivor: 44,44.0,Danny,US0652,4.0,2.0,15.0,8.0,Played,Frannie,US0653,Yes,6.0
US,US44,Survivor: 44,44.0,Carolyn,US0658,5.0,1.0,4.0,2.0,Found,,,,
US,US44,Survivor: 44,44.0,Carolyn,US0658,5.0,2.0,21.0,11.0,Played,Carson,US0659,No,2.0
US,US44,Survivor: 44,44.0,Matthew,US0650,6.0,1.0,4.0,2.0,Found,,,,
US,US44,Survivor: 44,44.0,Matthew,US0650,6.0,2.0,11.0,5.0,Left game with advantage,,,,
US,US44,Survivor: 44,44.0,Josh,US0655,7.0,1.0,8.0,4.0,Found,,,,
US,US44,Survivor: 44,44.0,Josh,US0655,7.0,2.0,9.0,4.0,Played,Josh,US0655,Yes,2.0
US,US44,Survivor: 44,44.0,Carson,US0659,8.0,1.0,8.0,4.0,Found,,,,
US,US44,Survivor: 44,44.0,Carson,US0659,8.0,2.0,12.0,6.0,Expired,,,,
US,US44,Survivor: 44,44.0,Jaime,US0646,9.0,1.0,8.0,4.0,Found,,,,
US,US44,Survivor: 44,44.0,Jaime,US0646,9.0,2.0,12.0,6.0,Expired,,,,
US,US44,Survivor: 44,44.0,Heidi,US0654,10.0,1.0,14.0,7.0,Found,,,,
US,US44,Survivor: 44,44.0,Heidi,US0654,10.0,2.0,14.0,7.0,Played,Lauren,US0648,No,
US,US44,Survivor: 44,44.0,Heidi,US0654,11.0,1.0,16.0,9.0,Found,,,,
US,US44,Survivor: 44,44.0,Heidi,US0654,11.0,2.0,23.0,12.0,Played,Heidi,US0654,No,0.0
US,US45,Survivor: 45,45.0,Austin,US0663,1.0,1.0,2.0,1.0,Found (beware),,,,
US,US45,Survivor: 45,45.0,Austin,US0663,1.0,2.0,6.0,3.0,Found,,,,
US,US45,Survivor: 45,45.0,Julie,US0672,1.0,3.0,17.0,9.0,Recieved,,,,
US,US45,Survivor: 45,45.0,Julie,US0672,1.0,4.0,21.0,11.0,Played,Julie,US0672,Yes,6.0
US,US45,Survivor: 45,45.0,Sabiyah,US0677,2.0,1.0,4.0,2.0,Found (beware),,,,
US,US45,Survivor: 45,45.0,Sabiyah,US0677,2.0,2.0,7.0,3.0,Found,,,,
US,US45,Survivor: 45,45.0,Sabiyah,US0677,2.0,3.0,7.0,3.0,Voted out with advantage,,,No,
US,US45,Survivor: 45,45.0,Drew,US0667,3.0,1.0,4.0,2.0,Found,,,,
US,US45,Survivor: 45,45.0,Kaleb,US0673,4.0,1.0,6.0,3.0,Found,,,,
US,US45,Survivor: 45,45.0,Drew,US0667,4.0,2.0,6.0,3.0,Recieved,,,,
US,US45,Survivor: 45,45.0,Austin,US0663,4.0,3.0,11.0,5.0,Recieved,,,,
US,US45,Survivor: 45,45.0,Austin,US0663,4.0,4.0,11.0,5.0,Played,Austin,US0663,Not needed,
US,US45,Survivor: 45,45.0,Austin,US0663,5.0,1.0,11.0,5.0,Found,,,,
US,US45,Survivor: 45,45.0,Austin,US0663,5.0,2.0,13.0,6.0,Became steal a vote,,,,
US,US45,Survivor: 45,45.0,Austin,US0663,5.0,3.0,17.0,9.0,Became hidden immunity idol,,,,
US,US45,Survivor: 45,45.0,Austin,US0663,5.0,4.0,23.0,12.0,Played,Austin,US0663,Not needed,0.0
US,US45,Survivor: 45,45.0,Kellie,US0675,6.0,1.0,11.0,5.0,Found,,,,
US,US45,Survivor: 45,45.0,Kellie,US0675,6.0,2.0,13.0,6.0,Became steal a vote,,,,
US,US45,Survivor: 45,45.0,Kellie,US0675,6.0,3.0,16.0,8.0,Voted out with advantage,,,,
US,US45,Survivor: 45,45.0,J. Maya,US0670,7.0,1.0,11.0,5.0,Found,,,,
US,US45,Survivor: 45,45.0,J. Maya,US0670,7.0,2.0,13.0,6.0,Voted out with advantage,,,,
US,US45,Survivor: 45,45.0,Bruce,US0657,8.0,1.0,12.0,6.0,Found (beware),,,,
US,US45,Survivor: 45,45.0,Bruce,US0657,8.0,2.0,12.0,6.0,Found,,,,
US,US45,Survivor: 45,45.0,Bruce,US0657,8.0,3.0,19.0,10.0,Voted out with advantage,,,,
US,US45,Survivor: 45,45.0,Jake,US0671,9.0,1.0,22.0,12.0,Found,,,,
US,US45,Survivor: 45,45.0,Jake,US0671,9.0,2.0,24.0,13.0,Played,Katurah,US0674,Not needed,1.0
US,US45,Survivor: 45,45.0,Jake,US0671,10.0,1.0,24.0,13.0,Found,,,,
US,US45,Survivor: 45,45.0,Jake,US0671,10.0,2.0,24.0,13.0,Played,Jake,US0671,No,
US,US46,Survivor: 46,46.0,Tiffany,US0695,1.0,1.0,2.0,1.0,Found (beware),,,,
US,US46,Survivor: 46,46.0,Tiffany,US0695,1.0,2.0,2.0,1.0,Found,,,,
