version,version_season,season_name,season,episode,day,castaway_id,castaway,tribe,tribe_status
US,US05,Survivor: Thailand,5.0,12.0,33.0,US0077,Helen,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,12.0,33.0,US0078,Jan,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,12.0,33.0,US0079,Clay,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,12.0,33.0,US0080,Brian,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,13.0,36.0,US0076,Ted,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,13.0,36.0,US0077,Helen,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,13.0,36.0,US0078,Jan,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,13.0,36.0,US0079,Clay,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,13.0,36.0,US0080,Brian,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,37.0,US0077,Helen,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,37.0,US0078,Jan,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,37.0,US0079,Clay,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,37.0,US0080,Brian,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,38.0,US0078,Jan,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,38.0,US0079,Clay,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,38.0,US0080,Brian,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,39.0,US0079,Clay,Chuay Jai,Merged
US,US05,Survivor: Thailand,5.0,14.0,39.0,US0080,Brian,Chuay Jai,Merged
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0082,Janet,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0084,JoAnna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0085,Jeanne,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0086,Shawna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0089,Deena,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0091,Christy,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0092,Heidi,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0096,Jenna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0081,Ryan,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0083,Daniel,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0087,Roger,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0088,Dave,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0090,Alex,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0093,Butch,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0094,Rob,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,1.0,3.0,US0095,Matthew,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0082,Janet,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0084,JoAnna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0085,Jeanne,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0086,Shawna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0089,Deena,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0091,Christy,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0092,Heidi,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0096,Jenna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0083,Daniel,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0087,Roger,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0088,Dave,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0090,Alex,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0093,Butch,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0094,Rob,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,2.0,6.0,US0095,Matthew,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0084,JoAnna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0085,Jeanne,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0086,Shawna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0089,Deena,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0091,Christy,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0092,Heidi,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0096,Jenna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0083,Daniel,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0087,Roger,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0088,Dave,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0090,Alex,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0093,Butch,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0094,Rob,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,3.0,9.0,US0095,Matthew,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0084,JoAnna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0085,Jeanne,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0086,Shawna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0089,Deena,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0091,Christy,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0092,Heidi,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0096,Jenna,Jaburu,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0087,Roger,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0088,Dave,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0090,Alex,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0093,Butch,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0094,Rob,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,4.0,12.0,US0095,Matthew,Tambaqui,Original
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0086,Shawna,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0089,Deena,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0090,Alex,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0094,Rob,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0095,Matthew,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0096,Jenna,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0085,Jeanne,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0087,Roger,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0088,Dave,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0091,Christy,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0092,Heidi,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,5.0,15.0,US0093,Butch,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0086,Shawna,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0089,Deena,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0090,Alex,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0094,Rob,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0095,Matthew,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0096,Jenna,Jaburu,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0087,Roger,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0088,Dave,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0091,Christy,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0092,Heidi,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,6.0,18.0,US0093,Butch,Tambaqui,Swapped
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0087,Roger,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0088,Dave,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0089,Deena,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0090,Alex,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0091,Christy,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,7.0,21.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0088,Dave,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0089,Deena,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0090,Alex,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0091,Christy,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,8.0,24.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0089,Deena,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0090,Alex,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0091,Christy,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,9.0,27.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0090,Alex,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0091,Christy,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,11.0,30.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0091,Christy,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,12.0,33.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,13.0,36.0,US0092,Heidi,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,13.0,36.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,13.0,36.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,13.0,36.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,13.0,36.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,37.0,US0093,Butch,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,37.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,37.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,37.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,38.0,US0094,Rob,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,38.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,38.0,US0096,Jenna,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,39.0,US0095,Matthew,Jacare,Merged
US,US06,Survivor: The Amazon,6.0,14.0,39.0,US0096,Jenna,Jacare,Merged
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0101,Michelle,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0097,Nicole,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0098,Ryan S.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,1.0,3.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0101,Michelle,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0098,Ryan S.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,2.0,6.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0101,Michelle,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,3.0,9.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0101,Michelle,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,4.0,12.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0101,Michelle,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,5.0,15.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0100,Burton,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0102,Trish,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0103,Shawn,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0107,Rupert,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0109,Christa,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0111,Jonny Fairplay,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0112,Sandra,Drake,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0099,Lillian,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0104,Osten,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0105,Andrew,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0106,Ryan O.,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0108,Tijuana,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,6.0,18.0,US0110,Darrah,Morgan,Original
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0103,Shawn,Drake,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0107,Rupert,Drake,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0109,Christa,Drake,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0111,Jonny Fairplay,Drake,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0112,Sandra,Drake,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0104,Osten,Morgan,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0105,Andrew,Morgan,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0106,Ryan O.,Morgan,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0108,Tijuana,Morgan,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0110,Darrah,Morgan,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0097,Nicole,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0098,Ryan S.,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0099,Lillian,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0100,Burton,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0101,Michelle,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,7.0,19.0,US0102,Trish,The Outcasts,Swapped
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0100,Burton,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0105,Andrew,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0106,Ryan O.,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0107,Rupert,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0108,Tijuana,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0109,Christa,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0110,Darrah,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0111,Jonny Fairplay,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,8.0,21.0,US0112,Sandra,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0100,Burton,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0106,Ryan O.,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0107,Rupert,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0108,Tijuana,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0109,Christa,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0110,Darrah,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0111,Jonny Fairplay,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,9.0,24.0,US0112,Sandra,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0100,Burton,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0107,Rupert,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0108,Tijuana,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0109,Christa,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0110,Darrah,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0111,Jonny Fairplay,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,10.0,27.0,US0112,Sandra,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0100,Burton,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0108,Tijuana,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0109,Christa,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0110,Darrah,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0111,Jonny Fairplay,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,11.0,30.0,US0112,Sandra,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0100,Burton,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0109,Christa,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0110,Darrah,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0111,Jonny Fairplay,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,12.0,33.0,US0112,Sandra,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,13.0,36.0,US0099,Lillian,Balboa,Merged
US,US07,Survivor: Pearl Islands,7.0,13.0,36.0,US0100,Burton,Balboa,Merged
