version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,original_tribe,result_number,jury,finalist,winner
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Jackie Glazier,AU0058,Jackie,49.0,Melbourne,Vic,1.0,2.0,1.0,Medically evacuated,,Villains,1.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Anjali Rao,AU0140,Anjali,48.0,Melbourne,Vic,1.0,2.0,2.0,1st voted out,,Villains,2.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Michael Warren,AU0147,Michael,44.0,Sydney,NSW,2.0,5.0,3.0,2nd voted out,,Villains,3.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Mimi Tang,AU0148,Mimi,30.0,Melbourne,Vic,3.0,7.0,4.0,3rd voted out,,Villains,4.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Rogue Rubin,AU0150,Rogue,32.0,Melbourne,Vic,4.0,9.0,5.0,4th voted out,,Heroes,5.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sarah Marschke,AU0151,Sarah,23.0,Sydney,NSW,6.0,13.0,6.0,5th voted out,,Villains,6.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Fraser Lack,AU0143,Fraser,30.0,Melbourne,Vic,7.0,15.0,7.0,6th voted out,,Villains,7.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sharni Vinson,AU0152,Sharni,39.0,Sydney,NSW,8.0,17.0,8.0,7th voted out,,Heroes,8.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Paige Donald,AU0149,Paige,26.0,Tambo,Qld,9.0,19.0,9.0,8th voted out,,Heroes,9.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Jordie Hansen,AU0133,Jordie,26.0,Melbourne,Vic,10.0,21.0,10.0,9th voted out,,Villains,10.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Benjamin Law,AU0141,Ben,40.0,Nambour,Qld,11.0,23.0,11.0,10th voted out,,Heroes,11.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Steve Khouw,AU0051,Stevie,62.0,Sydney,NSW,13.0,25.0,12.0,11th voted out,,Villains,12.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,David Zaharakis,AU0142,David,32.0,Melbourne,Vic,14.0,29.0,13.0,12th voted out,,Heroes,13.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Felicity Palmateer,AU0117,Flick,30.0,Margaret River,Vic,15.0,31.0,14.0,13th voted out,1st jury member,Heroes,14.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sam Webb,AU0019,Sam,34.0,Sydney,NSW,16.0,33.0,15.0,14th voted out,2nd jury member,Heroes,15.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee Bowtell,AU0068,Shonee,30.0,London,England,17.0,35.0,16.0,15th voted out,Removed from jury,Villains,16.0,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun Hampson,AU0085,Shaun,34.0,Moonee Ponds,Vic,18.0,37.0,17.0,16th voted out,4th jury member,Heroes,17.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Hayley Leake,AU0119,Hayley,32.0,Sydney,NSW,19.0,39.0,18.0,17th voted out,5th jury member,Heroes,18.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina Twine,AU0138,Nina,25.0,Riverview,Florida,20.0,41.0,19.0,18th voted out,,Heroes,,False,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Simon Mee,AU0106,Simon,32.0,Brisbane,Qld,21.0,42.0,20.0,19th voted out,6th jury member,Villains,19.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina Twine,AU0138,Nina,25.0,Riverview,Florida,22.0,44.0,21.0,20th voted out,7th jury member,Heroes,20.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George Mladenov,AU0118,George,32.0,Sydney,NSW,24.0,46.0,22.0,21st voted out,8th jury member,Villains,21.0,True,False,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Gerry Geltch,AU0144,Gerry,62.0,Fraser Island,Qld,24.0,47.0,23.0,Co-runner up,,Heroes,22.0,False,True,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Matt Sharp,AU0146,Matt,25.0,Gold Coast,Qld,24.0,47.0,24.0,Co-runner up,,Heroes,23.0,False,True,False
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Liz Parnov,AU0145,Liz,28.0,Perth,WA,24.0,47.0,25.0,Sole Survivor,,Villains,24.0,False,True,True
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Frankie Guascione,AU0159,Frankie,33.0,Sydney,New South Wales,1.0,2.0,1.0,1st voted out,,Titans,1.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Jessica Danaher,AU0162,Jessica,33.0,Melbourne,Victoria,2.0,5.0,2.0,2nd voted out,,Titans,2.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Peta Bennett,AU0168,Peta,33.0,Perth,Western Australia,3.0,7.0,3.0,3rd voted out,,Rebels,3.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Tobias Grant,AU0173,Tobias,41.0,Byron Bay,New South Wales,4.0,9.0,4.0,4th voted out,,Rebels,4.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Nathan Freeman,AU0167,Nathan,28.0,Melbourne,Victoria,6.0,14.0,5.0,5th voted out,,Titans,5.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Viola Jokudu,AU0175,Viola,22.0,Sydney,New South Wales,7.0,16.0,6.0,6th voted out,,Titans,6.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Sarah Moore,AU0171,Sarah,24.0,Newcastle,New South Wales,8.0,18.0,7.0,7th voted out,,Rebels,7.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Garrick Wildman,AU0160,Garrick,59.0,Gold Coast,Queensland,9.0,20.0,8.0,8th voted out,,Rebels,8.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Charles Noonan,AU0156,Charles,35.0,Melbourne,Victoria,10.0,21.0,9.0,9th voted out,,Titans,9.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kelli Harris,AU0163,Kelli,52.0,Cairns,Queensland,12.0,25.0,10.0,10th voted out,,Rebels,10.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Scott Butler,AU0172,Scott,31.0,Hobart,Tasmania,13.0,27.0,11.0,Quit,,Rebels,11.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Winna Bhun,AU0176,Winna,25.0,Sydney,New South Wales,14.0,28.0,12.0,11th voted out,,Titans,12.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Eden Porter,AU0157,Eden,39.0,Melbourne,Victoria,15.0,31.0,13.0,12th voted out,,Titans,13.0,False,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Aileen Chong,AU0153,Aileen,27.0,Melbourne,Victoria,16.0,33.0,14.0,13th voted out,1st jury member,Rebels,14.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Jaden Laing,AU0161,Jaden,28.0,Upper Commera,Queensland,17.0,35.0,15.0,14th voted out,2nd jury member,Titans,15.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Valeria Sizova,AU0174,Valeria,31.0,Sydney,New South Wales,18.0,37.0,16.0,15th voted out,3rd jury member,Titans,16.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Alex Coe,AU0154,Alex,26.0,Perth,Western Australia,19.0,39.0,17.0,16th voted out,4th jury member,Rebels,17.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Rianna Bowley,AU0170,Rianna,31.0,Adelaide,South Australia,20.0,42.0,18.0,17th voted out,5th jury member,Rebels,18.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kitty Blomfield,AU0165,Kitty,42.0,Gold Coast,Queensland,21.0,42.0,19.0,18th voted out,6th jury member,Titans,19.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kirby Bentley,AU0164,Kirby,37.0,Melbourne,Victoria,22.0,43.0,20.0,19th voted out,7th jury member,Rebels,20.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Raymond Chaney,AU0169,Raymond,27.0,Central Coast,New South Wales,23.0,45.0,21.0,20th voted out,8th jury member,Rebels,21.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Mark Warnock,AU0166,Mark,35.0,Townsville,Queensland,24.0,46.0,22.0,21st voted out,9th jury member,Titans,22.0,True,False,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Caroline Courtis,AU0155,Caroline,55.0,Melbourne,Victoria,24.0,47.0,23.0,Runner-up,,Titans,23.0,False,True,False
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras Basal,AU0158,Feras,28.0,Sydney,New South Wales,24.0,47.0,24.0,Sole Survivor,,Rebels,24.0,False,True,True
SA,SA01,Survivor South Africa: Panama,1.0,Don Soper,SA0001,Don,54.0,Johannesburg,Gauteng,1.0,3.0,1.0,1st voted out,,Rana,1.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Sam Allerton,SA0002,Sam,30.0,Hogsback,Eastern Cape,2.0,6.0,2.0,2nd voted out,,Aguila,2.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Jude Wilken,SA0003,Jude,39.0,Kempton Park,Gauteng,3.0,8.0,3.0,Quit,,Aguila,3.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Ncumisa Ngcaweni,SA0004,Ncumisa,30.0,Cape Town,Western Cape,4.0,10.0,4.0,3rd voted out,,Rana,4.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Sanele Gumede,SA0005,Sanele,27.0,Johannesburg,Gauteng,5.0,12.0,5.0,Medically evacuated,,Aguila,5.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Danielle Vukic,SA0006,Danielle,35.0,Cape Town,Western Cape,6.0,14.0,6.0,4th voted out,,Rana,6.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Nico Hinis,SA0007,Nico,43.0,Johannesburg,Gauteng,7.0,16.0,7.0,5th voted out,,Aguila,7.0,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Brigitte Willers,SA0008,Brigitte,24.0,Johannesburg,Gauteng,8.0,19.0,8.0,6th voted out,1st jury member,Aguila,8.0,True,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Mzi Tyhokolo,SA0009,Mzi,31.0,Johannesburg,Gauteng,9.0,20.0,9.0,7th voted out,,Aguila,,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Vanessa Marawa,SA0010,Vanessa,27.0,Durban,Kwa Zulu-Natal,10.0,22.0,10.0,8th voted out,,Aguila,,False,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Lezel Crook,SA0011,Lezel,28.0,Cape Town,Western Cape,11.0,24.0,11.0,9th voted out,2nd jury member,Rana,9.0,True,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Gareth Tjasink,SA0012,Gareth,27.0,Johannesburg,Gauteng,12.0,27.0,12.0,10th voted out,3rd jury member,Rana,10.0,True,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Zayn Nabbi,SA0013,Zayn,24.0,Durban,Kwa Zulu-Natal,13.0,28.0,13.0,11th voted out,4th jury member,Rana,11.0,True,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Mzi Tyhokolo,SA0009,Mzi,31.0,Johannesburg,Gauteng,13.0,29.0,14.0,12th voted out,5th jury member,Aguila,12.0,True,False,False
SA,SA01,Survivor South Africa: Panama,1.0,Jacinda Louw,SA0014,Jacinda,25.0,Johannesburg,Gauteng,13.0,29.0,15.0,Runner-up,,Rana,13.0,False,True,False
SA,SA01,Survivor South Africa: Panama,1.0,Vanessa Marawa,SA0010,Vanessa,27.0,Durban,Kwa Zulu-Natal,13.0,29.0,16.0,Sole Survivor,,Aguila,14.0,False,True,True
SA,SA02,Survivor South Africa: Malaysia,2.0,Nomfundo Vilokazi,SA0015,Nomfundo,27.0,Pretoria,GP,1.0,3.0,1.0,1st voted out,,Iban,1.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Nicola Windt,SA0016,Nicola,37.0,Harding,KZN,2.0,5.0,2.0,2nd voted out,,Bajau,2.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Viwe Soga,SA0017,Viwe,23.0,Melrose,GP,3.0,7.0,3.0,3rd voted out,,Iban,3.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Elise Smith,SA0018,Elise,24.0,Sunninghill,GP,4.0,9.0,4.0,4th voted out,,Bajau,4.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Nichal Ramchander,SA0019,Nichal,25.0,Phoenix,KZN,5.0,11.0,5.0,5th voted out,,Bajau,5.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Rijesh Govender,SA0020,Rijesh,30.0,Lyndhurst,GP,6.0,13.0,6.0,6th voted out,,Bajau,6.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Lisa Atkinson,SA0021,Lisa,21.0,Durban,KZN,7.0,15.0,7.0,7th voted out,,Iban,7.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Irshaad Ally,SA0022,Irshaad,29.0,Lyndhurst,GP,8.0,17.0,8.0,8th voted out,,Iban,8.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Hein Vosloo,SA0023,Hein,47.0,Manzengwenya,KZN,9.0,19.0,9.0,9th voted out,,Bajau,9.0,False,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Dyke Higginson,SA0024,Dyke,28.0,Marina Beach,KZN,10.0,21.0,10.0,10th voted out,1st jury member,Bajau,10.0,True,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Angela Beck,SA0025,Angela,23.0,Krugersdorp,GP,11.0,23.0,11.0,11th voted out,2nd jury member,Bajau,11.0,True,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Angie Bennett,SA0026,Angie,30.0,Mowbray,WC,12.0,25.0,12.0,12th voted out,3rd jury member,Iban,12.0,True,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Mandla Mbau,SA0027,Mandla,36.0,Glen Marais,GP,13.0,26.0,13.0,Eliminated,4th jury member,Iban,13.0,True,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Amanda Hoosen,SA0028,Amanda,29.0,Weltevredenpark,GP,13.0,27.0,14.0,13th voted out,5th jury member,Bajau,14.0,True,False,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Grant Clark,SA0029,Grant,35.0,Tokai,WC,13.0,27.0,15.0,Runner-up,,Iban,15.0,False,True,False
SA,SA02,Survivor South Africa: Malaysia,2.0,Lorette Mostert,SA0030,Lorette,36.0,Middelburg,MP,13.0,27.0,16.0,Sole Survivor,,Iban,16.0,False,True,True
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Christina Storm,SA0031,Christina,35.0,Cape Town,Western Cape,1.0,3.0,1.0,Quit,,Chibudu,1.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Garth Collins,SA0032,Garth,43.0,Johannesburg,Gauteng,1.0,3.0,2.0,1st voted out,,Chibudu,2.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Jub Jub Maarohanye,SA0033,Jub Jub,29.0,Johannesburg,Gauteng,2.0,6.0,3.0,Quit,,Chibudu,3.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Cindy Nell,SA0034,Cindy,28.0,Johannesburg,Gauteng,2.0,6.0,4.0,2nd voted out,,Timbila,4.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Craig Jacobs,SA0035,Craig,35.0,Cape Town,Western Cape,3.0,9.0,5.0,3rd voted out,,Chibudu,5.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Lady Lea Moscou Barrett,SA0036,Lady Lea,29.0,Johannesburg,Gauteng,4.0,11.0,6.0,4th voted out,,Timbila,6.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Darren Maule,SA0037,Darren,37.0,Johannesburg,Gauteng,5.0,12.0,7.0,5th voted out,,Timbila,7.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Sandi Schultz,SA0038,Sandi,45.0,Johannesburg,Gauteng,6.0,14.0,8.0,6th voted out,,Timbila,8.0,False,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Hanna Grobler,SA0039,Hanna,28.0,Johannesburg,Gauteng,7.0,15.0,9.0,7th voted out,1st jury member,Chibudu,9.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Louw Venter,SA0040,Louw,34.0,Cape Town,Western Cape,8.0,17.0,10.0,8th voted out,2nd jury member,Timbila,10.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Okkert Brits,SA0041,Okkert,36.0,Port Elizabeth,Eastern Cape,9.0,19.0,11.0,9th voted out,3rd jury member,Chibudu,11.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Gys de Villiers,SA0042,Gys,49.0,Knysna,Western Cape,10.0,21.0,12.0,10th voted out,4th jury member,Chibudu,12.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Izak Davel,SA0043,Izak,26.0,Johannesburg,Gauteng,11.0,23.0,13.0,11th voted out,5th jury member,Timbila,13.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Kaseran Pillay,SA0044,Kaseran,34.0,Johannesburg,Gauteng,12.0,25.0,14.0,12th voted out,6th jury member,Timbila,14.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Sade Giliberti,SA0045,Sade,24.0,Johannesburg,Gauteng,13.0,26.0,15.0,13th voted out,7th jury member,Chibudu,15.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,ProVerb Thekisho,SA0046,ProVerb,28.0,Johannesburg,Gauteng,13.0,27.0,16.0,14th voted out,8th jury member,Timbila,16.0,True,False,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Ashley Hayden,SA0047,Ashley,42.0,Johannesburg,Gauteng,14.0,27.0,17.0,Runner-up,,Timbila,17.0,False,True,False
SA,SA03,Survivor South Africa: Santa Carolina,3.0,GiGi van Schalkwyk,SA0048,GiGi,42.0,Johannesburg,Gauteng,14.0,27.0,18.0,Sole Survivor,,Chibudu,18.0,False,True,True
SA,SA04,Survivor South Africa: Maldives,4.0,Lukhanyo Nontshinga,SA0049,Lukhanyo,27.0,Kimberley,Northern Cape,1.0,3.0,1.0,1st voted out,,Pleb,1.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Philicity Reeken,SA0050,Philicity,30.0,Johannesburg,Gauteng,2.0,5.0,2.0,2nd voted out,,Celeb,2.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Tshepo Maseko,SA0051,Tshepo,36.0,Johannesburg,Gauteng,3.0,7.0,3.0,3rd voted out,,Celeb,3.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Tasleem Vally,SA0052,Tasleem,25.0,Durban,Kwa Zulu Natal,4.0,9.0,4.0,4th voted out,,Pleb,4.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Carmel Fisher,SA0053,Carmel,29.0,Johannesburg,Gauteng,5.0,11.0,5.0,5th voted out,,Celeb,5.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Jacques Terre'Blanche,SA0054,Jacques,28.0,Johannesburg,Gauteng,6.0,13.0,6.0,Quit,,Celeb,6.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Sindi Lukhele,SA0055,Sindi,25.0,Johannesburg,Gauteng,6.0,13.0,7.0,6th voted out,,Pleb,7.0,False,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Vanessa Haywood,SA0056,Vanessa,33.0,Cape Town,Western Cape,7.0,15.0,8.0,Medically evacuated,1st jury member,Celeb,8.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Roxy Burger,SA0057,Roxy,24.0,Johannesburg,Gauteng,7.0,15.0,9.0,7th voted out,2nd jury member,Celeb,9.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Harry Wiggins,SA0058,Harry,27.0,Worcester,Western Cape,7.0,15.0,10.0,8th voted out,3rd jury member,Pleb,10.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Simon Coetzer,SA0059,Simon,40.0,Johannesburg,Gauteng,8.0,17.0,11.0,9th voted out,4th jury member,Pleb,11.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Malusi Mbambo,SA0060,Malusi,30.0,Durban,Kwa Zulu Natal,9.0,19.0,12.0,10th voted out,5th jury member,Pleb,12.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Tejan Pillay,SA0061,Tejan,32.0,Durban,Kwa Zulu Natal,10.0,21.0,13.0,11th voted out,6th jury member,Pleb,13.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Sean September,SA0062,Sean,40.0,Cape Town,Western Cape,11.0,23.0,14.0,12th voted out,7th jury member,Pleb,14.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Alison de Chazal,SA0063,Alison,53.0,Durban,Kwa Zulu Natal,12.0,25.0,15.0,13th voted out,8th jury member,Pleb,15.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Mxo Lokwe,SA0064,Mxo,31.0,Johannesburg,Gauteng,13.0,26.0,16.0,14th voted out,9th jury member,Celeb,16.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie Henna,SA0065,Bonnie,31.0,Cape Town,Western Cape,13.0,27.0,17.0,15th voted out,10th jury member,Celeb,17.0,True,False,False
SA,SA04,Survivor South Africa: Maldives,4.0,Letshego Moshoeu,SA0066,Letshego,27.0,Johannesburg,Gauteng,14.0,27.0,18.0,Runner-up,,Pleb,18.0,False,True,False
SA,SA04,Survivor South Africa: Maldives,4.0,Hykie Berg,SA0067,Hykie,32.0,Johannesburg,Gauteng,14.0,27.0,19.0,Sole Survivor,,Celeb,19.0,False,True,True
SA,SA05,Survivor South Africa: Champions,5.0,Ashleigh Bryant,SA0068,Ashleigh,22.0,Pinelands,Western Cape,2.0,3.0,1.0,1st voted out,,Selatan,1.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Marsha Wessels,SA0069,Marsha,40.0,Retreat,Western Cape,3.0,5.0,2.0,2nd voted out,,Selatan,2.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Killarney Jones,SA0070,Killarney,44.0,Benoni,Gauteng,4.0,7.0,3.0,3rd voted out,,Utara,3.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Zan Lang,SA0071,Zan,24.0,East London,Eastern Cape,5.0,9.0,4.0,4th voted out,,Utara,4.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Shona Macdonald,SA0072,Shona,24.0,Craigavon,Gauteng,5.0,9.0,5.0,5th voted out,,Selatan,5.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Phil Dickson,SA0073,Phil,32.0,Durban,Kwa Zulu Natal,6.0,11.0,6.0,6th voted out,,Selatan,6.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Gena Alkana,SA0074,Gena,29.0,Sea Point,Western Cape,7.0,13.0,7.0,7th voted out,,Selatan,7.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Sonette Myburgh,SA0075,Sonette,40.0,Witpoortijie,Gauteng,8.0,15.0,8.0,8th voted out,,Utara,8.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Stephen Walker,SA0076,Stephen,25.0,Johannesburg,Gauteng,9.0,17.0,9.0,9th voted out,,Utara,9.0,False,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Marian de Vos,SA0077,Marian,25.0,Lone Hill,Gauteng,11.0,19.0,10.0,10th voted out,1st jury member,Utara,10.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Solly Mathiba,SA0078,Solly,32.0,Kathu,Northern Cape,12.0,20.0,11.0,11th voted out,2nd jury member,Utara,11.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Moyra Makina,SA0079,Moyra,34.0,Claremont,Western Cape,13.0,21.0,12.0,12th voted out,3rd jury member,Selatan,12.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Vel Bodiba,SA0080,Vel,26.0,Mabopane,Gauteng,13.0,21.0,13.0,13th voted out,4th jury member,Utara,13.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Shane Hattingh,SA0081,Shane,42.0,Bryanston,Gauteng,14.0,22.0,14.0,14th voted out,5th jury member,Utara,14.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Altaaf Sheik,SA0082,Altaaf,29.0,Durban,Kwa Zulu Natal,15.0,24.0,15.0,15th voted out,6th jury member,Selatan,15.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Zavion Kotze,SA0083,Zavion,25.0,Johannesburg,Gauteng,16.0,25.0,16.0,16th voted out,7th jury member,Selatan,16.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,David de Wet,SA0084,David,53.0,Roosevelt Park,Gauteng,17.0,26.0,17.0,17th voted out,8th jury member,Selatan,17.0,True,False,False
SA,SA05,Survivor South Africa: Champions,5.0,Sivu Xabanisa,SA0085,Sivu,23.0,Khayelitsha,Western Cape,18.0,27.0,18.0,2nd Runner-up,,Utara,18.0,False,True,False
SA,SA05,Survivor South Africa: Champions,5.0,Buhle Madlala,SA0086,Buhle,35.0,Northcliff,Gauteng,18.0,27.0,19.0,Runner-up,,Utara,19.0,False,True,False
SA,SA05,Survivor South Africa: Champions,5.0,Graham Jenneker,SA0087,Graham,28.0,Bellville,Western Cape,18.0,27.0,20.0,Sole Survivor,,Selatan,20.0,False,True,True
SA,SA06,Survivor South Africa: Philippines,6.0,Seamus Holmes,SA0088,Seamus,25.0,Durban,Kwa Zulu Natal,1.0,3.0,1.0,1st voted out,,Luzon,1.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Neil Voller,SA0089,Neil,55.0,Johannesburg,Gauteng,2.0,6.0,2.0,Eliminated,,Luzon,2.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Stacey-Lee Valentyn,SA0090,Stacey-Lee,27.0,Cape Town,Western Cape,3.0,8.0,3.0,2nd voted out,,Mindanao,3.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Adrian Chetty,SA0091,Ace,28.0,Johannesburg,Gauteng,4.0,11.0,4.0,3rd voted out,,Luzon,4.0,False,False,False
SA,SA06,Survivor South Africa: Philippines,6.0,Murishca Martheze,SA0092,Murishca,34.0,Cape Town,Western Cape,5.0,13.0,5.0,4th voted out,,Mindanao,5.0,False,False,False
