version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time,index_count,index_time
US,US02,Survivor: The Australian Outback,2.0,11.0,Nick,US0026,3.0,,0.5039881414554952,
US,US02,Survivor: The Australian Outback,2.0,11.0,Amber,US0027,3.0,,0.43065880543450397,
US,US02,Survivor: The Australian Outback,2.0,11.0,Rodger,US0028,2.0,,0.7411590315521988,
US,US02,Survivor: The Australian Outback,2.0,11.0,Elisabeth,US0029,9.0,,1.0672690054351663,
US,US02,Survivor: The Australian Outback,2.0,11.0,Keith,US0030,6.0,,1.1005725027770656,
US,US02,Survivor: The Australian Outback,2.0,11.0,Colby,US0031,4.0,,1.1723489703494832,
US,US02,Survivor: The Australian Outback,2.0,11.0,Tina,US0032,7.0,,0.9570195676322311,
US,US02,Survivor: The Australian Outback,2.0,12.0,Amber,US0027,5.0,,0.4778747928467189,
US,US02,Survivor: The Australian Outback,2.0,12.0,Rodger,US0028,5.0,,0.7487965769299342,
US,US02,Survivor: The Australian Outback,2.0,12.0,Elisabeth,US0029,8.0,,1.0982349794972368,
US,US02,Survivor: The Australian Outback,2.0,12.0,Keith,US0030,5.0,,1.0596354102253334,
US,US02,Survivor: The Australian Outback,2.0,12.0,Colby,US0031,9.0,,1.2050755645699869,
US,US02,Survivor: The Australian Outback,2.0,12.0,Tina,US0032,6.0,,0.9557495856934378,
US,US02,Survivor: The Australian Outback,2.0,13.0,Rodger,US0028,4.0,,0.7413175517832113,
US,US02,Survivor: The Australian Outback,2.0,13.0,Elisabeth,US0029,4.0,,1.0465659554586513,
US,US02,Survivor: The Australian Outback,2.0,13.0,Keith,US0030,6.0,,1.0569303105891703,
US,US02,Survivor: The Australian Outback,2.0,13.0,Colby,US0031,10.0,,1.2608993178958523,
US,US02,Survivor: The Australian Outback,2.0,13.0,Tina,US0032,5.0,,0.9456744884218892,
US,US02,Survivor: The Australian Outback,2.0,14.0,Elisabeth,US0029,9.0,,1.0681301030651853,
US,US02,Survivor: The Australian Outback,2.0,14.0,Keith,US0030,5.0,,1.0092827658378714,
US,US02,Survivor: The Australian Outback,2.0,14.0,Colby,US0031,13.0,,1.3185790973043159,
