version,version_season,season_name,season,episode,n_boots,castaway_id,castaway,tribe,tribe_status,challenge_type,outcome_type,team,result,result_notes,chosen_for_reward,challenge_id,sit_out,order_of_finish
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0215,Alex,Bula Bula,Merged,Reward,Individual,,Lost,,False,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0216,Stacy,Bula Bula,Merged,Reward,Individual,,Lost,,False,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0217,Boo,Bula Bula,Merged,Reward,Individual,,Won,,False,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0218,Yau-Man,Bula Bula,Merged,Reward,Individual,,Lost,,True,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0219,Dreamz,Bula Bula,Merged,Reward,Individual,,Lost,,True,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0220,Cassandra,Bula Bula,Merged,Reward,Individual,,Lost,,False,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0221,Earl,Bula Bula,Merged,Reward,Individual,,Lost,,False,19.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0215,Alex,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0216,Stacy,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0217,Boo,Bula Bula,Merged,Immunity,Individual,,Won,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0218,Yau-Man,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0219,Dreamz,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0220,Cassandra,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,12.0,12.0,US0221,Earl,Bula Bula,Merged,Immunity,Individual,,Lost,,False,20.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0216,Stacy,Bula Bula,Merged,Reward,Team / Individual,Orange,Won,,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0217,Boo,Bula Bula,Merged,Reward,Team / Individual,Orange,Won,,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0218,Yau-Man,Bula Bula,Merged,Reward,Team / Individual,Orange,Won,Won a new car,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0219,Dreamz,Bula Bula,Merged,Reward,Team / Individual,Green,Lost,,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0220,Cassandra,Bula Bula,Merged,Reward,Team / Individual,Green,Lost,,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0221,Earl,Bula Bula,Merged,Reward,Team / Individual,Green,Lost,,False,21.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0216,Stacy,Bula Bula,Merged,Immunity,Individual,,Lost,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0217,Boo,Bula Bula,Merged,Immunity,Individual,,Won,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0218,Yau-Man,Bula Bula,Merged,Immunity,Individual,,Lost,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0219,Dreamz,Bula Bula,Merged,Immunity,Individual,,Lost,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0220,Cassandra,Bula Bula,Merged,Immunity,Individual,,Lost,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,13.0,13.0,US0221,Earl,Bula Bula,Merged,Immunity,Individual,,Lost,,False,22.0,False,
US,US14,Survivor: Fiji,14.0,14.0,14.0,US0217,Boo,Bula Bula,Merged,Immunity,Individual,,Lost,,False,23.0,False,
US,US14,Survivor: Fiji,14.0,14.0,14.0,US0218,Yau-Man,Bula Bula,Merged,Immunity,Individual,,Won,,False,23.0,False,
US,US14,Survivor: Fiji,14.0,14.0,14.0,US0219,Dreamz,Bula Bula,Merged,Immunity,Individual,,Lost,,False,23.0,False,
US,US14,Survivor: Fiji,14.0,14.0,14.0,US0220,Cassandra,Bula Bula,Merged,Immunity,Individual,,Lost,,False,23.0,False,
US,US14,Survivor: Fiji,14.0,14.0,14.0,US0221,Earl,Bula Bula,Merged,Immunity,Individual,,Lost,,False,23.0,False,
US,US14,Survivor: Fiji,14.0,14.0,15.0,US0218,Yau-Man,Bula Bula,Merged,Immunity,Individual,,Lost,,False,24.0,False,
US,US14,Survivor: Fiji,14.0,14.0,15.0,US0219,Dreamz,Bula Bula,Merged,Immunity,Individual,,Won,,False,24.0,False,
US,US14,Survivor: Fiji,14.0,14.0,15.0,US0220,Cassandra,Bula Bula,Merged,Immunity,Individual,,Lost,,False,24.0,False,
US,US14,Survivor: Fiji,14.0,14.0,15.0,US0221,Earl,Bula Bula,Merged,Immunity,Individual,,Lost,,False,24.0,False,
US,US15,Survivor: China,15.0,1.0,0.0,US0224,Leslie,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0226,Aaron,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0229,Jean-Robert,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0231,James,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0234,Denise,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0235,Amanda,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0236,Courtney,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0237,Todd,Fei Long,Original,Immunity and Reward,Tribal,,Won,,False,1.0,False,1.0
US,US15,Survivor: China,15.0,1.0,0.0,US0222,Chicken,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0223,Ashley,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0225,Dave,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0227,Sherea,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0228,Jaime,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0230,Frosti,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0232,Erik,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,1.0,0.0,US0233,Peih-Gee,Zhan Hu,Original,Immunity and Reward,Tribal,,Lost,,False,1.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0224,Leslie,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0226,Aaron,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0229,Jean-Robert,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0231,James,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0234,Denise,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0235,Amanda,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0236,Courtney,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0237,Todd,Fei Long,Original,Reward,Tribal,,Won,,False,2.0,True,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0223,Ashley,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0225,Dave,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0227,Sherea,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0228,Jaime,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0230,Frosti,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0232,Erik,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0233,Peih-Gee,Zhan Hu,Original,Reward,Tribal,,Lost,,False,2.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0224,Leslie,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,True,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0226,Aaron,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0229,Jean-Robert,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0231,James,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0234,Denise,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0235,Amanda,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0236,Courtney,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,True,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0237,Todd,Fei Long,Original,Immunity,Tribal,,Won,,False,3.0,False,1.0
US,US15,Survivor: China,15.0,2.0,1.0,US0223,Ashley,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0225,Dave,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0227,Sherea,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0228,Jaime,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,True,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0230,Frosti,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0232,Erik,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,2.0,1.0,US0233,Peih-Gee,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,3.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0224,Leslie,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0226,Aaron,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0229,Jean-Robert,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0231,James,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0234,Denise,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0235,Amanda,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0236,Courtney,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,True,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0237,Todd,Fei Long,Original,Reward,Tribal,,Lost,,False,4.0,True,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0225,Dave,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0227,Sherea,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0228,Jaime,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0230,Frosti,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0232,Erik,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0233,Peih-Gee,Zhan Hu,Original,Reward,Tribal,,Won,,False,4.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0224,Leslie,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,True,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0226,Aaron,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0229,Jean-Robert,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0231,James,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0234,Denise,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,True,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0235,Amanda,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0236,Courtney,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0237,Todd,Fei Long,Original,Immunity,Tribal,,Lost,,False,5.0,False,2.0
US,US15,Survivor: China,15.0,3.0,2.0,US0225,Dave,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0227,Sherea,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0228,Jaime,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0230,Frosti,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0232,Erik,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,3.0,2.0,US0233,Peih-Gee,Zhan Hu,Original,Immunity,Tribal,,Won,,False,5.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0226,Aaron,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0229,Jean-Robert,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0231,James,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0234,Denise,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0235,Amanda,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0236,Courtney,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,True,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0237,Todd,Fei Long,Original,Reward,Tribal,,Won,,False,6.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0225,Dave,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0227,Sherea,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0228,Jaime,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0230,Frosti,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0232,Erik,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0233,Peih-Gee,Zhan Hu,Original,Reward,Tribal,,Lost,,False,6.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0226,Aaron,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0229,Jean-Robert,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,True,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0231,James,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0234,Denise,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0235,Amanda,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0236,Courtney,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0237,Todd,Fei Long,Original,Immunity,Tribal,,Won,,False,7.0,False,1.0
US,US15,Survivor: China,15.0,4.0,3.0,US0225,Dave,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0227,Sherea,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0228,Jaime,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0230,Frosti,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0232,Erik,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,4.0,3.0,US0233,Peih-Gee,Zhan Hu,Original,Immunity,Tribal,,Lost,,False,7.0,False,2.0
US,US15,Survivor: China,15.0,5.0,4.0,US0227,Sherea,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,False,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0229,Jean-Robert,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,False,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0230,Frosti,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,False,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0234,Denise,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,False,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0235,Amanda,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,True,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0236,Courtney,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,True,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0237,Todd,Fei Long,Swapped,Immunity,Tribal,,Won,,False,8.0,False,1.0
US,US15,Survivor: China,15.0,5.0,4.0,US0226,Aaron,Zhan Hu,Swapped,Immunity,Tribal,,Lost,,False,8.0,False,2.0
US,US15,Survivor: China,15.0,5.0,4.0,US0228,Jaime,Zhan Hu,Swapped,Immunity,Tribal,,Lost,,False,8.0,False,2.0
US,US15,Survivor: China,15.0,5.0,4.0,US0231,James,Zhan Hu,Swapped,Immunity,Tribal,,Lost,,False,8.0,False,2.0
US,US15,Survivor: China,15.0,5.0,4.0,US0232,Erik,Zhan Hu,Swapped,Immunity,Tribal,,Lost,,False,8.0,False,2.0
US,US15,Survivor: China,15.0,5.0,4.0,US0233,Peih-Gee,Zhan Hu,Swapped,Immunity,Tribal,,Lost,,False,8.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0227,Sherea,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0229,Jean-Robert,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0230,Frosti,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0234,Denise,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,True,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0235,Amanda,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,True,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0236,Courtney,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,True,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0237,Todd,Fei Long,Swapped,Reward,Tribal,,Won,,False,9.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0228,Jaime,Zhan Hu,Swapped,Reward,Tribal,,Lost,,False,9.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0231,James,Zhan Hu,Swapped,Reward,Tribal,,Lost,,False,9.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0232,Erik,Zhan Hu,Swapped,Reward,Tribal,,Lost,,False,9.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0233,Peih-Gee,Zhan Hu,Swapped,Reward,Tribal,,Lost,,False,9.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0227,Sherea,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,True,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0229,Jean-Robert,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,True,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0230,Frosti,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0234,Denise,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0235,Amanda,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0236,Courtney,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,False,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0237,Todd,Fei Long,Swapped,Immunity,Tribal,,Lost,,False,10.0,True,2.0
US,US15,Survivor: China,15.0,6.0,5.0,US0228,Jaime,Zhan Hu,Swapped,Immunity,Tribal,,Won,,False,10.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0231,James,Zhan Hu,Swapped,Immunity,Tribal,,Won,,False,10.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0232,Erik,Zhan Hu,Swapped,Immunity,Tribal,,Won,,False,10.0,False,1.0
US,US15,Survivor: China,15.0,6.0,5.0,US0233,Peih-Gee,Zhan Hu,Swapped,Immunity,Tribal,,Won,,False,10.0,False,1.0
US,US15,Survivor: China,15.0,7.0,6.0,US0228,Jaime,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0229,Jean-Robert,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0230,Frosti,Hae Da Fung,Merged,Immunity,Individual,,Won,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0231,James,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0232,Erik,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0233,Peih-Gee,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0234,Denise,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0235,Amanda,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0236,Courtney,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,7.0,6.0,US0237,Todd,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,11.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0229,Jean-Robert,Hae Da Fung,Merged,Reward,Team,Yellow,Won,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0230,Frosti,Hae Da Fung,Merged,Reward,Team,Red,Lost,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0231,James,Hae Da Fung,Merged,Reward,Team,Yellow,Won,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0232,Erik,Hae Da Fung,Merged,Reward,Team,Red,Lost,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0233,Peih-Gee,Hae Da Fung,Merged,Reward,Team,Red,Lost,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0234,Denise,Hae Da Fung,Merged,Reward,Team,,Lost,,False,12.0,True,
US,US15,Survivor: China,15.0,8.0,7.0,US0235,Amanda,Hae Da Fung,Merged,Reward,Team,Yellow,Won,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0236,Courtney,Hae Da Fung,Merged,Reward,Team,Red,Lost,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0237,Todd,Hae Da Fung,Merged,Reward,Team,Yellow,Won,,False,12.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0229,Jean-Robert,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0230,Frosti,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0231,James,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0232,Erik,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0233,Peih-Gee,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0234,Denise,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0235,Amanda,Hae Da Fung,Merged,Immunity,Individual,,Lost,,False,13.0,False,
US,US15,Survivor: China,15.0,8.0,7.0,US0236,Courtney,Hae Da Fung,Merged,Immunity,Individual,,Won,,False,13.0,False,
