version,version_season,season_name,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id
US,US27,Survivor: Blood vs. Water,27.0,7.0,18.0,Swapped,Galang,Vytas,,Laura B.,,,,False,False,Laura B.,10.0,1.0,US0402,US0397,US0397
US,US27,Survivor: Blood vs. Water,27.0,7.0,18.0,Swapped,Galang,Katie,,Laura B.,,,,False,False,Laura B.,10.0,1.0,US0404,US0397,US0397
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Gervase,,Aras,,,,False,False,Aras,11.0,1.0,US0010,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Tina,,Ciera,,,,False,False,Aras,11.0,1.0,US0032,US0406,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Aras,,Laura M.,,,,False,False,Aras,11.0,1.0,US0182,US0292,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Tyson,,Aras,,,,False,False,Aras,11.0,1.0,US0274,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Laura M.,,Aras,,,,False,False,Aras,11.0,1.0,US0292,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Monica,,Aras,,,,False,False,Aras,11.0,1.0,US0358,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Vytas,Individual,Laura M.,,,,False,False,Aras,11.0,1.0,US0402,US0292,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Caleb,,Aras,,,,False,False,Aras,11.0,1.0,US0403,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Katie,,Ciera,,,,False,False,Aras,11.0,1.0,US0404,US0406,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Hayden,,Aras,,,,False,False,Aras,11.0,1.0,US0405,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,8.0,21.0,Merged,Kasama,Ciera,,Aras,,,,False,False,Aras,11.0,1.0,US0406,US0182,US0182
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Gervase,,Vytas,,,,False,False,Vytas,12.0,1.0,US0010,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Tina,,Vytas,,,,False,False,Vytas,12.0,1.0,US0032,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Tyson,,Vytas,,,,False,False,Vytas,12.0,1.0,US0274,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Laura M.,,Vytas,,,,False,False,Vytas,12.0,1.0,US0292,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Monica,Individual,Vytas,,,,False,False,Vytas,12.0,1.0,US0358,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Vytas,,Tyson,,,,False,False,Vytas,12.0,1.0,US0402,US0274,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Caleb,,Vytas,,,,False,False,Vytas,12.0,1.0,US0403,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Katie,,Vytas,,,,False,False,Vytas,12.0,1.0,US0404,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Hayden,,Vytas,,,,False,False,Vytas,12.0,1.0,US0405,US0402,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,22.0,Merged,Kasama,Ciera,,Katie,,,,False,False,Vytas,12.0,1.0,US0406,US0404,US0402
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Gervase,,Tina,,,,False,False,Tina,13.0,1.0,US0010,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Tina,,Tyson,,,,False,False,Tina,13.0,1.0,US0032,US0274,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Tyson,,Tina,,,,False,False,Tina,13.0,1.0,US0274,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Laura M.,,Tina,,,,False,False,Tina,13.0,1.0,US0292,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Monica,,Tina,,,,False,False,Tina,13.0,1.0,US0358,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Caleb,,Tina,,,,False,False,Tina,13.0,1.0,US0403,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Katie,Individual,Monica,,,,False,False,Tina,13.0,1.0,US0404,US0358,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Hayden,,Tina,,,,False,False,Tina,13.0,1.0,US0405,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,9.0,24.0,Merged,Kasama,Ciera,,Tina,,,,False,False,Tina,13.0,1.0,US0406,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Gervase,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0010,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Tyson,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0274,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Laura M.,,Katie,,,,False,False,Laura M.,14.0,1.0,US0292,US0404,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Monica,Individual,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0358,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Caleb,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0403,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Katie,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0404,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Hayden,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0405,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,10.0,26.0,Merged,Kasama,Ciera,,Laura M.,,,,False,False,Laura M.,14.0,1.0,US0406,US0292,US0292
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Gervase,,Caleb,,,,False,False,Caleb,15.0,1.0,US0010,US0403,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Tyson,Hidden,Caleb,,,,False,False,Caleb,15.0,1.0,US0274,US0403,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Monica,Individual,Caleb,,,,False,False,Caleb,15.0,1.0,US0358,US0403,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Caleb,,Ciera,,,,False,False,Caleb,15.0,1.0,US0403,US0406,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Katie,,Ciera,,,,False,False,Caleb,15.0,1.0,US0404,US0406,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Hayden,,Ciera,,,,False,False,Caleb,15.0,1.0,US0405,US0406,US0403
US,US27,Survivor: Blood vs. Water,27.0,11.0,29.0,Merged,Kasama,Ciera,,Caleb,,,,False,False,Caleb,15.0,1.0,US0406,US0403,US0403
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Gervase,Individual,Hayden,,,,False,True,Katie,16.0,1.0,US0010,US0405,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Tyson,,Hayden,,,,False,True,Katie,16.0,1.0,US0274,US0405,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Monica,,Hayden,,,,False,True,Katie,16.0,1.0,US0358,US0405,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Katie,,Monica,,,,False,True,Katie,16.0,1.0,US0404,US0358,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Hayden,,Monica,,,,False,True,Katie,16.0,1.0,US0405,US0358,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Ciera,,Monica,,,,False,True,Katie,16.0,1.0,US0406,US0358,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Gervase,Individual,Hayden,,,,False,True,Katie,16.0,2.0,US0010,US0405,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Tyson,,Hayden,,,,False,True,Katie,16.0,2.0,US0274,US0405,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Monica,,,Deadlock,Can't vote,,False,True,Katie,16.0,2.0,US0358,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Katie,,Monica,,,,False,True,Katie,16.0,2.0,US0404,US0358,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Hayden,,,Deadlock,Can't vote,,False,True,Katie,16.0,2.0,US0405,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Ciera,,Monica,,,,False,True,Katie,16.0,2.0,US0406,US0358,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Gervase,Individual,,Rock draw,Immune,,False,False,Katie,16.0,3.0,US0010,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Tyson,,,Rock draw,Safe,,False,False,Katie,16.0,3.0,US0274,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Monica,Deadlock,,Rock draw,Immune,,False,False,Katie,16.0,3.0,US0358,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Katie,,,Rock draw,Eliminated,,False,False,Katie,16.0,3.0,US0404,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Hayden,Deadlock,,Rock draw,Immune,,False,False,Katie,16.0,3.0,US0405,,US0404
US,US27,Survivor: Blood vs. Water,27.0,12.0,32.0,Merged,Kasama,Ciera,,,Rock draw,Safe,,False,False,Katie,16.0,3.0,US0406,,US0404
US,US27,Survivor: Blood vs. Water,27.0,13.0,35.0,Merged,Kasama,Gervase,,Hayden,,,,False,False,Hayden,17.0,1.0,US0010,US0405,US0405
US,US27,Survivor: Blood vs. Water,27.0,13.0,35.0,Merged,Kasama,Tyson,,Hayden,,,,False,False,Hayden,17.0,1.0,US0274,US0405,US0405
US,US27,Survivor: Blood vs. Water,27.0,13.0,35.0,Merged,Kasama,Monica,,Hayden,,,,False,False,Hayden,17.0,1.0,US0358,US0405,US0405
US,US27,Survivor: Blood vs. Water,27.0,13.0,35.0,Merged,Kasama,Hayden,,Gervase,,,,False,False,Hayden,17.0,1.0,US0405,US0010,US0405
US,US27,Survivor: Blood vs. Water,27.0,13.0,35.0,Merged,Kasama,Ciera,Individual,Gervase,,,,False,False,Hayden,17.0,1.0,US0406,US0010,US0405
US,US27,Survivor: Blood vs. Water,27.0,14.0,37.0,Merged,Kasama,Gervase,Hidden,Ciera,,,,False,False,Ciera,18.0,1.0,US0010,US0406,US0406
US,US27,Survivor: Blood vs. Water,27.0,14.0,37.0,Merged,Kasama,Tina,,Gervase,,,,True,False,Ciera,18.0,1.0,US0032,US0010,US0406
US,US27,Survivor: Blood vs. Water,27.0,14.0,37.0,Merged,Kasama,Tyson,Individual,Ciera,,,,False,False,Ciera,18.0,1.0,US0274,US0406,US0406
US,US27,Survivor: Blood vs. Water,27.0,14.0,37.0,Merged,Kasama,Monica,,Ciera,,,,False,False,Ciera,18.0,1.0,US0358,US0406,US0406
US,US27,Survivor: Blood vs. Water,27.0,14.0,37.0,Merged,Kasama,Ciera,,Gervase,,,,True,False,Ciera,18.0,1.0,US0406,US0010,US0406
US,US27,Survivor: Blood vs. Water,27.0,14.0,38.0,Merged,Kasama,Gervase,,Tina,,,,False,False,Tina,19.0,1.0,US0010,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,14.0,38.0,Merged,Kasama,Tina,,Gervase,,,,False,False,Tina,19.0,1.0,US0032,US0010,US0032
US,US27,Survivor: Blood vs. Water,27.0,14.0,38.0,Merged,Kasama,Tyson,Individual,Tina,,,,False,False,Tina,19.0,1.0,US0274,US0032,US0032
US,US27,Survivor: Blood vs. Water,27.0,14.0,38.0,Merged,Kasama,Monica,,Tina,,,,False,False,Tina,19.0,1.0,US0358,US0032,US0032
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,David,,J'Tia,,,,False,False,David,1.0,1.0,US0407,US0410,US0407
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,Garrett,,David,,,,False,False,David,1.0,1.0,US0408,US0407,US0407
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,J'Tia,,David,,,,False,False,David,1.0,1.0,US0410,US0407,US0407
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,Tasha,,David,,,,False,False,David,1.0,1.0,US0419,US0407,US0407
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,Spencer,,David,,,,False,False,David,1.0,1.0,US0421,US0407,US0407
US,US28,Survivor: Cagayan,28.0,1.0,3.0,Original,Luzon,Kass,,J'Tia,,,,False,False,David,1.0,1.0,US0422,US0410,US0407
US,US28,Survivor: Cagayan,28.0,1.0,6.0,Original,Luzon,Garrett,,J'Tia,,,,False,False,Garrett,2.0,1.0,US0408,US0410,US0408
US,US28,Survivor: Cagayan,28.0,1.0,6.0,Original,Luzon,J'Tia,,Garrett,,,,False,False,Garrett,2.0,1.0,US0410,US0408,US0408
US,US28,Survivor: Cagayan,28.0,1.0,6.0,Original,Luzon,Tasha,,Garrett,,,,False,False,Garrett,2.0,1.0,US0419,US0408,US0408
US,US28,Survivor: Cagayan,28.0,1.0,6.0,Original,Luzon,Spencer,,J'Tia,,,,False,False,Garrett,2.0,1.0,US0421,US0410,US0408
US,US28,Survivor: Cagayan,28.0,1.0,6.0,Original,Luzon,Kass,,Garrett,,,,False,False,Garrett,2.0,1.0,US0422,US0408,US0408
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Brice,,Alexis,,,,False,True,Brice,3.0,1.0,US0409,US0413,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Alexis,,Brice,,,"Brice, Morgan",False,True,Brice,3.0,1.0,US0413,US0409,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Morgan,,Alexis,,,,False,True,Brice,3.0,1.0,US0415,US0413,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,LJ,,Morgan,,,"Brice, Morgan",False,True,Brice,3.0,1.0,US0416,US0415,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Jeremiah,,Morgan,,,"Brice, Morgan",False,True,Brice,3.0,1.0,US0417,US0415,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Jefra,,Brice,,,"Brice, Morgan",False,True,Brice,3.0,1.0,US0418,US0409,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Brice,,,Deadlock,Can't vote,,False,False,Brice,3.0,2.0,US0409,,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Alexis,,,Deadlock,Can't vote,,False,False,Brice,3.0,2.0,US0413,,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Morgan,,,Deadlock,Can't vote,,False,False,Brice,3.0,2.0,US0415,,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,LJ,,Brice,,,,False,False,Brice,3.0,2.0,US0416,US0409,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Jeremiah,,Brice,,,,False,False,Brice,3.0,2.0,US0417,US0409,US0409
US,US28,Survivor: Cagayan,28.0,2.0,8.0,Original,Solana,Jefra,,Brice,,,,False,False,Brice,3.0,2.0,US0418,US0409,US0409
US,US28,Survivor: Cagayan,28.0,3.0,11.0,Original,Luzon,J'Tia,,Spencer,,,,False,False,J'Tia,4.0,1.0,US0410,US0421,US0410
US,US28,Survivor: Cagayan,28.0,3.0,11.0,Original,Luzon,Tasha,,J'Tia,,,,False,False,J'Tia,4.0,1.0,US0419,US0410,US0410
US,US28,Survivor: Cagayan,28.0,3.0,11.0,Original,Luzon,Spencer,,J'Tia,,,,False,False,J'Tia,4.0,1.0,US0421,US0410,US0410
US,US28,Survivor: Cagayan,28.0,3.0,11.0,Original,Luzon,Kass,,J'Tia,,,,False,False,J'Tia,4.0,1.0,US0422,US0410,US0410
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Cliff,,LJ,,,,False,False,Cliff,5.0,1.0,US0411,US0416,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Lindsey,,LJ,,,,False,False,Cliff,5.0,1.0,US0412,US0416,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,LJ,,Cliff,,,,False,False,Cliff,5.0,1.0,US0416,US0411,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Jefra,,Cliff,,,,False,False,Cliff,5.0,1.0,US0418,US0411,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Trish,,Cliff,,,,False,False,Cliff,5.0,1.0,US0420,US0411,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Woo,,LJ,,,,False,False,Cliff,5.0,1.0,US0423,US0416,US0411
US,US28,Survivor: Cagayan,28.0,4.0,14.0,Swapped,Solana,Tony,,Cliff,,,,False,False,Cliff,5.0,1.0,US0424,US0411,US0411
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Alexis,,Jeremiah,,,,False,False,Alexis,7.0,1.0,US0413,US0417,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Sarah,,Alexis,,,,False,False,Alexis,7.0,1.0,US0414,US0413,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Morgan,,Alexis,,,,False,False,Alexis,7.0,1.0,US0415,US0413,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Jeremiah,,Alexis,,,,False,False,Alexis,7.0,1.0,US0417,US0413,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Tasha,,Alexis,,,,False,False,Alexis,7.0,1.0,US0419,US0413,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Spencer,,Alexis,,,,False,False,Alexis,7.0,1.0,US0421,US0413,US0413
US,US28,Survivor: Cagayan,28.0,5.0,16.0,Swapped,Aparri,Kass,,Alexis,,,,False,False,Alexis,7.0,1.0,US0422,US0413,US0413
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Sarah,,Jefra,,,,False,False,Sarah,8.0,1.0,US0414,US0418,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Morgan,,Jefra,,,,False,False,Sarah,8.0,1.0,US0415,US0418,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,LJ,Hidden,Sarah,,,,False,False,Sarah,8.0,1.0,US0416,US0414,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Jeremiah,,Jefra,,,,False,False,Sarah,8.0,1.0,US0417,US0418,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Jefra,,Sarah,,,,False,False,Sarah,8.0,1.0,US0418,US0414,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Tasha,,Jefra,,,,False,False,Sarah,8.0,1.0,US0419,US0418,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Trish,,Sarah,,,,False,False,Sarah,8.0,1.0,US0420,US0414,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Spencer,,Jefra,,,,False,False,Sarah,8.0,1.0,US0421,US0418,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Kass,,Sarah,,,,False,False,Sarah,8.0,1.0,US0422,US0414,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Woo,Individual,Sarah,,,,False,False,Sarah,8.0,1.0,US0423,US0414,US0414
US,US28,Survivor: Cagayan,28.0,6.0,19.0,Merged,Solarrion,Tony,Hidden,Sarah,,,,False,False,Sarah,8.0,1.0,US0424,US0414,US0414
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Morgan,,Tony,,,,False,False,Morgan,9.0,1.0,US0415,US0424,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,LJ,,Morgan,,,,False,False,Morgan,9.0,1.0,US0416,US0415,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Jeremiah,,Tony,,,,False,False,Morgan,9.0,1.0,US0417,US0424,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Jefra,,Morgan,,,,False,False,Morgan,9.0,1.0,US0418,US0415,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Tasha,,Tony,,,,False,False,Morgan,9.0,1.0,US0419,US0424,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Trish,,Morgan,,,,False,False,Morgan,9.0,1.0,US0420,US0415,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Spencer,Individual,Tony,,,,False,False,Morgan,9.0,1.0,US0421,US0424,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Kass,,Morgan,,,,False,False,Morgan,9.0,1.0,US0422,US0415,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Woo,,Morgan,,,,False,False,Morgan,9.0,1.0,US0423,US0415,US0415
US,US28,Survivor: Cagayan,28.0,7.0,22.0,Merged,Solarrion,Tony,,Morgan,,,,False,False,Morgan,9.0,1.0,US0424,US0415,US0415
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,LJ,,Spencer,,,,False,False,LJ,10.0,1.0,US0416,US0421,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Jeremiah,,LJ,,,,False,False,LJ,10.0,1.0,US0417,US0416,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Jefra,,Jeremiah,,,,False,False,LJ,10.0,1.0,US0418,US0417,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Tasha,Individual,LJ,,,,False,False,LJ,10.0,1.0,US0419,US0416,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Trish,,Jeremiah,,,,False,False,LJ,10.0,1.0,US0420,US0417,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Spencer,,LJ,,,,False,False,LJ,10.0,1.0,US0421,US0416,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Kass,,Jeremiah,,,,False,False,LJ,10.0,1.0,US0422,US0417,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Woo,,LJ,,,,False,False,LJ,10.0,1.0,US0423,US0416,US0416
US,US28,Survivor: Cagayan,28.0,8.0,25.0,Merged,Solarrion,Tony,,LJ,,,,False,False,LJ,10.0,1.0,US0424,US0416,US0416
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Jeremiah,,Woo,,,,False,False,Jeremiah,11.0,1.0,US0417,US0423,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Jefra,,Jeremiah,,,,False,False,Jeremiah,11.0,1.0,US0418,US0417,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Tasha,Individual,Woo,,,,False,False,Jeremiah,11.0,1.0,US0419,US0423,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Trish,,Jeremiah,,,,False,False,Jeremiah,11.0,1.0,US0420,US0417,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Spencer,Hidden,Woo,,,,False,False,Jeremiah,11.0,1.0,US0421,US0423,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Kass,,Jeremiah,,,,False,False,Jeremiah,11.0,1.0,US0422,US0417,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Woo,,Jeremiah,,,,False,False,Jeremiah,11.0,1.0,US0423,US0417,US0417
US,US28,Survivor: Cagayan,28.0,9.0,28.0,Merged,Solarrion,Tony,,Jeremiah,,,,False,False,Jeremiah,11.0,1.0,US0424,US0417,US0417
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Jefra,,Spencer,,,,False,False,Jefra,12.0,1.0,US0418,US0421,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Tasha,Individual,Jefra,,,,False,False,Jefra,12.0,1.0,US0419,US0418,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Trish,,Spencer,,,,False,False,Jefra,12.0,1.0,US0420,US0421,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Spencer,,Jefra,,,,False,False,Jefra,12.0,1.0,US0421,US0418,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Kass,,Spencer,,,,False,False,Jefra,12.0,1.0,US0422,US0421,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Woo,,Jefra,,,,False,False,Jefra,12.0,1.0,US0423,US0418,US0418
US,US28,Survivor: Cagayan,28.0,10.0,30.0,Merged,Solarrion,Tony,,Jefra,,,,False,False,Jefra,12.0,1.0,US0424,US0418,US0418
US,US28,Survivor: Cagayan,28.0,11.0,33.0,Merged,Solarrion,Tasha,,Trish,,,"Tony, Trish",False,False,Tasha,13.0,1.0,US0419,US0420,US0419
US,US28,Survivor: Cagayan,28.0,11.0,33.0,Merged,Solarrion,Trish,,Tasha,,,,False,False,Tasha,13.0,1.0,US0420,US0419,US0419
US,US28,Survivor: Cagayan,28.0,11.0,33.0,Merged,Solarrion,Spencer,Individual,Tony,,,"Tony, Trish",False,False,Tasha,13.0,1.0,US0421,US0424,US0419
US,US28,Survivor: Cagayan,28.0,11.0,33.0,Merged,Solarrion,Kass,,Tasha,,,,False,False,Tasha,13.0,1.0,US0422,US0419,US0419
US,US28,Survivor: Cagayan,28.0,11.0,33.0,Merged,Solarrion,Woo,,Tasha,,,,False,False,Tasha,13.0,1.0,US0423,US0419,US0419
