version,version_season,season_name,season,episode,order,final_n,castaway_id,castaway,tribe,tribe_status,game_status
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0170,Ruth Marie,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0171,Bobby,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0172,Dan,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0173,Nick,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0174,Austin,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0175,Sally,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0176,Bruce,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0177,Courtney,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0178,Shane,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0179,Cirie,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0180,Terry,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0181,Danielle,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,3.0,2.0,14.0,US0182,Aras,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0170,Ruth Marie,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0171,Bobby,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0172,Dan,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0173,Nick,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0174,Austin,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0175,Sally,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0176,Bruce,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0177,Courtney,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0178,Shane,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0179,Cirie,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0180,Terry,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0181,Danielle,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,4.0,3.0,13.0,US0182,Aras,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0171,Bobby,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0172,Dan,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0173,Nick,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0174,Austin,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0175,Sally,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0176,Bruce,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0177,Courtney,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0178,Shane,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0179,Cirie,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0180,Terry,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0181,Danielle,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,5.0,4.0,12.0,US0182,Aras,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0172,Dan,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0173,Nick,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0174,Austin,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0175,Sally,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0176,Bruce,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0177,Courtney,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0178,Shane,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0179,Cirie,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0180,Terry,La Mina,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0181,Danielle,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,6.0,5.0,11.0,US0182,Aras,Casaya,Swapped,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0173,Nick,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0174,Austin,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0175,Sally,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0176,Bruce,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0177,Courtney,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,8.0,6.0,10.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0174,Austin,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0175,Sally,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0176,Bruce,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0177,Courtney,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,9.0,7.0,9.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0175,Sally,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0176,Bruce,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0177,Courtney,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,10.0,8.0,8.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0176,Bruce,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0177,Courtney,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,11.0,9.0,7.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0177,Courtney,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,12.0,10.0,6.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,13.0,11.0,5.0,US0178,Shane,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,13.0,11.0,5.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,13.0,11.0,5.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,13.0,11.0,5.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,13.0,11.0,5.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,14.0,12.0,4.0,US0179,Cirie,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,14.0,12.0,4.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,14.0,12.0,4.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,14.0,12.0,4.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,13.0,3.0,US0180,Terry,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,13.0,3.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,13.0,3.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,14.0,2.0,US0181,Danielle,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,14.0,2.0,US0182,Aras,Gitanos,Merged,In the game
US,US12,Survivor: Panama,12.0,15.0,15.0,1.0,US0182,Aras,Gitanos,Merged,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0183,Sekou,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0184,Billy,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0185,Cecilia,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0186,J.P.,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0187,Stephannie,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0188,Cao Boi,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0189,Cristina,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0190,Jessica,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0191,Brad,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0192,Rebecca,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0193,Jenny,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0194,Nate,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0195,Candice,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0196,Jonathan,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0197,Parvati,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0198,Adam,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0199,Sundra,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0200,Becky,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0201,Ozzy,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,1.0,0.0,20.0,US0202,Yul,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0184,Billy,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0185,Cecilia,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0186,J.P.,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0187,Stephannie,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0188,Cao Boi,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0189,Cristina,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0190,Jessica,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0191,Brad,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0192,Rebecca,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0193,Jenny,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0194,Nate,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0195,Candice,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0196,Jonathan,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0197,Parvati,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0198,Adam,Rarotonga,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0199,Sundra,Manihiki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0200,Becky,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0201,Ozzy,Aitutaki,Original,In the game
US,US13,Survivor: Cook Islands,13.0,2.0,1.0,19.0,US0202,Yul,Puka Puka,Original,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0185,Cecilia,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0186,J.P.,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0187,Stephannie,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0188,Cao Boi,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0189,Cristina,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,3.0,2.0,18.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0186,J.P.,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0187,Stephannie,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0188,Cao Boi,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0189,Cristina,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,4.0,3.0,17.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0187,Stephannie,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0188,Cao Boi,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0189,Cristina,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,5.0,4.0,16.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0188,Cao Boi,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0189,Cristina,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,5.0,15.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0189,Cristina,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,6.0,6.0,14.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0190,Jessica,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0191,Brad,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0192,Rebecca,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0193,Jenny,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0194,Nate,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0195,Candice,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0196,Jonathan,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0197,Parvati,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0198,Adam,Rarotonga,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0199,Sundra,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0200,Becky,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0201,Ozzy,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,8.0,7.0,13.0,US0202,Yul,Aitutaki,Swapped,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0191,Brad,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0192,Rebecca,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0193,Jenny,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0194,Nate,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0195,Candice,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0196,Jonathan,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0197,Parvati,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0198,Adam,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0199,Sundra,Aitutaki,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0200,Becky,Aitutaki,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0201,Ozzy,Aitutaki,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,9.0,8.0,12.0,US0202,Yul,Aitutaki,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,10.0,9.0,11.0,US0192,Rebecca,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,10.0,9.0,11.0,US0193,Jenny,Rarotonga,Swapped_2,In the game
US,US13,Survivor: Cook Islands,13.0,10.0,9.0,11.0,US0194,Nate,Rarotonga,Swapped_2,In the game
