version,version_season,season_name,season,castaway,finalist,vote,castaway_id,finalist_id
US,US33,Survivor: Millennials vs. Gen X,33.0,Bret,Ken,0.0,US0494,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Chris,Ken,0.0,US0488,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,David,Ken,0.0,US0495,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Jay,Ken,0.0,US0493,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Jessica,Ken,0.0,US0489,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Michelle,Ken,0.0,US0486,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Sunday,Ken,0.0,US0492,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Taylor,Ken,0.0,US0487,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Will,Ken,0.0,US0491,US0497
US,US33,Survivor: Millennials vs. Gen X,33.0,Zeke,Ken,0.0,US0490,US0497
US,US34,Survivor: Game Changers,34.0,Andrea,Brad,0.0,US0333,US0401
US,US34,Survivor: Game Changers,34.0,Aubry,Brad,0.0,US0477,US0401
US,US34,Survivor: Game Changers,34.0,Cirie,Brad,0.0,US0179,US0401
US,US34,Survivor: Game Changers,34.0,Debbie,Brad,1.0,US0470,US0401
US,US34,Survivor: Game Changers,34.0,Hali,Brad,0.0,US0450,US0401
US,US34,Survivor: Game Changers,34.0,Michaela,Brad,0.0,US0485,US0401
US,US34,Survivor: Game Changers,34.0,Ozzy,Brad,1.0,US0201,US0401
US,US34,Survivor: Game Changers,34.0,Sierra,Brad,1.0,US0456,US0401
US,US34,Survivor: Game Changers,34.0,Tai,Brad,0.0,US0476,US0401
US,US34,Survivor: Game Changers,34.0,Zeke,Brad,0.0,US0490,US0401
US,US34,Survivor: Game Changers,34.0,Andrea,Sarah,1.0,US0333,US0414
US,US34,Survivor: Game Changers,34.0,Aubry,Sarah,1.0,US0477,US0414
US,US34,Survivor: Game Changers,34.0,Cirie,Sarah,1.0,US0179,US0414
US,US34,Survivor: Game Changers,34.0,Debbie,Sarah,0.0,US0470,US0414
US,US34,Survivor: Game Changers,34.0,Hali,Sarah,1.0,US0450,US0414
US,US34,Survivor: Game Changers,34.0,Michaela,Sarah,1.0,US0485,US0414
US,US34,Survivor: Game Changers,34.0,Ozzy,Sarah,0.0,US0201,US0414
US,US34,Survivor: Game Changers,34.0,Sierra,Sarah,0.0,US0456,US0414
US,US34,Survivor: Game Changers,34.0,Tai,Sarah,1.0,US0476,US0414
US,US34,Survivor: Game Changers,34.0,Zeke,Sarah,1.0,US0490,US0414
US,US34,Survivor: Game Changers,34.0,Andrea,Troyzan,0.0,US0333,US0364
US,US34,Survivor: Game Changers,34.0,Aubry,Troyzan,0.0,US0477,US0364
US,US34,Survivor: Game Changers,34.0,Cirie,Troyzan,0.0,US0179,US0364
US,US34,Survivor: Game Changers,34.0,Debbie,Troyzan,0.0,US0470,US0364
US,US34,Survivor: Game Changers,34.0,Hali,Troyzan,0.0,US0450,US0364
US,US34,Survivor: Game Changers,34.0,Michaela,Troyzan,0.0,US0485,US0364
US,US34,Survivor: Game Changers,34.0,Ozzy,Troyzan,0.0,US0201,US0364
US,US34,Survivor: Game Changers,34.0,Sierra,Troyzan,0.0,US0456,US0364
US,US34,Survivor: Game Changers,34.0,Tai,Troyzan,0.0,US0476,US0364
US,US34,Survivor: Game Changers,34.0,Zeke,Troyzan,0.0,US0490,US0364
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ashley,Ben,0.0,US0511,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Cole,Ben,1.0,US0507,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Desi,Ben,1.0,US0506,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Devon,Ben,0.0,US0513,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,JP,Ben,1.0,US0508,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Joe,Ben,1.0,US0509,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Lauren,Ben,1.0,US0510,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Mike,Ben,0.0,US0512,US0516
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ashley,Chrissy,1.0,US0511,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Cole,Chrissy,0.0,US0507,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Desi,Chrissy,0.0,US0506,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Devon,Chrissy,0.0,US0513,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,JP,Chrissy,0.0,US0508,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Joe,Chrissy,0.0,US0509,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Lauren,Chrissy,0.0,US0510,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Mike,Chrissy,1.0,US0512,US0515
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ashley,Ryan,0.0,US0511,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Cole,Ryan,0.0,US0507,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Desi,Ryan,0.0,US0506,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Devon,Ryan,1.0,US0513,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,JP,Ryan,0.0,US0508,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Joe,Ryan,0.0,US0509,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Lauren,Ryan,0.0,US0510,US0514
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Mike,Ryan,0.0,US0512,US0514
US,US36,Survivor: Ghost Island,36.0,Angela,Domenick,0.0,US0533,US0535
US,US36,Survivor: Ghost Island,36.0,Chelsea,Domenick,0.0,US0529,US0535
US,US36,Survivor: Ghost Island,36.0,Chris,Domenick,1.0,US0524,US0535
US,US36,Survivor: Ghost Island,36.0,Desiree,Domenick,1.0,US0526,US0535
US,US36,Survivor: Ghost Island,36.0,Donathan,Domenick,0.0,US0532,US0535
US,US36,Survivor: Ghost Island,36.0,Jenna,Domenick,1.0,US0527,US0535
US,US36,Survivor: Ghost Island,36.0,Kellyn,Domenick,0.0,US0530,US0535
US,US36,Survivor: Ghost Island,36.0,Laurel,Domenick,0.0,US0534,US0535
US,US36,Survivor: Ghost Island,36.0,Libby,Domenick,1.0,US0525,US0535
US,US36,Survivor: Ghost Island,36.0,Michael,Domenick,1.0,US0528,US0535
US,US36,Survivor: Ghost Island,36.0,Sebastian,Domenick,0.0,US0531,US0535
US,US36,Survivor: Ghost Island,36.0,Angela,Laurel,0.0,US0533,US0534
US,US36,Survivor: Ghost Island,36.0,Chelsea,Laurel,0.0,US0529,US0534
US,US36,Survivor: Ghost Island,36.0,Chris,Laurel,0.0,US0524,US0534
US,US36,Survivor: Ghost Island,36.0,Desiree,Laurel,0.0,US0526,US0534
US,US36,Survivor: Ghost Island,36.0,Donathan,Laurel,0.0,US0532,US0534
US,US36,Survivor: Ghost Island,36.0,Jenna,Laurel,0.0,US0527,US0534
US,US36,Survivor: Ghost Island,36.0,Kellyn,Laurel,0.0,US0530,US0534
US,US36,Survivor: Ghost Island,36.0,Laurel,Laurel,0.0,US0534,US0534
US,US36,Survivor: Ghost Island,36.0,Libby,Laurel,0.0,US0525,US0534
US,US36,Survivor: Ghost Island,36.0,Michael,Laurel,0.0,US0528,US0534
US,US36,Survivor: Ghost Island,36.0,Sebastian,Laurel,0.0,US0531,US0534
US,US36,Survivor: Ghost Island,36.0,Angela,Wendell,1.0,US0533,US0536
US,US36,Survivor: Ghost Island,36.0,Chelsea,Wendell,1.0,US0529,US0536
US,US36,Survivor: Ghost Island,36.0,Chris,Wendell,0.0,US0524,US0536
US,US36,Survivor: Ghost Island,36.0,Desiree,Wendell,0.0,US0526,US0536
US,US36,Survivor: Ghost Island,36.0,Donathan,Wendell,1.0,US0532,US0536
US,US36,Survivor: Ghost Island,36.0,Jenna,Wendell,0.0,US0527,US0536
US,US36,Survivor: Ghost Island,36.0,Kellyn,Wendell,1.0,US0530,US0536
US,US36,Survivor: Ghost Island,36.0,Laurel,Wendell,1.0,US0534,US0536
US,US36,Survivor: Ghost Island,36.0,Libby,Wendell,0.0,US0525,US0536
US,US36,Survivor: Ghost Island,36.0,Michael,Wendell,0.0,US0528,US0536
US,US36,Survivor: Ghost Island,36.0,Sebastian,Wendell,1.0,US0531,US0536
US,US37,Survivor: David vs. Goliath,37.0,Alec,Angelina,0.0,US0547,US0554
US,US37,Survivor: David vs. Goliath,37.0,Alison,Angelina,0.0,US0552,US0554
US,US37,Survivor: David vs. Goliath,37.0,Carl,Angelina,0.0,US0548,US0554
US,US37,Survivor: David vs. Goliath,37.0,Christian,Angelina,0.0,US0550,US0554
US,US37,Survivor: David vs. Goliath,37.0,Dan,Angelina,0.0,US0546,US0554
US,US37,Survivor: David vs. Goliath,37.0,Davie,Angelina,0.0,US0551,US0554
US,US37,Survivor: David vs. Goliath,37.0,Elizabeth,Angelina,0.0,US0544,US0554
US,US37,Survivor: David vs. Goliath,37.0,Gabby,Angelina,0.0,US0549,US0554
US,US37,Survivor: David vs. Goliath,37.0,John,Angelina,0.0,US0545,US0554
US,US37,Survivor: David vs. Goliath,37.0,Kara,Angelina,0.0,US0553,US0554
US,US37,Survivor: David vs. Goliath,37.0,Alec,Mike,0.0,US0547,US0555
US,US37,Survivor: David vs. Goliath,37.0,Alison,Mike,1.0,US0552,US0555
US,US37,Survivor: David vs. Goliath,37.0,Carl,Mike,0.0,US0548,US0555
US,US37,Survivor: David vs. Goliath,37.0,Christian,Mike,1.0,US0550,US0555
US,US37,Survivor: David vs. Goliath,37.0,Dan,Mike,0.0,US0546,US0555
US,US37,Survivor: David vs. Goliath,37.0,Davie,Mike,0.0,US0551,US0555
US,US37,Survivor: David vs. Goliath,37.0,Elizabeth,Mike,0.0,US0544,US0555
US,US37,Survivor: David vs. Goliath,37.0,Gabby,Mike,0.0,US0549,US0555
US,US37,Survivor: David vs. Goliath,37.0,John,Mike,0.0,US0545,US0555
US,US37,Survivor: David vs. Goliath,37.0,Kara,Mike,1.0,US0553,US0555
US,US37,Survivor: David vs. Goliath,37.0,Alec,Nick,1.0,US0547,US0556
US,US37,Survivor: David vs. Goliath,37.0,Alison,Nick,0.0,US0552,US0556
US,US37,Survivor: David vs. Goliath,37.0,Carl,Nick,1.0,US0548,US0556
US,US37,Survivor: David vs. Goliath,37.0,Christian,Nick,0.0,US0550,US0556
US,US37,Survivor: David vs. Goliath,37.0,Dan,Nick,1.0,US0546,US0556
US,US37,Survivor: David vs. Goliath,37.0,Davie,Nick,1.0,US0551,US0556
US,US37,Survivor: David vs. Goliath,37.0,Elizabeth,Nick,1.0,US0544,US0556
US,US37,Survivor: David vs. Goliath,37.0,Gabby,Nick,1.0,US0549,US0556
US,US37,Survivor: David vs. Goliath,37.0,John,Nick,1.0,US0545,US0556
US,US37,Survivor: David vs. Goliath,37.0,Kara,Nick,0.0,US0553,US0556
US,US38,Survivor: Edge of Extinction,38.0,Aubry,Chris,1.0,US0477,US0559
US,US38,Survivor: Edge of Extinction,38.0,Aurora,Chris,0.0,US0566,US0559
US,US38,Survivor: Edge of Extinction,38.0,David,Chris,1.0,US0495,US0559
US,US38,Survivor: Edge of Extinction,38.0,Eric,Chris,1.0,US0562,US0559
US,US38,Survivor: Edge of Extinction,38.0,Joe,Chris,1.0,US0451,US0559
US,US38,Survivor: Edge of Extinction,38.0,Julia,Chris,1.0,US0563,US0559
US,US38,Survivor: Edge of Extinction,38.0,Kelley,Chris,0.0,US0429,US0559
US,US38,Survivor: Edge of Extinction,38.0,Lauren,Chris,0.0,US0568,US0559
US,US38,Survivor: Edge of Extinction,38.0,Reem,Chris,1.0,US0557,US0559
US,US38,Survivor: Edge of Extinction,38.0,Rick,Chris,0.0,US0560,US0559
US,US38,Survivor: Edge of Extinction,38.0,Ron,Chris,1.0,US0565,US0559
US,US38,Survivor: Edge of Extinction,38.0,Victoria,Chris,1.0,US0567,US0559
US,US38,Survivor: Edge of Extinction,38.0,Wardog,Chris,1.0,US0564,US0559
US,US38,Survivor: Edge of Extinction,38.0,Aubry,Gavin,0.0,US0477,US0570
US,US38,Survivor: Edge of Extinction,38.0,Aurora,Gavin,1.0,US0566,US0570
US,US38,Survivor: Edge of Extinction,38.0,David,Gavin,0.0,US0495,US0570
US,US38,Survivor: Edge of Extinction,38.0,Eric,Gavin,0.0,US0562,US0570
US,US38,Survivor: Edge of Extinction,38.0,Joe,Gavin,0.0,US0451,US0570
US,US38,Survivor: Edge of Extinction,38.0,Julia,Gavin,0.0,US0563,US0570
US,US38,Survivor: Edge of Extinction,38.0,Kelley,Gavin,1.0,US0429,US0570
US,US38,Survivor: Edge of Extinction,38.0,Lauren,Gavin,1.0,US0568,US0570
US,US38,Survivor: Edge of Extinction,38.0,Reem,Gavin,0.0,US0557,US0570
US,US38,Survivor: Edge of Extinction,38.0,Rick,Gavin,1.0,US0560,US0570
US,US38,Survivor: Edge of Extinction,38.0,Ron,Gavin,0.0,US0565,US0570
US,US38,Survivor: Edge of Extinction,38.0,Victoria,Gavin,0.0,US0567,US0570
US,US38,Survivor: Edge of Extinction,38.0,Wardog,Gavin,0.0,US0564,US0570
US,US38,Survivor: Edge of Extinction,38.0,Aubry,Julie,0.0,US0477,US0569
US,US38,Survivor: Edge of Extinction,38.0,Aurora,Julie,0.0,US0566,US0569
US,US38,Survivor: Edge of Extinction,38.0,David,Julie,0.0,US0495,US0569
US,US38,Survivor: Edge of Extinction,38.0,Eric,Julie,0.0,US0562,US0569
US,US38,Survivor: Edge of Extinction,38.0,Joe,Julie,0.0,US0451,US0569
US,US38,Survivor: Edge of Extinction,38.0,Julia,Julie,0.0,US0563,US0569
US,US38,Survivor: Edge of Extinction,38.0,Kelley,Julie,0.0,US0429,US0569
US,US38,Survivor: Edge of Extinction,38.0,Lauren,Julie,0.0,US0568,US0569
US,US38,Survivor: Edge of Extinction,38.0,Reem,Julie,0.0,US0557,US0569
US,US38,Survivor: Edge of Extinction,38.0,Rick,Julie,0.0,US0560,US0569
US,US38,Survivor: Edge of Extinction,38.0,Ron,Julie,0.0,US0565,US0569
US,US38,Survivor: Edge of Extinction,38.0,Victoria,Julie,0.0,US0567,US0569
US,US38,Survivor: Edge of Extinction,38.0,Wardog,Julie,0.0,US0564,US0569
US,US39,Survivor: Island of the Idols,39.0,Aaron,Dean,1.0,US0580,US0589
US,US39,Survivor: Island of the Idols,39.0,Elaine,Dean,0.0,US0584,US0589
US,US39,Survivor: Island of the Idols,39.0,Elizabeth,Dean,1.0,US0582,US0589
US,US39,Survivor: Island of the Idols,39.0,Jack,Dean,0.0,US0577,US0589
US,US39,Survivor: Island of the Idols,39.0,Jamal,Dean,0.0,US0579,US0589
US,US39,Survivor: Island of the Idols,39.0,Janet,Dean,0.0,US0586,US0589
US,US39,Survivor: Island of the Idols,39.0,Karishma,Dean,0.0,US0583,US0589
US,US39,Survivor: Island of the Idols,39.0,Kellee,Dean,0.0,US0578,US0589
US,US39,Survivor: Island of the Idols,39.0,Lauren,Dean,0.0,US0587,US0589
US,US39,Survivor: Island of the Idols,39.0,Missy,Dean,0.0,US0581,US0589
US,US39,Survivor: Island of the Idols,39.0,Aaron,Noura,0.0,US0580,US0588
US,US39,Survivor: Island of the Idols,39.0,Elaine,Noura,0.0,US0584,US0588
US,US39,Survivor: Island of the Idols,39.0,Elizabeth,Noura,0.0,US0582,US0588
US,US39,Survivor: Island of the Idols,39.0,Jack,Noura,0.0,US0577,US0588
US,US39,Survivor: Island of the Idols,39.0,Jamal,Noura,0.0,US0579,US0588
US,US39,Survivor: Island of the Idols,39.0,Janet,Noura,0.0,US0586,US0588
US,US39,Survivor: Island of the Idols,39.0,Karishma,Noura,0.0,US0583,US0588
US,US39,Survivor: Island of the Idols,39.0,Kellee,Noura,0.0,US0578,US0588
US,US39,Survivor: Island of the Idols,39.0,Lauren,Noura,0.0,US0587,US0588
US,US39,Survivor: Island of the Idols,39.0,Missy,Noura,0.0,US0581,US0588
US,US39,Survivor: Island of the Idols,39.0,Aaron,Tommy,0.0,US0580,US0590
US,US39,Survivor: Island of the Idols,39.0,Elaine,Tommy,1.0,US0584,US0590
US,US39,Survivor: Island of the Idols,39.0,Elizabeth,Tommy,0.0,US0582,US0590
US,US39,Survivor: Island of the Idols,39.0,Jack,Tommy,1.0,US0577,US0590
US,US39,Survivor: Island of the Idols,39.0,Jamal,Tommy,1.0,US0579,US0590
US,US39,Survivor: Island of the Idols,39.0,Janet,Tommy,1.0,US0586,US0590
US,US39,Survivor: Island of the Idols,39.0,Karishma,Tommy,1.0,US0583,US0590
US,US39,Survivor: Island of the Idols,39.0,Kellee,Tommy,1.0,US0578,US0590
US,US39,Survivor: Island of the Idols,39.0,Lauren,Tommy,1.0,US0587,US0590
US,US39,Survivor: Island of the Idols,39.0,Missy,Tommy,1.0,US0581,US0590
US,US40,Survivor: Winners at War,40.0,Adam,Michele,0.0,US0498,US0478
US,US40,Survivor: Winners at War,40.0,Amber,Michele,0.0,US0027,US0478
US,US40,Survivor: Winners at War,40.0,Ben,Michele,0.0,US0516,US0478
US,US40,Survivor: Winners at War,40.0,Boston Rob,Michele,0.0,US0055,US0478
US,US40,Survivor: Winners at War,40.0,Danni,Michele,0.0,US0166,US0478
US,US40,Survivor: Winners at War,40.0,Denise,Michele,0.0,US0386,US0478
US,US40,Survivor: Winners at War,40.0,Ethan,Michele,0.0,US0048,US0478
US,US40,Survivor: Winners at War,40.0,Jeremy,Michele,0.0,US0433,US0478
US,US40,Survivor: Winners at War,40.0,Kim,Michele,0.0,US0371,US0478
US,US40,Survivor: Winners at War,40.0,Nick,Michele,0.0,US0556,US0478
US,US40,Survivor: Winners at War,40.0,Parvati,Michele,0.0,US0197,US0478
US,US40,Survivor: Winners at War,40.0,Sarah,Michele,0.0,US0414,US0478
US,US40,Survivor: Winners at War,40.0,Sophie,Michele,0.0,US0353,US0478
US,US40,Survivor: Winners at War,40.0,Tyson,Michele,0.0,US0274,US0478
US,US40,Survivor: Winners at War,40.0,Wendell,Michele,0.0,US0536,US0478
US,US40,Survivor: Winners at War,40.0,Yul,Michele,0.0,US0202,US0478
US,US40,Survivor: Winners at War,40.0,Adam,Natalie,0.0,US0498,US0442
US,US40,Survivor: Winners at War,40.0,Amber,Natalie,0.0,US0027,US0442
US,US40,Survivor: Winners at War,40.0,Ben,Natalie,0.0,US0516,US0442
US,US40,Survivor: Winners at War,40.0,Boston Rob,Natalie,0.0,US0055,US0442
US,US40,Survivor: Winners at War,40.0,Danni,Natalie,0.0,US0166,US0442
US,US40,Survivor: Winners at War,40.0,Denise,Natalie,0.0,US0386,US0442
US,US40,Survivor: Winners at War,40.0,Ethan,Natalie,1.0,US0048,US0442
US,US40,Survivor: Winners at War,40.0,Jeremy,Natalie,1.0,US0433,US0442
US,US40,Survivor: Winners at War,40.0,Kim,Natalie,0.0,US0371,US0442
US,US40,Survivor: Winners at War,40.0,Nick,Natalie,0.0,US0556,US0442
US,US40,Survivor: Winners at War,40.0,Parvati,Natalie,1.0,US0197,US0442
US,US40,Survivor: Winners at War,40.0,Sarah,Natalie,0.0,US0414,US0442
US,US40,Survivor: Winners at War,40.0,Sophie,Natalie,0.0,US0353,US0442
US,US40,Survivor: Winners at War,40.0,Tyson,Natalie,1.0,US0274,US0442
US,US40,Survivor: Winners at War,40.0,Wendell,Natalie,0.0,US0536,US0442
US,US40,Survivor: Winners at War,40.0,Yul,Natalie,0.0,US0202,US0442
US,US40,Survivor: Winners at War,40.0,Adam,Tony,1.0,US0498,US0424
US,US40,Survivor: Winners at War,40.0,Amber,Tony,1.0,US0027,US0424
US,US40,Survivor: Winners at War,40.0,Ben,Tony,1.0,US0516,US0424
US,US40,Survivor: Winners at War,40.0,Boston Rob,Tony,1.0,US0055,US0424
US,US40,Survivor: Winners at War,40.0,Danni,Tony,1.0,US0166,US0424
US,US40,Survivor: Winners at War,40.0,Denise,Tony,1.0,US0386,US0424
US,US40,Survivor: Winners at War,40.0,Ethan,Tony,0.0,US0048,US0424
US,US40,Survivor: Winners at War,40.0,Jeremy,Tony,0.0,US0433,US0424
US,US40,Survivor: Winners at War,40.0,Kim,Tony,1.0,US0371,US0424
US,US40,Survivor: Winners at War,40.0,Nick,Tony,1.0,US0556,US0424
US,US40,Survivor: Winners at War,40.0,Parvati,Tony,0.0,US0197,US0424
US,US40,Survivor: Winners at War,40.0,Sarah,Tony,1.0,US0414,US0424
US,US40,Survivor: Winners at War,40.0,Sophie,Tony,1.0,US0353,US0424
US,US40,Survivor: Winners at War,40.0,Tyson,Tony,0.0,US0274,US0424
US,US40,Survivor: Winners at War,40.0,Wendell,Tony,1.0,US0536,US0424
US,US40,Survivor: Winners at War,40.0,Yul,Tony,1.0,US0202,US0424
US,US41,Survivor: 41,41.0,Danny,Deshawn,1.0,US0599,US0601
US,US41,Survivor: 41,41.0,Evvie,Deshawn,0.0,US0598,US0601
US,US41,Survivor: 41,41.0,Heather,Deshawn,0.0,US0593,US0601
US,US41,Survivor: 41,41.0,Liana,Deshawn,0.0,US0608,US0601
US,US41,Survivor: 41,41.0,Naseer,Deshawn,0.0,US0600,US0601
US,US41,Survivor: 41,41.0,Ricard,Deshawn,0.0,US0596,US0601
US,US41,Survivor: 41,41.0,Shan,Deshawn,0.0,US0606,US0601
US,US41,Survivor: 41,41.0,Tiffany,Deshawn,0.0,US0604,US0601
US,US41,Survivor: 41,41.0,Danny,Erika,0.0,US0599,US0594
US,US41,Survivor: 41,41.0,Evvie,Erika,1.0,US0598,US0594
US,US41,Survivor: 41,41.0,Heather,Erika,1.0,US0593,US0594
US,US41,Survivor: 41,41.0,Liana,Erika,1.0,US0608,US0594
US,US41,Survivor: 41,41.0,Naseer,Erika,1.0,US0600,US0594
US,US41,Survivor: 41,41.0,Ricard,Erika,1.0,US0596,US0594
US,US41,Survivor: 41,41.0,Shan,Erika,1.0,US0606,US0594
US,US41,Survivor: 41,41.0,Tiffany,Erika,1.0,US0604,US0594
US,US41,Survivor: 41,41.0,Danny,Xander,0.0,US0599,US0597
US,US41,Survivor: 41,41.0,Evvie,Xander,0.0,US0598,US0597
US,US41,Survivor: 41,41.0,Heather,Xander,0.0,US0593,US0597
US,US41,Survivor: 41,41.0,Liana,Xander,0.0,US0608,US0597
US,US41,Survivor: 41,41.0,Naseer,Xander,0.0,US0600,US0597
US,US41,Survivor: 41,41.0,Ricard,Xander,0.0,US0596,US0597
US,US41,Survivor: 41,41.0,Shan,Xander,0.0,US0606,US0597
US,US41,Survivor: 41,41.0,Tiffany,Xander,0.0,US0604,US0597
US,US42,Survivor: 42,42.0,Chanelle,Maryanne,1.0,US0609,US0619
US,US42,Survivor: 42,42.0,Drea,Maryanne,1.0,US0611,US0619
US,US42,Survivor: 42,42.0,Hai,Maryanne,1.0,US0612,US0619
US,US42,Survivor: 42,42.0,Jonathan,Maryanne,0.0,US0615,US0619
US,US42,Survivor: 42,42.0,Lindsay,Maryanne,1.0,US0616,US0619
US,US42,Survivor: 42,42.0,Omar,Maryanne,1.0,US0621,US0619
US,US42,Survivor: 42,42.0,Rocksroy,Maryanne,1.0,US0622,US0619
US,US42,Survivor: 42,42.0,Tori,Maryanne,1.0,US0625,US0619
US,US42,Survivor: 42,42.0,Chanelle,Mike,0.0,US0609,US0620
US,US42,Survivor: 42,42.0,Drea,Mike,0.0,US0611,US0620
US,US42,Survivor: 42,42.0,Hai,Mike,0.0,US0612,US0620
US,US42,Survivor: 42,42.0,Jonathan,Mike,1.0,US0615,US0620
US,US42,Survivor: 42,42.0,Lindsay,Mike,0.0,US0616,US0620
US,US42,Survivor: 42,42.0,Omar,Mike,0.0,US0621,US0620
US,US42,Survivor: 42,42.0,Rocksroy,Mike,0.0,US0622,US0620
US,US42,Survivor: 42,42.0,Tori,Mike,0.0,US0625,US0620
US,US42,Survivor: 42,42.0,Chanelle,Romeo,0.0,US0609,US0623
US,US42,Survivor: 42,42.0,Drea,Romeo,0.0,US0611,US0623
US,US42,Survivor: 42,42.0,Hai,Romeo,0.0,US0612,US0623
US,US42,Survivor: 42,42.0,Jonathan,Romeo,0.0,US0615,US0623
US,US42,Survivor: 42,42.0,Lindsay,Romeo,0.0,US0616,US0623
US,US42,Survivor: 42,42.0,Omar,Romeo,0.0,US0621,US0623
US,US42,Survivor: 42,42.0,Rocksroy,Romeo,0.0,US0622,US0623
US,US42,Survivor: 42,42.0,Tori,Romeo,0.0,US0625,US0623
US,US43,Survivor: 43,43.0,Cody,Cassidy,0.0,US0628,US0627
US,US43,Survivor: 43,43.0,James,Cassidy,1.0,US0632,US0627
US,US43,Survivor: 43,43.0,Jeanine,Cassidy,0.0,US0633,US0627
US,US43,Survivor: 43,43.0,Jesse,Cassidy,0.0,US0634,US0627
US,US43,Survivor: 43,43.0,Karla,Cassidy,0.0,US0636,US0627
US,US43,Survivor: 43,43.0,Noelle,Cassidy,0.0,US0641,US0627
US,US43,Survivor: 43,43.0,Ryan,Cassidy,0.0,US0643,US0627
US,US43,Survivor: 43,43.0,Sami,Cassidy,0.0,US0644,US0627
US,US43,Survivor: 43,43.0,Cody,Gabler,1.0,US0628,US0638
US,US43,Survivor: 43,43.0,James,Gabler,0.0,US0632,US0638
US,US43,Survivor: 43,43.0,Jeanine,Gabler,1.0,US0633,US0638
US,US43,Survivor: 43,43.0,Jesse,Gabler,1.0,US0634,US0638
US,US43,Survivor: 43,43.0,Karla,Gabler,1.0,US0636,US0638
US,US43,Survivor: 43,43.0,Noelle,Gabler,1.0,US0641,US0638
US,US43,Survivor: 43,43.0,Ryan,Gabler,1.0,US0643,US0638
US,US43,Survivor: 43,43.0,Sami,Gabler,1.0,US0644,US0638
US,US43,Survivor: 43,43.0,Cody,Owen,0.0,US0628,US0642
US,US43,Survivor: 43,43.0,James,Owen,0.0,US0632,US0642
US,US43,Survivor: 43,43.0,Jeanine,Owen,0.0,US0633,US0642
US,US43,Survivor: 43,43.0,Jesse,Owen,0.0,US0634,US0642
US,US43,Survivor: 43,43.0,Karla,Owen,0.0,US0636,US0642
US,US43,Survivor: 43,43.0,Noelle,Owen,0.0,US0641,US0642
US,US43,Survivor: 43,43.0,Ryan,Owen,0.0,US0643,US0642
US,US43,Survivor: 43,43.0,Sami,Owen,0.0,US0644,US0642
US,US44,Survivor: 44,44.0,Brandon,Carolyn,0.0,US0645,US0658
US,US44,Survivor: 44,44.0,Carson,Carolyn,0.0,US0659,US0658
US,US44,Survivor: 44,44.0,Danny,Carolyn,0.0,US0652,US0658
US,US44,Survivor: 44,44.0,Frannie,Carolyn,0.0,US0653,US0658
US,US44,Survivor: 44,44.0,Jaime,Carolyn,0.0,US0646,US0658
US,US44,Survivor: 44,44.0,Kane,Carolyn,0.0,US0647,US0658
US,US44,Survivor: 44,44.0,Lauren,Carolyn,0.0,US0648,US0658
US,US44,Survivor: 44,44.0,Matt,Carolyn,0.0,US0656,US0658
US,US44,Survivor: 44,44.0,Brandon,Heidi,0.0,US0645,US0654
US,US44,Survivor: 44,44.0,Carson,Heidi,0.0,US0659,US0654
US,US44,Survivor: 44,44.0,Danny,Heidi,1.0,US0652,US0654
US,US44,Survivor: 44,44.0,Frannie,Heidi,0.0,US0653,US0654
