date,value,indicator
2007-11-24,336000,"initial unemployment claims, 4-week avg"
2007-12-01,340250,"initial unemployment claims, 4-week avg"
2007-12-08,340000,"initial unemployment claims, 4-week avg"
2007-12-15,344500,"initial unemployment claims, 4-week avg"
2007-12-22,345250,"initial unemployment claims, 4-week avg"
2007-12-29,349250,"initial unemployment claims, 4-week avg"
2008-01-05,352750,"initial unemployment claims, 4-week avg"
2008-01-12,345750,"initial unemployment claims, 4-week avg"
2008-01-19,337250,"initial unemployment claims, 4-week avg"
2008-01-26,338750,"initial unemployment claims, 4-week avg"
2008-02-02,339750,"initial unemployment claims, 4-week avg"
2008-02-09,345250,"initial unemployment claims, 4-week avg"
2008-02-16,349750,"initial unemployment claims, 4-week avg"
2008-02-23,346750,"initial unemployment claims, 4-week avg"
2008-03-01,345500,"initial unemployment claims, 4-week avg"
2008-03-08,346500,"initial unemployment claims, 4-week avg"
2008-03-15,354000,"initial unemployment claims, 4-week avg"
2008-03-22,357500,"initial unemployment claims, 4-week avg"
2008-03-29,368000,"initial unemployment claims, 4-week avg"
2008-04-05,369500,"initial unemployment claims, 4-week avg"
2008-04-12,368500,"initial unemployment claims, 4-week avg"
2008-04-19,363750,"initial unemployment claims, 4-week avg"
2008-04-26,359500,"initial unemployment claims, 4-week avg"
2008-05-03,363500,"initial unemployment claims, 4-week avg"
2008-05-10,363750,"initial unemployment claims, 4-week avg"
2008-05-17,368250,"initial unemployment claims, 4-week avg"
2008-05-24,368000,"initial unemployment claims, 4-week avg"
2008-05-31,366000,"initial unemployment claims, 4-week avg"
2008-06-07,370000,"initial unemployment claims, 4-week avg"
2008-06-14,372750,"initial unemployment claims, 4-week avg"
2008-06-21,375750,"initial unemployment claims, 4-week avg"
2008-06-28,383250,"initial unemployment claims, 4-week avg"
2008-07-05,380500,"initial unemployment claims, 4-week avg"
2008-07-12,382250,"initial unemployment claims, 4-week avg"
2008-07-19,387500,"initial unemployment claims, 4-week avg"
2008-07-26,398000,"initial unemployment claims, 4-week avg"
2008-08-02,417250,"initial unemployment claims, 4-week avg"
2008-08-09,428500,"initial unemployment claims, 4-week avg"
2008-08-16,434000,"initial unemployment claims, 4-week avg"
2008-08-23,430750,"initial unemployment claims, 4-week avg"
2008-08-30,429250,"initial unemployment claims, 4-week avg"
2008-09-06,432000,"initial unemployment claims, 4-week avg"
2008-09-13,438250,"initial unemployment claims, 4-week avg"
2008-09-20,453750,"initial unemployment claims, 4-week avg"
2008-09-27,464000,"initial unemployment claims, 4-week avg"
2008-10-04,474250,"initial unemployment claims, 4-week avg"
2008-10-11,477250,"initial unemployment claims, 4-week avg"
2008-10-18,476000,"initial unemployment claims, 4-week avg"
2008-10-25,475250,"initial unemployment claims, 4-week avg"
2008-11-01,477250,"initial unemployment claims, 4-week avg"
2008-11-08,490000,"initial unemployment claims, 4-week avg"
2008-11-15,504500,"initial unemployment claims, 4-week avg"
2008-11-22,517500,"initial unemployment claims, 4-week avg"
2008-11-29,527250,"initial unemployment claims, 4-week avg"
2008-12-06,541750,"initial unemployment claims, 4-week avg"
2008-12-13,549250,"initial unemployment claims, 4-week avg"
2008-12-20,563000,"initial unemployment claims, 4-week avg"
2008-12-27,564000,"initial unemployment claims, 4-week avg"
2009-01-03,547250,"initial unemployment claims, 4-week avg"
2009-01-10,543500,"initial unemployment claims, 4-week avg"
2009-01-17,544500,"initial unemployment claims, 4-week avg"
2009-01-24,557750,"initial unemployment claims, 4-week avg"
2009-01-31,589250,"initial unemployment claims, 4-week avg"
2009-02-07,610750,"initial unemployment claims, 4-week avg"
2009-02-14,621000,"initial unemployment claims, 4-week avg"
2009-02-21,638250,"initial unemployment claims, 4-week avg"
2009-02-28,644000,"initial unemployment claims, 4-week avg"
2009-03-07,649750,"initial unemployment claims, 4-week avg"
2009-03-14,654500,"initial unemployment claims, 4-week avg"
2009-03-21,656000,"initial unemployment claims, 4-week avg"
2009-03-28,659250,"initial unemployment claims, 4-week avg"
2009-04-04,657500,"initial unemployment claims, 4-week avg"
2009-04-11,644500,"initial unemployment claims, 4-week avg"
2009-04-18,639000,"initial unemployment claims, 4-week avg"
2009-04-25,627750,"initial unemployment claims, 4-week avg"
2009-05-02,615000,"initial unemployment claims, 4-week avg"
2009-05-09,621500,"initial unemployment claims, 4-week avg"
2009-05-16,616750,"initial unemployment claims, 4-week avg"
2009-05-23,613250,"initial unemployment claims, 4-week avg"
2009-05-30,614500,"initial unemployment claims, 4-week avg"
2009-06-06,607250,"initial unemployment claims, 4-week avg"
2009-06-13,601000,"initial unemployment claims, 4-week avg"
2009-06-20,601500,"initial unemployment claims, 4-week avg"
2009-06-27,598250,"initial unemployment claims, 4-week avg"
2009-07-04,592500,"initial unemployment claims, 4-week avg"
2009-07-11,580250,"initial unemployment claims, 4-week avg"
2009-07-18,568250,"initial unemployment claims, 4-week avg"
2009-07-25,566500,"initial unemployment claims, 4-week avg"
2009-08-01,562000,"initial unemployment claims, 4-week avg"
2009-08-08,564250,"initial unemployment claims, 4-week avg"
2009-08-15,564750,"initial unemployment claims, 4-week avg"
2009-08-22,558000,"initial unemployment claims, 4-week avg"
2009-08-29,560250,"initial unemployment claims, 4-week avg"
2009-09-05,561000,"initial unemployment claims, 4-week avg"
2009-09-12,556000,"initial unemployment claims, 4-week avg"
2009-09-19,550000,"initial unemployment claims, 4-week avg"
2009-09-26,547500,"initial unemployment claims, 4-week avg"
2009-10-03,541250,"initial unemployment claims, 4-week avg"
2009-10-10,533500,"initial unemployment claims, 4-week avg"
2009-10-17,532250,"initial unemployment claims, 4-week avg"
2009-10-24,526250,"initial unemployment claims, 4-week avg"
2009-10-31,523500,"initial unemployment claims, 4-week avg"
2009-11-07,523750,"initial unemployment claims, 4-week avg"
2009-11-14,517750,"initial unemployment claims, 4-week avg"
2009-11-21,505750,"initial unemployment claims, 4-week avg"
2009-11-28,494000,"initial unemployment claims, 4-week avg"
2009-12-05,490250,"initial unemployment claims, 4-week avg"
2009-12-12,488000,"initial unemployment claims, 4-week avg"
2009-12-19,487250,"initial unemployment claims, 4-week avg"
2009-12-26,485500,"initial unemployment claims, 4-week avg"
2010-01-02,475250,"initial unemployment claims, 4-week avg"
2010-01-09,468000,"initial unemployment claims, 4-week avg"
2010-01-16,475000,"initial unemployment claims, 4-week avg"
2010-01-23,475750,"initial unemployment claims, 4-week avg"
2010-01-30,485750,"initial unemployment claims, 4-week avg"
2010-02-06,485000,"initial unemployment claims, 4-week avg"
2010-02-13,480500,"initial unemployment claims, 4-week avg"
2010-02-20,487750,"initial unemployment claims, 4-week avg"
2010-02-27,485750,"initial unemployment claims, 4-week avg"
2010-03-06,487250,"initial unemployment claims, 4-week avg"
2010-03-13,484500,"initial unemployment claims, 4-week avg"
2010-03-20,477500,"initial unemployment claims, 4-week avg"
2010-03-27,470250,"initial unemployment claims, 4-week avg"
2010-04-03,472000,"initial unemployment claims, 4-week avg"
2010-04-10,472250,"initial unemployment claims, 4-week avg"
2010-04-17,471500,"initial unemployment claims, 4-week avg"
2010-04-24,469000,"initial unemployment claims, 4-week avg"
2010-05-01,462000,"initial unemployment claims, 4-week avg"
2010-05-08,455000,"initial unemployment claims, 4-week avg"
2010-05-15,456250,"initial unemployment claims, 4-week avg"
2010-05-22,459750,"initial unemployment claims, 4-week avg"
2010-05-29,461500,"initial unemployment claims, 4-week avg"
2010-06-05,463500,"initial unemployment claims, 4-week avg"
2010-06-12,461750,"initial unemployment claims, 4-week avg"
2010-06-19,459000,"initial unemployment claims, 4-week avg"
2010-06-26,460500,"initial unemployment claims, 4-week avg"
2010-07-03,459250,"initial unemployment claims, 4-week avg"
2010-07-10,452250,"initial unemployment claims, 4-week avg"
2010-07-17,454750,"initial unemployment claims, 4-week avg"
2010-07-24,455000,"initial unemployment claims, 4-week avg"
2010-07-31,460500,"initial unemployment claims, 4-week avg"
2010-08-07,471500,"initial unemployment claims, 4-week avg"
2010-08-14,477500,"initial unemployment claims, 4-week avg"
2010-08-21,477250,"initial unemployment claims, 4-week avg"
2010-08-28,475000,"initial unemployment claims, 4-week avg"
2010-09-04,467250,"initial unemployment claims, 4-week avg"
2010-09-11,456750,"initial unemployment claims, 4-week avg"
2010-09-18,455500,"initial unemployment claims, 4-week avg"
2010-09-25,453500,"initial unemployment claims, 4-week avg"
2010-10-02,452000,"initial unemployment claims, 4-week avg"
2010-10-09,455750,"initial unemployment claims, 4-week avg"
2010-10-16,452000,"initial unemployment claims, 4-week avg"
2010-10-23,445250,"initial unemployment claims, 4-week avg"
2010-10-30,447000,"initial unemployment claims, 4-week avg"
2010-11-06,440750,"initial unemployment claims, 4-week avg"
2010-11-13,437750,"initial unemployment claims, 4-week avg"
2010-11-20,431500,"initial unemployment claims, 4-week avg"
2010-11-27,426250,"initial unemployment claims, 4-week avg"
2010-12-04,424750,"initial unemployment claims, 4-week avg"
2010-12-11,423000,"initial unemployment claims, 4-week avg"
2010-12-18,427250,"initial unemployment claims, 4-week avg"
2010-12-25,420250,"initial unemployment claims, 4-week avg"
2011-01-01,416500,"initial unemployment claims, 4-week avg"
2011-01-08,418750,"initial unemployment claims, 4-week avg"
2011-01-15,418000,"initial unemployment claims, 4-week avg"
2011-01-22,428500,"initial unemployment claims, 4-week avg"
2011-01-29,430250,"initial unemployment claims, 4-week avg"
2011-02-05,422250,"initial unemployment claims, 4-week avg"
2011-02-12,423250,"initial unemployment claims, 4-week avg"
2011-02-19,410250,"initial unemployment claims, 4-week avg"
2011-02-26,401500,"initial unemployment claims, 4-week avg"
2011-03-05,404500,"initial unemployment claims, 4-week avg"
2011-03-12,399250,"initial unemployment claims, 4-week avg"
2011-03-19,402500,"initial unemployment claims, 4-week avg"
2011-03-26,406000,"initial unemployment claims, 4-week avg"
2011-04-02,401250,"initial unemployment claims, 4-week avg"
2011-04-09,404250,"initial unemployment claims, 4-week avg"
2011-04-16,403000,"initial unemployment claims, 4-week avg"
2011-04-23,408750,"initial unemployment claims, 4-week avg"
2011-04-30,427000,"initial unemployment claims, 4-week avg"
2011-05-07,431750,"initial unemployment claims, 4-week avg"
2011-05-14,434750,"initial unemployment claims, 4-week avg"
2011-05-21,435000,"initial unemployment claims, 4-week avg"
2011-05-28,422500,"initial unemployment claims, 4-week avg"
2011-06-04,419500,"initial unemployment claims, 4-week avg"
2011-06-11,419250,"initial unemployment claims, 4-week avg"
2011-06-18,417500,"initial unemployment claims, 4-week avg"
2011-06-25,418250,"initial unemployment claims, 4-week avg"
2011-07-02,417000,"initial unemployment claims, 4-week avg"
2011-07-09,415750,"initial unemployment claims, 4-week avg"
2011-07-16,416750,"initial unemployment claims, 4-week avg"
2011-07-23,414250,"initial unemployment claims, 4-week avg"
2011-07-30,411250,"initial unemployment claims, 4-week avg"
2011-08-06,410500,"initial unemployment claims, 4-week avg"
2011-08-13,407750,"initial unemployment claims, 4-week avg"
2011-08-20,408750,"initial unemployment claims, 4-week avg"
2011-08-27,409500,"initial unemployment claims, 4-week avg"
2011-09-03,411750,"initial unemployment claims, 4-week avg"
2011-09-10,416750,"initial unemployment claims, 4-week avg"
2011-09-17,418500,"initial unemployment claims, 4-week avg"
2011-09-24,417750,"initial unemployment claims, 4-week avg"
2011-10-01,415500,"initial unemployment claims, 4-week avg"
2011-10-08,410750,"initial unemployment claims, 4-week avg"
2011-10-15,404000,"initial unemployment claims, 4-week avg"
2011-10-22,403250,"initial unemployment claims, 4-week avg"
2011-10-29,401750,"initial unemployment claims, 4-week avg"
2011-11-05,397250,"initial unemployment claims, 4-week avg"
2011-11-12,394250,"initial unemployment claims, 4-week avg"
2011-11-19,389750,"initial unemployment claims, 4-week avg"
2011-11-26,389250,"initial unemployment claims, 4-week avg"
2011-12-03,388000,"initial unemployment claims, 4-week avg"
2011-12-10,384250,"initial unemployment claims, 4-week avg"
2011-12-17,380000,"initial unemployment claims, 4-week avg"
2011-12-24,377250,"initial unemployment claims, 4-week avg"
2011-12-31,374500,"initial unemployment claims, 4-week avg"
2012-01-07,398750,"initial unemployment claims, 4-week avg"
2012-01-14,384500,"initial unemployment claims, 4-week avg"
2012-01-21,378750,"initial unemployment claims, 4-week avg"
2012-01-28,377750,"initial unemployment claims, 4-week avg"
2012-02-04,372000,"initial unemployment claims, 4-week avg"
2012-02-11,370500,"initial unemployment claims, 4-week avg"
2012-02-18,365000,"initial unemployment claims, 4-week avg"
2012-02-25,363250,"initial unemployment claims, 4-week avg"
2012-03-03,365000,"initial unemployment claims, 4-week avg"
2012-03-10,367000,"initial unemployment claims, 4-week avg"
2012-03-17,369250,"initial unemployment claims, 4-week avg"
2012-03-24,368750,"initial unemployment claims, 4-week avg"
2012-03-31,364500,"initial unemployment claims, 4-week avg"
2012-04-07,369000,"initial unemployment claims, 4-week avg"
2012-04-14,372250,"initial unemployment claims, 4-week avg"
2012-04-21,378250,"initial unemployment claims, 4-week avg"
2012-04-28,381750,"initial unemployment claims, 4-week avg"
2012-05-05,378250,"initial unemployment claims, 4-week avg"
2012-05-12,375250,"initial unemployment claims, 4-week avg"
2012-05-19,371250,"initial unemployment claims, 4-week avg"
2012-05-26,373500,"initial unemployment claims, 4-week avg"
2012-06-02,374500,"initial unemployment claims, 4-week avg"
2012-06-09,378000,"initial unemployment claims, 4-week avg"
2012-06-16,381250,"initial unemployment claims, 4-week avg"
2012-06-23,381000,"initial unemployment claims, 4-week avg"
2012-06-30,379750,"initial unemployment claims, 4-week avg"
2012-07-07,374000,"initial unemployment claims, 4-week avg"
2012-07-14,375500,"initial unemployment claims, 4-week avg"
2012-07-21,372500,"initial unemployment claims, 4-week avg"
2012-07-28,372500,"initial unemployment claims, 4-week avg"
2012-08-04,375250,"initial unemployment claims, 4-week avg"
2012-08-11,370000,"initial unemployment claims, 4-week avg"
2012-08-18,372000,"initial unemployment claims, 4-week avg"
2012-08-25,373250,"initial unemployment claims, 4-week avg"
2012-09-01,373250,"initial unemployment claims, 4-week avg"
2012-09-08,379250,"initial unemployment claims, 4-week avg"
2012-09-15,383250,"initial unemployment claims, 4-week avg"
2012-09-22,383250,"initial unemployment claims, 4-week avg"
2012-09-29,384500,"initial unemployment claims, 4-week avg"
2012-10-06,373750,"initial unemployment claims, 4-week avg"
2012-10-13,372250,"initial unemployment claims, 4-week avg"
2012-10-20,371500,"initial unemployment claims, 4-week avg"
2012-10-27,368500,"initial unemployment claims, 4-week avg"
2012-11-03,372250,"initial unemployment claims, 4-week avg"
2012-11-10,387250,"initial unemployment claims, 4-week avg"
2012-11-17,395250,"initial unemployment claims, 4-week avg"
2012-11-24,401250,"initial unemployment claims, 4-week avg"
2012-12-01,403750,"initial unemployment claims, 4-week avg"
2012-12-08,377250,"initial unemployment claims, 4-week avg"
2012-12-15,364750,"initial unemployment claims, 4-week avg"
2012-12-22,358250,"initial unemployment claims, 4-week avg"
2012-12-29,355000,"initial unemployment claims, 4-week avg"
2013-01-05,369750,"initial unemployment claims, 4-week avg"
2013-01-12,363750,"initial unemployment claims, 4-week avg"
2013-01-19,352000,"initial unemployment claims, 4-week avg"
2013-01-26,353000,"initial unemployment claims, 4-week avg"
2013-02-02,352500,"initial unemployment claims, 4-week avg"
2013-02-09,353250,"initial unemployment claims, 4-week avg"
2013-02-16,359000,"initial unemployment claims, 4-week avg"
2013-02-23,353000,"initial unemployment claims, 4-week avg"
2013-03-02,347750,"initial unemployment claims, 4-week avg"
2013-03-09,346750,"initial unemployment claims, 4-week avg"
2013-03-16,342000,"initial unemployment claims, 4-week avg"
2013-03-23,346000,"initial unemployment claims, 4-week avg"
2013-03-30,354750,"initial unemployment claims, 4-week avg"
2013-04-06,358750,"initial unemployment claims, 4-week avg"
2013-04-13,362000,"initial unemployment claims, 4-week avg"
2013-04-20,358250,"initial unemployment claims, 4-week avg"
2013-04-27,347250,"initial unemployment claims, 4-week avg"
2013-05-04,341250,"initial unemployment claims, 4-week avg"
2013-05-11,342250,"initial unemployment claims, 4-week avg"
2013-05-18,342250,"initial unemployment claims, 4-week avg"
2013-05-25,347750,"initial unemployment claims, 4-week avg"
2013-06-01,350500,"initial unemployment claims, 4-week avg"
2013-06-08,344750,"initial unemployment claims, 4-week avg"
2013-06-15,347250,"initial unemployment claims, 4-week avg"
2013-06-22,345750,"initial unemployment claims, 4-week avg"
2013-06-29,344250,"initial unemployment claims, 4-week avg"
2013-07-06,347750,"initial unemployment claims, 4-week avg"
2013-07-13,345500,"initial unemployment claims, 4-week avg"
2013-07-20,347500,"initial unemployment claims, 4-week avg"
2013-07-27,346000,"initial unemployment claims, 4-week avg"
2013-08-03,343000,"initial unemployment claims, 4-week avg"
2013-08-10,338750,"initial unemployment claims, 4-week avg"
2013-08-17,335000,"initial unemployment claims, 4-week avg"
2013-08-24,335500,"initial unemployment claims, 4-week avg"
2013-08-31,332000,"initial unemployment claims, 4-week avg"
2013-09-07,325250,"initial unemployment claims, 4-week avg"
2013-09-14,321000,"initial unemployment claims, 4-week avg"
2013-09-21,315500,"initial unemployment claims, 4-week avg"
2013-09-28,314000,"initial unemployment claims, 4-week avg"
2013-10-05,331000,"initial unemployment claims, 4-week avg"
2013-10-12,342250,"initial unemployment claims, 4-week avg"
2013-10-19,351500,"initial unemployment claims, 4-week avg"
2013-10-26,358500,"initial unemployment claims, 4-week avg"
2013-11-02,352000,"initial unemployment claims, 4-week avg"
2013-11-09,345000,"initial unemployment claims, 4-week avg"
2013-11-16,340000,"initial unemployment claims, 4-week avg"
2013-11-23,332250,"initial unemployment claims, 4-week avg"
2013-11-30,324750,"initial unemployment claims, 4-week avg"
2013-12-07,328250,"initial unemployment claims, 4-week avg"
2013-12-14,336500,"initial unemployment claims, 4-week avg"
2013-12-21,341000,"initial unemployment claims, 4-week avg"
2013-12-28,346000,"initial unemployment claims, 4-week avg"
2014-01-04,338000,"initial unemployment claims, 4-week avg"
2014-01-11,326500,"initial unemployment claims, 4-week avg"
2014-01-18,324750,"initial unemployment claims, 4-week avg"
2014-01-25,326750,"initial unemployment claims, 4-week avg"
2014-02-01,329000,"initial unemployment claims, 4-week avg"
2014-02-08,333750,"initial unemployment claims, 4-week avg"
2014-02-15,335000,"initial unemployment claims, 4-week avg"
2014-02-22,335250,"initial unemployment claims, 4-week avg"
2014-03-01,332250,"initial unemployment claims, 4-week avg"
2014-03-08,328500,"initial unemployment claims, 4-week avg"
2014-03-15,325750,"initial unemployment claims, 4-week avg"
2014-03-22,318750,"initial unemployment claims, 4-week avg"
2014-03-29,321500,"initial unemployment claims, 4-week avg"
2014-04-05,318750,"initial unemployment claims, 4-week avg"
2014-04-12,315500,"initial unemployment claims, 4-week avg"
2014-04-19,319000,"initial unemployment claims, 4-week avg"
2014-04-26,322750,"initial unemployment claims, 4-week avg"
2014-05-03,326250,"initial unemployment claims, 4-week avg"
2014-05-10,325000,"initial unemployment claims, 4-week avg"
2014-05-17,324250,"initial unemployment claims, 4-week avg"
2014-05-24,314250,"initial unemployment claims, 4-week avg"
2014-05-31,311000,"initial unemployment claims, 4-week avg"
2014-06-07,314500,"initial unemployment claims, 4-week avg"
2014-06-14,312000,"initial unemployment claims, 4-week avg"
2014-06-21,314500,"initial unemployment claims, 4-week avg"
2014-06-28,313500,"initial unemployment claims, 4-week avg"
2014-07-05,309750,"initial unemployment claims, 4-week avg"
2014-07-12,308250,"initial unemployment claims, 4-week avg"
2014-07-19,303000,"initial unemployment claims, 4-week avg"
2014-07-26,301750,"initial unemployment claims, 4-week avg"
2014-08-02,300000,"initial unemployment claims, 4-week avg"
2014-08-09,300250,"initial unemployment claims, 4-week avg"
2014-08-16,302500,"initial unemployment claims, 4-week avg"
2014-08-23,301750,"initial unemployment claims, 4-week avg"
2014-08-30,303750,"initial unemployment claims, 4-week avg"
2014-09-06,303250,"initial unemployment claims, 4-week avg"
2014-09-13,299500,"initial unemployment claims, 4-week avg"
2014-09-20,298250,"initial unemployment claims, 4-week avg"
2014-09-27,295000,"initial unemployment claims, 4-week avg"
2014-10-04,291500,"initial unemployment claims, 4-week avg"
2014-10-11,289750,"initial unemployment claims, 4-week avg"
2014-10-18,288500,"initial unemployment claims, 4-week avg"
2014-10-25,288750,"initial unemployment claims, 4-week avg"
2014-11-01,285500,"initial unemployment claims, 4-week avg"
2014-11-08,288000,"initial unemployment claims, 4-week avg"
2014-11-15,288750,"initial unemployment claims, 4-week avg"
2014-11-22,291750,"initial unemployment claims, 4-week avg"
2014-11-29,294500,"initial unemployment claims, 4-week avg"
2014-12-06,294500,"initial unemployment claims, 4-week avg"
2014-12-13,292750,"initial unemployment claims, 4-week avg"
2014-12-20,286000,"initial unemployment claims, 4-week avg"
2014-12-27,284500,"initial unemployment claims, 4-week avg"
2015-01-03,285250,"initial unemployment claims, 4-week avg"
2015-01-10,289750,"initial unemployment claims, 4-week avg"
2015-01-17,295250,"initial unemployment claims, 4-week avg"
2015-01-24,289250,"initial unemployment claims, 4-week avg"
2015-01-31,286000,"initial unemployment claims, 4-week avg"
2015-02-07,284500,"initial unemployment claims, 4-week avg"
2015-02-14,281250,"initial unemployment claims, 4-week avg"
2015-02-21,292250,"initial unemployment claims, 4-week avg"
2015-02-28,301250,"initial unemployment claims, 4-week avg"
2015-03-07,300000,"initial unemployment claims, 4-week avg"
2015-03-14,301250,"initial unemployment claims, 4-week avg"
2015-03-21,296000,"initial unemployment claims, 4-week avg"
2015-03-28,284000,"initial unemployment claims, 4-week avg"
2015-04-04,281250,"initial unemployment claims, 4-week avg"
2015-04-11,283250,"initial unemployment claims, 4-week avg"
2015-04-18,286000,"initial unemployment claims, 4-week avg"
2015-04-25,286000,"initial unemployment claims, 4-week avg"
2015-05-02,282250,"initial unemployment claims, 4-week avg"
2015-05-09,275500,"initial unemployment claims, 4-week avg"
2015-05-16,270750,"initial unemployment claims, 4-week avg"
2015-05-23,273750,"initial unemployment claims, 4-week avg"
2015-05-30,275750,"initial unemployment claims, 4-week avg"
2015-06-06,277500,"initial unemployment claims, 4-week avg"
2015-06-13,275750,"initial unemployment claims, 4-week avg"
2015-06-20,273750,"initial unemployment claims, 4-week avg"
2015-06-27,273750,"initial unemployment claims, 4-week avg"
2015-07-04,277250,"initial unemployment claims, 4-week avg"
2015-07-11,281250,"initial unemployment claims, 4-week avg"
2015-07-18,279250,"initial unemployment claims, 4-week avg"
2015-07-25,277750,"initial unemployment claims, 4-week avg"
2015-08-01,272250,"initial unemployment claims, 4-week avg"
2015-08-08,269500,"initial unemployment claims, 4-week avg"
2015-08-15,273000,"initial unemployment claims, 4-week avg"
2015-08-22,274250,"initial unemployment claims, 4-week avg"
2015-08-29,276500,"initial unemployment claims, 4-week avg"
2015-09-05,276250,"initial unemployment claims, 4-week avg"
2015-09-12,272500,"initial unemployment claims, 4-week avg"
2015-09-19,271250,"initial unemployment claims, 4-week avg"
2015-09-26,269500,"initial unemployment claims, 4-week avg"
2015-10-03,268000,"initial unemployment claims, 4-week avg"
2015-10-10,268250,"initial unemployment claims, 4-week avg"
2015-10-17,267000,"initial unemployment claims, 4-week avg"
2015-10-24,265000,"initial unemployment claims, 4-week avg"
2015-10-31,267000,"initial unemployment claims, 4-week avg"
2015-11-07,269750,"initial unemployment claims, 4-week avg"
2015-11-14,271750,"initial unemployment claims, 4-week avg"
2015-11-21,271000,"initial unemployment claims, 4-week avg"
2015-11-28,268500,"initial unemployment claims, 4-week avg"
2015-12-05,269500,"initial unemployment claims, 4-week avg"
2015-12-12,268500,"initial unemployment claims, 4-week avg"
2015-12-19,268250,"initial unemployment claims, 4-week avg"
2015-12-26,271000,"initial unemployment claims, 4-week avg"
2016-01-02,269250,"initial unemployment claims, 4-week avg"
2016-01-09,273250,"initial unemployment claims, 4-week avg"
2016-01-16,280750,"initial unemployment claims, 4-week avg"
2016-01-23,279000,"initial unemployment claims, 4-week avg"
2016-01-30,281250,"initial unemployment claims, 4-week avg"
2016-02-06,276750,"initial unemployment claims, 4-week avg"
2016-02-13,269750,"initial unemployment claims, 4-week avg"
2016-02-20,270000,"initial unemployment claims, 4-week avg"
2016-02-27,266750,"initial unemployment claims, 4-week avg"
2016-03-05,264000,"initial unemployment claims, 4-week avg"
2016-03-12,264250,"initial unemployment claims, 4-week avg"
2016-03-19,262750,"initial unemployment claims, 4-week avg"
2016-03-26,263250,"initial unemployment claims, 4-week avg"
2016-04-02,267750,"initial unemployment claims, 4-week avg"
2016-04-09,267750,"initial unemployment claims, 4-week avg"
2016-04-16,266000,"initial unemployment claims, 4-week avg"
2016-04-23,263000,"initial unemployment claims, 4-week avg"
2016-04-30,264250,"initial unemployment claims, 4-week avg"
2016-05-07,270750,"initial unemployment claims, 4-week avg"
2016-05-14,276250,"initial unemployment claims, 4-week avg"
2016-05-21,278250,"initial unemployment claims, 4-week avg"
2016-05-28,274500,"initial unemployment claims, 4-week avg"
2016-06-04,268500,"initial unemployment claims, 4-week avg"
2016-06-11,267000,"initial unemployment claims, 4-week avg"
2016-06-18,265500,"initial unemployment claims, 4-week avg"
2016-06-25,265250,"initial unemployment claims, 4-week avg"
2016-07-02,262750,"initial unemployment claims, 4-week avg"
2016-07-09,257500,"initial unemployment claims, 4-week avg"
2016-07-16,257250,"initial unemployment claims, 4-week avg"
2016-07-23,257750,"initial unemployment claims, 4-week avg"
2016-07-30,260500,"initial unemployment claims, 4-week avg"
2016-08-06,263750,"initial unemployment claims, 4-week avg"
2016-08-13,264750,"initial unemployment claims, 4-week avg"
2016-08-20,264750,"initial unemployment claims, 4-week avg"
2016-08-27,263500,"initial unemployment claims, 4-week avg"
2016-09-03,261500,"initial unemployment claims, 4-week avg"
2016-09-10,258500,"initial unemployment claims, 4-week avg"
2016-09-17,255000,"initial unemployment claims, 4-week avg"
2016-09-24,251500,"initial unemployment claims, 4-week avg"
2016-10-01,248500,"initial unemployment claims, 4-week avg"
2016-10-08,248000,"initial unemployment claims, 4-week avg"
2016-10-15,251250,"initial unemployment claims, 4-week avg"
2016-10-22,253500,"initial unemployment claims, 4-week avg"
2016-10-29,258500,"initial unemployment claims, 4-week avg"
2016-11-05,258500,"initial unemployment claims, 4-week avg"
2016-11-12,250750,"initial unemployment claims, 4-week avg"
2016-11-19,248250,"initial unemployment claims, 4-week avg"
2016-11-26,245750,"initial unemployment claims, 4-week avg"
2016-12-03,245250,"initial unemployment claims, 4-week avg"
2016-12-10,250250,"initial unemployment claims, 4-week avg"
2016-12-17,253750,"initial unemployment claims, 4-week avg"
2016-12-24,254250,"initial unemployment claims, 4-week avg"
2016-12-31,253250,"initial unemployment claims, 4-week avg"
2017-01-07,251500,"initial unemployment claims, 4-week avg"
2017-01-14,246500,"initial unemployment claims, 4-week avg"
2017-01-21,244750,"initial unemployment claims, 4-week avg"
2017-01-28,244000,"initial unemployment claims, 4-week avg"
2017-02-04,240250,"initial unemployment claims, 4-week avg"
2017-02-11,238500,"initial unemployment claims, 4-week avg"
2017-02-18,235250,"initial unemployment claims, 4-week avg"
2017-02-25,230250,"initial unemployment claims, 4-week avg"
2017-03-04,231750,"initial unemployment claims, 4-week avg"
2017-03-11,230500,"initial unemployment claims, 4-week avg"
2017-03-18,230000,"initial unemployment claims, 4-week avg"
2017-03-25,233750,"initial unemployment claims, 4-week avg"
2017-04-01,228750,"initial unemployment claims, 4-week avg"
2017-04-08,227250,"initial unemployment claims, 4-week avg"
2017-04-15,226250,"initial unemployment claims, 4-week avg"
2017-04-22,226750,"initial unemployment claims, 4-week avg"
2017-04-29,230750,"initial unemployment claims, 4-week avg"
2017-05-06,233500,"initial unemployment claims, 4-week avg"
2017-05-13,234250,"initial unemployment claims, 4-week avg"
2017-05-20,233750,"initial unemployment claims, 4-week avg"
2017-05-27,239000,"initial unemployment claims, 4-week avg"
2017-06-03,243500,"initial unemployment claims, 4-week avg"
2017-06-10,246250,"initial unemployment claims, 4-week avg"
