date, pm25, pm10, o3, no2, so2, co
2018/10/17, 96, 52, 19, 18, 1, 4
2018/10/18, 88, 57, 23, 22, 1, 4
2018/10/19, 85, 60, 33, 22, 1, 4
2018/10/20, 117, 61, 38, 26, 1, 6
2018/10/21, 143, 83, 22, 46, 2, 9
2018/10/22, 173, 77, 29, 25, 1, 10
2018/10/23, 137, 54, 26, 12, 1, 3
2018/10/24, 56, 72, 17, 25, 2, 5
2018/10/25, 102, 73, 19, 22, 2, 6
2018/10/26, 111, 49, 34, 1, 1, 
2018/10/27, 26, 36, 39, 8, 1, 
2018/10/28, 25, 30, 31, 4, 1, 
2018/10/29, 29, 39, 34, 11, 1, 3
2018/10/30, 31, 50, 28, 18, 1, 5
2018/10/31, 64, 69, 17, 24, 3, 6
2018/11/1, 88, 80, 15, 27, 3, 8
2018/11/2, 108, 86, 37, 31, 3, 10
2018/11/3, 174, 123, 42, 34, 3, 13
2018/11/4, 234, 30, 6, 19, 2, 7
2018/11/5, 116, 53, 8, 19, 2, 8
2018/11/6, 96, 55, 12, 21, 3, 6
2018/11/7, 79, 71, 7, 22, 4, 8
2018/11/8, 107, 86, 6, 28, 7, 13
2018/11/9, 150, 69, 20, 19, 1, 10
2018/11/10, 104, 57, 15, 21, 2, 7
2018/11/11, 66, 77, 14, 26, 5, 9
2018/11/12, 137, 84, 12, 29, 5, 11
2018/11/13, 162, 81, 5, 38, 1, 14
2018/11/14, 206, , 26, 32, 2, 14
2018/11/15, 252, 32, 17, 10, 1, 6
2018/11/16, 80, 42, 21, 13, 2, 6
2018/11/17, 61, 73, 11, 21, 6, 10
2018/11/18, 112, 70, 19, 17, 3, 10
2018/11/19, 106, 81, 6, 26, 3, 8
2018/11/20, 124, 71, 16, 18, 3, 13
2018/11/21, 121, 42, 22, 10, 2, 4
2018/11/22, 52, 60, 17, 20, 3, 8
2018/11/23, 95, 86, 15, 25, 3, 11
2018/11/24, 164, 70, 15, 21, 5, 13
2018/11/25, 143, 70, 10, 23, 6, 14
2018/11/26, 142, 122, 4, 28, 6, 18
2018/11/27, 173, 194, 29, 8, 1, 6
2018/11/28, 100, 121, 8, 23, 3, 11
2018/11/29, 137, 97, 10, 25, 4, 13
2018/11/30, 144, 95, 6, 29, 7, 19
2018/12/1, 160, 102, 10, 32, 5, 17
2018/12/2, 200, 134, 8, 28, 1, 15
2018/12/3, 234, 182, 22, 12, 1, 9
2018/12/4, 146, 62, 26, 9, 1, 
2018/12/5, 56, 66, 6, 22, 3, 12
2018/12/6, 101, 27, 35, 4, 1, 7
2018/12/7, 34, 44, 28, 1, 8, 7
2018/12/8, 26, 40, 38, 4, 4, 5
2018/12/9, 42, 55, 11, 21, 10, 13
2018/12/10, 107, 76, 15, 26, 6, 15
2018/12/11, 148, 62, 21, 10, 9, 8
2018/12/12, 73, 62, 23, 18, 7, 13
2018/12/13, 114, 43, 23, 21, 3, 9
2018/12/14, 67, 62, 8, 26, 4, 10
2018/12/15, 129, 94, 4, 32, 9, 21
2018/12/16, 178, 75, 31, 15, 4, 22
2018/12/17, 115, 39, 31, 10, 3, 5
2018/12/18, 50, 54, 25, 18, 4, 9
2018/12/19, 92, 66, 21, 20, 10, 14
2018/12/20, 114, 63, 13, 28, 5, 10
2018/12/21, 123, 84, 20, 24, 10, 12
2018/12/22, 135, 71, 28, 13, 9, 11
2018/12/23, 106, 48, 25, 6, 10, 6
2018/12/24, 44, 63, 13, 19, 16, 12
2018/12/25, 119, 58, 22, 15, 20, 17
2018/12/26, 101, 29, 23, 11, 8, 5
2018/12/27, 53, 44, 24, 3, 2, 2
2018/12/28, 36, 55, 27, 5, 6, 4
2018/12/29, 48, 36, 31, 10, 6, 4
2018/12/30, 55, 55, 14, 20, 13, 12
2018/12/31, 110, , , , , 
2018/7/2, 112, 55, 78, 7, 1, 6
2018/7/3, 147, 43, 102, 7, 1, 6
2018/7/4, 126, 49, 113, 10, 2, 7
2018/7/5, 110, 58, 97, 8, 1, 6
2018/7/6, 129, 46, 127, 7, 2, 8
2018/7/7, 91, 60, 39, 8, 1, 6
2018/7/8, 132, 39, 85, 7, 1, 7
2018/7/9, 112, 36, 46, 7, 1, 3
2018/7/10, 105, 37, 48, 5, 1, 5
2018/7/11, 94, , 36, 7, 1, 4
2018/7/12, 94, 20, 29, 9, 1, 4
2018/7/13, 65, 37, 54, 7, 1, 5
2018/7/14, 97, 56, 93, 7, 1, 6
2018/7/15, 147, 53, 109, 7, 1, 6
2018/7/16, 150, 10, 42, 6, 1, 5
2018/7/17, 134, 14, 33, 4, 1, 4
2018/7/18, 53, 31, 57, 5, 1, 7
2018/7/19, 104, 44, 72, 6, , 6
2018/7/20, 144, 71, 75, 7, , 8
2018/7/21, 170, 44, 84, 7, 1, 6
2018/7/22, 136, 24, 57, 6, 1, 4
2018/7/23, 51, 44, 70, 4, 1, 5
2018/7/24, 115, 22, 31, 3, 1, 4
2018/7/25, 59, 26, 46, 6, 1, 4
2018/7/26, 44, 25, 64, 6, 1, 3
2018/7/27, 42, 39, 78, 6, 1, 6
2018/7/28, 92, 59, 112, 6, 1, 7
2018/7/29, 138, 66, 103, 6, 1, 9
2018/7/30, 151, 65, 103, 7, 1, 8
2018/7/31, 151, 55, 103, 7, , 6
2018/8/1, 130, 58, 78, 7, 1, 6
2018/8/2, 126, 72, 123, 7, 1, 10
2018/8/3, 162, 63, 101, 7, 1, 7
2018/8/4, 147, 66, 125, 6, 1, 7
2018/8/5, 151, 65, 91, 6, 1, 9
2018/8/6, 142, 49, 39, 3, 1, 8
2018/8/7, 95, 53, 49, 4, 1, 8
2018/8/8, 118, 17, 44, 1, 1, 4
2018/8/9, 50, 32, 70, 2, 1, 5
2018/8/10, 80, 43, 111, 5, 1, 5
2018/8/11, 92, 34, 47, , 1, 5
2018/8/12, 94, 23, 53, 4, 1, 7
2018/8/13, 104, 45, 54, 4, 1, 7
2018/8/14, 121, 35, 55, 3, , 5
2018/8/15, 90, 42, 40, 6, , 4
2018/8/16, 67, 26, 49, 6, 1, 3
2018/8/17, 56, 37, 82, 6, 1, 3
2018/8/18, 70, 17, 40, 5, , 2
2018/8/19, 38, 32, 40, 5, 1, 5
2018/8/20, 61, 46, 57, 11, 1, 5
2018/8/21, 85, 42, 53, 9, 1, 3
2018/8/22, 53, 48, 18, 17, 1, 4
2018/8/23, 69, 39, 53, 11, , 3
2018/8/24, 65, 33, 45, 9, 1, 3
2018/8/25, 56, 50, 90, 11, 1, 4
2018/8/26, 78, 65, 99, 11, 1, 6
2018/8/27, 139, 73, 98, 12, 1, 9
2018/8/28, 161, 57, 73, 10, 1, 10
2018/8/29, 130, 36, 54, 13, 2, 5
2018/8/30, 51, 30, 35, 9, , 3
2018/8/31, 47, 29, 65, 7, , 3
2018/9/1, 54, 37, 60, 11, 1, 5
2018/9/2, 105, 28, 44, 7, 1, 6
2018/9/3, 75, 24, 31, 8, 1, 3
2018/9/4, 48, 44, 36, 11, 1, 3
2018/9/5, 42, 47, 40, 13, 2, 3
2018/9/6, 50, 43, 28, 11, 1, 3
2018/9/7, 35, 25, 27, 6, , 2
2018/9/8, 24, 44, 26, 14, 2, 3
2018/9/9, 45, 46, 50, 13, 1, 3
2018/9/10, 61, 53, 59, 13, 1, 6
2018/9/11, 114, 50, 47, 14, 1, 5
2018/9/12, 128, 53, 68, 13, , 6
2018/9/13, 104, 77, 84, 17, 1, 8
2018/9/14, 169, 85, 70, 14, , 8
2018/9/15, 176, 31, 24, 7, , 3
2018/9/16, 35, 45, 31, 13, 2, 5
2018/9/17, 45, 52, 20, 17, 3, 4
2018/9/18, 56, 51, 14, 19, 2, 3
2018/9/19, 63, , 14, 21, 3, 4
2018/9/20, 109, , 41, 16, 3, 5
2018/9/21, 104, , 26, 10, 1, 2
2018/9/22, 43, , 30, 3, 1, 
2018/9/23, 19, , 23, 5, 1, 2
2018/9/24, 19, 35, 29, 11, 1, 3
2018/9/25, 41, 41, 43, 9, 1, 
2018/9/26, 62, 51, 42, 16, , 4
2018/9/27, 99, 58, 27, 17, 1, 5
2018/9/28, 143, 24, 27, 13, 1, 4
2018/9/29, 50, 20, 27, 8, 1, 
2018/9/30, 25, 18, 30, 3, 1, 
2018/10/1, 13, 24, 34, 6, 1, 4
2018/4/2, 192, 149, 87, 23, 3, 9
2018/4/3, 209, 59, 35, 4, 1, 3
2018/4/4, 36, 37, 24, 8, , 4
2018/4/5, 66, 355, 34, 9, , 5
2018/4/6, 106, 56, 37, 2, , 2
2018/4/7, 52, 41, 37, 7, 2, 2
2018/4/8, 58, 66, 40, 18, 2, 4
2018/4/9, 100, 84, 45, 25, 8, 10
2018/4/10, 158, 75, 36, 14, 4, 9
2018/4/11, 84, 51, 30, 9, 2, 3
2018/4/12, 51, 61, 29, 13, 5, 4
2018/4/13, 49, 51, 20, 18, 5, 8
2018/4/14, 117, 177, 40, 4, 1, 5
2018/4/15, 81, 67, 42, 12, 1, 3
2018/4/16, 70, 83, 61, 18, 5, 6
2018/4/17, 127, 141, 67, 15, 4, 7
2018/4/18, 182, 134, 76, 17, 3, 7
2018/4/19, 194, 120, 90, 13, 3, 8
2018/4/20, 189, 97, 111, 10, 5, 10
2018/4/21, 181, 95, 53, 9, 2, 6
2018/4/22, 121, 14, 33, 4, , 2
2018/4/23, 38, 41, 33, 11, 1, 3
2018/4/24, 77, 59, 43, 19, 2, 3
2018/4/25, 81, 64, 58, 18, 2, 3
2018/4/26, 96, 68, 46, 15, 2, 3
2018/4/27, 97, 88, 62, 13, 2, 2
2018/4/28, 79, 109, 94, 21, 3, 6
2018/4/29, 145, 204, 72, 19, 2, 6
2018/4/30, 196, 71, 55, 8, 1, 4
2018/5/1, 101, 144, 37, 12, , 4
2018/5/2, 122, 58, 41, 12, 2, 2
2018/5/3, 67, 72, 42, 18, 2, 2
2018/5/4, 77, 71, 79, 15, 3, 3
2018/5/5, 116, 134, 43, 27, 2, 3
2018/5/6, 145, 103, 59, 13, 1, 3
2018/5/7, 116, 102, 95, 13, 3, 5
2018/5/8, 147, 67, 72, 12, 1, 3
2018/5/9, 97, 73, 90, 14, 3, 5
2018/5/10, 139, 94, 113, 15, 5, 7
2018/5/11, 172, 74, 51, 16, 2, 6
2018/5/12, 162, 73, 68, 16, 1, 6
2018/5/13, 174, 60, 83, 15, 2, 4
2018/5/14, 125, 108, 134, 11, 2, 9
2018/5/15, 197, 77, 73, 12, 1, 8
2018/5/16, 173, 80, 89, 8, 1, 10
2018/5/17, 167, 38, 41, 6, , 5
2018/5/18, 93, 32, 56, 10, , 3
2018/5/19, 70, 50, 77, 11, 1, 5
2018/5/20, 115, 32, 58, 7, , 4
2018/5/21, 88, , 33, 11, , 6
2018/5/22, 101, 153, 42, 6, , 3
2018/5/23, 161, 111, 54, 14, 2, 2
2018/5/24, 143, 68, 104, 17, 3, 4
2018/5/25, 145, 79, 131, 18, 2, 5
2018/5/26, 170, 146, 47, 12, 2, 5
2018/5/27, 216, 89, 49, 9, 2, 2
2018/5/28, 183, 289, 37, 8, 1, 2
2018/5/29, 135, 43, 28, 13, 7, 2
2018/5/30, 43, 43, 53, 8, 1, 2
2018/5/31, 47, 54, 95, 15, 1, 3
2018/6/1, 74, 52, 98, 16, 1, 3
2018/6/2, 84, 66, 139, 14, 4, 5
2018/6/3, 113, 91, 51, 14, 2, 4
2018/6/4, 125, 56, 71, 11, 2, 2
2018/6/5, 63, 82, 109, 18, 2, 4
2018/6/6, 114, 81, 100, 23, 3, 5
2018/6/7, 117, 40, 52, 10, 1, 3
2018/6/8, 65, 37, 64, 14, 3, 4
2018/6/9, 48, 41, 32, 13, 2, 4
2018/6/10, 77, 40, 82, 13, 2, 5
2018/6/11, 92, 57, 67, 9, 1, 7
2018/6/12, 157, 63, 92, 13, 3, 6
2018/6/13, 156, 38, 54, 11, 6, 4
2018/6/14, 99, 45, 104, 15, 7, 3
2018/6/15, 69, 45, 93, 10, 1, 11
2018/6/16, 171, 70, 99, 11, , 6
2018/6/17, 161, 35, 89, 8, , 5
2018/6/18, 127, 19, 78, 8, , 5
2018/6/19, 134, 30, 53, 11, 1, 3
2018/6/20, 59, 34, 54, 12, 2, 3
2018/6/21, 64, 39, 122, 12, 2, 4
2018/6/22, 68, 55, 80, 11, 1, 9
2018/6/23, 132, 71, 135, 11, 1, 6
2018/6/24, 166, , 150, 16, 2, 10
2018/6/25, 181, 55, 100, 12, 1, 7
2018/6/26, 175, 79, 131, 11, 2, 11
2018/6/27, 197, 34, 39, 13, 1, 4
2018/6/28, 87, 36, 52, 9, 1, 5
2018/6/29, 45, 44, 66, 15, 2, 3
2018/6/30, 63, 51, 137, 9, 2, 5
2018/7/1, 87, 50, 113, 9, 2, 6
2018/1/2, 111, 52, 23, 14, 6, 15
2018/1/3, 104, 46, 18, 15, 6, 8
2018/1/4, 75, 49, 14, 17, 8, 9
2018/1/5, 87, 66, 21, 18, 9, 18
2018/1/6, 121, 55, 17, 22, 9, 14
2018/1/7, 115, 62, 23, 16, 8, 13
2018/1/8, 116, 43, 30, 1, 1, 3
2018/1/9, 49, 27, 30, 1, 1, 2
2018/1/10, 27, 17, 33, 2, 1, 2
2018/1/11, 29, 22, 28, 5, 2, 3
2018/1/12, 44, 59, 19, 22, 12, 13
2018/1/13, 121, 81, 11, 26, 14, 21
2018/1/14, 168, 88, 36, 23, 8, 18
2018/1/15, 153, 41, 25, 18, 5, 8
2018/1/16, 87, 111, 24, 20, 5, 12
2018/1/17, 131, 89, 32, 16, 5, 12
2018/1/18, 119, 61, 21, 18, 9, 13
2018/1/19, 112, 64, 30, 16, 7, 16
2018/1/20, 113, 61, 17, 21, 6, 11
2018/1/21, 100, 62, 15, 19, 7, 9
2018/1/22, 107, 35, 31, 9, 4, 6
2018/1/23, 61, 31, 27, 3, 2, 3
2018/1/24, 33, 28, 33, 9, 3, 4
2018/1/25, 47, 35, 31, 14, 5, 6
2018/1/26, 60, 24, 28, 13, 3, 8
2018/1/27, 57, 59, 14, 25, 8, 14
2018/1/28, 139, 77, 34, 2, 1, 2
2018/1/29, 36, 65, 33, 3, 1, 3
2018/1/30, 32, 41, 37, 7, 3, 4
2018/1/31, 44, 73, 33, 11, 4, 5
2018/2/1, 72, 66, 34, 13, 7, 13
2018/2/2, 104, 23, 34, 3, 2, 3
2018/2/3, 34, 26, 33, 13, 3, 8
2018/2/4, 56, 32, 37, 12, 3, 7
2018/2/5, 59, 14, 34, 3, 1, 2
2018/2/6, 31, 38, 29, 17, 6, 9
2018/2/7, 90, 39, 37, 10, 3, 7
2018/2/8, 66, 53, 17, 21, 6, 10
2018/2/9, 110, 81, 33, 16, 5, 14
2018/2/10, 112, 51, 35, 6, 2, 6
2018/2/11, 57, 71, 33, 1, 1, 2
2018/2/12, 45, 55, 32, 2, 1, 2
2018/2/13, 42, 61, 37, 7, 6, 5
2018/2/14, 89, 32, 35, 3, 2, 3
2018/2/15, 49, 38, 31, 7, 5, 7
2018/2/16, 88, 167, 37, 11, 14, 10
2018/2/17, 196, 67, 30, 10, 7, 13
2018/2/18, 148, 85, 35, 16, 7, 17
2018/2/19, 175, 69, 34, 13, 7, 18
2018/2/20, 145, 33, 38, 5, 5, 4
2018/2/21, 69, 43, 37, 10, 4, 8
2018/2/22, 79, 50, 34, 14, 5, 9
2018/2/23, 83, 51, 33, 14, 7, 11
2018/2/24, 95, 47, 31, 7, 4, 5
2018/2/25, 76, 64, 25, 17, 6, 9
2018/2/26, 136, 89, 36, 23, 9, 13
2018/2/27, 175, 109, 20, 25, 6, 21
2018/2/28, 205, 87, 40, 10, 4, 8
2018/3/1, 147, 42, 38, 4, 2, 4
2018/3/2, 56, 80, 30, 18, 7, 13
2018/3/3, 156, 165, 32, 24, 9, 23
2018/3/4, 180, 104, 30, 12, 2, 4
2018/3/5, 103, 102, 30, 19, 4, 5
2018/3/6, 134, 63, 29, 17, 4, 7
2018/3/7, 135, 51, 28, 13, 3, 5
2018/3/8, 107, 54, 33, 12, 2, 5
2018/3/9, 86, 86, 25, 26, 4, 12
2018/3/10, 185, 105, 42, 27, 7, 17
2018/3/11, 203, 59, 34, 16, 6, 8
2018/3/12, 134, 90, 37, 28, 8, 17
2018/3/13, 197, 135, 64, 30, 9, 21
2018/3/14, 258, , 77, 25, 8, 21
2018/3/15, 342, 45, 38, 7, 2, 4
2018/3/16, 63, 66, 37, 12, 2, 5
2018/3/17, 110, 61, 26, 20, 2, 3
2018/3/18, 149, 71, 32, 25, 4, 9
2018/3/19, 178, 71, 39, 23, 2, 10
2018/3/20, 145, 29, 36, 14, 2, 3
2018/3/21, 68, 61, 24, 22, 2, 8
2018/3/22, 138, 81, 36, 25, 4, 10
2018/3/23, 155, 69, 36, 21, 3, 9
2018/3/24, 124, 54, 40, 18, 3, 7
2018/3/25, 84, 78, 45, 25, 5, 8
2018/3/26, 134, 89, 59, 27, 6, 8
2018/3/27, 163, 130, 38, 30, 6, 10
2018/3/28, 206, 691, 33, 19, 3, 8
2018/3/29, 208, 170, 40, 15, 6, 6
2018/3/30, 125, 71, 42, 14, 3, 4
2018/3/31, 93, 118, 42, 32, 4, 7
2018/4/1, 165, 135, 86, 31, 5, 9
2017/10/2, 125, 23, 18, 9, 1, 3
2017/10/3, 43, 35, 16, 10, 4, 5
2017/10/4, 57, 43, 33, 10, 4, 4
2017/10/5, 70, 58, 39, 10, 5, 6
2017/10/6, 133, 71, 45, 12, 5, 8
2017/10/7, 167, 92, 27, 16, 5, 8
2017/10/8, 180, , 13, 16, 1, 8
2017/10/9, 179, 12, 15, 11, 1, 5
2017/10/10, 85, 10, 22, 3, , 2
2017/10/11, 25, 22, 23, 8, 1, 4
2017/10/12, 34, 33, 19, 14, 1, 4
2017/10/13, 54, 46, 29, 15, 3, 5
2017/10/14, 76, 31, 26, 15, 3, 4
2017/10/15, 49, 45, 17, 18, 3, 7
2017/10/16, 117, 39, 28, 14, 1, 5
2017/10/17, 64, 63, 32, 17, 3, 12
2017/10/18, 152, , 19, 14, 2, 9
2017/10/19, 129, 48, 30, 12, 3, 8
2017/10/20, 127, 61, 23, 16, 4, 9
2017/10/21, 157, 72, 35, 14, 3, 10
2017/10/22, 152, 47, 22, 12, 1, 8
2017/10/23, 134, 50, 24, 13, 1, 6
2017/10/24, 119, 53, 21, 16, 2, 6
2017/10/25, 134, 63, 19, 15, 1, 9
2017/10/26, 165, , 17, 19, 1, 10
2017/10/27, 183, 97, 14, 25, 5, 14
2017/10/28, 186, 32, 25, 8, 1, 6
2017/10/29, 75, 31, 25, 6, 1, 5
2017/10/30, 52, 57, 21, 19, 5, 7
2017/10/31, 93, 82, 13, 26, 6, 10
2017/11/1, 141, 72, 20, 26, 4, 10
2017/11/2, 136, 55, 30, 18, 3, 7
2017/11/3, 101, 40, 30, 14, 2, 4
2017/11/4, 62, 53, 17, 21, 5, 8
2017/11/5, 103, 83, 21, 27, 4, 10
2017/11/6, 173, 118, 16, 31, 5, 15
2017/11/7, 226, 50, 32, 15, 1, 13
2017/11/8, 136, 49, 17, 21, 3, 8
2017/11/9, 88, 71, 16, 20, 3, 12
2017/11/10, 152, 30, 26, 2, 1, 3
2017/11/11, 73, 48, 13, 18, 3, 6
2017/11/12, 124, 82, 4, 27, 7, 12
2017/11/13, 172, 59, 27, 10, 3, 12
2017/11/14, 29, 28, 27, 8, 4, 5
2017/11/15, 36, 33, 29, 11, 2, 4
2017/11/16, 49, 61, 15, 27, 4, 8
2017/11/17, 123, 53, 26, 13, 3, 8
2017/11/18, 72, 47, 22, 11, 4, 6
2017/11/19, 63, 72, 14, 21, 8, 15
2017/11/20, 140, 73, 20, 22, 7, 14
2017/11/21, 126, 99, 33, 19, 6, 16
2017/11/22, 124, 61, 11, 15, 2, 5
2017/11/23, 63, 12, 23, 1, 1, 2
2017/11/24, 25, 46, 21, 8, 3, 4
2017/11/25, 47, 41, 27, 11, 2, 6
2017/11/26, 64, 27, 25, 9, 1, 3
2017/11/27, 39, 65, 13, 24, 5, 9
2017/11/28, 130, 65, 29, 15, 4, 11
2017/11/29, 99, 44, 14, 17, 6, 7
2017/11/30, 70, 52, 23, 17, 4, 9
2017/12/1, 77, 58, 18, 19, 6, 11
2017/12/2, 101, 94, 6, 28, 13, 21
2017/12/3, 167, 57, 28, 14, 6, 13
2017/12/4, 93, 24, 27, 4, 1, 3
2017/12/5, 19, 46, 27, 7, 3, 3
2017/12/6, 41, 50, 26, 12, 4, 8
2017/12/7, 75, 34, 19, 13, 4, 8
2017/12/8, 59, 35, 25, 9, 2, 4
2017/12/9, 38, 57, 16, 20, 10, 12
2017/12/10, 100, 35, 30, 3, 2, 4
2017/12/11, 27, 20, 29, 4, 1, 2
2017/12/12, 27, 25, 21, 11, 2, 5
2017/12/13, 48, 53, 10, 21, 5, 11
2017/12/14, 108, 66, 8, 24, 7, 14
2017/12/15, 140, 56, 27, 12, 4, 12
2017/12/16, 90, 42, 27, 2, 1, 4
2017/12/17, 38, 45, 28, 9, 4, 5
2017/12/18, 58, 49, 29, 1, 1, 2
2017/12/19, 38, 39, 30, 6, 4, 5
2017/12/20, 51, 39, 30, 6, 3, 4
2017/12/21, 49, 67, 10, 24, 11, 19
2017/12/22, 145, 67, 15, 22, 8, 17
2017/12/23, 125, 76, 5, 27, 14, 22
2017/12/24, 152, 37, 33, 6, 3, 6
2017/12/25, 57, 55, 14, 19, 9, 12
2017/12/26, 109, 44, 20, 17, 6, 8
2017/12/27, 82, 69, 11, 23, 5, 15
2017/12/28, 158, 92, 5, 28, 6, 22
2017/12/29, 186, 118, 4, 32, 11, 31
2017/12/30, 200, 79, 27, 11, 7, 14
2017/12/31, 94, 52, 21, 15, 5, 11
2018/1/1, 85, 55, 10, 19, 9, 12
2017/7/2, 175, 90, 132, 13, 4, 11
2017/7/3, 183, 63, 87, 12, 2, 6
2017/7/4, 157, 52, 81, 11, 1, 7
2017/7/5, 137, 83, 106, 11, 2, 8
2017/7/6, 165, 82, 54, 9, 1, 8
2017/7/7, 132, 35, 72, 5, 1, 4
2017/7/8, 64, 30, 77, 10, 2, 3
2017/7/9, 60, , , , , 
2017/7/12, 101, 91, 156, 12, 1, 8
2017/7/13, 162, 83, 103, 9, 1, 5
2017/7/14, 157, 43, 66, 10, 2, 4
2017/7/15, 78, 41, 69, 7, 1, 5
2017/7/16, 75, 57, 108, 15, , 6
2017/7/17, 116, 73, 108, 15, , 7
2017/7/18, 162, 61, 53, 10, , 10
2017/7/19, 161, 69, 96, 5, , 4
2017/7/20, 161, 75, 79, 7, , 6
2017/7/21, 152, 26, 26, 7, , 5
2017/7/22, 61, 23, 30, 7, , 4
2017/7/23, 56, 27, 27, 7, , 4
2017/7/24, 69, 48, 9, 14, 1, 6
2017/7/25, 102, 34, 54, 10, 1, 5
2017/7/26, 71, 30, 38, 13, 1, 4
2017/7/27, 54, 50, 35, 15, 3, 7
2017/7/28, 88, 51, 45, 17, 1, 4
2017/7/29, 55, 47, 66, 13, 1, 4
2017/7/30, 79, 54, 91, 12, 2, 4
2017/7/31, 98, 68, 128, 12, 1, 6
2017/8/1, 140, 74, 94, 10, , 7
2017/8/2, 163, 43, 31, 10, 2, 7
2017/8/3, 106, 34, 64, 10, 1, 5
2017/8/4, 61, 51, 51, 19, 2, 5
2017/8/5, 63, 41, 84, 14, 4, 5
2017/8/6, 71, 32, 47, 16, 2, 4
2017/8/7, 55, 41, 58, 18, 3, 4
2017/8/8, 46, 37, 74, 13, 2, 4
2017/8/9, 52, 26, 40, 13, 1, 4
2017/8/10, 73, 57, 93, 15, , 6
2017/8/11, 131, 72, 74, 14, 1, 7
2017/8/12, 165, 28, 50, 9, , 5
2017/8/13, 72, 38, 46, 7, , 6
2017/8/14, 91, 32, 57, 8, 1, 5
2017/8/15, 46, 50, 76, 9, , 7
2017/8/17, 85, 32, 57, 9, , 3
2017/8/18, 83, , 57, 9, 1, 7
2017/8/19, 146, 44, 58, 13, , 6
2017/8/20, 125, 59, 69, 11, , 8
2017/8/21, 150, 64, 90, 13, 3, 7
2017/8/22, 160, , 48, 6, , 7
2017/8/23, 124, 32, 47, 7, 2, 5
2017/8/24, 76, 38, 35, 8, 1, 3
2017/8/25, 78, 34, 31, 11, 2, 3
2017/8/26, 79, 45, 24, 18, 3, 4
2017/8/27, 101, 23, 23, 14, , 4
2017/8/28, 63, 32, 28, 10, 2, 4
2017/8/29, 69, 41, 34, 15, 2, 3
2017/8/30, 98, 54, 74, 17, 3, 2
2017/8/31, 148, , 61, 13, 1, 3
2017/9/1, 168, 61, 67, 13, , 6
2017/9/2, 145, , 64, 11, , 7
2017/9/3, 204, 56, 66, 8, 1, 3
2017/9/4, 142, , 63, 15, 1, 6
2017/9/5, 169, 37, 34, 11, 1, 2
2017/9/6, 93, 38, 1, 15, , 2
2017/9/7, 62, , , , , 
2017/9/12, 59, 39, 38, 17, 1, 3
2017/9/13, 60, 71, 92, 18, 2, 7
2017/9/14, 138, 72, 77, 16, 2, 8
2017/9/15, 163, 64, 48, 19, 1, 6
2017/9/16, 152, 58, 45, 20, 3, 5
2017/9/17, 123, 44, 30, 21, 3, 4
2017/9/18, 51, 64, 45, 23, 3, 4
2017/9/19, 76, 45, 33, 18, 1, 3
2017/9/20, 50, 49, 37, 20, 11, 3
2017/9/21, 55, 53, 56, 18, 2, 4
2017/9/22, 96, 52, 36, 17, 1, 3
2017/9/23, 72, 92, 40, 22, 2, 5
2017/9/24, 105, 103, 58, 24, 3, 7
2017/9/25, 142, 87, 58, 14, 3, 11
2017/9/26, 167, 41, 29, 13, 1, 6
2017/9/27, 100, 46, 17, 15, 1, 6
2017/9/28, 87, 37, 31, 13, 2, 3
2017/9/29, 44, 60, 23, 21, 3, 4
2017/9/30, 88, 95, 64, 22, 3, 7
2017/10/1, 185, 69, 35, 19, 2, 6
2017/4/2, 77, 78, 39, 28, 5, 7
2017/4/3, 132, 87, 80, 26, 6, 9
2017/4/4, 168, 97, 48, 27, 7, 9
2017/4/5, 195, 88, 78, 20, 4, 7
2017/4/6, 191, 76, 55, 16, 3, 5
2017/4/7, 153, 82, 42, 18, 3, 7
2017/4/8, 162, 85, 32, 21, 2, 5
2017/4/9, 127, 68, 45, 21, 2, 5
2017/4/10, 119, 73, 45, 22, 3, 6
2017/4/11, 152, 51, 45, 12, 1, 4
2017/4/12, 60, 50, 44, 14, 3, 3
2017/4/13, 64, 84, 40, 19, 3, 7
2017/4/14, 125, 59, 49, 11, 3, 9
2017/4/15, 84, 60, 54, , 3, 4
2017/4/16, 85, 101, 46, 24, 8, 6
2017/4/17, 136, 122, 45, 13, 2, 4
2017/4/18, 131, 46, 45, 3, , 1
2017/4/19, 45, 82, 42, 18, 3, 3
2017/4/20, 73, 63, 40, 11, 4, 3
2017/4/21, 51, 37, 29, 12, 2, 2
2017/4/22, 58, 80, 37, 19, 2, 3
2017/4/23, 87, 44, 36, 8, 2, 2
2017/4/24, 54, 51, 54, 3, 1, 1
2017/4/25, 44, 34, 42, 7, 3, 3
2017/4/26, 40, 44, 46, 13, 3, 3
2017/4/27, 55, 48, 47, 14, 3, 3
2017/4/28, 52, 60, 37, 13, 3, 2
2017/4/29, 74, 81, 47, 14, 2, 3
2017/4/30, 88, 110, 75, 21, 2, 3
2017/5/1, 136, 78, 59, 16, 3, 4
2017/5/2, 118, 92, 106, 16, 3, 5
2017/5/3, 162, 96, 60, 20, 5, 7
2017/5/5, 356, 374, 45, 13, 3, 
2017/5/6, 224, 71, 53, 6, 2, 
2017/5/7, 89, 72, 58, 21, 4, 
2017/5/8, 98, 87, 66, 33, 6, 
2017/5/9, 121, 89, 97, 26, 6, 
2017/5/10, 145, 54, 55, 17, 4, 
2017/5/11, 108, 98, 51, 18, 4, 
2017/5/12, 97, 87, 57, 13, 3, 
